"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11330  :  โรงพยาบาลทุ่งสง","581","2","0.34","97","0","0.00","78","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","74","0","0.00","113","1","0.88","219","1","0.46","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","118","0","0.00","12","0","0.00","13","0","0.00","18","0","0.00","20","0","0.00","16","0","0.00","11","0","0.00","16","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","251","5","1.99","29","2","6.90","21","1","4.76","45","0","0.00","36","1","2.78","32","1","3.13","34","0","0.00","32","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","286","1","0.35","34","0","0.00","34","1","2.94","50","0","0.00","31","0","0.00","28","0","0.00","35","0","0.00","42","0","0.00","32","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","407","0","0.00","54","0","0.00","42","0","0.00","55","0","0.00","67","0","0.00","47","0","0.00","43","0","0.00","54","0","0.00","45","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","640","0","0.00","100","0","0.00","67","0","0.00","84","0","0.00","94","0","0.00","74","0","0.00","73","0","0.00","85","0","0.00","63","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","274","0","0.00","38","0","0.00","24","0","0.00","41","0","0.00","34","0","0.00","33","0","0.00","31","0","0.00","42","0","0.00","31","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","278","0","0.00","29","0","0.00","20","0","0.00","64","0","0.00","31","0","0.00","34","0","0.00","31","0","0.00","35","0","0.00","34","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","267","0","0.00","32","0","0.00","41","0","0.00","26","0","0.00","41","0","0.00","34","0","0.00","28","0","0.00","24","0","0.00","41","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","41","0","0.00","5","0","0.00","2","0","0.00","7","0","0.00","7","0","0.00","3","0","0.00","7","0","0.00","4","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","44","0","0.00","6","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00","2","0","0.00","5","0","0.00","17","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","12","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","113","0","0.00","11","0","0.00","11","0","0.00","25","0","0.00","22","0","0.00","17","0","0.00","17","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","117","0","0.00","16","0","0.00","12","0","0.00","12","0","0.00","30","0","0.00","23","0","0.00","11","0","0.00","9","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","31","0","0.00","6","0","0.00","2","0","0.00","8","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","241","0","0.00","22","0","0.00","33","0","0.00","35","0","0.00","40","0","0.00","29","0","0.00","27","0","0.00","28","0","0.00","27","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","30","2","6.67","4","1","25.00","4","1","25.00","8","0","0.00","5","0","0.00","6","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","81","0","0.00","16","0","0.00","9","0","0.00","16","0","0.00","10","0","0.00","6","0","0.00","15","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","30","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","7","0","0.00","7","0","0.00","5","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","469","0","0.00","42","0","0.00","64","0","0.00","89","0","0.00","65","0","0.00","60","0","0.00","73","0","0.00","68","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","85","0","0.00","5","0","0.00","6","0","0.00","10","0","0.00","19","0","0.00","9","0","0.00","11","0","0.00","18","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","36","0","0.00","4","0","0.00","9","0","0.00","9","0","0.00","3","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","46","0","0.00","9","0","0.00","7","0","0.00","9","0","0.00","9","0","0.00","6","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","45","2","4.44","7","0","0.00","9","0","0.00","7","0","0.00","4","1","25.00","5","0","0.00","4","1","25.00","4","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","179","0","0.00","9","0","0.00","28","0","0.00","31","0","0.00","31","0","0.00","13","0","0.00","21","0","0.00","20","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","46","0","0.00","8","0","0.00","9","0","0.00","12","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,289","3","0.23","142","0","0.00","168","0","0.00","226","0","0.00","208","1","0.48","177","0","0.00","175","2","1.14","193","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","847","1","0.12","62","0","0.00","68","0","0.00","106","0","0.00","103","0","0.00","127","0","0.00","138","1","0.72","104","0","0.00","139","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","849","2","0.24","96","1","1.04","133","0","0.00","158","1","0.63","118","0","0.00","128","0","0.00","124","0","0.00","92","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","978","0","0.00","98","0","0.00","117","0","0.00","160","0","0.00","173","0","0.00","144","0","0.00","160","0","0.00","126","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","51","0","0.00","3","0","0.00","7","0","0.00","12","0","0.00","7","0","0.00","8","0","0.00","8","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","1,499","0","0.00","270","0","0.00","273","0","0.00","323","0","0.00","355","0","0.00","278","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","916","5","0.55","119","2","1.68","112","1","0.89","158","0","0.00","165","1","0.61","110","0","0.00","148","0","0.00","104","1","0.96","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","56","0","0.00","0","0","0.00","0","0","0.00","18","0","0.00","11","0","0.00","12","0","0.00","4","0","0.00","8","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","234","0","0.00","51","0","0.00","26","0","0.00","23","0","0.00","29","0","0.00","27","0","0.00","27","0","0.00","26","0","0.00","25","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","470","0","0.00","52","0","0.00","29","0","0.00","50","0","0.00","64","0","0.00","47","0","0.00","67","0","0.00","103","0","0.00","58","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11360  :  โรงพยาบาลไชยา","361","0","0.00","46","0","0.00","39","0","0.00","56","0","0.00","43","0","0.00","42","0","0.00","48","0","0.00","45","0","0.00","42","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","285","0","0.00","28","0","0.00","21","0","0.00","50","0","0.00","47","0","0.00","43","0","0.00","32","0","0.00","38","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","209","0","0.00","27","0","0.00","23","0","0.00","22","0","0.00","23","0","0.00","33","0","0.00","43","0","0.00","38","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","222","0","0.00","21","0","0.00","38","0","0.00","47","0","0.00","39","0","0.00","11","0","0.00","24","0","0.00","26","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11364  :  โรงพยาบาลพนม","139","0","0.00","8","0","0.00","13","0","0.00","26","0","0.00","31","0","0.00","17","0","0.00","9","0","0.00","18","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","277","1","0.36","35","0","0.00","31","0","0.00","41","0","0.00","53","1","1.89","45","0","0.00","26","0","0.00","28","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","601","1","0.17","80","1","1.25","73","0","0.00","96","0","0.00","104","0","0.00","93","0","0.00","78","0","0.00","77","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","306","0","0.00","40","0","0.00","48","0","0.00","32","0","0.00","45","0","0.00","37","0","0.00","32","0","0.00","40","0","0.00","32","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","126","0","0.00","8","0","0.00","10","0","0.00","18","0","0.00","28","0","0.00","18","0","0.00","16","0","0.00","11","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11369  :  โรงพยาบาลพระแสง","193","0","0.00","34","0","0.00","27","0","0.00","25","0","0.00","27","0","0.00","15","0","0.00","16","0","0.00","21","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","392","2","0.51","47","2","4.26","46","0","0.00","59","0","0.00","53","0","0.00","58","0","0.00","41","0","0.00","58","0","0.00","30","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","215","1","0.47","22","1","4.55","23","0","0.00","38","0","0.00","24","0","0.00","29","0","0.00","21","0","0.00","26","0","0.00","32","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","374","1","0.27","41","0","0.00","19","0","0.00","54","0","0.00","59","0","0.00","62","0","0.00","42","1","2.38","46","0","0.00","51","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","117","0","0.00","22","0","0.00","14","0","0.00","21","0","0.00","19","0","0.00","16","0","0.00","13","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","164","0","0.00","13","0","0.00","22","0","0.00","33","0","0.00","24","0","0.00","16","0","0.00","19","0","0.00","35","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","9","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","1,045","0","0.00","132","0","0.00","97","0","0.00","181","0","0.00","177","0","0.00","157","0","0.00","142","0","0.00","159","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","84","0","0.00","13","0","0.00","8","0","0.00","17","0","0.00","8","0","0.00","13","0","0.00","9","0","0.00","7","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","100","0","0.00","9","0","0.00","11","0","0.00","26","0","0.00","28","0","0.00","13","0","0.00","8","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","89","1","1.12","12","0","0.00","10","0","0.00","15","1","6.67","8","0","0.00","9","0","0.00","8","0","0.00","13","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","37","0","0.00","4","0","0.00","5","0","0.00","5","0","0.00","3","0","0.00","4","0","0.00","6","0","0.00","4","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","1,001","1","0.10","125","0","0.00","169","0","0.00","190","0","0.00","233","0","0.00","136","1","0.74","148","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","171","0","0.00","25","0","0.00","16","0","0.00","20","0","0.00","29","0","0.00","16","0","0.00","25","0","0.00","20","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","384","0","0.00","42","0","0.00","34","0","0.00","41","0","0.00","67","0","0.00","66","0","0.00","39","0","0.00","51","0","0.00","44","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","176","3","1.70","25","0","0.00","14","0","0.00","34","2","5.88","29","1","3.45","22","0","0.00","18","0","0.00","17","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","150","0","0.00","30","0","0.00","14","0","0.00","20","0","0.00","20","0","0.00","14","0","0.00","23","0","0.00","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","151","0","0.00","20","0","0.00","27","0","0.00","19","0","0.00","19","0","0.00","16","0","0.00","20","0","0.00","22","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","79","0","0.00","14","0","0.00","8","0","0.00","15","0","0.00","16","0","0.00","4","0","0.00","12","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11381  :  โรงพยาบาลละแม","141","0","0.00","18","0","0.00","17","0","0.00","21","0","0.00","28","0","0.00","17","0","0.00","12","0","0.00","16","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","79","0","0.00","13","0","0.00","7","0","0.00","10","0","0.00","21","0","0.00","10","0","0.00","7","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11383  :  โรงพยาบาลสวี","283","0","0.00","38","0","0.00","27","0","0.00","42","0","0.00","34","0","0.00","42","0","0.00","29","0","0.00","43","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","94","0","0.00","10","0","0.00","7","0","0.00","14","0","0.00","19","0","0.00","17","0","0.00","17","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","1,008","5","0.50","56","0","0.00","58","0","0.00","81","0","0.00","92","0","0.00","109","0","0.00","180","0","0.00","352","5","1.42","80","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","426","1","0.23","36","0","0.00","30","0","0.00","32","0","0.00","46","0","0.00","56","0","0.00","80","0","0.00","118","1","0.85","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","68","1","1.47","3","0","0.00","3","0","0.00","3","0","0.00","9","1","11.11","2","0","0.00","10","0","0.00","18","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","306","1","0.33","12","0","0.00","16","0","0.00","45","0","0.00","64","0","0.00","38","1","2.63","33","0","0.00","46","0","0.00","52","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","124","0","0.00","45","0","0.00","37","0","0.00","26","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","132","0","0.00","5","0","0.00","21","0","0.00","24","0","0.00","11","0","0.00","10","0","0.00","11","0","0.00","18","0","0.00","32","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","59","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","8","0","0.00","3","0","0.00","1","0","0.00","7","0","0.00","34","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","17","1","5.88","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00","8","1","12.50","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","33","0","0.00","2","0","0.00","6","0","0.00","4","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","90","1","1.11","9","0","0.00","2","0","0.00","6","0","0.00","6","0","0.00","3","0","0.00","6","0","0.00","7","0","0.00","51","1","1.96","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","313","0","0.00","5","0","0.00","2","0","0.00","14","0","0.00","12","0","0.00","20","0","0.00","24","0","0.00","105","0","0.00","131","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","27","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","31","0","0.00","6","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","5","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","18","1","5.56","1","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","12","1","8.33","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","36","1","2.78","1","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","6","0","0.00","19","1","5.26","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","188","0","0.00","16","0","0.00","19","0","0.00","32","0","0.00","18","0","0.00","20","0","0.00","21","0","0.00","22","0","0.00","40","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
