"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","795","23","2.89","23","100.00","679","4","0.59","4","100.00"
"11189  :  โรงพยาบาลเทิง","326","20","6.13","19","95.00","229","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","45","10","22.22","10","100.00","14","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","70","1","1.43","1","100.00","40","3","7.50","2","66.67"
"11194  :  โรงพยาบาลแม่สาย","379","33","8.71","33","100.00","387","10","2.58","10","100.00"
"11195  :  โรงพยาบาลแม่สรวย","97","11","11.34","9","81.82","104","16","15.38","14","87.50"
"11196  :  โรงพยาบาลเวียงป่าเป้า","126","2","1.59","2","100.00","119","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","54","2","3.70","2","100.00","15","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","79","1","1.27","1","100.00","89","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","23","0","0.00","0","0.00","26","3","11.54","2","66.67"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","48","3","6.25","3","100.00","67","15","22.39","11","73.33"
"11201  :  โรงพยาบาลแม่ลาว","8","2","25.00","2","100.00","8","1","12.50","1","100.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","63","27","42.86","26","96.30","62","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","300","10","3.33","9","90.00","248","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","7","0","0.00","0","0.00","8","1","12.50","1","100.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","139","0","0.00","0","0.00","103","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","63","9","14.29","8","88.89","101","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","118","1","0.85","0","0.00","145","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","290","3","1.03","3","100.00","198","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","59","16","27.12","14","87.50","61","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","33","4","12.12","4","100.00","44","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","14","0","0.00","0","0.00","102","0","0.00","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","320","5","1.56","5","100.00","31","1","3.23","1","100.00"
"11209  :  โรงพยาบาลโกรกพระ","99","1","1.01","1","100.00","43","0","0.00","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","196","0","0.00","0","0.00","28","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","179","3","1.68","3","100.00","177","0","0.00","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","94","11","11.70","10","90.91","6","1","16.67","1","100.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","62","43","69.35","43","100.00","42","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","103","1","0.97","0","0.00","95","0","0.00","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","193","1","0.52","1","100.00","164","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","65","0","0.00","0","0.00","35","5","14.29","4","80.00"
"11217  :  โรงพยาบาลพยุหะคีรี","200","22","11.00","21","95.45","66","5","7.58","5","100.00"
"11218  :  โรงพยาบาลลาดยาว","202","7","3.47","7","100.00","190","0","0.00","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","174","3","1.72","3","100.00","89","9","10.11","9","100.00"
"11220  :  โรงพยาบาลแม่วงก์","70","0","0.00","0","0.00","68","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","115","15","13.04","10","66.67","118","1","0.85","1","100.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","58","0","0.00","0","0.00","57","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","83","15","18.07","13","86.67","14","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","26","0","0.00","0","0.00","26","2","7.69","2","100.00"
"11225  :  โรงพยาบาลบ้านไร่","155","30","19.35","26","86.67","111","2","1.80","2","100.00"
"11226  :  โรงพยาบาลลานสัก","137","8","5.84","8","100.00","135","4","2.96","4","100.00"
"11227  :  โรงพยาบาลห้วยคต","76","8","10.53","7","87.50","76","1","1.32","1","100.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","76","2","2.63","2","100.00","79","7","8.86","7","100.00"
"11229  :  โรงพยาบาลไทรงาม","104","12","11.54","12","100.00","109","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","184","59","32.07","55","93.22","134","0","0.00","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","37","13","35.14","12","92.31","39","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","51","1","1.96","1","100.00","31","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","19","3","15.79","2","66.67","20","4","20.00","4","100.00"
"11234  :  โรงพยาบาลลานกระบือ","114","0","0.00","0","0.00","65","0","0.00","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","37","2","5.41","2","100.00","37","1","2.70","1","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","30","0","0.00","0","0.00","29","1","3.45","1","100.00"
"14135  :  โรงพยาบาลบึงสามัคคี","28","1","3.57","1","100.00","27","0","0.00","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","23","9","39.13","8","88.89","25","0","0.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","206","3","1.46","3","100.00","127","0","0.00","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","73","0","0.00","0","0.00","171","0","0.00","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","97","8","8.25","8","100.00","49","0","0.00","0","0.00"
"11239  :  โรงพยาบาลสามเงา","82","16","19.51","16","100.00","89","1","1.12","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","96","11","11.46","9","81.82","143","0","0.00","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","173","5","2.89","4","80.00","245","5","2.04","5","100.00"
"11242  :  โรงพยาบาลพบพระ","194","37","19.07","31","83.78","264","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","0","0","0.00","0","0.00","65","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","153","4","2.61","4","100.00","162","1","0.62","1","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","29","0","0.00","0","0.00","29","0","0.00","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","173","3","1.73","3","100.00","174","0","0.00","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","134","1","0.75","0","0.00","132","0","0.00","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","155","4","2.58","4","100.00","155","1","0.65","1","100.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","83","8","9.64","7","87.50","83","0","0.00","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","179","3","1.68","3","100.00","177","34","19.21","33","97.06"
"11253  :  โรงพยาบาลบางกระทุ่ม","89","3","3.37","3","100.00","88","0","0.00","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","53","9","16.98","9","100.00","54","0","0.00","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","136","5","3.68","5","100.00","135","4","2.96","2","50.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","196","7","3.57","7","100.00","160","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","182","10","5.49","10","100.00","93","6","6.45","4","66.67"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","515","13","2.52","12","92.31","258","1","0.39","1","100.00"
"11258  :  โรงพยาบาลวังทรายพูน","39","0","0.00","0","0.00","40","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","46","0","0.00","0","0.00","45","11","24.44","10","90.91"
"11260  :  โรงพยาบาลบางมูลนาก","255","1","0.39","1","100.00","218","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","159","16","10.06","14","87.50","157","21","13.38","21","100.00"
"11262  :  โรงพยาบาลสามง่าม","51","34","66.67","34","100.00","50","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","44","4","9.09","3","75.00","44","0","0.00","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","224","3","1.34","3","100.00","20","0","0.00","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","91","0","0.00","0","0.00","38","2","5.26","2","100.00"
"27978  :  โรงพยาบาลสากเหล็ก","51","1","1.96","1","100.00","48","8","16.67","5","62.50"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","411","1","0.24","1","100.00","103","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","313","23","7.35","23","100.00","109","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","431","25","5.80","25","100.00","33","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","20","0","0.00","0","0.00","21","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","155","1","0.65","1","100.00","116","0","0.00","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","293","1","0.34","1","100.00","219","1","0.46","1","100.00"
"11269  :  โรงพยาบาลบึงสามพัน","356","17","4.78","14","82.35","83","0","0.00","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","38","2","5.26","2","100.00","38","2","5.26","2","100.00"
"11271  :  โรงพยาบาลวังโป่ง","85","23","27.06","20","86.96","86","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","306","4","1.31","4","100.00","198","0","0.00","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","443","6","1.35","6","100.00","32","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","75","2","2.67","2","100.00","79","6","7.59","6","100.00"
"11274  :  โรงพยาบาลบางแพ","60","13","21.67","12","92.31","64","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","38","0","0.00","0","0.00","34","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","76","0","0.00","0","0.00","54","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","71","8","11.27","8","100.00","34","1","2.94","1","100.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","302","50","16.56","50","100.00","319","3","0.94","3","100.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","70","0","0.00","0","0.00","3","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","18","8","44.44","7","87.50","19","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","183","31","16.94","30","96.77","113","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","105","0","0.00","0","0.00","84","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","29","1","3.45","1","100.00","38","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","138","24","17.39","20","83.33","139","1","0.72","1","100.00"
"11281  :  โรงพยาบาลท่ากระดาน","52","1","1.92","1","100.00","56","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","630","16","2.54","16","100.00","122","0","0.00","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","57","2","3.51","2","100.00","113","0","0.00","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","10","1","10.00","0","0.00","303","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","50","1","2.00","1","100.00","48","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","40","0","0.00","0","0.00","44","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","90","1","1.11","1","100.00","90","3","3.33","2","66.67"
"11288  :  โรงพยาบาลสถานพระบารมี","72","1","1.39","1","100.00","73","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","24","0","0.00","0","0.00","33","1","3.03","1","100.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","51","7","13.73","7","100.00","48","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","31","2","6.45","2","100.00","32","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","781","237","30.35","201","84.81","626","0","0.00","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","46","1","2.17","1","100.00","4","0","0.00","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","167","1","0.60","1","100.00","156","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","400","4","1.00","4","100.00","309","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","20","0","0.00","0","0.00","20","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","45","0","0.00","0","0.00","46","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","264","2","0.76","2","100.00","222","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","217","1","0.46","1","100.00","198","1","0.51","1","100.00"
"11295  :  โรงพยาบาลอู่ทอง","573","0","0.00","0","0.00","210","1","0.48","1","100.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","110","4","3.64","3","75.00","110","2","1.82","2","100.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","199","0","0.00","0","0.00","201","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","154","1","0.65","1","100.00","121","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","81","1","1.23","1","100.00","24","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","287","1","0.35","1","100.00","193","0","0.00","0","0.00"
"11301  :  โรงพยาบาลบางเลน","36","4","11.11","2","50.00","37","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","22","0","0.00","0","0.00","20","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","107","0","0.00","0","0.00","108","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","701","2","0.29","1","50.00","445","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","3","0","0.00","0","0.00","4","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,094","34","3.11","28","82.35","239","0","0.00","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","119","1","0.84","1","100.00","27","0","0.00","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","4","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","81","0","0.00","0","0.00","7","0","0.00","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","204","1","0.49","1","100.00","205","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","8","0","0.00","0","0.00","8","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","121","50","41.32","47","94.00","121","0","0.00","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","14","0","0.00","0","0.00","14","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","143","2","1.40","2","100.00","118","0","0.00","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","120","25","20.83","24","96.00","93","0","0.00","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","160","12","7.50","12","100.00","158","0","0.00","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","125","5","4.00","3","60.00","71","0","0.00","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","226","199","88.05","199","100.00","41","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","27","0","0.00","0","0.00","28","0","0.00","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","85","0","0.00","0","0.00","88","0","0.00","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","131","0","0.00","0","0.00","128","1","0.78","0","0.00"
"11326  :  โรงพยาบาลพิปูน","61","0","0.00","0","0.00","62","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","100","0","0.00","0","0.00","100","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","286","6","2.10","6","100.00","248","2","0.81","2","100.00"
"11329  :  โรงพยาบาลท่าศาลา","696","2","0.29","2","100.00","620","0","0.00","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","87","0","0.00","0","0.00","57","0","0.00","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","284","1","0.35","1","100.00","131","12","9.16","12","100.00"
"11333  :  โรงพยาบาลปากพนัง","159","11","6.92","11","100.00","22","0","0.00","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","296","3","1.01","3","100.00","296","0","0.00","0","0.00"
"11336  :  โรงพยาบาลขนอม","278","0","0.00","0","0.00","167","0","0.00","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","61","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11338  :  โรงพยาบาลบางขัน","162","2","1.23","2","100.00","144","4","2.78","4","100.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","40","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","33","0","0.00","0","0.00","33","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","34","0","0.00","0","0.00","33","0","0.00","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","34","7","20.59","7","100.00","35","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,718","3","0.17","3","100.00","1,167","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","13","0","0.00","0","0.00","16","3","18.75","3","100.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","82","0","0.00","0","0.00","72","0","0.00","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","54","0","0.00","0","0.00","57","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","27","1","3.70","0","0.00","26","5","19.23","5","100.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","20","0","0.00","0","0.00","18","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
