"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,077","59","5.48","54","91.53","1,834","38","2.07","32","84.21"
"11189  :  โรงพยาบาลเทิง","506","30","5.93","24","80.00","532","15","2.82","15","100.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","82","62","75.61","53","85.48","90","1","1.11","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","578","29","5.02","20","68.97","778","70","9.00","49","70.00"
"11195  :  โรงพยาบาลแม่สรวย","53","5","9.43","4","80.00","53","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","198","11","5.56","10","90.91","217","5","2.30","5","100.00"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","148","0","0.00","0","0.00","161","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","35","13","37.14","11","84.62","35","7","20.00","7","100.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","105","102","97.14","87","85.29","108","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","338","5","1.48","5","100.00","380","24","6.32","24","100.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","257","0","0.00","0","0.00","505","2","0.40","2","100.00"
"11203  :  โรงพยาบาลขุนยวม","176","4","2.27","3","75.00","184","1","0.54","1","100.00"
"11204  :  โรงพยาบาลปาย","286","0","0.00","0","0.00","312","2","0.64","2","100.00"
"11205  :  โรงพยาบาลแม่สะเรียง","446","0","0.00","0","0.00","480","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","269","1","0.37","0","0.00","268","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","111","14","12.61","14","100.00","108","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","111","2","1.80","0","0.00","117","1","0.85","1","100.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","1,276","74","5.80","70","94.59","1,834","66","3.60","64","96.97"
"11209  :  โรงพยาบาลโกรกพระ","42","4","9.52","4","100.00","37","0","0.00","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","301","3","1.00","1","33.33","298","3","1.01","3","100.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","61","1","1.64","1","100.00","62","7","11.29","7","100.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","148","2","1.35","2","100.00","150","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","620","69","11.13","63","91.30","618","32","5.18","28","87.50"
"11215  :  โรงพยาบาลท่าตะโก","4","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","251","4","1.59","4","100.00","273","6","2.20","6","100.00"
"11217  :  โรงพยาบาลพยุหะคีรี","349","33","9.46","31","93.94","350","15","4.29","12","80.00"
"11218  :  โรงพยาบาลลาดยาว","28","3","10.71","3","100.00","29","7","24.14","7","100.00"
"11219  :  โรงพยาบาลตากฟ้า","208","3","1.44","3","100.00","250","9","3.60","8","88.89"
"11220  :  โรงพยาบาลแม่วงก์","91","0","0.00","0","0.00","90","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","161","15","9.32","12","80.00","153","6","3.92","6","100.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","155","0","0.00","0","0.00","155","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","96","0","0.00","0","0.00","91","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","458","7","1.53","6","85.71","454","25","5.51","21","84.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","55","0","0.00","0","0.00","55","5","9.09","5","100.00"
"11225  :  โรงพยาบาลบ้านไร่","331","13","3.93","11","84.62","329","46","13.98","39","84.78"
"11226  :  โรงพยาบาลลานสัก","134","0","0.00","0","0.00","132","0","0.00","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","13","0","0.00","0","0.00","13","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","161","3","1.86","3","100.00","159","9","5.66","7","77.78"
"11229  :  โรงพยาบาลไทรงาม","123","0","0.00","0","0.00","129","1","0.78","1","100.00"
"11230  :  โรงพยาบาลคลองลาน","296","20","6.76","17","85.00","295","8","2.71","7","87.50"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","424","381","89.86","268","70.34","428","361","84.35","220","60.94"
"11232  :  โรงพยาบาลคลองขลุง","281","8","2.85","7","87.50","281","13","4.63","13","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","14","1","7.14","1","100.00","14","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","236","19","8.05","19","100.00","232","20","8.62","19","95.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","183","4","2.19","4","100.00","185","21","11.35","18","85.71"
"11236  :  โรงพยาบาลปางศิลาทอง","14","11","78.57","7","63.64","14","10","71.43","7","70.00"
"14135  :  โรงพยาบาลบึงสามัคคี","182","4","2.20","3","75.00","177","14","7.91","13","92.86"
"28010  :  โรงพยาบาลโกสัมพีนคร","84","3","3.57","2","66.67","88","2","2.27","2","100.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","740","25","3.38","24","96.00","919","13","1.41","11","84.62"
"10723  :  โรงพยาบาลแม่สอด","585","3","0.51","3","100.00","691","3","0.43","3","100.00"
"11238  :  โรงพยาบาลบ้านตาก","154","0","0.00","0","0.00","155","7","4.52","6","85.71"
"11239  :  โรงพยาบาลสามเงา","125","8","6.40","7","87.50","125","0","0.00","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","215","0","0.00","0","0.00","228","0","0.00","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","111","0","0.00","0","0.00","117","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","230","1","0.43","0","0.00","282","172","60.99","169","98.26"
"11243  :  โรงพยาบาลอุ้มผาง","229","0","0.00","0","0.00","285","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","32","2","6.25","1","50.00","32","1","3.13","1","100.00"
"10724  :  โรงพยาบาลสุโขทัย","415","21","5.06","14","66.67","417","31","7.43","26","83.87"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","263","15","5.70","8","53.33","263","13","4.94","9","69.23"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","260","11","4.23","11","100.00","261","21","8.05","18","85.71"
"11245  :  โรงพยาบาลคีรีมาศ","200","0","0.00","0","0.00","234","3","1.28","3","100.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","279","9","3.23","4","44.44","279","11","3.94","7","63.64"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","166","1","0.60","0","0.00","165","1","0.61","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","292","2","0.68","0","0.00","293","6","2.05","4","66.67"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","154","1","0.65","1","100.00","155","0","0.00","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","239","80","33.47","80","100.00","235","6","2.55","6","100.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","194","166","85.57","143","86.14","191","3","1.57","2","66.67"
"11254  :  โรงพยาบาลพรหมพิราม","281","9","3.20","9","100.00","282","12","4.26","12","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","185","56","30.27","52","92.86","181","1","0.55","1","100.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","201","26","12.94","26","100.00","199","105","52.76","104","99.05"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","305","2","0.66","1","50.00","301","58","19.27","39","67.24"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","648","15","2.31","14","93.33","847","26","3.07","24","92.31"
"11258  :  โรงพยาบาลวังทรายพูน","35","0","0.00","0","0.00","36","29","80.56","13","44.83"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","24","0","0.00","0","0.00","23","15","65.22","15","100.00"
"11260  :  โรงพยาบาลบางมูลนาก","394","3","0.76","3","100.00","506","33","6.52","31","93.94"
"11261  :  โรงพยาบาลโพทะเล","203","0","0.00","0","0.00","200","35","17.50","32","91.43"
"11262  :  โรงพยาบาลสามง่าม","104","52","50.00","51","98.08","102","1","0.98","1","100.00"
"11263  :  โรงพยาบาลทับคล้อ","54","39","72.22","35","89.74","54","49","90.74","49","100.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","469","6","1.28","6","100.00","533","46","8.63","42","91.30"
"11631  :  โรงพยาบาลวชิรบารมี","49","0","0.00","0","0.00","49","1","2.04","1","100.00"
"27978  :  โรงพยาบาลสากเหล็ก","63","26","41.27","22","84.62","61","1","1.64","1","100.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,071","20","1.87","16","80.00","1,201","14","1.17","11","78.57"
"11264  :  โรงพยาบาลชนแดน","375","6","1.60","5","83.33","374","26","6.95","26","100.00"
"11265  :  โรงพยาบาลหล่มสัก","708","50","7.06","45","90.00","832","79","9.50","75","94.94"
"11266  :  โรงพยาบาลวิเชียรบุรี","26","1","3.85","1","100.00","25","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","280","3","1.07","2","66.67","272","3","1.10","1","33.33"
"11268  :  โรงพยาบาลหนองไผ่","512","18","3.52","14","77.78","508","11","2.17","5","45.45"
"11269  :  โรงพยาบาลบึงสามพัน","216","44","20.37","37","84.09","221","6","2.71","2","33.33"
"11270  :  โรงพยาบาลน้ำหนาว","72","0","0.00","0","0.00","73","1","1.37","1","100.00"
"11271  :  โรงพยาบาลวังโป่ง","124","48","38.71","37","77.08","122","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","49","2","4.08","2","100.00","48","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","514","31","6.03","30","96.77","529","13","2.46","13","100.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","94","0","0.00","0","0.00","233","7","3.00","6","85.71"
"11273  :  โรงพยาบาลสวนผึ้ง","41","0","0.00","0","0.00","40","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","189","5","2.65","5","100.00","193","18","9.33","16","88.89"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","308","1","0.32","1","100.00","314","1","0.32","1","100.00"
"11277  :  โรงพยาบาลวัดเพลง","111","1","0.90","1","100.00","110","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","377","16","4.24","13","81.25","383","7","1.83","4","57.14"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","110","0","0.00","0","0.00","113","13","11.50","13","100.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","662","7","1.06","6","85.71","663","69","10.41","58","84.06"
"10732  :  โรงพยาบาลมะการักษ์","390","2","0.51","2","100.00","390","11","2.82","9","81.82"
"11278  :  โรงพยาบาลไทรโยค","182","3","1.65","1","33.33","194","2","1.03","2","100.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","199","2","1.01","1","50.00","210","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","228","0","0.00","0","0.00","226","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","40","0","0.00","0","0.00","43","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","515","77","14.95","73","94.81","519","121","23.31","105","86.78"
"11283  :  โรงพยาบาลทองผาภูมิ","161","0","0.00","0","0.00","168","0","0.00","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","337","3","0.89","1","33.33","421","31","7.36","31","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","314","8","2.55","5","62.50","344","12","3.49","7","58.33"
"11286  :  โรงพยาบาลเลาขวัญ","220","0","0.00","0","0.00","219","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","258","5","1.94","1","20.00","261","2","0.77","1","50.00"
"11288  :  โรงพยาบาลสถานพระบารมี","289","4","1.38","1","25.00","287","2","0.70","2","100.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","34","0","0.00","0","0.00","36","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","35","15","42.86","11","73.33","34","17","50.00","11","64.71"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,269","65","5.12","32","49.23","1,410","2","0.14","2","100.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","349","6","1.72","6","100.00","374","1","0.27","1","100.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","406","0","0.00","0","0.00","405","1","0.25","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","606","4","0.66","4","100.00","604","3","0.50","3","100.00"
"11291  :  โรงพยาบาลบางปลาม้า","400","0","0.00","0","0.00","398","7","1.76","7","100.00"
"11292  :  โรงพยาบาลศรีประจันต์","201","1","0.50","1","100.00","207","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","438","0","0.00","0","0.00","438","4","0.91","4","100.00"
"11294  :  โรงพยาบาลสามชุก","389","2","0.51","2","100.00","396","7","1.77","6","85.71"
"11295  :  โรงพยาบาลอู่ทอง","914","4","0.44","3","75.00","918","3","0.33","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","258","1","0.39","0","0.00","261","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","42","0","0.00","0","0.00","46","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","56","0","0.00","0","0.00","58","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","479","2","0.42","2","100.00","484","3","0.62","2","66.67"
"11301  :  โรงพยาบาลบางเลน","172","0","0.00","0","0.00","172","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","164","0","0.00","0","0.00","161","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","497","10","2.01","7","70.00","496","7","1.41","6","85.71"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","521","1","0.19","1","100.00","519","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","518","11","2.12","8","72.73","521","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,131","24","1.13","18","75.00","2,131","96","4.50","10","10.42"
"11308  :  โรงพยาบาลเขาย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","274","1","0.36","0","0.00","365","3","0.82","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","119","2","1.68","1","50.00","117","0","0.00","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","323","5","1.55","1","20.00","328","6","1.83","5","83.33"
"11316  :  โรงพยาบาลทับสะแก","148","0","0.00","0","0.00","147","1","0.68","1","100.00"
"11317  :  โรงพยาบาลบางสะพาน","481","12","2.49","12","100.00","481","21","4.37","18","85.71"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","32","0","0.00","0","0.00","32","0","0.00","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","62","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","478","33","6.90","33","100.00","474","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","14","0","0.00","0","0.00","15","0","0.00","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","229","5","2.18","5","100.00","228","2","0.88","2","100.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","452","2","0.44","2","100.00","445","8","1.80","7","87.50"
"11326  :  โรงพยาบาลพิปูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","55","0","0.00","0","0.00","54","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","746","59","7.91","53","89.83","749","35","4.67","35","100.00"
"11329  :  โรงพยาบาลท่าศาลา","837","2","0.24","2","100.00","837","3","0.36","2","66.67"
"11330  :  โรงพยาบาลทุ่งสง","122","0","0.00","0","0.00","206","5","2.43","4","80.00"
"11331  :  โรงพยาบาลนาบอน","218","0","0.00","0","0.00","219","18","8.22","18","100.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","431","2","0.46","2","100.00","431","13","3.02","13","100.00"
"11333  :  โรงพยาบาลปากพนัง","694","36","5.19","34","94.44","676","82","12.13","81","98.78"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","42","0","0.00","0","0.00","46","0","0.00","0","0.00"
"11336  :  โรงพยาบาลขนอม","253","0","0.00","0","0.00","261","4","1.53","2","50.00"
"11337  :  โรงพยาบาลหัวไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11338  :  โรงพยาบาลบางขัน","268","1","0.37","1","100.00","270","0","0.00","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","22","0","0.00","0","0.00","22","0","0.00","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","465","2","0.43","2","100.00","460","4","0.87","3","75.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","95","1","1.05","1","100.00","94","1","1.06","1","100.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","137","35","25.55","12","34.29","134","1","0.75","1","100.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","2,186","20","0.91","17","85.00","3,137","60","1.91","56","93.33"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","189","4","2.12","2","50.00","184","2","1.09","1","50.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","91","0","0.00","0","0.00","94","4","4.26","4","100.00"
"40742  :  โรงพยาบาลนบพิตำ","139","0","0.00","0","0.00","141","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","18","10","55.56","9","90.00","18","0","0.00","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","84","1","1.19","1","100.00","81","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","179","11","6.15","11","100.00","179","5","2.79","5","100.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","12","0","0.00","0","0.00","12","1","8.33","1","100.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
