"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,104","14","1.27","10","71.43","889","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","531","37","6.97","33","89.19","454","6","1.32","5","83.33"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","86","0","0.00","0","0.00","87","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","488","29","5.94","26","89.66","694","2","0.29","2","100.00"
"11195  :  โรงพยาบาลแม่สรวย","36","1","2.78","1","100.00","41","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","195","4","2.05","3","75.00","202","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","139","0","0.00","0","0.00","153","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","23","2","8.70","2","100.00","25","2","8.00","2","100.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","89","1","1.12","1","100.00","88","1","1.14","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","304","8","2.63","8","100.00","294","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","197","0","0.00","0","0.00","249","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","155","12","7.74","8","66.67","158","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","241","0","0.00","0","0.00","276","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","424","5","1.18","4","80.00","451","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","203","2","0.99","1","50.00","199","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","98","20","20.41","16","80.00","102","1","0.98","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","32","0","0.00","0","0.00","109","0","0.00","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","1,143","17","1.49","15","88.24","934","2","0.21","1","50.00"
"11209  :  โรงพยาบาลโกรกพระ","50","0","0.00","0","0.00","46","0","0.00","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","325","0","0.00","0","0.00","319","0","0.00","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","61","1","1.64","1","100.00","15","0","0.00","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","149","2","1.34","2","100.00","140","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","577","14","2.43","14","100.00","575","0","0.00","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","2","0","0.00","0","0.00","3","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","247","0","0.00","0","0.00","228","0","0.00","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","313","4","1.28","2","50.00","163","0","0.00","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","37","0","0.00","0","0.00","14","0","0.00","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","223","1","0.45","1","100.00","222","0","0.00","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","88","0","0.00","0","0.00","87","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","193","1","0.52","1","100.00","192","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","84","0","0.00","0","0.00","81","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","375","0","0.00","0","0.00","372","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","39","0","0.00","0","0.00","41","0","0.00","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","317","6","1.89","6","100.00","312","0","0.00","0","0.00"
"11226  :  โรงพยาบาลลานสัก","168","0","0.00","0","0.00","168","0","0.00","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","20","0","0.00","0","0.00","20","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","161","3","1.86","3","100.00","155","1","0.65","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","119","1","0.84","0","0.00","118","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","305","0","0.00","0","0.00","298","0","0.00","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","372","33","8.87","31","93.94","372","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","249","5","2.01","5","100.00","249","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","21","0","0.00","0","0.00","23","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","218","0","0.00","0","0.00","217","0","0.00","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","186","6","3.23","5","83.33","182","1","0.55","1","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","19","17","89.47","10","58.82","19","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","156","4","2.56","3","75.00","155","0","0.00","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","48","1","2.08","0","0.00","45","0","0.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","667","13","1.95","10","76.92","583","1","0.17","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","507","1","0.20","1","100.00","586","0","0.00","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","166","26","15.66","24","92.31","165","1","0.61","1","100.00"
"11239  :  โรงพยาบาลสามเงา","109","0","0.00","0","0.00","109","0","0.00","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","184","0","0.00","0","0.00","111","0","0.00","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","84","0","0.00","0","0.00","93","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","187","0","0.00","0","0.00","248","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","208","0","0.00","0","0.00","257","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","35","1","2.86","0","0.00","38","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","255","7","2.75","4","57.14","242","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","262","13","4.96","13","100.00","261","3","1.15","3","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","191","0","0.00","0","0.00","191","0","0.00","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","242","5","2.07","5","100.00","237","4","1.69","4","100.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","145","2","1.38","0","0.00","141","1","0.71","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","277","2","0.72","0","0.00","275","2","0.73","2","100.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","178","1","0.56","1","100.00","170","0","0.00","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","217","2","0.92","2","100.00","214","3","1.40","3","100.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","179","2","1.12","2","100.00","178","0","0.00","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","294","17","5.78","17","100.00","258","0","0.00","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","152","0","0.00","0","0.00","149","0","0.00","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","210","7","3.33","7","100.00","175","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","329","10","3.04","9","90.00","329","1","0.30","1","100.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","596","10","1.68","10","100.00","460","0","0.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","25","0","0.00","0","0.00","28","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","29","0","0.00","0","0.00","28","0","0.00","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","371","7","1.89","6","85.71","370","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","232","5","2.16","4","80.00","227","0","0.00","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","127","0","0.00","0","0.00","124","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","30","18","60.00","17","94.44","29","1","3.45","1","100.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","412","4","0.97","2","50.00","378","0","0.00","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","35","1","2.86","1","100.00","9","0","0.00","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","56","0","0.00","0","0.00","50","0","0.00","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","990","11","1.11","6","54.55","932","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","347","5","1.44","3","60.00","197","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","587","11","1.87","9","81.82","454","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","15","0","0.00","0","0.00","15","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","228","1","0.44","0","0.00","206","0","0.00","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","512","10","1.95","8","80.00","471","0","0.00","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","198","15","7.58","14","93.33","62","0","0.00","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","69","0","0.00","0","0.00","76","0","0.00","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","131","0","0.00","0","0.00","132","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","58","2","3.45","1","50.00","46","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","421","26","6.18","26","100.00","405","0","0.00","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","95","1","1.05","1","100.00","11","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","26","0","0.00","0","0.00","29","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","168","15","8.93","15","100.00","169","1","0.59","1","100.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","165","0","0.00","0","0.00","139","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","89","1","1.12","0","0.00","90","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","346","2","0.58","1","50.00","343","1","0.29","1","100.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","92","0","0.00","0","0.00","5","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","682","5","0.73","1","20.00","682","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","352","1","0.28","0","0.00","325","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","164","0","0.00","0","0.00","177","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","125","0","0.00","0","0.00","156","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","216","0","0.00","0","0.00","214","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","40","0","0.00","0","0.00","41","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","444","1","0.23","1","100.00","343","0","0.00","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","89","1","1.12","1","100.00","135","1","0.74","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","151","1","0.66","1","100.00","373","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","200","2","1.00","0","0.00","240","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","172","0","0.00","0","0.00","160","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","202","0","0.00","0","0.00","191","1","0.52","1","100.00"
"11288  :  โรงพยาบาลสถานพระบารมี","121","2","1.65","0","0.00","124","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","18","1","5.56","0","0.00","23","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","27","7","25.93","2","28.57","30","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","956","4","0.42","3","75.00","953","3","0.31","2","66.67"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","251","2","0.80","2","100.00","246","2","0.81","2","100.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","346","2","0.58","1","50.00","343","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","531","6","1.13","6","100.00","529","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","359","0","0.00","0","0.00","358","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","158","0","0.00","0","0.00","159","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","441","0","0.00","0","0.00","433","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","392","1","0.26","0","0.00","395","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","761","2","0.26","1","50.00","597","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","244","0","0.00","0","0.00","235","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","32","0","0.00","0","0.00","32","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","468","1","0.21","0","0.00","397","0","0.00","0","0.00"
"11301  :  โรงพยาบาลบางเลน","140","0","0.00","0","0.00","147","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","7","0","0.00","0","0.00","7","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","176","0","0.00","0","0.00","175","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","332","0","0.00","0","0.00","335","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","466","0","0.00","0","0.00","467","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,949","18","0.92","11","61.11","1,210","1","0.08","1","100.00"
"11308  :  โรงพยาบาลเขาย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","141","1","0.71","0","0.00","136","0","0.00","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","114","0","0.00","0","0.00","113","0","0.00","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","297","3","1.01","1","33.33","255","0","0.00","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","184","0","0.00","0","0.00","182","0","0.00","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","486","13","2.67","12","92.31","480","0","0.00","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","48","2","4.17","2","100.00","47","3","6.38","3","100.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","302","15","4.97","14","93.33","77","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","14","0","0.00","0","0.00","14","1","7.14","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","204","0","0.00","0","0.00","200","0","0.00","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","372","1","0.27","0","0.00","368","0","0.00","0","0.00"
"11326  :  โรงพยาบาลพิปูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","86","0","0.00","0","0.00","84","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","652","29","4.45","28","96.55","604","1","0.17","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","774","1","0.13","0","0.00","535","0","0.00","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","201","0","0.00","0","0.00","170","1","0.59","1","100.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","286","0","0.00","0","0.00","247","0","0.00","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","685","52","7.59","51","98.08","670","0","0.00","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","23","0","0.00","0","0.00","24","0","0.00","0","0.00"
"11336  :  โรงพยาบาลขนอม","186","2","1.08","0","0.00","186","2","1.08","1","50.00"
"11337  :  โรงพยาบาลหัวไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11338  :  โรงพยาบาลบางขัน","251","1","0.40","1","100.00","242","0","0.00","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","17","0","0.00","0","0.00","17","0","0.00","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","427","2","0.47","1","50.00","420","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","105","0","0.00","0","0.00","100","0","0.00","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","64","1","1.56","0","0.00","56","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","2,563","11","0.43","8","72.73","1,241","2","0.16","2","100.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","199","0","0.00","0","0.00","203","1","0.49","1","100.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","98","0","0.00","0","0.00","79","0","0.00","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","146","0","0.00","0","0.00","140","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","14","0","0.00","0","0.00","17","12","70.59","11","91.67"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","53","0","0.00","0","0.00","50","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","139","5","3.60","5","100.00","140","1","0.71","1","100.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","13","0","0.00","0","0.00","14","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
