"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","836","486","58.13","452","93.00","1,197","168","14.04","152","90.48"
"11189  :  โรงพยาบาลเทิง","316","72","22.78","64","88.89","318","254","79.87","205","80.71"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","83","36","43.37","30","83.33","83","1","1.20","1","100.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","90","31","34.44","30","96.77","101","34","33.66","34","100.00"
"11194  :  โรงพยาบาลแม่สาย","435","210","48.28","185","88.10","609","314","51.56","291","92.68"
"11195  :  โรงพยาบาลแม่สรวย","68","56","82.35","53","94.64","69","4","5.80","3","75.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","149","106","71.14","95","89.62","177","31","17.51","27","87.10"
"11197  :  โรงพยาบาลพญาเม็งราย","66","19","28.79","17","89.47","68","36","52.94","33","91.67"
"11198  :  โรงพยาบาลเวียงแก่น","90","1","1.11","1","100.00","94","77","81.91","68","88.31"
"11199  :  โรงพยาบาลขุนตาล","16","4","25.00","3","75.00","16","7","43.75","6","85.71"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","75","61","81.33","39","63.93","80","12","15.00","11","91.67"
"11201  :  โรงพยาบาลแม่ลาว","15","15","100.00","15","100.00","15","2","13.33","2","100.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","69","64","92.75","60","93.75","69","67","97.10","65","97.01"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","297","173","58.25","151","87.28","301","59","19.60","51","86.44"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","9","7","77.78","5","71.43","10","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","222","5","2.25","4","80.00","281","159","56.58","154","96.86"
"11203  :  โรงพยาบาลขุนยวม","94","14","14.89","9","64.29","118","84","71.19","73","86.90"
"11204  :  โรงพยาบาลปาย","189","5","2.65","4","80.00","208","66","31.73","55","83.33"
"11205  :  โรงพยาบาลแม่สะเรียง","328","46","14.02","45","97.83","335","92","27.46","77","83.70"
"11206  :  โรงพยาบาลแม่ลาน้อย","84","73","86.90","65","89.04","83","2","2.41","2","100.00"
"11207  :  โรงพยาบาลสบเมย","43","31","72.09","24","77.42","49","4","8.16","4","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","110","22","20.00","17","77.27","119","77","64.71","66","85.71"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","331","6","1.81","4","66.67","840","31","3.69","27","87.10"
"11209  :  โรงพยาบาลโกรกพระ","100","62","62.00","58","93.55","94","13","13.83","10","76.92"
"11210  :  โรงพยาบาลชุมแสง","213","165","77.46","139","84.24","216","37","17.13","34","91.89"
"11211  :  โรงพยาบาลหนองบัว","225","0","0.00","0","0.00","232","5","2.16","3","60.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","97","76","78.35","74","97.37","105","15","14.29","12","80.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","71","71","100.00","71","100.00","72","66","91.67","66","100.00"
"11214  :  โรงพยาบาลตาคลี","117","20","17.09","20","100.00","117","55","47.01","50","90.91"
"11215  :  โรงพยาบาลท่าตะโก","172","69","40.12","66","95.65","171","58","33.92","57","98.28"
"11216  :  โรงพยาบาลไพศาลี","62","57","91.94","45","78.95","61","8","13.11","8","100.00"
"11217  :  โรงพยาบาลพยุหะคีรี","211","62","29.38","57","91.94","214","73","34.11","69","94.52"
"11218  :  โรงพยาบาลลาดยาว","187","16","8.56","16","100.00","188","109","57.98","102","93.58"
"11219  :  โรงพยาบาลตากฟ้า","232","163","70.26","163","100.00","233","93","39.91","93","100.00"
"11220  :  โรงพยาบาลแม่วงก์","45","1","2.22","1","100.00","46","19","41.30","16","84.21"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","124","109","87.90","81","74.31","125","11","8.80","8","72.73"
"11222  :  โรงพยาบาลสว่างอารมณ์","58","0","0.00","0","0.00","58","14","24.14","12","85.71"
"11223  :  โรงพยาบาลหนองฉาง","84","73","86.90","69","94.52","85","20","23.53","19","95.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","26","19","73.08","19","100.00","26","7","26.92","7","100.00"
"11225  :  โรงพยาบาลบ้านไร่","145","97","66.90","90","92.78","148","82","55.41","80","97.56"
"11226  :  โรงพยาบาลลานสัก","143","35","24.48","35","100.00","142","10","7.04","10","100.00"
"11227  :  โรงพยาบาลห้วยคต","60","31","51.67","29","93.55","59","34","57.63","32","94.12"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","87","53","60.92","49","92.45","85","65","76.47","65","100.00"
"11229  :  โรงพยาบาลไทรงาม","84","53","63.10","53","100.00","83","4","4.82","4","100.00"
"11230  :  โรงพยาบาลคลองลาน","214","198","92.52","197","99.49","216","2","0.93","2","100.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","39","31","79.49","19","61.29","38","37","97.37","33","89.19"
"11232  :  โรงพยาบาลคลองขลุง","55","17","30.91","17","100.00","62","34","54.84","34","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","18","14","77.78","13","92.86","20","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","218","4","1.83","4","100.00","261","127","48.66","113","88.98"
"11235  :  โรงพยาบาลทรายทองวัฒนา","40","11","27.50","11","100.00","40","29","72.50","28","96.55"
"11236  :  โรงพยาบาลปางศิลาทอง","26","25","96.15","25","100.00","26","24","92.31","24","100.00"
"14135  :  โรงพยาบาลบึงสามัคคี","26","26","100.00","25","96.15","29","25","86.21","22","88.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","25","5","20.00","4","80.00","25","10","40.00","10","100.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","435","36","8.28","33","91.67","513","83","16.18","71","85.54"
"10723  :  โรงพยาบาลแม่สอด","389","3","0.77","2","66.67","516","3","0.58","2","66.67"
"11238  :  โรงพยาบาลบ้านตาก","112","0","0.00","0","0.00","115","36","31.30","34","94.44"
"11239  :  โรงพยาบาลสามเงา","95","72","75.79","66","91.67","96","5","5.21","5","100.00"
"11240  :  โรงพยาบาลแม่ระมาด","168","114","67.86","92","80.70","214","4","1.87","4","100.00"
"11241  :  โรงพยาบาลท่าสองยาง","198","30","15.15","27","90.00","224","54","24.11","47","87.04"
"11242  :  โรงพยาบาลพบพระ","230","154","66.96","125","81.17","383","15","3.92","14","93.33"
"11243  :  โรงพยาบาลอุ้มผาง","55","1","1.82","1","100.00","62","58","93.55","49","84.48"
"27443  :  โรงพยาบาลวังเจ้า","2","2","100.00","2","100.00","2","1","50.00","1","100.00"
"10724  :  โรงพยาบาลสุโขทัย","105","5","4.76","3","60.00","105","21","20.00","19","90.48"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","14","11","78.57","6","54.55"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","164","16","9.76","16","100.00","166","130","78.31","130","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","28","1","3.57","1","100.00","48","45","93.75","38","84.44"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","151","1","0.66","0","0.00","150","137","91.33","133","97.08"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","120","4","3.33","4","100.00","120","7","5.83","6","85.71"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","159","147","92.45","125","85.03","175","154","88.00","126","81.82"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","80","8","10.00","8","100.00","83","23","27.71","23","100.00"
"11252  :  โรงพยาบาลบางระกำ","201","72","35.82","72","100.00","197","23","11.68","23","100.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","75","22","29.33","19","86.36","76","34","44.74","34","100.00"
"11254  :  โรงพยาบาลพรหมพิราม","153","100","65.36","99","99.00","155","13","8.39","13","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","110","80","72.73","70","87.50","112","17","15.18","15","88.24"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","242","24","9.92","24","100.00","243","133","54.73","133","100.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","203","45","22.17","38","84.44","207","133","64.25","113","84.96"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","606","152","25.08","148","97.37","756","357","47.22","318","89.08"
"11258  :  โรงพยาบาลวังทรายพูน","38","0","0.00","0","0.00","40","35","87.50","25","71.43"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","47","35","74.47","33","94.29","48","5","10.42","5","100.00"
"11260  :  โรงพยาบาลบางมูลนาก","257","41","15.95","38","92.68","373","49","13.14","48","97.96"
"11261  :  โรงพยาบาลโพทะเล","145","98","67.59","95","96.94","146","1","0.68","1","100.00"
"11262  :  โรงพยาบาลสามง่าม","43","1","2.33","1","100.00","44","43","97.73","40","93.02"
"11263  :  โรงพยาบาลทับคล้อ","50","27","54.00","23","85.19","59","59","100.00","56","94.92"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","228","39","17.11","39","100.00","309","130","42.07","130","100.00"
"11631  :  โรงพยาบาลวชิรบารมี","141","105","74.47","95","90.48","150","146","97.33","131","89.73"
"27978  :  โรงพยาบาลสากเหล็ก","77","42","54.55","38","90.48","75","26","34.67","26","100.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","425","7","1.65","7","100.00","608","325","53.45","206","63.38"
"11264  :  โรงพยาบาลชนแดน","318","12","3.77","10","83.33","329","126","38.30","120","95.24"
"11265  :  โรงพยาบาลหล่มสัก","567","80","14.11","65","81.25","678","221","32.60","172","77.83"
"11266  :  โรงพยาบาลวิเชียรบุรี","17","0","0.00","0","0.00","18","15","83.33","13","86.67"
"11267  :  โรงพยาบาลศรีเทพ","141","111","78.72","95","85.59","146","7","4.79","5","71.43"
"11268  :  โรงพยาบาลหนองไผ่","234","3","1.28","1","33.33","235","194","82.55","194","100.00"
"11269  :  โรงพยาบาลบึงสามพัน","364","52","14.29","48","92.31","367","102","27.79","94","92.16"
"11270  :  โรงพยาบาลน้ำหนาว","51","5","9.80","5","100.00","51","47","92.16","33","70.21"
"11271  :  โรงพยาบาลวังโป่ง","84","70","83.33","60","85.71","83","5","6.02","4","80.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","221","10","4.52","6","60.00","291","215","73.88","182","84.65"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","393","362","92.11","284","78.45","502","28","5.58","28","100.00"
"11273  :  โรงพยาบาลสวนผึ้ง","65","58","89.23","55","94.83","67","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","68","62","91.18","51","82.26","69","4","5.80","3","75.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","28","24","85.71","24","100.00","28","4","14.29","4","100.00"
"11276  :  โรงพยาบาลปากท่อ","119","0","0.00","0","0.00","121","69","57.02","67","97.10"
"11277  :  โรงพยาบาลวัดเพลง","124","108","87.10","101","93.52","126","1","0.79","1","100.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","320","274","85.63","273","99.64","337","304","90.21","299","98.36"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","81","1","1.23","1","100.00","82","3","3.66","3","100.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","10","9","90.00","8","88.89","12","1","8.33","1","100.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","130","111","85.38","108","97.30"
"10732  :  โรงพยาบาลมะการักษ์","165","144","87.27","127","88.19","169","3","1.78","3","100.00"
"11278  :  โรงพยาบาลไทรโยค","100","34","34.00","33","97.06","101","84","83.17","84","100.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","36","0","0.00","0","0.00","43","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","148","103","69.59","90","87.38","148","5","3.38","4","80.00"
"11281  :  โรงพยาบาลท่ากระดาน","39","1","2.56","0","0.00","41","38","92.68","36","94.74"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","672","148","22.02","143","96.62","678","245","36.14","237","96.73"
"11283  :  โรงพยาบาลทองผาภูมิ","108","1","0.93","1","100.00","189","82","43.39","75","91.46"
"11284  :  โรงพยาบาลสังขละบุรี","247","20","8.10","20","100.00","316","82","25.95","82","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","56","3","5.36","3","100.00","60","55","91.67","47","85.45"
"11286  :  โรงพยาบาลเลาขวัญ","49","0","0.00","0","0.00","52","48","92.31","44","91.67"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","82","13","15.85","11","84.62","86","29","33.72","16","55.17"
"11288  :  โรงพยาบาลสถานพระบารมี","114","0","0.00","0","0.00","114","5","4.39","2","40.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","33","27","81.82","23","85.19","40","15","37.50","11","73.33"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","51","21","41.18","18","85.71","50","22","44.00","21","95.45"
"41701  :  โรงพยาบาลหนองปรือ","43","35","81.40","30","85.71","43","2","4.65","2","100.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","934","715","76.55","588","82.24","1,113","5","0.45","5","100.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","126","24","19.05","19","79.17","165","127","76.97","86","67.72"
"11289  :  โรงพยาบาลเดิมบางนางบวช","178","1","0.56","1","100.00","179","33","18.44","33","100.00"
"11290  :  โรงพยาบาลด่านช้าง","460","322","70.00","306","95.03","469","40","8.53","40","100.00"
"11291  :  โรงพยาบาลบางปลาม้า","25","1","4.00","1","100.00","27","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","46","1","2.17","1","100.00","49","2","4.08","2","100.00"
"11293  :  โรงพยาบาลดอนเจดีย์","248","3","1.21","3","100.00","251","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","162","98","60.49","89","90.82","162","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","726","363","50.00","360","99.17","741","55","7.42","50","90.91"
"11296  :  โรงพยาบาลหนองหญ้าไซ","122","30","24.59","28","93.33","123","96","78.05","90","93.75"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","195","0","0.00","0","0.00","193","173","89.64","150","86.71"
"11298  :  โรงพยาบาลนครชัยศรี","178","160","89.89","131","81.88","177","1","0.56","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","137","90","65.69","79","87.78","141","3","2.13","3","100.00"
"11300  :  โรงพยาบาลดอนตูม","305","0","0.00","0","0.00","304","293","96.38","267","91.13"
"11301  :  โรงพยาบาลบางเลน","44","32","72.73","28","87.50","44","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","34","0","0.00","0","0.00","34","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","157","2","1.27","2","100.00","153","1","0.65","1","100.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","764","28","3.66","7","25.00","765","6","0.78","6","100.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","5","5","100.00","5","100.00","5","5","100.00","5","100.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,042","226","21.69","26","11.50","1,054","92","8.73","12","13.04"
"11308  :  โรงพยาบาลเขาย้อย","133","105","78.95","104","99.05","135","26","19.26","25","96.15"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","8","0","0.00","0","0.00","8","6","75.00","5","83.33"
"11310  :  โรงพยาบาลชะอำ","181","3","1.66","3","100.00","363","49","13.50","43","87.76"
"11311  :  โรงพยาบาลท่ายาง","197","3","1.52","3","100.00","194","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","10","10","100.00","10","100.00","11","2","18.18","2","100.00"
"11313  :  โรงพยาบาลบ้านแหลม","120","112","93.33","94","83.93","125","1","0.80","1","100.00"
"11314  :  โรงพยาบาลแก่งกระจาน","11","0","0.00","0","0.00","11","1","9.09","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","154","44","28.57","40","90.91","152","31","20.39","31","100.00"
"11316  :  โรงพยาบาลทับสะแก","114","110","96.49","98","89.09","117","110","94.02","98","89.09"
"11317  :  โรงพยาบาลบางสะพาน","187","143","76.47","126","88.11","189","139","73.54","124","89.21"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","143","88","61.54","70","79.55","142","36","25.35","27","75.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","30","1","3.33","1","100.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","277","214","77.26","213","99.53","354","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","29","1","3.45","0","0.00","28","24","85.71","18","75.00"
"11324  :  โรงพยาบาลลานสะกา","69","4","5.80","4","100.00","70","70","100.00","8","11.43"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","229","199","86.90","174","87.44","228","4","1.75","3","75.00"
"11326  :  โรงพยาบาลพิปูน","61","0","0.00","0","0.00","63","61","96.83","54","88.52"
"11327  :  โรงพยาบาลเชียรใหญ่","105","1","0.95","1","100.00","107","87","81.31","80","91.95"
"11328  :  โรงพยาบาลชะอวด","304","205","67.43","198","96.59","305","90","29.51","86","95.56"
"11329  :  โรงพยาบาลท่าศาลา","676","29","4.29","28","96.55","682","585","85.78","511","87.35"
"11330  :  โรงพยาบาลทุ่งสง","104","3","2.88","3","100.00","106","6","5.66","5","83.33"
"11331  :  โรงพยาบาลนาบอน","84","2","2.38","1","50.00","90","80","88.89","75","93.75"
"11332  :  โรงพยาบาลทุ่งใหญ่","400","210","52.50","184","87.62","411","153","37.23","132","86.27"
"11333  :  โรงพยาบาลปากพนัง","237","10","4.22","10","100.00","428","292","68.22","249","85.27"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","343","233","67.93","211","90.56","351","172","49.00","158","91.86"
"11336  :  โรงพยาบาลขนอม","305","15","4.92","13","86.67","324","202","62.35","184","91.09"
"11337  :  โรงพยาบาลหัวไทร","48","46","95.83","36","78.26","49","1","2.04","1","100.00"
"11338  :  โรงพยาบาลบางขัน","186","134","72.04","128","95.52","188","43","22.87","37","86.05"
"11339  :  โรงพยาบาลถ้ำพรรณรา","56","35","62.50","31","88.57","54","13","24.07","13","100.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","37","3","8.11","3","100.00","38","1","2.63","1","100.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","34","2","5.88","2","100.00","36","35","97.22","32","91.43"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","60","45","75.00","35","77.78","64","8","12.50","7","87.50"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,690","33","1.95","28","84.85","3,186","1,941","60.92","1,745","89.90"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","31","14","45.16","12","85.71","31","15","48.39","13","86.67"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","66","3","4.55","3","100.00","74","27","36.49","23","85.19"
"40742  :  โรงพยาบาลนบพิตำ","123","10","8.13","9","90.00","125","48","38.40","43","89.58"
"40743  :  โรงพยาบาลพระพรหม","31","28","90.32","27","96.43","32","2","6.25","2","100.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","17","0","0.00","0","0.00","14","2","14.29","2","100.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
