"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","810","15","1.85","13","86.67","680","9","1.32","6","66.67"
"11189  :  โรงพยาบาลเทิง","321","52","16.20","43","82.69","226","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","39","24","61.54","19","79.17","14","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","70","0","0.00","0","0.00","42","11","26.19","8","72.73"
"11194  :  โรงพยาบาลแม่สาย","295","34","11.53","31","91.18","294","2","0.68","1","50.00"
"11195  :  โรงพยาบาลแม่สรวย","90","13","14.44","11","84.62","95","25","26.32","21","84.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","141","2","1.42","2","100.00","133","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","51","4","7.84","1","25.00","14","7","50.00","6","85.71"
"11198  :  โรงพยาบาลเวียงแก่น","76","0","0.00","0","0.00","78","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","16","1","6.25","1","100.00","12","4","33.33","2","50.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","39","4","10.26","4","100.00","49","23","46.94","20","86.96"
"11201  :  โรงพยาบาลแม่ลาว","19","12","63.16","10","83.33","19","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","70","39","55.71","21","53.85","70","1","1.43","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","255","4","1.57","4","100.00","209","2","0.96","2","100.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","3","0","0.00","0","0.00","3","1","33.33","1","100.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","145","0","0.00","0","0.00","104","1","0.96","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","56","3","5.36","1","33.33","86","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","107","0","0.00","0","0.00","130","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","245","7","2.86","5","71.43","177","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","60","37","61.67","32","86.49","61","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","22","15","68.18","13","86.67","33","8","24.24","7","87.50"
"11208  :  โรงพยาบาลปางมะผ้า","13","0","0.00","0","0.00","87","0","0.00","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","324","6","1.85","5","83.33","25","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","101","4","3.96","4","100.00","36","0","0.00","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","171","1","0.58","1","100.00","20","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","181","2","1.10","2","100.00","183","0","0.00","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","130","2","1.54","2","100.00","25","8","32.00","7","87.50"
"11213  :  โรงพยาบาลเก้าเลี้ยว","78","64","82.05","64","100.00","54","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","111","2","1.80","2","100.00","99","0","0.00","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","173","2","1.16","2","100.00","132","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","81","0","0.00","0","0.00","49","15","30.61","11","73.33"
"11217  :  โรงพยาบาลพยุหะคีรี","205","21","10.24","20","95.24","83","0","0.00","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","204","56","27.45","50","89.29","197","1","0.51","1","100.00"
"11219  :  โรงพยาบาลตากฟ้า","194","19","9.79","19","100.00","101","1","0.99","1","100.00"
"11220  :  โรงพยาบาลแม่วงก์","36","2","5.56","1","50.00","35","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","100","3","3.00","3","100.00","99","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","52","0","0.00","0","0.00","51","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","104","40","38.46","32","80.00","19","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","18","0","0.00","0","0.00","17","3","17.65","3","100.00"
"11225  :  โรงพยาบาลบ้านไร่","135","74","54.81","43","58.11","98","6","6.12","4","66.67"
"11226  :  โรงพยาบาลลานสัก","136","3","2.21","3","100.00","134","0","0.00","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","71","10","14.08","9","90.00","71","1","1.41","1","100.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","98","5","5.10","3","60.00","106","14","13.21","11","78.57"
"11229  :  โรงพยาบาลไทรงาม","99","18","18.18","18","100.00","100","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","201","99","49.25","87","87.88","147","0","0.00","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","46","20","43.48","19","95.00","46","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","58","4","6.90","1","25.00","29","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","16","2","12.50","2","100.00","16","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","147","4","2.72","4","100.00","70","2","2.86","2","100.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","40","7","17.50","6","85.71","40","0","0.00","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","31","3","9.68","2","66.67","27","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","24","1","4.17","1","100.00","26","0","0.00","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","21","0","0.00","0","0.00","20","1","5.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","200","4","2.00","4","100.00","121","0","0.00","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","91","0","0.00","0","0.00","223","0","0.00","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","103","2","1.94","2","100.00","63","0","0.00","0","0.00"
"11239  :  โรงพยาบาลสามเงา","95","55","57.89","32","58.18","98","0","0.00","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","95","43","45.26","27","62.79","113","0","0.00","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","114","8","7.02","7","87.50","202","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","194","8","4.12","7","87.50","246","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","0","0","0.00","0","0.00","64","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","148","5","3.38","5","100.00","151","1","0.66","1","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","35","0","0.00","0","0.00","37","0","0.00","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","146","0","0.00","0","0.00","149","0","0.00","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","115","0","0.00","0","0.00","114","14","12.28","5","35.71"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","158","9","5.70","9","100.00","158","7","4.43","5","71.43"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","88","6","6.82","4","66.67","87","0","0.00","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","190","1","0.53","1","100.00","186","6","3.23","6","100.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","74","4","5.41","3","75.00","73","0","0.00","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","52","17","32.69","15","88.24","51","0","0.00","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","98","67","68.37","34","50.75","96","0","0.00","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","213","34","15.96","34","100.00","175","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","198","15","7.58","14","93.33","115","53","46.09","24","45.28"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","575","27","4.70","20","74.07","285","0","0.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","35","0","0.00","0","0.00","36","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","50","1","2.00","1","100.00","51","18","35.29","13","72.22"
"11260  :  โรงพยาบาลบางมูลนาก","240","9","3.75","8","88.89","206","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","136","0","0.00","0","0.00","137","0","0.00","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","37","29","78.38","22","75.86","38","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","50","6","12.00","2","33.33","48","0","0.00","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","212","3","1.42","2","66.67","21","6","28.57","5","83.33"
"11631  :  โรงพยาบาลวชิรบารมี","95","1","1.05","1","100.00","46","7","15.22","6","85.71"
"27978  :  โรงพยาบาลสากเหล็ก","56","1","1.79","1","100.00","56","11","19.64","7","63.64"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","360","2","0.56","2","100.00","80","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","300","31","10.33","28","90.32","97","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","417","35","8.39","33","94.29","34","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","29","0","0.00","0","0.00","29","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","124","1","0.81","0","0.00","85","12","14.12","8","66.67"
"11268  :  โรงพยาบาลหนองไผ่","266","7","2.63","6","85.71","178","1","0.56","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","371","14","3.77","8","57.14","88","0","0.00","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","58","4","6.90","1","25.00","56","0","0.00","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","80","41","51.25","28","68.29","81","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","293","9","3.07","9","100.00","192","0","0.00","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","439","6","1.37","4","66.67","33","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","70","0","0.00","0","0.00","74","10","13.51","10","100.00"
"11274  :  โรงพยาบาลบางแพ","46","13","28.26","8","61.54","51","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","29","0","0.00","0","0.00","27","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","53","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","80","46","57.50","46","100.00","38","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","305","142","46.56","142","100.00","318","2","0.63","2","100.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","76","0","0.00","0","0.00","3","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","9","5","55.56","4","80.00","10","1","10.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","166","80","48.19","68","85.00","85","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","84","1","1.19","1","100.00","71","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","40","1","2.50","1","100.00","52","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","158","54","34.18","39","72.22","158","3","1.90","2","66.67"
"11281  :  โรงพยาบาลท่ากระดาน","34","1","2.94","1","100.00","36","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","630","15","2.38","10","66.67","127","45","35.43","43","95.56"
"11283  :  โรงพยาบาลทองผาภูมิ","82","0","0.00","0","0.00","114","1","0.88","1","100.00"
"11284  :  โรงพยาบาลสังขละบุรี","3","1","33.33","1","100.00","317","1","0.32","1","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","47","1","2.13","1","100.00","46","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","61","0","0.00","0","0.00","60","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","86","2","2.33","2","100.00","86","0","0.00","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","57","0","0.00","0","0.00","61","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","27","0","0.00","0","0.00","31","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","46","9","19.57","7","77.78","45","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","33","6","18.18","4","66.67","33","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","791","410","51.83","268","65.37","626","2","0.32","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","47","2","4.26","2","100.00","5","0","0.00","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","159","0","0.00","0","0.00","142","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","379","8","2.11","8","100.00","293","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","31","0","0.00","0","0.00","31","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","56","0","0.00","0","0.00","57","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","247","0","0.00","0","0.00","204","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","182","1","0.55","1","100.00","163","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","563","7","1.24","5","71.43","211","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","131","7","5.34","6","85.71","133","14","10.53","12","85.71"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","176","0","0.00","0","0.00","177","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","127","1","0.79","1","100.00","111","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","76","6","7.89","6","100.00","19","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","239","1","0.42","1","100.00","131","0","0.00","0","0.00"
"11301  :  โรงพยาบาลบางเลน","43","27","62.79","13","48.15","47","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","18","0","0.00","0","0.00","17","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","117","0","0.00","0","0.00","117","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","640","1","0.16","0","0.00","400","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","3","1","33.33","0","0.00","3","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,033","25","2.42","22","88.00","248","0","0.00","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","113","0","0.00","0","0.00","28","0","0.00","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1","0","0.00","0","0.00","1","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","69","0","0.00","0","0.00","3","0","0.00","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","170","1","0.59","0","0.00","170","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","3","0","0.00","0","0.00","3","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","116","46","39.66","36","78.26","119","0","0.00","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","11","0","0.00","0","0.00","11","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","151","3","1.99","1","33.33","113","0","0.00","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","122","58","47.54","44","75.86","91","0","0.00","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","166","69","41.57","50","72.46","151","1","0.66","1","100.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","131","17","12.98","14","82.35","86","2","2.33","2","100.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","227","202","88.99","197","97.52","31","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","25","0","0.00","0","0.00","25","0","0.00","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","56","0","0.00","0","0.00","57","0","0.00","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","126","0","0.00","0","0.00","128","0","0.00","0","0.00"
"11326  :  โรงพยาบาลพิปูน","72","0","0.00","0","0.00","70","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","83","0","0.00","0","0.00","83","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","272","11","4.04","10","90.91","230","8","3.48","4","50.00"
"11329  :  โรงพยาบาลท่าศาลา","578","7","1.21","5","71.43","503","2","0.40","1","50.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","50","0","0.00","0","0.00","36","0","0.00","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","285","0","0.00","0","0.00","129","25","19.38","15","60.00"
"11333  :  โรงพยาบาลปากพนัง","133","5","3.76","5","100.00","19","0","0.00","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","271","0","0.00","0","0.00","272","5","1.84","3","60.00"
"11336  :  โรงพยาบาลขนอม","202","2","0.99","0","0.00","147","3","2.04","1","33.33"
"11337  :  โรงพยาบาลหัวไทร","51","0","0.00","0","0.00","35","1","2.86","1","100.00"
"11338  :  โรงพยาบาลบางขัน","179","5","2.79","4","80.00","160","14","8.75","12","85.71"
"11339  :  โรงพยาบาลถ้ำพรรณรา","38","0","0.00","0","0.00","38","1","2.63","1","100.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","23","0","0.00","0","0.00","23","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","33","0","0.00","0","0.00","35","0","0.00","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","58","27","46.55","16","59.26","57","1","1.75","1","100.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,602","668","41.70","538","80.54","1,058","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","27","0","0.00","0","0.00","26","4","15.38","3","75.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","77","0","0.00","0","0.00","66","0","0.00","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","60","0","0.00","0","0.00","59","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","15","1","6.67","1","100.00","16","6","37.50","6","100.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","11","0","0.00","0","0.00","13","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
