"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","836","396","47.37","385","97.22","1,197","157","13.12","143","91.08"
"11189  :  โรงพยาบาลเทิง","316","62","19.62","59","95.16","318","239","75.16","195","81.59"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","83","33","39.76","30","90.91","83","1","1.20","1","100.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","90","29","32.22","28","96.55","101","32","31.68","32","100.00"
"11194  :  โรงพยาบาลแม่สาย","435","170","39.08","161","94.71","609","281","46.14","270","96.09"
"11195  :  โรงพยาบาลแม่สรวย","68","52","76.47","52","100.00","69","3","4.35","3","100.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","149","98","65.77","93","94.90","177","28","15.82","26","92.86"
"11197  :  โรงพยาบาลพญาเม็งราย","66","16","24.24","15","93.75","68","33","48.53","32","96.97"
"11198  :  โรงพยาบาลเวียงแก่น","90","1","1.11","1","100.00","94","67","71.28","64","95.52"
"11199  :  โรงพยาบาลขุนตาล","16","3","18.75","3","100.00","16","6","37.50","6","100.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","75","50","66.67","35","70.00","80","9","11.25","9","100.00"
"11201  :  โรงพยาบาลแม่ลาว","15","15","100.00","15","100.00","15","1","6.67","1","100.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","69","56","81.16","53","94.64","69","66","95.65","64","96.97"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","297","139","46.80","135","97.12","301","54","17.94","49","90.74"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","9","5","55.56","5","100.00","10","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","222","1","0.45","1","100.00","281","149","53.02","149","100.00"
"11203  :  โรงพยาบาลขุนยวม","94","6","6.38","6","100.00","118","76","64.41","68","89.47"
"11204  :  โรงพยาบาลปาย","189","4","2.12","4","100.00","208","61","29.33","55","90.16"
"11205  :  โรงพยาบาลแม่สะเรียง","328","43","13.11","42","97.67","335","76","22.69","72","94.74"
"11206  :  โรงพยาบาลแม่ลาน้อย","84","65","77.38","56","86.15","83","2","2.41","1","50.00"
"11207  :  โรงพยาบาลสบเมย","43","22","51.16","21","95.45","49","4","8.16","4","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","110","17","15.45","16","94.12","119","70","58.82","63","90.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","331","3","0.91","3","100.00","840","22","2.62","21","95.45"
"11209  :  โรงพยาบาลโกรกพระ","100","57","57.00","55","96.49","94","10","10.64","9","90.00"
"11210  :  โรงพยาบาลชุมแสง","213","150","70.42","134","89.33","216","32","14.81","32","100.00"
"11211  :  โรงพยาบาลหนองบัว","225","0","0.00","0","0.00","232","3","1.29","2","66.67"
"11212  :  โรงพยาบาลบรรพตพิสัย","97","75","77.32","74","98.67","105","12","11.43","12","100.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","71","68","95.77","68","100.00","72","33","45.83","33","100.00"
"11214  :  โรงพยาบาลตาคลี","117","16","13.68","16","100.00","117","44","37.61","43","97.73"
"11215  :  โรงพยาบาลท่าตะโก","172","52","30.23","51","98.08","171","54","31.58","51","94.44"
"11216  :  โรงพยาบาลไพศาลี","62","44","70.97","41","93.18","61","6","9.84","6","100.00"
"11217  :  โรงพยาบาลพยุหะคีรี","211","52","24.64","52","100.00","214","68","31.78","68","100.00"
"11218  :  โรงพยาบาลลาดยาว","187","14","7.49","14","100.00","188","100","53.19","93","93.00"
"11219  :  โรงพยาบาลตากฟ้า","232","81","34.91","81","100.00","233","87","37.34","87","100.00"
"11220  :  โรงพยาบาลแม่วงก์","45","1","2.22","1","100.00","46","16","34.78","16","100.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","124","71","57.26","68","95.77","125","7","5.60","7","100.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","58","0","0.00","0","0.00","58","13","22.41","10","76.92"
"11223  :  โรงพยาบาลหนองฉาง","84","59","70.24","59","100.00","85","17","20.00","17","100.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","26","16","61.54","16","100.00","26","6","23.08","6","100.00"
"11225  :  โรงพยาบาลบ้านไร่","145","84","57.93","84","100.00","148","79","53.38","77","97.47"
"11226  :  โรงพยาบาลลานสัก","143","34","23.78","34","100.00","142","10","7.04","10","100.00"
"11227  :  โรงพยาบาลห้วยคต","60","29","48.33","29","100.00","59","31","52.54","29","93.55"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","87","46","52.87","46","100.00","85","55","64.71","55","100.00"
"11229  :  โรงพยาบาลไทรงาม","84","53","63.10","53","100.00","83","4","4.82","4","100.00"
"11230  :  โรงพยาบาลคลองลาน","214","198","92.52","196","98.99","216","2","0.93","2","100.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","39","27","69.23","16","59.26","38","35","92.11","33","94.29"
"11232  :  โรงพยาบาลคลองขลุง","55","16","29.09","16","100.00","62","28","45.16","28","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","18","14","77.78","13","92.86","20","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","218","3","1.38","3","100.00","261","109","41.76","104","95.41"
"11235  :  โรงพยาบาลทรายทองวัฒนา","40","9","22.50","9","100.00","40","26","65.00","26","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","26","23","88.46","23","100.00","26","24","92.31","24","100.00"
"14135  :  โรงพยาบาลบึงสามัคคี","26","24","92.31","23","95.83","29","22","75.86","21","95.45"
"28010  :  โรงพยาบาลโกสัมพีนคร","25","5","20.00","4","80.00","25","10","40.00","10","100.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","435","32","7.36","29","90.63","513","67","13.06","59","88.06"
"10723  :  โรงพยาบาลแม่สอด","389","3","0.77","2","66.67","516","2","0.39","2","100.00"
"11238  :  โรงพยาบาลบ้านตาก","112","0","0.00","0","0.00","115","29","25.22","28","96.55"
"11239  :  โรงพยาบาลสามเงา","95","61","64.21","60","98.36","96","5","5.21","5","100.00"
"11240  :  โรงพยาบาลแม่ระมาด","168","102","60.71","88","86.27","214","4","1.87","4","100.00"
"11241  :  โรงพยาบาลท่าสองยาง","198","28","14.14","22","78.57","224","50","22.32","47","94.00"
"11242  :  โรงพยาบาลพบพระ","230","117","50.87","106","90.60","383","12","3.13","11","91.67"
"11243  :  โรงพยาบาลอุ้มผาง","55","1","1.82","1","100.00","62","52","83.87","47","90.38"
"27443  :  โรงพยาบาลวังเจ้า","2","2","100.00","2","100.00","2","1","50.00","1","100.00"
"10724  :  โรงพยาบาลสุโขทัย","105","1","0.95","1","100.00","105","13","12.38","11","84.62"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","14","11","78.57","6","54.55"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","164","12","7.32","12","100.00","166","127","76.51","127","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","28","0","0.00","0","0.00","48","40","83.33","36","90.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","151","1","0.66","0","0.00","150","123","82.00","113","91.87"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","120","3","2.50","1","33.33","120","7","5.83","5","71.43"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","159","124","77.99","116","93.55","175","143","81.71","117","81.82"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","80","6","7.50","6","100.00","83","23","27.71","23","100.00"
"11252  :  โรงพยาบาลบางระกำ","201","70","34.83","70","100.00","197","23","11.68","23","100.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","75","19","25.33","18","94.74","76","31","40.79","31","100.00"
"11254  :  โรงพยาบาลพรหมพิราม","153","98","64.05","98","100.00","155","13","8.39","13","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","110","68","61.82","65","95.59","112","16","14.29","14","87.50"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","242","21","8.68","21","100.00","243","127","52.26","127","100.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","203","36","17.73","35","97.22","207","116","56.04","107","92.24"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","606","138","22.77","138","100.00","756","290","38.36","284","97.93"
"11258  :  โรงพยาบาลวังทรายพูน","38","0","0.00","0","0.00","40","31","77.50","24","77.42"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","47","33","70.21","33","100.00","48","5","10.42","5","100.00"
"11260  :  โรงพยาบาลบางมูลนาก","257","36","14.01","34","94.44","373","47","12.60","47","100.00"
"11261  :  โรงพยาบาลโพทะเล","145","91","62.76","90","98.90","146","0","0.00","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","43","1","2.33","1","100.00","44","39","88.64","37","94.87"
"11263  :  โรงพยาบาลทับคล้อ","50","18","36.00","18","100.00","59","54","91.53","54","100.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","228","39","17.11","39","100.00","309","130","42.07","130","100.00"
"11631  :  โรงพยาบาลวชิรบารมี","141","94","66.67","89","94.68","150","129","86.00","123","95.35"
"27978  :  โรงพยาบาลสากเหล็ก","77","38","49.35","38","100.00","75","26","34.67","26","100.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","425","7","1.65","7","100.00","608","232","38.16","153","65.95"
"11264  :  โรงพยาบาลชนแดน","318","10","3.14","10","100.00","329","114","34.65","110","96.49"
"11265  :  โรงพยาบาลหล่มสัก","567","61","10.76","59","96.72","678","198","29.20","158","79.80"
"11266  :  โรงพยาบาลวิเชียรบุรี","17","0","0.00","0","0.00","18","14","77.78","13","92.86"
"11267  :  โรงพยาบาลศรีเทพ","141","81","57.45","79","97.53","146","5","3.42","4","80.00"
"11268  :  โรงพยาบาลหนองไผ่","234","2","0.85","0","0.00","235","185","78.72","184","99.46"
"11269  :  โรงพยาบาลบึงสามพัน","364","34","9.34","31","91.18","367","84","22.89","66","78.57"
"11270  :  โรงพยาบาลน้ำหนาว","51","5","9.80","5","100.00","51","45","88.24","33","73.33"
"11271  :  โรงพยาบาลวังโป่ง","84","61","72.62","57","93.44","83","4","4.82","4","100.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","221","5","2.26","5","100.00","291","201","69.07","175","87.06"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","393","318","80.92","268","84.28","502","26","5.18","26","100.00"
"11273  :  โรงพยาบาลสวนผึ้ง","65","53","81.54","53","100.00","67","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","68","53","77.94","49","92.45","69","4","5.80","3","75.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","28","20","71.43","20","100.00","28","4","14.29","3","75.00"
"11276  :  โรงพยาบาลปากท่อ","119","0","0.00","0","0.00","121","66","54.55","66","100.00"
"11277  :  โรงพยาบาลวัดเพลง","124","91","73.39","88","96.70","126","1","0.79","1","100.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","320","224","70.00","223","99.55","337","279","82.79","278","99.64"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","81","0","0.00","0","0.00","82","3","3.66","3","100.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","10","9","90.00","8","88.89","12","1","8.33","1","100.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","130","106","81.54","104","98.11"
"10732  :  โรงพยาบาลมะการักษ์","165","123","74.55","121","98.37","169","3","1.78","3","100.00"
"11278  :  โรงพยาบาลไทรโยค","100","30","30.00","30","100.00","101","84","83.17","82","97.62"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","36","0","0.00","0","0.00","43","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","148","89","60.14","83","93.26","148","4","2.70","4","100.00"
"11281  :  โรงพยาบาลท่ากระดาน","39","0","0.00","0","0.00","41","36","87.80","36","100.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","672","145","21.58","141","97.24","678","243","35.84","236","97.12"
"11283  :  โรงพยาบาลทองผาภูมิ","108","1","0.93","1","100.00","189","77","40.74","74","96.10"
"11284  :  โรงพยาบาลสังขละบุรี","247","17","6.88","17","100.00","316","80","25.32","80","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","56","3","5.36","2","66.67","60","50","83.33","46","92.00"
"11286  :  โรงพยาบาลเลาขวัญ","49","0","0.00","0","0.00","52","46","88.46","43","93.48"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","82","13","15.85","11","84.62","86","24","27.91","14","58.33"
"11288  :  โรงพยาบาลสถานพระบารมี","114","0","0.00","0","0.00","114","5","4.39","2","40.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","33","21","63.64","21","100.00","40","8","20.00","8","100.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","51","18","35.29","17","94.44","50","21","42.00","21","100.00"
"41701  :  โรงพยาบาลหนองปรือ","43","33","76.74","30","90.91","43","2","4.65","2","100.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","934","530","56.75","489","92.26","1,113","5","0.45","5","100.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","126","21","16.67","19","90.48","165","107","64.85","80","74.77"
"11289  :  โรงพยาบาลเดิมบางนางบวช","178","1","0.56","1","100.00","179","33","18.44","33","100.00"
"11290  :  โรงพยาบาลด่านช้าง","460","220","47.83","215","97.73","469","38","8.10","38","100.00"
"11291  :  โรงพยาบาลบางปลาม้า","25","1","4.00","1","100.00","27","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","46","1","2.17","1","100.00","49","2","4.08","2","100.00"
"11293  :  โรงพยาบาลดอนเจดีย์","248","3","1.21","3","100.00","251","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","162","82","50.62","76","92.68","162","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","726","352","48.48","351","99.72","741","53","7.15","48","90.57"
"11296  :  โรงพยาบาลหนองหญ้าไซ","122","27","22.13","27","100.00","123","88","71.54","86","97.73"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","195","0","0.00","0","0.00","193","157","81.35","147","93.63"
"11298  :  โรงพยาบาลนครชัยศรี","178","143","80.34","124","86.71","177","1","0.56","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","137","72","52.55","72","100.00","141","1","0.71","1","100.00"
"11300  :  โรงพยาบาลดอนตูม","305","0","0.00","0","0.00","304","227","74.67","217","95.59"
"11301  :  โรงพยาบาลบางเลน","44","29","65.91","28","96.55","44","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","34","0","0.00","0","0.00","34","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","157","2","1.27","2","100.00","153","1","0.65","1","100.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","764","5","0.65","5","100.00","765","5","0.65","5","100.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","5","5","100.00","5","100.00","5","5","100.00","5","100.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,042","196","18.81","18","9.18","1,054","31","2.94","11","35.48"
"11308  :  โรงพยาบาลเขาย้อย","133","88","66.17","88","100.00","135","25","18.52","25","100.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","8","0","0.00","0","0.00","8","6","75.00","5","83.33"
"11310  :  โรงพยาบาลชะอำ","181","3","1.66","3","100.00","363","48","13.22","42","87.50"
"11311  :  โรงพยาบาลท่ายาง","197","3","1.52","3","100.00","194","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","10","10","100.00","10","100.00","11","2","18.18","2","100.00"
"11313  :  โรงพยาบาลบ้านแหลม","120","104","86.67","90","86.54","125","1","0.80","1","100.00"
"11314  :  โรงพยาบาลแก่งกระจาน","11","0","0.00","0","0.00","11","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","154","39","25.32","38","97.44","152","31","20.39","30","96.77"
"11316  :  โรงพยาบาลทับสะแก","114","98","85.96","93","94.90","117","102","87.18","95","93.14"
"11317  :  โรงพยาบาลบางสะพาน","187","132","70.59","118","89.39","189","131","69.31","119","90.84"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","143","79","55.24","62","78.48","142","29","20.42","24","82.76"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","30","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","277","193","69.68","193","100.00","354","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","29","0","0.00","0","0.00","28","20","71.43","17","85.00"
"11324  :  โรงพยาบาลลานสะกา","69","4","5.80","4","100.00","70","62","88.57","7","11.29"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","229","179","78.17","161","89.94","228","4","1.75","3","75.00"
"11326  :  โรงพยาบาลพิปูน","61","0","0.00","0","0.00","63","59","93.65","52","88.14"
"11327  :  โรงพยาบาลเชียรใหญ่","105","1","0.95","1","100.00","107","81","75.70","79","97.53"
"11328  :  โรงพยาบาลชะอวด","304","188","61.84","168","89.36","305","83","27.21","76","91.57"
"11329  :  โรงพยาบาลท่าศาลา","676","28","4.14","27","96.43","682","555","81.38","474","85.41"
"11330  :  โรงพยาบาลทุ่งสง","104","2","1.92","2","100.00","106","5","4.72","5","100.00"
"11331  :  โรงพยาบาลนาบอน","84","2","2.38","1","50.00","90","75","83.33","74","98.67"
"11332  :  โรงพยาบาลทุ่งใหญ่","400","189","47.25","173","91.53","411","138","33.58","125","90.58"
"11333  :  โรงพยาบาลปากพนัง","237","7","2.95","7","100.00","428","266","62.15","223","83.83"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","343","213","62.10","202","94.84","351","159","45.30","155","97.48"
"11336  :  โรงพยาบาลขนอม","305","13","4.26","13","100.00","324","185","57.10","167","90.27"
"11337  :  โรงพยาบาลหัวไทร","48","42","87.50","36","85.71","49","1","2.04","1","100.00"
"11338  :  โรงพยาบาลบางขัน","186","124","66.67","122","98.39","188","36","19.15","36","100.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","56","31","55.36","29","93.55","54","13","24.07","13","100.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","37","3","8.11","3","100.00","38","1","2.63","1","100.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","34","2","5.88","2","100.00","36","32","88.89","31","96.88"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","60","42","70.00","32","76.19","64","6","9.38","6","100.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,690","29","1.72","26","89.66","3,186","1,744","54.74","1,637","93.86"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","31","14","45.16","12","85.71","31","12","38.71","12","100.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","66","3","4.55","3","100.00","74","25","33.78","22","88.00"
"40742  :  โรงพยาบาลนบพิตำ","123","8","6.50","8","100.00","125","44","35.20","43","97.73"
"40743  :  โรงพยาบาลพระพรหม","31","24","77.42","23","95.83","32","2","6.25","2","100.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","17","0","0.00","0","0.00","14","2","14.29","2","100.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
