"โรงพยาบาล","รวมทั้งปีการศึกษา 2563","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%"
"11210  :  โรงพยาบาลชุมแสง","1,313","0","0.00","1,297","0","0.00","1,287","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","1,263","0","0.00","1,246","0","0.00","1,251","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","671","153","22.80","651","152","23.35","671","153","22.80"
"11213  :  โรงพยาบาลเก้าเลี้ยว","456","0","0.00","448","0","0.00","439","0","0.00"
"11214  :  โรงพยาบาลตาคลี","757","112","14.80","746","111","14.88","744","111","14.92"
"11215  :  โรงพยาบาลท่าตะโก","1,307","0","0.00","1,268","0","0.00","1,229","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","532","0","0.00","514","0","0.00","484","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","1,575","0","0.00","1,535","0","0.00","1,552","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","1,358","2","0.15","1,329","0","0.00","1,331","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","1,290","0","0.00","1,270","0","0.00","1,268","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","318","153","48.11","310","147","47.42","289","146","50.52"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0","0.00","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0","0.00","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0","0.00","0","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","672","0","0.00","660","0","0.00","667","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","371","0","0.00","363","0","0.00","365","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","604","0","0.00","599","0","0.00","602","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","152","0","0.00","150","0","0.00","149","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","1,005","0","0.00","967","0","0.00","982","0","0.00"
"11226  :  โรงพยาบาลลานสัก","900","0","0.00","884","0","0.00","888","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","496","0","0.00","485","0","0.00","488","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","589","1","0.17","568","1","0.18","576","1","0.17"
"11229  :  โรงพยาบาลไทรงาม","661","0","0.00","621","0","0.00","642","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","1,286","0","0.00","1,266","0","0.00","1,273","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","332","0","0.00","325","0","0.00","290","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","429","0","0.00","399","0","0.00","415","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","140","0","0.00","133","0","0.00","139","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","1,428","0","0.00","1,152","0","0.00","1,410","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","276","0","0.00","265","0","0.00","262","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","182","0","0.00","181","0","0.00","180","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","204","0","0.00","199","0","0.00","168","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","160","0","0.00","156","0","0.00","156","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","3,724","0","0.00","3,045","0","0.00","3,533","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","2,752","0","0.00","1,935","0","0.00","2,750","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","661","0","0.00","638","0","0.00","657","0","0.00"
"11239  :  โรงพยาบาลสามเงา","589","0","0.00","575","0","0.00","578","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","1,154","0","0.00","948","0","0.00","1,142","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","1,232","0","0.00","991","0","0.00","1,224","0","0.00"
"11242  :  โรงพยาบาลพบพระ","1,927","0","0.00","1,271","0","0.00","1,907","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","387","0","0.00","316","0","0.00","383","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","22","0","0.00","12","0","0.00","22","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","849","0","0.00","840","0","0.00","834","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","100","0","0.00","0","0","0.00","100","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","993","0","0.00","960","0","0.00","975","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","335","0","0.00","179","0","0.00","335","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0","0.00","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","1,011","200","19.78","1,002","134","13.37","1,000","133","13.30"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0","0.00","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","899","0","0.00","891","0","0.00","889","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","1,201","0","0.00","1,034","0","0.00","1,180","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0","0.00","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","531","0","0.00","520","0","0.00","518","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","1,222","0","0.00","1,209","0","0.00","1,209","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","513","0","0.00","499","0","0.00","506","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","917","1","0.11","893","0","0.00","909","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","729","0","0.00","717","0","0.00","727","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0","0.00","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","1,436","1","0.07","1,425","0","0.00","1,422","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","1,278","1","0.08","1,260","0","0.00","1,270","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0","0.00","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0","0.00","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","4,996","98","1.96","3,919","7","0.18","4,987","10","0.20"
"11258  :  โรงพยาบาลวังทรายพูน","245","0","0.00","239","0","0.00","243","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","373","1","0.27","340","0","0.00","341","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","2,293","1","0.04","1,580","0","0.00","2,245","1","0.04"
"11261  :  โรงพยาบาลโพทะเล","912","99","10.86","886","0","0.00","884","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","345","1","0.29","334","0","0.00","316","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","414","1","0.24","340","0","0.00","404","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,098","14","0.67","1,591","14","0.88","1,985","14","0.71"
"11631  :  โรงพยาบาลวชิรบารมี","805","3","0.37","792","0","0.00","802","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","466","1","0.21","455","0","0.00","455","1","0.22"
"27979  :  โรงพยาบาลบึงนาราง","25","0","0.00","25","0","0.00","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","18","0","0.00","13","0","0.00","5","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","3,549","0","0.00","2,335","0","0.00","3,534","0","0.00"
"11264  :  โรงพยาบาลชนแดน","2,075","0","0.00","2,037","0","0.00","2,066","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","4,005","0","0.00","3,363","0","0.00","4,005","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","152","0","0.00","147","0","0.00","150","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","965","0","0.00","940","0","0.00","945","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","1,881","1","0.05","1,827","0","0.00","1,770","1","0.06"
"11269  :  โรงพยาบาลบึงสามพัน","2,456","0","0.00","2,420","0","0.00","2,447","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","366","0","0.00","360","0","0.00","353","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","642","0","0.00","626","0","0.00","511","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0","0.00","0","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,002","0","0.00","1,534","0","0.00","1,957","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0","0.00","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0.00","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0","0.00","0","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","3,428","20","0.58","2,744","18","0.66","3,428","19","0.55"
"11273  :  โรงพยาบาลสวนผึ้ง","532","2","0.38","506","1","0.20","514","1","0.19"
"11274  :  โรงพยาบาลบางแพ","440","16","3.64","417","15","3.60","438","15","3.42"
"11275  :  โรงพยาบาลเจ็ดเสมียน","202","0","0.00","195","0","0.00","195","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","796","0","0.00","759","0","0.00","781","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","695","0","0.00","687","0","0.00","689","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,007","1","0.05","1,911","0","0.00","1,973","1","0.05"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","484","0","0.00","472","0","0.00","484","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0.00","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","84","81","96.43","76","76","100.00","82","77","93.90"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","855","2","0.23","0","0","0.00","855","2","0.23"
"10732  :  โรงพยาบาลมะการักษ์","1,220","1,125","92.21","1,189","986","82.93","1,214","985","81.14"
"11278  :  โรงพยาบาลไทรโยค","668","13","1.95","592","5","0.84","648","8","1.23"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","374","197","52.67","341","176","51.61","363","194","53.44"
"11280  :  โรงพยาบาลบ่อพลอย","1,070","964","90.09","1,026","953","92.88","1,045","946","90.53"
"11281  :  โรงพยาบาลท่ากระดาน","302","3","0.99","289","1","0.35","296","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","4,028","118","2.93","3,994","2","0.05","4,015","5","0.12"
"11283  :  โรงพยาบาลทองผาภูมิ","1,095","7","0.64","605","0","0.00","1,071","3","0.28"
"11284  :  โรงพยาบาลสังขละบุรี","2,073","4","0.19","1,645","3","0.18","2,016","3","0.15"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","403","375","93.05","378","365","96.56","388","360","92.78"
"11286  :  โรงพยาบาลเลาขวัญ","345","0","0.00","336","0","0.00","340","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","589","0","0.00","563","0","0.00","579","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","756","8","1.06","736","7","0.95","741","8","1.08"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0","0.00","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","222","2","0.90","186","1","0.54","221","2","0.90"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","312","0","0.00","300","0","0.00","305","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","241","0","0.00","237","0","0.00","237","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","6,907","83","1.20","5,859","0","0.00","6,868","83","1.21"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,215","0","0.00","870","0","0.00","1,187","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,116","0","0.00","1,098","0","0.00","1,100","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","2,753","1","0.04","2,703","1","0.04","2,713","1","0.04"
"11291  :  โรงพยาบาลบางปลาม้า","247","0","0.00","232","0","0.00","201","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","377","0","0.00","367","0","0.00","374","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","1,612","0","0.00","1,587","0","0.00","1,598","0","0.00"
"11294  :  โรงพยาบาลสามชุก","1,246","0","0.00","1,230","0","0.00","1,229","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","4,737","7","0.15","4,651","1","0.02","4,712","6","0.13"
"11296  :  โรงพยาบาลหนองหญ้าไซ","816","1","0.12","807","0","0.00","803","1","0.12"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,386","3","0.22","1,348","2","0.15","1,283","3","0.23"
"11298  :  โรงพยาบาลนครชัยศรี","1,262","0","0.00","1,251","0","0.00","1,243","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","923","0","0.00","898","0","0.00","919","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","1,885","0","0.00","1,854","0","0.00","1,872","0","0.00"
"11301  :  โรงพยาบาลบางเลน","298","0","0.00","284","0","0.00","291","0","0.00"
"11302  :  โรงพยาบาลสามพราน","420","177","42.14","417","177","42.45","416","177","42.55"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0","0.00","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","1,258","3","0.24","1,249","2","0.16","1,245","3","0.24"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0","0.00","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0","0.00","0","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0","0.00","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4,665","3","0.06","4,632","2","0.04","4,653","3","0.06"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","35","0","0.00","32","0","0.00","35","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","6,963","1","0.01","6,917","0","0.00","6,961","1","0.01"
"11308  :  โรงพยาบาลเขาย้อย","837","790","94.38","823","0","0.00","830","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","29","0","0.00","26","0","0.00","28","0","0.00"
"11310  :  โรงพยาบาลชะอำ","2,118","2","0.09","938","0","0.00","2,105","1","0.05"
"11311  :  โรงพยาบาลท่ายาง","1,171","0","0.00","1,167","0","0.00","1,163","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","58","0","0.00","56","0","0.00","57","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","798","1","0.13","776","0","0.00","793","1","0.13"
"11314  :  โรงพยาบาลแก่งกระจาน","79","1","1.27","67","0","0.00","79","1","1.27"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","985","0","0.00","959","0","0.00","967","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","777","2","0.26","756","1","0.13","765","1","0.13"
"11317  :  โรงพยาบาลบางสะพาน","1,097","0","0.00","1,071","0","0.00","1,078","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0.00","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0.00","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0.00","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","920","498","54.13","899","0","0.00","906","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","183","0","0.00","0","0","0.00","183","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","2,269","1","0.04","1,832","0","0.00","2,268","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0.00","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","184","0","0.00","173","0","0.00","178","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","425","0","0.00","408","0","0.00","413","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,454","0","0.00","1,435","0","0.00","1,443","0","0.00"
"11326  :  โรงพยาบาลพิปูน","403","0","0.00","397","0","0.00","393","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","653","0","0.00","632","0","0.00","645","0","0.00"
"11328  :  โรงพยาบาลชะอวด","1,877","0","0.00","1,838","0","0.00","1,856","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","4,002","0","0.00","3,917","0","0.00","3,949","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","632","0","0.00","599","0","0.00","632","0","0.00"
"11331  :  โรงพยาบาลนาบอน","434","0","0.00","401","0","0.00","430","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","2,389","543","22.73","2,323","371","15.97","2,361","369","15.63"
"11333  :  โรงพยาบาลปากพนัง","2,391","0","0.00","1,179","0","0.00","2,386","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0.00","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,912","0","0.00","1,844","0","0.00","1,889","0","0.00"
"11336  :  โรงพยาบาลขนอม","1,763","0","0.00","1,666","0","0.00","1,740","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","311","0","0.00","302","0","0.00","306","0","0.00"
"11338  :  โรงพยาบาลบางขัน","1,091","0","0.00","1,077","0","0.00","1,070","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","317","0","0.00","306","0","0.00","309","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","221","0","0.00","210","0","0.00","216","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","245","0","0.00","236","0","0.00","238","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","619","0","0.00","563","0","0.00","539","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0","0.00","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","19,568","0","0.00","10,770","0","0.00","19,487","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","202","0","0.00","198","0","0.00","184","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","514","0","0.00","496","0","0.00","509","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","469","0","0.00","460","0","0.00","453","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","154","0","0.00","147","0","0.00","153","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0","0.00","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0.00","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0","0.00","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","110","0","0.00","108","0","0.00","89","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","2,624","0","0.00","944","0","0.00","2,624","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","492","28","5.69","482","28","5.81","482","27","5.60"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","377","0","0.00","346","0","0.00","376","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","975","0","0.00","939","0","0.00","956","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,154","0","0.00","1,090","0","0.00","1,137","0","0.00"
"11353  :  โรงพยาบาลทับปุด","948","0","0.00","933","0","0.00","879","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","986","0","0.00","807","0","0.00","969","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","3,543","0","0.00","3,487","0","0.00","3,479","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","972","4","0.41","938","2","0.21","813","2","0.25"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0","0.00","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","674","0","0.00","0","0","0.00","674","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","205","44","21.46","199","0","0.00","162","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","927","0","0.00","913","0","0.00","905","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,325","2","0.15","1,259","0","0.00","1,289","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","317","0","0.00","307","0","0.00","299","0","0.00"
"11360  :  โรงพยาบาลไชยา","1,006","0","0.00","990","0","0.00","987","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","493","1","0.20","486","0","0.00","486","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0","0.00","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","473","0","0.00","461","0","0.00","464","0","0.00"
"11364  :  โรงพยาบาลพนม","619","1","0.16","594","0","0.00","598","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","443","0","0.00","429","0","0.00","432","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0","0.00","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","761","334","43.89","59","0","0.00","757","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","1,861","3","0.16","1,833","0","0.00","1,829","0","0.00"
"11369  :  โรงพยาบาลพระแสง","931","888","95.38","912","0","0.00","912","1","0.11"
"11370  :  โรงพยาบาลพุนพิน","3,000","1","0.03","2,220","0","0.00","2,977","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","275","0","0.00","266","0","0.00","270","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","469","0","0.00","449","0","0.00","463","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","309","0","0.00","285","0","0.00","300","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","186","0","0.00","175","0","0.00","178","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","2,366","0","0.00","2,334","0","0.00","2,350","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0","0.00","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","852","0","0.00","814","0","0.00","832","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","888","0","0.00","861","0","0.00","879","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","353","0","0.00","331","0","0.00","350","0","0.00"
