"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,276","279","21.87","233","83.51","1,513","686","45.34","516","75.22"
"11189  :  โรงพยาบาลเทิง","633","80","12.64","55","68.75","444","154","34.68","91","59.09"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","48","43","89.58","20","46.51","61","14","22.95","4","28.57"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","66","26","39.39","20","76.92","76","36","47.37","24","66.67"
"11194  :  โรงพยาบาลแม่สาย","375","97","25.87","64","65.98","529","321","60.68","203","63.24"
"11195  :  โรงพยาบาลแม่สรวย","81","59","72.84","36","61.02","83","11","13.25","4","36.36"
"11196  :  โรงพยาบาลเวียงป่าเป้า","123","88","71.54","55","62.50","167","14","8.38","4","28.57"
"11197  :  โรงพยาบาลพญาเม็งราย","56","19","33.93","12","63.16","55","48","87.27","32","66.67"
"11198  :  โรงพยาบาลเวียงแก่น","84","0","0.00","0","0.00","153","65","42.48","21","32.31"
"11199  :  โรงพยาบาลขุนตาล","20","11","55.00","5","45.45","22","10","45.45","6","60.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","26","22","84.62","10","45.45","35","1","2.86","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","12","12","100.00","11","91.67","25","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","67","61","91.04","26","42.62","89","63","70.79","23","36.51"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","419","161","38.42","92","57.14","404","94","23.27","51","54.26"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","4","4","100.00","3","75.00","6","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","192","0","0.00","0","0.00","264","2","0.76","2","100.00"
"11203  :  โรงพยาบาลขุนยวม","107","5","4.67","5","100.00","116","101","87.07","48","47.52"
"11204  :  โรงพยาบาลปาย","142","9","6.34","7","77.78","164","45","27.44","18","40.00"
"11205  :  โรงพยาบาลแม่สะเรียง","318","19","5.97","11","57.89","332","39","11.75","25","64.10"
"11206  :  โรงพยาบาลแม่ลาน้อย","82","46","56.10","36","78.26","86","9","10.47","1","11.11"
"11207  :  โรงพยาบาลสบเมย","46","44","95.65","40","90.91","68","1","1.47","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","78","0","0.00","0","0.00","96","76","79.17","42","55.26"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","330","10","3.03","6","60.00","855","163","19.06","114","69.94"
"11209  :  โรงพยาบาลโกรกพระ","103","55","53.40","48","87.27","102","26","25.49","16","61.54"
"11210  :  โรงพยาบาลชุมแสง","241","60","24.90","34","56.67","221","107","48.42","49","45.79"
"11211  :  โรงพยาบาลหนองบัว","209","2","0.96","2","100.00","206","5","2.43","5","100.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","108","53","49.07","22","41.51","108","107","99.07","56","52.34"
"11213  :  โรงพยาบาลเก้าเลี้ยว","84","67","79.76","67","100.00","75","71","94.67","71","100.00"
"11214  :  โรงพยาบาลตาคลี","118","12","10.17","11","91.67","120","61","50.83","51","83.61"
"11215  :  โรงพยาบาลท่าตะโก","279","100","35.84","41","41.00","232","107","46.12","72","67.29"
"11216  :  โรงพยาบาลไพศาลี","118","22","18.64","6","27.27","89","32","35.96","20","62.50"
"11217  :  โรงพยาบาลพยุหะคีรี","305","148","48.52","122","82.43","303","182","60.07","141","77.47"
"11218  :  โรงพยาบาลลาดยาว","244","11","4.51","7","63.64","241","73","30.29","49","67.12"
"11219  :  โรงพยาบาลตากฟ้า","203","27","13.30","26","96.30","191","131","68.59","131","100.00"
"11220  :  โรงพยาบาลแม่วงก์","69","0","0.00","0","0.00","42","9","21.43","8","88.89"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","100","2","2.00","0","0.00","101","83","82.18","18","21.69"
"11222  :  โรงพยาบาลสว่างอารมณ์","55","0","0.00","0","0.00","55","46","83.64","34","73.91"
"11223  :  โรงพยาบาลหนองฉาง","127","116","91.34","71","61.21","127","25","19.69","23","92.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","22","0","0.00","0","0.00","21","15","71.43","13","86.67"
"11225  :  โรงพยาบาลบ้านไร่","163","137","84.05","71","51.82","165","132","80.00","58","43.94"
"11226  :  โรงพยาบาลลานสัก","116","92","79.31","88","95.65","113","10","8.85","8","80.00"
"11227  :  โรงพยาบาลห้วยคต","96","52","54.17","40","76.92","97","40","41.24","31","77.50"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","100","63","63.00","39","61.90","100","81","81.00","78","96.30"
"11229  :  โรงพยาบาลไทรงาม","103","87","84.47","75","86.21","121","3","2.48","2","66.67"
"11230  :  โรงพยาบาลคลองลาน","218","195","89.45","157","80.51","219","79","36.07","70","88.61"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","92","46","50.00","21","45.65","58","41","70.69","23","56.10"
"11232  :  โรงพยาบาลคลองขลุง","90","19","21.11","18","94.74","90","47","52.22","47","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","28","8","28.57","6","75.00","29","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","190","13","6.84","13","100.00","223","56","25.11","40","71.43"
"11235  :  โรงพยาบาลทรายทองวัฒนา","57","7","12.28","6","85.71","53","46","86.79","44","95.65"
"11236  :  โรงพยาบาลปางศิลาทอง","29","0","0.00","0","0.00","29","23","79.31","9","39.13"
"14135  :  โรงพยาบาลบึงสามัคคี","67","0","0.00","0","0.00","33","32","96.97","24","75.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","32","0","0.00","0","0.00","32","3","9.38","3","100.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","690","40","5.80","33","82.50","705","220","31.21","124","56.36"
"10723  :  โรงพยาบาลแม่สอด","255","1","0.39","1","100.00","363","3","0.83","3","100.00"
"11238  :  โรงพยาบาลบ้านตาก","98","1","1.02","0","0.00","107","52","48.60","43","82.69"
"11239  :  โรงพยาบาลสามเงา","87","75","86.21","25","33.33","88","26","29.55","2","7.69"
"11240  :  โรงพยาบาลแม่ระมาด","150","97","64.67","37","38.14","185","2","1.08","1","50.00"
"11241  :  โรงพยาบาลท่าสองยาง","143","14","9.79","8","57.14","173","41","23.70","21","51.22"
"11242  :  โรงพยาบาลพบพระ","215","5","2.33","3","60.00","322","267","82.92","87","32.58"
"11243  :  โรงพยาบาลอุ้มผาง","41","0","0.00","0","0.00","68","37","54.41","29","78.38"
"27443  :  โรงพยาบาลวังเจ้า","3","1","33.33","0","0.00","13","2","15.38","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","142","4","2.82","2","50.00","142","132","92.96","47","35.61"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","10","9","90.00","1","11.11"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","151","10","6.62","10","100.00","154","151","98.05","130","86.09"
"11245  :  โรงพยาบาลคีรีมาศ","19","0","0.00","0","0.00","37","31","83.78","14","45.16"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","183","9","4.92","9","100.00","183","157","85.79","92","58.60"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","150","39","26.00","7","17.95","150","55","36.67","10","18.18"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","158","82","51.90","32","39.02","249","95","38.15","33","34.74"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","103","4","3.88","3","75.00","101","12","11.88","11","91.67"
"11252  :  โรงพยาบาลบางระกำ","211","88","41.71","48","54.55","212","10","4.72","4","40.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","83","18","21.69","15","83.33","88","45","51.14","45","100.00"
"11254  :  โรงพยาบาลพรหมพิราม","146","95","65.07","65","68.42","150","5","3.33","5","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","134","97","72.39","37","38.14","135","94","69.63","17","18.09"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","226","42","18.58","42","100.00","223","116","52.02","89","76.72"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","201","126","62.69","38","30.16","201","79","39.30","37","46.84"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","707","84","11.88","26","30.95","905","419","46.30","98","23.39"
"11258  :  โรงพยาบาลวังทรายพูน","32","1","3.13","0","0.00","32","30","93.75","8","26.67"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","87","48","55.17","26","54.17","87","15","17.24","9","60.00"
"11260  :  โรงพยาบาลบางมูลนาก","278","37","13.31","25","67.57","365","189","51.78","125","66.14"
"11261  :  โรงพยาบาลโพทะเล","156","23","14.74","23","100.00","155","113","72.90","109","96.46"
"11262  :  โรงพยาบาลสามง่าม","82","59","71.95","57","96.61","60","59","98.33","58","98.31"
"11263  :  โรงพยาบาลทับคล้อ","57","37","64.91","29","78.38","74","73","98.65","70","95.89"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","341","48","14.08","41","85.42","346","207","59.83","189","91.30"
"11631  :  โรงพยาบาลวชิรบารมี","125","96","76.80","67","69.79","125","122","97.60","81","66.39"
"27978  :  โรงพยาบาลสากเหล็ก","73","0","0.00","0","0.00","69","60","86.96","19","31.67"
"27979  :  โรงพยาบาลบึงนาราง","25","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","13","0","0.00","0","0.00","5","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","346","7","2.02","5","71.43","545","331","60.73","87","26.28"
"11264  :  โรงพยาบาลชนแดน","358","10","2.79","10","100.00","360","74","20.56","74","100.00"
"11265  :  โรงพยาบาลหล่มสัก","585","60","10.26","48","80.00","703","301","42.82","191","63.46"
"11266  :  โรงพยาบาลวิเชียรบุรี","23","0","0.00","0","0.00","24","21","87.50","7","33.33"
"11267  :  โรงพยาบาลศรีเทพ","160","106","66.25","86","81.13","151","2","1.32","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","360","3","0.83","3","100.00","295","235","79.66","228","97.02"
"11269  :  โรงพยาบาลบึงสามพัน","379","15","3.96","8","53.33","381","111","29.13","80","72.07"
"11270  :  โรงพยาบาลน้ำหนาว","68","2","2.94","0","0.00","68","59","86.76","8","13.56"
"11271  :  โรงพยาบาลวังโป่ง","206","80","38.83","41","51.25","93","2","2.15","2","100.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","273","24","8.79","19","79.17","312","209","66.99","119","56.94"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","465","422","90.75","128","30.33","594","50","8.42","48","96.00"
"11273  :  โรงพยาบาลสวนผึ้ง","83","77","92.77","62","80.52","83","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","84","80","95.24","38","47.50","86","5","5.81","5","100.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","31","29","93.55","24","82.76","31","1","3.23","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","129","0","0.00","0","0.00","133","25","18.80","25","100.00"
"11277  :  โรงพยาบาลวัดเพลง","119","114","95.80","82","71.93","118","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","267","244","91.39","182","74.59","270","247","91.48","191","77.33"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","79","2","2.53","2","100.00","82","17","20.73","16","94.12"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","15","14","93.33","4","28.57","17","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","139","17","12.23","16","94.12"
"10732  :  โรงพยาบาลมะการักษ์","205","171","83.41","113","66.08","218","2","0.92","2","100.00"
"11278  :  โรงพยาบาลไทรโยค","96","3","3.13","1","33.33","117","41","35.04","26","63.41"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","75","0","0.00","0","0.00","78","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","178","118","66.29","36","30.51","184","82","44.57","38","46.34"
"11281  :  โรงพยาบาลท่ากระดาน","57","0","0.00","0","0.00","58","47","81.03","36","76.60"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","647","34","5.26","26","76.47","653","427","65.39","371","86.89"
"11283  :  โรงพยาบาลทองผาภูมิ","98","1","1.02","1","100.00","201","65","32.34","60","92.31"
"11284  :  โรงพยาบาลสังขละบุรี","270","4","1.48","4","100.00","330","77","23.33","69","89.61"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","63","2","3.17","0","0.00","68","58","85.29","19","32.76"
"11286  :  โรงพยาบาลเลาขวัญ","54","0","0.00","0","0.00","54","51","94.44","28","54.90"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","89","0","0.00","0","0.00","93","71","76.34","13","18.31"
"11288  :  โรงพยาบาลสถานพระบารมี","106","1","0.94","0","0.00","106","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","42","21","50.00","13","61.90","48","39","81.25","26","66.67"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","45","14","31.11","9","64.29","49","19","38.78","13","68.42"
"41701  :  โรงพยาบาลหนองปรือ","52","48","92.31","31","64.58","51","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","988","857","86.74","483","56.36","1,177","2","0.17","1","50.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","183","1","0.55","1","100.00","223","185","82.96","62","33.51"
"11289  :  โรงพยาบาลเดิมบางนางบวช","176","0","0.00","0","0.00","175","27","15.43","20","74.07"
"11290  :  โรงพยาบาลด่านช้าง","434","375","86.41","316","84.27","437","8","1.83","8","100.00"
"11291  :  โรงพยาบาลบางปลาม้า","80","0","0.00","0","0.00","49","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","66","0","0.00","0","0.00","68","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","260","0","0.00","0","0.00","259","1","0.39","1","100.00"
"11294  :  โรงพยาบาลสามชุก","202","5","2.48","4","80.00","202","86","42.57","65","75.58"
"11295  :  โรงพยาบาลอู่ทอง","781","38","4.87","36","94.74","791","162","20.48","157","96.91"
"11296  :  โรงพยาบาลหนองหญ้าไซ","125","34","27.20","32","94.12","125","93","74.40","78","83.87"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","299","1","0.33","1","100.00","237","196","82.70","79","40.31"
"11298  :  โรงพยาบาลนครชัยศรี","207","197","95.17","63","31.98","205","2","0.98","1","50.00"
"11299  :  โรงพยาบาลห้วยพลู","164","158","96.34","133","84.18","164","2","1.22","2","100.00"
"11300  :  โรงพยาบาลดอนตูม","317","4","1.26","2","50.00","323","248","76.78","207","83.47"
"11301  :  โรงพยาบาลบางเลน","53","41","77.36","17","41.46","53","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","153","2","1.31","2","100.00","153","7","4.58","7","100.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","264","0","0.00","0","0.00","262","2","0.76","1","50.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","788","7","0.89","5","71.43","790","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","3","3","100.00","2","66.67","3","3","100.00","1","33.33"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,178","287","24.36","108","37.63","1,186","15","1.26","12","80.00"
"11308  :  โรงพยาบาลเขาย้อย","134","0","0.00","0","0.00","133","124","93.23","98","79.03"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","5","0","0.00","0","0.00","4","3","75.00","2","66.67"
"11310  :  โรงพยาบาลชะอำ","124","3","2.42","0","0.00","309","35","11.33","14","40.00"
"11311  :  โรงพยาบาลท่ายาง","183","0","0.00","0","0.00","182","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","20","20","100.00","12","60.00","19","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","128","71","55.47","41","57.75","129","117","90.70","30","25.64"
"11314  :  โรงพยาบาลแก่งกระจาน","8","0","0.00","0","0.00","10","4","40.00","3","75.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","168","36","21.43","22","61.11","170","10","5.88","8","80.00"
"11316  :  โรงพยาบาลทับสะแก","137","134","97.81","73","54.48","139","122","87.77","101","82.79"
"11317  :  โรงพยาบาลบางสะพาน","180","176","97.78","97","55.11","179","1","0.56","1","100.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","169","19","11.24","17","89.47","173","49","28.32","35","71.43"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","30","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","289","276","95.50","235","85.14","362","154","42.54","127","82.47"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","22","0","0.00","0","0.00","24","22","91.67","17","77.27"
"11324  :  โรงพยาบาลลานสะกา","67","0","0.00","0","0.00","67","67","100.00","32","47.76"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","215","199","92.56","134","67.34","214","91","42.52","67","73.63"
"11326  :  โรงพยาบาลพิปูน","72","0","0.00","0","0.00","71","70","98.59","34","48.57"
"11327  :  โรงพยาบาลเชียรใหญ่","111","1","0.90","1","100.00","116","103","88.79","66","64.08"
"11328  :  โรงพยาบาลชะอวด","326","235","72.09","118","50.21","331","88","26.59","59","67.05"
"11329  :  โรงพยาบาลท่าศาลา","650","33","5.08","12","36.36","660","587","88.94","238","40.55"
"11330  :  โรงพยาบาลทุ่งสง","89","0","0.00","0","0.00","103","16","15.53","16","100.00"
"11331  :  โรงพยาบาลนาบอน","66","2","3.03","2","100.00","68","65","95.59","41","63.08"
"11332  :  โรงพยาบาลทุ่งใหญ่","358","191","53.35","111","58.12","362","146","40.33","78","53.42"
"11333  :  โรงพยาบาลปากพนัง","165","5","3.03","5","100.00","383","274","71.54","119","43.43"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","300","230","76.67","163","70.87","310","82","26.45","57","69.51"
"11336  :  โรงพยาบาลขนอม","252","3","1.19","2","66.67","259","227","87.64","145","63.88"
"11337  :  โรงพยาบาลหัวไทร","44","40","90.91","19","47.50","45","5","11.11","3","60.00"
"11338  :  โรงพยาบาลบางขัน","175","162","92.57","96","59.26","175","30","17.14","10","33.33"
"11339  :  โรงพยาบาลถ้ำพรรณรา","62","51","82.26","32","62.75","66","9","13.64","7","77.78"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","25","0","0.00","0","0.00","24","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","50","1","2.00","1","100.00","48","48","100.00","26","54.17"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","120","80","66.67","42","52.50","110","36","32.73","10","27.78"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,756","336","19.13","219","65.18","3,185","1,181","37.08","773","65.45"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","44","24","54.55","17","70.83","32","8","25.00","8","100.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","93","3","3.23","3","100.00","93","58","62.37","41","70.69"
"40742  :  โรงพยาบาลนบพิตำ","69","0","0.00","0","0.00","67","65","97.01","39","60.00"
"40743  :  โรงพยาบาลพระพรหม","30","21","70.00","15","71.43","31","5","16.13","2","40.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","12","0","0.00","0","0.00","9","9","100.00","5","55.56"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
