"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","874","109","12.47","98","89.91","1,237","768","62.09","701","91.28"
"11189  :  โรงพยาบาลเทิง","363","78","21.49","65","83.33","365","101","27.67","76","75.25"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","74","55","74.32","51","92.73","75","4","5.33","4","100.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","93","35","37.63","34","97.14","108","41","37.96","40","97.56"
"11194  :  โรงพยาบาลแม่สาย","417","146","35.01","125","85.62","619","332","53.63","290","87.35"
"11195  :  โรงพยาบาลแม่สรวย","82","60","73.17","54","90.00","88","13","14.77","8","61.54"
"11196  :  โรงพยาบาลเวียงป่าเป้า","133","4","3.01","4","100.00","189","2","1.06","2","100.00"
"11197  :  โรงพยาบาลพญาเม็งราย","66","14","21.21","9","64.29","66","56","84.85","46","82.14"
"11198  :  โรงพยาบาลเวียงแก่น","64","0","0.00","0","0.00","74","51","68.92","39","76.47"
"11199  :  โรงพยาบาลขุนตาล","25","14","56.00","13","92.86","27","9","33.33","4","44.44"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","62","52","83.87","42","80.77","79","2","2.53","2","100.00"
"11201  :  โรงพยาบาลแม่ลาว","16","15","93.75","14","93.33","16","1","6.25","1","100.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","53","46","86.79","44","95.65","53","48","90.57","47","97.92"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","295","169","57.29","130","76.92","300","81","27.00","64","79.01"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","9","6","66.67","4","66.67","9","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","234","1","0.43","1","100.00","284","4","1.41","4","100.00"
"11203  :  โรงพยาบาลขุนยวม","112","11","9.82","10","90.91","139","91","65.47","66","72.53"
"11204  :  โรงพยาบาลปาย","147","5","3.40","5","100.00","168","80","47.62","68","85.00"
"11205  :  โรงพยาบาลแม่สะเรียง","312","23","7.37","18","78.26","319","55","17.24","44","80.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","86","48","55.81","33","68.75","84","12","14.29","2","16.67"
"11207  :  โรงพยาบาลสบเมย","39","30","76.92","27","90.00","41","2","4.88","2","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","90","8","8.89","5","62.50","98","70","71.43","59","84.29"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","345","8","2.32","7","87.50","827","178","21.52","139","78.09"
"11209  :  โรงพยาบาลโกรกพระ","79","5","6.33","5","100.00","83","10","12.05","10","100.00"
"11210  :  โรงพยาบาลชุมแสง","210","78","37.14","64","82.05","213","65","30.52","53","81.54"
"11211  :  โรงพยาบาลหนองบัว","206","6","2.91","6","100.00","205","4","1.95","4","100.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","115","4","3.48","4","100.00","117","8","6.84","8","100.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","69","57","82.61","57","100.00","69","61","88.41","61","100.00"
"11214  :  โรงพยาบาลตาคลี","129","23","17.83","23","100.00","129","61","47.29","57","93.44"
"11215  :  โรงพยาบาลท่าตะโก","237","52","21.94","50","96.15","239","126","52.72","120","95.24"
"11216  :  โรงพยาบาลไพศาลี","94","45","47.87","27","60.00","93","16","17.20","16","100.00"
"11217  :  โรงพยาบาลพยุหะคีรี","253","70","27.67","62","88.57","261","6","2.30","5","83.33"
"11218  :  โรงพยาบาลลาดยาว","235","11","4.68","7","63.64","235","33","14.04","31","93.94"
"11219  :  โรงพยาบาลตากฟ้า","212","5","2.36","5","100.00","215","175","81.40","174","99.43"
"11220  :  โรงพยาบาลแม่วงก์","42","0","0.00","0","0.00","46","11","23.91","8","72.73"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","106","26","24.53","21","80.77","107","1","0.93","1","100.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","69","0","0.00","0","0.00","70","20","28.57","19","95.00"
"11223  :  โรงพยาบาลหนองฉาง","94","86","91.49","69","80.23","94","4","4.26","4","100.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","24","10","41.67","10","100.00","23","8","34.78","8","100.00"
"11225  :  โรงพยาบาลบ้านไร่","178","131","73.60","124","94.66","184","57","30.98","55","96.49"
"11226  :  โรงพยาบาลลานสัก","157","47","29.94","47","100.00","158","16","10.13","13","81.25"
"11227  :  โรงพยาบาลห้วยคต","74","24","32.43","24","100.00","74","44","59.46","37","84.09"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","97","38","39.18","34","89.47","101","76","75.25","75","98.68"
"11229  :  โรงพยาบาลไทรงาม","97","79","81.44","79","100.00","100","2","2.00","2","100.00"
"11230  :  โรงพยาบาลคลองลาน","214","171","79.91","162","94.74","215","3","1.40","2","66.67"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","36","31","86.11","24","77.42","36","34","94.44","29","85.29"
"11232  :  โรงพยาบาลคลองขลุง","65","2","3.08","2","100.00","68","29","42.65","29","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","15","14","93.33","8","57.14","16","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","193","7","3.63","7","100.00","246","63","25.61","54","85.71"
"11235  :  โรงพยาบาลทรายทองวัฒนา","53","22","41.51","22","100.00","55","41","74.55","41","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","31","1","3.23","1","100.00","31","26","83.87","25","96.15"
"14135  :  โรงพยาบาลบึงสามัคคี","25","1","4.00","1","100.00","27","23","85.19","22","95.65"
"28010  :  โรงพยาบาลโกสัมพีนคร","24","0","0.00","0","0.00","24","9","37.50","6","66.67"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","472","26","5.51","20","76.92","564","205","36.35","148","72.20"
"10723  :  โรงพยาบาลแม่สอด","310","2","0.65","2","100.00","474","2","0.42","1","50.00"
"11238  :  โรงพยาบาลบ้านตาก","98","3","3.06","3","100.00","99","38","38.38","38","100.00"
"11239  :  โรงพยาบาลสามเงา","97","79","81.44","77","97.47","99","25","25.25","25","100.00"
"11240  :  โรงพยาบาลแม่ระมาด","169","109","64.50","88","80.73","200","1","0.50","1","100.00"
"11241  :  โรงพยาบาลท่าสองยาง","177","42","23.73","33","78.57","217","49","22.58","47","95.92"
"11242  :  โรงพยาบาลพบพระ","231","127","54.98","102","80.31","335","10","2.99","10","100.00"
"11243  :  โรงพยาบาลอุ้มผาง","66","0","0.00","0","0.00","77","50","64.94","47","94.00"
"27443  :  โรงพยาบาลวังเจ้า","1","1","100.00","1","100.00","1","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","139","2","1.44","2","100.00","140","14","10.00","14","100.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","11","1","9.09","1","100.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","165","11","6.67","11","100.00","171","75","43.86","72","96.00"
"11245  :  โรงพยาบาลคีรีมาศ","30","0","0.00","0","0.00","54","42","77.78","19","45.24"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","161","0","0.00","0","0.00","160","7","4.38","3","42.86"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","149","4","2.68","3","75.00","149","9","6.04","5","55.56"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","197","132","67.01","93","70.45","208","118","56.73","78","66.10"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","84","10","11.90","10","100.00","83","15","18.07","15","100.00"
"11252  :  โรงพยาบาลบางระกำ","211","31","14.69","31","100.00","211","26","12.32","26","100.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","96","19","19.79","19","100.00","96","30","31.25","30","100.00"
"11254  :  โรงพยาบาลพรหมพิราม","159","52","32.70","51","98.08","162","20","12.35","20","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","109","88","80.73","86","97.73","109","10","9.17","9","90.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","239","14","5.86","14","100.00","239","68","28.45","68","100.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","218","79","36.24","60","75.95","220","117","53.18","95","81.20"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","686","32","4.66","32","100.00","860","105","12.21","70","66.67"
"11258  :  โรงพยาบาลวังทรายพูน","56","0","0.00","0","0.00","56","36","64.29","22","61.11"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","53","47","88.68","44","93.62","53","1","1.89","1","100.00"
"11260  :  โรงพยาบาลบางมูลนาก","287","80","27.87","77","96.25","417","215","51.56","212","98.60"
"11261  :  โรงพยาบาลโพทะเล","134","107","79.85","105","98.13","133","14","10.53","14","100.00"
"11262  :  โรงพยาบาลสามง่าม","57","54","94.74","54","100.00","58","57","98.28","57","100.00"
"11263  :  โรงพยาบาลทับคล้อ","69","18","26.09","12","66.67","78","71","91.03","71","100.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","270","64","23.70","64","100.00","339","174","51.33","174","100.00"
"11631  :  โรงพยาบาลวชิรบารมี","133","102","76.69","98","96.08","132","121","91.67","112","92.56"
"27978  :  โรงพยาบาลสากเหล็ก","81","36","44.44","32","88.89","83","23","27.71","19","82.61"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","409","2","0.49","1","50.00","612","227","37.09","90","39.65"
"11264  :  โรงพยาบาลชนแดน","350","13","3.71","11","84.62","355","47","13.24","44","93.62"
"11265  :  โรงพยาบาลหล่มสัก","577","49","8.49","46","93.88","678","39","5.75","38","97.44"
"11266  :  โรงพยาบาลวิเชียรบุรี","23","0","0.00","0","0.00","24","16","66.67","12","75.00"
"11267  :  โรงพยาบาลศรีเทพ","157","140","89.17","133","95.00","156","4","2.56","4","100.00"
"11268  :  โรงพยาบาลหนองไผ่","323","2","0.62","2","100.00","325","260","80.00","259","99.62"
"11269  :  โรงพยาบาลบึงสามพัน","452","18","3.98","12","66.67","461","143","31.02","94","65.73"
"11270  :  โรงพยาบาลน้ำหนาว","70","9","12.86","7","77.78","70","64","91.43","45","70.31"
"11271  :  โรงพยาบาลวังโป่ง","93","84","90.32","79","94.05","93","2","2.15","2","100.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","264","3","1.14","3","100.00","352","264","75.00","183","69.32"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","491","427","86.97","222","51.99","602","38","6.31","37","97.37"
"11273  :  โรงพยาบาลสวนผึ้ง","96","83","86.46","64","77.11","100","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","63","52","82.54","42","80.77","68","3","4.41","3","100.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","42","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","142","0","0.00","0","0.00","146","1","0.68","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","124","100","80.65","99","99.00","124","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","337","299","88.72","299","100.00","354","176","49.72","173","98.30"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","72","3","4.17","3","100.00","75","7","9.33","7","100.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","9","8","88.89","6","75.00","9","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","148","26","17.57","24","92.31"
"10732  :  โรงพยาบาลมะการักษ์","230","177","76.96","163","92.09","232","1","0.43","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","88","11","12.50","10","90.91","101","39","38.61","38","97.44"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","49","1","2.04","1","100.00","53","1","1.89","1","100.00"
"11280  :  โรงพยาบาลบ่อพลอย","199","145","72.86","125","86.21","201","109","54.23","98","89.91"
"11281  :  โรงพยาบาลท่ากระดาน","46","4","8.70","4","100.00","47","41","87.23","38","92.68"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","688","50","7.27","49","98.00","691","454","65.70","443","97.58"
"11283  :  โรงพยาบาลทองผาภูมิ","107","0","0.00","0","0.00","181","84","46.41","73","86.90"
"11284  :  โรงพยาบาลสังขละบุรี","293","14","4.78","14","100.00","356","42","11.80","42","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","70","0","0.00","0","0.00","68","54","79.41","51","94.44"
"11286  :  โรงพยาบาลเลาขวัญ","63","0","0.00","0","0.00","63","48","76.19","36","75.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","112","1","0.89","1","100.00","113","84","74.34","39","46.43"
"11288  :  โรงพยาบาลสถานพระบารมี","132","2","1.52","0","0.00","134","5","3.73","1","20.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","23","21","91.30","17","80.95","29","24","82.76","20","83.33"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","49","22","44.90","19","86.36","50","18","36.00","14","77.78"
"41701  :  โรงพยาบาลหนองปรือ","36","35","97.22","24","68.57","35","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,003","758","75.57","542","71.50","1,163","2","0.17","2","100.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","134","0","0.00","0","0.00","192","168","87.50","91","54.17"
"11289  :  โรงพยาบาลเดิมบางนางบวช","188","0","0.00","0","0.00","193","21","10.88","17","80.95"
"11290  :  โรงพยาบาลด่านช้าง","479","368","76.83","336","91.30","481","13","2.70","13","100.00"
"11291  :  โรงพยาบาลบางปลาม้า","33","0","0.00","0","0.00","31","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","64","0","0.00","0","0.00","65","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","281","1","0.36","1","100.00","283","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","201","5","2.49","4","80.00","205","80","39.02","75","93.75"
"11295  :  โรงพยาบาลอู่ทอง","790","159","20.13","156","98.11","803","291","36.24","289","99.31"
"11296  :  โรงพยาบาลหนองหญ้าไซ","159","11","6.92","11","100.00","155","109","70.32","99","90.83"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","202","1","0.50","1","100.00","199","167","83.92","126","75.45"
"11298  :  โรงพยาบาลนครชัยศรี","243","203","83.54","110","54.19","243","1","0.41","1","100.00"
"11299  :  โรงพยาบาลห้วยพลู","169","152","89.94","141","92.76","173","2","1.16","2","100.00"
"11300  :  โรงพยาบาลดอนตูม","333","1","0.30","1","100.00","335","316","94.33","271","85.76"
"11301  :  โรงพยาบาลบางเลน","52","32","61.54","22","68.75","52","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","33","0","0.00","0","0.00","35","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","201","0","0.00","0","0.00","202","2","0.99","2","100.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","792","6","0.76","2","33.33","801","8","1.00","7","87.50"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","7","7","100.00","6","85.71","9","8","88.89","8","100.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,183","67","5.66","66","98.51","1,191","116","9.74","113","97.41"
"11308  :  โรงพยาบาลเขาย้อย","136","95","69.85","95","100.00","139","27","19.42","27","100.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","3","0","0.00","0","0.00","4","1","25.00","1","100.00"
"11310  :  โรงพยาบาลชะอำ","167","1","0.60","1","100.00","374","5","1.34","3","60.00"
"11311  :  โรงพยาบาลท่ายาง","197","3","1.52","3","100.00","197","2","1.02","1","50.00"
"11312  :  โรงพยาบาลบ้านลาด","9","9","100.00","9","100.00","10","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","146","114","78.08","95","83.33","145","29","20.00","19","65.52"
"11314  :  โรงพยาบาลแก่งกระจาน","10","0","0.00","0","0.00","11","5","45.45","5","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","171","1","0.58","1","100.00","170","9","5.29","9","100.00"
"11316  :  โรงพยาบาลทับสะแก","124","114","91.94","94","82.46","127","81","63.78","71","87.65"
"11317  :  โรงพยาบาลบางสะพาน","183","4","2.19","4","100.00","183","157","85.79","101","64.33"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","145","10","6.90","8","80.00","147","70","47.62","62","88.57"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","32","2","6.25","2","100.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","327","281","85.93","281","100.00","400","1","0.25","1","100.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","40","1","2.50","1","100.00","38","26","68.42","22","84.62"
"11324  :  โรงพยาบาลลานสะกา","72","1","1.39","1","100.00","76","64","84.21","51","79.69"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","241","213","88.38","171","80.28","243","3","1.23","3","100.00"
"11326  :  โรงพยาบาลพิปูน","56","0","0.00","0","0.00","55","46","83.64","27","58.70"
"11327  :  โรงพยาบาลเชียรใหญ่","116","0","0.00","0","0.00","116","102","87.93","82","80.39"
"11328  :  โรงพยาบาลชะอวด","292","185","63.36","141","76.22","295","72","24.41","57","79.17"
"11329  :  โรงพยาบาลท่าศาลา","638","28","4.39","28","100.00","648","521","80.40","413","79.27"
"11330  :  โรงพยาบาลทุ่งสง","107","1","0.93","1","100.00","109","3","2.75","2","66.67"
"11331  :  โรงพยาบาลนาบอน","54","0","0.00","0","0.00","55","51","92.73","44","86.27"
"11332  :  โรงพยาบาลทุ่งใหญ่","417","230","55.16","190","82.61","422","137","32.46","104","75.91"
"11333  :  โรงพยาบาลปากพนัง","179","3","1.68","2","66.67","375","226","60.27","151","66.81"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","324","22","6.79","21","95.45","336","282","83.93","260","92.20"
"11336  :  โรงพยาบาลขนอม","299","14","4.68","11","78.57","308","241","78.25","205","85.06"
"11337  :  โรงพยาบาลหัวไทร","51","41","80.39","31","75.61","51","1","1.96","1","100.00"
"11338  :  โรงพยาบาลบางขัน","187","132","70.59","123","93.18","182","7","3.85","7","100.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","49","31","63.27","20","64.52","51","11","21.57","8","72.73"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","22","1","4.55","1","100.00","22","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","38","2","5.26","1","50.00","40","37","92.50","31","83.78"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","88","70","79.55","55","78.57","83","7","8.43","3","42.86"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,853","18","0.97","17","94.44","3,329","319","9.58","274","85.89"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","39","15","38.46","15","100.00","40","13","32.50","11","84.62"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","83","3","3.61","1","33.33","83","66","79.52","59","89.39"
"40742  :  โรงพยาบาลนบพิตำ","67","0","0.00","0","0.00","64","54","84.38","49","90.74"
"40743  :  โรงพยาบาลพระพรหม","16","14","87.50","14","100.00","17","0","0.00","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","21","0","0.00","0","0.00","18","4","22.22","3","75.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
