"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","883","32","3.62","30","93.75","706","1","0.14","1","100.00"
"11189  :  โรงพยาบาลเทิง","292","17","5.82","14","82.35","182","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","37","9","24.32","9","100.00","9","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","60","0","0.00","0","0.00","44","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","305","12","3.93","11","91.67","282","0","0.00","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","72","11","15.28","10","90.91","74","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","101","2","1.98","2","100.00","96","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","64","1","1.56","1","100.00","19","15","78.95","13","86.67"
"11198  :  โรงพยาบาลเวียงแก่น","71","1","1.41","0","0.00","76","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","33","8","24.24","6","75.00","34","0","0.00","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","46","2","4.35","2","100.00","64","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","14","1","7.14","1","100.00","15","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","77","40","51.95","37","92.50","76","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","267","3","1.12","3","100.00","210","1","0.48","1","100.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","6","0","0.00","0","0.00","7","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","123","0","0.00","0","0.00","113","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","80","9","11.25","7","77.78","105","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","115","0","0.00","0","0.00","97","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","277","0","0.00","0","0.00","191","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","69","0","0.00","0","0.00","71","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","32","1","3.13","1","100.00","44","2","4.55","2","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","13","0","0.00","0","0.00","89","1","1.12","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","323","71","21.98","61","85.92","23","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","90","11","12.22","11","100.00","40","1","2.50","1","100.00"
"11210  :  โรงพยาบาลชุมแสง","166","2","1.20","2","100.00","24","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","172","1","0.58","1","100.00","171","0","0.00","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","109","1","0.92","1","100.00","20","0","0.00","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","80","7","8.75","7","100.00","52","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","108","10","9.26","10","100.00","97","0","0.00","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","187","5","2.67","5","100.00","137","1","0.73","1","100.00"
"11216  :  โรงพยาบาลไพศาลี","66","0","0.00","0","0.00","49","0","0.00","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","246","18","7.32","16","88.89","95","0","0.00","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","233","24","10.30","19","79.17","207","0","0.00","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","211","3","1.42","3","100.00","112","0","0.00","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","40","1","2.50","1","100.00","39","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","89","1","1.12","1","100.00","89","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","58","0","0.00","0","0.00","58","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","105","2","1.90","2","100.00","22","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","28","0","0.00","0","0.00","28","0","0.00","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","131","2","1.53","2","100.00","96","0","0.00","0","0.00"
"11226  :  โรงพยาบาลลานสัก","106","0","0.00","0","0.00","104","0","0.00","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","70","0","0.00","0","0.00","70","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","104","1","0.96","1","100.00","105","1","0.95","1","100.00"
"11229  :  โรงพยาบาลไทรงาม","97","0","0.00","0","0.00","94","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","177","7","3.95","5","71.43","131","0","0.00","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","47","30","63.83","19","63.33","47","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","57","4","7.02","4","100.00","28","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","27","0","0.00","0","0.00","27","1","3.70","1","100.00"
"11234  :  โรงพยาบาลลานกระบือ","143","0","0.00","0","0.00","83","4","4.82","4","100.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","44","0","0.00","0","0.00","44","2","4.55","2","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","22","8","36.36","6","75.00","23","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","22","1","4.55","0","0.00","24","0","0.00","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","24","2","8.33","0","0.00","24","0","0.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","260","11","4.23","10","90.91","186","0","0.00","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","68","0","0.00","0","0.00","125","0","0.00","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","115","2","1.74","2","100.00","85","0","0.00","0","0.00"
"11239  :  โรงพยาบาลสามเงา","102","1","0.98","1","100.00","103","0","0.00","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","98","0","0.00","0","0.00","99","0","0.00","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","95","0","0.00","0","0.00","153","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","185","0","0.00","0","0.00","236","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","0","0","0.00","0","0.00","77","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","2","1","50.00","0","0.00","2","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","176","4","2.27","4","100.00","176","1","0.57","1","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","29","0","0.00","0","0.00","30","0","0.00","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","132","4","3.03","4","100.00","133","0","0.00","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","111","2","1.80","2","100.00","113","0","0.00","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","168","4","2.38","1","25.00","171","0","0.00","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","90","2","2.22","2","100.00","89","0","0.00","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","171","5","2.92","5","100.00","170","56","32.94","56","100.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","78","63","80.77","52","82.54","79","0","0.00","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","43","0","0.00","0","0.00","43","0","0.00","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","127","64","50.39","59","92.19","127","0","0.00","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","191","26","13.61","26","100.00","172","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","220","8","3.64","8","100.00","117","0","0.00","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","634","20","3.15","19","95.00","306","0","0.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","31","1","3.23","0","0.00","31","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","40","2","5.00","2","100.00","41","0","0.00","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","291","8","2.75","8","100.00","256","2","0.78","2","100.00"
"11261  :  โรงพยาบาลโพทะเล","130","0","0.00","0","0.00","132","0","0.00","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","53","53","100.00","53","100.00","53","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","62","34","54.84","28","82.35","63","2","3.17","2","100.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","228","4","1.75","4","100.00","32","0","0.00","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","99","2","2.02","2","100.00","50","0","0.00","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","67","0","0.00","0","0.00","66","23","34.85","20","86.96"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","380","2","0.53","2","100.00","126","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","311","16","5.14","14","87.50","141","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","407","26","6.39","26","100.00","40","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","26","1","3.85","1","100.00","27","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","172","2","1.16","1","50.00","122","1","0.82","1","100.00"
"11268  :  โรงพยาบาลหนองไผ่","274","4","1.46","3","75.00","209","0","0.00","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","341","92","26.98","81","88.04","84","0","0.00","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","51","1","1.96","0","0.00","51","0","0.00","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","85","46","54.12","35","76.09","85","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","339","6","1.77","6","100.00","237","4","1.69","2","50.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","422","6","1.42","6","100.00","30","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","71","0","0.00","0","0.00","71","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","77","7","9.09","6","85.71","80","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","36","0","0.00","0","0.00","38","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","73","0","0.00","0","0.00","72","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","73","0","0.00","0","0.00","43","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","270","41","15.19","37","90.24","276","0","0.00","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","63","0","0.00","0","0.00","3","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","18","0","0.00","0","0.00","21","1","4.76","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","196","3","1.53","1","33.33","117","1","0.85","1","100.00"
"11278  :  โรงพยาบาลไทรโยค","70","0","0.00","0","0.00","62","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","49","0","0.00","0","0.00","53","1","1.89","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","154","3","1.95","3","100.00","158","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","29","2","6.90","1","50.00","29","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","615","56","9.11","54","96.43","139","1","0.72","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","53","3","5.66","3","100.00","106","0","0.00","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","4","0","0.00","0","0.00","309","1","0.32","1","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","54","0","0.00","0","0.00","59","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","54","1","1.85","1","100.00","52","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","96","1","1.04","0","0.00","97","2","2.06","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","60","1","1.67","0","0.00","59","1","1.69","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","28","2","7.14","2","100.00","36","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","43","12","27.91","9","75.00","45","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","35","1","2.86","1","100.00","35","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","855","23","2.69","9","39.13","682","0","0.00","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","49","0","0.00","0","0.00","8","1","12.50","1","100.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","122","0","0.00","0","0.00","112","1","0.89","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","385","1","0.26","1","100.00","312","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","25","0","0.00","0","0.00","25","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","58","0","0.00","0","0.00","58","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","246","0","0.00","0","0.00","188","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","211","1","0.47","1","100.00","191","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","592","0","0.00","0","0.00","197","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","116","1","0.86","0","0.00","118","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","195","6","3.08","5","83.33","197","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","132","2","1.52","2","100.00","101","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","100","0","0.00","0","0.00","23","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","308","1","0.32","1","100.00","194","0","0.00","0","0.00"
"11301  :  โรงพยาบาลบางเลน","45","0","0.00","0","0.00","41","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","26","0","0.00","0","0.00","25","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","131","7","5.34","7","100.00","131","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","668","9","1.35","9","100.00","437","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","5","0","0.00","0","0.00","5","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,127","22","1.95","18","81.82","277","0","0.00","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","105","0","0.00","0","0.00","32","16","50.00","16","100.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","7","3","42.86","0","0.00","6","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","54","1","1.85","1","100.00","6","0","0.00","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","171","6","3.51","4","66.67","171","1","0.58","1","100.00"
"11312  :  โรงพยาบาลบ้านลาด","20","14","70.00","11","78.57","20","2","10.00","2","100.00"
"11313  :  โรงพยาบาลบ้านแหลม","129","3","2.33","2","66.67","127","1","0.79","1","100.00"
"11314  :  โรงพยาบาลแก่งกระจาน","10","0","0.00","0","0.00","10","8","80.00","8","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","153","0","0.00","0","0.00","125","0","0.00","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","125","1","0.80","1","100.00","76","0","0.00","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","177","4","2.26","3","75.00","157","0","0.00","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","114","5","4.39","3","60.00","74","0","0.00","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","247","16","6.48","16","100.00","55","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","26","0","0.00","0","0.00","25","0","0.00","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","59","0","0.00","0","0.00","61","0","0.00","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","98","1","1.02","1","100.00","100","0","0.00","0","0.00"
"11326  :  โรงพยาบาลพิปูน","65","0","0.00","0","0.00","65","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","101","0","0.00","0","0.00","99","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","315","14","4.44","13","92.86","271","0","0.00","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","657","1","0.15","1","100.00","595","0","0.00","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","69","0","0.00","0","0.00","44","0","0.00","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","244","0","0.00","0","0.00","145","0","0.00","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","150","11","7.33","10","90.91","20","0","0.00","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","273","1","0.37","1","100.00","273","0","0.00","0","0.00"
"11336  :  โรงพยาบาลขนอม","258","1","0.39","0","0.00","166","0","0.00","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","53","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11338  :  โรงพยาบาลบางขัน","133","4","3.01","3","75.00","130","0","0.00","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","50","0","0.00","0","0.00","50","0","0.00","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","31","0","0.00","0","0.00","30","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","40","0","0.00","0","0.00","40","0","0.00","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","54","1","1.85","0","0.00","58","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,601","2","0.12","2","100.00","1,062","2","0.19","2","100.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","21","0","0.00","0","0.00","22","0","0.00","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","84","0","0.00","0","0.00","75","0","0.00","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","65","0","0.00","0","0.00","66","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","23","0","0.00","0","0.00","22","5","22.73","5","100.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","8","0","0.00","0","0.00","8","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","147","1","0.68","1","100.00","4","0","0.00","0","0.00"
