"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","874","97","11.10","87","89.69","1,237","740","59.82","675","91.22"
"11189  :  โรงพยาบาลเทิง","363","68","18.73","57","83.82","365","84","23.01","61","72.62"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","74","52","70.27","38","73.08","75","4","5.33","4","100.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","93","31","33.33","28","90.32","108","36","33.33","32","88.89"
"11194  :  โรงพยาบาลแม่สาย","417","135","32.37","116","85.93","619","311","50.24","268","86.17"
"11195  :  โรงพยาบาลแม่สรวย","82","53","64.63","44","83.02","88","12","13.64","7","58.33"
"11196  :  โรงพยาบาลเวียงป่าเป้า","133","4","3.01","4","100.00","189","2","1.06","2","100.00"
"11197  :  โรงพยาบาลพญาเม็งราย","66","15","22.73","9","60.00","66","54","81.82","43","79.63"
"11198  :  โรงพยาบาลเวียงแก่น","64","0","0.00","0","0.00","74","47","63.51","24","51.06"
"11199  :  โรงพยาบาลขุนตาล","25","12","48.00","10","83.33","27","7","25.93","2","28.57"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","62","43","69.35","31","72.09","79","2","2.53","2","100.00"
"11201  :  โรงพยาบาลแม่ลาว","16","15","93.75","13","86.67","16","1","6.25","1","100.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","53","45","84.91","31","68.89","53","42","79.25","26","61.90"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","295","159","53.90","114","71.70","300","69","23.00","55","79.71"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","9","6","66.67","3","50.00","9","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","234","1","0.43","1","100.00","284","4","1.41","4","100.00"
"11203  :  โรงพยาบาลขุนยวม","112","10","8.93","7","70.00","139","76","54.68","44","57.89"
"11204  :  โรงพยาบาลปาย","147","5","3.40","5","100.00","168","71","42.26","50","70.42"
"11205  :  โรงพยาบาลแม่สะเรียง","312","23","7.37","18","78.26","319","54","16.93","41","75.93"
"11206  :  โรงพยาบาลแม่ลาน้อย","86","45","52.33","32","71.11","84","12","14.29","2","16.67"
"11207  :  โรงพยาบาลสบเมย","39","28","71.79","25","89.29","41","2","4.88","2","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","90","8","8.89","5","62.50","98","69","70.41","54","78.26"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","345","8","2.32","7","87.50","827","160","19.35","123","76.88"
"11209  :  โรงพยาบาลโกรกพระ","79","0","0.00","0","0.00","83","8","9.64","7","87.50"
"11210  :  โรงพยาบาลชุมแสง","210","60","28.57","46","76.67","213","58","27.23","42","72.41"
"11211  :  โรงพยาบาลหนองบัว","206","6","2.91","6","100.00","205","3","1.46","3","100.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","115","4","3.48","4","100.00","117","8","6.84","8","100.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","69","57","82.61","55","96.49","69","59","85.51","59","100.00"
"11214  :  โรงพยาบาลตาคลี","129","23","17.83","23","100.00","129","61","47.29","56","91.80"
"11215  :  โรงพยาบาลท่าตะโก","237","45","18.99","29","64.44","239","115","48.12","101","87.83"
"11216  :  โรงพยาบาลไพศาลี","94","40","42.55","24","60.00","93","13","13.98","8","61.54"
"11217  :  โรงพยาบาลพยุหะคีรี","253","63","24.90","55","87.30","261","5","1.92","4","80.00"
"11218  :  โรงพยาบาลลาดยาว","235","8","3.40","4","50.00","235","32","13.62","29","90.63"
"11219  :  โรงพยาบาลตากฟ้า","212","5","2.36","5","100.00","215","175","81.40","174","99.43"
"11220  :  โรงพยาบาลแม่วงก์","42","0","0.00","0","0.00","46","8","17.39","6","75.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","106","26","24.53","21","80.77","107","1","0.93","1","100.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","69","0","0.00","0","0.00","70","20","28.57","19","95.00"
"11223  :  โรงพยาบาลหนองฉาง","94","85","90.43","69","81.18","94","4","4.26","4","100.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","24","9","37.50","9","100.00","23","5","21.74","5","100.00"
"11225  :  โรงพยาบาลบ้านไร่","178","127","71.35","98","77.17","184","43","23.37","34","79.07"
"11226  :  โรงพยาบาลลานสัก","157","34","21.66","34","100.00","158","12","7.59","10","83.33"
"11227  :  โรงพยาบาลห้วยคต","74","24","32.43","24","100.00","74","38","51.35","32","84.21"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","97","35","36.08","27","77.14","101","65","64.36","64","98.46"
"11229  :  โรงพยาบาลไทรงาม","97","79","81.44","77","97.47","100","2","2.00","2","100.00"
"11230  :  โรงพยาบาลคลองลาน","214","161","75.23","143","88.82","215","3","1.40","2","66.67"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","36","31","86.11","23","74.19","36","32","88.89","28","87.50"
"11232  :  โรงพยาบาลคลองขลุง","65","2","3.08","2","100.00","68","23","33.82","23","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","15","14","93.33","8","57.14","16","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","193","4","2.07","4","100.00","246","58","23.58","48","82.76"
"11235  :  โรงพยาบาลทรายทองวัฒนา","53","21","39.62","21","100.00","55","39","70.91","39","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","31","1","3.23","1","100.00","31","22","70.97","20","90.91"
"14135  :  โรงพยาบาลบึงสามัคคี","25","1","4.00","1","100.00","27","23","85.19","22","95.65"
"28010  :  โรงพยาบาลโกสัมพีนคร","24","0","0.00","0","0.00","24","8","33.33","5","62.50"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","472","24","5.08","19","79.17","564","191","33.87","138","72.25"
"10723  :  โรงพยาบาลแม่สอด","310","2","0.65","2","100.00","474","2","0.42","1","50.00"
"11238  :  โรงพยาบาลบ้านตาก","98","3","3.06","3","100.00","99","36","36.36","36","100.00"
"11239  :  โรงพยาบาลสามเงา","97","75","77.32","63","84.00","99","22","22.22","19","86.36"
"11240  :  โรงพยาบาลแม่ระมาด","169","92","54.44","69","75.00","200","1","0.50","1","100.00"
"11241  :  โรงพยาบาลท่าสองยาง","177","31","17.51","21","67.74","217","44","20.28","34","77.27"
"11242  :  โรงพยาบาลพบพระ","231","121","52.38","94","77.69","335","9","2.69","9","100.00"
"11243  :  โรงพยาบาลอุ้มผาง","66","0","0.00","0","0.00","77","47","61.04","40","85.11"
"27443  :  โรงพยาบาลวังเจ้า","1","1","100.00","1","100.00","1","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","139","2","1.44","2","100.00","140","11","7.86","11","100.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","0","0.00","0","0.00","11","1","9.09","1","100.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","165","9","5.45","9","100.00","171","64","37.43","44","68.75"
"11245  :  โรงพยาบาลคีรีมาศ","30","0","0.00","0","0.00","54","34","62.96","19","55.88"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","161","0","0.00","0","0.00","160","5","3.13","3","60.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","149","4","2.68","3","75.00","149","9","6.04","4","44.44"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","197","110","55.84","76","69.09","208","103","49.52","67","65.05"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","84","9","10.71","9","100.00","83","14","16.87","14","100.00"
"11252  :  โรงพยาบาลบางระกำ","211","29","13.74","27","93.10","211","24","11.37","16","66.67"
"11253  :  โรงพยาบาลบางกระทุ่ม","96","16","16.67","16","100.00","96","22","22.92","22","100.00"
"11254  :  โรงพยาบาลพรหมพิราม","159","48","30.19","42","87.50","162","19","11.73","19","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","109","80","73.39","32","40.00","109","9","8.26","5","55.56"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","239","14","5.86","13","92.86","239","66","27.62","43","65.15"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","218","74","33.94","39","52.70","220","106","48.18","68","64.15"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","686","31","4.52","25","80.65","860","94","10.93","50","53.19"
"11258  :  โรงพยาบาลวังทรายพูน","56","0","0.00","0","0.00","56","33","58.93","19","57.58"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","53","40","75.47","32","80.00","53","1","1.89","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","287","79","27.53","72","91.14","417","202","48.44","182","90.10"
"11261  :  โรงพยาบาลโพทะเล","134","97","72.39","95","97.94","133","12","9.02","12","100.00"
"11262  :  โรงพยาบาลสามง่าม","57","53","92.98","45","84.91","58","50","86.21","45","90.00"
"11263  :  โรงพยาบาลทับคล้อ","69","12","17.39","7","58.33","78","54","69.23","52","96.30"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","270","64","23.70","64","100.00","339","170","50.15","159","93.53"
"11631  :  โรงพยาบาลวชิรบารมี","133","98","73.68","86","87.76","132","114","86.36","101","88.60"
"27978  :  โรงพยาบาลสากเหล็ก","81","29","35.80","16","55.17","83","17","20.48","8","47.06"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","409","2","0.49","1","50.00","612","205","33.50","83","40.49"
"11264  :  โรงพยาบาลชนแดน","350","13","3.71","11","84.62","355","39","10.99","36","92.31"
"11265  :  โรงพยาบาลหล่มสัก","577","46","7.97","43","93.48","678","38","5.60","37","97.37"
"11266  :  โรงพยาบาลวิเชียรบุรี","23","0","0.00","0","0.00","24","15","62.50","10","66.67"
"11267  :  โรงพยาบาลศรีเทพ","157","138","87.90","131","94.93","156","4","2.56","4","100.00"
"11268  :  โรงพยาบาลหนองไผ่","323","2","0.62","1","50.00","325","205","63.08","204","99.51"
"11269  :  โรงพยาบาลบึงสามพัน","452","16","3.54","11","68.75","461","128","27.77","80","62.50"
"11270  :  โรงพยาบาลน้ำหนาว","70","9","12.86","3","33.33","70","56","80.00","20","35.71"
"11271  :  โรงพยาบาลวังโป่ง","93","79","84.95","65","82.28","93","2","2.15","2","100.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","264","3","1.14","3","100.00","352","214","60.80","147","68.69"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","491","383","78.00","194","50.65","602","33","5.48","32","96.97"
"11273  :  โรงพยาบาลสวนผึ้ง","96","72","75.00","58","80.56","100","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","63","45","71.43","33","73.33","68","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","42","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","142","0","0.00","0","0.00","146","1","0.68","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","124","91","73.39","83","91.21","124","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","337","277","82.20","277","100.00","354","146","41.24","142","97.26"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","72","3","4.17","3","100.00","75","7","9.33","6","85.71"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","9","8","88.89","6","75.00","9","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","148","19","12.84","18","94.74"
"10732  :  โรงพยาบาลมะการักษ์","230","159","69.13","133","83.65","232","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","88","10","11.36","9","90.00","101","38","37.62","36","94.74"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","49","0","0.00","0","0.00","53","1","1.89","1","100.00"
"11280  :  โรงพยาบาลบ่อพลอย","199","135","67.84","100","74.07","201","94","46.77","84","89.36"
"11281  :  โรงพยาบาลท่ากระดาน","46","4","8.70","4","100.00","47","38","80.85","34","89.47"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","688","49","7.12","47","95.92","691","449","64.98","424","94.43"
"11283  :  โรงพยาบาลทองผาภูมิ","107","0","0.00","0","0.00","181","81","44.75","70","86.42"
"11284  :  โรงพยาบาลสังขละบุรี","293","14","4.78","13","92.86","356","27","7.58","27","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","70","0","0.00","0","0.00","68","51","75.00","43","84.31"
"11286  :  โรงพยาบาลเลาขวัญ","63","0","0.00","0","0.00","63","39","61.90","27","69.23"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","112","1","0.89","1","100.00","113","79","69.91","35","44.30"
"11288  :  โรงพยาบาลสถานพระบารมี","132","2","1.52","0","0.00","134","5","3.73","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","23","18","78.26","13","72.22","29","21","72.41","16","76.19"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","49","21","42.86","19","90.48","50","15","30.00","11","73.33"
"41701  :  โรงพยาบาลหนองปรือ","36","35","97.22","21","60.00","35","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,003","739","73.68","529","71.58","1,163","2","0.17","2","100.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","134","0","0.00","0","0.00","192","154","80.21","84","54.55"
"11289  :  โรงพยาบาลเดิมบางนางบวช","188","0","0.00","0","0.00","193","16","8.29","14","87.50"
"11290  :  โรงพยาบาลด่านช้าง","479","356","74.32","321","90.17","481","12","2.49","12","100.00"
"11291  :  โรงพยาบาลบางปลาม้า","33","0","0.00","0","0.00","31","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","64","0","0.00","0","0.00","65","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","281","0","0.00","0","0.00","283","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","201","5","2.49","4","80.00","205","73","35.61","65","89.04"
"11295  :  โรงพยาบาลอู่ทอง","790","103","13.04","100","97.09","803","275","34.25","272","98.91"
"11296  :  โรงพยาบาลหนองหญ้าไซ","159","10","6.29","9","90.00","155","93","60.00","84","90.32"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","202","1","0.50","1","100.00","199","145","72.86","107","73.79"
"11298  :  โรงพยาบาลนครชัยศรี","243","186","76.54","104","55.91","243","1","0.41","1","100.00"
"11299  :  โรงพยาบาลห้วยพลู","169","145","85.80","133","91.72","173","2","1.16","2","100.00"
"11300  :  โรงพยาบาลดอนตูม","333","1","0.30","1","100.00","335","312","93.13","267","85.58"
"11301  :  โรงพยาบาลบางเลน","52","32","61.54","22","68.75","52","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","33","0","0.00","0","0.00","35","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","201","0","0.00","0","0.00","202","1","0.50","1","100.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","792","6","0.76","1","16.67","801","8","1.00","7","87.50"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","7","7","100.00","5","71.43","9","7","77.78","5","71.43"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,183","64","5.41","63","98.44","1,191","109","9.15","106","97.25"
"11308  :  โรงพยาบาลเขาย้อย","136","89","65.44","79","88.76","139","17","12.23","15","88.24"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","3","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","167","1","0.60","1","100.00","374","4","1.07","3","75.00"
"11311  :  โรงพยาบาลท่ายาง","197","3","1.52","3","100.00","197","2","1.02","1","50.00"
"11312  :  โรงพยาบาลบ้านลาด","9","6","66.67","5","83.33","10","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","146","109","74.66","91","83.49","145","27","18.62","16","59.26"
"11314  :  โรงพยาบาลแก่งกระจาน","10","0","0.00","0","0.00","11","4","36.36","4","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","171","1","0.58","1","100.00","170","9","5.29","9","100.00"
"11316  :  โรงพยาบาลทับสะแก","124","103","83.06","85","82.52","127","67","52.76","57","85.07"
"11317  :  โรงพยาบาลบางสะพาน","183","2","1.09","2","100.00","183","150","81.97","96","64.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","145","9","6.21","8","88.89","147","63","42.86","55","87.30"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","32","2","6.25","2","100.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","327","281","85.93","281","100.00","400","1","0.25","1","100.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","40","0","0.00","0","0.00","38","14","36.84","13","92.86"
"11324  :  โรงพยาบาลลานสะกา","72","1","1.39","1","100.00","76","47","61.84","34","72.34"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","241","196","81.33","156","79.59","243","3","1.23","2","66.67"
"11326  :  โรงพยาบาลพิปูน","56","0","0.00","0","0.00","55","42","76.36","25","59.52"
"11327  :  โรงพยาบาลเชียรใหญ่","116","0","0.00","0","0.00","116","84","72.41","66","78.57"
"11328  :  โรงพยาบาลชะอวด","292","167","57.19","126","75.45","295","55","18.64","42","76.36"
"11329  :  โรงพยาบาลท่าศาลา","638","23","3.61","21","91.30","648","425","65.59","313","73.65"
"11330  :  โรงพยาบาลทุ่งสง","107","1","0.93","1","100.00","109","3","2.75","2","66.67"
"11331  :  โรงพยาบาลนาบอน","54","0","0.00","0","0.00","55","50","90.91","44","88.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","417","212","50.84","168","79.25","422","121","28.67","83","68.60"
"11333  :  โรงพยาบาลปากพนัง","179","2","1.12","1","50.00","375","179","47.73","123","68.72"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","324","21","6.48","19","90.48","336","237","70.54","210","88.61"
"11336  :  โรงพยาบาลขนอม","299","14","4.68","9","64.29","308","216","70.13","174","80.56"
"11337  :  โรงพยาบาลหัวไทร","51","38","74.51","28","73.68","51","1","1.96","1","100.00"
"11338  :  โรงพยาบาลบางขัน","187","113","60.43","105","92.92","182","5","2.75","5","100.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","49","28","57.14","17","60.71","51","8","15.69","6","75.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","22","1","4.55","1","100.00","22","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","38","2","5.26","1","50.00","40","35","87.50","29","82.86"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","88","66","75.00","44","66.67","83","2","2.41","2","100.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,853","17","0.92","16","94.12","3,329","274","8.23","231","84.31"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","39","10","25.64","10","100.00","40","12","30.00","11","91.67"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","83","1","1.20","0","0.00","83","54","65.06","49","90.74"
"40742  :  โรงพยาบาลนบพิตำ","67","0","0.00","0","0.00","64","51","79.69","46","90.20"
"40743  :  โรงพยาบาลพระพรหม","16","12","75.00","12","100.00","17","0","0.00","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","21","0","0.00","0","0.00","18","2","11.11","1","50.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
