"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"11186  :  โรงพยาบาลดอกคำใต้","412","7","1.70","7","100.00","0","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","340","5","1.47","4","80.00","0","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5,450","27","0.50","23","85.19","0","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","1,531","32","2.09","32","100.00","0","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","257","54","21.01","44","81.48","0","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","2,317","71","3.06","51","71.83","0","0","0.00","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","132","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","661","5","0.76","5","100.00","0","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","476","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","95","2","2.11","2","100.00","0","0","0.00","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","296","4","1.35","4","100.00","0","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","1,013","37","3.65","28","75.68","0","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,214","1","0.08","1","100.00","0","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","552","10","1.81","8","80.00","0","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","950","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","1,381","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","765","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","345","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","332","2","0.60","2","100.00","0","0","0.00","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","5,081","10","0.20","7","70.00","0","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","124","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","944","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","201","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","419","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","1,865","12","0.64","10","83.33","0","0","0.00","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","806","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","961","3","0.31","2","66.67","0","0","0.00","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","82","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","607","1","0.16","1","100.00","0","0","0.00","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","270","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","460","2","0.43","1","50.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","534","3","0.56","2","66.67","0","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","268","1","0.37","1","100.00","0","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","1,304","10","0.77","7","70.00","0","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","142","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","981","1","0.10","1","100.00","0","0","0.00","0","0.00"
"11226  :  โรงพยาบาลลานสัก","473","1","0.21","0","0.00","0","0","0.00","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","48","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","443","2","0.45","2","100.00","0","0","0.00","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","396","1","0.25","1","100.00","0","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","937","6","0.64","6","100.00","0","0","0.00","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,281","3","0.23","3","100.00","0","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","840","24","2.86","1","4.17","0","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","56","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","647","3","0.46","2","66.67","0","0","0.00","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","596","13","2.18","4","30.77","0","0","0.00","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","55","48","87.27","33","68.75","0","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","552","10","1.81","10","100.00","0","0","0.00","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","228","12","5.26","7","58.33","0","0","0.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","2,728","39","1.43","24","61.54","0","0","0.00","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","1,968","2","0.10","0","0.00","0","0","0.00","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","436","18","4.13","13","72.22","0","0","0.00","0","0.00"
"11239  :  โรงพยาบาลสามเงา","362","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","701","1","0.14","1","100.00","0","0","0.00","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","363","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","868","1","0.12","0","0.00","0","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","659","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","98","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","1,235","25","2.02","13","52.00","0","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","757","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","764","14","1.83","12","85.71","0","0","0.00","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","674","1","0.15","1","100.00","0","0","0.00","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","824","3","0.36","2","66.67","0","0","0.00","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","480","1","0.21","0","0.00","0","0","0.00","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","883","12","1.36","7","58.33","0","0","0.00","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","509","1","0.20","0","0.00","0","0","0.00","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","715","2","0.28","2","100.00","0","0","0.00","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","570","2","0.35","2","100.00","0","0","0.00","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","838","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","536","1","0.19","0","0.00","0","0","0.00","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","606","5","0.83","4","80.00","0","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","928","21","2.26","15","71.43","0","0","0.00","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","2,417","6","0.25","6","100.00","0","0","0.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","90","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","84","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","1,416","9","0.64","9","100.00","0","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","631","11","1.74","10","90.91","0","0","0.00","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","332","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","118","2","1.69","1","50.00","0","0","0.00","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","1,579","11","0.70","10","90.91","0","0","0.00","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","152","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","171","42","24.56","28","66.67","0","0","0.00","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","3,462","28","0.81","10","35.71","0","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","1,151","25","2.17","24","96.00","0","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","2,410","15","0.62","10","66.67","0","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","59","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","760","3","0.39","1","33.33","0","0","0.00","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","1,548","12","0.78","9","75.00","0","0","0.00","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","655","8","1.22","7","87.50","0","0","0.00","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","224","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","358","3","0.84","3","100.00","0","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","172","1","0.58","1","100.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1,359","4","0.29","2","50.00","0","0","0.00","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","659","1","0.15","1","100.00","0","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","90","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","604","49","8.11","45","91.84","0","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","842","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","340","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,102","6","0.54","1","16.67","0","0","0.00","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","314","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,999","150","7.50","100","66.67","0","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","1,141","9","0.79","6","66.67","0","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","588","1","0.17","1","100.00","0","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","591","2","0.34","0","0.00","0","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","676","3","0.44","0","0.00","0","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","147","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,485","313","21.08","173","55.27","0","0","0.00","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","502","1","0.20","1","100.00","0","0","0.00","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","1,214","28","2.31","28","100.00","0","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","949","9","0.95","7","77.78","0","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","550","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","758","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","904","4","0.44","1","25.00","0","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","93","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","87","2","2.30","0","0.00","0","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,191","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,119","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,177","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","1,782","11","0.62","11","100.00","0","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","1,260","1","0.08","0","0.00","0","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","596","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","1,266","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","1,203","2","0.17","0","0.00","0","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","2,745","1","0.04","1","100.00","0","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","714","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","135","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","189","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","1,454","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11301  :  โรงพยาบาลบางเลน","530","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","455","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","1,469","4","0.27","4","100.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","1,582","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1,623","1","0.06","0","0.00","0","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","6,172","1","0.02","1","100.00","0","0","0.00","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","974","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","308","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","922","2","0.22","0","0.00","0","0","0.00","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","503","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","1,430","2","0.14","2","100.00","0","0","0.00","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","107","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","180","1","0.56","1","100.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","1,375","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","39","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","712","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,297","2","0.15","1","50.00","0","0","0.00","0","0.00"
"11326  :  โรงพยาบาลพิปูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","203","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","2,151","16","0.74","14","87.50","0","0","0.00","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","2,310","3","0.13","2","66.67","0","0","0.00","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","487","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","621","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,265","1","0.08","1","100.00","0","0","0.00","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","2,053","77","3.75","76","98.70","0","0","0.00","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","128","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11336  :  โรงพยาบาลขนอม","694","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11338  :  โรงพยาบาลบางขัน","840","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","59","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","1,305","2","0.15","2","100.00","0","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","274","1","0.36","1","100.00","0","0","0.00","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","440","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","8,917","16","0.18","14","87.50","0","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","670","2","0.30","2","100.00","0","0","0.00","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","286","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","408","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","60","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","171","1","0.58","1","100.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
