"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียนอนุบาล -ป.6 ทั้งหมด(C)","ตรวจฟัน(B)","%","ทาฟลูออไรด์(A)","%","เด็กนักเรียนอนุบาล -ป.6 ทั้งหมด(C)","ตรวจฟัน(B)","%","ทาฟลูออไรด์(A)","%"
"11180  :  โรงพยาบาลนาหมื่น","297","96","32.32","96","32.32","296","65","21.96","60","20.27"
"11181  :  โรงพยาบาลสันติสุข","374","106","28.34","107","28.61","337","104","30.86","104","30.86"
"11182  :  โรงพยาบาลบ่อเกลือ","232","30","12.93","14","6.03","231","152","65.80","158","68.40"
"11183  :  โรงพยาบาลสองแคว","277","1","0.36","2","0.72","276","10","3.62","11","3.99"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","817","360","44.06","359","43.94","758","67","8.84","43","5.67"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","112","45","40.18","39","34.82","110","2","1.82","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","116","1","0.86","0","0.00","123","1","0.81","1","0.81"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","1,161","428","36.86","386","33.25","1,197","126","10.53","317","26.48"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","423","148","34.99","96","22.70","424","146","34.43","143","33.73"
"11187  :  โรงพยาบาลปง","402","185","46.02","186","46.27","427","26","6.09","1","0.23"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6,992","91","1.30","133","1.90","9,523","316","3.32","44","0.46"
"11189  :  โรงพยาบาลเทิง","2,996","54","1.80","48","1.60","2,835","60","2.12","63","2.22"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","570","185","32.46","63","11.05","585","13","2.22","180","30.77"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","671","91","13.56","87","12.97","755","115","15.23","94","12.45"
"11194  :  โรงพยาบาลแม่สาย","3,258","181","5.56","164","5.03","4,769","199","4.17","74","1.55"
"11195  :  โรงพยาบาลแม่สรวย","625","63","10.08","43","6.88","651","23","3.53","20","3.07"
"11196  :  โรงพยาบาลเวียงป่าเป้า","1,152","83","7.20","82","7.12","1,485","107","7.21","1","0.07"
"11197  :  โรงพยาบาลพญาเม็งราย","520","60","11.54","32","6.15","527","128","24.29","96","18.22"
"11198  :  โรงพยาบาลเวียงแก่น","625","2","0.32","3","0.48","725","145","20.00","151","20.83"
"11199  :  โรงพยาบาลขุนตาล","164","10","6.10","13","7.93","182","7","3.85","11","6.04"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","407","104","25.55","32","7.86","492","8","1.63","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","111","39","35.14","15","13.51","126","27","21.43","25","19.84"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","561","172","30.66","100","17.83","586","184","31.40","184","31.40"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","2,409","217","9.01","219","9.09","2,497","47","1.88","3","0.12"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","61","25","40.98","0","0.00","67","0","0.00","32","47.76"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,800","7","0.39","0","0.00","2,361","226","9.57","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","773","36","4.66","15","1.94","1,008","246","24.40","239","23.71"
"11204  :  โรงพยาบาลปาย","1,263","0","0.00","0","0.00","1,439","11","0.76","9","0.63"
"11205  :  โรงพยาบาลแม่สะเรียง","2,583","200","7.74","20","0.77","2,725","248","9.10","258","9.47"
"11206  :  โรงพยาบาลแม่ลาน้อย","736","238","32.34","161","21.88","745","31","4.16","1","0.13"
"11207  :  โรงพยาบาลสบเมย","347","96","27.67","101","29.11","390","12","3.08","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","759","26","3.43","2","0.26","841","40","4.76","40","4.76"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","2,717","10","0.37","16","0.59","6,923","89","1.29","78","1.13"
"11209  :  โรงพยาบาลโกรกพระ","746","108","14.48","5","0.67","749","81","10.81","70","9.35"
"11210  :  โรงพยาบาลชุมแสง","1,785","171","9.58","38","2.13","1,782","112","6.29","197","11.05"
"11211  :  โรงพยาบาลหนองบัว","1,561","12","0.77","866","55.48","1,565","37","2.36","37","2.36"
"11212  :  โรงพยาบาลบรรพตพิสัย","889","221","24.86","0","0.00","924","83","8.98","84","9.09"
"11213  :  โรงพยาบาลเก้าเลี้ยว","597","185","30.99","1","0.17","589","183","31.07","183","31.07"
"11214  :  โรงพยาบาลตาคลี","989","0","0.00","0","0.00","995","3","0.30","4","0.40"
"11215  :  โรงพยาบาลท่าตะโก","1,569","115","7.33","135","8.60","1,528","95","6.22","166","10.86"
"11216  :  โรงพยาบาลไพศาลี","672","157","23.36","158","23.51","645","118","18.29","98","15.19"
"11217  :  โรงพยาบาลพยุหะคีรี","2,094","254","12.13","192","9.17","2,127","218","10.25","183","8.60"
"11218  :  โรงพยาบาลลาดยาว","1,651","18","1.09","15","0.91","1,659","113","6.81","104","6.27"
"11219  :  โรงพยาบาลตากฟ้า","1,668","1","0.06","0","0.00","1,681","72","4.28","70","4.16"
"11220  :  โรงพยาบาลแม่วงก์","408","1","0.25","0","0.00","390","16","4.10","14","3.59"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","856","145","16.94","137","16.00","865","23","2.66","14","1.62"
"11222  :  โรงพยาบาลสว่างอารมณ์","483","3","0.62","3","0.62","484","76","15.70","71","14.67"
"11223  :  โรงพยาบาลหนองฉาง","778","258","33.16","180","23.14","786","53","6.74","49","6.23"
"11224  :  โรงพยาบาลหนองขาหย่าง","186","38","20.43","40","21.51","184","34","18.48","46","25.00"
"11225  :  โรงพยาบาลบ้านไร่","1,284","399","31.07","188","14.64","1,319","381","28.89","318","24.11"
"11226  :  โรงพยาบาลลานสัก","1,205","84","6.97","64","5.31","1,222","84","6.87","84","6.87"
"11227  :  โรงพยาบาลห้วยคต","641","158","24.65","140","21.84","645","157","24.34","131","20.31"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","732","99","13.52","1","0.14","752","92","12.23","92","12.23"
"11229  :  โรงพยาบาลไทรงาม","816","489","59.93","0","0.00","841","42","4.99","27","3.21"
"11230  :  โรงพยาบาลคลองลาน","1,724","847","49.13","872","50.58","1,744","75","4.30","2","0.11"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","380","159","41.84","156","41.05","346","166","47.98","172","49.71"
"11232  :  โรงพยาบาลคลองขลุง","544","50","9.19","20","3.68","571","102","17.86","102","17.86"
"11233  :  โรงพยาบาลพรานกระต่าย","191","48","25.13","42","21.99","202","10","4.95","2","0.99"
"11234  :  โรงพยาบาลลานกระบือ","1,586","16","1.01","5","0.32","2,008","234","11.65","97","4.83"
"11235  :  โรงพยาบาลทรายทองวัฒนา","332","9","2.71","16","4.82","329","38","11.55","30","9.12"
"11236  :  โรงพยาบาลปางศิลาทอง","232","19","8.19","1","0.43","228","72","31.58","69","30.26"
"14135  :  โรงพยาบาลบึงสามัคคี","261","25","9.58","14","5.36","230","75","32.61","68","29.57"
"28010  :  โรงพยาบาลโกสัมพีนคร","246","14","5.69","24","9.76","246","13","5.28","4","1.63"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","4,037","60","1.49","47","1.16","4,672","159","3.40","149","3.19"
"10723  :  โรงพยาบาลแม่สอด","3,218","1","0.03","0","0.00","4,248","2","0.05","2","0.05"
"11238  :  โรงพยาบาลบ้านตาก","878","4","0.46","1","0.11","907","191","21.06","177","19.51"
"11239  :  โรงพยาบาลสามเงา","795","1","0.13","1","0.13","796","18","2.26","18","2.26"
"11240  :  โรงพยาบาลแม่ระมาด","1,314","30","2.28","28","2.13","1,611","4","0.25","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","1,310","106","8.09","83","6.34","1,627","160","9.83","46","2.83"
"11242  :  โรงพยาบาลพบพระ","1,630","80","4.91","4","0.25","2,579","212","8.22","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","451","2","0.44","2","0.44","538","276","51.30","262","48.70"
"27443  :  โรงพยาบาลวังเจ้า","13","1","7.69","1","7.69","23","4","17.39","4","17.39"
"10724  :  โรงพยาบาลสุโขทัย","962","3","0.31","0","0.00","958","94","9.81","83","8.66"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","533","0","0.00","0","0.00","699","29","4.15","26","3.72"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","1,155","55","4.76","13","1.13","1,259","423","33.60","412","32.72"
"11245  :  โรงพยาบาลคีรีมาศ","229","0","0.00","0","0.00","422","147","34.83","152","36.02"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","88","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","1,256","20","1.59","0","0.00","1,263","225","17.81","224","17.74"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","1,144","237","20.72","36","3.15","1,185","65","5.49","15","1.27"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","1,350","203","15.04","0","0.00","1,534","224","14.60","217","14.15"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","606","7","1.16","0","0.00","691","41","5.93","33","4.78"
"11252  :  โรงพยาบาลบางระกำ","1,577","72","4.57","101","6.40","1,576","34","2.16","65","4.12"
"11253  :  โรงพยาบาลบางกระทุ่ม","661","58","8.77","3","0.45","671","116","17.29","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","1,103","440","39.89","310","28.11","1,124","40","3.56","15","1.33"
"11255  :  โรงพยาบาลวัดโบสถ์","851","327","38.43","29","3.41","862","141","16.36","11","1.28"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","1,855","109","5.88","41","2.21","1,847","485","26.26","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","1,690","23","1.36","12","0.71","1,711","84","4.91","86","5.03"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","5,146","202","3.93","173","3.36","6,565","534","8.13","514","7.83"
"11258  :  โรงพยาบาลวังทรายพูน","308","1","0.32","0","0.00","312","186","59.62","186","59.62"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","461","15","3.25","6","1.30","462","6","1.30","2","0.43"
"11260  :  โรงพยาบาลบางมูลนาก","2,126","99","4.66","108","5.08","3,040","347","11.41","353","11.61"
"11261  :  โรงพยาบาลโพทะเล","1,130","330","29.20","336","29.73","1,130","387","34.25","390","34.51"
"11262  :  โรงพยาบาลสามง่าม","444","223","50.23","259","58.33","427","269","63.00","263","61.59"
"11263  :  โรงพยาบาลทับคล้อ","477","81","16.98","58","12.16","571","150","26.27","126","22.07"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,077","106","5.10","55","2.65","2,639","192","7.28","144","5.46"
"11631  :  โรงพยาบาลวชิรบารมี","1,188","227","19.11","210","17.68","1,206","386","32.01","165","13.68"
"27978  :  โรงพยาบาลสากเหล็ก","646","86","13.31","104","16.10","655","131","20.00","165","25.19"
"27979  :  โรงพยาบาลบึงนาราง","25","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","13","0","0.00","0","0.00","5","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","3,330","5","0.15","0","0.00","5,001","538","10.76","340","6.80"
"11264  :  โรงพยาบาลชนแดน","2,717","54","1.99","38","1.40","2,826","420","14.86","347","12.28"
"11265  :  โรงพยาบาลหล่มสัก","4,754","131","2.76","111","2.33","5,519","162","2.94","24","0.43"
"11266  :  โรงพยาบาลวิเชียรบุรี","226","0","0.00","0","0.00","231","32","13.85","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","1,366","97","7.10","0","0.00","1,397","5","0.36","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","2,545","14","0.55","3","0.12","2,503","362","14.46","351","14.02"
"11269  :  โรงพยาบาลบึงสามพัน","3,319","23","0.69","7","0.21","3,353","74","2.21","62","1.85"
"11270  :  โรงพยาบาลน้ำหนาว","479","24","5.01","0","0.00","474","217","45.78","198","41.77"
"11271  :  โรงพยาบาลวังโป่ง","776","133","17.14","107","13.79","663","7","1.06","39","5.88"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1,859","28","1.51","17","0.91","2,580","632","24.50","627","24.30"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","3,890","916","23.55","888","22.83","4,851","94","1.94","8","0.16"
"11273  :  โรงพยาบาลสวนผึ้ง","686","123","17.93","122","17.78","713","1","0.14","1","0.14"
"11274  :  โรงพยาบาลบางแพ","535","2","0.37","2","0.37","570","2","0.35","2","0.35"
"11275  :  โรงพยาบาลเจ็ดเสมียน","226","46","20.35","46","20.35","226","4","1.77","2","0.88"
"11276  :  โรงพยาบาลปากท่อ","1,008","0","0.00","1","0.10","1,040","108","10.38","6","0.58"
"11277  :  โรงพยาบาลวัดเพลง","946","184","19.45","53","5.60","958","146","15.24","144","15.03"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,572","505","19.63","505","19.63","2,668","557","20.88","151","5.66"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","722","2","0.28","0","0.00","744","1","0.13","1","0.13"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","112","1","0.89","1","0.89","125","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0.00","1,133","6","0.53","8","0.71"
"10732  :  โรงพยาบาลมะการักษ์","1,650","10","0.61","10","0.61","1,678","1","0.06","3","0.18"
"11278  :  โรงพยาบาลไทรโยค","840","44","5.24","39","4.64","925","159","17.19","132","14.27"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","395","0","0.00","0","0.00","427","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","1,307","349","26.70","348","26.63","1,331","372","27.95","367","27.57"
"11281  :  โรงพยาบาลท่ากระดาน","372","2","0.54","1","0.27","380","34","8.95","32","8.42"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","5,746","169","2.94","21","0.37","5,788","305","5.27","49","0.85"
"11283  :  โรงพยาบาลทองผาภูมิ","730","1","0.14","0","0.00","1,389","95","6.84","30","2.16"
"11284  :  โรงพยาบาลสังขละบุรี","2,080","4","0.19","0","0.00","2,588","90","3.48","12","0.46"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","445","4","0.90","2","0.45","457","126","27.57","129","28.23"
"11286  :  โรงพยาบาลเลาขวัญ","462","0","0.00","0","0.00","478","45","9.41","2","0.42"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","735","1","0.14","0","0.00","749","10","1.34","10","1.34"
"11288  :  โรงพยาบาลสถานพระบารมี","1,029","1","0.10","0","0.00","1,037","1","0.10","1","0.10"
"11520  :  โรงพยาบาลค่ายสุรสีห์","162","0","0.00","1","0.62","168","0","0.00","4","2.38"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","240","0","0.00","0","0.00","282","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","392","0","0.00","0","0.00","399","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","325","228","70.15","232","71.38","328","6","1.83","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","7,504","60","0.80","59","0.79","9,039","47","0.52","8","0.09"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,015","1","0.10","1","0.10","1,645","11","0.67","11","0.67"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,470","1","0.07","0","0.00","1,474","48","3.26","49","3.32"
"11290  :  โรงพยาบาลด่านช้าง","3,545","55","1.55","56","1.58","3,669","43","1.17","11","0.30"
"11291  :  โรงพยาบาลบางปลาม้า","278","0","0.00","0","0.00","246","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","474","2","0.42","0","0.00","486","2","0.41","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,032","0","0.00","0","0.00","2,051","1","0.05","1","0.05"
"11294  :  โรงพยาบาลสามชุก","1,640","100","6.10","107","6.52","1,648","9","0.55","10","0.61"
"11295  :  โรงพยาบาลอู่ทอง","6,259","40","0.64","35","0.56","6,342","37","0.58","7","0.11"
"11296  :  โรงพยาบาลหนองหญ้าไซ","956","29","3.03","1","0.10","1,097","70","6.38","32","2.92"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,700","0","0.00","0","0.00","1,717","5","0.29","6","0.35"
"11298  :  โรงพยาบาลนครชัยศรี","1,697","79","4.66","11","0.65","1,692","2","0.12","61","3.61"
"11299  :  โรงพยาบาลห้วยพลู","1,209","97","8.02","16","1.32","1,255","2","0.16","19","1.51"
"11300  :  โรงพยาบาลดอนตูม","2,510","0","0.00","1","0.04","2,536","6","0.24","4","0.16"
"11301  :  โรงพยาบาลบางเลน","364","75","20.60","0","0.00","379","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","480","0","0.00","27","5.63","481","0","0.00","5","1.04"
"11303  :  โรงพยาบาลพุทธมณฑล","253","0","0.00","0","0.00","254","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","1,462","0","0.00","0","0.00","1,456","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","5,416","97","1.79","2","0.04","5,463","14","0.26","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","45","0","0.00","0","0.00","49","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","9,633","34","0.35","27","0.28","9,719","16","0.16","15","0.15"
"11308  :  โรงพยาบาลเขาย้อย","1,180","78","6.61","78","6.61","1,194","76","6.37","77","6.45"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","37","0","0.00","0","0.00","39","15","38.46","15","38.46"
"11310  :  โรงพยาบาลชะอำ","1,398","4","0.29","2","0.14","3,132","68","2.17","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","1,496","2","0.13","2","0.13","1,490","33","2.21","33","2.21"
"11312  :  โรงพยาบาลบ้านลาด","78","1","1.28","1","1.28","79","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","1,037","307","29.60","271","26.13","1,059","154","14.54","62","5.85"
"11314  :  โรงพยาบาลแก่งกระจาน","94","0","0.00","0","0.00","110","18","16.36","22","20.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","1,274","128","10.05","165","12.95","1,293","13","1.01","2","0.15"
"11316  :  โรงพยาบาลทับสะแก","981","224","22.83","2","0.20","996","210","21.08","213","21.39"
"11317  :  โรงพยาบาลบางสะพาน","1,507","410","27.21","309","20.50","1,523","316","20.75","295","19.37"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","1,209","52","4.30","43","3.56","1,214","30","2.47","70","5.77"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","251","0","0.00","0","0.00","463","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","2,573","7","0.27","0","0.00","3,250","0","0.00","1","0.03"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","709","1","0.14","2","0.28","728","32","4.40","37","5.08"
"11324  :  โรงพยาบาลลานสะกา","621","2","0.32","1","0.16","637","52","8.16","49","7.69"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,871","235","12.56","3","0.16","1,898","93","4.90","31","1.63"
"11326  :  โรงพยาบาลพิปูน","441","0","0.00","0","0.00","437","12","2.75","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","885","1","0.11","36","4.07","904","77","8.52","4","0.44"
"11328  :  โรงพยาบาลชะอวด","2,378","90","3.78","60","2.52","2,423","54","2.23","41","1.69"
"11329  :  โรงพยาบาลท่าศาลา","5,077","53","1.04","60","1.18","5,146","134","2.60","80","1.55"
"11330  :  โรงพยาบาลทุ่งสง","940","4","0.43","0","0.00","982","12","1.22","2","0.20"
"11331  :  โรงพยาบาลนาบอน","585","4","0.68","48","8.21","703","89","12.66","41","5.83"
"11332  :  โรงพยาบาลทุ่งใหญ่","3,236","319","9.86","275","8.50","3,309","146","4.41","132","3.99"
"11333  :  โรงพยาบาลปากพนัง","2,186","17","0.78","3","0.14","3,562","44","1.24","9","0.25"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","2,507","186","7.42","46","1.83","2,593","237","9.14","171","6.59"
"11336  :  โรงพยาบาลขนอม","2,146","25","1.16","5","0.23","2,270","140","6.17","78","3.44"
"11337  :  โรงพยาบาลหัวไทร","429","77","17.95","77","17.95","441","5","1.13","2","0.45"
"11338  :  โรงพยาบาลบางขัน","1,457","190","13.04","22","1.51","1,457","33","2.26","4","0.27"
"11339  :  โรงพยาบาลถ้ำพรรณรา","385","82","21.30","81","21.04","390","6","1.54","2","0.51"
