"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,279","312","24.39","291","93.27","0","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","333","39","11.71","32","82.05","0","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","76","70","92.11","59","84.29","0","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","86","1","1.16","1","100.00","0","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","640","49","7.66","37","75.51","0","0","0.00","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","98","24","24.49","20","83.33","0","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","163","24","14.72","19","79.17","0","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","54","3","5.56","2","66.67","0","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","87","22","25.29","16","72.73","0","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","28","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","70","52","74.29","43","82.69","0","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","10","10","100.00","9","90.00","0","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","70","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","316","3","0.95","3","100.00","0","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","13","8","61.54","7","87.50","0","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","301","2","0.66","2","100.00","0","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","133","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11204  :  โรงพยาบาลปาย","202","15","7.43","12","80.00","0","0","0.00","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","322","3","0.93","3","100.00","0","0","0.00","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","102","1","0.98","1","100.00","0","0","0.00","0","0.00"
"11207  :  โรงพยาบาลสบเมย","49","1","2.04","0","0.00","0","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","99","82","82.83","53","64.63","0","0","0.00","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","979","6","0.61","5","83.33","0","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","102","1","0.98","1","100.00","0","0","0.00","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","230","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","204","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","98","2","2.04","2","100.00","0","0","0.00","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","65","2","3.08","2","100.00","0","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","126","1","0.79","1","100.00","0","0","0.00","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","211","4","1.90","4","100.00","0","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","73","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","242","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","229","6","2.62","5","83.33","0","0","0.00","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","202","1","0.50","1","100.00","0","0","0.00","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","74","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","121","3","2.48","3","100.00","0","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","61","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","95","2","2.11","1","50.00","0","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","28","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","186","97","52.15","77","79.38","0","0","0.00","0","0.00"
"11226  :  โรงพยาบาลลานสัก","171","73","42.69","73","100.00","0","0","0.00","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","87","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","93","4","4.30","3","75.00","0","0","0.00","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","122","4","3.28","3","75.00","0","0","0.00","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","197","38","19.29","37","97.37","0","0","0.00","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","46","29","63.04","24","82.76","0","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","54","4","7.41","0","0.00","0","0","0.00","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","21","18","85.71","16","88.89","0","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","218","44","20.18","40","90.91","0","0","0.00","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","34","2","5.88","2","100.00","0","0","0.00","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","34","29","85.29","28","96.55","0","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","25","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","27","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","562","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","462","1","0.22","1","100.00","0","0","0.00","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","102","1","0.98","1","100.00","0","0","0.00","0","0.00"
"11239  :  โรงพยาบาลสามเงา","92","29","31.52","19","65.52","0","0","0.00","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","201","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","220","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","307","5","1.63","1","20.00","0","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","60","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","2","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","163","22","13.50","16","72.73","0","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","32","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","174","24","13.79","18","75.00","0","0","0.00","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","68","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","190","1","0.53","0","0.00","0","0","0.00","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","178","1","0.56","1","100.00","0","0","0.00","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","185","6","3.24","5","83.33","0","0","0.00","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","86","2","2.33","2","100.00","0","0","0.00","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","194","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","92","5","5.43","4","80.00","0","0","0.00","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","156","1","0.64","1","100.00","0","0","0.00","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","142","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","245","9","3.67","9","100.00","0","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","207","18","8.70","14","77.78","0","0","0.00","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","779","20","2.57","13","65.00","0","0","0.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","40","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","50","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","392","1","0.26","1","100.00","0","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","153","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","59","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","58","1","1.72","1","100.00","0","0","0.00","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","322","5","1.55","5","100.00","0","0","0.00","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","133","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","84","38","45.24","30","78.95","0","0","0.00","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","618","6","0.97","2","33.33","0","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","350","15","4.29","15","100.00","0","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","652","7","1.07","6","85.71","0","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","20","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","175","2","1.14","1","50.00","0","0","0.00","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","312","7","2.24","6","85.71","0","0","0.00","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","405","5","1.23","5","100.00","0","0","0.00","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","50","2","4.00","1","50.00","0","0","0.00","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","95","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","339","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","574","4","0.70","2","50.00","0","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","91","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","78","3","3.85","1","33.33","0","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","35","4","11.43","1","25.00","0","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","121","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","109","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","355","9","2.54","9","100.00","0","0","0.00","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","82","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","20","1","5.00","1","100.00","0","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","139","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","194","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","128","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","37","1","2.70","1","100.00","0","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","159","5","3.14","4","80.00","0","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","62","3","4.84","2","66.67","0","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","679","5","0.74","3","60.00","0","0","0.00","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","166","2","1.20","1","50.00","0","0","0.00","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","343","93","27.11","93","100.00","0","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","73","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","51","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","103","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","133","2","1.50","1","50.00","0","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","40","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","51","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","34","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,104","1","0.09","1","100.00","0","0","0.00","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","191","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","189","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","470","4","0.85","4","100.00","0","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","22","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","50","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","278","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","232","7","3.02","6","85.71","0","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","772","3","0.39","1","33.33","0","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","122","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","227","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","211","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","148","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","327","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11301  :  โรงพยาบาลบางเลน","38","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","26","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","208","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","846","3","0.35","0","0.00","0","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","4","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,197","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","150","3","2.00","3","100.00","0","0","0.00","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","7","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","366","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","216","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","8","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","124","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","21","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","160","2","1.25","2","100.00","0","0","0.00","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","150","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","160","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","155","10","6.45","8","80.00","0","0","0.00","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","27","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","400","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","34","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","89","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","245","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11326  :  โรงพยาบาลพิปูน","61","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","114","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","332","7","2.11","4","57.14","0","0","0.00","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","701","1","0.14","1","100.00","0","0","0.00","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","116","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","87","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","408","3","0.74","3","100.00","0","0","0.00","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","429","17","3.96","17","100.00","0","0","0.00","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","319","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11336  :  โรงพยาบาลขนอม","336","18","5.36","17","94.44","0","0","0.00","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","57","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11338  :  โรงพยาบาลบางขัน","177","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","52","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","96","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","3,468","11","0.32","9","81.82","0","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","10","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","80","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","65","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","25","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","15","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
