"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","127","8","4","34","1","9","4","0","4","59","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","208","33","6","19","1","15","0","0","8","126","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","31","5","1","5","4","0","0","0","0","16","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","12","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","259","7","0","109","0","5","1","0","2","135","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","6","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","9","0","1","2","5","0","0","0","0","1","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","11","0","1","0","1","5","0","0","0","4","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","21","0","1","6","1","3","0","0","0","10","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","29","0","16","1","0","0","11","0","1","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","146","15","4","54","2","4","3","0","0","52","0","4","2","0","0","1","1"
"11141  :  โรงพยาบาลบ้านโฮ่ง","170","26","5","57","1","6","4","0","1","48","0","10","1","0","0","2","2"
"11142  :  โรงพยาบาลลี้","195","22","7","104","1","5","3","0","7","46","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","101","13","3","33","1","5","3","0","0","33","0","3","2","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","271","63","9","117","7","11","4","0","16","44","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","135","16","3","46","1","7","5","0","5","52","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","23","4","1","9","0","3","0","0","0","6","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","136","36","3","25","1","4","2","0","5","51","0","5","2","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","366","327","24","5","0","0","6","0","0","4","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","205","69","5","67","3","6","5","0","0","43","0","4","2","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","477","147","20","166","0","5","18","0","5","110","0","4","0","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","207","56","10","50","2","1","9","0","2","75","0","0","2","0","0","0","0"
"11149  :  โรงพยาบาลงาว","231","65","11","56","4","5","11","0","5","69","0","4","1","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","130","35","12","52","4","4","4","0","1","9","1","0","0","0","0","0","1"
"11151  :  โรงพยาบาลวังเหนือ","206","55","7","70","0","12","3","0","2","51","0","5","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","202","50","10","82","0","3","7","0","3","39","0","3","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","215","102","5","49","7","0","5","0","3","38","0","1","1","0","0","2","0"
"11154  :  โรงพยาบาลแม่ทะ","199","44","9","67","1","3","9","0","4","59","0","0","0","0","0","1","0"
"11155  :  โรงพยาบาลสบปราบ","163","38","10","53","2","5","4","0","1","44","0","1","1","0","0","1","0"
"11156  :  โรงพยาบาลห้างฉัตร","316","55","12","105","4","15","10","0","9","102","0","1","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","122","63","5","14","1","8","8","0","0","17","0","3","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","147","0","0","0","0","0","0","0","0","147","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","434","190","26","194","0","6","0","0","2","16","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","149","34","8","44","2","5","7","0","0","39","0","5","3","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","173","16","5","48","0","3","4","0","5","87","0","2","0","0","0","2","0"
"11160  :  โรงพยาบาลน้ำปาด","220","14","4","53","0","5","0","66","8","63","0","2","1","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","111","17","4","30","2","6","7","0","3","36","0","3","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","85","9","5","32","1","3","3","0","1","24","0","5","2","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","192","18","5","58","2","10","3","0","0","85","0","8","3","0","0","0","0"
"11164  :  โรงพยาบาลลับแล","94","31","10","29","3","3","2","0","3","9","0","1","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","154","24","4","43","1","11","3","0","2","56","0","4","1","0","0","5","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","352","79","22","31","0","0","0","1","10","203","0","4","1","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","1,765","298","25","584","2","291","7","0","7","550","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","238","45","5","94","0","8","10","1","4","65","0","6","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","96","18","6","23","2","7","8","0","2","29","0","1","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","171","25","7","71","4","7","6","0","7","29","0","5","3","0","0","0","0"
"11170  :  โรงพยาบาลสอง","167","13","4","54","1","10","4","0","0","66","0","3","7","0","0","5","0"
"11171  :  โรงพยาบาลวังชิ้น","145","31","11","51","1","6","5","0","2","38","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","139","27","3","47","4","5","3","0","3","47","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","52","13","5","9","1","0","3","0","0","8","0","9","0","3","0","0","0"
"10716  :  โรงพยาบาลน่าน","175","116","19","32","0","2","4","0","0","0","2","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","40","12","1","12","1","3","3","0","0","5","0","3","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","149","28","5","48","1","3","4","0","2","55","0","1","1","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","83","5","5","33","2","2","2","0","0","28","0","4","2","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","137","61","12","27","0","2","13","0","0","15","0","7","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","185","63","7","31","1","2","4","0","3","18","0","0","2","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","97","6","3","29","1","3","3","0","0","44","0","5","2","0","0","1","0"
"11179  :  โรงพยาบาลเชียงกลาง","111","13","3","31","0","3","6","0","0","47","0","4","2","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","52","11","3","17","0","0","4","0","0","17","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","114","8","2","34","0","1","2","0","0","62","0","0","1","0","0","3","0"
"11182  :  โรงพยาบาลบ่อเกลือ","40","6","6","8","0","2","2","0","2","14","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","154","73","2","25","4","2","1","0","2","45","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","348","94","26","150","0","4","19","0","0","47","0","1","2","0","0","0","3"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","44","18","4","11","1","0","2","0","0","8","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","79","5","9","27","2","2","4","0","2","26","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","27","5","3","12","0","1","3","0","0","2","0","0","1","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","1,142","143","17","544","1","5","10","0","1","417","0","0","2","0","0","1","1"
"10718  :  โรงพยาบาลเชียงคำ","377","9","24","164","5","4","3","0","0","144","0","21","2","0","0","0","1"
"11184  :  โรงพยาบาลจุน","261","38","6","64","0","2","7","25","0","112","0","1","3","0","0","3","0"
"11185  :  โรงพยาบาลเชียงม่วน","40","4","1","20","0","0","2","0","0","11","0","1","0","0","0","0","1"
"11186  :  โรงพยาบาลดอกคำใต้","137","39","6","64","1","2","2","0","0","18","0","0","2","0","1","0","2"
"11187  :  โรงพยาบาลปง","104","9","5","37","0","3","4","0","1","37","0","6","1","0","0","1","0"
"11188  :  โรงพยาบาลแม่ใจ","203","17","7","52","4","2","5","0","0","99","0","7","2","0","0","4","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","23","8","2","2","0","1","0","0","0","9","0","1","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","2,894","263","27","1,055","8","35","4","0","10","1,425","0","66","0","0","0","1","0"
"11189  :  โรงพยาบาลเทิง","273","62","9","96","0","2","7","0","15","82","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","117","8","10","54","1","4","7","0","0","12","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","149","23","4","45","3","1","2","0","2","68","0","0","1","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","176","46","16","32","0","1","4","0","3","72","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","297","39","6","79","2","7","4","0","0","140","0","8","3","0","2","0","0"
"11194  :  โรงพยาบาลแม่สาย","526","82","18","160","1","17","4","0","0","205","0","10","1","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","137","24","5","78","0","4","3","0","5","18","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","234","22","12","86","5","6","5","0","7","79","0","6","0","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","130","16","11","55","0","2","6","0","0","34","0","0","3","0","0","2","0"
"11198  :  โรงพยาบาลเวียงแก่น","150","24","7","56","1","2","5","0","11","43","0","0","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","135","16","7","47","0","3","4","0","3","54","0","1","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","223","27","6","39","0","9","4","0","2","87","0","6","3","0","0","0","1"
"11201  :  โรงพยาบาลแม่ลาว","100","13","8","41","0","2","3","0","1","26","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","145","13","4","58","0","5","5","0","4","24","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","356","60","8","47","0","2","5","0","4","219","0","5","2","0","0","2","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","205","32","4","77","0","2","2","1","4","82","0","0","0","0","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","179","14","4","24","1","5","5","0","1","52","0","1","2","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","244","38","0","14","0","0","0","0","0","186","0","6","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","526","130","11","203","11","16","7","0","1","134","0","4","3","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","13","0","3","0","0","0","6","0","0","4","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","230","58","6","64","3","7","2","0","2","85","0","0","0","0","0","1","2"
"11205  :  โรงพยาบาลแม่สะเรียง","368","102","8","129","2","12","6","0","13","79","0","16","0","0","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","162","30","5","49","1","4","2","0","0","64","0","4","3","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","188","35","4","41","13","5","3","0","0","81","0","0","4","0","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","518","27","3","47","2","13","5","344","2","69","0","4","0","0","0","0","1"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","21","3","0","14","0","0","0","0","0","4","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","2,351","210","25","661","0","48","5","1","6","1,392","0","1","0","0","0","0","1"
"11209  :  โรงพยาบาลโกรกพระ","157","9","5","41","2","2","4","0","5","77","0","5","1","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","231","17","6","57","0","5","2","0","2","129","0","6","1","0","0","5","0"
"11211  :  โรงพยาบาลหนองบัว","145","24","9","50","0","3","2","0","1","47","0","6","3","0","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","289","43","12","67","6","6","11","69","26","47","0","1","0","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","154","12","4","35","1","8","3","2","9","72","0","6","0","0","0","1","1"
"11214  :  โรงพยาบาลตาคลี","341","72","13","108","5","10","8","0","5","118","0","2","0","0","0","0","0"
"11215  :  โรงพยาบาลท่าตะโก","144","72","8","41","0","3","3","0","3","14","0","0","0","0","0","0","0"
"11216  :  โรงพยาบาลไพศาลี","281","31","14","75","7","6","2","0","6","130","0","8","2","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","128","61","7","40","1","7","2","1","0","3","0","4","2","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","450","111","22","126","1","10","5","0","5","169","0","1","0","0","0","0","0"
"11219  :  โรงพยาบาลตากฟ้า","186","31","7","56","1","9","6","0","7","67","0","2","0","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","162","29","9","49","0","10","3","0","5","57","0","0","0","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","342","47","1","40","0","0","5","0","3","236","0","5","1","0","1","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","16","14","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","318","28","6","91","0","4","1","0","16","172","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","217","18","1","56","0","0","0","0","0","142","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","127","19","4","27","0","9","2","0","0","60","0","3","0","0","0","0","1"
"10720  :  โรงพยาบาลอุทัยธานี","624","56","12","28","0","1","9","0","1","473","0","33","3","0","0","5","1"
"11221  :  โรงพยาบาลทัพทัน","299","35","0","100","4","1","45","2","6","80","0","15","0","5","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","129","16","5","51","0","3","11","0","6","32","0","5","0","0","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","227","18","12","86","4","4","8","0","0","76","0","10","3","0","3","3","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","64","3","2","19","1","0","3","0","7","26","0","3","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","188","26","12","65","3","4","9","0","7","51","0","2","4","0","0","2","0"
"11226  :  โรงพยาบาลลานสัก","113","8","7","57","0","1","2","0","6","32","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","106","21","3","34","3","2","5","0","0","31","0","0","0","0","0","0","1"
"10721  :  โรงพยาบาลกำแพงเพชร","770","81","18","389","0","22","4","0","5","251","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","39","6","2","7","0","3","2","0","0","15","0","2","1","0","0","1","0"
"11229  :  โรงพยาบาลไทรงาม","77","4","4","36","0","3","1","0","1","23","0","4","0","0","0","0","0"
"11230  :  โรงพยาบาลคลองลาน","26","5","7","5","2","2","2","0","0","2","0","0","0","0","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","98","29","12","28","1","3","2","0","5","18","0","0","0","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","221","34","12","92","0","5","2","0","7","47","0","11","0","0","0","0","0"
"11233  :  โรงพยาบาลพรานกระต่าย","121","63","14","19","1","4","3","0","0","12","0","2","3","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","81","5","4","36","0","2","2","0","1","13","9","3","1","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","62","5","4","35","0","5","1","0","1","2","0","3","2","0","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","58","7","3","27","0","4","3","0","2","9","0","3","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","83","8","3","25","2","4","3","0","2","29","0","4","1","0","0","0","1"
"28010  :  โรงพยาบาลโกสัมพีนคร","123","24","3","38","4","5","4","0","2","39","0","4","0","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,420","296","27","357","6","23","5","0","6","671","0","5","0","0","1","21","0"
"10723  :  โรงพยาบาลแม่สอด","1,453","272","24","487","1","61","3","0","3","592","0","7","2","0","0","0","0"
"11238  :  โรงพยาบาลบ้านตาก","235","35","8","66","2","9","1","0","10","92","0","6","0","0","0","0","0"
"11239  :  โรงพยาบาลสามเงา","205","34","6","36","1","9","8","0","4","86","0","5","3","0","0","6","0"
"11240  :  โรงพยาบาลแม่ระมาด","229","35","6","75","8","7","3","0","2","92","0","1","0","0","0","0","0"
"11241  :  โรงพยาบาลท่าสองยาง","396","33","4","96","7","15","3","0","4","229","0","3","0","0","0","0","0"
"11242  :  โรงพยาบาลพบพระ","199","28","6","70","2","4","9","0","3","77","0","0","0","0","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","426","73","6","101","2","13","2","0","5","216","0","5","3","0","0","0","0"
"27443  :  โรงพยาบาลวังเจ้า","94","5","3","27","0","4","3","0","6","43","0","2","0","0","1","0","0"
"10724  :  โรงพยาบาลสุโขทัย","900","128","18","311","0","2","4","0","6","426","0","4","0","0","0","0","1"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","283","74","9","0","0","0","1","0","3","196","0","0","0","0","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","199","47","7","47","0","8","4","0","10","71","0","0","0","0","0","0","0"
"11245  :  โรงพยาบาลคีรีมาศ","196","30","8","56","4","11","7","0","2","74","0","2","1","0","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","99","10","4","42","0","5","4","0","2","24","0","5","1","0","0","2","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","277","56","10","92","0","7","4","0","1","77","0","12","4","0","0","2","0"
"11248  :  โรงพยาบาลสวรรคโลก","156","22","8","81","0","2","3","0","5","22","0","9","2","0","0","1","1"
"11249  :  โรงพยาบาลศรีนคร","110","15","3","35","1","7","3","0","4","42","0","0","0","0","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","9","1","5","1","0","0","1","0","0","1","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","3,077","472","29","895","0","59","18","0","2","1,543","0","59","0","0","0","0","0"
"11251  :  โรงพยาบาลชาติตระการ","245","61","5","54","4","10","6","0","5","95","0","4","0","0","0","0","1"
"11252  :  โรงพยาบาลบางระกำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","313","62","4","67","12","24","7","0","7","111","0","2","0","0","0","14","0"
"11256  :  โรงพยาบาลวังทอง","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","163","4","2","31","0","2","6","0","4","52","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","24","3","1","12","0","0","0","0","3","5","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","343","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","1,671","320","0","878","0","0","0","0","0","406","0","66","0","0","0","0","0"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","858","239","31","329","2","13","4","0","28","175","0","36","0","0","0","0","1"
"11258  :  โรงพยาบาลวังทรายพูน","197","45","6","48","3","5","2","0","4","81","0","3","0","0","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","138","24","7","34","0","4","4","0","0","49","0","8","1","0","0","1","1"
"11260  :  โรงพยาบาลบางมูลนาก","270","24","7","83","3","3","2","0","0","118","0","14","2","0","0","0","2"
"11261  :  โรงพยาบาลโพทะเล","69","9","6","17","0","13","4","0","0","11","0","8","0","0","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","225","37","4","60","1","9","5","0","5","98","0","6","0","0","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","263","35","7","60","0","14","5","0","8","128","0","6","0","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","352","24","9","117","3","7","8","0","2","162","0","13","3","0","0","4","0"
"11631  :  โรงพยาบาลวชิรบารมี","124","10","3","40","1","5","2","0","3","51","0","4","1","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","84","17","6","16","0","4","2","0","0","36","0","2","1","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","75","19","3","18","0","3","2","0","1","29","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","60","5","2","16","0","2","2","0","0","28","0","3","0","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,447","180","15","503","0","26","3","0","6","699","0","12","0","0","0","0","2"
"11264  :  โรงพยาบาลชนแดน","202","20","7","87","2","6","4","0","4","66","0","3","0","0","0","1","0"
"11265  :  โรงพยาบาลหล่มสัก","564","92","9","182","8","7","12","0","6","245","0","3","0","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","663","152","15","228","1","11","12","0","5","193","0","13","3","0","0","4","5"
"11267  :  โรงพยาบาลศรีเทพ","218","16","6","66","2","9","3","0","0","107","0","4","2","0","0","2","0"
"11268  :  โรงพยาบาลหนองไผ่","435","93","10","148","5","6","6","0","9","158","0","0","0","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","200","14","8","65","4","11","2","0","8","83","0","5","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","90","13","5","25","3","4","4","0","1","34","0","1","0","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","159","27","4","50","2","7","5","0","5","59","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","192","38","4","48","3","13","4","6","3","73","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","209","41","7","82","4","3","2","0","0","61","0","0","8","0","0","1","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","139","11","1","17","35","1","0","0","0","74","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","439","303","23","10","1","0","28","0","0","37","0","0","8","0","0","27","2"
"10728  :  โรงพยาบาลดำเนินสะดวก","604","76","11","203","1","17","2","0","0","247","0","18","2","0","1","12","3"
"10729  :  โรงพยาบาลบ้านโป่ง","578","63","13","239","0","10","2","0","1","237","0","8","3","0","0","0","2"
"10730  :  โรงพยาบาลโพธาราม","743","128","14","272","0","12","5","0","3","292","0","0","2","0","0","14","1"
"11273  :  โรงพยาบาลสวนผึ้ง","275","46","11","58","2","5","9","0","1","136","0","5","2","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","219","74","4","64","0","3","4","0","0","61","0","5","2","0","0","2","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","100","9","3","37","0","3","2","0","0","34","0","4","2","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","209","86","7","63","1","7","10","0","0","16","0","6","1","0","0","0","1"
"11277  :  โรงพยาบาลวัดเพลง","110","28","3","38","0","7","5","0","0","13","0","4","1","0","0","1","2"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","232","24","13","82","0","5","9","0","0","76","0","20","2","0","1","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","40","3","2","4","1","0","3","0","0","20","0","1","1","0","0","5","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
