"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"11643  :  โรงพยาบาลดอยหล่อ","118","8","3","34","1","9","4","0","3","56","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","145","22","2","15","4","9","0","0","5","88","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","32","7","1","5","4","0","0","0","0","15","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","126","4","0","35","0","4","0","0","1","82","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","6","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","9","0","1","2","5","0","0","0","0","1","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","11","0","1","0","1","5","0","0","0","4","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","17","0","1","6","0","2","0","0","0","8","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","29","0","16","1","0","0","11","0","1","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","140","17","4","51","2","4","2","0","0","53","0","3","2","0","0","1","1"
"11141  :  โรงพยาบาลบ้านโฮ่ง","160","23","4","56","1","5","4","0","2","50","0","10","1","0","0","4","0"
"11142  :  โรงพยาบาลลี้","180","16","7","98","1","5","3","0","7","43","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","29","7","2","6","0","4","2","0","0","5","0","1","1","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","240","48","8","111","7","11","4","0","14","37","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","134","16","3","46","1","7","4","0","5","52","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","23","4","1","9","0","3","0","0","0","6","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","111","34","2","24","1","3","2","0","5","40","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","378","327","38","5","0","0","4","0","0","4","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","182","64","4","60","3","4","5","0","0","37","0","4","1","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","438","126","17","156","0","5","17","0","5","112","0","0","0","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","200","54","9","50","2","1","9","0","3","72","0","0","0","0","0","0","0"
"11149  :  โรงพยาบาลงาว","226","64","11","55","3","5","11","0","5","67","0","4","1","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","111","27","7","49","3","4","4","0","1","8","1","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","188","48","7","68","0","8","3","0","2","52","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","184","42","10","77","0","3","7","0","3","36","0","2","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","206","99","5","49","8","0","4","0","6","35","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","186","38","7","64","1","3","9","0","4","59","0","0","0","0","0","1","0"
"11155  :  โรงพยาบาลสบปราบ","156","35","9","52","2","5","4","0","2","44","0","1","0","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","298","54","12","95","4","15","10","0","9","99","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","113","61","3","14","1","7","7","0","0","20","0","0","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","269","116","26","119","0","1","0","0","5","2","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","138","33","8","42","3","5","6","0","0","34","0","4","3","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","137","19","4","46","0","1","4","0","5","54","0","4","0","0","0","0","0"
"11160  :  โรงพยาบาลน้ำปาด","140","12","3","50","0","5","0","0","8","60","0","1","1","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","99","16","3","28","1","5","6","0","3","34","0","3","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","76","7","4","30","1","3","3","0","1","23","0","2","2","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","184","18","6","54","1","10","3","0","0","81","0","8","3","0","0","0","0"
"11164  :  โรงพยาบาลลับแล","74","28","9","21","2","3","2","0","3","5","0","0","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","137","19","4","43","1","5","3","0","2","53","0","4","1","0","0","2","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","329","75","22","25","0","0","0","1","10","193","0","2","1","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","1,728","275","25","580","2","284","7","0","7","548","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","223","38","6","93","0","7","9","1","2","61","0","6","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","91","18","5","20","2","7","8","0","2","29","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","159","22","7","71","4","5","7","0","5","38","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","160","11","4","53","1","10","3","0","0","65","0","1","7","0","0","5","0"
"11171  :  โรงพยาบาลวังชิ้น","136","27","9","49","1","6","5","0","2","37","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","125","19","4","47","4","3","3","0","3","42","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","45","10","5","9","1","0","3","0","0","7","0","7","0","2","0","0","0"
"10716  :  โรงพยาบาลน่าน","146","102","10","28","0","2","2","0","0","0","2","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","35","10","1","11","1","2","3","0","0","5","0","2","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","145","27","5","47","1","2","4","0","2","54","0","1","1","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","79","4","3","32","2","2","2","0","2","28","0","4","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","120","54","9","25","0","1","13","0","0","13","0","5","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","166","53","7","24","1","1","5","0","4","16","0","0","0","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","147","39","4","37","3","3","7","0","0","47","0","3","3","0","0","1","0"
"11179  :  โรงพยาบาลเชียงกลาง","78","4","2","29","0","3","5","0","0","27","0","4","2","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","40","4","3","16","0","0","5","0","0","12","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","112","5","4","34","0","1","2","0","3","62","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","37","6","5","8","0","2","2","0","2","12","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","147","71","2","22","4","2","1","0","2","43","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","330","81","25","148","0","4","19","0","0","46","0","1","2","0","0","0","3"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","43","18","3","11","1","0","2","0","0","8","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","76","5","8","26","2","2","4","0","2","25","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","27","5","3","12","0","1","3","0","0","2","0","0","1","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","1,196","163","17","560","1","6","6","0","1","435","0","3","2","0","0","1","1"
"10718  :  โรงพยาบาลเชียงคำ","372","10","18","164","5","4","3","0","0","144","0","21","2","0","0","0","1"
"11184  :  โรงพยาบาลจุน","265","41","6","64","0","2","4","25","0","116","0","1","3","0","0","3","0"
"11185  :  โรงพยาบาลเชียงม่วน","42","4","3","20","0","0","2","0","0","11","0","1","0","0","0","0","1"
"11186  :  โรงพยาบาลดอกคำใต้","143","43","7","64","1","3","2","0","0","18","0","0","2","0","1","0","2"
"11187  :  โรงพยาบาลปง","115","17","6","40","0","3","4","0","0","37","0","6","1","0","0","1","0"
"11188  :  โรงพยาบาลแม่ใจ","164","18","4","41","1","2","4","0","0","77","0","6","3","0","0","3","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","25","8","2","4","0","1","0","0","0","9","0","1","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","176","44","12","85","0","0","0","0","0","35","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,472","335","28","856","1","11","4","0","6","170","0","61","0","0","0","0","0"
"11189  :  โรงพยาบาลเทิง","256","54","8","93","0","2","7","0","14","78","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","116","7","10","54","1","4","7","0","0","12","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","145","22","5","42","3","1","2","0","3","67","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","146","37","15","26","0","1","4","0","3","58","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","225","37","7","78","2","7","4","0","0","78","0","7","3","0","2","0","0"
"11194  :  โรงพยาบาลแม่สาย","499","76","18","149","1","16","3","0","0","198","0","9","1","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","137","24","5","78","0","4","3","0","5","18","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","213","15","10","78","5","7","6","0","7","85","0","0","0","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","125","14","10","55","0","2","5","0","4","35","0","0","0","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","144","24","5","56","1","1","5","0","10","41","0","0","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","128","16","7","42","0","3","4","0","3","52","0","1","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","152","24","6","33","0","9","4","0","2","30","0","1","3","0","0","0","1"
"11201  :  โรงพยาบาลแม่ลาว","94","11","6","39","0","1","4","0","1","26","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","141","13","4","56","0","4","5","0","3","24","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","338","56","8","44","0","1","5","0","6","213","0","4","0","0","0","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","203","32","4","76","0","2","2","1","4","81","0","0","0","0","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","143","11","3","19","1","3","5","0","1","30","0","0","2","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","273","38","0","10","0","0","0","0","0","224","0","1","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","367","105","11","164","11","14","4","0","6","52","0","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","13","0","3","0","0","0","6","0","0","4","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","219","55","4","61","3","6","2","0","3","85","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","333","87","8","117","2","12","6","0","13","72","0","16","0","0","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","156","25","5","49","1","4","2","0","3","67","0","0","0","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","173","33","3","38","12","5","1","0","4","72","0","5","0","0","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","125","19","2","43","2","9","5","0","2","42","0","1","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","19","2","0","13","0","0","0","0","0","4","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","2,990","232","26","759","0","54","10","1","6","1,900","0","1","0","0","0","0","1"
"11209  :  โรงพยาบาลโกรกพระ","151","7","4","39","2","2","4","0","5","76","0","5","1","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","306","49","6","54","1","4","2","0","4","186","0","0","0","0","0","0","0"
"11211  :  โรงพยาบาลหนองบัว","128","16","9","49","0","2","2","0","2","44","0","3","1","0","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","274","39","12","59","7","5","11","69","26","44","0","1","0","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","153","15","3","36","1","6","3","0","7","76","0","4","0","0","0","1","1"
"11214  :  โรงพยาบาลตาคลี","325","62","13","106","5","8","8","0","5","117","0","1","0","0","0","0","0"
"11215  :  โรงพยาบาลท่าตะโก","126","56","6","41","0","3","3","0","3","14","0","0","0","0","0","0","0"
"11216  :  โรงพยาบาลไพศาลี","247","24","13","72","7","2","2","0","6","112","0","7","2","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","119","53","8","39","1","6","2","1","0","3","0","4","2","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","419","93","19","126","1","4","5","0","5","166","0","0","0","0","0","0","0"
"11219  :  โรงพยาบาลตากฟ้า","179","29","6","54","1","7","6","0","9","65","0","2","0","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","150","27","9","43","0","10","3","0","5","53","0","0","0","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","31","4","0","5","0","0","2","0","2","18","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","312","28","6","89","0","4","0","0","15","170","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","213","18","1","56","0","0","0","0","0","138","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","88","6","2","21","0","5","1","0","0","53","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","634","70","12","26","0","1","9","0","1","473","0","34","2","0","0","5","1"
"11221  :  โรงพยาบาลทัพทัน","214","17","10","88","2","1","11","1","7","77","0","0","0","0","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","122","16","5","49","0","2","10","0","6","30","0","4","0","0","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","208","17","8","83","4","3","5","0","0","71","0","8","3","0","3","3","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","62","3","2","20","1","0","3","0","7","24","0","2","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","174","21","7","63","3","4","8","0","7","51","0","1","4","0","0","2","0"
"11226  :  โรงพยาบาลลานสัก","112","8","7","57","0","1","2","0","6","31","0","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","98","15","2","34","4","2","4","0","2","35","0","0","0","0","0","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","27","2","14","0","0","1","0","0","0","10","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","38","6","2","7","0","3","2","0","0","18","0","0","0","0","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","71","3","4","35","0","3","1","0","0","25","0","0","0","0","0","0","0"
"11230  :  โรงพยาบาลคลองลาน","27","7","6","5","2","2","2","0","0","2","0","0","0","0","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","87","22","12","26","1","2","2","0","5","17","0","0","0","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","205","30","11","87","0","4","2","0","7","43","0","10","0","0","0","0","0"
"11233  :  โรงพยาบาลพรานกระต่าย","112","58","13","17","0","4","3","0","3","14","0","0","0","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","6","1","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","66","6","5","36","1","5","2","0","2","8","0","1","0","0","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","50","2","5","23","0","4","4","0","2","9","0","1","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","77","6","3","25","2","2","3","0","3","30","0","3","0","0","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","19","5","4","5","1","1","2","0","0","1","0","0","0","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,210","279","27","349","6","20","5","0","6","516","0","1","0","0","0","0","0"
"10723  :  โรงพยาบาลแม่สอด","1,392","257","21","476","1","60","3","0","5","563","0","6","0","0","0","0","0"
"11238  :  โรงพยาบาลบ้านตาก","210","23","8","64","2","8","1","0","10","94","0","0","0","0","0","0","0"
"11239  :  โรงพยาบาลสามเงา","183","29","5","34","1","8","7","0","10","86","0","3","0","0","0","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","197","26","6","66","8","7","2","0","1","81","0","0","0","0","0","0","0"
"11241  :  โรงพยาบาลท่าสองยาง","315","11","4","58","4","10","2","0","3","223","0","0","0","0","0","0","0"
"11242  :  โรงพยาบาลพบพระ","172","18","6","60","2","2","8","0","2","74","0","0","0","0","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","358","68","6","89","3","12","2","0","5","167","0","4","2","0","0","0","0"
"27443  :  โรงพยาบาลวังเจ้า","88","4","3","24","0","4","3","0","6","41","0","2","0","0","1","0","0"
"10724  :  โรงพยาบาลสุโขทัย","854","110","15","306","0","1","4","0","6","412","0","0","0","0","0","0","0"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","324","159","17","0","0","0","0","0","3","145","0","0","0","0","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","190","44","7","45","0","8","4","0","8","69","0","0","0","0","0","0","0"
"11245  :  โรงพยาบาลคีรีมาศ","206","33","9","61","4","9","7","0","2","79","0","1","1","0","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","9","0","3","0","0","0","4","0","0","1","0","1","0","0","0","0","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","233","43","9","91","0","5","4","0","1","64","0","10","4","0","0","2","0"
"11248  :  โรงพยาบาลสวรรคโลก","141","17","7","77","0","2","3","0","5","20","0","7","2","0","0","1","0"
"11249  :  โรงพยาบาลศรีนคร","102","10","3","34","1","7","3","0","5","39","0","0","0","0","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","7","1","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","3,077","472","29","895","0","59","18","0","2","1,543","0","59","0","0","0","0","0"
"11251  :  โรงพยาบาลชาติตระการ","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11256  :  โรงพยาบาลวังทอง","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","64","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","24","3","1","12","0","0","0","0","3","5","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","343","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","374","60","0","138","0","0","0","0","0","175","0","0","0","0","0","0","0"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","763","215","31","306","2","6","4","0","24","141","0","33","0","0","0","0","1"
"11258  :  โรงพยาบาลวังทรายพูน","140","31","5","45","3","3","2","0","4","44","0","3","0","0","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","23","13","6","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","256","19","6","79","3","3","2","0","0","124","0","10","2","0","0","0","2"
"11261  :  โรงพยาบาลโพทะเล","82","46","8","5","0","7","4","0","0","11","0","1","0","0","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","69","19","4","13","0","6","5","0","3","19","0","0","0","0","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","36","10","4","7","0","0","3","0","2","9","0","0","0","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","212","45","18","94","3","5","2","0","3","41","0","1","0","0","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","120","6","3","41","1","5","2","0","3","50","0","4","1","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","585","102","14","414","1","5","2","0","4","43","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","67","18","2","14","0","2","2","0","1","28","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","40","3","2","13","0","2","1","0","0","17","0","2","0","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,372","162","24","502","0","24","3","0","6","608","0","42","0","0","0","0","1"
"11264  :  โรงพยาบาลชนแดน","148","9","5","78","2","2","3","0","4","44","0","0","0","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","532","82","7","170","6","7","11","0","5","242","0","2","0","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","600","136","14","214","1","5","12","0","14","204","0","0","0","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","208","13","6","60","2","8","3","0","3","100","0","4","0","0","0","1","0"
"11268  :  โรงพยาบาลหนองไผ่","415","84","9","142","5","6","7","0","9","153","0","0","0","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","179","11","7","61","4","11","2","0","8","75","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","90","11","5","30","3","3","4","0","2","32","0","0","0","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","146","23","4","48","2","7","4","0","5","53","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","173","30","4","44","3","10","4","6","3","69","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","189","34","7","76","4","3","2","0","8","55","0","0","0","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","399","263","23","10","1","0","28","0","0","37","0","0","8","0","0","27","2"
"10728  :  โรงพยาบาลดำเนินสะดวก","563","63","11","199","1","14","2","0","0","238","0","18","2","0","1","11","3"
"10729  :  โรงพยาบาลบ้านโป่ง","488","56","12","213","0","10","2","0","4","184","0","7","0","0","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","751","132","15","272","0","13","6","0","3","293","0","0","2","0","0","14","1"
"11273  :  โรงพยาบาลสวนผึ้ง","261","45","11","58","2","5","8","0","1","126","0","4","1","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","207","68","4","61","0","3","4","0","0","59","0","5","2","0","0","1","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","96","8","3","41","0","1","2","0","0","30","0","4","2","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","184","67","7","63","1","3","10","0","0","15","0","6","1","0","0","0","1"
"11277  :  โรงพยาบาลวัดเพลง","103","26","4","37","0","4","5","0","0","12","0","4","1","0","0","1","2"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","264","63","16","80","0","5","8","0","0","70","0","19","2","0","1","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","33","2","2","3","1","0","3","0","0","15","0","1","1","0","0","5","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
