"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","131","9","4","34","1","9","4","0","4","61","0","0","1","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","245","44","9","20","1","17","0","0","8","146","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","42","8","1","5","4","0","0","0","0","23","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","22","2","0","17","0","0","0","0","2","1","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","264","7","0","113","0","5","1","0","2","136","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","187","10","0","22","0","0","0","0","0","155","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","10","0","1","3","5","0","0","0","0","1","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","11","0","1","0","1","5","0","0","0","4","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","26","0","1","8","1","3","0","0","0","13","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","29","0","16","1","0","0","11","0","1","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","149","16","4","54","2","4","3","0","0","54","0","3","2","0","0","1","1"
"11141  :  โรงพยาบาลบ้านโฮ่ง","183","30","6","61","1","6","4","0","1","51","0","10","2","0","0","2","2"
"11142  :  โรงพยาบาลลี้","211","23","8","117","1","6","3","0","7","46","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","104","13","3","33","1","6","3","0","0","34","0","3","3","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","276","66","9","117","7","11","4","0","16","46","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","143","18","3","49","1","8","5","0","5","54","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","23","4","1","9","0","3","0","0","0","6","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","145","37","3","32","1","5","2","0","5","51","0","5","2","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","366","327","24","5","0","0","6","0","0","4","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","229","84","5","73","3","6","5","0","0","46","0","4","2","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","511","158","21","175","0","5","18","0","5","118","0","7","0","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","215","57","10","55","2","1","9","0","2","76","0","1","2","0","0","0","0"
"11149  :  โรงพยาบาลงาว","252","68","12","67","5","7","11","0","5","72","0","4","1","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","150","38","15","53","4","8","4","0","1","16","1","1","0","0","0","0","1"
"11151  :  โรงพยาบาลวังเหนือ","224","65","7","72","0","11","3","0","2","55","0","8","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","252","81","11","85","0","3","7","0","3","46","0","9","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","224","104","5","50","7","0","5","0","3","43","0","2","1","0","0","2","0"
"11154  :  โรงพยาบาลแม่ทะ","209","51","9","68","1","4","9","0","4","59","0","1","0","0","0","1","0"
"11155  :  โรงพยาบาลสบปราบ","168","38","11","54","2","5","4","0","1","44","0","3","2","0","0","1","0"
"11156  :  โรงพยาบาลห้างฉัตร","336","58","13","111","4","16","10","0","9","110","0","2","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","128","65","7","14","1","8","8","0","0","18","0","3","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","299","7","1","36","0","0","0","0","0","255","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","543","298","31","191","0","6","0","0","1","16","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","163","35","9","46","2","6","7","0","0","48","0","5","3","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","188","18","6","59","0","3","4","0","5","88","0","2","0","0","0","2","0"
"11160  :  โรงพยาบาลน้ำปาด","237","16","4","59","1","5","1","66","8","66","0","3","1","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","127","19","4","36","5","7","7","0","3","40","0","3","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","95","14","6","34","1","4","3","0","1","24","0","6","2","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","217","24","7","68","2","10","3","0","0","90","0","8","3","0","0","0","0"
"11164  :  โรงพยาบาลลับแล","104","31","11","33","3","5","2","0","3","9","0","2","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","170","30","4","53","2","11","3","0","2","56","0","4","1","0","0","4","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","366","83","22","32","0","0","0","1","10","208","0","5","1","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","1,811","318","27","603","2","289","6","0","7","554","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","249","50","5","94","0","9","10","1","4","69","0","6","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","97","19","6","23","2","7","8","0","2","29","0","1","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","194","34","7","70","6","8","7","0","8","37","0","6","3","0","0","1","0"
"11170  :  โรงพยาบาลสอง","169","14","5","54","1","10","4","0","0","66","0","3","7","0","0","5","0"
"11171  :  โรงพยาบาลวังชิ้น","155","34","13","52","1","6","6","0","2","41","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","160","35","4","47","4","6","3","0","3","58","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","58","17","5","10","1","0","3","0","0","8","0","10","0","3","0","0","0"
"10716  :  โรงพยาบาลน่าน","175","116","19","32","0","2","4","0","0","0","2","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","43","12","3","12","1","3","3","0","0","5","0","4","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","158","30","6","49","1","3","4","0","3","59","0","1","1","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","79","1","5","33","2","2","2","0","0","28","0","4","2","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","240","80","16","41","1","3","13","0","0","70","0","8","0","0","0","1","0"
"11177  :  โรงพยาบาลเวียงสา","203","72","9","36","0","3","4","0","3","18","0","2","2","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","109","9","4","31","2","5","3","0","0","47","0","5","2","0","0","1","0"
"11179  :  โรงพยาบาลเชียงกลาง","113","23","3","32","0","4","7","0","0","36","0","4","2","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","96","22","3","29","0","0","4","0","1","36","1","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","117","9","2","34","0","1","2","0","0","64","0","0","1","0","0","3","0"
"11182  :  โรงพยาบาลบ่อเกลือ","42","6","6","9","0","2","2","0","2","15","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","161","78","2","25","4","2","1","0","2","47","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","371","110","26","155","0","4","20","0","0","48","0","1","3","0","0","0","2"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","47","21","4","11","1","0","2","0","0","8","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","82","6","10","27","2","2","4","0","2","27","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","29","5","5","12","0","1","3","0","0","2","0","0","1","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","1,284","172","17","604","8","17","10","0","4","445","0","3","2","0","0","1","1"
"10718  :  โรงพยาบาลเชียงคำ","374","10","18","164","5","4","3","0","0","146","0","21","2","0","0","0","1"
"11184  :  โรงพยาบาลจุน","269","42","6","66","0","3","4","25","0","116","0","1","3","0","0","3","0"
"11185  :  โรงพยาบาลเชียงม่วน","42","4","3","20","0","0","2","0","0","11","0","1","0","0","0","0","1"
"11186  :  โรงพยาบาลดอกคำใต้","152","46","7","70","1","3","2","0","0","18","0","0","2","0","1","0","2"
"11187  :  โรงพยาบาลปง","118","17","6","41","0","3","4","0","0","39","0","6","1","0","0","1","0"
"11188  :  โรงพยาบาลแม่ใจ","165","18","4","41","1","2","4","0","0","77","0","6","3","0","0","3","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","29","9","2","5","0","1","0","0","0","9","0","2","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","4","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","178","46","12","85","0","0","0","0","0","35","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","3,103","289","27","1,116","8","35","4","0","10","1,543","0","70","0","0","0","1","0"
"11189  :  โรงพยาบาลเทิง","315","73","12","112","0","6","8","0","15","89","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","134","8","10","68","1","4","7","0","0","15","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","156","28","4","47","3","1","2","0","2","68","0","0","1","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","199","48","16","42","0","1","4","0","3","83","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","323","41","7","81","2","23","4","0","0","138","0","8","9","0","2","0","0"
"11194  :  โรงพยาบาลแม่สาย","533","84","18","162","1","18","4","0","0","207","0","10","1","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","141","26","5","80","0","4","3","0","5","18","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","264","33","12","96","5","7","5","0","7","81","0","6","1","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","139","19","12","57","0","2","6","0","0","36","0","1","3","0","0","2","0"
"11198  :  โรงพยาบาลเวียงแก่น","127","16","5","46","1","3","5","0","9","40","1","0","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","139","16","7","48","0","3","4","0","3","56","0","2","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","236","29","7","44","0","11","4","0","2","90","0","6","3","0","0","0","1"
"11201  :  โรงพยาบาลแม่ลาว","100","13","8","41","0","2","3","0","1","26","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","148","14","4","59","0","5","5","0","5","24","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","369","62","8","51","0","3","5","0","4","222","0","5","3","0","0","4","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","208","32","5","77","0","2","2","1","4","83","0","0","0","0","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","187","14","4","28","1","6","5","0","1","55","0","1","2","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","241","38","0","13","0","0","0","0","0","184","0","6","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","552","143","17","207","11","18","7","0","1","135","0","4","3","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","13","0","3","0","0","0","6","0","0","4","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","252","60","6","76","4","8","2","0","3","90","0","0","0","0","0","1","2"
"11205  :  โรงพยาบาลแม่สะเรียง","423","125","8","142","2","20","7","0","13","89","0","16","0","0","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","170","34","5","50","1","4","2","0","0","67","0","4","3","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","191","36","4","43","13","5","3","0","0","81","0","0","4","0","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","528","30","4","50","2","14","5","344","2","70","0","4","0","0","0","0","1"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","25","4","0","17","0","0","0","0","0","4","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","2,353","195","26","747","0","44","6","1","6","1,315","0","3","0","0","0","0","1"
"11209  :  โรงพยาบาลโกรกพระ","167","12","8","44","3","2","4","0","4","76","0","5","3","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","233","14","7","61","0","5","2","0","2","129","0","6","1","0","0","5","0"
"11211  :  โรงพยาบาลหนองบัว","157","25","11","50","0","8","3","0","1","50","0","6","3","0","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","311","51","12","75","6","7","11","69","27","50","0","2","0","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","241","12","4","40","1","10","3","80","9","70","0","7","0","0","0","2","1"
"11214  :  โรงพยาบาลตาคลี","364","83","14","118","5","10","8","0","5","119","0","2","0","0","0","0","0"
"11215  :  โรงพยาบาลท่าตะโก","158","83","9","41","0","3","3","0","4","15","0","0","0","0","0","0","0"
"11216  :  โรงพยาบาลไพศาลี","304","38","16","86","7","7","2","0","6","131","0","9","2","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","149","67","8","47","1","7","2","1","7","3","0","4","2","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","479","122","23","127","1","14","9","0","5","174","0","2","0","0","0","0","0"
"11219  :  โรงพยาบาลตากฟ้า","197","34","8","59","1","10","6","0","9","68","0","2","0","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","164","15","6","37","0","5","3","0","5","93","0","0","0","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","351","52","1","40","0","0","5","0","3","238","0","7","1","0","1","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","16","14","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","320","29","7","91","0","4","1","0","16","172","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","221","18","2","68","0","0","1","0","0","124","0","7","1","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","134","19","4","31","0","10","2","0","0","62","0","3","0","0","0","0","1"
"10720  :  โรงพยาบาลอุทัยธานี","653","78","13","31","0","1","10","0","1","463","0","34","4","0","0","5","1"
"11221  :  โรงพยาบาลทัพทัน","308","36","11","104","4","1","36","2","6","88","0","15","0","5","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","128","9","6","50","1","5","10","0","7","36","0","4","0","0","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","241","24","12","91","4","4","8","0","0","79","0","10","3","0","3","3","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","70","4","3","22","1","0","3","0","7","27","0","3","0","0","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","205","33","10","67","3","9","9","0","7","57","0","2","3","0","0","2","0"
"11226  :  โรงพยาบาลลานสัก","133","15","7","64","0","1","2","0","7","36","1","0","0","0","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","111","23","3","35","3","2","5","0","1","31","0","0","0","0","0","0","2"
"10721  :  โรงพยาบาลกำแพงเพชร","832","101","19","413","0","22","4","0","5","268","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","39","6","2","7","0","3","2","0","0","15","0","2","1","0","0","1","0"
"11229  :  โรงพยาบาลไทรงาม","93","14","4","37","0","3","1","0","3","26","0","4","0","0","0","0","0"
"11230  :  โรงพยาบาลคลองลาน","26","5","7","5","2","2","2","0","0","2","0","0","0","0","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","106","33","12","32","1","3","2","0","5","18","0","0","0","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","233","44","12","92","0","5","2","0","7","48","0","12","0","0","0","0","0"
"11233  :  โรงพยาบาลพรานกระต่าย","129","66","14","20","1","6","4","0","0","12","0","3","3","0","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","80","5","4","35","0","2","2","0","1","13","9","3","1","0","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","65","5","4","36","0","5","1","0","1","3","0","4","2","0","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","72","12","4","32","0","4","3","0","2","11","0","4","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","93","12","4","27","2","4","3","0","2","32","0","4","1","0","0","0","1"
"28010  :  โรงพยาบาลโกสัมพีนคร","141","33","3","44","4","7","4","0","2","39","0","5","0","0","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,425","296","27","358","6","23","5","0","6","675","0","5","0","0","1","21","0"
"10723  :  โรงพยาบาลแม่สอด","1,453","272","24","487","1","61","3","0","3","592","0","7","2","0","0","0","0"
"11238  :  โรงพยาบาลบ้านตาก","248","41","8","70","2","10","1","0","10","93","0","7","0","0","0","0","0"
"11239  :  โรงพยาบาลสามเงา","205","34","6","36","1","9","8","0","4","86","0","5","3","0","0","6","0"
"11240  :  โรงพยาบาลแม่ระมาด","247","37","6","85","8","7","3","0","2","96","0","1","0","0","0","0","0"
"11241  :  โรงพยาบาลท่าสองยาง","419","42","5","97","7","25","2","0","5","227","0","5","0","0","0","0","1"
"11242  :  โรงพยาบาลพบพระ","249","44","7","89","3","5","10","0","3","83","0","0","0","0","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","438","76","6","109","2","13","2","0","5","209","0","5","3","0","0","0","0"
"27443  :  โรงพยาบาลวังเจ้า","94","5","3","27","0","4","3","0","6","43","0","2","0","0","1","0","0"
"10724  :  โรงพยาบาลสุโขทัย","996","152","18","337","0","3","4","0","6","470","0","4","0","0","0","0","1"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","384","130","24","26","0","2","2","0","11","184","0","2","0","0","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","206","51","8","48","0","8","4","0","10","72","0","0","0","0","0","0","0"
"11245  :  โรงพยาบาลคีรีมาศ","209","35","9","59","4","12","7","0","1","74","0","2","2","0","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","109","13","4","44","0","7","4","0","2","27","0","5","1","0","0","2","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","285","19","7","96","0","8","5","0","1","120","0","10","3","0","0","3","0"
"11248  :  โรงพยาบาลสวรรคโลก","168","22","8","83","0","6","3","0","5","27","0","9","2","0","0","1","1"
"11249  :  โรงพยาบาลศรีนคร","115","17","4","35","1","7","2","0","4","44","0","0","1","0","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","9","1","5","1","0","0","1","0","0","1","0","0","0","0","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","3,727","671","49","1,115","9","34","30","0","11","1,667","0","82","5","0","0","0","0"
"11251  :  โรงพยาบาลชาติตระการ","309","83","6","63","5","16","6","0","5","118","0","5","0","0","1","0","1"
"11252  :  โรงพยาบาลบางระกำ","481","150","8","98","4","10","11","18","7","156","0","11","0","0","0","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","319","12","5","71","19","23","7","54","6","102","0","11","1","0","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","492","134","15","103","2","2","3","0","22","203","0","2","1","0","0","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","364","90","5","70","12","24","7","0","8","119","0","3","1","0","0","14","1"
"11256  :  โรงพยาบาลวังทอง","437","69","19","120","1","9","14","0","9","183","0","9","0","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","339","48","10","68","1","6","9","1","5","129","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","24","3","1","11","0","0","0","0","3","6","0","0","0","0","0","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","405","44","0","8","0","0","0","0","0","11","0","0","0","0","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","1,946","396","0","1,024","0","0","0","0","0","441","0","84","0","0","0","0","0"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","89","33","0","27","0","1","0","0","0","22","0","4","1","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","973","269","35","367","3","23","8","0","29","203","0","35","0","0","0","0","1"
"11258  :  โรงพยาบาลวังทรายพูน","214","52","6","49","3","6","2","0","4","88","0","4","0","0","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","142","27","7","34","0","4","4","0","0","50","0","8","1","0","0","1","1"
"11260  :  โรงพยาบาลบางมูลนาก","329","37","9","100","3","4","2","0","1","143","0","14","2","0","0","0","2"
"11261  :  โรงพยาบาลโพทะเล","76","12","7","18","0","14","4","0","0","11","0","8","0","0","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","233","38","4","61","1","10","5","0","5","102","0","7","0","0","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","272","40","7","63","0","14","5","0","8","129","0","6","0","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","372","32","12","127","2","9","8","0","3","159","0","13","3","0","0","4","0"
"11631  :  โรงพยาบาลวชิรบารมี","128","11","3","42","1","5","2","0","3","52","0","4","1","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","103","19","6","19","1","4","3","0","0","47","0","2","2","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","80","20","3","19","0","5","2","0","1","28","0","1","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","76","12","4","17","0","4","2","0","1","30","0","3","0","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,596","215","18","599","0","0","27","0","0","737","0","0","0","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","208","20","8","88","2","6","4","0","4","68","0","4","1","0","0","1","0"
"11265  :  โรงพยาบาลหล่มสัก","611","100","10","208","8","8","12","0","6","255","0","4","0","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","601","101","18","207","1","19","12","0","4","176","0","17","4","0","0","4","5"
"11267  :  โรงพยาบาลศรีเทพ","224","20","6","67","2","8","3","0","1","108","0","4","2","0","0","2","0"
"11268  :  โรงพยาบาลหนองไผ่","450","100","11","149","5","6","6","0","9","164","0","0","0","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","213","18","8","70","4","11","2","0","5","78","0","5","1","0","0","1","1"
"11270  :  โรงพยาบาลน้ำหนาว","102","13","5","32","3","4","4","0","2","38","0","1","0","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","176","28","4","54","2","12","5","0","5","65","0","0","0","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","202","39","5","53","3","14","4","6","3","75","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","222","43","8","85","4","5","3","0","0","65","0","0","8","0","0","1","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","153","15","2","19","35","1","0","0","0","81","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","491","347","25","10","1","0","31","0","0","40","0","0","8","0","0","27","2"
"10728  :  โรงพยาบาลดำเนินสะดวก","660","89","13","214","1","21","2","0","0","268","0","20","3","0","1","12","3"
"10729  :  โรงพยาบาลบ้านโป่ง","657","78","14","260","0","30","2","0","1","259","0","8","3","0","0","0","2"
"10730  :  โรงพยาบาลโพธาราม","799","145","14","288","0","14","5","0","0","313","0","0","2","0","0","17","1"
"11273  :  โรงพยาบาลสวนผึ้ง","288","55","10","64","2","7","9","0","1","133","0","5","2","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","242","88","4","64","0","6","4","0","0","67","0","5","2","0","0","2","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","108","10","3","40","0","5","2","0","0","34","0","5","3","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","232","95","14","68","1","8","10","0","0","16","0","6","1","0","0","0","1"
"11277  :  โรงพยาบาลวัดเพลง","118","28","6","40","0","8","6","0","0","13","0","5","1","0","0","1","2"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","268","41","15","86","0","7","15","0","0","81","0","20","2","0","1","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","48","4","3","5","1","0","4","0","0","24","0","1","1","0","0","5","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
