"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"27978  :  โรงพยาบาลสากเหล็ก","75","32","42.67","15","46.88","74","40","54.05","17","42.50","62","22","35.48","10","45.45","58","0","0.00","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","5","0","0.00","0","0.00","5","5","100.00","2","40.00","4","4","100.00","0","0.00","4","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","14","6","42.86","3","50.00","15","9","60.00","4","44.44","15","9","60.00","7","77.78","13","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","332","53","15.96","29","54.72","347","78","22.48","45","57.69","349","61","17.48","32","52.46","355","0","0.00","0","0.00"
"11264  :  โรงพยาบาลชนแดน","207","133","64.25","46","34.59","203","187","92.12","61","32.62","198","187","94.44","153","81.82","200","0","0.00","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","224","33","14.73","23","69.70","219","78","35.62","36","46.15","221","40","18.10","20","50.00","214","0","0.00","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","154","26","16.88","11","42.31","145","77","53.10","36","46.75","143","24","16.78","10","41.67","147","0","0.00","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","181","89","49.17","62","69.66","182","176","96.70","99","56.25","177","31","17.51","20","64.52","164","0","0.00","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","259","80","30.89","27","33.75","263","73","27.76","30","41.10","262","37","14.12","14","37.84","256","0","0.00","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","217","74","34.10","25","33.78","212","83","39.15","32","38.55","210","5","2.38","2","40.00","202","0","0.00","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","89","80","89.89","54","67.50","87","82","94.25","64","78.05","80","31","38.75","19","61.29","89","0","0.00","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","194","179","92.27","117","65.36","200","189","94.50","109","57.67","208","198","95.19","131","66.16","211","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","110","21","19.09","14","66.67","113","107","94.69","71","66.36","115","105","91.30","83","79.05","106","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","210","71","33.81","26","36.62","199","61","30.65","16","26.23","186","54","29.03","14","25.93","178","0","0.00","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","122","36","29.51","10","27.78","117","35","29.91","12","34.29","115","28","24.35","6","21.43","105","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","102","61","59.80","44","72.13","97","72","74.23","47","65.28","88","13","14.77","1","7.69","81","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","198","189","95.45","159","84.13","190","184","96.84","130","70.65","182","174","95.60","146","83.91","170","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","178","177","99.44","137","77.40","181","178","98.34","128","71.91","182","27","14.84","6","22.22","187","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","91","76","83.52","58","76.32","97","87","89.69","49","56.32","102","88","86.27","84","95.45","102","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","113","57","50.44","25","43.86","108","50","46.30","23","46.00","109","21","19.27","11","52.38","108","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","80","75","93.75","47","62.67","81","74","91.36","49","66.22","82","70","85.37","53","75.71","75","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","304","279","91.78","274","98.21","293","285","97.27","275","96.49","277","44","15.88","17","38.64","273","0","0.00","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","28","5","17.86","3","60.00","29","9","31.03","5","55.56","29","3","10.34","1","33.33","26","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","18","4","22.22","1","25.00","20","8","40.00","4","50.00","22","6","27.27","1","16.67","20","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","174","38","21.84","20","52.63","165","66","40.00","32","48.48","151","37","24.50","20","54.05","134","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","158","144","91.14","68","47.22","162","144","88.89","84","58.33","165","157","95.15","125","79.62","175","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","144","55","38.19","24","43.64","130","120","92.31","67","55.83","122","47","38.52","31","65.96","118","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","43","41","95.35","31","75.61","39","39","100.00","31","79.49","37","13","35.14","7","53.85","35","0","0.00","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","220","93","42.27","62","66.67","216","124","57.41","80","64.52","208","32","15.38","10","31.25","214","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","93","56","60.22","20","35.71","95","41","43.16","12","29.27","100","57","57.00","12","21.05","98","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","180","75","41.67","35","46.67","176","135","76.70","105","77.78","168","161","95.83","100","62.11","169","0","0.00","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","291","248","85.22","201","81.05","288","249","86.46","207","83.13","285","100","35.09","59","59.00","270","0","0.00","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","526","470","89.35","356","75.74","526","463","88.02","378","81.64","509","470","92.34","411","87.45","499","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","113","35","30.97","24","68.57","114","54","47.37","34","62.96","111","14","12.61","7","50.00","110","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","87","33","37.93","11","33.33","88","45","51.14","21","46.67","89","14","15.73","4","28.57","96","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","179","179","100.00","120","67.04","170","165","97.06","116","70.30","160","54","33.75","20","37.04","155","0","0.00","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","83","30","36.14","19","63.33","79","48","60.76","21","43.75","78","67","85.90","51","76.12","83","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","196","44","22.45","22","50.00","196","71","36.22","34","47.89","205","40","19.51","28","70.00","202","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","52","23","44.23","9","39.13","55","33","60.00","23","69.70","59","23","38.98","8","34.78","61","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","105","67","63.81","32","47.76","112","46","41.07","13","28.26","106","40","37.74","15","37.50","107","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","102","42","41.18","12","28.57","98","47","47.96","15","31.91","102","47","46.08","22","46.81","94","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","241","204","84.65","105","51.47","250","129","51.60","67","51.94","253","20","7.91","11","55.00","254","0","0.00","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","163","131","80.37","92","70.23","164","139","84.76","102","73.38","166","132","79.52","105","79.55","167","0","0.00","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","118","113","95.76","88","77.88","116","75","64.66","46","61.33","117","107","91.45","89","83.18","120","0","0.00","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","200","182","91.00","108","59.34","192","160","83.33","95","59.38","194","175","90.21","117","66.86","190","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","106","104","98.11","87","83.65","102","98","96.08","67","68.37","94","40","42.55","29","72.50","94","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","83","27","32.53","5","18.52","80","41","51.25","19","46.34","82","21","25.61","6","28.57","76","0","0.00","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","177","160","90.40","107","66.88","173","155","89.60","103","66.45","164","150","91.46","100","66.67","155","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","163","155","95.09","120","77.42","159","152","95.60","118","77.63","146","140","95.89","118","84.29","147","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","284","160","56.34","64","40.00","273","255","93.41","142","55.69","262","245","93.51","201","82.04","259","0","0.00","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","163","115","70.55","73","63.48","171","143","83.63","94","65.73","175","149","85.14","104","69.80","171","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","198","113","57.07","45","39.82","189","55","29.10","23","41.82","190","129","67.89","54","41.86","191","0","0.00","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","132","114","86.36","95","83.33","118","105","88.98","68","64.76","110","25","22.73","11","44.00","103","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","87","20","22.99","9","45.00","84","4","4.76","2","50.00","77","2","2.60","1","50.00","74","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","134","120","89.55","109","90.83","131","117","89.31","97","82.91","129","32","24.81","12","37.50","128","0","0.00","0","0.00"
"11301  :  โรงพยาบาลบางเลน","210","62","29.52","30","48.39","216","112","51.85","43","38.39","218","21","9.63","9","42.86","227","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","442","106","23.98","54","50.94","436","121","27.75","52","42.98","425","12","2.82","5","41.67","413","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","54","7","12.96","0","0.00","56","7","12.50","1","14.29","59","7","11.86","1","14.29","58","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","50","8","16.00","5","62.50","48","11","22.92","7","63.64","51","1","1.96","0","0.00","50","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","361","30","8.31","18","60.00","366","29","7.92","14","48.28","364","19","5.22","10","52.63","343","0","0.00","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","292","137","46.92","69","50.36","298","178","59.73","90","50.56","289","132","45.67","70","53.03","297","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","47","2","4.26","1","50.00","27","2","7.41","2","100.00","26","1","3.85","0","0.00","23","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","45","20","44.44","8","40.00","41","14","34.15","4","28.57","40","15","37.50","4","26.67","42","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","235","39","16.60","24","61.54","214","64","29.91","23","35.94","198","47","23.74","12","25.53","175","0","0.00","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","120","54","45.00","26","48.15","119","60","50.42","32","53.33","109","21","19.27","10","47.62","101","0","0.00","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","37","35","94.59","24","68.57","37","35","94.59","21","60.00","35","13","37.14","4","30.77","33","0","0.00","0","0.00"
"11310  :  โรงพยาบาลชะอำ","404","363","89.85","211","58.13","393","354","90.08","210","59.32","392","334","85.20","248","74.25","380","0","0.00","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","197","75","38.07","41","54.67","192","149","77.60","98","65.77","187","57","30.48","33","57.89","181","0","0.00","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","24","22","91.67","15","68.18","23","23","100.00","18","78.26","20","20","100.00","19","95.00","16","0","0.00","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","305","287","94.10","199","69.34","304","293","96.38","199","67.92","298","260","87.25","200","76.92","298","0","0.00","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","24","23","95.83","12","52.17","27","8","29.63","5","62.50","28","25","89.29","12","48.00","27","0","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","139","10","7.19","5","50.00","133","78","58.65","40","51.28","130","3","2.31","2","66.67","130","0","0.00","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","105","41","39.05","19","46.34","105","38","36.19","14","36.84","103","27","26.21","9","33.33","106","0","0.00","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","181","160","88.40","89","55.63","181","161","88.95","81","50.31","174","157","90.23","99","63.06","168","0","0.00","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","216","212","98.15","181","85.38","212","190","89.62","166","87.37","205","2","0.98","1","50.00","207","0","0.00","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","86","4","4.65","2","50.00","82","6","7.32","4","66.67","80","3","3.75","2","66.67","80","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","108","27","25.00","17","62.96","121","56","46.28","28","50.00","126","24","19.05","19","79.17","123","0","0.00","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","135","125","92.59","84","67.20","138","117","84.78","89","76.07","131","22","16.79","9","40.91","128","0","0.00","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","155","32","20.65","16","50.00","154","61","39.61","20","32.79","147","43","29.25","19","44.19","132","0","0.00","0","0.00"
"11326  :  โรงพยาบาลพิปูน","80","18","22.50","8","44.44","72","20","27.78","9","45.00","69","21","30.43","6","28.57","67","0","0.00","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","68","63","92.65","38","60.32","69","63","91.30","33","52.38","64","58","90.63","31","53.45","65","0","0.00","0","0.00"
"11328  :  โรงพยาบาลชะอวด","173","125","72.25","87","69.60","165","92","55.76","43","46.74","157","49","31.21","21","42.86","157","0","0.00","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","851","700","82.26","458","65.43","850","797","93.76","493","61.86","819","341","41.64","274","80.35","791","0","0.00","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","128","32","25.00","9","28.13","128","53","41.41","21","39.62","130","22","16.92","12","54.55","124","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","106","30","28.30","13","43.33","110","33","30.00","18","54.55","110","34","30.91","17","50.00","105","0","0.00","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","430","144","33.49","69","47.92","419","287","68.50","148","51.57","419","271","64.68","196","72.32","424","0","0.00","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","116","62","53.45","39","62.90","108","63","58.33","23","36.51","112","32","28.57","12","37.50","117","0","0.00","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","351","314","89.46","212","67.52","358","319","89.11","207","64.89","361","321","88.92","217","67.60","364","0","0.00","0","0.00"
"11336  :  โรงพยาบาลขนอม","464","189","40.73","69","36.51","468","265","56.62","108","40.75","456","315","69.08","231","73.33","455","0","0.00","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","137","19","13.87","7","36.84","134","125","93.28","62","49.60","131","9","6.87","6","66.67","127","0","0.00","0","0.00"
"11338  :  โรงพยาบาลบางขัน","242","78","32.23","49","62.82","230","99","43.04","63","63.64","231","75","32.47","42","56.00","233","0","0.00","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","118","34","28.81","14","41.18","119","72","60.50","22","30.56","120","28","23.33","9","32.14","123","0","0.00","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","255","45","17.65","19","42.22","257","76","29.57","34","44.74","262","25","9.54","16","64.00","264","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","144","54","37.50","28","51.85","139","93","66.91","45","48.39","141","30","21.28","15","50.00","135","0","0.00","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","102","24","23.53","14","58.33","100","23","23.00","6","26.09","96","14","14.58","7","50.00","98","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","61","11","18.03","3","27.27","64","24","37.50","9","37.50","59","14","23.73","6","42.86","53","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","414","65","15.70","33","50.77","411","131","31.87","53","40.46","408","80","19.61","37","46.25","387","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","151","38","25.17","21","55.26","149","59","39.60","26","44.07","153","25","16.34","11","44.00","153","0","0.00","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","126","36","28.57","15","41.67","128","49","38.28","23","46.94","133","27","20.30","16","59.26","139","0","0.00","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","62","60","96.77","43","71.67","65","60","92.31","43","71.67","67","62","92.54","50","80.65","66","0","0.00","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","161","37","22.98","20","54.05","162","79","48.77","29","36.71","169","70","41.42","25","35.71","181","0","0.00","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","1","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","153","100","65.36","49","49.00","151","111","73.51","41","36.94","145","74","51.03","20","27.03","140","0","0.00","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","66","14","21.21","8","57.14","63","8","12.70","3","37.50","63","8","12.70","4","50.00","63","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","147","26","17.69","16","61.54","148","6","4.05","4","66.67","142","4","2.82","2","50.00","142","0","0.00","0","0.00"
"11350  :  โรงพยาบาลบางไทร","68","55","80.88","29","52.73","65","23","35.38","15","65.22","61","16","26.23","10","62.50","61","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","162","155","95.68","94","60.65","163","148","90.80","119","80.41","160","129","80.63","86","66.67","149","0","0.00","0","0.00"
"11353  :  โรงพยาบาลทับปุด","118","100","84.75","71","71.00","110","86","78.18","50","58.14","109","33","30.28","15","45.45","103","0","0.00","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","264","141","53.41","68","48.23","257","108","42.02","59","54.63","253","45","17.79","24","53.33","247","0","0.00","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","145","132","91.03","109","82.58","141","48","34.04","15","31.25","131","14","10.69","9","64.29","136","0","0.00","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","352","103","29.26","73","70.87","342","142","41.52","83","58.45","326","97","29.75","69","71.13","296","0","0.00","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","322","270","83.85","257","95.19","328","131","39.94","90","68.70","322","35","10.87","20","57.14","319","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","28","27","96.43","16","59.26","27","24","88.89","19","79.17","23","7","30.43","6","85.71","19","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","39","17","43.59","9","52.94","37","20","54.05","8","40.00","37","5","13.51","3","60.00","35","0","0.00","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","227","80","35.24","64","80.00","218","194","88.99","153","78.87","222","64","28.83","42","65.63","211","0","0.00","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","113","33","29.20","10","30.30","116","71","61.21","32","45.07","111","21","18.92","7","33.33","112","0","0.00","0","0.00"
"11360  :  โรงพยาบาลไชยา","80","16","20.00","5","31.25","76","30","39.47","11","36.67","69","8","11.59","3","37.50","68","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","134","84","62.69","48","57.14","139","54","38.85","30","55.56","141","17","12.06","7","41.18","139","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","95","48","50.53","14","29.17","89","80","89.89","58","72.50","86","22","25.58","7","31.82","87","0","0.00","0","0.00"
"11364  :  โรงพยาบาลพนม","62","12","19.35","5","41.67","64","21","32.81","8","38.10","60","20","33.33","8","40.00","63","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","163","78","47.85","47","60.26","162","123","75.93","88","71.54","156","33","21.15","11","33.33","143","0","0.00","0","0.00"
