"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","58","0.00","41","70.69","0","38","0.00","23","60.53","0","45","0.00","20","44.44","0","44","0.00","24","54.55"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","222","0.00","128","57.66","0","127","0.00","58","45.67","0","96","0.00","50","52.08","0","102","0.00","53","51.96"
"11258  :  โรงพยาบาลวังทรายพูน","0","28","0.00","13","46.43","0","27","0.00","9","33.33","0","17","0.00","9","52.94","0","44","0.00","31","70.45"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","102","0.00","55","53.92","0","86","0.00","55","63.95","0","81","0.00","48","59.26","0","70","0.00","42","60.00"
"11260  :  โรงพยาบาลบางมูลนาก","0","81","0.00","37","45.68","0","86","0.00","30","34.88","0","71","0.00","34","47.89","0","71","0.00","34","47.89"
"11261  :  โรงพยาบาลโพทะเล","0","88","0.00","31","35.23","0","80","0.00","19","23.75","0","70","0.00","43","61.43","0","85","0.00","58","68.24"
"11262  :  โรงพยาบาลสามง่าม","0","104","0.00","57","54.81","0","83","0.00","36","43.37","0","82","0.00","47","57.32","0","88","0.00","39","44.32"
"11263  :  โรงพยาบาลทับคล้อ","0","151","0.00","117","77.48","0","160","0.00","107","66.88","0","143","0.00","95","66.43","0","73","0.00","41","56.16"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","0","109","0.00","50","45.87","0","112","0.00","62","55.36","0","96","0.00","51","53.13","0","56","0.00","21","37.50"
"11631  :  โรงพยาบาลวชิรบารมี","0","147","0.00","62","42.18","0","130","0.00","62","47.69","0","92","0.00","44","47.83","0","123","0.00","63","51.22"
"27978  :  โรงพยาบาลสากเหล็ก","0","71","0.00","33","46.48","0","34","0.00","11","32.35","0","38","0.00","15","39.47","0","63","0.00","31","49.21"
"27979  :  โรงพยาบาลบึงนาราง","0","12","0.00","5","41.67","0","9","0.00","5","55.56","0","12","0.00","8","66.67","0","9","0.00","3","33.33"
"27980  :  โรงพยาบาลดงเจริญ","0","8","0.00","3","37.50","0","11","0.00","3","27.27","0","8","0.00","3","37.50","0","4","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","0","123","0.00","65","52.85","0","132","0.00","72","54.55","0","89","0.00","48","53.93","0","108","0.00","56","51.85"
"11264  :  โรงพยาบาลชนแดน","0","178","0.00","77","43.26","0","191","0.00","114","59.69","0","103","0.00","56","54.37","0","98","0.00","38","38.78"
"11265  :  โรงพยาบาลหล่มสัก","0","127","0.00","82","64.57","0","57","0.00","35","61.40","0","108","0.00","78","72.22","0","59","0.00","42","71.19"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","67","0.00","36","53.73","0","70","0.00","23","32.86","0","71","0.00","31","43.66","0","70","0.00","36","51.43"
"11267  :  โรงพยาบาลศรีเทพ","0","213","0.00","115","53.99","0","222","0.00","113","50.90","0","114","0.00","62","54.39","0","186","0.00","108","58.06"
"11268  :  โรงพยาบาลหนองไผ่","0","233","0.00","110","47.21","0","213","0.00","106","49.77","0","253","0.00","109","43.08","0","167","0.00","82","49.10"
"11269  :  โรงพยาบาลบึงสามพัน","0","79","0.00","34","43.04","0","84","0.00","41","48.81","0","139","0.00","78","56.12","0","79","0.00","36","45.57"
"11270  :  โรงพยาบาลน้ำหนาว","0","108","0.00","69","63.89","0","103","0.00","66","64.08","0","97","0.00","65","67.01","0","85","0.00","53","62.35"
"11271  :  โรงพยาบาลวังโป่ง","0","205","0.00","156","76.10","0","189","0.00","136","71.96","0","178","0.00","114","64.04","0","173","0.00","106","61.27"
"11272  :  โรงพยาบาลเขาค้อ","0","99","0.00","45","45.45","0","97","0.00","41","42.27","0","89","0.00","59","66.29","0","79","0.00","43","54.43"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","56","0.00","31","55.36","0","104","0.00","50","48.08","0","68","0.00","34","50.00","0","70","0.00","31","44.29"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","42","0.00","14","33.33","0","48","0.00","11","22.92","0","32","0.00","10","31.25","0","46","0.00","15","32.61"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","113","0.00","70","61.95","0","111","0.00","65","58.56","0","103","0.00","67","65.05","0","87","0.00","63","72.41"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","0","164","0.00","90","54.88","0","160","0.00","98","61.25","0","134","0.00","64","47.76","0","96","0.00","43","44.79"
"11274  :  โรงพยาบาลบางแพ","0","164","0.00","126","76.83","0","154","0.00","122","79.22","0","140","0.00","92","65.71","0","132","0.00","110","83.33"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","98","0.00","55","56.12","0","103","0.00","61","59.22","0","91","0.00","52","57.14","0","86","0.00","46","53.49"
"11276  :  โรงพยาบาลปากท่อ","0","136","0.00","67","49.26","0","117","0.00","74","63.25","0","102","0.00","56","54.90","0","106","0.00","51","48.11"
"11277  :  โรงพยาบาลวัดเพลง","0","31","0.00","9","29.03","0","76","0.00","43","56.58","0","70","0.00","46","65.71","0","74","0.00","39","52.70"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","0","124","0.00","65","52.42","0","240","0.00","160","66.67","0","226","0.00","154","68.14","0","213","0.00","130","61.03"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","48","0.00","27","56.25","0","32","0.00","10","31.25","0","33","0.00","18","54.55","0","35","0.00","24","68.57"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","16","0.00","6","37.50","0","22","0.00","9","40.91","0","16","0.00","9","56.25","0","18","0.00","11","61.11"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","179","0.00","101","56.42","0","131","0.00","60","45.80","0","95","0.00","55","57.89","0","147","0.00","68","46.26"
"10732  :  โรงพยาบาลมะการักษ์","0","158","0.00","101","63.92","0","190","0.00","122","64.21","0","185","0.00","116","62.70","0","92","0.00","52","56.52"
"11278  :  โรงพยาบาลไทรโยค","0","109","0.00","55","50.46","0","109","0.00","55","50.46","0","141","0.00","80","56.74","0","100","0.00","47","47.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","48","0.00","31","64.58","0","41","0.00","19","46.34","0","39","0.00","17","43.59","0","38","0.00","5","13.16"
"11280  :  โรงพยาบาลบ่อพลอย","0","291","0.00","207","71.13","0","278","0.00","191","68.71","0","253","0.00","179","70.75","0","163","0.00","99","60.74"
"11281  :  โรงพยาบาลท่ากระดาน","0","91","0.00","59","64.84","0","54","0.00","28","51.85","0","84","0.00","48","57.14","0","45","0.00","17","37.78"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","196","0.00","131","66.84","0","138","0.00","75","54.35","0","104","0.00","57","54.81","0","93","0.00","52","55.91"
"11283  :  โรงพยาบาลทองผาภูมิ","0","219","0.00","123","56.16","0","162","0.00","74","45.68","0","210","0.00","134","63.81","0","244","0.00","196","80.33"
"11284  :  โรงพยาบาลสังขละบุรี","0","403","0.00","180","44.67","0","451","0.00","303","67.18","0","360","0.00","235","65.28","0","358","0.00","259","72.35"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","154","0.00","101","65.58","0","78","0.00","44","56.41","0","103","0.00","57","55.34","0","53","0.00","22","41.51"
"11286  :  โรงพยาบาลเลาขวัญ","0","77","0.00","57","74.03","0","79","0.00","51","64.56","0","37","0.00","15","40.54","0","49","0.00","26","53.06"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","175","0.00","88","50.29","0","102","0.00","45","44.12","0","180","0.00","103","57.22","0","163","0.00","76","46.63"
"11288  :  โรงพยาบาลสถานพระบารมี","0","101","0.00","42","41.58","0","100","0.00","67","67.00","0","91","0.00","75","82.42","0","88","0.00","68","77.27"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","54","0.00","30","55.56","0","54","0.00","34","62.96","0","41","0.00","18","43.90","0","49","0.00","24","48.98"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","69","0.00","38","55.07","0","66","0.00","27","40.91","0","53","0.00","26","49.06","0","33","0.00","16","48.48"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","114","0.00","74","64.91","0","82","0.00","63","76.83","0","87","0.00","37","42.53","0","81","0.00","61","75.31"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","0","318","0.00","169","53.14","0","302","0.00","181","59.93","0","269","0.00","137","50.93","0","244","0.00","132","54.10"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","0","140","0.00","67","47.86","0","112","0.00","52","46.43","0","80","0.00","43","53.75","0","96","0.00","52","54.17"
"11289  :  โรงพยาบาลเดิมบางนางบวช","0","79","0.00","50","63.29","0","78","0.00","45","57.69","0","66","0.00","37","56.06","0","71","0.00","40","56.34"
"11290  :  โรงพยาบาลด่านช้าง","0","284","0.00","158","55.63","0","237","0.00","129","54.43","0","222","0.00","103","46.40","0","210","0.00","112","53.33"
"11291  :  โรงพยาบาลบางปลาม้า","0","112","0.00","68","60.71","0","110","0.00","67","60.91","0","98","0.00","61","62.24","0","96","0.00","52","54.17"
"11292  :  โรงพยาบาลศรีประจันต์","0","88","0.00","50","56.82","0","110","0.00","54","49.09","0","113","0.00","50","44.25","0","110","0.00","51","46.36"
"11293  :  โรงพยาบาลดอนเจดีย์","0","117","0.00","63","53.85","0","111","0.00","58","52.25","0","80","0.00","47","58.75","0","76","0.00","38","50.00"
"11294  :  โรงพยาบาลสามชุก","0","194","0.00","126","64.95","0","196","0.00","137","69.90","0","182","0.00","136","74.73","0","125","0.00","67","53.60"
"11295  :  โรงพยาบาลอู่ทอง","0","328","0.00","202","61.59","0","312","0.00","205","65.71","0","300","0.00","197","65.67","0","288","0.00","189","65.63"
"11296  :  โรงพยาบาลหนองหญ้าไซ","0","179","0.00","92","51.40","0","145","0.00","38","26.21","0","149","0.00","88","59.06","0","128","0.00","54","42.19"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","13","0.00","7","53.85","0","11","0.00","5","45.45","0","3","0.00","2","66.67","0","11","0.00","8","72.73"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","194","0.00","141","72.68","0","207","0.00","144","69.57","0","115","0.00","65","56.52","0","78","0.00","31","39.74"
"11298  :  โรงพยาบาลนครชัยศรี","0","113","0.00","68","60.18","0","109","0.00","35","32.11","0","98","0.00","60","61.22","0","93","0.00","51","54.84"
"11299  :  โรงพยาบาลห้วยพลู","0","85","0.00","45","52.94","0","64","0.00","25","39.06","0","51","0.00","20","39.22","0","64","0.00","30","46.88"
"11300  :  โรงพยาบาลดอนตูม","0","146","0.00","78","53.42","0","158","0.00","92","58.23","0","148","0.00","105","70.95","0","143","0.00","84","58.74"
"11301  :  โรงพยาบาลบางเลน","0","101","0.00","46","45.54","0","115","0.00","40","34.78","0","76","0.00","33","43.42","0","99","0.00","42","42.42"
"11302  :  โรงพยาบาลสามพราน","0","238","0.00","127","53.36","0","269","0.00","145","53.90","0","156","0.00","83","53.21","0","228","0.00","125","54.82"
"11303  :  โรงพยาบาลพุทธมณฑล","0","52","0.00","33","63.46","0","49","0.00","30","61.22","0","42","0.00","33","78.57","0","38","0.00","29","76.32"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","44","0.00","32","72.73","0","42","0.00","32","76.19","0","39","0.00","29","74.36","0","36","0.00","26","72.22"
"10734  :  โรงพยาบาลสมุทรสาคร","0","371","0.00","193","52.02","0","397","0.00","174","43.83","0","247","0.00","132","53.44","0","396","0.00","188","47.47"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","258","0.00","149","57.75","0","250","0.00","141","56.40","0","224","0.00","137","61.16","0","208","0.00","124","59.62"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","15","0.00","9","60.00","0","10","0.00","5","50.00","0","12","0.00","10","83.33","0","8","0.00","5","62.50"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","27","0.00","17","62.96","0","26","0.00","21","80.77","0","17","0.00","9","52.94","0","11","0.00","5","45.45"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","76","0.00","44","57.89","0","53","0.00","36","67.92","0","40","0.00","27","67.50","0","56","0.00","36","64.29"
"11308  :  โรงพยาบาลเขาย้อย","0","121","0.00","89","73.55","0","89","0.00","69","77.53","0","78","0.00","51","65.38","0","71","0.00","46","64.79"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","42","0.00","32","76.19","0","36","0.00","28","77.78","0","34","0.00","23","67.65","0","25","0.00","18","72.00"
"11310  :  โรงพยาบาลชะอำ","0","455","0.00","296","65.05","0","455","0.00","315","69.23","0","435","0.00","313","71.95","0","383","0.00","257","67.10"
"11311  :  โรงพยาบาลท่ายาง","0","147","0.00","109","74.15","0","126","0.00","60","47.62","0","112","0.00","75","66.96","0","111","0.00","82","73.87"
"11312  :  โรงพยาบาลบ้านลาด","0","22","0.00","14","63.64","0","22","0.00","15","68.18","0","21","0.00","19","90.48","0","18","0.00","15","83.33"
"11313  :  โรงพยาบาลบ้านแหลม","0","272","0.00","144","52.94","0","217","0.00","147","67.74","0","232","0.00","152","65.52","0","236","0.00","167","70.76"
"11314  :  โรงพยาบาลแก่งกระจาน","0","25","0.00","15","60.00","0","3","0.00","1","33.33","0","0","0.00","0","0.00","0","3","0.00","3","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","68","0.00","39","57.35","0","9","0.00","7","77.78","0","13","0.00","9","69.23","0","61","0.00","32","52.46"
"11316  :  โรงพยาบาลทับสะแก","0","84","0.00","56","66.67","0","37","0.00","16","43.24","0","40","0.00","28","70.00","0","74","0.00","41","55.41"
"11317  :  โรงพยาบาลบางสะพาน","0","126","0.00","80","63.49","0","176","0.00","109","61.93","0","143","0.00","96","67.13","0","140","0.00","83","59.29"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","0","237","0.00","138","58.23","0","258","0.00","146","56.59","0","223","0.00","130","58.30","0","203","0.00","103","50.74"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","95","0.00","39","41.05","0","112","0.00","47","41.96","0","104","0.00","50","48.08","0","82","0.00","36","43.90"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","0","76","0.00","35","46.05","0","55","0.00","30","54.55","0","63","0.00","34","53.97","0","60","0.00","25","41.67"
"11324  :  โรงพยาบาลลานสะกา","0","157","0.00","116","73.89","0","160","0.00","121","75.63","0","21","0.00","16","76.19","0","77","0.00","50","64.94"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","76","0.00","43","56.58","0","51","0.00","26","50.98","0","40","0.00","17","42.50","0","75","0.00","38","50.67"
"11326  :  โรงพยาบาลพิปูน","0","112","0.00","54","48.21","0","124","0.00","49","39.52","0","82","0.00","46","56.10","0","89","0.00","54","60.67"
"11327  :  โรงพยาบาลเชียรใหญ่","0","78","0.00","33","42.31","0","73","0.00","39","53.42","0","29","0.00","18","62.07","0","47","0.00","22","46.81"
"11328  :  โรงพยาบาลชะอวด","0","43","0.00","24","55.81","0","34","0.00","20","58.82","0","47","0.00","23","48.94","0","47","0.00","25","53.19"
"11329  :  โรงพยาบาลท่าศาลา","0","750","0.00","485","64.67","0","417","0.00","276","66.19","0","254","0.00","141","55.51","0","374","0.00","224","59.89"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","0","107","0.00","44","41.12","0","66","0.00","35","53.03","0","56","0.00","30","53.57","0","87","0.00","48","55.17"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","336","0.00","176","52.38","0","365","0.00","201","55.07","0","257","0.00","138","53.70","0","362","0.00","194","53.59"
"11333  :  โรงพยาบาลปากพนัง","0","154","0.00","83","53.90","0","216","0.00","118","54.63","0","190","0.00","140","73.68","0","174","0.00","115","66.09"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","0","447","0.00","368","82.33","0","465","0.00","360","77.42","0","425","0.00","365","85.88","0","372","0.00","318","85.48"
"11336  :  โรงพยาบาลขนอม","0","238","0.00","106","44.54","0","224","0.00","115","51.34","0","255","0.00","140","54.90","0","223","0.00","130","58.30"
"11337  :  โรงพยาบาลหัวไทร","0","27","0.00","16","59.26","0","18","0.00","12","66.67","0","102","0.00","62","60.78","0","99","0.00","61","61.62"
"11338  :  โรงพยาบาลบางขัน","0","209","0.00","96","45.93","0","260","0.00","183","70.38","0","246","0.00","140","56.91","0","151","0.00","84","55.63"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","82","0.00","43","52.44","0","61","0.00","27","44.26","0","66","0.00","33","50.00","0","64","0.00","25","39.06"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","24","0.00","16","66.67","0","76","0.00","46","60.53","0","76","0.00","40","52.63","0","94","0.00","55","58.51"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","137","0.00","78","56.93","0","128","0.00","68","53.13","0","93","0.00","54","58.06","0","130","0.00","75","57.69"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","70","0.00","36","51.43","0","32","0.00","17","53.13","0","42","0.00","25","59.52","0","48","0.00","21","43.75"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","20","0.00","12","60.00","0","5","0.00","3","60.00","0","13","0.00","7","53.85","0","21","0.00","9","42.86"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","56","0.00","34","60.71","0","52","0.00","32","61.54","0","52","0.00","33","63.46","0","48","0.00","28","58.33"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","90","0.00","37","41.11","0","77","0.00","36","46.75","0","53","0.00","24","45.28","0","73","0.00","44","60.27"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","17","0.00","10","58.82","0","15","0.00","11","73.33","0","13","0.00","9","69.23","0","24","0.00","18","75.00"
"40742  :  โรงพยาบาลนบพิตำ","0","32","0.00","19","59.38","0","72","0.00","44","61.11","0","37","0.00","15","40.54","0","34","0.00","17","50.00"
"40743  :  โรงพยาบาลพระพรหม","0","139","0.00","78","56.12","0","139","0.00","62","44.60","0","113","0.00","55","48.67","0","108","0.00","46","42.59"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","3","0.00","3","100.00","0","2","0.00","0","0.00","0","3","0.00","1","33.33","0","2","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","122","0.00","89","72.95","0","108","0.00","56","51.85","0","59","0.00","30","50.85","0","80","0.00","41","51.25"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","19","0.00","15","78.95","0","34","0.00","24","70.59","0","59","0.00","42","71.19","0","14","0.00","9","64.29"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","30","0.00","21","70.00","0","20","0.00","11","55.00","0","30","0.00","17","56.67","0","15","0.00","11","73.33"
"11350  :  โรงพยาบาลบางไทร","0","56","0.00","30","53.57","0","21","0.00","14","66.67","0","52","0.00","31","59.62","0","46","0.00","33","71.74"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","76","0.00","48","63.16","0","196","0.00","99","50.51","0","51","0.00","30","58.82","0","80","0.00","50","62.50"
"11353  :  โรงพยาบาลทับปุด","0","151","0.00","100","66.23","0","136","0.00","86","63.24","0","127","0.00","93","73.23","0","73","0.00","47","64.38"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","256","0.00","177","69.14","0","15","0.00","9","60.00","0","19","0.00","10","52.63","0","20","0.00","8","40.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","219","0.00","163","74.43","0","156","0.00","111","71.15","0","204","0.00","150","73.53","0","177","0.00","121","68.36"
"11355  :  โรงพยาบาลป่าตอง","0","451","0.00","275","60.98","0","48","0.00","28","58.33","0","220","0.00","132","60.00","0","365","0.00","206","56.44"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","247","0.00","168","68.02","0","245","0.00","194","79.18","0","220","0.00","188","85.45","0","155","0.00","133","85.81"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
