"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11299  :  โรงพยาบาลห้วยพลู","276","0","0.00","0","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","2,982","0","0.00","1,340","0","0.00"
"11301  :  โรงพยาบาลบางเลน","2,347","232","9.88","301","0","0.00"
"11302  :  โรงพยาบาลสามพราน","3,111","10","0.32","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","2,420","2","0.08","1,119","1","0.09"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","13","0","0.00","3","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","3,681","3,066","83.29","0","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","2,110","0","0.00","1,644","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,363","1,190","87.31","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00","1","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","814","2","0.25","148","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","563","0","0.00","277","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","4,670","14","0.30","2,551","4","0.16"
"11308  :  โรงพยาบาลเขาย้อย","1,914","0","0.00","798","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,339","0","0.00","442","0","0.00"
"11310  :  โรงพยาบาลชะอำ","4,897","1","0.02","1,218","1","0.08"
"11311  :  โรงพยาบาลท่ายาง","3,516","0","0.00","1,208","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","2,818","0","0.00","422","1","0.24"
"11313  :  โรงพยาบาลบ้านแหลม","2,249","0","0.00","924","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","987","0","0.00","176","1","0.57"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","8","0","0.00","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","2,735","0","0.00","1,833","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","4,794","6","0.13","3,078","2","0.06"
"11318  :  โรงพยาบาลบางสะพานน้อย","1,930","0","0.00","958","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","705","1","0.14","319","1","0.31"
"11320  :  โรงพยาบาลหัวหิน","2","0","0.00","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","671","240","35.77","12","9","75.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","11,665","22","0.19","6,711","14","0.21"
"11322  :  โรงพยาบาลพรหมคีรี","2,855","2","0.07","1,419","1","0.07"
"11324  :  โรงพยาบาลลานสะกา","1","0","0.00","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","4,226","1","0.02","2,933","0","0.00"
"11326  :  โรงพยาบาลพิปูน","1,486","371","24.97","437","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","258","198","76.74","340","1","0.29"
"11328  :  โรงพยาบาลชะอวด","6,165","1,394","22.61","3,132","10","0.32"
"11329  :  โรงพยาบาลท่าศาลา","6,499","3,758","57.82","1,181","4","0.34"
"11330  :  โรงพยาบาลทุ่งสง","10,313","0","0.00","5,713","0","0.00"
"11331  :  โรงพยาบาลนาบอน","945","0","0.00","615","398","64.72"
"11332  :  โรงพยาบาลทุ่งใหญ่","4,922","864","17.55","2,365","2","0.08"
"11333  :  โรงพยาบาลปากพนัง","4,974","6","0.12","2,533","3","0.12"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,612","1,594","98.88","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","2,317","1","0.04","1,462","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","815","184","22.58","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","3,072","3","0.10","1,550","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,308","0","0.00","791","1","0.13"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","540","1","0.19","54","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","1,630","292","17.91","881","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1,649","0","0.00","240","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","6","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","215","0","0.00","29","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","8,758","2","0.02","4,470","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,322","3","0.23","478","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1,125","0","0.00","389","1","0.26"
"40742  :  โรงพยาบาลนบพิตำ","1,791","2","0.11","758","1","0.13"
"40743  :  โรงพยาบาลพระพรหม","2,052","1","0.05","1,390","2","0.14"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","2,590","1","0.04","617","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","2,259","9","0.40","268","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","666","2","0.30","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","3,461","1","0.03","1,579","1","0.06"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","767","0","0.00","294","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0.00","132","131","99.24"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,038","1,028","99.04","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","948","944","99.58","13","0","0.00"
"11353  :  โรงพยาบาลทับปุด","2,126","809","38.05","833","1","0.12"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","750","711","94.80","86","85","98.84"
"10741  :  โรงพยาบาลวชิระภูเก็ต","17,452","37","0.21","3,713","5","0.13"
"11355  :  โรงพยาบาลป่าตอง","3,149","2","0.06","2,130","0","0.00"
"11356  :  โรงพยาบาลถลาง","6,948","3","0.04","2,462","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","44","0","0.00","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","1,296","0","0.00","200","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","170","123","72.35","81","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","3,417","1","0.03","674","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","2,743","5","0.18","751","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,584","0","0.00","575","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","1,355","1","0.07","469","0","0.00"
"11360  :  โรงพยาบาลไชยา","4,220","700","16.59","2,047","1","0.05"
"11361  :  โรงพยาบาลท่าชนะ","1,283","444","34.61","221","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","2,558","0","0.00","586","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","1,188","1","0.08","571","0","0.00"
"11364  :  โรงพยาบาลพนม","2,406","1","0.04","2,082","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","1,476","413","27.98","728","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","3,756","4","0.11","1,193","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","1,403","1","0.07","678","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","4,139","2","0.05","1,686","3","0.18"
"11369  :  โรงพยาบาลพระแสง","4,676","1","0.02","1,558","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","3,836","2","0.05","1,037","1","0.10"
"11371  :  โรงพยาบาลชัยบุรี","2,093","244","11.66","1,081","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","4,416","2","0.05","1,214","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","954","0","0.00","143","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","2,175","5","0.23","654","1","0.15"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","2","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","104","0","0.00","33","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","3,213","6","0.19","333","1","0.30"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","1","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","119","32","26.89","1","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","929","780","83.96","0","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","908","299","32.93","465","2","0.43"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","1,690","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,219","55","4.51","617","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","3,470","69","1.99","2,228","1","0.04"
"11377  :  โรงพยาบาลปะทิว","1,024","0","0.00","269","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","1,845","1,119","60.65","215","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","5,034","170","3.38","2,724","9","0.33"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,035","379","36.62","134","0","0.00"
"11381  :  โรงพยาบาลละแม","2,573","920","35.76","1,302","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","1,402","644","45.93","900","1","0.11"
"11383  :  โรงพยาบาลสวี","4,894","0","0.00","2,791","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","21","0","0.00","29","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","99","0","0.00","53","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","144","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","419","0","0.00","489","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","2,077","7","0.34","991","2","0.20"
"11402  :  โรงพยาบาลควนโดน","0","0","0.00","0","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","1,680","2","0.12","498","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00","0","0","0.00"
"11405  :  โรงพยาบาลละงู","5,183","1","0.02","1,462","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","2,930","1","0.03","1,214","1","0.08"
"28786  :  โรงพยาบาลมะนัง","1,471","1","0.07","435","1","0.23"
"10683  :  โรงพยาบาลตรัง","7,485","8","0.11","913","2","0.22"
"11407  :  โรงพยาบาลกันตัง","4,952","6","0.12","1,359","1","0.07"
"11408  :  โรงพยาบาลย่านตาขาว","4,190","1","0.02","1,972","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","4,440","1","0.02","1,218","0","0.00"
"11410  :  โรงพยาบาลสิเกา","2,398","3","0.13","756","1","0.13"
"11411  :  โรงพยาบาลห้วยยอด","3,987","6","0.15","231","1","0.43"
"11412  :  โรงพยาบาลวังวิเศษ","6,656","0","0.00","2,241","0","0.00"
"11413  :  โรงพยาบาลนาโยง","1,965","1","0.05","612","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","1,848","0","0.00","477","1","0.21"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","999","1","0.10","458","1","0.22"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","2,569","136","5.29","1,109","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","1,589","1","0.06","689","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","3,108","2","0.06","1,021","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","2,989","21","0.70","925","6","0.65"
"11418  :  โรงพยาบาลปากพะยูน","4,195","0","0.00","2,007","1","0.05"
"11419  :  โรงพยาบาลศรีบรรพต","280","0","0.00","1","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","1,527","0","0.00","800","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","601","0","0.00","80","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","826","1","0.12","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","1,233","1","0.08","707","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","4,791","2","0.04","1,136","1","0.09"
"11423  :  โรงพยาบาลโคกโพธิ์","2,622","1","0.04","1,291","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","1,244","1","0.08","207","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","1,480","1","0.07","483","4","0.83"
"11426  :  โรงพยาบาลมายอ","926","0","0.00","66","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","655","0","0.00","162","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","718","0","0.00","191","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","1,565","5","0.32","117","0","0.00"
"11430  :  โรงพยาบาลยะรัง","1,590","0","0.00","191","1","0.52"
"11431  :  โรงพยาบาลแม่ลาน","514","0","0.00","130","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,901","3","0.16","427","1","0.23"
"11464  :  โรงพยาบาลกะพ้อ","659","0","0.00","51","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","7,177","8","0.11","2,934","5","0.17"
"10749  :  โรงพยาบาลเบตง","3,579","2","0.06","1,479","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","1,129","2","0.18","310","3","0.97"
"11433  :  โรงพยาบาลธารโต","988","2","0.20","371","0","0.00"
"11434  :  โรงพยาบาลรามัน","2,560","16","0.63","446","5","1.12"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","1,266","2","0.16","190","1","0.53"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","997","0","0.00","269","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","2","0","0.00","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","683","0","0.00","87","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","2,944","7","0.24","1,241","5","0.40"
"10751  :  โรงพยาบาลสุไหงโก-ลก","2,709","6","0.22","1,063","5","0.47"
"11435  :  โรงพยาบาลตากใบ","3,677","1","0.03","268","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","2,159","2","0.09","475","0","0.00"
"11437  :  โรงพยาบาลระแงะ","4,162","2","0.05","153","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","3,159","4","0.13","656","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","1,542","1","0.06","284","0","0.00"
"11440  :  โรงพยาบาลแว้ง","2,125","1","0.05","174","2","1.15"
"11441  :  โรงพยาบาลสุคิริน","2,291","0","0.00","206","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","692","0","0.00","0","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","505","1","0.20","299","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","1,305","0","0.00","249","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","1,742","2","0.11","245","4","1.63"
