"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","127","0.00","60","47.24","0","122","0.00","46","37.70","0","135","0.00","44","32.59","0","92","0.00","37","40.22"
"11254  :  โรงพยาบาลพรหมพิราม","0","113","0.00","35","30.97","0","74","0.00","24","32.43","0","216","0.00","101","46.76","0","203","0.00","101","49.75"
"11255  :  โรงพยาบาลวัดโบสถ์","0","207","0.00","111","53.62","0","211","0.00","97","45.97","0","193","0.00","78","40.41","0","176","0.00","67","38.07"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","22","0.00","4","18.18","0","35","0.00","3","8.57","0","45","0.00","7","15.56","0","63","0.00","19","30.16"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","72","0.00","21","29.17","0","29","0.00","9","31.03","0","137","0.00","47","34.31","0","66","0.00","24","36.36"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","298","0.00","116","38.93","0","126","0.00","41","32.54","0","246","0.00","73","29.67","0","124","0.00","36","29.03"
"11258  :  โรงพยาบาลวังทรายพูน","0","22","0.00","7","31.82","0","10","0.00","2","20.00","0","19","0.00","6","31.58","0","37","0.00","9","24.32"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","110","0.00","46","41.82","0","119","0.00","43","36.13","0","111","0.00","38","34.23","0","77","0.00","26","33.77"
"11260  :  โรงพยาบาลบางมูลนาก","0","97","0.00","25","25.77","0","101","0.00","23","22.77","0","94","0.00","26","27.66","0","70","0.00","19","27.14"
"11261  :  โรงพยาบาลโพทะเล","0","68","0.00","31","45.59","0","125","0.00","59","47.20","0","18","0.00","6","33.33","0","116","0.00","56","48.28"
"11262  :  โรงพยาบาลสามง่าม","0","112","0.00","38","33.93","0","95","0.00","35","36.84","0","68","0.00","28","41.18","0","64","0.00","17","26.56"
"11263  :  โรงพยาบาลทับคล้อ","0","125","0.00","58","46.40","0","79","0.00","48","60.76","0","87","0.00","48","55.17","0","85","0.00","34","40.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","0","102","0.00","35","34.31","0","112","0.00","45","40.18","0","94","0.00","32","34.04","0","68","0.00","14","20.59"
"11631  :  โรงพยาบาลวชิรบารมี","0","121","0.00","34","28.10","0","122","0.00","41","33.61","0","120","0.00","40","33.33","0","117","0.00","42","35.90"
"27978  :  โรงพยาบาลสากเหล็ก","0","55","0.00","17","30.91","0","43","0.00","16","37.21","0","36","0.00","9","25.00","0","56","0.00","19","33.93"
"27979  :  โรงพยาบาลบึงนาราง","0","12","0.00","0","0.00","0","13","0.00","1","7.69","0","11","0.00","2","18.18","0","13","0.00","1","7.69"
"27980  :  โรงพยาบาลดงเจริญ","0","8","0.00","4","50.00","0","6","0.00","5","83.33","0","9","0.00","5","55.56","0","12","0.00","6","50.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","0","43","0.00","28","65.12","0","29","0.00","15","51.72","0","33","0.00","16","48.48","0","59","0.00","24","40.68"
"11264  :  โรงพยาบาลชนแดน","0","144","0.00","43","29.86","0","124","0.00","83","66.94","0","105","0.00","37","35.24","0","91","0.00","20","21.98"
"11265  :  โรงพยาบาลหล่มสัก","0","104","0.00","48","46.15","0","106","0.00","41","38.68","0","114","0.00","57","50.00","0","79","0.00","31","39.24"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","130","0.00","59","45.38","0","71","0.00","32","45.07","0","53","0.00","21","39.62","0","59","0.00","19","32.20"
"11267  :  โรงพยาบาลศรีเทพ","0","233","0.00","97","41.63","0","239","0.00","93","38.91","0","211","0.00","92","43.60","0","170","0.00","62","36.47"
"11268  :  โรงพยาบาลหนองไผ่","0","319","0.00","83","26.02","0","35","0.00","15","42.86","0","300","0.00","82","27.33","0","240","0.00","56","23.33"
"11269  :  โรงพยาบาลบึงสามพัน","0","138","0.00","39","28.26","0","199","0.00","56","28.14","0","93","0.00","27","29.03","0","104","0.00","29","27.88"
"11270  :  โรงพยาบาลน้ำหนาว","0","127","0.00","61","48.03","0","137","0.00","39","28.47","0","75","0.00","20","26.67","0","109","0.00","35","32.11"
"11271  :  โรงพยาบาลวังโป่ง","0","173","0.00","64","36.99","0","225","0.00","88","39.11","0","172","0.00","59","34.30","0","193","0.00","72","37.31"
"11272  :  โรงพยาบาลเขาค้อ","0","126","0.00","60","47.62","0","132","0.00","50","37.88","0","118","0.00","39","33.05","0","113","0.00","32","28.32"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","73","0.00","31","42.47","0","142","0.00","47","33.10","0","50","0.00","21","42.00","0","115","0.00","35","30.43"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","3","0.00","3","100.00","0","4","0.00","0","0.00","0","7","0.00","2","28.57","0","32","0.00","7","21.88"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","0","183","0.00","85","46.45","0","127","0.00","54","42.52","0","53","0.00","18","33.96","0","140","0.00","52","37.14"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","0","167","0.00","35","20.96","0","124","0.00","30","24.19","0","144","0.00","33","22.92","0","93","0.00","20","21.51"
"11274  :  โรงพยาบาลบางแพ","0","161","0.00","81","50.31","0","172","0.00","90","52.33","0","154","0.00","71","46.10","0","142","0.00","58","40.85"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","93","0.00","35","37.63","0","94","0.00","29","30.85","0","86","0.00","23","26.74","0","77","0.00","27","35.06"
"11276  :  โรงพยาบาลปากท่อ","0","142","0.00","58","40.85","0","133","0.00","40","30.08","0","100","0.00","33","33.00","0","98","0.00","28","28.57"
"11277  :  โรงพยาบาลวัดเพลง","0","79","0.00","27","34.18","0","35","0.00","6","17.14","0","48","0.00","20","41.67","0","35","0.00","9","25.71"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","0","110","0.00","40","36.36","0","122","0.00","40","32.79","0","165","0.00","66","40.00","0","142","0.00","46","32.39"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","33","0.00","11","33.33","0","9","0.00","5","55.56","0","9","0.00","8","88.89","0","33","0.00","10","30.30"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","14","0.00","3","21.43","0","10","0.00","4","40.00","0","11","0.00","4","36.36","0","14","0.00","3","21.43"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","101","0.00","34","33.66","0","181","0.00","77","42.54","0","74","0.00","32","43.24","0","127","0.00","34","26.77"
"10732  :  โรงพยาบาลมะการักษ์","0","174","0.00","79","45.40","0","211","0.00","80","37.91","0","204","0.00","82","40.20","0","167","0.00","54","32.34"
"11278  :  โรงพยาบาลไทรโยค","0","76","0.00","29","38.16","0","92","0.00","31","33.70","0","93","0.00","26","27.96","0","102","0.00","34","33.33"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","45","0.00","13","28.89","0","47","0.00","13","27.66","0","40","0.00","13","32.50","0","42","0.00","14","33.33"
"11280  :  โรงพยาบาลบ่อพลอย","0","288","0.00","147","51.04","0","274","0.00","143","52.19","0","253","0.00","132","52.17","0","264","0.00","119","45.08"
"11281  :  โรงพยาบาลท่ากระดาน","0","9","0.00","4","44.44","0","10","0.00","6","60.00","0","10","0.00","5","50.00","0","83","0.00","22","26.51"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","151","0.00","23","15.23","0","189","0.00","31","16.40","0","104","0.00","25","24.04","0","185","0.00","65","35.14"
"11283  :  โรงพยาบาลทองผาภูมิ","0","254","0.00","93","36.61","0","241","0.00","97","40.25","0","196","0.00","49","25.00","0","163","0.00","42","25.77"
"11284  :  โรงพยาบาลสังขละบุรี","0","407","0.00","134","32.92","0","266","0.00","145","54.51","0","352","0.00","156","44.32","0","305","0.00","102","33.44"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","154","0.00","61","39.61","0","133","0.00","64","48.12","0","99","0.00","36","36.36","0","83","0.00","23","27.71"
"11286  :  โรงพยาบาลเลาขวัญ","0","50","0.00","12","24.00","0","66","0.00","26","39.39","0","56","0.00","16","28.57","0","28","0.00","10","35.71"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","195","0.00","56","28.72","0","197","0.00","54","27.41","0","170","0.00","42","24.71","0","164","0.00","45","27.44"
"11288  :  โรงพยาบาลสถานพระบารมี","0","114","0.00","36","31.58","0","54","0.00","29","53.70","0","30","0.00","6","20.00","0","84","0.00","39","46.43"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","19","0.00","5","26.32","0","24","0.00","8","33.33","0","38","0.00","16","42.11","0","95","0.00","31","32.63"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","45","0.00","12","26.67","0","72","0.00","28","38.89","0","41","0.00","13","31.71","0","10","0.00","5","50.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","103","0.00","50","48.54","0","106","0.00","58","54.72","0","100","0.00","53","53.00","0","63","0.00","16","25.40"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","0","350","0.00","127","36.29","0","333","0.00","115","34.53","0","308","0.00","114","37.01","0","281","0.00","94","33.45"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","0","126","0.00","38","30.16","0","131","0.00","37","28.24","0","107","0.00","31","28.97","0","85","0.00","24","28.24"
"11289  :  โรงพยาบาลเดิมบางนางบวช","0","117","0.00","52","44.44","0","121","0.00","53","43.80","0","105","0.00","41","39.05","0","89","0.00","36","40.45"
"11290  :  โรงพยาบาลด่านช้าง","0","255","0.00","97","38.04","0","277","0.00","100","36.10","0","256","0.00","82","32.03","0","213","0.00","77","36.15"
"11291  :  โรงพยาบาลบางปลาม้า","0","67","0.00","24","35.82","0","71","0.00","43","60.56","0","82","0.00","27","32.93","0","81","0.00","20","24.69"
"11292  :  โรงพยาบาลศรีประจันต์","0","133","0.00","64","48.12","0","117","0.00","41","35.04","0","106","0.00","36","33.96","0","107","0.00","28","26.17"
"11293  :  โรงพยาบาลดอนเจดีย์","0","116","0.00","51","43.97","0","98","0.00","30","30.61","0","20","0.00","10","50.00","0","109","0.00","48","44.04"
"11294  :  โรงพยาบาลสามชุก","0","193","0.00","79","40.93","0","211","0.00","97","45.97","0","191","0.00","75","39.27","0","176","0.00","73","41.48"
"11295  :  โรงพยาบาลอู่ทอง","0","324","0.00","179","55.25","0","334","0.00","170","50.90","0","290","0.00","153","52.76","0","285","0.00","150","52.63"
"11296  :  โรงพยาบาลหนองหญ้าไซ","0","215","0.00","80","37.21","0","197","0.00","26","13.20","0","95","0.00","26","27.37","0","153","0.00","24","15.69"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","1","0.00","0","0.00","0","1","0.00","0","0.00","0","3","0.00","3","100.00","0","2","0.00","1","50.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","43","0.00","14","32.56","0","35","0.00","16","45.71","0","62","0.00","30","48.39","0","71","0.00","27","38.03"
"11298  :  โรงพยาบาลนครชัยศรี","0","95","0.00","40","42.11","0","56","0.00","27","48.21","0","105","0.00","53","50.48","0","100","0.00","38","38.00"
"11299  :  โรงพยาบาลห้วยพลู","0","70","0.00","25","35.71","0","75","0.00","28","37.33","0","52","0.00","16","30.77","0","69","0.00","10","14.49"
"11300  :  โรงพยาบาลดอนตูม","0","151","0.00","73","48.34","0","161","0.00","65","40.37","0","137","0.00","60","43.80","0","127","0.00","52","40.94"
"11301  :  โรงพยาบาลบางเลน","0","41","0.00","11","26.83","0","52","0.00","9","17.31","0","61","0.00","30","49.18","0","85","0.00","7","8.24"
"11302  :  โรงพยาบาลสามพราน","0","42","0.00","18","42.86","0","82","0.00","33","40.24","0","91","0.00","42","46.15","0","95","0.00","32","33.68"
"11303  :  โรงพยาบาลพุทธมณฑล","0","33","0.00","7","21.21","0","28","0.00","7","25.00","0","15","0.00","2","13.33","0","34","0.00","4","11.76"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","15","0.00","5","33.33","0","25","0.00","6","24.00","0","21","0.00","9","42.86","0","24","0.00","6","25.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","31","0.00","14","45.16","0","41","0.00","27","65.85","0","37","0.00","16","43.24","0","33","0.00","16","48.48"
"10734  :  โรงพยาบาลสมุทรสาคร","0","354","0.00","134","37.85","0","435","0.00","120","27.59","0","325","0.00","127","39.08","0","412","0.00","138","33.50"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","1,507","0.00","505","33.51","0","1,153","0.00","349","30.27","0","1,113","0.00","293","26.33","0","960","0.00","249","25.94"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","52","0.00","24","46.15","0","32","0.00","8","25.00","0","39","0.00","17","43.59","0","23","0.00","4","17.39"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","39","0.00","24","61.54","0","40","0.00","20","50.00","0","31","0.00","11","35.48","0","22","0.00","8","36.36"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","246","0.00","106","43.09","0","160","0.00","49","30.63","0","279","0.00","89","31.90","0","513","0.00","179","34.89"
"11308  :  โรงพยาบาลเขาย้อย","0","120","0.00","48","40.00","0","122","0.00","19","15.57","0","103","0.00","25","24.27","0","86","0.00","32","37.21"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","31","0.00","13","41.94","0","46","0.00","17","36.96","0","28","0.00","4","14.29","0","42","0.00","12","28.57"
"11310  :  โรงพยาบาลชะอำ","0","432","0.00","226","52.31","0","446","0.00","219","49.10","0","414","0.00","161","38.89","0","383","0.00","138","36.03"
"11311  :  โรงพยาบาลท่ายาง","0","36","0.00","13","36.11","0","31","0.00","9","29.03","0","190","0.00","54","28.42","0","117","0.00","47","40.17"
"11312  :  โรงพยาบาลบ้านลาด","0","26","0.00","10","38.46","0","25","0.00","12","48.00","0","21","0.00","7","33.33","0","20","0.00","6","30.00"
"11313  :  โรงพยาบาลบ้านแหลม","0","239","0.00","90","37.66","0","240","0.00","85","35.42","0","162","0.00","68","41.98","0","217","0.00","78","35.94"
"11314  :  โรงพยาบาลแก่งกระจาน","0","4","0.00","1","25.00","0","30","0.00","18","60.00","0","20","0.00","8","40.00","0","4","0.00","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","62","0.00","24","38.71","0","5","0.00","3","60.00","0","84","0.00","36","42.86","0","16","0.00","9","56.25"
"11316  :  โรงพยาบาลทับสะแก","0","38","0.00","16","42.11","0","23","0.00","16","69.57","0","31","0.00","11","35.48","0","67","0.00","28","41.79"
"11317  :  โรงพยาบาลบางสะพาน","0","111","0.00","39","35.14","0","101","0.00","45","44.55","0","155","0.00","38","24.52","0","184","0.00","57","30.98"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","0","289","0.00","146","50.52","0","297","0.00","174","58.59","0","278","0.00","142","51.08","0","261","0.00","121","46.36"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","91","0.00","33","36.26","0","119","0.00","23","19.33","0","95","0.00","24","25.26","0","34","0.00","7","20.59"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","0","20","0.00","8","40.00","0","20","0.00","11","55.00","0","21","0.00","9","42.86","0","21","0.00","7","33.33"
"11324  :  โรงพยาบาลลานสะกา","0","148","0.00","58","39.19","0","156","0.00","56","35.90","0","12","0.00","3","25.00","0","137","0.00","49","35.77"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","15","0.00","10","66.67","0","89","0.00","35","39.33","0","124","0.00","38","30.65","0","110","0.00","24","21.82"
"11326  :  โรงพยาบาลพิปูน","0","19","0.00","7","36.84","0","20","0.00","10","50.00","0","68","0.00","23","33.82","0","30","0.00","8","26.67"
"11327  :  โรงพยาบาลเชียรใหญ่","0","65","0.00","24","36.92","0","71","0.00","21","29.58","0","58","0.00","21","36.21","0","65","0.00","16","24.62"
"11328  :  โรงพยาบาลชะอวด","0","29","0.00","13","44.83","0","43","0.00","18","41.86","0","52","0.00","16","30.77","0","44","0.00","17","38.64"
"11329  :  โรงพยาบาลท่าศาลา","0","497","0.00","231","46.48","0","646","0.00","267","41.33","0","451","0.00","221","49.00","0","374","0.00","123","32.89"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","0","24","0.00","16","66.67","0","13","0.00","6","46.15","0","74","0.00","20","27.03","0","80","0.00","22","27.50"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","452","0.00","185","40.93","0","403","0.00","161","39.95","0","251","0.00","78","31.08","0","277","0.00","82","29.60"
"11333  :  โรงพยาบาลปากพนัง","0","197","0.00","65","32.99","0","312","0.00","113","36.22","0","225","0.00","87","38.67","0","172","0.00","61","35.47"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","0","442","0.00","243","54.98","0","492","0.00","262","53.25","0","438","0.00","229","52.28","0","417","0.00","183","43.88"
"11336  :  โรงพยาบาลขนอม","0","218","0.00","71","32.57","0","289","0.00","83","28.72","0","161","0.00","54","33.54","0","179","0.00","50","27.93"
"11337  :  โรงพยาบาลหัวไทร","0","105","0.00","40","38.10","0","111","0.00","31","27.93","0","98","0.00","32","32.65","0","90","0.00","35","38.89"
"11338  :  โรงพยาบาลบางขัน","0","49","0.00","22","44.90","0","34","0.00","17","50.00","0","53","0.00","21","39.62","0","104","0.00","39","37.50"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","83","0.00","27","32.53","0","82","0.00","28","34.15","0","82","0.00","25","30.49","0","67","0.00","19","28.36"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","19","0.00","11","57.89","0","14","0.00","8","57.14","0","8","0.00","5","62.50","0","11","0.00","6","54.55"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","61","0.00","25","40.98","0","98","0.00","35","35.71","0","75","0.00","34","45.33","0","110","0.00","32","29.09"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","72","0.00","25","34.72","0","26","0.00","9","34.62","0","57","0.00","25","43.86","0","45","0.00","12","26.67"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","15","0.00","5","33.33","0","2","0.00","1","50.00","0","10","0.00","4","40.00","0","1","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","33","0.00","10","30.30","0","33","0.00","14","42.42","0","25","0.00","11","44.00","0","28","0.00","11","39.29"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","14","0.00","6","42.86","0","21","0.00","10","47.62","0","47","0.00","20","42.55","0","66","0.00","19","28.79"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","5","0.00","1","20.00","0","6","0.00","2","33.33","0","14","0.00","4","28.57","0","16","0.00","5","31.25"
"40742  :  โรงพยาบาลนบพิตำ","0","47","0.00","27","57.45","0","83","0.00","30","36.14","0","34","0.00","12","35.29","0","45","0.00","14","31.11"
"40743  :  โรงพยาบาลพระพรหม","0","53","0.00","23","43.40","0","101","0.00","48","47.52","0","104","0.00","39","37.50","0","119","0.00","38","31.93"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","10","0.00","5","50.00","0","17","0.00","2","11.76","0","5","0.00","2","40.00","0","5","0.00","1","20.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","1","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","9","0.00","2","22.22","0","2","0.00","1","50.00","0","2","0.00","1","50.00","0","1","0.00","1","100.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","147","0.00","48","32.65","0","143","0.00","50","34.97","0","127","0.00","45","35.43","0","105","0.00","40","38.10"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","38","0.00","21","55.26","0","58","0.00","19","32.76","0","21","0.00","13","61.90","0","29","0.00","10","34.48"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","31","0.00","21","67.74","0","86","0.00","36","41.86","0","20","0.00","9","45.00","0","37","0.00","15","40.54"
"11350  :  โรงพยาบาลบางไทร","0","93","0.00","42","45.16","0","75","0.00","39","52.00","0","75","0.00","27","36.00","0","41","0.00","27","65.85"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","54","0.00","28","51.85","0","206","0.00","72","34.95","0","37","0.00","25","67.57","0","34","0.00","16","47.06"
"11353  :  โรงพยาบาลทับปุด","0","155","0.00","73","47.10","0","140","0.00","60","42.86","0","114","0.00","49","42.98","0","117","0.00","49","41.88"
