"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11303  :  โรงพยาบาลพุทธมณฑล","2,820","3","0.11","2,796","4","0.14"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00","673","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","12,061","27","0.22","12,928","22","0.17"
"11304  :  โรงพยาบาลกระทุ่มแบน","1,032","0","0.00","1,218","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","96","1","1.04","1,784","1","0.06"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","2,650","0","0.00","1,749","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","898","9","1.00","1,035","6","0.58"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1,094","0","0.00","1,082","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","73","0","0.00","251","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","2,322","1","0.04","2,044","760","37.18"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","27","0","0.00","494","0","0.00"
"11310  :  โรงพยาบาลชะอำ","2,039","0","0.00","4,234","15","0.35"
"11311  :  โรงพยาบาลท่ายาง","649","0","0.00","2,141","326","15.23"
"11312  :  โรงพยาบาลบ้านลาด","86","0","0.00","812","63","7.76"
"11313  :  โรงพยาบาลบ้านแหลม","1,048","0","0.00","1,934","992","51.29"
"11314  :  โรงพยาบาลแก่งกระจาน","17","0","0.00","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","0","0.00","1","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","596","0","0.00","853","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","363","1","0.28","2,485","12","0.48"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","1","0","0.00","371","7","1.89"
"11320  :  โรงพยาบาลหัวหิน","6","0","0.00","2","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","591","591","100.00","708","319","45.06"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","6","0","0.00","1,426","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","177","0","0.00","154","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","285","0","0.00","1","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,592","0","0.00","3,081","3","0.10"
"11326  :  โรงพยาบาลพิปูน","161","0","0.00","713","2","0.28"
"11327  :  โรงพยาบาลเชียรใหญ่","743","0","0.00","339","0","0.00"
"11328  :  โรงพยาบาลชะอวด","2,328","1","0.04","3,111","5","0.16"
"11329  :  โรงพยาบาลท่าศาลา","4,325","0","0.00","4,544","5","0.11"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","0","0","0.00","1,501","1","0.07"
"11332  :  โรงพยาบาลทุ่งใหญ่","4,752","13","0.27","4,520","1,644","36.37"
"11333  :  โรงพยาบาลปากพนัง","3,056","2","0.07","3,710","8","0.22"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,685","0","0.00","1,777","0","0.00"
"11336  :  โรงพยาบาลขนอม","2,098","3","0.14","2,311","2","0.09"
"11337  :  โรงพยาบาลหัวไทร","365","0","0.00","334","0","0.00"
"11338  :  โรงพยาบาลบางขัน","1","0","0.00","1,542","5","0.32"
"11339  :  โรงพยาบาลถ้ำพรรณรา","856","0","0.00","929","6","0.65"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","349","0","0.00","1,381","2","0.14"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","561","0","0.00","580","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1","0","0.00","296","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","7","0","0.00","705","1","0.14"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","270","0","0.00","1,586","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","1,288","5","0.39","1,291","7","0.54"
"40743  :  โรงพยาบาลพระพรหม","211","0","0.00","1,076","5","0.46"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","544","3","0.55"
"11342  :  โรงพยาบาลคลองท่อม","2,152","17","0.79","2,410","8","0.33"
"11343  :  โรงพยาบาลอ่าวลึก","1,192","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","831","0","0.00","378","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","693","3","0.43","2","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","752","0","0.00","796","3","0.38"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","363","0","0.00","350","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,394","23","1.65","1,483","1,332","89.82"
"11350  :  โรงพยาบาลบางไทร","5","0","0.00","10","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,214","0","0.00","1,262","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1,433","1","0.07","1,569","424","27.02"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,156","0","0.00","917","636","69.36"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1","0","0.00","5,879","21","0.36"
"11355  :  โรงพยาบาลป่าตอง","2,160","0","0.00","1,425","0","0.00"
"11356  :  โรงพยาบาลถลาง","1","0","0.00","1,575","2","0.13"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","815","0","0.00","735","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","270","0","0.00","267","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","2,069","0","0.00","3,196","3","0.09"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","2,815","8","0.28"
"11358  :  โรงพยาบาลดอนสัก","1,008","0","0.00","1,851","1","0.05"
"11359  :  โรงพยาบาลเกาะพงัน","448","0","0.00","776","0","0.00"
"11360  :  โรงพยาบาลไชยา","1,479","0","0.00","644","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","1,028","0","0.00","1,231","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","100","0","0.00","1,217","4","0.33"
"11363  :  โรงพยาบาลบ้านตาขุน","774","0","0.00","455","0","0.00"
"11364  :  โรงพยาบาลพนม","1,698","2","0.12","1,649","3","0.18"
"11365  :  โรงพยาบาลท่าฉาง","1,365","1","0.07","1,505","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","1,209","0","0.00","3,321","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","1,850","0","0.00","1,915","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","2,316","0","0.00","2,301","0","0.00"
"11369  :  โรงพยาบาลพระแสง","1,461","0","0.00","2,821","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","3,900","8","0.21","4,073","2,627","64.50"
"11371  :  โรงพยาบาลชัยบุรี","545","1","0.18","1,047","3","0.29"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","3,565","7","0.20","3,399","6","0.18"
"11654  :  โรงพยาบาลวิภาวดี","385","0","0.00","367","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","211","0","0.00","547","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","68","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","1,149","0","0.00","1,133","0","0.00"
"10743  :  โรงพยาบาลระนอง","3,406","0","0.00","5,105","8","0.16"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","2","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","411","0","0.00","755","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","1,093","0","0.00","1,550","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","452","0","0.00","453","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","1","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,169","3","0.26","1,184","1","0.08"
"11376  :  โรงพยาบาลท่าแซะ","91","0","0.00","473","0","0.00"
"11377  :  โรงพยาบาลปะทิว","573","0","0.00","249","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","1,263","0","0.00","1,551","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","2,302","0","0.00","2,300","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","416","0","0.00","581","0","0.00"
"11381  :  โรงพยาบาลละแม","1,054","0","0.00","1,567","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","953","0","0.00","965","965","100.00"
"11383  :  โรงพยาบาลสวี","2,261","0","0.00","2,384","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","553","0","0.00","768","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","24","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","3,267","2","0.06","1,094","3","0.27"
"10745  :  โรงพยาบาลสงขลา","13","0","0.00","4","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","7","0","0.00","4","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","1","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","153","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","438","0","0.00","245","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","498","0","0.00","667","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","2,703","10","0.37"
"11406  :  โรงพยาบาลทุ่งหว้า","627","0","0.00","531","0","0.00"
"28786  :  โรงพยาบาลมะนัง","204","0","0.00","190","0","0.00"
"10683  :  โรงพยาบาลตรัง","2,998","0","0.00","3,911","0","0.00"
"11407  :  โรงพยาบาลกันตัง","1,191","0","0.00","0","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,272","0","0.00","1,784","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","770","0","0.00","682","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","1,922","11","0.57","2,048","5","0.24"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","0","0.00","1,045","4","0.38"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","17","0","0.00","655","10","1.53"
"10747  :  โรงพยาบาลพัทลุง","2","0","0.00","11","0","0.00"
"11414  :  โรงพยาบาลกงหรา","8","0","0.00","420","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","1,161","3","0.26","1,022","3","0.29"
"11416  :  โรงพยาบาลตะโหมด","1,567","0","0.00","2,214","2","0.09"
"11417  :  โรงพยาบาลควนขนุน","1,439","4","0.28","1,218","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","2,127","2","0.09"
"11419  :  โรงพยาบาลศรีบรรพต","459","0","0.00","437","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","285","0","0.00","662","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","819","0","0.00","979","1","0.10"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","81","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","972","0","0.00","898","3","0.33"
"10748  :  โรงพยาบาลปัตตานี","3","0","0.00","4","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","2","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0.00","386","3","0.78"
"11425  :  โรงพยาบาลปะนาเระ","1","1","100.00","904","3","0.33"
"11426  :  โรงพยาบาลมายอ","0","0","0.00","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0.00","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00","336","1","0.30"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","1","0","0.00","554","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","519","2","0.39"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0.00","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","5","0","0.00","3,131","13","0.42"
"10749  :  โรงพยาบาลเบตง","1","0","0.00","1,007","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","0","0","0.00","3","0","0.00"
"11434  :  โรงพยาบาลรามัน","3","0","0.00","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","839","3","0.36"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","1,604","2","0.12","1,178","7","0.59"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","1","0","0.00","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","5","0","0.00","1","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","3,670","0","0.00","745","0","0.00"
"11435  :  โรงพยาบาลตากใบ","2,436","0","0.00","2,471","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","1,609","0","0.00","1,316","0","0.00"
"11437  :  โรงพยาบาลระแงะ","974","0","0.00","4,117","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","34","0","0.00","9","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","5","0","0.00","3","0","0.00"
"11440  :  โรงพยาบาลแว้ง","1","0","0.00","1,955","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","353","0","0.00","207","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","655","0","0.00","1,569","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,122","0","0.00","1,077","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","4","0","0.00","238","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","592","0","0.00","123","0","0.00"
