"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11280  :  โรงพยาบาลบ่อพลอย","292","272","93.15","157","57.72","289","292","101.04","234","80.14","276","281","101.81","207","73.67","274","273","99.64","223","81.68"
"11281  :  โรงพยาบาลท่ากระดาน","102","78","76.47","40","51.28","105","50","47.62","26","52.00","107","7","6.54","5","71.43","104","67","64.42","48","71.64"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","193","158","81.87","86","54.43","199","124","62.31","74","59.68","193","180","93.26","133","73.89","194","178","91.75","101","56.74"
"11283  :  โรงพยาบาลทองผาภูมิ","310","235","75.81","105","44.68","306","294","96.08","277","94.22","299","28","9.36","19","67.86","301","203","67.44","107","52.71"
"11284  :  โรงพยาบาลสังขละบุรี","555","435","78.38","273","62.76","556","487","87.59","313","64.27","542","384","70.85","196","51.04","527","435","82.54","229","52.64"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","146","74","50.68","37","50.00","149","139","93.29","96","69.06","139","39","28.06","24","61.54","134","89","66.42","52","58.43"
"11286  :  โรงพยาบาลเลาขวัญ","83","61","73.49","21","34.43","84","49","58.33","27","55.10","82","13","15.85","9","69.23","85","43","50.59","31","72.09"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","209","197","94.26","113","57.36","205","154","75.12","88","57.14","213","67","31.46","42","62.69","208","148","71.15","91","61.49"
"11288  :  โรงพยาบาลสถานพระบารมี","135","113","83.70","76","67.26","142","138","97.18","71","51.45","138","133","96.38","106","79.70","139","127","91.37","109","85.83"
"11520  :  โรงพยาบาลค่ายสุรสีห์","137","58","42.34","32","55.17","137","41","29.93","23","56.10","132","11","8.33","10","90.91","122","18","14.75","9","50.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","65","45","69.23","23","51.11","63","36","57.14","19","52.78","64","5","7.81","3","60.00","58","47","81.03","31","65.96"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","114","99","86.84","63","63.64","112","98","87.50","65","66.33","112","102","91.07","81","79.41","107","107","100.00","92","85.98"
"41701  :  โรงพยาบาลหนองปรือ","9","8","88.89","5","62.50","9","8","88.89","4","50.00","9","8","88.89","4","50.00","8","9","112.50","7","77.78"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","279","176","63.08","98","55.68","275","256","93.09","144","56.25","278","245","88.13","127","51.84","266","217","81.58","125","57.60"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","235","190","80.85","112","58.95","222","171","77.03","89","52.05","219","156","71.23","91","58.33","223","185","82.96","129","69.73"
"11289  :  โรงพยาบาลเดิมบางนางบวช","101","65","64.36","41","63.08","98","92","93.88","63","68.48","102","95","93.14","74","77.89","104","105","100.96","68","64.76"
"11290  :  โรงพยาบาลด่านช้าง","241","212","87.97","126","59.43","235","213","90.64","118","55.40","231","211","91.34","132","62.56","220","198","90.00","108","54.55"
"11291  :  โรงพยาบาลบางปลาม้า","130","116","89.23","68","58.62","128","114","89.06","75","65.79","128","105","82.03","70","66.67","127","112","88.19","76","67.86"
"11292  :  โรงพยาบาลศรีประจันต์","143","98","68.53","62","63.27","137","91","66.42","43","47.25","132","84","63.64","64","76.19","121","105","86.78","63","60.00"
"11293  :  โรงพยาบาลดอนเจดีย์","176","129","73.30","83","64.34","178","151","84.83","103","68.21","172","133","77.33","95","71.43","170","166","97.65","115","69.28"
"11294  :  โรงพยาบาลสามชุก","195","186","95.38","121","65.05","191","185","96.86","138","74.59","174","185","106.32","154","83.24","170","166","97.65","102","61.45"
"11295  :  โรงพยาบาลอู่ทอง","335","306","91.34","201","65.69","339","312","92.04","221","70.83","336","306","91.07","265","86.60","342","308","90.06","238","77.27"
"11296  :  โรงพยาบาลหนองหญ้าไซ","177","155","87.57","96","61.94","169","168","99.41","103","61.31","177","150","84.75","108","72.00","179","177","98.88","110","62.15"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","236","216","91.53","132","61.11","224","128","57.14","57","44.53","218","218","100.00","167","76.61","212","213","100.47","127","59.62"
"11298  :  โรงพยาบาลนครชัยศรี","162","140","86.42","100","71.43","160","109","68.13","77","70.64","155","86","55.48","75","87.21","144","104","72.22","77","74.04"
"11299  :  โรงพยาบาลห้วยพลู","91","51","56.04","28","54.90","85","80","94.12","40","50.00","84","21","25.00","11","52.38","85","26","30.59","17","65.38"
"11300  :  โรงพยาบาลดอนตูม","164","156","95.12","86","55.13","163","161","98.77","119","73.91","154","150","97.40","116","77.33","149","142","95.30","105","73.94"
"11301  :  โรงพยาบาลบางเลน","193","117","60.62","62","52.99","202","92","45.54","34","36.96","201","24","11.94","10","41.67","204","59","28.92","22","37.29"
"11302  :  โรงพยาบาลสามพราน","422","260","61.61","132","50.77","426","249","58.45","128","51.41","442","39","8.82","22","56.41","453","208","45.92","125","60.10"
"11303  :  โรงพยาบาลพุทธมณฑล","49","43","87.76","32","74.42","45","21","46.67","13","61.90","42","4","9.52","2","50.00","39","37","94.87","31","83.78"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","47","45","95.74","28","62.22","45","46","102.22","28","60.87","43","44","102.33","25","56.82","47","45","95.74","30","66.67"
"10734  :  โรงพยาบาลสมุทรสาคร","606","365","60.23","159","43.56","594","275","46.30","118","42.91","582","31","5.33","21","67.74","565","110","19.47","62","56.36"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,087","650","59.80","398","61.23","976","665","68.14","389","58.50","820","423","51.59","266","62.88","610","499","81.80","296","59.32"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","97","19","19.59","14","73.68","92","12","13.04","9","75.00","92","8","8.70","7","87.50","90","14","15.56","9","64.29"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","46","29","63.04","16","55.17","47","22","46.81","12","54.55","48","19","39.58","16","84.21","46","13","28.26","7","53.85"
"10736  :  โรงพยาบาลพระจอมเกล้า","483","66","13.66","41","62.12","465","62","13.33","42","67.74","435","64","14.71","37","57.81","414","70","16.91","47","67.14"
"11308  :  โรงพยาบาลเขาย้อย","105","82","78.10","39","47.56","105","42","40.00","28","66.67","100","10","10.00","6","60.00","95","89","93.68","52","58.43"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","33","31","93.94","23","74.19","37","30","81.08","22","73.33","38","31","81.58","23","74.19","34","33","97.06","23","69.70"
"11310  :  โรงพยาบาลชะอำ","507","434","85.60","307","70.74","501","464","92.61","341","73.49","498","404","81.12","327","80.94","486","438","90.12","349","79.68"
"11311  :  โรงพยาบาลท่ายาง","187","125","66.84","79","63.20","183","92","50.27","63","68.48","184","77","41.85","60","77.92","189","160","84.66","112","70.00"
"11312  :  โรงพยาบาลบ้านลาด","23","22","95.65","15","68.18","19","22","115.79","15","68.18","22","19","86.36","14","73.68","20","19","95.00","11","57.89"
"11313  :  โรงพยาบาลบ้านแหลม","308","179","58.12","119","66.48","310","249","80.32","187","75.10","298","296","99.33","211","71.28","303","259","85.48","190","73.36"
"11314  :  โรงพยาบาลแก่งกระจาน","26","25","96.15","13","52.00","28","26","92.86","16","61.54","23","22","95.65","14","63.64","25","21","84.00","11","52.38"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","132","86","65.15","51","59.30","146","18","12.33","11","61.11","142","19","13.38","16","84.21","129","79","61.24","45","56.96"
"11316  :  โรงพยาบาลทับสะแก","114","94","82.46","56","59.57","115","104","90.43","64","61.54","114","37","32.46","24","64.86","111","42","37.84","28","66.67"
"11317  :  โรงพยาบาลบางสะพาน","176","166","94.32","83","50.00","176","143","81.25","64","44.76","178","170","95.51","103","60.59","176","149","84.66","88","59.06"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","247","227","91.90","132","58.15","244","226","92.62","116","51.33","239","228","95.40","128","56.14","226","207","91.59","101","48.79"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","122","113","92.62","58","51.33","121","108","89.26","57","52.78","112","108","96.43","53","49.07","108","104","96.30","55","52.88"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","154","77","50.00","31","40.26","152","82","53.95","47","57.32","150","116","77.33","73","62.93","142","109","76.76","66","60.55"
"11324  :  โรงพยาบาลลานสะกา","153","135","88.24","105","77.78","150","141","94.00","110","78.01","151","41","27.15","28","68.29","149","89","59.73","55","61.80"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","168","65","38.69","29","44.62","154","58","37.66","26","44.83","149","10","6.71","7","70.00","145","12","8.28","9","75.00"
"11326  :  โรงพยาบาลพิปูน","133","74","55.64","37","50.00","124","104","83.87","58","55.77","120","33","27.50","13","39.39","112","67","59.82","34","50.75"
"11327  :  โรงพยาบาลเชียรใหญ่","80","75","93.75","31","41.33","77","76","98.70","43","56.58","77","72","93.51","43","59.72","76","68","89.47","43","63.24"
"11328  :  โรงพยาบาลชะอวด","160","60","37.50","30","50.00","158","72","45.57","42","58.33","160","28","17.50","15","53.57","155","36","23.23","21","58.33"
"11329  :  โรงพยาบาลท่าศาลา","908","573","63.11","357","62.30","879","707","80.43","527","74.54","864","324","37.50","224","69.14","847","719","84.89","421","58.55"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11331  :  โรงพยาบาลนาบอน","119","94","78.99","52","55.32","120","54","45.00","24","44.44","110","5","4.55","4","80.00","112","9","8.04","3","33.33"
"11332  :  โรงพยาบาลทุ่งใหญ่","487","448","91.99","271","60.49","481","421","87.53","245","58.19","472","377","79.87","243","64.46","460","345","75.00","211","61.16"
"11333  :  โรงพยาบาลปากพนัง","283","243","85.87","158","65.02","284","150","52.82","85","56.67","282","92","32.62","57","61.96","280","110","39.29","74","67.27"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","370","340","91.89","262","77.06","365","359","98.36","218","60.72","363","358","98.62","231","64.53","372","356","95.70","226","63.48"
"11336  :  โรงพยาบาลขนอม","480","411","85.63","223","54.26","483","244","50.52","121","49.59","463","256","55.29","158","61.72","462","240","51.95","126","52.50"
"11337  :  โรงพยาบาลหัวไทร","140","66","47.14","46","69.70","138","81","58.70","58","71.60","132","130","98.48","82","63.08","129","30","23.26","18","60.00"
"11338  :  โรงพยาบาลบางขัน","303","193","63.70","131","67.88","295","198","67.12","142","71.72","281","77","27.40","54","70.13","277","105","37.91","57","54.29"
"11339  :  โรงพยาบาลถ้ำพรรณรา","109","65","59.63","34","52.31","113","46","40.71","24","52.17","113","6","5.31","2","33.33","114","74","64.91","41","55.41"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","227","95","41.85","59","62.11","199","78","39.20","48","61.54","191","21","10.99","12","57.14","177","14","7.91","10","71.43"
"11660  :  โรงพยาบาลจุฬาภรณ์","176","129","73.30","63","48.84","173","150","86.71","89","59.33","169","26","15.38","17","65.38","165","130","78.79","83","63.85"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","127","83","65.35","43","51.81","116","88","75.86","40","45.45","111","52","46.85","25","48.08","116","64","55.17","30","46.88"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","81","30","37.04","8","26.67","81","12","14.81","5","41.67","70","3","4.29","1","33.33","68","3","4.41","1","33.33"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","459","179","39.00","86","48.04","449","149","33.18","75","50.34","437","50","11.44","20","40.00","444","45","10.14","30","66.67"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","137","84","61.31","59","70.24","141","91","64.54","73","80.22","138","51","36.96","25","49.02","142","92","64.79","58","63.04"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","51","20","39.22","8","40.00","59","12","20.34","7","58.33","70","7","10.00","1","14.29","72","20","27.78","6","30.00"
"40742  :  โรงพยาบาลนบพิตำ","75","43","57.33","21","48.84","77","44","57.14","19","43.18","74","3","4.05","1","33.33","77","32","41.56","23","71.88"
"40743  :  โรงพยาบาลพระพรหม","194","182","93.81","99","54.40","184","182","98.91","117","64.29","181","12","6.63","6","50.00","171","80","46.78","37","46.25"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","7","2","28.57","2","100.00","5","3","60.00","1","33.33","3","2","66.67","2","100.00","2","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","136","81","59.56","45","55.56","133","57","42.86","34","59.65","142","28","19.72","22","78.57","139","23","16.55","16","69.57"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","80","31","38.75","23","74.19","75","37","49.33","24","64.86","82","9","10.98","4","44.44","73","45","61.64","24","53.33"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","184","35","19.02","21","60.00","180","89","49.44","73","82.02","184","31","16.85","16","51.61","164","21","12.80","13","61.90"
"11350  :  โรงพยาบาลบางไทร","64","58","90.63","37","63.79","73","23","31.51","11","47.83","76","10","13.16","7","70.00","75","70","93.33","50","71.43"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","208","186","89.42","119","63.98","212","199","93.87","141","70.85","214","205","95.79","154","75.12","201","207","102.99","153","73.91"
"11353  :  โรงพยาบาลทับปุด","154","123","79.87","76","61.79","153","90","58.82","55","61.11","153","128","83.66","94","73.44","139","129","92.81","83","64.34"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","326","248","76.07","164","66.13","327","191","58.41","117","61.26","329","92","27.96","44","47.83","312","239","76.60","139","58.16"
"10741  :  โรงพยาบาลวชิระภูเก็ต","288","170","59.03","141","82.94","216","161","74.54","140","86.96","185","129","69.73","103","79.84","177","24","13.56","16","66.67"
"11355  :  โรงพยาบาลป่าตอง","437","242","55.38","116","47.93","423","293","69.27","238","81.23","421","26","6.18","18","69.23","407","19","4.67","12","63.16"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","277","237","85.56","212","89.45","285","240","84.21","216","90.00","293","256","87.37","237","92.58","291","257","88.32","240","93.39"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","67","52","77.61","30","57.69","62","51","82.26","36","70.59","54","7","12.96","2","28.57","47","41","87.23","29","70.73"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","54","48","88.89","29","60.42","49","47","95.92","38","80.85","45","32","71.11","28","87.50","41","30","73.17","20","66.67"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","300","269","89.67","226","84.01","284","186","65.49","135","72.58","271","106","39.11","86","81.13","267","133","49.81","85","63.91"
"11359  :  โรงพยาบาลเกาะพงัน","106","65","61.32","40","61.54","104","80","76.92","51","63.75","105","3","2.86","2","66.67","105","48","45.71","33","68.75"
"11360  :  โรงพยาบาลไชยา","71","38","53.52","22","57.89","70","50","71.43","29","58.00","74","21","28.38","10","47.62","81","21","25.93","12","57.14"
"11361  :  โรงพยาบาลท่าชนะ","143","136","95.10","86","63.24","129","53","41.09","25","47.17","127","49","38.58","24","48.98","130","78","60.00","49","62.82"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","116","100","86.21","59","59.00","112","107","95.54","66","61.68","104","69","66.35","48","69.57","97","90","92.78","67","74.44"
"11364  :  โรงพยาบาลพนม","62","35","56.45","22","62.86","65","32","49.23","16","50.00","68","24","35.29","18","75.00","62","52","83.87","33","63.46"
"11365  :  โรงพยาบาลท่าฉาง","163","146","89.57","101","69.18","164","151","92.07","104","68.87","164","127","77.44","95","74.80","151","137","90.73","96","70.07"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","96","89","92.71","65","73.03","97","90","92.78","68","75.56","94","95","101.06","67","70.53","98","88","89.80","72","81.82"
"11368  :  โรงพยาบาลเคียนซา","254","242","95.28","192","79.34","238","229","96.22","198","86.46","228","179","78.51","155","86.59","225","216","96.00","183","84.72"
"11369  :  โรงพยาบาลพระแสง","237","227","95.78","136","59.91","240","206","85.83","120","58.25","240","30","12.50","16","53.33","229","166","72.49","112","67.47"
"11370  :  โรงพยาบาลพุนพิน","631","528","83.68","409","77.46","618","508","82.20","357","70.28","611","395","64.65","281","71.14","604","373","61.75","260","69.71"
"11371  :  โรงพยาบาลชัยบุรี","88","85","96.59","58","68.24","85","83","97.65","74","89.16","93","58","62.37","42","72.41","88","88","100.00","67","76.14"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","266","256","96.24","193","75.39","253","171","67.59","120","70.18","260","103","39.62","40","38.83","262","127","48.47","71","55.91"
"11654  :  โรงพยาบาลวิภาวดี","83","65","78.31","43","66.15","78","40","51.28","34","85.00","76","37","48.68","27","72.97","79","37","46.84","25","67.57"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","82","69","84.15","44","63.77","81","41","50.62","28","68.29","80","23","28.75","17","73.91","75","38","50.67","22","57.89"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","2","0","0.00","0","0.00","2","0","0.00","0","0.00","2","0","0.00","0","0.00","2","1","50.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","54","25","46.30","14","56.00","50","23","46.00","13","56.52","45","21","46.67","16","76.19","49","24","48.98","9","37.50"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","25","18","72.00","13","72.22","25","23","92.00","20","86.96","25","22","88.00","20","90.91","23","24","104.35","20","83.33"
"11372  :  โรงพยาบาลกะเปอร์","151","124","82.12","65","52.42","146","136","93.15","77","56.62","146","127","86.99","85","66.93","143","133","93.01","89","66.92"
"11373  :  โรงพยาบาลกระบุรี","103","100","97.09","63","63.00","103","102","99.03","63","61.76","98","96","97.96","54","56.25","101","100","99.01","46","46.00"
"11374  :  โรงพยาบาลสุขสำราญ","52","46","88.46","35","76.09","55","47","85.45","44","93.62","48","47","97.92","41","87.23","49","37","75.51","24","64.86"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","350","302","86.29","190","62.91","336","260","77.38","167","64.23","335","187","55.82","117","62.57","334","304","91.02","187","61.51"
"11376  :  โรงพยาบาลท่าแซะ","110","99","90.00","61","61.62","106","110","103.77","86","78.18","113","109","96.46","85","77.98","115","114","99.13","91","79.82"
"11377  :  โรงพยาบาลปะทิว","40","22","55.00","13","59.09","37","27","72.97","18","66.67","38","3","7.89","2","66.67","38","13","34.21","2","15.38"
"11378  :  โรงพยาบาลมาบอำมฤต","176","87","49.43","37","42.53","169","95","56.21","53","55.79","158","28","17.72","11","39.29","143","90","62.94","52","57.78"
"11379  :  โรงพยาบาลหลังสวน","67","54","80.60","40","74.07","60","55","91.67","45","81.82","57","41","71.93","36","87.80","64","53","82.81","41","77.36"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","118","61","51.69","36","59.02","119","76","63.87","69","90.79","120","32","26.67","25","78.13","114","2","1.75","1","50.00"
"11381  :  โรงพยาบาลละแม","218","183","83.94","88","48.09","209","162","77.51","90","55.56","216","150","69.44","81","54.00","211","193","91.47","130","67.36"
"11382  :  โรงพยาบาลพะโต๊ะ","263","180","68.44","90","50.00","262","173","66.03","91","52.60","256","112","43.75","73","65.18","262","114","43.51","62","54.39"
"11383  :  โรงพยาบาลสวี","184","151","82.07","79","52.32","183","140","76.50","65","46.43","173","39","22.54","18","46.15","173","130","75.14","77","59.23"
"11385  :  โรงพยาบาลทุ่งตะโก","160","151","94.38","101","66.89","154","148","96.10","94","63.51","155","152","98.06","106","69.74","147","143","97.28","98","68.53"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","16","10","62.50","5","50.00","15","2","13.33","1","50.00","13","0","0.00","0","0.00","11","5","45.45","2","40.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
