"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","229","0","0.00","548","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","4,371","3,752","85.84","275","2","0.73"
"11304  :  โรงพยาบาลกระทุ่มแบน","485","1","0.21","958","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","44","7","15.91","1,397","1,265","90.55"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","2","0","0.00","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,566","5","0.32","770","2","0.26"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","525","0","0.00","212","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","5,627","1","0.02","2,189","12","0.55"
"11308  :  โรงพยาบาลเขาย้อย","1,751","0","0.00","474","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","474","0","0.00","396","0","0.00"
"11310  :  โรงพยาบาลชะอำ","2,532","2","0.08","1,373","1","0.07"
"11311  :  โรงพยาบาลท่ายาง","1,195","0","0.00","1,007","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","728","1","0.14","832","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","966","1","0.10","569","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","65","0","0.00","145","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","5","0","0.00","2","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","286","0","0.00","499","3","0.60"
"11317  :  โรงพยาบาลบางสะพาน","3,012","7","0.23","1,739","5","0.29"
"11318  :  โรงพยาบาลบางสะพานน้อย","535","0","0.00","426","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","9","0","0.00","4","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","866","683","78.87","544","534","98.16"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","2,465","0","0.00","7","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","4,137","34","0.82","1,808","14","0.77"
"11322  :  โรงพยาบาลพรหมคีรี","1,463","157","10.73","1,050","1","0.10"
"11324  :  โรงพยาบาลลานสะกา","458","379","82.75","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","2,757","1,190","43.16","575","1","0.17"
"11326  :  โรงพยาบาลพิปูน","2,340","807","34.49","339","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","1,253","557","44.45","554","5","0.90"
"11328  :  โรงพยาบาลชะอวด","4,391","1,744","39.72","2,866","1","0.03"
"11329  :  โรงพยาบาลท่าศาลา","6,605","3,775","57.15","2,311","642","27.78"
"11330  :  โรงพยาบาลทุ่งสง","3,553","0","0.00","2,434","0","0.00"
"11331  :  โรงพยาบาลนาบอน","944","332","35.17","662","322","48.64"
"11332  :  โรงพยาบาลทุ่งใหญ่","4,590","2,033","44.29","1,376","5","0.36"
"11333  :  โรงพยาบาลปากพนัง","3,122","1,503","48.14","1,396","253","18.12"
"11334  :  โรงพยาบาลร่อนพิบูลย์","2,890","5","0.17","802","1","0.12"
"11335  :  โรงพยาบาลสิชล","1,763","1,739","98.64","7","0","0.00"
"11336  :  โรงพยาบาลขนอม","1,912","1,195","62.50","997","1","0.10"
"11337  :  โรงพยาบาลหัวไทร","320","318","99.38","67","0","0.00"
"11338  :  โรงพยาบาลบางขัน","3,242","835","25.76","853","3","0.35"
"11339  :  โรงพยาบาลถ้ำพรรณรา","793","2","0.25","323","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","391","0","0.00","326","1","0.31"
"11660  :  โรงพยาบาลจุฬาภรณ์","949","295","31.09","561","1","0.18"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","79","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","393","345","87.79","1","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0.00","120","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","6,554","3,112","47.48","4,036","2,480","61.45"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","828","125","15.10","384","2","0.52"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1,850","1,084","58.59","320","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","1,076","302","28.07","893","1","0.11"
"40743  :  โรงพยาบาลพระพรหม","695","137","19.71","761","1","0.13"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","1,004","0","0.00","435","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","1,431","0","0.00","1,117","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","999","0","0.00","254","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","1,477","8","0.54","912","4","0.44"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","567","446","78.66","552","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","374","374","100.00","378","360","95.24"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,196","1,195","99.92","1,241","1,214","97.82"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,034","1,027","99.32","346","204","58.96"
"11353  :  โรงพยาบาลทับปุด","1,461","813","55.65","1,096","1","0.09"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","990","984","99.39","154","143","92.86"
"10741  :  โรงพยาบาลวชิระภูเก็ต","6,219","2,764","44.44","5,588","54","0.97"
"11355  :  โรงพยาบาลป่าตอง","1,492","749","50.20","633","0","0.00"
"11356  :  โรงพยาบาลถลาง","3,614","3","0.08","1,527","1","0.07"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","389","0","0.00","8","0","0.00"
"41436  :  โรงพยาบาลฉลอง","439","0","0.00","647","1","0.15"
"09192  :  โรงพยาบาลเกาะเต่า","154","139","90.26","50","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","3,328","532","15.99","1,385","3","0.22"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","2,346","5","0.21","1,986","1","0.05"
"11358  :  โรงพยาบาลดอนสัก","2,148","1,154","53.72","386","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","806","258","32.01","689","0","0.00"
"11360  :  โรงพยาบาลไชยา","1,966","932","47.41","522","2","0.38"
"11361  :  โรงพยาบาลท่าชนะ","1,154","470","40.73","365","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","1,994","1","0.05","635","1","0.16"
"11363  :  โรงพยาบาลบ้านตาขุน","1,163","406","34.91","595","0","0.00"
"11364  :  โรงพยาบาลพนม","2,525","529","20.95","565","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","988","504","51.01","353","1","0.28"
"11366  :  โรงพยาบาลบ้านนาสาร","1,551","4","0.26","1,089","1","0.09"
"11367  :  โรงพยาบาลบ้านนาเดิม","1,358","691","50.88","475","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","1,967","1,962","99.75","8","0","0.00"
"11369  :  โรงพยาบาลพระแสง","3,358","956","28.47","1,362","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","3,541","3,242","91.56","1,189","2","0.17"
"11371  :  โรงพยาบาลชัยบุรี","1,131","259","22.90","869","271","31.19"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","3,863","436","11.29","1,085","2","0.18"
"11654  :  โรงพยาบาลวิภาวดี","858","252","29.37","405","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","1,112","169","15.20","586","2","0.34"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","2","0","0.00","1","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","97","0","0.00","70","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","3,574","2,163","60.52","975","3","0.31"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","1","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","858","854","99.53","3","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","933","841","90.14","982","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","789","304","38.53","290","2","0.69"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","964","557","57.78","793","550","69.36"
"11376  :  โรงพยาบาลท่าแซะ","1,104","69","6.25","543","1","0.18"
"11377  :  โรงพยาบาลปะทิว","882","172","19.50","143","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","1,478","1,033","69.89","1,305","1,094","83.83"
"11379  :  โรงพยาบาลหลังสวน","1,751","187","10.68","1,265","6","0.47"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","376","326","86.70","321","0","0.00"
"11381  :  โรงพยาบาลละแม","2,167","984","45.41","617","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","1,022","702","68.69","531","1","0.19"
"11383  :  โรงพยาบาลสวี","2,340","1,263","53.97","2,610","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","517","472","91.30","30","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","76","0","0.00","65","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","5","0","0.00","2","1","50.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","290","0","0.00","65","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","5,310","8","0.15","4,033","3","0.07"
"11402  :  โรงพยาบาลควนโดน","1","0","0.00","0","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","1,174","2","0.17","1,073","5","0.47"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00","0","0","0.00"
"11405  :  โรงพยาบาลละงู","4,593","4","0.09","1,365","3","0.22"
"11406  :  โรงพยาบาลทุ่งหว้า","1,104","1","0.09","833","2","0.24"
"28786  :  โรงพยาบาลมะนัง","846","1","0.12","613","1","0.16"
"10683  :  โรงพยาบาลตรัง","7,012","9","0.13","3,335","10","0.30"
"11407  :  โรงพยาบาลกันตัง","3,731","204","5.47","856","6","0.70"
"11408  :  โรงพยาบาลย่านตาขาว","2,716","439","16.16","942","3","0.32"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","943","3","0.32"
"11410  :  โรงพยาบาลสิเกา","1,683","6","0.36","924","3","0.32"
"11411  :  โรงพยาบาลห้วยยอด","4,322","5","0.12","945","4","0.42"
"11412  :  โรงพยาบาลวังวิเศษ","1,437","3","0.21","613","1","0.16"
"11413  :  โรงพยาบาลนาโยง","810","4","0.49","473","3","0.63"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","644","1","0.16","360","1","0.28"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","750","2","0.27","291","2","0.69"
"10747  :  โรงพยาบาลพัทลุง","3","0","0.00","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","1,072","1","0.09","693","1","0.14"
"11415  :  โรงพยาบาลเขาชัยสน","517","0","0.00","217","1","0.46"
"11416  :  โรงพยาบาลตะโหมด","2,150","0","0.00","751","1","0.13"
"11417  :  โรงพยาบาลควนขนุน","583","1","0.17","1,166","9","0.77"
"11418  :  โรงพยาบาลปากพะยูน","1,771","3","0.17","961","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","351","0","0.00","158","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","641","0","0.00","11","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","1,007","0","0.00","537","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","1,332","0","0.00","786","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","867","3","0.35","340","3","0.88"
"10748  :  โรงพยาบาลปัตตานี","1,586","10","0.63","1,309","2","0.15"
"11423  :  โรงพยาบาลโคกโพธิ์","1,664","4","0.24","669","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","528","1","0.19","786","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","797","2","0.25","779","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00","415","2","0.48"
"11427  :  โรงพยาบาลทุ่งยางแดง","1,379","1","0.07","566","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","532","0","0.00","418","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","554","1","0.18","874","0","0.00"
"11430  :  โรงพยาบาลยะรัง","793","1","0.13","1,339","2","0.15"
"11431  :  โรงพยาบาลแม่ลาน","520","0","0.00","112","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2,403","4","0.17","830","1","0.12"
"11464  :  โรงพยาบาลกะพ้อ","483","2","0.41","304","1","0.33"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","2,377","4","0.17","2,192","9","0.41"
"10749  :  โรงพยาบาลเบตง","1,930","1","0.05","1,161","1","0.09"
"11432  :  โรงพยาบาลบันนังสตา","2,043","1","0.05","745","2","0.27"
"11433  :  โรงพยาบาลธารโต","1,054","8","0.76","1,309","0","0.00"
"11434  :  โรงพยาบาลรามัน","2,108","15","0.71","2,170","18","0.83"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","1,783","3","0.17","550","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","992","1","0.10","611","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","74","0","0.00","1","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","739","1","0.14","863","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","1,724","4","0.23","973","4","0.41"
"10751  :  โรงพยาบาลสุไหงโก-ลก","3,699","6","0.16","1,074","7","0.65"
"11435  :  โรงพยาบาลตากใบ","2,581","2","0.08","1,139","1","0.09"
"11436  :  โรงพยาบาลบาเจาะ","2,819","6","0.21","1,269","1","0.08"
"11437  :  โรงพยาบาลระแงะ","1,985","0","0.00","2,453","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","2,455","1","0.04","1,042","4","0.38"
"11439  :  โรงพยาบาลศรีสาคร","2,682","2","0.07","864","1","0.12"
"11440  :  โรงพยาบาลแว้ง","2,421","3","0.12","454","1","0.22"
"11441  :  โรงพยาบาลสุคิริน","1,365","1","0.07","703","1","0.14"
"11442  :  โรงพยาบาลสุไหงปาดี","1,293","0","0.00","28","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","0","0","0.00","0","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","2,597","1","0.04","737","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","1,633","5","0.31","999","3","0.30"
