"โรงพยาบาล","ประชากร อายุ 18 - 59 ปี","ประชากร อายุ 18 - 59 ปีที่วัดรอบเอวและส่วนสูง(B)","ความครอบคลุมร้อยละ","ประชากร อายุ 18 - 59 ปีรอบเอวปกติ","ร้อยละ"
"11311  :  โรงพยาบาลท่ายาง","5,808","3,266","56.23","1,454","44.52"
"11312  :  โรงพยาบาลบ้านลาด","502","329","65.54","130","39.51"
"11313  :  โรงพยาบาลบ้านแหลม","10,295","5,468","53.11","1,781","32.57"
"11314  :  โรงพยาบาลแก่งกระจาน","453","241","53.20","97","40.25"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","2,616","1,474","56.35","705","47.83"
"11316  :  โรงพยาบาลทับสะแก","2,475","1,676","67.72","1,073","64.02"
"11317  :  โรงพยาบาลบางสะพาน","3,899","2,632","67.50","1,129","42.90"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","4,163","2,318","55.68","1,163","50.17"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","2,846","1,129","39.67","473","41.90"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","3,032","1,565","51.62","819","52.33"
"11324  :  โรงพยาบาลลานสะกา","2,990","2,647","88.53","1,568","59.24"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","2,736","2,210","80.77","1,121","50.72"
"11326  :  โรงพยาบาลพิปูน","2,372","1,089","45.91","450","41.32"
"11327  :  โรงพยาบาลเชียรใหญ่","1,516","1,261","83.18","591","46.87"
"11328  :  โรงพยาบาลชะอวด","3,344","3,153","94.29","2,259","71.65"
"11329  :  โรงพยาบาลท่าศาลา","11,082","6,627","59.80","3,002","45.30"
"11330  :  โรงพยาบาลทุ่งสง","2,305","262","11.37","121","46.18"
"11331  :  โรงพยาบาลนาบอน","1,935","1,472","76.07","812","55.16"
"11332  :  โรงพยาบาลทุ่งใหญ่","6,644","3,342","50.30","1,773","53.05"
"11333  :  โรงพยาบาลปากพนัง","1,010","858","84.95","452","52.68"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","8,831","4,460","50.50","1,538","34.48"
"11336  :  โรงพยาบาลขนอม","6,471","2,861","44.21","1,494","52.22"
"11337  :  โรงพยาบาลหัวไทร","1,929","1,038","53.81","482","46.44"
"11338  :  โรงพยาบาลบางขัน","4,672","2,345","50.19","1,381","58.89"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,606","1,039","64.69","351","33.78"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","8,844","475","5.37","292","61.47"
"11660  :  โรงพยาบาลจุฬาภรณ์","2,666","1,661","62.30","844","50.81"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","1,410","1,282","90.92","540","42.12"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","9,651","551","5.71","249","45.19"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","18,354","466","2.54","272","58.37"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","2,565","1,968","76.73","813","41.31"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","2,228","1,367","61.36","505","36.94"
"40742  :  โรงพยาบาลนบพิตำ","1,150","1,021","88.78","443","43.39"
"40743  :  โรงพยาบาลพระพรหม","2,703","1,802","66.67","714","39.62"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","1","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","11","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","8","7","87.50","5","71.43"
"77753  :  โรงพยาบาลเกาะพีพี","432","25","5.79","10","40.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","2,536","1,789","70.54","936","52.32"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","1,667","1,016","60.95","410","40.35"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","6,131","4,689","76.48","2,264","48.28"
"11350  :  โรงพยาบาลบางไทร","1,501","886","59.03","454","51.24"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","2,861","2,110","73.75","1,374","65.12"
"11353  :  โรงพยาบาลทับปุด","2,505","1,816","72.50","1,026","56.50"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","4,401","2,141","48.65","887","41.43"
"10741  :  โรงพยาบาลวชิระภูเก็ต","9,121","1,509","16.54","740","49.04"
"11355  :  โรงพยาบาลป่าตอง","12,045","2,346","19.48","964","41.09"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","7,986","149","1.87","27","18.12"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","1,303","785","60.25","484","61.66"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","1,243","689","55.43","445","64.59"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","5,066","3,118","61.55","2,375","76.17"
"11359  :  โรงพยาบาลเกาะพงัน","1,734","1,099","63.38","837","76.16"
"11360  :  โรงพยาบาลไชยา","2,256","1,139","50.49","446","39.16"
"11361  :  โรงพยาบาลท่าชนะ","3,877","2,060","53.13","1,270","61.65"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","2","1","50.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","1,767","1,575","89.13","732","46.48"
"11364  :  โรงพยาบาลพนม","1,403","916","65.29","396","43.23"
"11365  :  โรงพยาบาลท่าฉาง","2,277","1,573","69.08","796","50.60"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","2,271","1,613","71.03","845","52.39"
"11368  :  โรงพยาบาลเคียนซา","4,099","3,133","76.43","2,072","66.13"
"11369  :  โรงพยาบาลพระแสง","3,581","2,059","57.50","1,014","49.25"
"11370  :  โรงพยาบาลพุนพิน","10,055","7,214","71.75","3,595","49.83"
"11371  :  โรงพยาบาลชัยบุรี","972","843","86.73","432","51.25"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","4,328","3,285","75.90","1,498","45.60"
"11654  :  โรงพยาบาลวิภาวดี","1,333","1,058","79.37","512","48.39"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","1,451","1,259","86.77","707","56.16"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","559","216","38.64","110","50.93"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2,323","487","20.96","242","49.69"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","410","399","97.32","203","50.88"
"11372  :  โรงพยาบาลกะเปอร์","3,517","1,831","52.06","1,179","64.39"
"11373  :  โรงพยาบาลกระบุรี","2,795","1,704","60.97","715","41.96"
"11374  :  โรงพยาบาลสุขสำราญ","1,172","1,076","91.81","703","65.33"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","4,984","3,188","63.96","1,405","44.07"
"11376  :  โรงพยาบาลท่าแซะ","3,192","2,993","93.77","2,668","89.14"
"11377  :  โรงพยาบาลปะทิว","1,013","622","61.40","294","47.27"
"11378  :  โรงพยาบาลมาบอำมฤต","3,380","1,820","53.85","792","43.52"
"11379  :  โรงพยาบาลหลังสวน","3,423","2,484","72.57","1,289","51.89"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","2,755","1,900","68.97","1,359","71.53"
"11381  :  โรงพยาบาลละแม","3,251","2,068","63.61","1,120","54.16"
"11382  :  โรงพยาบาลพะโต๊ะ","4,789","4,461","93.15","3,017","67.63"
"11383  :  โรงพยาบาลสวี","3,193","2,072","64.89","1,015","48.99"
"11385  :  โรงพยาบาลทุ่งตะโก","2,782","1,907","68.55","865","45.36"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","4,405","28","0.64","17","60.71"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","3,085","1,698","55.04","739","43.52"
"11403  :  โรงพยาบาลควนกาหลง","2,503","1,291","51.58","394","30.52"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","2,114","1,094","51.75","456","41.68"
"28786  :  โรงพยาบาลมะนัง","1,653","881","53.30","449","50.96"
"10683  :  โรงพยาบาลตรัง","0","0","0.00","0","0.00"
"11407  :  โรงพยาบาลกันตัง","1,932","1,180","61.08","360","30.51"
"11408  :  โรงพยาบาลย่านตาขาว","3,706","2,174","58.66","890","40.94"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","2,245","1,282","57.10","660","51.48"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","3,235","1,585","49.00","645","40.69"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","532","355","66.73","149","41.97"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","384","223","58.07","77","34.53"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","1,703","1,146","67.29","537","46.86"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","4,215","2,083","49.42","858","41.19"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","1,478","955","64.61","441","46.18"
"11420  :  โรงพยาบาลป่าบอน","1,935","606","31.32","217","35.81"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","2,389","1,438","60.19","789","54.87"
"10748  :  โรงพยาบาลปัตตานี","4","1","25.00","1","100.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0.00","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0.00","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","1","0","0.00","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0.00","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","2,227","1,033","46.39","440","42.59"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","10,323","5,028","48.71","2,470","49.12"
"11436  :  โรงพยาบาลบาเจาะ","5,071","2,197","43.32","1,154","52.53"
"11437  :  โรงพยาบาลระแงะ","6,610","2,878","43.54","1,180","41.00"
"11438  :  โรงพยาบาลรือเสาะ","5,589","2,674","47.84","1,391","52.02"
"11439  :  โรงพยาบาลศรีสาคร","5,634","1,655","29.38","919","55.53"
"11440  :  โรงพยาบาลแว้ง","3,869","1,429","36.93","741","51.85"
"11441  :  โรงพยาบาลสุคิริน","2,540","1,015","39.96","374","36.85"
"11442  :  โรงพยาบาลสุไหงปาดี","6,339","2,470","38.97","1,034","41.86"
"13818  :  โรงพยาบาลจะแนะ","7,473","3,390","45.36","976","28.79"
"15010  :  โรงพยาบาลเจาะไอร้อง","4,638","1,764","38.03","672","38.10"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","2,940","1,419","48.27","750","52.85"
