"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11289  :  โรงพยาบาลเดิมบางนางบวช","3,783","5","0.13","2,513","3","0.12"
"11290  :  โรงพยาบาลด่านช้าง","5,753","6","0.10","6,157","4","0.06"
"11291  :  โรงพยาบาลบางปลาม้า","2,126","140","6.59","2,140","54","2.52"
"11292  :  โรงพยาบาลศรีประจันต์","2,341","5","0.21","1,608","3","0.19"
"11293  :  โรงพยาบาลดอนเจดีย์","2,654","458","17.26","2,971","6","0.20"
"11294  :  โรงพยาบาลสามชุก","2,380","1","0.04","2,861","3","0.10"
"11295  :  โรงพยาบาลอู่ทอง","7,608","7","0.09","6,680","10","0.15"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1,641","682","41.56","2,023","753","37.22"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","3,362","2","0.06","3,840","5","0.13"
"11298  :  โรงพยาบาลนครชัยศรี","2,571","13","0.51","3,185","846","26.56"
"11299  :  โรงพยาบาลห้วยพลู","2,833","7","0.25","3,272","192","5.87"
"11300  :  โรงพยาบาลดอนตูม","3,973","2,893","72.82","3,979","2,063","51.85"
"11301  :  โรงพยาบาลบางเลน","1,667","5","0.30","1,785","49","2.75"
"11302  :  โรงพยาบาลสามพราน","7,298","13","0.18","4,558","141","3.09"
"11303  :  โรงพยาบาลพุทธมณฑล","2,121","3","0.14","2,919","17","0.58"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,392","0","0.00","1,492","2","0.13"
"10734  :  โรงพยาบาลสมุทรสาคร","13,180","45","0.34","13,078","4,980","38.08"
"11304  :  โรงพยาบาลกระทุ่มแบน","1,342","0","0.00","1,988","2","0.10"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,709","1,584","92.69","1,680","1,658","98.69"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","2,214","1,178","53.21","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,107","5","0.45","1,186","5","0.42"
"11306  :  โรงพยาบาลนภาลัย","2","0","0.00","1","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1,193","0","0.00","1,093","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0.00","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","2,355","754","32.02","1,867","816","43.71"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","608","1","0.16","890","4","0.45"
"11310  :  โรงพยาบาลชะอำ","4,181","11","0.26","4,324","11","0.25"
"11311  :  โรงพยาบาลท่ายาง","3,136","7","0.22","3,440","410","11.92"
"11312  :  โรงพยาบาลบ้านลาด","1,289","73","5.66","1,386","4","0.29"
"11313  :  โรงพยาบาลบ้านแหลม","2,077","1,083","52.14","2,026","670","33.07"
"11314  :  โรงพยาบาลแก่งกระจาน","64","50","78.13","32","32","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","0","0.00","3","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","1,594","4","0.25","1,812","5","0.28"
"11317  :  โรงพยาบาลบางสะพาน","2,687","9","0.33","3,530","14","0.40"
"11318  :  โรงพยาบาลบางสะพานน้อย","995","1","0.10","1,080","1","0.09"
"11319  :  โรงพยาบาลปราณบุรี","938","8","0.85","1,154","10","0.87"
"11320  :  โรงพยาบาลหัวหิน","11","0","0.00","10","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","765","744","97.25","933","921","98.71"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","676","0","0.00","1,746","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","4,795","41","0.86","4,812","41","0.85"
"11322  :  โรงพยาบาลพรหมคีรี","1,494","5","0.33","1,753","1","0.06"
"11324  :  โรงพยาบาลลานสะกา","353","0","0.00","1","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","3,157","2","0.06","3,211","5","0.16"
"11326  :  โรงพยาบาลพิปูน","2,132","0","0.00","1,957","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","1,819","5","0.27","1,764","7","0.40"
"11328  :  โรงพยาบาลชะอวด","2,713","3","0.11","4,146","5","0.12"
"11329  :  โรงพยาบาลท่าศาลา","4,289","1","0.02","5,897","29","0.49"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","3,076","0","0.00"
"11331  :  โรงพยาบาลนาบอน","1,780","4","0.22","1,635","1","0.06"
"11332  :  โรงพยาบาลทุ่งใหญ่","5,137","193","3.76","5,601","121","2.16"
"11333  :  โรงพยาบาลปากพนัง","4,139","18","0.43","3,486","16","0.46"
"11334  :  โรงพยาบาลร่อนพิบูลย์","3,299","3","0.09","3,265","21","0.64"
"11335  :  โรงพยาบาลสิชล","1,939","0","0.00","23","0","0.00"
"11336  :  โรงพยาบาลขนอม","2,228","2","0.09","1,968","2","0.10"
"11337  :  โรงพยาบาลหัวไทร","689","0","0.00","1,181","5","0.42"
"11338  :  โรงพยาบาลบางขัน","2,576","4","0.16","3,889","7","0.18"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1,070","5","0.47","1,139","2","0.18"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","687","4","0.58","1,348","5","0.37"
"11660  :  โรงพยาบาลจุฬาภรณ์","1,778","1","0.06","1,600","1","0.06"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","470","0","0.00","470","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","11","0","0.00","211","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","718","0","0.00","459","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,143","8","0.70","835","7","0.84"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","800","0","0.00","1,851","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","1,466","6","0.41","1,132","1","0.09"
"40743  :  โรงพยาบาลพระพรหม","1,829","6","0.33","2,008","5","0.25"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","556","1","0.18"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","1,227","7","0.57"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","983","1","0.10"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","1,777","11","0.62","2,416","13","0.54"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","794","1","0.13","763","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","355","0","0.00","348","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,435","571","39.79","815","501","61.47"
"11350  :  โรงพยาบาลบางไทร","11","0","0.00","1","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","821","706","85.99","1,293","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1,654","753","45.53","1,603","770","48.03"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,023","997","97.46","17","7","41.18"
"10741  :  โรงพยาบาลวชิระภูเก็ต","9,887","44","0.45","8,488","34","0.40"
"11355  :  โรงพยาบาลป่าตอง","773","0","0.00","2,406","6","0.25"
"11356  :  โรงพยาบาลถลาง","3,774","6","0.16","3,924","5","0.13"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","739","0","0.00","2","0","0.00"
"41436  :  โรงพยาบาลฉลอง","125","0","0.00","1,125","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","433","0","0.00","424","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","4,839","4","0.08","3,214","8","0.25"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","4,305","14","0.33","4,580","10","0.22"
"11358  :  โรงพยาบาลดอนสัก","2,191","5","0.23","1,928","1","0.05"
"11359  :  โรงพยาบาลเกาะพงัน","1,541","0","0.00","1,024","0","0.00"
"11360  :  โรงพยาบาลไชยา","3,018","10","0.33","3,320","8","0.24"
"11361  :  โรงพยาบาลท่าชนะ","1,597","0","0.00","1,810","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","1,862","11","0.59","1,995","9","0.45"
"11363  :  โรงพยาบาลบ้านตาขุน","1,303","1","0.08","1,143","4","0.35"
"11364  :  โรงพยาบาลพนม","1,801","2","0.11","1,746","3","0.17"
"11365  :  โรงพยาบาลท่าฉาง","1,498","1","0.07","1,477","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","3,345","5","0.15","3,046","12","0.39"
"11367  :  โรงพยาบาลบ้านนาเดิม","1,934","0","0.00","2,043","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","3,523","0","0.00","3,886","10","0.26"
"11369  :  โรงพยาบาลพระแสง","3,658","1","0.03","3,987","8","0.20"
"11370  :  โรงพยาบาลพุนพิน","3,999","8","0.20","4,466","6","0.13"
"11371  :  โรงพยาบาลชัยบุรี","1,678","9","0.54","1,781","2","0.11"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","3,506","3","0.09","3,522","6","0.17"
"11654  :  โรงพยาบาลวิภาวดี","1,123","1","0.09","1,080","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","1,795","0","0.00","2,056","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","96","0","0.00","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","997","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","5,111","2,254","44.10","5,395","377","6.99"
"11323  :  โรงพยาบาลละอุ่น","1","0","0.00","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","1,059","0","0.00","685","634","92.55"
"11373  :  โรงพยาบาลกระบุรี","1,434","2","0.14","1,449","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","404","0","0.00","361","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,185","3","0.25","1,237","5","0.40"
"11376  :  โรงพยาบาลท่าแซะ","2,094","0","0.00","2,480","0","0.00"
"11377  :  โรงพยาบาลปะทิว","1,144","0","0.00","1,068","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","1,575","0","0.00","1,811","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","2,921","0","0.00","2,782","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","968","0","0.00","778","0","0.00"
"11381  :  โรงพยาบาลละแม","2,377","2","0.08","2,479","2","0.08"
"11382  :  โรงพยาบาลพะโต๊ะ","1,450","903","62.28","1,390","865","62.23"
"11383  :  โรงพยาบาลสวี","3,651","0","0.00","4,021","68","1.69"
"11385  :  โรงพยาบาลทุ่งตะโก","759","0","0.00","534","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","123","0","0.00","138","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","788","1","0.13","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","16","0","0.00","17","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","13","0","0.00","1","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","2","0","0.00","2","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","2","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","402","0","0.00","565","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","4","0","0.00"
"10746  :  โรงพยาบาลสตูล","8,330","36","0.43","7,663","23","0.30"
"11402  :  โรงพยาบาลควนโดน","396","0","0.00","388","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","1,845","4","0.22","1,053","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00","0","0","0.00"
"11405  :  โรงพยาบาลละงู","3,506","13","0.37","3,953","19","0.48"
"11406  :  โรงพยาบาลทุ่งหว้า","1,398","5","0.36","1,654","4","0.24"
"28786  :  โรงพยาบาลมะนัง","1,210","6","0.50","1,397","3","0.21"
"10683  :  โรงพยาบาลตรัง","9,025","38","0.42","10,445","30","0.29"
"11407  :  โรงพยาบาลกันตัง","4,637","24","0.52","4,199","48","1.14"
"11408  :  โรงพยาบาลย่านตาขาว","1,641","0","0.00","1,740","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","1,681","2","0.12"
"11410  :  โรงพยาบาลสิเกา","616","0","0.00","775","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","2,781","7","0.25","3,655","9","0.25"
"11412  :  โรงพยาบาลวังวิเศษ","2,019","7","0.35","2,627","6","0.23"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","1,645","3","0.18","1,635","6","0.37"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","821","9","1.10","1,288","10","0.78"
"10747  :  โรงพยาบาลพัทลุง","3","0","0.00","11","0","0.00"
"11414  :  โรงพยาบาลกงหรา","1,874","7","0.37","2,061","2","0.10"
"11415  :  โรงพยาบาลเขาชัยสน","727","1","0.14","1,031","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","2,797","2","0.07","2,963","5","0.17"
"11417  :  โรงพยาบาลควนขนุน","1,779","2","0.11","2,624","4","0.15"
"11418  :  โรงพยาบาลปากพะยูน","2,004","5","0.25","2,113","3","0.14"
"11419  :  โรงพยาบาลศรีบรรพต","471","4","0.85","495","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","2,077","3","0.14","1,926","3","0.16"
"11421  :  โรงพยาบาลบางแก้ว","1,003","1","0.10","1,008","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","199","0","0.00","1,850","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","1,067","3","0.28","1,115","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","3","0","0.00","1","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","3","0","0.00","907","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","853","4","0.47","476","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","2,290","7","0.31","2,345","12","0.51"
"11426  :  โรงพยาบาลมายอ","409","0","0.00","647","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","360","0","0.00","1,834","1","0.05"
"11428  :  โรงพยาบาลไม้แก่น","1,001","1","0.10","1,048","5","0.48"
"11429  :  โรงพยาบาลยะหริ่ง","2","0","0.00","903","1","0.11"
"11430  :  โรงพยาบาลยะรัง","2,239","2","0.09","2,845","7","0.25"
"11431  :  โรงพยาบาลแม่ลาน","650","2","0.31","956","2","0.21"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,940","2","0.10","2,176","2","0.09"
"11464  :  โรงพยาบาลกะพ้อ","551","3","0.54","669","3","0.45"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","6,771","40","0.59","6,740","36","0.53"
"10749  :  โรงพยาบาลเบตง","2,732","8","0.29","2,868","13","0.45"
"11432  :  โรงพยาบาลบันนังสตา","1,586","8","0.50","170","1","0.59"
"11433  :  โรงพยาบาลธารโต","1,445","4","0.28","1,546","7","0.45"
"11434  :  โรงพยาบาลรามัน","2,916","6","0.21","3,253","6","0.18"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","1,897","3","0.16","2,158","3","0.14"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","1,712","4","0.23","1,360","6","0.44"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","2","0","0.00","131","2","1.53"
"24689  :  โรงพยาบาลกรงปินัง","1,312","3","0.23","1,422","8","0.56"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","3,293","11","0.33","3,051","11","0.36"
"10751  :  โรงพยาบาลสุไหงโก-ลก","7,081","12","0.17","5,410","13","0.24"
"11435  :  โรงพยาบาลตากใบ","3,802","4","0.11","3,831","3","0.08"
"11436  :  โรงพยาบาลบาเจาะ","4,701","13","0.28","4,308","4","0.09"
"11437  :  โรงพยาบาลระแงะ","3,045","2","0.07","4,647","1","0.02"
"11438  :  โรงพยาบาลรือเสาะ","8","0","0.00","3,027","7","0.23"
"11439  :  โรงพยาบาลศรีสาคร","2,536","1","0.04","2,494","5","0.20"
"11440  :  โรงพยาบาลแว้ง","1,840","0","0.00","1,912","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","102","0","0.00","381","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,719","1,089","63.35","1,259","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","3,371","4","0.12","3,073","4","0.13"
"15010  :  โรงพยาบาลเจาะไอร้อง","2,007","1","0.05","779","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","151","0","0.00","279","0","0.00"
