"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11301  :  โรงพยาบาลบางเลน","1,192","0","0.00","855","220","25.73"
"11302  :  โรงพยาบาลสามพราน","4,072","11","0.27","191","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","1,936","18","0.93","28","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,023","0","0.00","283","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","10,077","13","0.13","4,941","4,438","89.82"
"11304  :  โรงพยาบาลกระทุ่มแบน","1,413","1","0.07","513","1","0.19"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,485","1,442","97.10","1,372","1,304","95.04"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","2,025","2","0.10","787","783","99.49"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","981","1","0.10","815","6","0.74"
"11306  :  โรงพยาบาลนภาลัย","1","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1,021","0","0.00","40","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0.00","7,261","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","1,579","755","47.82","834","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","582","1","0.17","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","3,080","4","0.13","1,800","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","1,659","1","0.06","1,047","650","62.08"
"11312  :  โรงพยาบาลบ้านลาด","1,334","0","0.00","852","1","0.12"
"11313  :  โรงพยาบาลบ้านแหลม","1,351","3","0.22","940","561","59.68"
"11314  :  โรงพยาบาลแก่งกระจาน","62","0","0.00","62","34","54.84"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","0","0.00","6","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","1,508","3","0.20","389","1","0.26"
"11317  :  โรงพยาบาลบางสะพาน","3,553","7","0.20","2,710","9","0.33"
"11318  :  โรงพยาบาลบางสะพานน้อย","693","2","0.29","359","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","740","6","0.81","229","1","0.44"
"11320  :  โรงพยาบาลหัวหิน","6","0","0.00","3","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","713","685","96.07","587","582","99.15"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","2,384","0","0.00","1,403","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","3,055","24","0.79","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","1,580","137","8.67","112","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","403","349","86.60","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","2,810","483","17.19","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","1,480","347","23.45","1,699","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","1,404","3","0.21","355","0","0.00"
"11328  :  โรงพยาบาลชะอวด","3,912","1,595","40.77","1,954","28","1.43"
"11329  :  โรงพยาบาลท่าศาลา","6,217","3,815","61.36","5,461","3,574","65.45"
"11330  :  โรงพยาบาลทุ่งสง","4,412","0","0.00","2,267","0","0.00"
"11331  :  โรงพยาบาลนาบอน","1,292","98","7.59","196","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","4,596","2,007","43.67","2,657","60","2.26"
"11333  :  โรงพยาบาลปากพนัง","3,673","655","17.83","2,096","10","0.48"
"11334  :  โรงพยาบาลร่อนพิบูลย์","2,977","8","0.27","662","4","0.60"
"11335  :  โรงพยาบาลสิชล","1,801","193","10.72","541","87","16.08"
"11336  :  โรงพยาบาลขนอม","1,920","615","32.03","766","2","0.26"
"11337  :  โรงพยาบาลหัวไทร","1,004","348","34.66","410","1","0.24"
"11338  :  โรงพยาบาลบางขัน","3,276","341","10.41","1,672","4","0.24"
"11339  :  โรงพยาบาลถ้ำพรรณรา","787","0","0.00","294","1","0.34"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","818","0","0.00","514","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","1,723","315","18.28","306","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","895","2","0.22","477","2","0.42"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","531","143","26.93","425","395","92.94"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","140","0","0.00","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","12,108","5,337","44.08","3,727","257","6.90"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","950","113","11.89","571","8","1.40"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1,165","230","19.74","854","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","1,148","361","31.45","385","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","1,851","990","53.48","151","125","82.78"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","955","1","0.10","355","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","1,440","11","0.76","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","532","1","0.19","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","2","0","0.00","1","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","1,548","8","0.52","38","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","536","0","0.00","512","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","374","369","98.66","203","192","94.58"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,241","1,189","95.81","1,158","1,108","95.68"
"11350  :  โรงพยาบาลบางไทร","2","0","0.00","1","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","851","800","94.01","630","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1,373","821","59.80","834","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,072","1,071","99.91","1,013","1,011","99.80"
"10741  :  โรงพยาบาลวชิระภูเก็ต","6,233","38","0.61","2,778","28","1.01"
"11355  :  โรงพยาบาลป่าตอง","2,114","215","10.17","67","0","0.00"
"11356  :  โรงพยาบาลถลาง","3,741","0","0.00","1,678","2","0.12"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","203","0","0.00","191","0","0.00"
"41436  :  โรงพยาบาลฉลอง","790","1","0.13","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","224","166","74.11","176","3","1.70"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","2","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","3,933","546","13.88","1,282","1","0.08"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","3,353","6","0.18","1,444","3","0.21"
"11358  :  โรงพยาบาลดอนสัก","2,224","1,059","47.62","1,573","1,079","68.60"
"11359  :  โรงพยาบาลเกาะพงัน","1,308","278","21.25","286","258","90.21"
"11360  :  โรงพยาบาลไชยา","2,271","913","40.20","1,441","5","0.35"
"11361  :  โรงพยาบาลท่าชนะ","1,125","511","45.42","647","406","62.75"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","1,579","2","0.13","225","1","0.44"
"11363  :  โรงพยาบาลบ้านตาขุน","1,163","414","35.60","417","25","6.00"
"11364  :  โรงพยาบาลพนม","1,470","499","33.95","1,192","1","0.08"
"11365  :  โรงพยาบาลท่าฉาง","1,130","533","47.17","477","469","98.32"
"11366  :  โรงพยาบาลบ้านนาสาร","1,608","2","0.12","1,612","4","0.25"
"11367  :  โรงพยาบาลบ้านนาเดิม","1,585","673","42.46","1,307","681","52.10"
"11368  :  โรงพยาบาลเคียนซา","2,937","1,697","57.78","2,368","1,683","71.07"
"11369  :  โรงพยาบาลพระแสง","2,747","910","33.13","1,081","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","3,918","2,851","72.77","2,627","1,796","68.37"
"11371  :  โรงพยาบาลชัยบุรี","1,244","250","20.10","338","1","0.30"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","2,761","6","0.22","1,830","1","0.05"
"11654  :  โรงพยาบาลวิภาวดี","868","214","24.65","668","132","19.76"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","1,357","141","10.39","970","2","0.21"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","3","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","116","0","0.00","51","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","4,056","1,868","46.06","3,119","8","0.26"
"11323  :  โรงพยาบาลละอุ่น","2","0","0.00","0","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","625","606","96.96","486","473","97.33"
"11373  :  โรงพยาบาลกระบุรี","1,007","906","89.97","1,009","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","144","133","92.36","277","235","84.84"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,025","841","82.05","621","561","90.34"
"11376  :  โรงพยาบาลท่าแซะ","2,756","83","3.01","953","70","7.35"
"11377  :  โรงพยาบาลปะทิว","934","432","46.25","323","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","1,383","1","0.07","1,396","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","119","99","83.19","118","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","876","158","18.04","370","0","0.00"
"11381  :  โรงพยาบาลละแม","2,302","950","41.27","1,538","964","62.68"
"11382  :  โรงพยาบาลพะโต๊ะ","1,085","701","64.61","947","698","73.71"
"11383  :  โรงพยาบาลสวี","2,842","1,025","36.07","1,687","1,199","71.07"
"11385  :  โรงพยาบาลทุ่งตะโก","532","459","86.28","597","420","70.35"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","104","0","0.00","70","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","13","0","0.00","9","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","4","0","0.00","2","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","321","1","0.31","273","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","1","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","9,748","10","0.10","2,348","9","0.38"
"11402  :  โรงพยาบาลควนโดน","250","0","0.00","5","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","1,369","1","0.07","1,108","1","0.09"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00","0","0","0.00"
"11405  :  โรงพยาบาลละงู","1,717","3","0.17","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","1,882","2","0.11","928","0","0.00"
"28786  :  โรงพยาบาลมะนัง","813","2","0.25","355","0","0.00"
"10683  :  โรงพยาบาลตรัง","7,589","15","0.20","7,057","11","0.16"
"11407  :  โรงพยาบาลกันตัง","4,023","31","0.77","1,996","13","0.65"
"11408  :  โรงพยาบาลย่านตาขาว","2,972","15","0.50","2,531","1,480","58.47"
"11409  :  โรงพยาบาลปะเหลียน","1,718","3","0.17","920","3","0.33"
"11410  :  โรงพยาบาลสิเกา","481","0","0.00","464","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","4,911","3","0.06","1,758","5","0.28"
"11412  :  โรงพยาบาลวังวิเศษ","1,485","1","0.07","1,559","5","0.32"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","1,391","1","0.07","523","1","0.19"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","916","3","0.33","413","1","0.24"
"10747  :  โรงพยาบาลพัทลุง","12","0","0.00","3","0","0.00"
"11414  :  โรงพยาบาลกงหรา","1,366","1","0.07","1,119","1","0.09"
"11415  :  โรงพยาบาลเขาชัยสน","770","0","0.00","7","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","2,647","2","0.08","2,310","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","2,296","7","0.30","424","1","0.24"
"11418  :  โรงพยาบาลปากพะยูน","1,800","1","0.06","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","473","0","0.00","296","1","0.34"
"11420  :  โรงพยาบาลป่าบอน","1,601","1","0.06","39","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","1,070","0","0.00","542","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","1,207","1","0.08","443","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","943","1","0.11","450","2","0.44"
"10748  :  โรงพยาบาลปัตตานี","4","0","0.00","2","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","1,736","0","0.00","1,110","6","0.54"
"11424  :  โรงพยาบาลหนองจิก","0","0","0.00","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","1,401","3","0.21","1","0","0.00"
"11426  :  โรงพยาบาลมายอ","460","0","0.00","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","1,814","3","0.17","794","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","735","1","0.14","218","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","1,777","1","0.06","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","2,417","4","0.17","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","789","1","0.13","5","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2,554","2","0.08","2,019","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","532","2","0.38","371","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","4,742","27","0.57","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","2,006","1","0.05","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","1,647","1","0.06","554","1","0.18"
"11433  :  โรงพยาบาลธารโต","1,663","4","0.24","823","4","0.49"
"11434  :  โรงพยาบาลรามัน","2,718","2","0.07","1,381","8","0.58"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","1,719","8","0.47","909","3","0.33"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","1,068","1","0.09","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","151","0","0.00","74","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","1,068","3","0.28","248","2","0.81"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","2,834","4","0.14","117","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","5,135","7","0.14","2,412","0","0.00"
"11435  :  โรงพยาบาลตากใบ","3,141","5","0.16","2,043","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","3,698","2","0.05","2,405","3","0.12"
"11437  :  โรงพยาบาลระแงะ","2,212","0","0.00","2,307","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","3,216","1","0.03","727","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","2,168","1","0.05","1","0","0.00"
"11440  :  โรงพยาบาลแว้ง","3,298","2","0.06","1,659","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","0","0","0.00","46","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,356","0","0.00","1,170","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","3,027","0","0.00","1,213","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","704","0","0.00","1,495","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","1,281","5","0.39","270","0","0.00"
