"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10732  :  โรงพยาบาลมะการักษ์","152","143","94.08","93","65.03","151","153","101.32","103","67.32","152","41","26.97","22","53.66","148","145","97.97","111","76.55"
"11278  :  โรงพยาบาลไทรโยค","166","110","66.27","44","40.00","163","84","51.53","42","50.00","151","64","42.38","23","35.94","157","55","35.03","30","54.55"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","44","43","97.73","20","46.51","47","46","97.87","20","43.48","47","42","89.36","21","50.00","40","41","102.50","25","60.98"
"11280  :  โรงพยาบาลบ่อพลอย","266","262","98.50","185","70.61","249","252","101.20","192","76.19","235","83","35.32","41","49.40","224","65","29.02","39","60.00"
"11281  :  โรงพยาบาลท่ากระดาน","100","45","45.00","17","37.78","97","39","40.21","17","43.59","97","26","26.80","7","26.92","98","35","35.71","14","40.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","183","169","92.35","94","55.62","186","154","82.80","72","46.75","184","154","83.70","84","54.55","181","95","52.49","37","38.95"
"11283  :  โรงพยาบาลทองผาภูมิ","303","162","53.47","85","52.47","303","219","72.28","110","50.23","297","101","34.01","58","57.43","286","179","62.59","99","55.31"
"11284  :  โรงพยาบาลสังขละบุรี","529","387","73.16","338","87.34","534","425","79.59","349","82.12","536","479","89.37","422","88.10","538","509","94.61","444","87.23"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","137","61","44.53","35","57.38","131","34","25.95","20","58.82","122","39","31.97","20","51.28","116","12","10.34","8","66.67"
"11286  :  โรงพยาบาลเลาขวัญ","87","40","45.98","11","27.50","89","52","58.43","21","40.38","93","29","31.18","5","17.24","93","46","49.46","15","32.61"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","199","175","87.94","115","65.71","195","195","100.00","116","59.49","185","187","101.08","103","55.08","179","53","29.61","26","49.06"
"11288  :  โรงพยาบาลสถานพระบารมี","100","51","51.00","21","41.18","101","41","40.59","13","31.71","94","40","42.55","20","50.00","87","25","28.74","12","48.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","165","29","17.58","22","75.86","175","69","39.43","37","53.62","180","44","24.44","26","59.09","178","52","29.21","19","36.54"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","56","37","66.07","18","48.65","58","36","62.07","17","47.22","54","18","33.33","9","50.00","47","33","70.21","19","57.58"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","109","94","86.24","60","63.83","106","83","78.30","46","55.42","100","97","97.00","72","74.23","107","72","67.29","40","55.56"
"41701  :  โรงพยาบาลหนองปรือ","127","125","98.43","74","59.20","116","122","105.17","70","57.38","110","114","103.64","64","56.14","103","107","103.88","68","63.55"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","249","221","88.76","110","49.77","241","237","98.34","130","54.85","235","217","92.34","117","53.92","238","90","37.82","42","46.67"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","190","177","93.16","104","58.76","177","160","90.40","111","69.38","180","160","88.89","107","66.88","172","139","80.81","96","69.06"
"11289  :  โรงพยาบาลเดิมบางนางบวช","112","99","88.39","46","46.46","105","108","102.86","73","67.59","115","109","94.78","93","85.32","117","107","91.45","89","83.18"
"11290  :  โรงพยาบาลด่านช้าง","224","202","90.18","127","62.87","217","187","86.18","108","57.75","206","201","97.57","122","60.70","206","203","98.54","128","63.05"
"11291  :  โรงพยาบาลบางปลาม้า","128","126","98.44","59","46.83","121","125","103.31","63","50.40","119","111","93.28","59","53.15","119","82","68.91","44","53.66"
"11292  :  โรงพยาบาลศรีประจันต์","107","92","85.98","60","65.22","104","101","97.12","71","70.30","99","94","94.95","68","72.34","90","16","17.78","8","50.00"
"11293  :  โรงพยาบาลดอนเจดีย์","161","152","94.41","88","57.89","162","146","90.12","100","68.49","166","164","98.80","101","61.59","182","147","80.77","101","68.71"
"11294  :  โรงพยาบาลสามชุก","164","159","96.95","107","67.30","163","161","98.77","125","77.64","169","163","96.45","132","80.98","169","167","98.82","128","76.65"
"11295  :  โรงพยาบาลอู่ทอง","329","302","91.79","187","61.92","327","315","96.33","166","52.70","313","312","99.68","174","55.77","297","295","99.33","175","59.32"
"11296  :  โรงพยาบาลหนองหญ้าไซ","172","123","71.51","71","57.72","161","139","86.34","53","38.13","160","139","86.88","78","56.12","160","149","93.13","103","69.13"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","201","83","41.29","55","66.27","197","197","100.00","92","46.70","195","86","44.10","38","44.19","197","156","79.19","52","33.33"
"11298  :  โรงพยาบาลนครชัยศรี","136","126","92.65","100","79.37","135","95","70.37","73","76.84","129","121","93.80","94","77.69","133","26","19.55","16","61.54"
"11299  :  โรงพยาบาลห้วยพลู","86","15","17.44","12","80.00","79","22","27.85","12","54.55","78","21","26.92","10","47.62","83","11","13.25","7","63.64"
"11300  :  โรงพยาบาลดอนตูม","142","132","92.96","77","58.33","137","137","100.00","99","72.26","135","124","91.85","92","74.19","135","121","89.63","112","92.56"
"11301  :  โรงพยาบาลบางเลน","230","99","43.04","44","44.44","233","84","36.05","30","35.71","227","49","21.59","17","34.69","221","38","17.19","20","52.63"
"11302  :  โรงพยาบาลสามพราน","462","157","33.98","84","53.50","461","196","42.52","106","54.08","439","65","14.81","32","49.23","441","50","11.34","23","46.00"
"11303  :  โรงพยาบาลพุทธมณฑล","42","41","97.62","37","90.24","46","44","95.65","41","93.18","45","45","100.00","41","91.11","46","46","100.00","37","80.43"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","50","7","14.00","5","71.43","51","49","96.08","34","69.39","53","10","18.87","6","60.00","50","14","28.00","6","42.86"
"10734  :  โรงพยาบาลสมุทรสาคร","441","69","15.65","32","46.38","400","54","13.50","26","48.15","388","47","12.11","21","44.68","387","21","5.43","6","28.57"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","420","280","66.67","166","59.29","419","219","52.27","126","57.53","422","179","42.42","100","55.87","422","142","33.65","62","43.66"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","63","7","11.11","5","71.43","55","5","9.09","5","100.00","53","6","11.32","4","66.67","52","3","5.77","3","100.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","48","21","43.75","11","52.38","46","47","102.17","24","51.06","42","44","104.76","19","43.18","41","8","19.51","2","25.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","379","43","11.35","31","72.09","372","65","17.47","39","60.00","338","56","16.57","32","57.14","308","49","15.91","30","61.22"
"11308  :  โรงพยาบาลเขาย้อย","97","91","93.81","43","47.25","101","74","73.27","35","47.30","106","35","33.02","24","68.57","112","43","38.39","27","62.79"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","36","34","94.44","26","76.47","38","33","86.84","26","78.79","38","33","86.84","26","78.79","41","35","85.37","27","77.14"
"11310  :  โรงพยาบาลชะอำ","454","404","88.99","276","68.32","446","424","95.07","289","68.16","433","400","92.38","242","60.50","428","377","88.08","215","57.03"
"11311  :  โรงพยาบาลท่ายาง","189","161","85.19","127","78.88","197","23","11.68","13","56.52","192","71","36.98","31","43.66","196","115","58.67","58","50.43"
"11312  :  โรงพยาบาลบ้านลาด","22","19","86.36","15","78.95","23","24","104.35","13","54.17","21","23","109.52","19","82.61","21","21","100.00","18","85.71"
"11313  :  โรงพยาบาลบ้านแหลม","301","259","86.05","188","72.59","307","297","96.74","185","62.29","304","294","96.71","205","69.73","298","65","21.81","33","50.77"
"11314  :  โรงพยาบาลแก่งกระจาน","29","21","72.41","11","52.38","29","23","79.31","15","65.22","28","26","92.86","16","61.54","29","26","89.66","18","69.23"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","138","80","57.97","43","53.75","143","9","6.29","6","66.67","146","7","4.79","4","57.14","143","33","23.08","13","39.39"
"11316  :  โรงพยาบาลทับสะแก","120","13","10.83","9","69.23","113","50","44.25","34","68.00","114","43","37.72","19","44.19","110","32","29.09","13","40.63"
"11317  :  โรงพยาบาลบางสะพาน","174","161","92.53","91","56.52","177","163","92.09","98","60.12","173","170","98.27","91","53.53","180","168","93.33","83","49.40"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","222","194","87.39","100","51.55","219","214","97.72","138","64.49","224","210","93.75","169","80.48","209","206","98.56","135","65.53"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","96","86","89.58","43","50.00","91","94","103.30","54","57.45","94","86","91.49","50","58.14","89","40","44.94","22","55.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","113","104","92.04","76","73.08","110","59","53.64","36","61.02","107","51","47.66","32","62.75","109","34","31.19","17","50.00"
"11324  :  โรงพยาบาลลานสะกา","146","67","45.89","44","65.67","143","81","56.64","50","61.73","144","11","7.64","8","72.73","139","21","15.11","7","33.33"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","141","61","43.26","34","55.74","152","55","36.18","28","50.91","156","40","25.64","19","47.50","159","25","15.72","8","32.00"
"11326  :  โรงพยาบาลพิปูน","99","69","69.70","29","42.03","97","51","52.58","21","41.18","87","27","31.03","7","25.93","81","15","18.52","5","33.33"
"11327  :  โรงพยาบาลเชียรใหญ่","77","77","100.00","43","55.84","74","70","94.59","44","62.86","73","51","69.86","33","64.71","72","70","97.22","41","58.57"
"11328  :  โรงพยาบาลชะอวด","170","154","90.59","90","58.44","163","148","90.80","86","58.11","170","69","40.59","39","56.52","164","64","39.02","34","53.13"
"11329  :  โรงพยาบาลท่าศาลา","892","824","92.38","485","58.86","868","839","96.66","504","60.07","855","490","57.31","341","69.59","849","828","97.53","554","66.91"
"11330  :  โรงพยาบาลทุ่งสง","169","59","34.91","25","42.37","166","50","30.12","21","42.00","158","21","13.29","12","57.14","154","28","18.18","8","28.57"
"11331  :  โรงพยาบาลนาบอน","105","24","22.86","8","33.33","102","47","46.08","19","40.43","106","23","21.70","9","39.13","106","30","28.30","15","50.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","464","389","83.84","244","62.72","465","324","69.68","183","56.48","460","144","31.30","67","46.53","448","107","23.88","56","52.34"
"11333  :  โรงพยาบาลปากพนัง","114","69","60.53","37","53.62","118","55","46.61","28","50.91","115","46","40.00","27","58.70","114","47","41.23","23","48.94"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","341","316","92.67","186","58.86","339","336","99.12","203","60.42","343","336","97.96","225","66.96","341","335","98.24","226","67.46"
"11336  :  โรงพยาบาลขนอม","468","281","60.04","140","49.82","469","436","92.96","258","59.17","463","256","55.29","156","60.94","457","128","28.01","41","32.03"
"11337  :  โรงพยาบาลหัวไทร","132","69","52.27","39","56.52","130","20","15.38","9","45.00","129","25","19.38","10","40.00","135","28","20.74","18","64.29"
"11338  :  โรงพยาบาลบางขัน","272","213","78.31","114","53.52","261","198","75.86","148","74.75","258","92","35.66","49","53.26","263","55","20.91","33","60.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","107","64","59.81","25","39.06","110","61","55.45","31","50.82","107","26","24.30","12","46.15","110","19","17.27","9","47.37"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","202","60","29.70","27","45.00","192","53","27.60","26","49.06","219","29","13.24","14","48.28","234","31","13.25","20","64.52"
"11660  :  โรงพยาบาลจุฬาภรณ์","153","98","64.05","55","56.12","151","107","70.86","57","53.27","151","58","38.41","32","55.17","147","48","32.65","31","64.58"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","123","60","48.78","26","43.33","113","85","75.22","46","54.12","103","25","24.27","10","40.00","99","27","27.27","17","62.96"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","62","7","11.29","4","57.14","67","2","2.99","1","50.00","62","8","12.90","2","25.00","61","5","8.20","3","60.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","446","112","25.11","57","50.89","446","148","33.18","66","44.59","430","81","18.84","40","49.38","420","62","14.76","31","50.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","158","83","52.53","47","56.63","160","73","45.63","42","57.53","164","53","32.32","25","47.17","166","53","31.93","27","50.94"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","92","34","36.96","14","41.18","103","43","41.75","12","27.91","117","36","30.77","16","44.44","125","30","24.00","13","43.33"
"40742  :  โรงพยาบาลนบพิตำ","66","62","93.94","32","51.61","73","68","93.15","37","54.41","72","70","97.22","45","64.29","64","64","100.00","48","75.00"
"40743  :  โรงพยาบาลพระพรหม","160","152","95.00","97","63.82","159","159","100.00","87","54.72","159","134","84.28","86","64.18","164","58","35.37","24","41.38"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","1","1","100.00","1","100.00","1","1","100.00","1","100.00","1","1","100.00","1","100.00","1","1","100.00","1","100.00"
"77753  :  โรงพยาบาลเกาะพีพี","2","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","144","72","50.00","37","51.39","141","125","88.65","69","55.20","141","58","41.13","26","44.83","142","66","46.48","36","54.55"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","67","15","22.39","8","53.33","70","13","18.57","9","69.23","73","23","31.51","12","52.17","66","23","34.85","17","73.91"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","156","20","12.82","13","65.00","151","23","15.23","11","47.83","145","29","20.00","18","62.07","144","23","15.97","15","65.22"
"11350  :  โรงพยาบาลบางไทร","67","61","91.04","42","68.85","71","14","19.72","8","57.14","74","52","70.27","30","57.69","72","19","26.39","12","63.16"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","191","55","28.80","34","61.82","182","182","100.00","123","67.58","178","170","95.51","101","59.41","173","149","86.13","85","57.05"
"11353  :  โรงพยาบาลทับปุด","131","120","91.60","69","57.50","125","90","72.00","54","60.00","124","40","32.26","20","50.00","117","47","40.17","26","55.32"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","307","252","82.08","152","60.32","309","132","42.72","65","49.24","300","28","9.33","15","53.57","282","77","27.30","43","55.84"
"10741  :  โรงพยาบาลวชิระภูเก็ต","232","165","71.12","128","77.58","180","125","69.44","80","64.00","156","147","94.23","130","88.44","152","139","91.45","121","87.05"
"11355  :  โรงพยาบาลป่าตอง","399","196","49.12","136","69.39","387","126","32.56","79","62.70","377","144","38.20","103","71.53","363","108","29.75","84","77.78"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","302","276","91.39","250","90.58","315","280","88.89","258","92.14","320","279","87.19","242","86.74","323","277","85.76","247","89.17"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","30","25","83.33","14","56.00","30","18","60.00","11","61.11","27","7","25.93","4","57.14","25","24","96.00","19","79.17"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","48","43","89.58","22","51.16","48","43","89.58","23","53.49","47","22","46.81","10","45.45","44","18","40.91","9","50.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","250","215","86.00","159","73.95","244","157","64.34","111","70.70","229","93","40.61","73","78.49","221","79","35.75","64","81.01"
"11359  :  โรงพยาบาลเกาะพงัน","98","36","36.73","19","52.78","101","72","71.29","33","45.83","104","30","28.85","10","33.33","97","32","32.99","13","40.63"
"11360  :  โรงพยาบาลไชยา","93","38","40.86","17","44.74","93","60","64.52","36","60.00","90","23","25.56","11","47.83","85","7","8.24","4","57.14"
"11361  :  โรงพยาบาลท่าชนะ","121","109","90.08","67","61.47","125","48","38.40","29","60.42","123","22","17.89","15","68.18","120","16","13.33","8","50.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","81","74","91.36","56","75.68","80","84","105.00","47","55.95","82","79","96.34","57","72.15","84","84","100.00","65","77.38"
"11364  :  โรงพยาบาลพนม","78","44","56.41","25","56.82","77","50","64.94","30","60.00","73","24","32.88","12","50.00","71","23","32.39","13","56.52"
"11365  :  โรงพยาบาลท่าฉาง","161","142","88.20","99","69.72","160","104","65.00","64","61.54","169","131","77.51","86","65.65","171","38","22.22","26","68.42"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","100","95","95.00","77","81.05","93","94","101.08","78","82.98","83","66","79.52","50","75.76","77","59","76.62","45","76.27"
"11368  :  โรงพยาบาลเคียนซา","228","199","87.28","190","95.48","218","184","84.40","169","91.85","221","212","95.93","202","95.28","217","149","68.66","145","97.32"
"11369  :  โรงพยาบาลพระแสง","236","173","73.31","86","49.71","250","251","100.40","123","49.00","238","92","38.66","57","61.96","226","63","27.88","20","31.75"
"11370  :  โรงพยาบาลพุนพิน","548","429","78.28","320","74.59","547","364","66.54","218","59.89","533","233","43.71","146","62.66","539","119","22.08","67","56.30"
"11371  :  โรงพยาบาลชัยบุรี","84","81","96.43","50","61.73","84","88","104.76","60","68.18","87","86","98.85","51","59.30","86","86","100.00","65","75.58"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","236","221","93.64","152","68.78","234","234","100.00","147","62.82","237","85","35.86","36","42.35","239","66","27.62","20","30.30"
"11654  :  โรงพยาบาลวิภาวดี","69","44","63.77","24","54.55","71","47","66.20","34","72.34","72","36","50.00","30","83.33","71","29","40.85","19","65.52"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","57","33","57.89","20","60.61","58","58","100.00","39","67.24","59","56","94.92","52","92.86","61","15","24.59","9","60.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","41","22","53.66","9","40.91","43","17","39.53","10","58.82","43","4","9.30","2","50.00","42","2","4.76","2","100.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","27","21","77.78","18","85.71","27","27","100.00","24","88.89","26","27","103.85","24","88.89","25","26","104.00","16","61.54"
"11372  :  โรงพยาบาลกะเปอร์","134","121","90.30","81","66.94","135","125","92.59","98","78.40","137","84","61.31","50","59.52","139","117","84.17","73","62.39"
"11373  :  โรงพยาบาลกระบุรี","98","66","67.35","36","54.55","90","88","97.78","51","57.95","89","81","91.01","41","50.62","88","33","37.50","15","45.45"
"11374  :  โรงพยาบาลสุขสำราญ","84","81","96.43","61","75.31","86","56","65.12","31","55.36","90","26","28.89","15","57.69","97","32","32.99","8","25.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","341","249","73.02","151","60.64","332","281","84.64","179","63.70","329","204","62.01","124","60.78","317","228","71.92","127","55.70"
"11376  :  โรงพยาบาลท่าแซะ","109","100","91.74","70","70.00","100","103","103.00","76","73.79","102","66","64.71","42","63.64","102","25","24.51","21","84.00"
"11377  :  โรงพยาบาลปะทิว","37","18","48.65","9","50.00","38","28","73.68","17","60.71","40","6","15.00","2","33.33","40","3","7.50","2","66.67"
"11378  :  โรงพยาบาลมาบอำมฤต","146","74","50.68","41","55.41","144","81","56.25","43","53.09","131","32","24.43","18","56.25","140","16","11.43","10","62.50"
"11379  :  โรงพยาบาลหลังสวน","169","127","75.15","77","60.63","175","98","56.00","65","66.33","180","53","29.44","22","41.51","181","53","29.28","28","52.83"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","113","9","7.96","4","44.44","119","33","27.73","15","45.45","111","35","31.53","14","40.00","111","108","97.30","76","70.37"
"11381  :  โรงพยาบาลละแม","198","154","77.78","85","55.19","193","149","77.20","81","54.36","191","90","47.12","39","43.33","177","81","45.76","37","45.68"
"11382  :  โรงพยาบาลพะโต๊ะ","265","221","83.40","132","59.73","261","143","54.79","86","60.14","255","88","34.51","53","60.23","251","75","29.88","36","48.00"
"11383  :  โรงพยาบาลสวี","169","75","44.38","37","49.33","162","140","86.42","74","52.86","160","70","43.75","39","55.71","158","113","71.52","55","48.67"
"11385  :  โรงพยาบาลทุ่งตะโก","154","145","94.16","97","66.90","152","150","98.68","113","75.33","155","148","95.48","96","64.86","154","152","98.70","105","69.08"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","10","4","40.00","2","50.00","10","0","0.00","0","0.00","9","1","11.11","0","0.00","9","1","11.11","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
