"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11128  :  โรงพยาบาลสันป่าตอง","6,186","933","15,082.44","203","3,281.60","252","4,073.71","247","3,992.89","231","3,734.24"
"11129  :  โรงพยาบาลสันกำแพง","0","425","0.00","103","0.00","109","0.00","131","0.00","82","0.00"
"11130  :  โรงพยาบาลสันทราย","0","347","0.00","54","0.00","105","0.00","96","0.00","92","0.00"
"11131  :  โรงพยาบาลหางดง","0","511","0.00","108","0.00","155","0.00","126","0.00","122","0.00"
"11132  :  โรงพยาบาลฮอด","6,611","1,289","19,497.81","346","5,233.70","348","5,263.95","304","4,598.40","291","4,401.75"
"11133  :  โรงพยาบาลดอยเต่า","2,132","833","39,071.29","213","9,990.62","238","11,163.23","198","9,287.05","184","8,630.39"
"11134  :  โรงพยาบาลอมก๋อย","6,210","877","14,122.38","237","3,816.43","241","3,880.84","225","3,623.19","174","2,801.93"
"11135  :  โรงพยาบาลสารภี","0","403","0.00","89","0.00","100","0.00","95","0.00","119","0.00"
"11136  :  โรงพยาบาลเวียงแหง","1","169","16,900,000.00","32","3,200,000.00","41","4,100,000.00","55","5,500,000.00","41","4,100,000.00"
"11137  :  โรงพยาบาลไชยปราการ","2,299","596","25,924.31","132","5,741.63","175","7,612.01","145","6,307.09","144","6,263.59"
"11138  :  โรงพยาบาลแม่วาง","3,598","553","15,369.65","113","3,140.63","139","3,863.26","130","3,613.12","171","4,752.64"
"11139  :  โรงพยาบาลแม่ออน","0","497","0.00","114","0.00","137","0.00","141","0.00","105","0.00"
"11507  :  โรงพยาบาลกองบิน 41","327","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","153","0.00","49","0.00","31","0.00","51","0.00","22","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,944","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","1","0.00","0","0.00","0","0.00","1","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,993","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","13,587","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,334","181","13,568.22","49","3,673.16","60","4,497.75","46","3,448.28","26","1,949.03"
"10714  :  โรงพยาบาลลำพูน","0","697","0.00","151","0.00","192","0.00","212","0.00","142","0.00"
"11140  :  โรงพยาบาลแม่ทา","6,074","349","5,745.80","99","1,629.90","86","1,415.87","82","1,350.02","82","1,350.02"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5,654","446","7,888.22","144","2,546.87","119","2,104.70","82","1,450.30","101","1,786.35"
"11142  :  โรงพยาบาลลี้","0","1,491","0.00","346","0.00","390","0.00","336","0.00","419","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3,646","498","13,658.80","132","3,620.41","119","3,263.85","129","3,538.12","118","3,236.42"
"11144  :  โรงพยาบาลป่าซาง","5,211","411","7,887.16","80","1,535.21","135","2,590.67","94","1,803.88","102","1,957.40"
"11145  :  โรงพยาบาลบ้านธิ","7,896","132","1,671.73","44","557.24","39","493.92","21","265.96","28","354.61"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,560","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,742","140","8,036.74","29","1,664.75","38","2,181.40","35","2,009.18","38","2,181.40"
"10672  :  โรงพยาบาลลำปาง","16,211","1,337","8,247.49","297","1,832.09","413","2,547.65","340","2,097.34","287","1,770.40"
"11146  :  โรงพยาบาลแม่เมาะ","8,968","354","3,947.37","120","1,338.09","99","1,103.93","67","747.10","68","758.25"
"11147  :  โรงพยาบาลเกาะคา","1,252","406","32,428.12","115","9,185.30","118","9,424.92","92","7,348.24","81","6,469.65"
"11148  :  โรงพยาบาลเสริมงาม","4,841","462","9,543.48","99","2,045.03","108","2,230.94","126","2,602.77","129","2,664.74"
"11149  :  โรงพยาบาลงาว","2,452","457","18,637.85","92","3,752.04","137","5,587.28","118","4,812.40","110","4,486.13"
"11150  :  โรงพยาบาลแจ้ห่ม","4,288","284","6,623.13","69","1,609.14","75","1,749.07","82","1,912.31","58","1,352.61"
"11151  :  โรงพยาบาลวังเหนือ","4,271","341","7,984.08","76","1,779.44","87","2,036.99","111","2,598.92","67","1,568.72"
"11152  :  โรงพยาบาลเถิน","3,610","483","13,379.50","94","2,603.88","137","3,795.01","133","3,684.21","119","3,296.40"
"11153  :  โรงพยาบาลแม่พริก","3,636","138","3,795.38","39","1,072.61","46","1,265.13","29","797.58","24","660.07"
"11154  :  โรงพยาบาลแม่ทะ","4,306","264","6,130.98","64","1,486.30","78","1,811.43","59","1,370.18","63","1,463.07"
"11155  :  โรงพยาบาลสบปราบ","6,225","249","4,000.00","54","867.47","72","1,156.63","54","867.47","69","1,108.43"
"11156  :  โรงพยาบาลห้างฉัตร","7,079","436","6,159.06","121","1,709.28","138","1,949.43","108","1,525.64","69","974.71"
"11157  :  โรงพยาบาลเมืองปาน","2,697","279","10,344.83","60","2,224.69","91","3,374.12","73","2,706.71","55","2,039.30"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","15,382","505","3,283.06","137","890.65","119","773.63","121","786.63","128","832.14"
"11158  :  โรงพยาบาลตรอน","4,734","197","4,161.39","41","866.08","47","992.82","53","1,119.56","56","1,182.93"
"11159  :  โรงพยาบาลท่าปลา","4,270","462","10,819.67","111","2,599.53","106","2,482.44","121","2,833.72","124","2,903.98"
"11160  :  โรงพยาบาลน้ำปาด","3,362","95","2,825.70","27","803.09","28","832.84","22","654.37","18","535.40"
"11161  :  โรงพยาบาลฟากท่า","2,957","35","1,183.63","5","169.09","8","270.54","13","439.63","9","304.36"
"11162  :  โรงพยาบาลบ้านโคก","2,369","43","1,815.11","6","253.27","11","464.33","11","464.33","15","633.18"
"11163  :  โรงพยาบาลพิชัย","4,179","277","6,628.38","50","1,196.46","72","1,722.90","73","1,746.83","82","1,962.19"
"11164  :  โรงพยาบาลลับแล","5,975","229","3,832.64","47","786.61","67","1,121.34","53","887.03","62","1,037.66"
"11165  :  โรงพยาบาลทองแสนขัน","3,790","165","4,353.56","45","1,187.34","48","1,266.49","35","923.48","37","976.25"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,160","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","542","0.00","118","0.00","137","0.00","164","0.00","123","0.00"
"11166  :  โรงพยาบาลร้องกวาง","2,981","207","6,943.98","41","1,375.38","51","1,710.84","51","1,710.84","64","2,146.93"
"11167  :  โรงพยาบาลลอง","6,281","364","5,795.26","68","1,082.63","95","1,512.50","112","1,783.16","89","1,416.97"
"11169  :  โรงพยาบาลสูงเม่น","0","532","0.00","106","0.00","146","0.00","135","0.00","145","0.00"
"11170  :  โรงพยาบาลสอง","6,265","229","3,655.23","48","766.16","71","1,133.28","55","877.89","55","877.89"
"11171  :  โรงพยาบาลวังชิ้น","2,592","821","31,674.38","161","6,211.42","218","8,410.49","267","10,300.93","175","6,751.54"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,986","232","11,681.77","45","2,265.86","70","3,524.67","55","2,769.39","62","3,121.85"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","7,482","225","3,007.22","46","614.81","55","735.10","67","895.48","57","761.83"
"10716  :  โรงพยาบาลน่าน","16,713","659","3,943.04","155","927.42","178","1,065.04","181","1,082.99","145","867.59"
"11173  :  โรงพยาบาลแม่จริม","2,127","112","5,265.63","24","1,128.35","35","1,645.51","34","1,598.50","19","893.28"
"11174  :  โรงพยาบาลบ้านหลวง","1,601","126","7,870.08","28","1,748.91","37","2,311.06","27","1,686.45","34","2,123.67"
"11175  :  โรงพยาบาลนาน้อย","3,181","277","8,707.95","77","2,420.62","77","2,420.62","70","2,200.57","53","1,666.14"
"11176  :  โรงพยาบาลท่าวังผา","2,762","439","15,894.28","97","3,511.95","107","3,874.00","118","4,272.27","117","4,236.06"
"11177  :  โรงพยาบาลเวียงสา","6,723","240","3,569.83","58","862.71","62","922.21","71","1,056.08","49","728.84"
"11178  :  โรงพยาบาลทุ่งช้าง","2,009","201","10,004.98","49","2,439.02","55","2,737.68","59","2,936.78","38","1,891.49"
"11179  :  โรงพยาบาลเชียงกลาง","2,693","254","9,431.86","67","2,487.93","66","2,450.80","54","2,005.20","67","2,487.93"
"11180  :  โรงพยาบาลนาหมื่น","2,621","143","5,455.93","31","1,182.75","41","1,564.29","37","1,411.67","34","1,297.21"
"11181  :  โรงพยาบาลสันติสุข","2,463","155","6,293.14","35","1,421.03","33","1,339.83","43","1,745.84","44","1,786.44"
"11182  :  โรงพยาบาลบ่อเกลือ","1,569","184","11,727.21","54","3,441.68","44","2,804.33","41","2,613.13","45","2,868.07"
"11183  :  โรงพยาบาลสองแคว","1,619","156","9,635.58","33","2,038.30","46","2,841.26","44","2,717.73","33","2,038.30"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3,380","347","10,266.27","73","2,159.76","103","3,047.34","84","2,485.21","87","2,573.96"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,197","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","810","90","11,111.11","17","2,098.77","26","3,209.88","27","3,333.33","20","2,469.14"
"25017  :  โรงพยาบาลภูเพียง","662","98","14,803.63","26","3,927.49","24","3,625.38","29","4,380.66","19","2,870.09"
"10717  :  โรงพยาบาลพะเยา","0","971","0.00","235","0.00","304","0.00","217","0.00","215","0.00"
"10718  :  โรงพยาบาลเชียงคำ","14","859","6,135,714.29","158","1,128,571.43","268","1,914,285.71","231","1,650,000.00","202","1,442,857.14"
"11184  :  โรงพยาบาลจุน","4,002","338","8,445.78","71","1,774.11","85","2,123.94","108","2,698.65","74","1,849.08"
"11185  :  โรงพยาบาลเชียงม่วน","0","116","0.00","34","0.00","38","0.00","18","0.00","26","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","3,561","405","11,373.21","80","2,246.56","102","2,864.36","119","3,341.76","104","2,920.53"
"11187  :  โรงพยาบาลปง","2,504","350","13,977.64","82","3,274.76","117","4,672.52","95","3,793.93","56","2,236.42"
"11188  :  โรงพยาบาลแม่ใจ","0","244","0.00","56","0.00","72","0.00","66","0.00","50","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","53","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","1","0.00","0","0.00","0","0.00","0","0.00","1","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","22,620","2,115","9,350.13","481","2,126.44","584","2,581.79","613","2,709.99","437","1,931.92"
"11189  :  โรงพยาบาลเทิง","6,424","605","9,417.81","122","1,899.13","165","2,568.49","164","2,552.93","154","2,397.26"
"11190  :  โรงพยาบาลพาน","0","1,525","0.00","348","0.00","401","0.00","384","0.00","392","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,604","235","14,650.87","61","3,802.99","66","4,114.71","66","4,114.71","42","2,618.45"
"11192  :  โรงพยาบาลแม่จัน","0","1,237","0.00","293","0.00","358","0.00","336","0.00","250","0.00"
"11193  :  โรงพยาบาลเชียงแสน","2,163","411","19,001.39","109","5,039.30","109","5,039.30","110","5,085.53","83","3,837.26"
"11194  :  โรงพยาบาลแม่สาย","12,214","619","5,067.95","133","1,088.91","172","1,408.22","174","1,424.59","140","1,146.23"
"11195  :  โรงพยาบาลแม่สรวย","3,790","837","22,084.43","193","5,092.35","232","6,121.37","224","5,910.29","188","4,960.42"
"11196  :  โรงพยาบาลเวียงป่าเป้า","6,763","939","13,884.37","215","3,179.06","256","3,785.30","248","3,667.01","220","3,252.99"
"11197  :  โรงพยาบาลพญาเม็งราย","2,201","398","18,082.69","79","3,589.28","98","4,452.52","119","5,406.63","102","4,634.26"
"11198  :  โรงพยาบาลเวียงแก่น","3,608","648","17,960.09","161","4,462.31","180","4,988.91","172","4,767.18","135","3,741.69"
"11199  :  โรงพยาบาลขุนตาล","2,482","384","15,471.39","90","3,626.11","115","4,633.36","112","4,512.49","67","2,699.44"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,889","307","16,251.99","54","2,858.66","73","3,864.48","101","5,346.74","79","4,182.11"
"11201  :  โรงพยาบาลแม่ลาว","1,476","455","30,826.56","101","6,842.82","126","8,536.59","121","8,197.83","107","7,249.32"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","2,780","382","13,741.01","107","3,848.92","92","3,309.35","93","3,345.32","90","3,237.41"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","7,932","101","1,273.32","22","277.36","21","264.75","31","390.82","27","340.39"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","1,844","228","12,364.43","38","2,060.74","80","4,338.39","64","3,470.72","46","2,494.58"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","591","244","41,285.96","51","8,629.44","87","14,720.81","60","10,152.28","46","7,783.42"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","3,325","249","7,488.72","51","1,533.83","70","2,105.26","63","1,894.74","65","1,954.89"
"11203  :  โรงพยาบาลขุนยวม","3,260","285","8,742.33","68","2,085.89","76","2,331.29","68","2,085.89","73","2,239.26"
"11204  :  โรงพยาบาลปาย","3,164","320","10,113.78","74","2,338.81","85","2,686.47","77","2,433.63","84","2,654.87"
"11205  :  โรงพยาบาลแม่สะเรียง","8,107","831","10,250.40","189","2,331.32","220","2,713.70","228","2,812.38","194","2,392.99"
"11206  :  โรงพยาบาลแม่ลาน้อย","3,174","427","13,453.06","88","2,772.53","108","3,402.65","136","4,284.81","95","2,993.07"
"11207  :  โรงพยาบาลสบเมย","1,911","196","10,256.41","31","1,622.19","64","3,349.03","51","2,668.76","50","2,616.43"
"11208  :  โรงพยาบาลปางมะผ้า","1,863","119","6,387.55","30","1,610.31","33","1,771.34","31","1,663.98","25","1,341.92"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","894","0.00","205","0.00","234","0.00","228","0.00","227","0.00"
"11209  :  โรงพยาบาลโกรกพระ","4,612","123","2,666.96","25","542.06","32","693.84","27","585.43","39","845.62"
"11210  :  โรงพยาบาลชุมแสง","2,777","173","6,229.74","49","1,764.49","54","1,944.54","32","1,152.32","38","1,368.38"
"11211  :  โรงพยาบาลหนองบัว","7,802","200","2,563.45","47","602.41","48","615.23","56","717.76","49","628.04"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,367","235","9,928.18","62","2,619.35","74","3,126.32","46","1,943.39","53","2,239.12"
"11213  :  โรงพยาบาลเก้าเลี้ยว","2,959","196","6,623.86","42","1,419.40","73","2,467.05","45","1,520.78","36","1,216.63"
"11214  :  โรงพยาบาลตาคลี","6,430","568","8,833.59","167","2,597.20","147","2,286.16","122","1,897.36","132","2,052.88"
"11215  :  โรงพยาบาลท่าตะโก","5,498","820","14,914.51","205","3,728.63","211","3,837.76","171","3,110.22","233","4,237.90"
"11216  :  โรงพยาบาลไพศาลี","5,296","214","4,040.79","35","660.88","51","962.99","59","1,114.05","69","1,302.87"
"11217  :  โรงพยาบาลพยุหะคีรี","3,522","153","4,344.12","38","1,078.93","46","1,306.08","37","1,050.54","32","908.57"
"11218  :  โรงพยาบาลลาดยาว","4,957","212","4,276.78","55","1,109.54","69","1,391.97","45","907.81","43","867.46"
"11219  :  โรงพยาบาลตากฟ้า","5,742","165","2,873.56","45","783.70","48","835.95","48","835.95","24","417.97"
"11220  :  โรงพยาบาลแม่วงก์","2,036","249","12,229.86","65","3,192.53","58","2,848.72","57","2,799.61","69","3,389.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","16,974","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1,469","78","5,309.73","22","1,497.62","33","2,246.43","6","408.44","17","1,157.25"
"10720  :  โรงพยาบาลอุทัยธานี","1,045","353","33,779.90","65","6,220.10","107","10,239.23","88","8,421.05","93","8,899.52"
"11221  :  โรงพยาบาลทัพทัน","3,714","256","6,892.84","50","1,346.26","73","1,965.54","63","1,696.28","70","1,884.76"
"11222  :  โรงพยาบาลสว่างอารมณ์","3,477","30","862.81","3","86.28","10","287.60","9","258.84","8","230.08"
"11223  :  โรงพยาบาลหนองฉาง","3,717","79","2,125.37","14","376.65","28","753.30","24","645.68","13","349.74"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,830","19","1,038.25","5","273.22","7","382.51","2","109.29","5","273.22"
"11225  :  โรงพยาบาลบ้านไร่","6,484","337","5,197.41","75","1,156.69","113","1,742.75","81","1,249.23","68","1,048.74"
"11226  :  โรงพยาบาลลานสัก","4,989","298","5,973.14","65","1,302.87","77","1,543.40","86","1,723.79","70","1,403.09"
"11227  :  โรงพยาบาลห้วยคต","4,744","130","2,740.30","37","779.93","26","548.06","34","716.69","33","695.62"
"10721  :  โรงพยาบาลกำแพงเพชร","0","1,051","0.00","232","0.00","274","0.00","276","0.00","269","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","6,487","38","585.79","6","92.49","16","246.65","7","107.91","9","138.74"
"11229  :  โรงพยาบาลไทรงาม","4,717","176","3,731.19","26","551.20","51","1,081.20","46","975.20","53","1,123.60"
"11230  :  โรงพยาบาลคลองลาน","8,495","544","6,403.77","114","1,341.97","166","1,954.09","136","1,600.94","128","1,506.77"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","3,871","258","6,664.94","57","1,472.49","53","1,369.16","73","1,885.82","75","1,937.48"
"11232  :  โรงพยาบาลคลองขลุง","3,824","342","8,943.51","82","2,144.35","92","2,405.86","68","1,778.24","100","2,615.06"
"11233  :  โรงพยาบาลพรานกระต่าย","7,387","329","4,453.77","92","1,245.43","96","1,299.58","77","1,042.37","64","866.39"
"11234  :  โรงพยาบาลลานกระบือ","5,496","101","1,837.70","25","454.88","23","418.49","16","291.12","37","673.22"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,657","277","7,574.51","54","1,476.62","86","2,351.65","60","1,640.69","77","2,105.55"
"11236  :  โรงพยาบาลปางศิลาทอง","1,299","45","3,464.20","12","923.79","5","384.91","16","1,231.72","12","923.79"
"14135  :  โรงพยาบาลบึงสามัคคี","2,986","88","2,947.09","16","535.83","14","468.85","29","971.20","29","971.20"
"28010  :  โรงพยาบาลโกสัมพีนคร","2,066","93","4,501.45","15","726.04","34","1,645.69","27","1,306.87","17","822.85"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","12,271","485","3,952.41","126","1,026.81","153","1,246.84","102","831.23","104","847.53"
"10723  :  โรงพยาบาลแม่สอด","7,556","971","12,850.71","256","3,388.04","275","3,639.49","223","2,951.30","217","2,871.89"
"11238  :  โรงพยาบาลบ้านตาก","4,344","476","10,957.64","122","2,808.47","150","3,453.04","136","3,130.76","68","1,565.38"
"11239  :  โรงพยาบาลสามเงา","3,260","203","6,226.99","48","1,472.39","68","2,085.89","51","1,564.42","36","1,104.29"
"11240  :  โรงพยาบาลแม่ระมาด","5,322","433","8,136.04","88","1,653.51","118","2,217.21","107","2,010.52","120","2,254.79"
"11241  :  โรงพยาบาลท่าสองยาง","4,761","314","6,595.25","84","1,764.34","69","1,449.28","87","1,827.35","74","1,554.30"
"11242  :  โรงพยาบาลพบพระ","6,023","259","4,300.18","64","1,062.59","66","1,095.80","77","1,278.43","52","863.36"
"11243  :  โรงพยาบาลอุ้มผาง","2,156","130","6,029.68","28","1,298.70","35","1,623.38","31","1,437.85","36","1,669.76"
"27443  :  โรงพยาบาลวังเจ้า","822","245","29,805.35","63","7,664.23","64","7,785.89","60","7,299.27","58","7,055.96"
"10724  :  โรงพยาบาลสุโขทัย","2,610","618","23,678.16","150","5,747.13","187","7,164.75","137","5,249.04","144","5,517.24"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","2,002","313","15,634.37","63","3,146.85","100","4,995.00","65","3,246.75","85","4,245.75"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","3,978","72","1,809.95","8","201.11","37","930.12","16","402.21","11","276.52"
"11245  :  โรงพยาบาลคีรีมาศ","4,131","201","4,865.65","44","1,065.12","66","1,597.68","38","919.87","53","1,282.98"
"11246  :  โรงพยาบาลกงไกรลาศ","3,381","242","7,157.65","63","1,863.35","84","2,484.47","45","1,330.97","50","1,478.85"
"11247  :  โรงพยาบาลศรีสัชนาลัย","4,966","458","9,222.71","122","2,456.71","121","2,436.57","97","1,953.28","118","2,376.16"
"11248  :  โรงพยาบาลสวรรคโลก","0","248","0.00","43","0.00","62","0.00","76","0.00","67","0.00"
"11249  :  โรงพยาบาลศรีนคร","2,981","72","2,415.30","12","402.55","21","704.46","16","536.73","23","771.55"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","7,825","153","1,955.27","35","447.28","52","664.54","38","485.62","28","357.83"
"10676  :  โรงพยาบาลพุทธชินราช","0","443","0.00","114","0.00","110","0.00","111","0.00","108","0.00"
"11251  :  โรงพยาบาลชาติตระการ","3,470","194","5,590.78","46","1,325.65","53","1,527.38","50","1,440.92","45","1,296.83"
"11252  :  โรงพยาบาลบางระกำ","11,493","231","2,009.92","60","522.06","73","635.17","39","339.34","59","513.36"
"11253  :  โรงพยาบาลบางกระทุ่ม","3,609","91","2,521.47","24","665.00","24","665.00","25","692.71","18","498.75"
"11254  :  โรงพยาบาลพรหมพิราม","8,303","447","5,383.60","105","1,264.60","109","1,312.78","111","1,336.87","122","1,469.35"
"11255  :  โรงพยาบาลวัดโบสถ์","5,395","117","2,168.67","29","537.53","27","500.46","32","593.14","29","537.53"
"11256  :  โรงพยาบาลวังทอง","0","141","0.00","39","0.00","41","0.00","29","0.00","32","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","257","0.00","78","0.00","75","0.00","69","0.00","35","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","6,238","354","5,674.90","70","1,122.15","83","1,330.55","99","1,587.05","102","1,635.14"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","12,701","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","16,160","954","5,903.47","200","1,237.62","267","1,652.23","241","1,491.34","246","1,522.28"
"11258  :  โรงพยาบาลวังทรายพูน","1,858","214","11,517.76","57","3,067.81","76","4,090.42","47","2,529.60","34","1,829.92"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","3,063","336","10,969.64","78","2,546.52","80","2,611.82","79","2,579.17","99","3,232.13"
"11260  :  โรงพยาบาลบางมูลนาก","3,844","261","6,789.80","51","1,326.74","75","1,951.09","50","1,300.73","85","2,211.24"
"11261  :  โรงพยาบาลโพทะเล","4,204","342","8,135.11","70","1,665.08","86","2,045.67","70","1,665.08","116","2,759.28"
"11262  :  โรงพยาบาลสามง่าม","3,647","195","5,346.86","27","740.33","41","1,124.21","51","1,398.41","76","2,083.90"
"11263  :  โรงพยาบาลทับคล้อ","6,033","275","4,558.26","66","1,093.98","84","1,392.34","53","878.50","72","1,193.44"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","7,857","169","2,150.95","42","534.56","33","420.01","46","585.47","48","610.92"
"11631  :  โรงพยาบาลวชิรบารมี","2,727","217","7,957.46","59","2,163.55","42","1,540.15","45","1,650.17","71","2,603.59"
