"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11133  :  โรงพยาบาลดอยเต่า","2,241","866","38,643.46","245","10,932.62","211","9,415.44","209","9,326.19","201","8,969.21"
"11134  :  โรงพยาบาลอมก๋อย","6,473","702","10,845.05","162","2,502.70","182","2,811.68","168","2,595.40","190","2,935.27"
"11135  :  โรงพยาบาลสารภี","0","225","0.00","62","0.00","66","0.00","53","0.00","44","0.00"
"11136  :  โรงพยาบาลเวียงแหง","2","162","8,100,000.00","34","1,700,000.00","53","2,650,000.00","35","1,750,000.00","40","2,000,000.00"
"11137  :  โรงพยาบาลไชยปราการ","2,302","422","18,331.89","110","4,778.45","119","5,169.42","112","4,865.33","81","3,518.68"
"11138  :  โรงพยาบาลแม่วาง","3,472","320","9,216.59","93","2,678.57","78","2,246.54","74","2,131.34","75","2,160.14"
"11139  :  โรงพยาบาลแม่ออน","0","378","0.00","100","0.00","96","0.00","112","0.00","70","0.00"
"11507  :  โรงพยาบาลกองบิน 41","349","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","182","0.00","51","0.00","42","0.00","34","0.00","55","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,707","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","6,733","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6,475","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","8,446","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,342","215","16,020.86","53","3,949.33","69","5,141.58","58","4,321.91","35","2,608.05"
"10714  :  โรงพยาบาลลำพูน","0","446","0.00","126","0.00","126","0.00","90","0.00","104","0.00"
"11140  :  โรงพยาบาลแม่ทา","5,896","168","2,849.39","45","763.23","49","831.07","43","729.31","31","525.78"
"11141  :  โรงพยาบาลบ้านโฮ่ง","4,987","291","5,835.17","76","1,523.96","74","1,483.86","67","1,343.49","74","1,483.86"
"11142  :  โรงพยาบาลลี้","0","1,435","0.00","353","0.00","378","0.00","351","0.00","353","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3,577","460","12,859.94","129","3,606.37","148","4,137.55","125","3,494.55","58","1,621.47"
"11144  :  โรงพยาบาลป่าซาง","5,260","307","5,836.50","85","1,615.97","99","1,882.13","80","1,520.91","43","817.49"
"11145  :  โรงพยาบาลบ้านธิ","7,547","54","715.52","10","132.50","14","185.50","14","185.50","16","212.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2,799","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,705","144","8,445.75","49","2,873.90","35","2,052.79","20","1,173.02","40","2,346.04"
"10672  :  โรงพยาบาลลำปาง","0","1,322","0.00","285","0.00","339","0.00","355","0.00","343","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","8,750","171","1,954.29","37","422.86","50","571.43","39","445.71","45","514.29"
"11147  :  โรงพยาบาลเกาะคา","1,247","329","26,383.32","85","6,816.36","105","8,420.21","84","6,736.17","55","4,410.59"
"11148  :  โรงพยาบาลเสริมงาม","4,737","350","7,388.64","88","1,857.72","95","2,005.49","101","2,132.15","66","1,393.29"
"11149  :  โรงพยาบาลงาว","2,599","348","13,389.77","103","3,963.06","103","3,963.06","71","2,731.82","71","2,731.82"
"11150  :  โรงพยาบาลแจ้ห่ม","4,421","182","4,116.72","47","1,063.11","53","1,198.82","47","1,063.11","35","791.68"
"11151  :  โรงพยาบาลวังเหนือ","4,122","215","5,215.91","54","1,310.04","69","1,673.94","52","1,261.52","40","970.40"
"11152  :  โรงพยาบาลเถิน","3,881","453","11,672.25","106","2,731.25","114","2,937.39","121","3,117.75","112","2,885.85"
"11153  :  โรงพยาบาลแม่พริก","3,756","83","2,209.80","26","692.23","21","559.11","17","452.61","19","505.86"
"11154  :  โรงพยาบาลแม่ทะ","4,219","94","2,228.02","28","663.66","27","639.96","19","450.34","20","474.05"
"11155  :  โรงพยาบาลสบปราบ","6,417","291","4,534.83","83","1,293.44","72","1,122.02","74","1,153.19","62","966.18"
"11156  :  โรงพยาบาลห้างฉัตร","7,347","219","2,980.81","47","639.72","68","925.55","41","558.05","63","857.49"
"11157  :  โรงพยาบาลเมืองปาน","2,784","216","7,758.62","32","1,149.43","44","1,580.46","68","2,442.53","72","2,586.21"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","19,974","463","2,318.01","108","540.70","136","680.89","115","575.75","104","520.68"
"11158  :  โรงพยาบาลตรอน","4,563","71","1,555.99","22","482.14","27","591.72","13","284.90","9","197.24"
"11159  :  โรงพยาบาลท่าปลา","4,421","178","4,026.24","40","904.77","56","1,266.68","42","950.01","40","904.77"
"11160  :  โรงพยาบาลน้ำปาด","3,501","106","3,027.71","18","514.14","27","771.21","35","999.71","26","742.64"
"11161  :  โรงพยาบาลฟากท่า","2,891","24","830.16","5","172.95","10","345.90","7","242.13","2","69.18"
"11162  :  โรงพยาบาลบ้านโคก","2,454","21","855.75","5","203.75","8","326.00","3","122.25","5","203.75"
"11163  :  โรงพยาบาลพิชัย","4,237","110","2,596.18","35","826.06","29","684.45","24","566.44","22","519.24"
"11164  :  โรงพยาบาลลับแล","5,890","180","3,056.03","30","509.34","56","950.76","41","696.10","53","899.83"
"11165  :  โรงพยาบาลทองแสนขัน","3,848","55","1,429.31","14","363.83","14","363.83","13","337.84","14","363.83"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,459","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","425","0.00","103","0.00","119","0.00","103","0.00","100","0.00"
"11166  :  โรงพยาบาลร้องกวาง","3,074","167","5,432.66","55","1,789.20","39","1,268.71","38","1,236.17","35","1,138.58"
"11167  :  โรงพยาบาลลอง","6,410","185","2,886.12","45","702.03","57","889.24","42","655.23","41","639.63"
"11169  :  โรงพยาบาลสูงเม่น","0","209","0.00","63","0.00","62","0.00","46","0.00","38","0.00"
"11170  :  โรงพยาบาลสอง","6,345","128","2,017.34","34","535.86","32","504.33","28","441.29","34","535.86"
"11171  :  โรงพยาบาลวังชิ้น","2,698","301","11,156.41","75","2,779.84","82","3,039.29","69","2,557.45","75","2,779.84"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,031","135","6,646.97","29","1,427.87","48","2,363.37","28","1,378.63","30","1,477.10"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","7,578","168","2,216.94","49","646.61","43","567.43","48","633.41","28","369.49"
"10716  :  โรงพยาบาลน่าน","16,277","434","2,666.34","117","718.81","110","675.80","103","632.79","104","638.94"
"11173  :  โรงพยาบาลแม่จริม","2,136","107","5,009.36","25","1,170.41","32","1,498.13","26","1,217.23","24","1,123.60"
"11174  :  โรงพยาบาลบ้านหลวง","1,637","67","4,092.85","6","366.52","19","1,160.66","25","1,527.18","17","1,038.49"
"11175  :  โรงพยาบาลนาน้อย","3,330","190","5,705.71","52","1,561.56","56","1,681.68","52","1,561.56","30","900.90"
"11176  :  โรงพยาบาลท่าวังผา","2,758","252","9,137.06","78","2,828.14","56","2,030.46","62","2,248.01","56","2,030.46"
"11177  :  โรงพยาบาลเวียงสา","7,160","243","3,393.85","52","726.26","59","824.02","67","935.75","65","907.82"
"11178  :  โรงพยาบาลทุ่งช้าง","1,983","152","7,665.15","39","1,966.72","41","2,067.57","33","1,664.15","39","1,966.72"
"11179  :  โรงพยาบาลเชียงกลาง","2,619","120","4,581.90","29","1,107.29","36","1,374.57","25","954.56","30","1,145.48"
"11180  :  โรงพยาบาลนาหมื่น","2,615","52","1,988.53","23","879.54","15","573.61","9","344.17","5","191.20"
"11181  :  โรงพยาบาลสันติสุข","2,573","68","2,642.83","19","738.44","14","544.11","16","621.84","19","738.44"
"11182  :  โรงพยาบาลบ่อเกลือ","1,675","236","14,089.55","71","4,238.81","92","5,492.54","36","2,149.25","37","2,208.96"
"11183  :  โรงพยาบาลสองแคว","1,660","150","9,036.14","37","2,228.92","30","1,807.23","48","2,891.57","35","2,108.43"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3,505","347","9,900.14","92","2,624.82","109","3,109.84","67","1,911.55","79","2,253.92"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,507","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","772","121","15,673.58","29","3,756.48","39","5,051.81","18","2,331.61","35","4,533.68"
"25017  :  โรงพยาบาลภูเพียง","846","49","5,791.96","11","1,300.24","12","1,418.44","14","1,654.85","12","1,418.44"
"10717  :  โรงพยาบาลพะเยา","0","719","0.00","204","0.00","221","0.00","143","0.00","151","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","389","0.00","74","0.00","144","0.00","108","0.00","63","0.00"
"11184  :  โรงพยาบาลจุน","4,087","250","6,116.96","46","1,125.52","59","1,443.60","73","1,786.15","72","1,761.68"
"11185  :  โรงพยาบาลเชียงม่วน","0","142","0.00","38","0.00","50","0.00","29","0.00","25","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","3,504","244","6,963.47","66","1,883.56","67","1,912.10","67","1,912.10","44","1,255.71"
"11187  :  โรงพยาบาลปง","2,558","253","9,890.54","47","1,837.37","76","2,971.07","79","3,088.35","51","1,993.75"
"11188  :  โรงพยาบาลแม่ใจ","0","181","0.00","48","0.00","48","0.00","50","0.00","35","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","51","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","35","0.00","7","0.00","7","0.00","7","0.00","14","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","40","0.00","0","0.00","10","0.00","22","0.00","8","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","6,914","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","22,058","1,345","6,097.56","344","1,559.52","437","1,981.14","336","1,523.26","228","1,033.64"
"11189  :  โรงพยาบาลเทิง","6,334","497","7,846.54","127","2,005.05","154","2,431.32","96","1,515.63","120","1,894.54"
"11190  :  โรงพยาบาลพาน","0","1,122","0.00","321","0.00","366","0.00","313","0.00","122","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,695","115","6,784.66","30","1,769.91","41","2,418.88","35","2,064.90","9","530.97"
"11192  :  โรงพยาบาลแม่จัน","0","850","0.00","247","0.00","251","0.00","207","0.00","145","0.00"
"11193  :  โรงพยาบาลเชียงแสน","2,213","232","10,483.51","53","2,394.94","65","2,937.19","61","2,756.44","53","2,394.94"
"11194  :  โรงพยาบาลแม่สาย","12,996","293","2,254.54","103","792.55","106","815.64","84","646.35","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","3,898","498","12,775.78","125","3,206.77","145","3,719.86","125","3,206.77","103","2,642.38"
"11196  :  โรงพยาบาลเวียงป่าเป้า","6,631","529","7,977.68","131","1,975.57","141","2,126.38","126","1,900.17","131","1,975.57"
"11197  :  โรงพยาบาลพญาเม็งราย","2,278","228","10,008.78","50","2,194.91","75","3,292.36","61","2,677.79","42","1,843.72"
"11198  :  โรงพยาบาลเวียงแก่น","3,166","256","8,085.91","69","2,179.41","72","2,274.16","65","2,053.06","50","1,579.28"
"11199  :  โรงพยาบาลขุนตาล","2,268","127","5,599.65","34","1,499.12","39","1,719.58","28","1,234.57","26","1,146.38"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","2,045","349","17,066.01","76","3,716.38","111","5,427.87","94","4,596.58","68","3,325.18"
"11201  :  โรงพยาบาลแม่ลาว","1,485","188","12,659.93","46","3,097.64","62","4,175.08","41","2,760.94","39","2,626.26"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","2,786","250","8,973.44","49","1,758.79","82","2,943.29","71","2,548.46","48","1,722.90"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","8,158","177","2,169.65","44","539.35","56","686.44","40","490.32","37","453.54"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,120","194","9,150.94","53","2,500.00","62","2,924.53","53","2,500.00","26","1,226.42"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","578","69","11,937.72","12","2,076.12","23","3,979.24","19","3,287.20","15","2,595.16"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","3,389","217","6,403.07","43","1,268.81","55","1,622.90","62","1,829.45","57","1,681.91"
"11203  :  โรงพยาบาลขุนยวม","3,332","279","8,373.35","67","2,010.80","74","2,220.89","64","1,920.77","74","2,220.89"
"11204  :  โรงพยาบาลปาย","3,536","216","6,108.60","54","1,527.15","69","1,951.36","53","1,498.87","40","1,131.22"
"11205  :  โรงพยาบาลแม่สะเรียง","8,293","662","7,982.64","166","2,001.69","211","2,544.31","142","1,712.29","143","1,724.35"
"11206  :  โรงพยาบาลแม่ลาน้อย","3,172","374","11,790.67","85","2,679.70","90","2,837.33","98","3,089.53","101","3,184.11"
"11207  :  โรงพยาบาลสบเมย","1,907","180","9,438.91","42","2,202.41","54","2,831.67","44","2,307.29","40","2,097.54"
"11208  :  โรงพยาบาลปางมะผ้า","1,852","123","6,641.47","32","1,727.86","47","2,537.80","25","1,349.89","19","1,025.92"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","708","0.00","192","0.00","204","0.00","175","0.00","137","0.00"
"11209  :  โรงพยาบาลโกรกพระ","3,949","112","2,836.16","16","405.17","33","835.65","25","633.07","38","962.27"
"11210  :  โรงพยาบาลชุมแสง","2,729","90","3,297.91","33","1,209.23","18","659.58","18","659.58","21","769.51"
"11211  :  โรงพยาบาลหนองบัว","7,918","159","2,008.08","57","719.88","41","517.81","26","328.37","35","442.03"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,254","251","11,135.76","63","2,795.03","76","3,371.78","46","2,040.82","66","2,928.13"
"11213  :  โรงพยาบาลเก้าเลี้ยว","3,108","131","4,214.93","31","997.43","37","1,190.48","31","997.43","32","1,029.60"
"11214  :  โรงพยาบาลตาคลี","6,838","403","5,893.54","125","1,828.02","119","1,740.27","87","1,272.30","72","1,052.94"
"11215  :  โรงพยาบาลท่าตะโก","5,113","398","7,784.08","101","1,975.36","89","1,740.66","122","2,386.07","86","1,681.99"
"11216  :  โรงพยาบาลไพศาลี","5,535","205","3,703.70","66","1,192.41","47","849.14","50","903.34","42","758.81"
"11217  :  โรงพยาบาลพยุหะคีรี","3,149","119","3,778.98","40","1,270.24","29","920.93","28","889.17","22","698.63"
"11218  :  โรงพยาบาลลาดยาว","4,865","163","3,350.46","40","822.20","47","966.08","37","760.53","39","801.64"
"11219  :  โรงพยาบาลตากฟ้า","5,829","194","3,328.19","54","926.40","56","960.71","46","789.16","38","651.91"
"11220  :  โรงพยาบาลแม่วงก์","1,983","124","6,253.15","36","1,815.43","39","1,966.72","27","1,361.57","22","1,109.43"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","12,047","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","4,706","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1,407","93","6,609.81","29","2,061.12","19","1,350.39","26","1,847.90","19","1,350.39"
"10720  :  โรงพยาบาลอุทัยธานี","866","295","34,064.67","60","6,928.41","76","8,775.98","77","8,891.45","82","9,468.82"
"11221  :  โรงพยาบาลทัพทัน","3,387","229","6,761.15","63","1,860.05","63","1,860.05","57","1,682.91","46","1,358.13"
"11222  :  โรงพยาบาลสว่างอารมณ์","2,998","24","800.53","8","266.84","6","200.13","6","200.13","4","133.42"
"11223  :  โรงพยาบาลหนองฉาง","2,829","147","5,196.18","33","1,166.49","50","1,767.41","34","1,201.84","30","1,060.45"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,461","50","3,422.31","10","684.46","13","889.80","14","958.25","13","889.80"
"11225  :  โรงพยาบาลบ้านไร่","6,192","242","3,908.27","66","1,065.89","68","1,098.19","65","1,049.74","43","694.44"
"11226  :  โรงพยาบาลลานสัก","5,403","297","5,496.95","95","1,758.28","69","1,277.07","70","1,295.58","63","1,166.02"
"11227  :  โรงพยาบาลห้วยคต","3,360","114","3,392.86","20","595.24","45","1,339.29","33","982.14","16","476.19"
"10721  :  โรงพยาบาลกำแพงเพชร","9","440","4,888,888.89","144","1,600,000.00","170","1,888,888.89","82","911,111.11","44","488,888.89"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","6,433","42","652.88","15","233.17","9","139.90","9","139.90","9","139.90"
"11229  :  โรงพยาบาลไทรงาม","4,454","82","1,841.04","26","583.74","15","336.78","19","426.58","22","493.94"
"11230  :  โรงพยาบาลคลองลาน","8,394","430","5,122.71","124","1,477.25","107","1,274.72","92","1,096.02","107","1,274.72"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","3,744","187","4,994.66","55","1,469.02","45","1,201.92","36","961.54","51","1,362.18"
"11232  :  โรงพยาบาลคลองขลุง","3,776","80","2,118.64","25","662.08","31","820.97","15","397.25","9","238.35"
"11233  :  โรงพยาบาลพรานกระต่าย","7,356","353","4,798.80","95","1,291.46","110","1,495.38","105","1,427.41","43","584.56"
"11234  :  โรงพยาบาลลานกระบือ","4,511","88","1,950.79","19","421.19","28","620.70","26","576.37","15","332.52"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,662","176","4,806.12","44","1,201.53","62","1,693.06","35","955.76","35","955.76"
"11236  :  โรงพยาบาลปางศิลาทอง","1,258","78","6,200.32","21","1,669.32","19","1,510.33","18","1,430.84","20","1,589.83"
"14135  :  โรงพยาบาลบึงสามัคคี","3,965","134","3,379.57","42","1,059.27","34","857.50","36","907.94","22","554.85"
"28010  :  โรงพยาบาลโกสัมพีนคร","1,859","212","11,403.98","41","2,205.49","63","3,388.92","57","3,066.16","51","2,743.41"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","11,508","401","3,484.53","130","1,129.65","107","929.79","100","868.96","64","556.13"
"10723  :  โรงพยาบาลแม่สอด","6,935","609","8,781.54","201","2,898.34","216","3,114.64","108","1,557.32","84","1,211.25"
"11238  :  โรงพยาบาลบ้านตาก","4,533","304","6,706.38","103","2,272.23","86","1,897.20","70","1,544.23","45","992.72"
"11239  :  โรงพยาบาลสามเงา","3,278","112","3,416.72","26","793.17","36","1,098.23","29","884.69","21","640.63"
"11240  :  โรงพยาบาลแม่ระมาด","6,090","536","8,801.31","141","2,315.27","156","2,561.58","129","2,118.23","110","1,806.24"
"11241  :  โรงพยาบาลท่าสองยาง","5,318","234","4,400.15","55","1,034.22","61","1,147.05","69","1,297.48","49","921.40"
"11242  :  โรงพยาบาลพบพระ","6,820","276","4,046.92","76","1,114.37","76","1,114.37","81","1,187.68","43","630.50"
"11243  :  โรงพยาบาลอุ้มผาง","2,055","191","9,294.40","52","2,530.41","54","2,627.74","45","2,189.78","40","1,946.47"
"27443  :  โรงพยาบาลวังเจ้า","781","128","16,389.24","48","6,145.97","36","4,609.48","24","3,072.98","20","2,560.82"
"10724  :  โรงพยาบาลสุโขทัย","2,360","270","11,440.68","74","3,135.59","84","3,559.32","53","2,245.76","59","2,500.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","2,095","208","9,928.40","48","2,291.17","52","2,482.10","45","2,147.97","63","3,007.16"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","3,888","46","1,183.13","14","360.08","12","308.64","12","308.64","8","205.76"
"11245  :  โรงพยาบาลคีรีมาศ","3,889","67","1,722.81","23","591.41","22","565.70","12","308.56","10","257.14"
"11246  :  โรงพยาบาลกงไกรลาศ","5,131","103","2,007.41","29","565.19","33","643.15","24","467.75","17","331.32"
"11247  :  โรงพยาบาลศรีสัชนาลัย","5,115","118","2,306.94","40","782.01","35","684.26","28","547.41","15","293.26"
"11248  :  โรงพยาบาลสวรรคโลก","0","232","0.00","59","0.00","63","0.00","59","0.00","51","0.00"
"11249  :  โรงพยาบาลศรีนคร","3,100","56","1,806.45","12","387.10","13","419.35","24","774.19","7","225.81"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","8,101","91","1,123.32","19","234.54","29","357.98","28","345.64","15","185.16"
"10676  :  โรงพยาบาลพุทธชินราช","0","314","0.00","75","0.00","94","0.00","74","0.00","71","0.00"
"11251  :  โรงพยาบาลชาติตระการ","3,538","114","3,222.16","26","734.88","31","876.20","29","819.67","28","791.41"
"11252  :  โรงพยาบาลบางระกำ","13,204","255","1,931.23","58","439.26","68","515.00","76","575.58","53","401.39"
"11253  :  โรงพยาบาลบางกระทุ่ม","3,419","63","1,842.64","15","438.72","19","555.72","9","263.23","20","584.97"
"11254  :  โรงพยาบาลพรหมพิราม","8,086","174","2,151.87","45","556.52","47","581.25","50","618.35","32","395.75"
"11255  :  โรงพยาบาลวัดโบสถ์","5,385","71","1,318.48","22","408.54","20","371.40","17","315.69","12","222.84"
"11256  :  โรงพยาบาลวังทอง","0","143","0.00","35","0.00","43","0.00","32","0.00","33","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","200","0.00","45","0.00","57","0.00","62","0.00","36","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","5,431","123","2,264.78","28","515.56","47","865.40","28","515.56","20","368.26"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","5,233","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","2","745","37,250,000.00","201","10,050,000.00","213","10,650,000.00","178","8,900,000.00","153","7,650,000.00"
"11258  :  โรงพยาบาลวังทรายพูน","1,861","152","8,167.65","34","1,826.97","28","1,504.57","54","2,901.67","36","1,934.44"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","2,993","274","9,154.69","80","2,672.90","71","2,372.20","72","2,405.61","51","1,703.98"
"11260  :  โรงพยาบาลบางมูลนาก","3,825","144","3,764.71","32","836.60","48","1,254.90","29","758.17","35","915.03"
"11261  :  โรงพยาบาลโพทะเล","3,881","389","10,023.19","101","2,602.42","95","2,447.82","108","2,782.79","85","2,190.16"
"11262  :  โรงพยาบาลสามง่าม","3,875","110","2,838.71","41","1,058.06","28","722.58","22","567.74","19","490.32"
"11263  :  โรงพยาบาลทับคล้อ","6,609","139","2,103.19","53","801.94","30","453.93","34","514.45","22","332.88"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","7,927","155","1,955.34","45","567.68","51","643.37","35","441.53","24","302.76"
"11631  :  โรงพยาบาลวชิรบารมี","2,894","121","4,181.06","24","829.30","33","1,140.29","31","1,071.18","33","1,140.29"
"27978  :  โรงพยาบาลสากเหล็ก","2,975","134","4,504.20","37","1,243.70","35","1,176.47","34","1,142.86","28","941.18"
"27979  :  โรงพยาบาลบึงนาราง","220","119","54,090.91","46","20,909.09","26","11,818.18","26","11,818.18","21","9,545.45"
"27980  :  โรงพยาบาลดงเจริญ","298","77","25,838.93","17","5,704.70","20","6,711.41","11","3,691.28","29","9,731.54"
"10727  :  โรงพยาบาลเพชรบูรณ์","17,481","718","4,107.32","186","1,064.01","198","1,132.66","173","989.65","161","921.00"
"11264  :  โรงพยาบาลชนแดน","6,504","345","5,304.43","77","1,183.89","102","1,568.27","80","1,230.01","86","1,322.26"
"11265  :  โรงพยาบาลหล่มสัก","9,654","364","3,770.46","115","1,191.22","106","1,097.99","54","559.35","89","921.90"
"11266  :  โรงพยาบาลวิเชียรบุรี","3,652","343","9,392.11","99","2,710.84","93","2,546.55","83","2,272.73","68","1,861.99"
"11267  :  โรงพยาบาลศรีเทพ","4,807","54","1,123.36","21","436.86","25","520.07","5","104.01","3","62.41"
