"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11307  :  โรงพยาบาลอัมพวา","22","0","0.00","6","0","0.00","7","0","0.00","15","0","0.00","13","0","0.00","3","0","0.00","2","0","0.00","11","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","590","60","10.17","125","45","36.00","445","15","3.37","20","0","0.00","112","9","8.04","21","5","23.81","90","4","4.44","1","0","0.00","159","16","10.06","33","13","39.39","120","3","2.50","6","0","0.00","148","18","12.16","34","13","38.24","109","5","4.59","5","0","0.00","171","17","9.94","37","14","37.84","126","3","2.38","8","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","22","1","4.55","7","0","0.00","8","0","0.00","7","1","14.29","6","1","16.67","4","0","0.00","1","0","0.00","1","1","100.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","9","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","9","0","0.00","1","0","0.00","0","0","0.00","8","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11310  :  โรงพยาบาลชะอำ","42","4","9.52","7","3","42.86","14","0","0.00","26","2","7.69","9","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","14","1","7.14","1","1","100.00","5","0","0.00","9","0","0.00","13","3","23.08","3","2","66.67","6","0","0.00","6","2","33.33"
"11311  :  โรงพยาบาลท่ายาง","32","0","0.00","6","0","0.00","3","0","0.00","24","0","0.00","12","0","0.00","3","0","0.00","2","0","0.00","8","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","15","0","0.00","2","0","0.00","1","0","0.00","12","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","14","1","7.14","4","1","25.00","6","0","0.00","8","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","2","1","50.00","1","1","100.00","1","0","0.00","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","17","2","11.76","1","0","0.00","7","1","14.29","9","1","11.11","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","8","1","12.50","1","0","0.00","4","1","25.00","3","0","0.00","5","1","20.00","0","0","0.00","1","0","0.00","4","1","25.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","7","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","404","38","9.41","167","26","15.57","121","10","8.26","125","5","4.00","102","12","11.76","45","9","20.00","31","2","6.45","26","1","3.85","89","6","6.74","45","6","13.33","33","0","0.00","11","0","0.00","102","12","11.76","34","6","17.65","30","5","16.67","42","2","4.76","111","8","7.21","43","5","11.63","27","3","11.11","46","2","4.35"
"11315  :  โรงพยาบาลกุยบุรี","35","2","5.71","5","2","40.00","29","0","0.00","1","0","0.00","9","0","0.00","2","0","0.00","7","0","0.00","0","0","0.00","12","1","8.33","2","1","50.00","9","0","0.00","1","0","0.00","7","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","7","1","14.29","1","1","100.00","6","0","0.00","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","63","4","6.35","12","3","25.00","11","1","9.09","40","0","0.00","13","0","0.00","0","0","0.00","3","0","0.00","10","0","0.00","14","1","7.14","1","0","0.00","2","1","50.00","11","0","0.00","16","1","6.25","6","1","16.67","1","0","0.00","9","0","0.00","20","2","10.00","5","2","40.00","5","0","0.00","10","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","170","13","7.65","26","8","30.77","135","5","3.70","9","0","0.00","54","6","11.11","12","4","33.33","38","2","5.26","4","0","0.00","50","0","0.00","5","0","0.00","42","0","0.00","3","0","0.00","52","6","11.54","4","3","75.00","46","3","6.52","2","0","0.00","14","1","7.14","5","1","20.00","9","0","0.00","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","58","1","1.72","4","0","0.00","44","1","2.27","10","0","0.00","14","0","0.00","1","0","0.00","8","0","0.00","5","0","0.00","19","1","5.26","2","0","0.00","14","1","7.14","3","0","0.00","14","0","0.00","1","0","0.00","12","0","0.00","1","0","0.00","11","0","0.00","0","0","0.00","10","0","0.00","1","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","38","0","0.00","7","0","0.00","17","0","0.00","14","0","0.00","9","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","13","0","0.00","1","0","0.00","7","0","0.00","5","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","367","41","11.17","140","31","22.14","222","10","4.50","5","0","0.00","91","12","13.19","33","8","24.24","55","4","7.27","3","0","0.00","75","9","12.00","30","6","20.00","45","3","6.67","0","0","0.00","91","4","4.40","33","3","9.09","57","1","1.75","1","0","0.00","110","16","14.55","44","14","31.82","65","2","3.08","1","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","84","2","2.38","12","2","16.67","70","0","0.00","3","0","0.00","24","1","4.17","5","1","20.00","19","0","0.00","0","0","0.00","15","0","0.00","3","0","0.00","12","0","0.00","0","0","0.00","22","0","0.00","3","0","0.00","19","0","0.00","0","0","0.00","23","1","4.35","1","1","100.00","20","0","0.00","3","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1,744","259","14.85","435","174","40.00","1,276","83","6.50","35","2","5.71","505","77","15.25","140","47","33.57","348","28","8.05","17","2","11.76","423","47","11.11","93","34","36.56","324","13","4.01","7","0","0.00","378","58","15.34","92","38","41.30","280","20","7.14","6","0","0.00","438","77","17.58","110","55","50.00","324","22","6.79","5","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","15","1","6.67","1","0","0.00","7","1","14.29","10","1","10.00","3","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","8","1","12.50","1","0","0.00","4","1","25.00","5","1","20.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","34","0","0.00","1","0","0.00","18","0","0.00","15","0","0.00","11","0","0.00","0","0","0.00","5","0","0.00","6","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","10","0","0.00","0","0","0.00","6","0","0.00","4","0","0.00","10","0","0.00","1","0","0.00","6","0","0.00","3","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","95","1","1.05","6","0","0.00","71","1","1.41","18","0","0.00","34","0","0.00","0","0","0.00","26","0","0.00","8","0","0.00","29","0","0.00","3","0","0.00","20","0","0.00","6","0","0.00","12","1","8.33","1","0","0.00","9","1","11.11","2","0","0.00","20","0","0.00","2","0","0.00","16","0","0.00","2","0","0.00"
"11326  :  โรงพยาบาลพิปูน","21","1","4.76","1","0","0.00","16","0","0.00","4","1","25.00","8","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","5","1","20.00","0","0","0.00","4","0","0.00","1","1","100.00","6","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","76","2","2.63","0","0","0.00","3","0","0.00","73","2","2.74","19","1","5.26","0","0","0.00","1","0","0.00","18","1","5.56","26","0","0.00","0","0","0.00","0","0","0.00","26","0","0.00","16","1","6.25","0","0","0.00","0","0","0.00","16","1","6.25","15","0","0.00","0","0","0.00","2","0","0.00","13","0","0.00"
"11328  :  โรงพยาบาลชะอวด","64","2","3.13","5","1","20.00","15","0","0.00","44","1","2.27","20","1","5.00","1","0","0.00","3","0","0.00","16","1","6.25","14","0","0.00","3","0","0.00","3","0","0.00","8","0","0.00","14","1","7.14","1","1","100.00","5","0","0.00","8","0","0.00","16","0","0.00","0","0","0.00","4","0","0.00","12","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","434","34","7.83","65","17","26.15","321","12","3.74","52","5","9.62","130","6","4.62","12","4","33.33","115","2","1.74","3","0","0.00","98","8","8.16","16","4","25.00","62","1","1.61","21","3","14.29","107","13","12.15","21","6","28.57","72","6","8.33","16","1","6.25","99","7","7.07","16","3","18.75","72","3","4.17","12","1","8.33"
"11330  :  โรงพยาบาลทุ่งสง","761","30","3.94","91","9","9.89","542","21","3.87","141","0","0.00","175","5","2.86","25","2","8.00","114","3","2.63","49","0","0.00","184","7","3.80","28","2","7.14","126","5","3.97","30","0","0.00","182","10","5.49","19","4","21.05","154","6","3.90","9","0","0.00","220","8","3.64","19","1","5.26","148","7","4.73","53","0","0.00"
"11331  :  โรงพยาบาลนาบอน","18","0","0.00","0","0","0.00","6","0","0.00","12","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","163","3","1.84","8","0","0.00","153","3","1.96","2","0","0.00","42","1","2.38","3","0","0.00","38","1","2.63","1","0","0.00","41","1","2.44","1","0","0.00","39","1","2.56","1","0","0.00","30","0","0.00","0","0","0.00","30","0","0.00","0","0","0.00","50","1","2.00","4","0","0.00","46","1","2.17","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","202","1","0.50","11","1","9.09","99","0","0.00","94","0","0.00","45","0","0.00","1","0","0.00","17","0","0.00","27","0","0.00","51","1","1.96","4","1","25.00","20","0","0.00","28","0","0.00","51","0","0.00","4","0","0.00","25","0","0.00","22","0","0.00","55","0","0.00","2","0","0.00","37","0","0.00","17","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","51","2","3.92","4","1","25.00","16","0","0.00","31","1","3.23","11","0","0.00","0","0","0.00","4","0","0.00","7","0","0.00","13","0","0.00","1","0","0.00","6","0","0.00","6","0","0.00","17","1","5.88","2","0","0.00","3","0","0.00","12","1","8.33","10","1","10.00","1","1","100.00","3","0","0.00","6","0","0.00"
"11335  :  โรงพยาบาลสิชล","397","21","5.29","59","13","22.03","280","7","2.50","180","7","3.89","116","5","4.31","18","2","11.11","74","2","2.70","63","3","4.76","85","4","4.71","13","3","23.08","59","1","1.69","35","1","2.86","92","5","5.43","14","4","28.57","66","1","1.52","36","0","0.00","104","7","6.73","14","4","28.57","81","3","3.70","46","3","6.52"
"11336  :  โรงพยาบาลขนอม","28","0","0.00","2","0","0.00","16","0","0.00","10","0","0.00","7","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","12","0","0.00","2","0","0.00","7","0","0.00","3","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","62","3","4.84","5","2","40.00","51","0","0.00","6","1","16.67","26","1","3.85","1","0","0.00","23","0","0.00","2","1","50.00","9","1","11.11","1","1","100.00","8","0","0.00","0","0","0.00","13","0","0.00","1","0","0.00","9","0","0.00","3","0","0.00","14","1","7.14","2","1","50.00","11","0","0.00","1","0","0.00"
"11338  :  โรงพยาบาลบางขัน","23","0","0.00","0","0","0.00","12","0","0.00","11","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","7","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","20","0","0.00","1","0","0.00","13","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","8","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","92","2","2.17","7","0","0.00","32","0","0.00","65","2","3.08","16","0","0.00","3","0","0.00","11","0","0.00","2","0","0.00","37","1","2.70","2","0","0.00","3","0","0.00","32","1","3.13","21","1","4.76","1","0","0.00","10","0","0.00","20","1","5.00","18","0","0.00","1","0","0.00","8","0","0.00","11","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","16","1","6.25","2","0","0.00","12","0","0.00","2","1","50.00","4","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","8","1","12.50","0","0","0.00","7","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","21","0","0.00","4","0","0.00","4","0","0.00","14","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","25","0","0.00","0","0","0.00","3","0","0.00","22","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","10","0","0.00","0","0","0.00","2","0","0.00","8","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","14","0","0.00","1","0","0.00","1","0","0.00","12","0","0.00","9","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","415","42","10.12","103","30","29.13","267","12","4.49","45","0","0.00","85","6","7.06","20","6","30.00","48","0","0.00","17","0","0.00","102","14","13.73","24","9","37.50","64","5","7.81","14","0","0.00","104","6","5.77","28","4","14.29","74","2","2.70","2","0","0.00","124","16","12.90","31","11","35.48","81","5","6.17","12","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","55","1","1.82","2","1","50.00","24","0","0.00","29","0","0.00","32","0","0.00","0","0","0.00","22","0","0.00","10","0","0.00","16","1","6.25","2","1","50.00","2","0","0.00","12","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","18","0","0.00","0","0","0.00","0","0","0.00","18","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","81","0","0.00","7","0","0.00","45","0","0.00","29","0","0.00","19","0","0.00","0","0","0.00","14","0","0.00","5","0","0.00","25","0","0.00","2","0","0.00","14","0","0.00","9","0","0.00","16","0","0.00","1","0","0.00","5","0","0.00","10","0","0.00","21","0","0.00","4","0","0.00","12","0","0.00","5","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","77","3","3.90","7","1","14.29","58","2","3.45","16","0","0.00","16","2","12.50","1","1","100.00","14","1","7.14","5","0","0.00","21","0","0.00","0","0","0.00","17","0","0.00","4","0","0.00","28","1","3.57","3","0","0.00","20","1","5.00","5","0","0.00","12","0","0.00","3","0","0.00","7","0","0.00","2","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","58","2","3.45","8","2","25.00","5","0","0.00","48","0","0.00","10","0","0.00","2","0","0.00","2","0","0.00","9","0","0.00","15","0","0.00","3","0","0.00","1","0","0.00","11","0","0.00","25","1","4.00","2","1","50.00","1","0","0.00","22","0","0.00","8","1","12.50","1","1","100.00","1","0","0.00","6","0","0.00"
"11345  :  โรงพยาบาลลำทับ","48","0","0.00","2","0","0.00","27","0","0.00","19","0","0.00","12","0","0.00","1","0","0.00","5","0","0.00","6","0","0.00","15","0","0.00","0","0","0.00","6","0","0.00","9","0","0.00","11","0","0.00","0","0","0.00","7","0","0.00","4","0","0.00","10","0","0.00","1","0","0.00","9","0","0.00","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","57","1","1.75","3","1","33.33","29","0","0.00","25","0","0.00","17","0","0.00","1","0","0.00","6","0","0.00","10","0","0.00","14","0","0.00","0","0","0.00","9","0","0.00","5","0","0.00","15","0","0.00","0","0","0.00","11","0","0.00","4","0","0.00","11","1","9.09","2","1","50.00","3","0","0.00","6","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","192","14","7.29","42","5","11.90","150","8","5.33","3","1","33.33","56","3","5.36","11","1","9.09","45","2","4.44","0","0","0.00","42","2","4.76","12","0","0.00","32","2","6.25","0","0","0.00","34","2","5.88","5","1","20.00","28","1","3.57","2","0","0.00","60","7","11.67","14","3","21.43","45","3","6.67","1","1","100.00"
"10740  :  โรงพยาบาลตะกั่วป่า","219","19","8.68","64","12","18.75","144","8","5.56","22","0","0.00","67","5","7.46","21","3","14.29","42","2","4.76","4","0","0.00","49","3","6.12","7","2","28.57","40","1","2.50","6","0","0.00","48","5","10.42","15","3","20.00","32","3","9.38","5","0","0.00","55","6","10.91","21","4","19.05","30","2","6.67","7","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","9","1","11.11","1","1","100.00","2","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","1","33.33","1","1","100.00","2","0","0.00","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","25","1","4.00","5","1","20.00","4","0","0.00","16","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","8","1","12.50","3","1","33.33","2","0","0.00","3","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","12","0","0.00","2","0","0.00","9","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","22","0","0.00","2","0","0.00","5","0","0.00","15","0","0.00","9","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","8","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","44","3","6.82","4","0","0.00","3","1","33.33","37","2","5.41","10","1","10.00","2","0","0.00","0","0","0.00","8","1","12.50","14","1","7.14","1","0","0.00","1","0","0.00","12","1","8.33","11","1","9.09","1","0","0.00","2","1","50.00","8","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,032","151","14.63","363","97","26.72","626","52","8.31","48","3","6.25","263","41","15.59","99","25","25.25","144","15","10.42","22","1","4.55","269","53","19.70","102","35","34.31","158","18","11.39","11","1","9.09","254","32","12.60","88","23","26.14","162","9","5.56","5","0","0.00","246","25","10.16","74","14","18.92","162","10","6.17","10","1","10.00"
"11355  :  โรงพยาบาลป่าตอง","76","0","0.00","8","0","0.00","34","0","0.00","37","0","0.00","13","0","0.00","1","0","0.00","11","0","0.00","1","0","0.00","18","0","0.00","2","0","0.00","7","0","0.00","9","0","0.00","23","0","0.00","3","0","0.00","4","0","0.00","16","0","0.00","22","0","0.00","2","0","0.00","12","0","0.00","11","0","0.00"
"11356  :  โรงพยาบาลถลาง","45","2","4.44","2","0","0.00","6","0","0.00","37","2","5.41","8","1","12.50","0","0","0.00","0","0","0.00","8","1","12.50","7","1","14.29","0","0","0.00","0","0","0.00","7","1","14.29","13","0","0.00","0","0","0.00","2","0","0.00","11","0","0.00","17","0","0.00","2","0","0.00","4","0","0.00","11","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","67","0","0.00","4","0","0.00","6","0","0.00","57","0","0.00","17","0","0.00","1","0","0.00","2","0","0.00","14","0","0.00","18","0","0.00","1","0","0.00","1","0","0.00","16","0","0.00","19","0","0.00","1","0","0.00","1","0","0.00","17","0","0.00","13","0","0.00","1","0","0.00","2","0","0.00","10","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
