"โรงพยาบาล","เด็กกลุ่มอายุ  12 ปีในเขตรับผิดชอบ"
"ทั้งหมด(C)","ได้รับการตรวจสุขภาพช่องปาก (B)","ฟันดีไม่มีผุ(A)","อัตรา(A/B)*100"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","2","1","50.00"
"10749  :  โรงพยาบาลเบตง","0","25","9","36.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","0","153","65","42.48"
"11434  :  โรงพยาบาลรามัน","0","50","5","10.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","38","37","97.37"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","26","4","15.38"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","37","31","83.78"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","751","216","28.76"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","403","170","42.18"
"11435  :  โรงพยาบาลตากใบ","0","104","48","46.15"
"11436  :  โรงพยาบาลบาเจาะ","0","13","5","38.46"
"11437  :  โรงพยาบาลระแงะ","0","83","5","6.02"
"11438  :  โรงพยาบาลรือเสาะ","0","26","6","23.08"
"11439  :  โรงพยาบาลศรีสาคร","0","121","90","74.38"
"11440  :  โรงพยาบาลแว้ง","0","105","47","44.76"
"11441  :  โรงพยาบาลสุคิริน","0","42","11","26.19"
"11442  :  โรงพยาบาลสุไหงปาดี","0","418","189","45.22"
"13818  :  โรงพยาบาลจะแนะ","0","40","4","10.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","92","26","28.26"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","53","12","22.64"
