"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","881","17","1.93","4","0.45","6","0.68","2","0.23","5","0.57"
"11158  :  โรงพยาบาลตรอน","697","10","1.43","5","0.72","2","0.29","0","0.00","3","0.43"
"11159  :  โรงพยาบาลท่าปลา","537","2","0.37","0","0.00","1","0.19","0","0.00","1","0.19"
"11160  :  โรงพยาบาลน้ำปาด","540","13","2.41","3","0.56","5","0.93","4","0.74","1","0.19"
"11161  :  โรงพยาบาลฟากท่า","418","1","0.24","0","0.00","0","0.00","0","0.00","1","0.24"
"11162  :  โรงพยาบาลบ้านโคก","17","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","720","6","0.83","4","0.56","0","0.00","1","0.14","1","0.14"
"11164  :  โรงพยาบาลลับแล","331","6","1.81","0","0.00","3","0.91","2","0.60","1","0.30"
"11165  :  โรงพยาบาลทองแสนขัน","568","11","1.94","4","0.70","2","0.35","2","0.35","3","0.53"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","424","10","2.36","2","0.47","6","1.42","0","0.00","2","0.47"
"11167  :  โรงพยาบาลลอง","283","3","1.06","1","0.35","1","0.35","1","0.35","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","241","9","3.73","1","0.41","4","1.66","1","0.41","3","1.24"
"11171  :  โรงพยาบาลวังชิ้น","588","5","0.85","0","0.00","3","0.51","1","0.17","1","0.17"
"11172  :  โรงพยาบาลหนองม่วงไข่","448","13","2.90","0","0.00","9","2.01","3","0.67","1","0.22"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","1,165","85","7.30","53","4.55","20","1.72","8","0.69","4","0.34"
"11173  :  โรงพยาบาลแม่จริม","34","3","8.82","0","0.00","0","0.00","3","8.82","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","274","11","4.01","3","1.09","4","1.46","2","0.73","2","0.73"
"11175  :  โรงพยาบาลนาน้อย","611","9","1.47","0","0.00","3","0.49","2","0.33","4","0.65"
"11176  :  โรงพยาบาลท่าวังผา","483","17","3.52","7","1.45","4","0.83","2","0.41","4","0.83"
"11177  :  โรงพยาบาลเวียงสา","537","10","1.86","7","1.30","2","0.37","0","0.00","1","0.19"
"11178  :  โรงพยาบาลทุ่งช้าง","255","8","3.14","3","1.18","2","0.78","3","1.18","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","463","9","1.94","2","0.43","3","0.65","1","0.22","3","0.65"
"11180  :  โรงพยาบาลนาหมื่น","358","11","3.07","2","0.56","1","0.28","4","1.12","4","1.12"
"11181  :  โรงพยาบาลสันติสุข","350","12","3.43","6","1.71","2","0.57","1","0.29","3","0.86"
"11182  :  โรงพยาบาลบ่อเกลือ","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","168","4","2.38","1","0.60","2","1.19","1","0.60","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","438","13","2.97","0","0.00","11","2.51","1","0.23","1","0.23"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","37","1","2.70","0","0.00","1","2.70","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","72","2","2.78","0","0.00","1","1.39","0","0.00","1","1.39"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","406","7","1.72","3","0.74","3","0.74","0","0.00","1","0.25"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","110","12","10.91","6","5.45","1","0.91","3","2.73","2","1.82"
"11187  :  โรงพยาบาลปง","59","2","3.39","2","3.39","0","0.00","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","149","5","3.36","3","2.01","0","0.00","0","0.00","2","1.34"
"11189  :  โรงพยาบาลเทิง","222","1","0.45","1","0.45","0","0.00","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","195","3","1.54","0","0.00","2","1.03","0","0.00","1","0.51"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","73","2","2.74","0","0.00","2","2.74","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","182","3","1.65","0","0.00","1","0.55","1","0.55","1","0.55"
"11195  :  โรงพยาบาลแม่สรวย","400","7","1.75","1","0.25","2","0.50","1","0.25","3","0.75"
"11196  :  โรงพยาบาลเวียงป่าเป้า","626","13","2.08","4","0.64","4","0.64","4","0.64","1","0.16"
"11197  :  โรงพยาบาลพญาเม็งราย","520","6","1.15","2","0.38","1","0.19","3","0.58","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","209","7","3.35","3","1.44","1","0.48","0","0.00","3","1.44"
"11199  :  โรงพยาบาลขุนตาล","133","1","0.75","0","0.00","0","0.00","1","0.75","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","120","3","2.50","0","0.00","1","0.83","2","1.67","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","241","8","3.32","2","0.83","1","0.41","3","1.24","2","0.83"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","302","11","3.64","0","0.00","6","1.99","3","0.99","2","0.66"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","356","2","0.56","2","0.56","0","0.00","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","114","3","2.63","0","0.00","1","0.88","1","0.88","1","0.88"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","153","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","66","1","1.52","0","0.00","0","0.00","1","1.52","0","0.00"
"11204  :  โรงพยาบาลปาย","121","2","1.65","0","0.00","1","0.83","0","0.00","1","0.83"
"11205  :  โรงพยาบาลแม่สะเรียง","746","31","4.16","5","0.67","10","1.34","4","0.54","12","1.61"
"11206  :  โรงพยาบาลแม่ลาน้อย","422","8","1.90","4","0.95","2","0.47","0","0.00","2","0.47"
"11207  :  โรงพยาบาลสบเมย","218","2","0.92","1","0.46","1","0.46","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","246","4","1.63","2","0.81","0","0.00","1","0.41","1","0.41"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","42","1","2.38","1","2.38","0","0.00","0","0.00","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","128","1","0.78","1","0.78","0","0.00","0","0.00","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","770","22","2.86","8","1.04","6","0.78","6","0.78","2","0.26"
"11212  :  โรงพยาบาลบรรพตพิสัย","97","3","3.09","1","1.03","0","0.00","1","1.03","1","1.03"
"11213  :  โรงพยาบาลเก้าเลี้ยว","29","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11214  :  โรงพยาบาลตาคลี","419","20","4.77","4","0.95","3","0.72","8","1.91","5","1.19"
"11215  :  โรงพยาบาลท่าตะโก","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","318","6","1.89","1","0.31","3","0.94","1","0.31","1","0.31"
"11217  :  โรงพยาบาลพยุหะคีรี","260","6","2.31","2","0.77","2","0.77","1","0.38","1","0.38"
"11218  :  โรงพยาบาลลาดยาว","646","9","1.39","2","0.31","4","0.62","0","0.00","3","0.46"
"11219  :  โรงพยาบาลตากฟ้า","43","2","4.65","0","0.00","0","0.00","0","0.00","2","4.65"
"11220  :  โรงพยาบาลแม่วงก์","425","7","1.65","1","0.24","4","0.94","2","0.47","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","103","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","2","1","50.00","1","50.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","21","1","4.76","0","0.00","0","0.00","0","0.00","1","4.76"
"11221  :  โรงพยาบาลทัพทัน","91","1","1.10","1","1.10","0","0.00","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","62","3","4.84","0","0.00","2","3.23","1","1.61","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","31","1","3.23","0","0.00","0","0.00","1","3.23","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","31","1","3.23","0","0.00","0","0.00","0","0.00","1","3.23"
"11225  :  โรงพยาบาลบ้านไร่","44","1","2.27","0","0.00","0","0.00","1","2.27","0","0.00"
"11226  :  โรงพยาบาลลานสัก","714","11","1.54","0","0.00","3","0.42","4","0.56","4","0.56"
"11227  :  โรงพยาบาลห้วยคต","31","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","660","11","1.67","4","0.61","2","0.30","3","0.45","2","0.30"
"11229  :  โรงพยาบาลไทรงาม","74","4","5.41","1","1.35","1","1.35","0","0.00","2","2.70"
"11230  :  โรงพยาบาลคลองลาน","121","11","9.09","3","2.48","6","4.96","1","0.83","1","0.83"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","150","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","387","11","2.84","2","0.52","0","0.00","2","0.52","7","1.81"
"11233  :  โรงพยาบาลพรานกระต่าย","164","2","1.22","2","1.22","0","0.00","0","0.00","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","171","3","1.75","0","0.00","1","0.58","1","0.58","1","0.58"
"11236  :  โรงพยาบาลปางศิลาทอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","139","10","7.19","3","2.16","4","2.88","1","0.72","2","1.44"
"28010  :  โรงพยาบาลโกสัมพีนคร","17","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","55","3","5.45","2","3.64","0","0.00","0","0.00","1","1.82"
"10723  :  โรงพยาบาลแม่สอด","168","9","5.36","2","1.19","2","1.19","4","2.38","1","0.60"
"11238  :  โรงพยาบาลบ้านตาก","128","4","3.13","0","0.00","1","0.78","0","0.00","3","2.34"
"11239  :  โรงพยาบาลสามเงา","531","13","2.45","3","0.56","3","0.56","4","0.75","3","0.56"
"11240  :  โรงพยาบาลแม่ระมาด","574","10","1.74","4","0.70","4","0.70","0","0.00","2","0.35"
"11241  :  โรงพยาบาลท่าสองยาง","50","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11242  :  โรงพยาบาลพบพระ","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","180","3","1.67","0","0.00","0","0.00","2","1.11","1","0.56"
"27443  :  โรงพยาบาลวังเจ้า","108","1","0.93","1","0.93","0","0.00","0","0.00","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","27","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","397","8","2.02","1","0.25","2","0.50","1","0.25","4","1.01"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","345","7","2.03","0","0.00","5","1.45","0","0.00","2","0.58"
"11245  :  โรงพยาบาลคีรีมาศ","592","4","0.68","1","0.17","0","0.00","1","0.17","2","0.34"
"11246  :  โรงพยาบาลกงไกรลาศ","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","795","8","1.01","3","0.38","1","0.13","1","0.13","3","0.38"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","319","7","2.19","2","0.63","2","0.63","0","0.00","3","0.94"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","331","13","3.93","2","0.60","8","2.42","1","0.30","2","0.60"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","373","16","4.29","2","0.54","6","1.61","5","1.34","3","0.80"
"11252  :  โรงพยาบาลบางระกำ","409","3","0.73","2","0.49","0","0.00","1","0.24","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","429","7","1.63","0","0.00","4","0.93","1","0.23","2","0.47"
"11254  :  โรงพยาบาลพรหมพิราม","79","6","7.59","2","2.53","2","2.53","1","1.27","1","1.27"
"11255  :  โรงพยาบาลวัดโบสถ์","116","6","5.17","2","1.72","0","0.00","1","0.86","3","2.59"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","84","1","1.19","0","0.00","0","0.00","1","1.19","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","38","4","10.53","1","2.63","0","0.00","0","0.00","3","7.89"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","63","1","1.59","0","0.00","0","0.00","0","0.00","1","1.59"
"11258  :  โรงพยาบาลวังทรายพูน","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","322","3","0.93","1","0.31","1","0.31","1","0.31","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","120","2","1.67","2","1.67","0","0.00","0","0.00","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","67","3","4.48","1","1.49","1","1.49","1","1.49","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","293","2","0.68","1","0.34","0","0.00","1","0.34","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","97","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","67","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","83","2","2.41","1","1.20","0","0.00","0","0.00","1","1.20"
"27978  :  โรงพยาบาลสากเหล็ก","334","7","2.10","3","0.90","2","0.60","2","0.60","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","117","4","3.42","1","0.85","0","0.00","2","1.71","1","0.85"
"11264  :  โรงพยาบาลชนแดน","335","7","2.09","4","1.19","2","0.60","1","0.30","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","126","4","3.17","0","0.00","1","0.79","2","1.59","1","0.79"
"11266  :  โรงพยาบาลวิเชียรบุรี","229","3","1.31","0","0.00","0","0.00","1","0.44","2","0.87"
"11267  :  โรงพยาบาลศรีเทพ","16","1","6.25","1","6.25","0","0.00","0","0.00","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","378","8","2.12","1","0.26","3","0.79","2","0.53","2","0.53"
"11269  :  โรงพยาบาลบึงสามพัน","265","12","4.53","2","0.75","6","2.26","4","1.51","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","357","10","2.80","5","1.40","1","0.28","2","0.56","2","0.56"
"11271  :  โรงพยาบาลวังโป่ง","116","2","1.72","0","0.00","0","0.00","0","0.00","2","1.72"
"11272  :  โรงพยาบาลเขาค้อ","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","170","3","1.76","0","0.00","2","1.18","1","0.59","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","367","6","1.63","0","0.00","4","1.09","2","0.54","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","38","2","5.26","2","5.26","0","0.00","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","109","2","1.83","1","0.92","1","0.92","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","140","4","2.86","0","0.00","4","2.86","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","134","6","4.48","1","0.75","2","1.49","1","0.75","2","1.49"
"11277  :  โรงพยาบาลวัดเพลง","70","3","4.29","1","1.43","1","1.43","1","1.43","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","21","2","9.52","1","4.76","0","0.00","0","0.00","1","4.76"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","54","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","31","2","6.45","1","3.23","1","3.23","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","68","3","4.41","1","1.47","0","0.00","1","1.47","1","1.47"
"11278  :  โรงพยาบาลไทรโยค","25","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","48","4","8.33","3","6.25","0","0.00","0","0.00","1","2.08"
"11280  :  โรงพยาบาลบ่อพลอย","75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","326","14","4.29","4","1.23","4","1.23","5","1.53","1","0.31"
"11283  :  โรงพยาบาลทองผาภูมิ","476","7","1.47","2","0.42","2","0.42","3","0.63","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","160","2","1.25","0","0.00","2","1.25","0","0.00","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","318","5","1.57","1","0.31","4","1.26","0","0.00","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","75","13","17.33","12","16.00","0","0.00","0","0.00","1","1.33"
"11288  :  โรงพยาบาลสถานพระบารมี","43","1","2.33","1","2.33","0","0.00","0","0.00","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","265","8","3.02","2","0.75","1","0.38","1","0.38","4","1.51"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","44","3","6.82","0","0.00","1","2.27","1","2.27","1","2.27"
"41701  :  โรงพยาบาลหนองปรือ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","247","5","2.02","2","0.81","1","0.40","1","0.40","1","0.40"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","104","5","4.81","1","0.96","0","0.00","3","2.88","1","0.96"
"11289  :  โรงพยาบาลเดิมบางนางบวช","221","1","0.45","0","0.00","0","0.00","1","0.45","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","5","1","20.00","1","20.00","0","0.00","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","495","13","2.63","4","0.81","5","1.01","2","0.40","2","0.40"
"11293  :  โรงพยาบาลดอนเจดีย์","34","3","8.82","2","5.88","1","2.94","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","44","3","6.82","1","2.27","1","2.27","1","2.27","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","95","2","2.11","1","1.05","1","1.05","0","0.00","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","216","8","3.70","2","0.93","3","1.39","3","1.39","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","78","3","3.85","1","1.28","2","2.56","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","84","2","2.38","1","1.19","0","0.00","0","0.00","1","1.19"
"11300  :  โรงพยาบาลดอนตูม","426","14","3.29","7","1.64","5","1.17","1","0.23","1","0.23"
"11301  :  โรงพยาบาลบางเลน","840","14","1.67","4","0.48","1","0.12","6","0.71","3","0.36"
"11302  :  โรงพยาบาลสามพราน","250","8","3.20","1","0.40","4","1.60","2","0.80","1","0.40"
"11303  :  โรงพยาบาลพุทธมณฑล","108","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","175","6","3.43","2","1.14","1","0.57","1","0.57","2","1.14"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","595","18","3.03","5","0.84","6","1.01","1","0.17","6","1.01"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","930","25","2.69","9","0.97","2","0.22","8","0.86","6","0.65"
"11308  :  โรงพยาบาลเขาย้อย","225","2","0.89","1","0.44","1","0.44","0","0.00","0","0.00"
