"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,634","275","16.83","718","221","30.78","711","48","6.75","205","6","2.93","508","86","16.93","230","71","30.87","205","15","7.32","73","0","0.00","458","67","14.63","191","53","27.75","200","12","6.00","67","2","2.99","325","61","18.77","143","49","34.27","154","10","6.49","28","2","7.14","343","61","17.78","154","48","31.17","152","11","7.24","37","2","5.41"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","437","55","12.59","80","31","38.75","329","21","6.38","28","3","10.71","128","8","6.25","18","4","22.22","102","3","2.94","8","1","12.50","98","18","18.37","31","13","41.94","64","5","7.81","3","0","0.00","109","11","10.09","18","7","38.89","88","4","4.55","3","0","0.00","102","18","17.65","13","7","53.85","75","9","12.00","14","2","14.29"
"11289  :  โรงพยาบาลเดิมบางนางบวช","245","14","5.71","27","8","29.63","172","5","2.91","171","6","3.51","59","2","3.39","4","1","25.00","48","1","2.08","41","0","0.00","47","4","8.51","4","2","50.00","33","2","6.06","34","1","2.94","78","4","5.13","13","3","23.08","45","0","0.00","51","1","1.96","61","4","6.56","6","2","33.33","46","2","4.35","45","4","8.89"
"11290  :  โรงพยาบาลด่านช้าง","221","13","5.88","32","9","28.13","185","4","2.16","4","0","0.00","59","2","3.39","8","1","12.50","50","1","2.00","1","0","0.00","60","4","6.67","5","3","60.00","53","1","1.89","2","0","0.00","44","4","9.09","10","3","30.00","34","1","2.94","0","0","0.00","58","3","5.17","9","2","22.22","48","1","2.08","1","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","147","13","8.84","15","5","33.33","97","5","5.15","64","4","6.25","52","7","13.46","8","3","37.50","26","1","3.85","24","3","12.50","38","1","2.63","2","0","0.00","28","1","3.57","18","0","0.00","32","3","9.38","2","1","50.00","26","2","7.69","13","1","7.69","25","2","8.00","3","1","33.33","17","1","5.88","9","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","138","5","3.62","13","2","15.38","100","1","1.00","58","3","5.17","34","0","0.00","3","0","0.00","30","0","0.00","4","0","0.00","44","4","9.09","6","1","16.67","29","1","3.45","31","3","9.68","37","0","0.00","3","0","0.00","28","0","0.00","13","0","0.00","23","1","4.35","1","1","100.00","13","0","0.00","10","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","85","6","7.06","7","1","14.29","66","5","7.58","27","1","3.70","29","2","6.90","3","0","0.00","23","2","8.70","9","1","11.11","17","1","5.88","1","0","0.00","14","1","7.14","6","0","0.00","26","1","3.85","2","0","0.00","19","1","5.26","10","0","0.00","13","2","15.38","1","1","100.00","10","1","10.00","2","0","0.00"
"11294  :  โรงพยาบาลสามชุก","121","11","9.09","11","6","54.55","41","3","7.32","81","3","3.70","33","4","12.12","5","2","40.00","9","1","11.11","26","2","7.69","26","2","7.69","1","1","100.00","1","0","0.00","24","1","4.17","29","1","3.45","3","1","33.33","10","0","0.00","18","0","0.00","33","4","12.12","2","2","100.00","21","2","9.52","13","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","230","12","5.22","20","2","10.00","188","10","5.32","22","0","0.00","54","2","3.70","5","0","0.00","45","2","4.44","4","0","0.00","60","4","6.67","6","1","16.67","48","3","6.25","6","0","0.00","61","3","4.92","4","1","25.00","52","2","3.85","5","0","0.00","55","3","5.45","5","0","0.00","43","3","6.98","7","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","164","12","7.32","15","6","40.00","85","1","1.18","70","5","7.14","41","2","4.88","2","1","50.00","27","0","0.00","13","1","7.69","58","5","8.62","8","2","25.00","32","1","3.13","21","2","9.52","32","2","6.25","2","1","50.00","16","0","0.00","15","1","6.67","33","3","9.09","3","2","66.67","10","0","0.00","21","1","4.76"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","819","107","13.06","237","65","27.43","470","36","7.66","112","6","5.36","369","55","14.91","107","32","29.91","193","19","9.84","69","4","5.80","450","52","11.56","130","33","25.38","277","17","6.14","43","2","4.65","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","107","4","3.74","19","2","10.53","69","1","1.45","19","1","5.26","20","0","0.00","2","0","0.00","13","0","0.00","5","0","0.00","37","2","5.41","9","1","11.11","22","0","0.00","6","1","16.67","37","2","5.41","5","1","20.00","27","1","3.70","5","0","0.00","13","0","0.00","3","0","0.00","7","0","0.00","3","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","13","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","46","1","2.17","6","1","16.67","8","0","0.00","32","0","0.00","11","1","9.09","1","1","100.00","1","0","0.00","9","0","0.00","11","0","0.00","2","0","0.00","2","0","0.00","7","0","0.00","14","0","0.00","0","0","0.00","4","0","0.00","10","0","0.00","10","0","0.00","3","0","0.00","1","0","0.00","6","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","66","1","1.52","5","1","20.00","52","0","0.00","35","0","0.00","14","0","0.00","1","0","0.00","12","0","0.00","6","0","0.00","21","1","4.76","3","1","33.33","16","0","0.00","15","0","0.00","18","0","0.00","1","0","0.00","13","0","0.00","10","0","0.00","13","0","0.00","0","0","0.00","11","0","0.00","4","0","0.00"
"11301  :  โรงพยาบาลบางเลน","44","0","0.00","15","0","0.00","24","0","0.00","5","0","0.00","20","0","0.00","8","0","0.00","12","0","0.00","0","0","0.00","12","0","0.00","5","0","0.00","7","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","5","0","0.00","5","0","0.00"
"11302  :  โรงพยาบาลสามพราน","265","13","4.91","29","5","17.24","163","4","2.45","73","4","5.48","75","4","5.33","7","2","28.57","47","2","4.26","21","0","0.00","68","1","1.47","6","0","0.00","45","0","0.00","17","1","5.88","72","3","4.17","11","2","18.18","44","0","0.00","17","1","5.88","50","5","10.00","5","1","20.00","27","2","7.41","18","2","11.11"
"11303  :  โรงพยาบาลพุทธมณฑล","22","0","0.00","2","0","0.00","17","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","13","0","0.00","1","0","0.00","11","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","4","1","25.00","2","1","50.00","2","0","0.00","0","0","0.00","2","1","50.00","1","1","100.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","29","2","6.90","2","1","50.00","25","1","4.00","2","0","0.00","8","0","0.00","1","0","0.00","7","0","0.00","0","0","0.00","7","1","14.29","0","0","0.00","6","1","16.67","1","0","0.00","10","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","4","1","25.00","1","1","100.00","2","0","0.00","1","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","49","0","0.00","8","0","0.00","28","0","0.00","18","0","0.00","13","0","0.00","1","0","0.00","6","0","0.00","11","0","0.00","15","0","0.00","2","0","0.00","12","0","0.00","1","0","0.00","11","0","0.00","2","0","0.00","7","0","0.00","2","0","0.00","10","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","954","138","14.47","283","92","32.51","526","42","7.98","174","6","3.45","290","40","13.79","81","22","27.16","175","17","9.71","45","1","2.22","230","31","13.48","75","23","30.67","125","8","6.40","38","0","0.00","234","33","14.10","65","22","33.85","142","11","7.75","34","1","2.94","200","34","17.00","62","25","40.32","84","6","7.14","57","4","7.02"
"11304  :  โรงพยาบาลกระทุ่มแบน","196","34","17.35","62","24","38.71","126","9","7.14","8","1","12.50","50","9","18.00","15","6","40.00","33","3","9.09","2","0","0.00","45","7","15.56","10","4","40.00","34","3","8.82","1","0","0.00","39","7","17.95","16","5","31.25","19","1","5.26","4","1","25.00","62","11","17.74","21","9","42.86","40","2","5.00","1","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","560","64","11.43","152","45","29.61","351","15","4.27","261","12","4.60","159","16","10.06","38","11","28.95","97","6","6.19","78","2","2.56","155","19","12.26","50","14","28.00","91","5","5.49","67","2","2.99","132","16","12.12","31","11","35.48","91","2","2.20","60","3","5.00","114","13","11.40","33","9","27.27","72","2","2.78","56","5","8.93"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","9","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","279","25","8.96","78","13","16.67","187","11","5.88","14","1","7.14","93","8","8.60","26","5","19.23","64","3","4.69","3","0","0.00","140","13","9.29","40","6","15.00","89","6","6.74","11","1","9.09","46","4","8.70","12","2","16.67","34","2","5.88","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","51","0","0.00","12","0","0.00","9","0","0.00","30","0","0.00","14","0","0.00","4","0","0.00","2","0","0.00","8","0","0.00","13","0","0.00","2","0","0.00","4","0","0.00","7","0","0.00","11","0","0.00","2","0","0.00","0","0","0.00","9","0","0.00","13","0","0.00","4","0","0.00","3","0","0.00","6","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","20","1","5.00","2","0","0.00","10","0","0.00","12","1","8.33","6","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","10","0","0.00","2","0","0.00","6","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","3","1","33.33","0","0","0.00","0","0","0.00","3","1","33.33"
"10736  :  โรงพยาบาลพระจอมเกล้า","900","81","9.00","237","48","20.25","655","33","5.04","24","2","8.33","169","20","11.83","57","17","29.82","110","3","2.73","2","0","0.00","221","23","10.41","60","12","20.00","159","11","6.92","12","1","8.33","266","17","6.39","65","10","15.38","198","7","3.54","4","0","0.00","244","21","8.61","55","9","16.36","188","12","6.38","6","1","16.67"
"11308  :  โรงพยาบาลเขาย้อย","7","1","14.29","4","1","25.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","6","1","16.67","3","1","33.33","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","12","0","0.00","5","0","0.00","0","0","0.00","7","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"11310  :  โรงพยาบาลชะอำ","48","3","6.25","23","2","8.70","19","1","5.26","17","0","0.00","14","0","0.00","8","0","0.00","3","0","0.00","6","0","0.00","18","1","5.56","10","1","10.00","7","0","0.00","6","0","0.00","8","2","25.00","3","1","33.33","4","1","25.00","3","0","0.00","8","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","20","1","5.00","8","1","12.50","6","0","0.00","6","0","0.00","12","0","0.00","5","0","0.00","3","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","1","33.33","2","1","50.00","1","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","6","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","10","0","0.00","2","0","0.00","2","0","0.00","6","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","381","31","8.14","107","26","24.30","244","4","1.64","55","1","1.82","87","5","5.75","18","3","16.67","67","2","2.99","2","0","0.00","103","8","7.77","35","7","20.00","60","1","1.67","8","0","0.00","100","11","11.00","31","10","32.26","68","1","1.47","12","0","0.00","91","7","7.69","23","6","26.09","49","0","0.00","33","1","3.03"
"11315  :  โรงพยาบาลกุยบุรี","41","1","2.44","7","1","14.29","34","0","0.00","0","0","0.00","12","0","0.00","2","0","0.00","10","0","0.00","0","0","0.00","14","0","0.00","3","0","0.00","11","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","11","1","9.09","2","1","50.00","9","0","0.00","0","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","73","5","6.85","15","5","33.33","29","0","0.00","29","0","0.00","19","2","10.53","4","2","50.00","7","0","0.00","8","0","0.00","30","2","6.67","6","2","33.33","14","0","0.00","10","0","0.00","17","1","5.88","4","1","25.00","5","0","0.00","8","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","203","22","10.84","51","11","21.57","135","10","7.41","17","1","5.88","64","9","14.06","18","4","22.22","43","4","9.30","3","1","33.33","62","3","4.84","14","2","14.29","48","1","2.08","0","0","0.00","32","6","18.75","9","3","33.33","18","3","16.67","5","0","0.00","45","4","8.89","10","2","20.00","26","2","7.69","9","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","89","5","5.62","14","1","7.14","38","1","2.63","37","3","8.11","27","2","7.41","3","0","0.00","13","1","7.69","11","1","9.09","29","2","6.90","2","0","0.00","12","0","0.00","15","2","13.33","24","1","4.17","7","1","14.29","7","0","0.00","10","0","0.00","9","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","49","0","0.00","1","0","0.00","12","0","0.00","36","0","0.00","15","0","0.00","0","0","0.00","6","0","0.00","9","0","0.00","13","0","0.00","0","0","0.00","1","0","0.00","12","0","0.00","13","0","0.00","0","0","0.00","1","0","0.00","12","0","0.00","8","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","350","41","11.71","107","26","24.30","235","14","5.96","8","1","12.50","32","4","12.50","7","3","42.86","25","1","4.00","0","0","0.00","124","13","10.48","36","9","25.00","85","4","4.71","3","0","0.00","103","12","11.65","35","7","20.00","68","5","7.35","0","0","0.00","91","12","13.19","29","7","24.14","57","4","7.02","5","1","20.00"
"11321  :  โรงพยาบาลสามร้อยยอด","61","5","8.20","8","2","25.00","44","3","6.82","10","0","0.00","18","2","11.11","2","1","50.00","15","1","6.67","2","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","18","0","0.00","1","0","0.00","14","0","0.00","3","0","0.00","16","3","18.75","4","1","25.00","11","2","18.18","1","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","2,850","402","14.11","871","282","32.38","1,924","119","6.19","56","1","1.79","813","104","12.79","236","73","30.93","566","31","5.48","11","0","0.00","800","118","14.75","254","80","31.50","527","37","7.02","20","1","5.00","614","72","11.73","183","55","30.05","421","17","4.04","10","0","0.00","623","108","17.34","198","74","37.37","410","34","8.29","15","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","39","0","0.00","4","0","0.00","14","0","0.00","32","0","0.00","16","0","0.00","2","0","0.00","5","0","0.00","13","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","7","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","6","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","48","0","0.00","1","0","0.00","12","0","0.00","35","0","0.00","13","0","0.00","0","0","0.00","3","0","0.00","10","0","0.00","9","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","15","0","0.00","0","0","0.00","1","0","0.00","14","0","0.00","11","0","0.00","1","0","0.00","5","0","0.00","5","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","58","0","0.00","12","0","0.00","39","0","0.00","7","0","0.00","21","0","0.00","6","0","0.00","10","0","0.00","5","0","0.00","23","0","0.00","6","0","0.00","16","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","11","0","0.00","1","0","0.00"
"11326  :  โรงพยาบาลพิปูน","14","0","0.00","0","0","0.00","8","0","0.00","7","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","16","1","6.25","1","0","0.00","7","1","14.29","8","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","1","25.00","0","0","0.00","3","1","33.33","1","0","0.00"
"11328  :  โรงพยาบาลชะอวด","93","1","1.08","14","1","7.14","26","0","0.00","53","0","0.00","25","1","4.00","5","1","20.00","6","0","0.00","14","0","0.00","21","0","0.00","2","0","0.00","7","0","0.00","12","0","0.00","27","0","0.00","4","0","0.00","8","0","0.00","15","0","0.00","20","0","0.00","3","0","0.00","5","0","0.00","12","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","456","33","7.24","86","24","27.91","343","9","2.62","36","0","0.00","120","10","8.33","26","5","19.23","88","5","5.68","8","0","0.00","135","11","8.15","23","9","39.13","108","2","1.85","7","0","0.00","91","7","7.69","17","6","35.29","64","1","1.56","11","0","0.00","110","5","4.55","20","4","20.00","83","1","1.20","10","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","745","32","4.30","131","14","10.69","601","18","3.00","20","1","5.00","244","6","2.46","33","1","3.03","207","5","2.42","7","0","0.00","217","12","5.53","43","7","16.28","170","5","2.94","5","1","20.00","184","10","5.43","37","5","13.51","143","5","3.50","4","0","0.00","100","4","4.00","18","1","5.56","81","3","3.70","4","0","0.00"
"11331  :  โรงพยาบาลนาบอน","8","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","170","0","0.00","9","0","0.00","140","0","0.00","22","0","0.00","48","0","0.00","1","0","0.00","41","0","0.00","7","0","0.00","48","0","0.00","3","0","0.00","37","0","0.00","8","0","0.00","44","0","0.00","2","0","0.00","39","0","0.00","3","0","0.00","30","0","0.00","3","0","0.00","23","0","0.00","4","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","150","2","1.33","18","2","11.11","128","0","0.00","5","0","0.00","44","2","4.55","7","2","28.57","36","0","0.00","1","0","0.00","36","0","0.00","4","0","0.00","30","0","0.00","2","0","0.00","37","0","0.00","6","0","0.00","31","0","0.00","1","0","0.00","33","0","0.00","1","0","0.00","31","0","0.00","1","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","64","0","0.00","6","0","0.00","43","0","0.00","15","0","0.00","21","0","0.00","1","0","0.00","11","0","0.00","9","0","0.00","28","0","0.00","3","0","0.00","19","0","0.00","6","0","0.00","13","0","0.00","2","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","435","22","5.06","58","12","20.69","313","8","2.56","215","7","3.26","145","5","3.45","17","2","11.76","103","2","1.94","77","2","2.60","109","9","8.26","19","5","26.32","76","3","3.95","49","2","4.08","91","3","3.30","10","2","20.00","68","1","1.47","40","1","2.50","90","5","5.56","12","3","25.00","66","2","3.03","49","2","4.08"
"11336  :  โรงพยาบาลขนอม","22","0","0.00","1","0","0.00","10","0","0.00","11","0","0.00","11","0","0.00","1","0","0.00","4","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","49","0","0.00","4","0","0.00","19","0","0.00","26","0","0.00","21","0","0.00","2","0","0.00","5","0","0.00","14","0","0.00","14","0","0.00","1","0","0.00","8","0","0.00","5","0","0.00","10","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00"
"11338  :  โรงพยาบาลบางขัน","18","0","0.00","2","0","0.00","14","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","13","0","0.00","2","0","0.00","6","0","0.00","5","0","0.00","6","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","98","2","2.04","7","0","0.00","33","0","0.00","60","2","3.33","31","1","3.23","1","0","0.00","8","0","0.00","22","1","4.55","28","1","3.57","2","0","0.00","6","0","0.00","20","1","5.00","26","0","0.00","4","0","0.00","10","0","0.00","12","0","0.00","13","0","0.00","0","0","0.00","9","0","0.00","6","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","11","0","0.00","0","0","0.00","7","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","32","0","0.00","5","0","0.00","17","0","0.00","10","0","0.00","7","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","13","0","0.00","1","0","0.00","10","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","7","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","19","0","0.00","1","0","0.00","5","0","0.00","13","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","11","0","0.00","1","0","0.00","3","0","0.00","7","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
