"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11123  :  โรงพยาบาลแม่แตง","0","693","0.00","176","0.00","202","0.00","185","0.00","130","0.00"
"11124  :  โรงพยาบาลสะเมิง","3,724","253","6,793.77","64","1,718.58","62","1,664.88","62","1,664.88","65","1,745.44"
"11125  :  โรงพยาบาลฝาง","9,733","919","9,442.10","188","1,931.57","221","2,270.63","256","2,630.23","254","2,609.68"
"11126  :  โรงพยาบาลแม่อาย","2,280","898","39,385.96","198","8,684.21","247","10,833.33","252","11,052.63","201","8,815.79"
"11127  :  โรงพยาบาลพร้าว","0","501","0.00","122","0.00","137","0.00","131","0.00","111","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","6,883","936","13,598.72","184","2,673.25","221","3,210.81","278","4,038.94","253","3,675.72"
"11129  :  โรงพยาบาลสันกำแพง","0","360","0.00","73","0.00","110","0.00","96","0.00","81","0.00"
"11130  :  โรงพยาบาลสันทราย","2","288","14,400,000.00","93","4,650,000.00","95","4,750,000.00","88","4,400,000.00","12","600,000.00"
"11131  :  โรงพยาบาลหางดง","0","708","0.00","155","0.00","195","0.00","190","0.00","168","0.00"
"11132  :  โรงพยาบาลฮอด","6,753","1,044","15,459.80","221","3,272.62","267","3,953.80","274","4,057.46","282","4,175.92"
"11133  :  โรงพยาบาลดอยเต่า","632","991","156,803.80","301","47,626.58","280","44,303.80","238","37,658.23","172","27,215.19"
"11134  :  โรงพยาบาลอมก๋อย","6,228","909","14,595.38","201","3,227.36","217","3,484.26","220","3,532.43","271","4,351.32"
"11135  :  โรงพยาบาลสารภี","0","406","0.00","95","0.00","103","0.00","100","0.00","108","0.00"
"11136  :  โรงพยาบาลเวียงแหง","1","118","11,800,000.00","39","3,900,000.00","20","2,000,000.00","27","2,700,000.00","32","3,200,000.00"
"11137  :  โรงพยาบาลไชยปราการ","2,443","550","22,513.30","117","4,789.19","132","5,403.19","148","6,058.13","153","6,262.79"
"11138  :  โรงพยาบาลแม่วาง","3,645","493","13,525.38","125","3,429.36","130","3,566.53","120","3,292.18","118","3,237.31"
"11139  :  โรงพยาบาลแม่ออน","0","475","0.00","116","0.00","140","0.00","119","0.00","100","0.00"
"11507  :  โรงพยาบาลกองบิน 41","697","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,804","258","14,301.55","64","3,547.67","92","5,099.78","65","3,603.10","37","2,051.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","20,586","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,028","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","8,998","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","6,818","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,327","223","16,804.82","38","2,863.60","68","5,124.34","69","5,199.70","48","3,617.18"
"10714  :  โรงพยาบาลลำพูน","12","769","6,408,333.33","148","1,233,333.33","210","1,750,000.00","211","1,758,333.33","200","1,666,666.67"
"11140  :  โรงพยาบาลแม่ทา","6,040","319","5,281.46","55","910.60","73","1,208.61","88","1,456.95","103","1,705.30"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5,957","364","6,110.46","76","1,275.81","87","1,460.47","100","1,678.70","101","1,695.48"
"11142  :  โรงพยาบาลลี้","0","1,323","0.00","313","0.00","348","0.00","343","0.00","319","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3,650","496","13,589.04","137","3,753.42","141","3,863.01","95","2,602.74","123","3,369.86"
"11144  :  โรงพยาบาลป่าซาง","5,182","404","7,796.22","83","1,601.70","110","2,122.73","109","2,103.43","102","1,968.35"
"11145  :  โรงพยาบาลบ้านธิ","8,283","122","1,472.90","20","241.46","27","325.97","29","350.11","46","555.35"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,834","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,724","151","8,758.70","28","1,624.13","44","2,552.20","52","3,016.24","27","1,566.13"
"10672  :  โรงพยาบาลลำปาง","37,872","1,716","4,531.05","400","1,056.19","527","1,391.53","366","966.41","423","1,116.92"
"11146  :  โรงพยาบาลแม่เมาะ","9,091","572","6,291.94","139","1,528.98","142","1,561.98","139","1,528.98","152","1,671.98"
"11147  :  โรงพยาบาลเกาะคา","1,267","574","45,303.87","130","10,260.46","149","11,760.06","130","10,260.46","165","13,022.89"
"11148  :  โรงพยาบาลเสริมงาม","4,904","579","11,806.69","138","2,814.03","184","3,752.04","149","3,038.34","108","2,202.28"
"11149  :  โรงพยาบาลงาว","2,568","453","17,640.19","105","4,088.79","131","5,101.25","109","4,244.55","108","4,205.61"
"11150  :  โรงพยาบาลแจ้ห่ม","4,203","301","7,161.55","68","1,617.89","87","2,069.95","69","1,641.68","77","1,832.02"
"11151  :  โรงพยาบาลวังเหนือ","4,135","411","9,939.54","104","2,515.11","126","3,047.16","107","2,587.67","74","1,789.60"
"11152  :  โรงพยาบาลเถิน","3,641","435","11,947.27","86","2,361.99","123","3,378.19","123","3,378.19","103","2,828.89"
"11153  :  โรงพยาบาลแม่พริก","3,738","148","3,959.34","24","642.05","38","1,016.59","43","1,150.35","43","1,150.35"
"11154  :  โรงพยาบาลแม่ทะ","4,361","432","9,905.98","131","3,003.90","135","3,095.62","91","2,086.68","75","1,719.79"
"11155  :  โรงพยาบาลสบปราบ","6,213","502","8,079.83","160","2,575.25","125","2,011.91","121","1,947.53","96","1,545.15"
"11156  :  โรงพยาบาลห้างฉัตร","7,626","559","7,330.19","104","1,363.76","157","2,058.75","144","1,888.28","154","2,019.41"
"11157  :  โรงพยาบาลเมืองปาน","2,875","278","9,669.57","77","2,678.26","74","2,573.91","71","2,469.57","56","1,947.83"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","16,424","683","4,158.55","173","1,053.34","213","1,296.88","161","980.27","136","828.06"
"11158  :  โรงพยาบาลตรอน","4,983","136","2,729.28","25","501.71","30","602.05","34","682.32","47","943.21"
"11159  :  โรงพยาบาลท่าปลา","4,150","575","13,855.42","121","2,915.66","152","3,662.65","139","3,349.40","163","3,927.71"
"11160  :  โรงพยาบาลน้ำปาด","3,594","208","5,787.42","54","1,502.50","75","2,086.81","44","1,224.26","35","973.85"
"11161  :  โรงพยาบาลฟากท่า","3,127","32","1,023.35","10","319.80","7","223.86","10","319.80","5","159.90"
"11162  :  โรงพยาบาลบ้านโคก","2,226","48","2,156.33","5","224.62","21","943.40","11","494.16","11","494.16"
"11163  :  โรงพยาบาลพิชัย","4,174","283","6,780.07","65","1,557.26","89","2,132.25","56","1,341.64","73","1,748.92"
"11164  :  โรงพยาบาลลับแล","3,288","251","7,633.82","65","1,976.89","61","1,855.23","66","2,007.30","59","1,794.40"
"11165  :  โรงพยาบาลทองแสนขัน","4,497","157","3,491.22","28","622.64","40","889.48","43","956.19","46","1,022.90"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","3,986","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","568","0.00","165","0.00","157","0.00","127","0.00","119","0.00"
"11166  :  โรงพยาบาลร้องกวาง","2,968","275","9,265.50","69","2,324.80","66","2,223.72","78","2,628.03","62","2,088.95"
"11167  :  โรงพยาบาลลอง","7,138","415","5,813.95","129","1,807.23","94","1,316.90","95","1,330.91","97","1,358.92"
"11169  :  โรงพยาบาลสูงเม่น","0","346","0.00","60","0.00","80","0.00","104","0.00","102","0.00"
"11170  :  โรงพยาบาลสอง","6,442","214","3,321.95","58","900.34","57","884.82","46","714.06","53","822.73"
"11171  :  โรงพยาบาลวังชิ้น","3,483","521","14,958.37","121","3,474.02","135","3,875.97","122","3,502.73","143","4,105.66"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,020","342","16,930.69","78","3,861.39","61","3,019.80","109","5,396.04","94","4,653.47"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","7,482","239","3,194.33","62","828.66","61","815.29","65","868.75","51","681.64"
"10716  :  โรงพยาบาลน่าน","18,097","750","4,144.33","171","944.91","189","1,044.37","222","1,226.72","168","928.33"
"11173  :  โรงพยาบาลแม่จริม","2,123","152","7,159.68","48","2,260.95","36","1,695.71","44","2,072.54","24","1,130.48"
"11174  :  โรงพยาบาลบ้านหลวง","1,625","158","9,723.08","27","1,661.54","63","3,876.92","42","2,584.62","26","1,600.00"
"11175  :  โรงพยาบาลนาน้อย","3,563","418","11,731.69","81","2,273.37","102","2,862.76","124","3,480.21","111","3,115.35"
"11176  :  โรงพยาบาลท่าวังผา","3,066","534","17,416.83","118","3,848.66","154","5,022.83","145","4,729.29","117","3,816.05"
"11177  :  โรงพยาบาลเวียงสา","6,942","493","7,101.70","111","1,598.96","123","1,771.82","157","2,261.60","102","1,469.32"
"11178  :  โรงพยาบาลทุ่งช้าง","2,038","298","14,622.18","64","3,140.33","89","4,367.03","80","3,925.42","65","3,189.40"
"11179  :  โรงพยาบาลเชียงกลาง","2,624","179","6,821.65","22","838.41","60","2,286.59","41","1,562.50","56","2,134.15"
"11180  :  โรงพยาบาลนาหมื่น","2,788","177","6,348.64","68","2,439.02","43","1,542.32","43","1,542.32","23","824.96"
"11181  :  โรงพยาบาลสันติสุข","2,526","192","7,600.95","49","1,939.83","46","1,821.06","54","2,137.77","43","1,702.30"
"11182  :  โรงพยาบาลบ่อเกลือ","1,571","171","10,884.79","21","1,336.73","49","3,119.03","45","2,864.42","56","3,564.61"
"11183  :  โรงพยาบาลสองแคว","1,622","196","12,083.85","35","2,157.83","42","2,589.40","64","3,945.75","55","3,390.88"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3,240","647","19,969.14","152","4,691.36","163","5,030.86","200","6,172.84","132","4,074.07"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,303","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","845","84","9,940.83","22","2,603.55","28","3,313.61","17","2,011.83","17","2,011.83"
"25017  :  โรงพยาบาลภูเพียง","596","136","22,818.79","28","4,697.99","23","3,859.06","54","9,060.40","31","5,201.34"
"10717  :  โรงพยาบาลพะเยา","0","898","0.00","228","0.00","229","0.00","232","0.00","209","0.00"
"10718  :  โรงพยาบาลเชียงคำ","15","848","5,653,333.33","195","1,300,000.00","242","1,613,333.33","206","1,373,333.33","205","1,366,666.67"
"11184  :  โรงพยาบาลจุน","4,341","337","7,763.19","75","1,727.71","103","2,372.73","89","2,050.22","70","1,612.53"
"11185  :  โรงพยาบาลเชียงม่วน","0","114","0.00","19","0.00","37","0.00","23","0.00","35","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","3,582","386","10,776.10","105","2,931.32","111","3,098.83","95","2,652.15","75","2,093.80"
"11187  :  โรงพยาบาลปง","2,700","369","13,666.67","96","3,555.56","98","3,629.63","87","3,222.22","88","3,259.26"
"11188  :  โรงพยาบาลแม่ใจ","1","234","23,400,000.00","42","4,200,000.00","74","7,400,000.00","60","6,000,000.00","58","5,800,000.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","4,683","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","25,814","2,060","7,980.17","471","1,824.59","522","2,022.16","608","2,355.31","459","1,778.10"
"11189  :  โรงพยาบาลเทิง","6,560","535","8,155.49","131","1,996.95","135","2,057.93","141","2,149.39","128","1,951.22"
"11190  :  โรงพยาบาลพาน","14","1,551","11,078,571.43","332","2,371,428.57","436","3,114,285.71","416","2,971,428.57","367","2,621,428.57"
"11191  :  โรงพยาบาลป่าแดด","1,578","300","19,011.41","66","4,182.51","80","5,069.71","75","4,752.85","79","5,006.34"
"11192  :  โรงพยาบาลแม่จัน","0","1,203","0.00","255","0.00","289","0.00","309","0.00","350","0.00"
"11193  :  โรงพยาบาลเชียงแสน","2,272","421","18,529.93","87","3,829.23","114","5,017.61","108","4,753.52","112","4,929.58"
"11194  :  โรงพยาบาลแม่สาย","12,387","582","4,698.47","142","1,146.36","145","1,170.58","179","1,445.06","116","936.47"
"11195  :  โรงพยาบาลแม่สรวย","3,858","641","16,614.83","165","4,276.83","146","3,784.34","162","4,199.07","168","4,354.59"
"11196  :  โรงพยาบาลเวียงป่าเป้า","7,208","751","10,418.98","186","2,580.47","196","2,719.20","185","2,566.59","184","2,552.72"
"11197  :  โรงพยาบาลพญาเม็งราย","2,180","359","16,467.89","70","3,211.01","95","4,357.80","83","3,807.34","111","5,091.74"
"11198  :  โรงพยาบาลเวียงแก่น","2,775","643","23,171.17","188","6,774.77","160","5,765.77","159","5,729.73","136","4,900.90"
"11199  :  โรงพยาบาลขุนตาล","1,873","293","15,643.35","68","3,630.54","85","4,538.17","65","3,470.37","75","4,004.27"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","2,103","205","9,747.98","51","2,425.11","46","2,187.35","52","2,472.66","56","2,662.86"
"11201  :  โรงพยาบาลแม่ลาว","1,590","434","27,295.60","85","5,345.91","112","7,044.03","127","7,987.42","110","6,918.24"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","2,943","400","13,591.57","106","3,601.77","102","3,465.85","122","4,145.43","70","2,378.53"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","6,639","154","2,319.63","31","466.94","45","677.81","57","858.56","21","316.31"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,056","282","13,715.95","49","2,383.27","98","4,766.54","81","3,939.69","54","2,626.46"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","659","167","25,341.43","32","4,855.84","38","5,766.31","41","6,221.55","56","8,497.72"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","7,358","275","3,737.43","59","801.85","80","1,087.25","74","1,005.71","62","842.62"
"11203  :  โรงพยาบาลขุนยวม","3,657","312","8,531.58","82","2,242.28","79","2,160.24","84","2,296.96","67","1,832.10"
"11204  :  โรงพยาบาลปาย","3,885","391","10,064.35","97","2,496.78","142","3,655.08","78","2,007.72","74","1,904.76"
"11205  :  โรงพยาบาลแม่สะเรียง","8,135","607","7,461.59","130","1,598.03","137","1,684.08","171","2,102.03","169","2,077.44"
"11206  :  โรงพยาบาลแม่ลาน้อย","3,303","402","12,170.75","97","2,936.72","106","3,209.20","98","2,967.00","101","3,057.83"
"11207  :  โรงพยาบาลสบเมย","1,917","128","6,677.10","22","1,147.63","30","1,564.95","35","1,825.77","41","2,138.76"
"11208  :  โรงพยาบาลปางมะผ้า","1,832","103","5,622.27","26","1,419.21","31","1,692.14","25","1,364.63","21","1,146.29"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","40","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","838","0.00","187","0.00","214","0.00","202","0.00","235","0.00"
"11209  :  โรงพยาบาลโกรกพระ","4,965","147","2,960.73","38","765.36","45","906.34","33","664.65","31","624.37"
"11210  :  โรงพยาบาลชุมแสง","2,781","235","8,450.20","60","2,157.50","64","2,301.33","53","1,905.79","58","2,085.58"
"11211  :  โรงพยาบาลหนองบัว","8,273","206","2,490.03","52","628.55","61","737.34","36","435.15","57","688.99"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,584","304","11,764.71","74","2,863.78","90","3,482.97","68","2,631.58","72","2,786.38"
"11213  :  โรงพยาบาลเก้าเลี้ยว","2,999","139","4,634.88","42","1,400.47","37","1,233.74","25","833.61","35","1,167.06"
"11214  :  โรงพยาบาลตาคลี","5,539","663","11,969.67","174","3,141.36","161","2,906.66","150","2,708.07","178","3,213.58"
"11215  :  โรงพยาบาลท่าตะโก","5,808","932","16,046.83","225","3,873.97","207","3,564.05","226","3,891.18","274","4,717.63"
"11216  :  โรงพยาบาลไพศาลี","5,764","161","2,793.20","45","780.71","41","711.31","33","572.52","42","728.66"
"11217  :  โรงพยาบาลพยุหะคีรี","4,018","191","4,753.61","54","1,343.95","58","1,443.50","37","920.86","42","1,045.30"
"11218  :  โรงพยาบาลลาดยาว","5,052","227","4,493.27","75","1,484.56","74","1,464.77","55","1,088.68","23","455.27"
"11219  :  โรงพยาบาลตากฟ้า","5,075","235","4,630.54","78","1,536.95","46","906.40","47","926.11","64","1,261.08"
"11220  :  โรงพยาบาลแม่วงก์","2,059","261","12,676.06","60","2,914.04","74","3,593.98","63","3,059.74","64","3,108.31"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","9,962","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1,568","65","4,145.41","13","829.08","18","1,147.96","6","382.65","28","1,785.71"
"10720  :  โรงพยาบาลอุทัยธานี","835","418","50,059.88","99","11,856.29","113","13,532.93","102","12,215.57","104","12,455.09"
"11221  :  โรงพยาบาลทัพทัน","3,128","111","3,548.59","17","543.48","32","1,023.02","35","1,118.93","27","863.17"
"11222  :  โรงพยาบาลสว่างอารมณ์","3,842","38","989.07","7","182.20","11","286.31","11","286.31","9","234.25"
"11223  :  โรงพยาบาลหนองฉาง","3,769","144","3,820.64","43","1,140.89","33","875.56","25","663.31","43","1,140.89"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,547","42","2,714.93","8","517.13","13","840.34","11","711.05","10","646.41"
"11225  :  โรงพยาบาลบ้านไร่","5,846","385","6,585.70","95","1,625.04","93","1,590.83","102","1,744.78","95","1,625.04"
"11226  :  โรงพยาบาลลานสัก","4,889","252","5,154.43","54","1,104.52","69","1,411.33","55","1,124.97","74","1,513.60"
"11227  :  โรงพยาบาลห้วยคต","4,855","155","3,192.58","32","659.11","32","659.11","45","926.88","46","947.48"
"10721  :  โรงพยาบาลกำแพงเพชร","4","847","21,175,000.00","158","3,950,000.00","306","7,650,000.00","194","4,850,000.00","189","4,725,000.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","6,769","32","472.74","10","147.73","10","147.73","8","118.19","4","59.09"
"11229  :  โรงพยาบาลไทรงาม","5,102","138","2,704.82","27","529.20","35","686.01","36","705.61","40","784.01"
"11230  :  โรงพยาบาลคลองลาน","9,116","575","6,307.59","189","2,073.28","156","1,711.28","113","1,239.58","117","1,283.46"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","3,835","281","7,327.25","74","1,929.60","77","2,007.82","63","1,642.76","67","1,747.07"
"11232  :  โรงพยาบาลคลองขลุง","4,269","240","5,621.93","64","1,499.18","63","1,475.76","55","1,288.36","58","1,358.63"
"11233  :  โรงพยาบาลพรานกระต่าย","7,578","372","4,908.95","94","1,240.43","95","1,253.63","114","1,504.35","69","910.53"
"11234  :  โรงพยาบาลลานกระบือ","6,363","146","2,294.52","29","455.76","34","534.34","46","722.93","37","581.49"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,174","214","6,742.28","47","1,480.78","44","1,386.26","59","1,858.85","64","2,016.38"
"11236  :  โรงพยาบาลปางศิลาทอง","2,498","108","4,323.46","40","1,601.28","29","1,160.93","25","1,000.80","14","560.45"
"14135  :  โรงพยาบาลบึงสามัคคี","3,597","143","3,975.54","33","917.43","25","695.02","42","1,167.64","43","1,195.44"
"28010  :  โรงพยาบาลโกสัมพีนคร","2,085","94","4,508.39","23","1,103.12","29","1,390.89","20","959.23","22","1,055.16"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","11,255","581","5,162.15","168","1,492.67","158","1,403.82","120","1,066.19","135","1,199.47"
"10723  :  โรงพยาบาลแม่สอด","7,391","880","11,906.37","183","2,475.98","191","2,584.22","199","2,692.46","307","4,153.70"
"11238  :  โรงพยาบาลบ้านตาก","4,628","423","9,140.02","110","2,376.84","93","2,009.51","111","2,398.44","109","2,355.23"
"11239  :  โรงพยาบาลสามเงา","3,316","183","5,518.70","56","1,688.78","48","1,447.53","43","1,296.74","36","1,085.65"
"11240  :  โรงพยาบาลแม่ระมาด","5,315","469","8,824.08","100","1,881.47","105","1,975.54","114","2,144.87","150","2,822.20"
"11241  :  โรงพยาบาลท่าสองยาง","4,060","257","6,330.05","52","1,280.79","78","1,921.18","72","1,773.40","55","1,354.68"
"11242  :  โรงพยาบาลพบพระ","5,714","341","5,967.80","72","1,260.06","94","1,645.08","83","1,452.57","92","1,610.08"
"11243  :  โรงพยาบาลอุ้มผาง","2,167","133","6,137.52","45","2,076.60","18","830.64","35","1,615.14","35","1,615.14"
"27443  :  โรงพยาบาลวังเจ้า","824","393","47,694.17","90","10,922.33","115","13,956.31","99","12,014.56","89","10,800.97"
"10724  :  โรงพยาบาลสุโขทัย","2,749","478","17,388.14","91","3,310.29","102","3,710.44","126","4,583.48","159","5,783.92"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","2,139","295","13,791.49","73","3,412.81","102","4,768.58","61","2,851.80","59","2,758.30"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","3,979","73","1,834.63","11","276.45","21","527.77","22","552.90","19","477.51"
"11245  :  โรงพยาบาลคีรีมาศ","4,232","207","4,891.30","41","968.81","53","1,252.36","56","1,323.25","57","1,346.88"
"11246  :  โรงพยาบาลกงไกรลาศ","0","288","0.00","85","0.00","56","0.00","47","0.00","100","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","5,379","495","9,202.45","106","1,970.63","126","2,342.44","131","2,435.40","132","2,453.99"
"11248  :  โรงพยาบาลสวรรคโลก","0","259","0.00","71","0.00","58","0.00","75","0.00","55","0.00"
"11249  :  โรงพยาบาลศรีนคร","3,012","102","3,386.45","35","1,162.02","24","796.81","24","796.81","19","630.81"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","7,438","256","3,441.79","85","1,142.78","88","1,183.11","39","524.33","44","591.56"
"10676  :  โรงพยาบาลพุทธชินราช","0","431","0.00","121","0.00","122","0.00","97","0.00","91","0.00"
"11251  :  โรงพยาบาลชาติตระการ","3,507","254","7,242.66","53","1,511.26","62","1,767.89","74","2,110.07","65","1,853.44"
"11252  :  โรงพยาบาลบางระกำ","11,416","253","2,216.19","63","551.86","62","543.10","69","604.41","59","516.82"
"11253  :  โรงพยาบาลบางกระทุ่ม","3,689","135","3,659.53","25","677.69","43","1,165.63","30","813.23","37","1,002.98"
"11254  :  โรงพยาบาลพรหมพิราม","8,318","452","5,434.00","126","1,514.79","111","1,334.46","111","1,334.46","104","1,250.30"
"11255  :  โรงพยาบาลวัดโบสถ์","5,188","104","2,004.63","19","366.23","25","481.88","26","501.16","34","655.36"
"11256  :  โรงพยาบาลวังทอง","0","174","0.00","28","0.00","48","0.00","47","0.00","51","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","3","339","11,300,000.00","79","2,633,333.33","97","3,233,333.33","69","2,300,000.00","94","3,133,333.33"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","6,140","373","6,074.92","88","1,433.22","89","1,449.51","103","1,677.52","93","1,514.66"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","17,173","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","4,161","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","16,969","861","5,073.96","183","1,078.44","206","1,213.98","222","1,308.27","250","1,473.27"
"11258  :  โรงพยาบาลวังทรายพูน","1,853","161","8,688.61","31","1,672.96","46","2,482.46","50","2,698.33","34","1,834.86"
