"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","891","14","1.57","1","0.11","7","0.79","3","0.34","3","0.34"
"11158  :  โรงพยาบาลตรอน","513","7","1.36","3","0.58","1","0.19","2","0.39","1","0.19"
"11159  :  โรงพยาบาลท่าปลา","712","10","1.40","1","0.14","4","0.56","2","0.28","3","0.42"
"11160  :  โรงพยาบาลน้ำปาด","643","19","2.95","2","0.31","7","1.09","6","0.93","4","0.62"
"11161  :  โรงพยาบาลฟากท่า","302","2","0.66","0","0.00","1","0.33","0","0.00","1","0.33"
"11162  :  โรงพยาบาลบ้านโคก","44","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","536","2","0.37","2","0.37","0","0.00","0","0.00","0","0.00"
"11164  :  โรงพยาบาลลับแล","364","2","0.55","1","0.27","0","0.00","0","0.00","1","0.27"
"11165  :  โรงพยาบาลทองแสนขัน","227","2","0.88","0","0.00","1","0.44","1","0.44","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","475","21","4.42","8","1.68","5","1.05","3","0.63","5","1.05"
"11167  :  โรงพยาบาลลอง","174","6","3.45","1","0.57","3","1.72","1","0.57","1","0.57"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","436","15","3.44","2","0.46","7","1.61","5","1.15","1","0.23"
"11171  :  โรงพยาบาลวังชิ้น","579","3","0.52","2","0.35","1","0.17","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","472","6","1.27","0","0.00","2","0.42","4","0.85","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","53","3","5.66","1","1.89","2","3.77","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","938","71","7.57","38","4.05","12","1.28","11","1.17","10","1.07"
"11173  :  โรงพยาบาลแม่จริม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","252","9","3.57","4","1.59","1","0.40","2","0.79","2","0.79"
"11175  :  โรงพยาบาลนาน้อย","273","7","2.56","2","0.73","3","1.10","1","0.37","1","0.37"
"11176  :  โรงพยาบาลท่าวังผา","558","16","2.87","4","0.72","3","0.54","5","0.90","4","0.72"
"11177  :  โรงพยาบาลเวียงสา","402","9","2.24","3","0.75","2","0.50","1","0.25","3","0.75"
"11178  :  โรงพยาบาลทุ่งช้าง","246","10","4.07","2","0.81","3","1.22","4","1.63","1","0.41"
"11179  :  โรงพยาบาลเชียงกลาง","481","11","2.29","0","0.00","3","0.62","5","1.04","3","0.62"
"11180  :  โรงพยาบาลนาหมื่น","436","14","3.21","6","1.38","4","0.92","2","0.46","2","0.46"
"11181  :  โรงพยาบาลสันติสุข","310","3","0.97","0","0.00","2","0.65","0","0.00","1","0.32"
"11182  :  โรงพยาบาลบ่อเกลือ","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","357","2","0.56","2","0.56","0","0.00","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","656","15","2.29","4","0.61","5","0.76","2","0.30","4","0.61"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","104","3","2.88","2","1.92","0","0.00","0","0.00","1","0.96"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","24","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","148","6","4.05","1","0.68","3","2.03","2","1.35","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","686","14","2.04","2","0.29","6","0.87","5","0.73","1","0.15"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","248","9","3.63","4","1.61","4","1.61","1","0.40","0","0.00"
"11187  :  โรงพยาบาลปง","183","6","3.28","3","1.64","0","0.00","0","0.00","3","1.64"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","143","8","5.59","2","1.40","3","2.10","0","0.00","3","2.10"
"11189  :  โรงพยาบาลเทิง","311","11","3.54","2","0.64","3","0.96","2","0.64","4","1.29"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","224","8","3.57","1","0.45","2","0.89","4","1.79","1","0.45"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","49","3","6.12","1","2.04","2","4.08","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","591","8","1.35","4","0.68","1","0.17","3","0.51","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","391","8","2.05","1","0.26","1","0.26","2","0.51","4","1.02"
"11196  :  โรงพยาบาลเวียงป่าเป้า","659","19","2.88","5","0.76","8","1.21","5","0.76","1","0.15"
"11197  :  โรงพยาบาลพญาเม็งราย","447","15","3.36","1","0.22","9","2.01","4","0.89","1","0.22"
"11198  :  โรงพยาบาลเวียงแก่น","292","11","3.77","6","2.05","2","0.68","2","0.68","1","0.34"
"11199  :  โรงพยาบาลขุนตาล","363","13","3.58","2","0.55","8","2.20","2","0.55","1","0.28"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","128","3","2.34","0","0.00","2","1.56","1","0.78","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","263","7","2.66","4","1.52","1","0.38","2","0.76","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","309","15","4.85","2","0.65","6","1.94","3","0.97","4","1.29"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","377","4","1.06","2","0.53","1","0.27","1","0.27","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","74","1","1.35","0","0.00","0","0.00","1","1.35","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","209","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","88","5","5.68","0","0.00","3","3.41","0","0.00","2","2.27"
"11204  :  โรงพยาบาลปาย","102","2","1.96","0","0.00","0","0.00","1","0.98","1","0.98"
"11205  :  โรงพยาบาลแม่สะเรียง","762","31","4.07","7","0.92","6","0.79","8","1.05","10","1.31"
"11206  :  โรงพยาบาลแม่ลาน้อย","672","5","0.74","0","0.00","1","0.15","2","0.30","2","0.30"
"11207  :  โรงพยาบาลสบเมย","174","1","0.57","0","0.00","1","0.57","0","0.00","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","215","7","3.26","1","0.47","3","1.40","2","0.93","1","0.47"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","15","2","13.33","0","0.00","1","6.67","0","0.00","1","6.67"
"11210  :  โรงพยาบาลชุมแสง","125","3","2.40","1","0.80","1","0.80","0","0.00","1","0.80"
"11211  :  โรงพยาบาลหนองบัว","836","23","2.75","8","0.96","9","1.08","1","0.12","5","0.60"
"11212  :  โรงพยาบาลบรรพตพิสัย","150","1","0.67","1","0.67","0","0.00","0","0.00","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","31","2","6.45","1","3.23","0","0.00","1","3.23","0","0.00"
"11214  :  โรงพยาบาลตาคลี","397","11","2.77","2","0.50","2","0.50","5","1.26","2","0.50"
"11215  :  โรงพยาบาลท่าตะโก","89","3","3.37","0","0.00","2","2.25","0","0.00","1","1.12"
"11216  :  โรงพยาบาลไพศาลี","590","21","3.56","11","1.86","5","0.85","4","0.68","1","0.17"
"11217  :  โรงพยาบาลพยุหะคีรี","383","21","5.48","8","2.09","8","2.09","4","1.04","1","0.26"
"11218  :  โรงพยาบาลลาดยาว","390","14","3.59","5","1.28","3","0.77","4","1.03","2","0.51"
"11219  :  โรงพยาบาลตากฟ้า","22","3","13.64","0","0.00","3","13.64","0","0.00","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","127","4","3.15","1","0.79","3","2.36","0","0.00","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","435","4","0.92","1","0.23","2","0.46","0","0.00","1","0.23"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","10","3","30.00","2","20.00","1","10.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","128","3","2.34","1","0.78","1","0.78","0","0.00","1","0.78"
"11223  :  โรงพยาบาลหนองฉาง","44","2","4.55","1","2.27","1","2.27","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","61","3","4.92","0","0.00","2","3.28","1","1.64","0","0.00"
"11226  :  โรงพยาบาลลานสัก","848","17","2.00","5","0.59","1","0.12","9","1.06","2","0.24"
"11227  :  โรงพยาบาลห้วยคต","56","1","1.79","1","1.79","0","0.00","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","135","4","2.96","0","0.00","2","1.48","1","0.74","1","0.74"
"11229  :  โรงพยาบาลไทรงาม","284","10","3.52","2","0.70","1","0.35","3","1.06","4","1.41"
"11230  :  โรงพยาบาลคลองลาน","341","12","3.52","3","0.88","5","1.47","3","0.88","1","0.29"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","73","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","384","10","2.60","7","1.82","1","0.26","2","0.52","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","480","4","0.83","0","0.00","1","0.21","0","0.00","3","0.63"
"11234  :  โรงพยาบาลลานกระบือ","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","303","4","1.32","0","0.00","3","0.99","0","0.00","1","0.33"
"11236  :  โรงพยาบาลปางศิลาทอง","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","112","4","3.57","2","1.79","1","0.89","1","0.89","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","40","2","5.00","1","2.50","0","0.00","1","2.50","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","70","3","4.29","1","1.43","0","0.00","0","0.00","2","2.86"
"10723  :  โรงพยาบาลแม่สอด","436","21","4.82","5","1.15","3","0.69","8","1.83","5","1.15"
"11238  :  โรงพยาบาลบ้านตาก","158","5","3.16","0","0.00","3","1.90","0","0.00","2","1.27"
"11239  :  โรงพยาบาลสามเงา","559","10","1.79","5","0.89","3","0.54","2","0.36","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","496","10","2.02","3","0.60","5","1.01","1","0.20","1","0.20"
"11241  :  โรงพยาบาลท่าสองยาง","121","6","4.96","2","1.65","3","2.48","0","0.00","1","0.83"
"11242  :  โรงพยาบาลพบพระ","136","5","3.68","2","1.47","0","0.00","3","2.21","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","220","2","0.91","0","0.00","1","0.45","0","0.00","1","0.45"
"27443  :  โรงพยาบาลวังเจ้า","54","2","3.70","0","0.00","1","1.85","0","0.00","1","1.85"
"10724  :  โรงพยาบาลสุโขทัย","166","2","1.20","0","0.00","1","0.60","0","0.00","1","0.60"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","290","9","3.10","2","0.69","4","1.38","2","0.69","1","0.34"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","341","4","1.17","1","0.29","2","0.59","0","0.00","1","0.29"
"11245  :  โรงพยาบาลคีรีมาศ","649","10","1.54","5","0.77","3","0.46","2","0.31","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","397","8","2.02","3","0.76","4","1.01","0","0.00","1","0.25"
"11247  :  โรงพยาบาลศรีสัชนาลัย","838","7","0.84","4","0.48","3","0.36","0","0.00","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","328","8","2.44","4","1.22","1","0.30","1","0.30","2","0.61"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","489","22","4.50","7","1.43","9","1.84","5","1.02","1","0.20"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","378","5","1.32","1","0.26","3","0.79","0","0.00","1","0.26"
"11252  :  โรงพยาบาลบางระกำ","539","14","2.60","4","0.74","5","0.93","2","0.37","3","0.56"
"11253  :  โรงพยาบาลบางกระทุ่ม","445","12","2.70","2","0.45","6","1.35","3","0.67","1","0.22"
"11254  :  โรงพยาบาลพรหมพิราม","195","5","2.56","0","0.00","0","0.00","4","2.05","1","0.51"
"11255  :  โรงพยาบาลวัดโบสถ์","459","11","2.40","6","1.31","2","0.44","3","0.65","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","190","9","4.74","1","0.53","3","1.58","3","1.58","2","1.05"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","46","4","8.70","1","2.17","3","6.52","0","0.00","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","205","8","3.90","2","0.98","6","2.93","0","0.00","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","106","5","4.72","1","0.94","2","1.89","1","0.94","1","0.94"
"11261  :  โรงพยาบาลโพทะเล","104","3","2.88","2","1.92","1","0.96","0","0.00","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","192","3","1.56","0","0.00","3","1.56","0","0.00","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","79","3","3.80","1","1.27","0","0.00","2","2.53","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","156","5","3.21","3","1.92","1","0.64","0","0.00","1","0.64"
"11631  :  โรงพยาบาลวชิรบารมี","114","5","4.39","1","0.88","4","3.51","0","0.00","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","165","5","3.03","2","1.21","2","1.21","0","0.00","1","0.61"
"27979  :  โรงพยาบาลบึงนาราง","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","298","13","4.36","3","1.01","4","1.34","4","1.34","2","0.67"
"11264  :  โรงพยาบาลชนแดน","272","5","1.84","3","1.10","1","0.37","1","0.37","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","191","5","2.62","2","1.05","2","1.05","0","0.00","1","0.52"
"11266  :  โรงพยาบาลวิเชียรบุรี","227","7","3.08","0","0.00","2","0.88","1","0.44","4","1.76"
"11267  :  โรงพยาบาลศรีเทพ","333","12","3.60","4","1.20","4","1.20","1","0.30","3","0.90"
"11268  :  โรงพยาบาลหนองไผ่","621","17","2.74","4","0.64","7","1.13","4","0.64","2","0.32"
"11269  :  โรงพยาบาลบึงสามพัน","366","11","3.01","4","1.09","5","1.37","2","0.55","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","284","8","2.82","1","0.35","2","0.70","4","1.41","1","0.35"
"11271  :  โรงพยาบาลวังโป่ง","106","5","4.72","1","0.94","4","3.77","0","0.00","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","71","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","216","6","2.78","1","0.46","1","0.46","4","1.85","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","453","8","1.77","1","0.22","6","1.32","1","0.22","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","240","6","2.50","2","0.83","2","0.83","0","0.00","2","0.83"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","229","5","2.18","2","0.87","1","0.44","0","0.00","2","0.87"
"11275  :  โรงพยาบาลเจ็ดเสมียน","162","7","4.32","2","1.23","1","0.62","3","1.85","1","0.62"
"11276  :  โรงพยาบาลปากท่อ","100","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","225","8","3.56","0","0.00","6","2.67","0","0.00","2","0.89"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","90","5","5.56","2","2.22","1","1.11","1","1.11","1","1.11"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","50","3","6.00","0","0.00","2","4.00","1","2.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","61","2","3.28","1","1.64","0","0.00","1","1.64","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","31","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","82","1","1.22","1","1.22","0","0.00","0","0.00","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","38","3","7.89","2","5.26","0","0.00","0","0.00","1","2.63"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","33","4","12.12","3","9.09","0","0.00","1","3.03","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","157","5","3.18","3","1.91","1","0.64","0","0.00","1","0.64"
"11281  :  โรงพยาบาลท่ากระดาน","18","2","11.11","0","0.00","2","11.11","0","0.00","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","84","5","5.95","2","2.38","1","1.19","1","1.19","1","1.19"
"11283  :  โรงพยาบาลทองผาภูมิ","384","9","2.34","1","0.26","1","0.26","4","1.04","3","0.78"
"11284  :  โรงพยาบาลสังขละบุรี","17","1","5.88","1","5.88","0","0.00","0","0.00","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","251","12","4.78","4","1.59","2","0.80","2","0.80","4","1.59"
"11286  :  โรงพยาบาลเลาขวัญ","531","13","2.45","5","0.94","4","0.75","2","0.38","2","0.38"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","405","5","1.23","3","0.74","1","0.25","1","0.25","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","182","5","2.75","0","0.00","1","0.55","2","1.10","2","1.10"
"11520  :  โรงพยาบาลค่ายสุรสีห์","514","20","3.89","4","0.78","5","0.97","4","0.78","7","1.36"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","26","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","426","15","3.52","2","0.47","5","1.17","2","0.47","6","1.41"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","117","5","4.27","2","1.71","0","0.00","1","0.85","2","1.71"
"11289  :  โรงพยาบาลเดิมบางนางบวช","144","4","2.78","1","0.69","1","0.69","0","0.00","2","1.39"
"11290  :  โรงพยาบาลด่านช้าง","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","10","1","10.00","0","0.00","1","10.00","0","0.00","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","880","20","2.27","7","0.80","3","0.34","6","0.68","4","0.45"
"11293  :  โรงพยาบาลดอนเจดีย์","72","1","1.39","0","0.00","1","1.39","0","0.00","0","0.00"
"11294  :  โรงพยาบาลสามชุก","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","132","7","5.30","0","0.00","4","3.03","1","0.76","2","1.52"
"11296  :  โรงพยาบาลหนองหญ้าไซ","124","4","3.23","1","0.81","1","0.81","0","0.00","2","1.61"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","252","4","1.59","2","0.79","1","0.40","1","0.40","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","156","2","1.28","0","0.00","2","1.28","0","0.00","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","32","1","3.13","0","0.00","1","3.13","0","0.00","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","770","22","2.86","12","1.56","5","0.65","3","0.39","2","0.26"
"11301  :  โรงพยาบาลบางเลน","198","1","0.51","1","0.51","0","0.00","0","0.00","0","0.00"
"11302  :  โรงพยาบาลสามพราน","259","6","2.32","1","0.39","1","0.39","3","1.16","1","0.39"
"11303  :  โรงพยาบาลพุทธมณฑล","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","66","3","4.55","1","1.52","1","1.52","1","1.52","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","473","15","3.17","5","1.06","7","1.48","2","0.42","1","0.21"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","156","8","5.13","1","0.64","1","0.64","5","3.21","1","0.64"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","802","5","0.62","2","0.25","0","0.00","1","0.12","2","0.25"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","92","2","2.17","1","1.09","1","1.09","0","0.00","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","525","28","5.33","6","1.14","3","0.57","4","0.76","15","2.86"
"11308  :  โรงพยาบาลเขาย้อย","194","10","5.15","4","2.06","3","1.55","3","1.55","0","0.00"
