"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11128  :  โรงพยาบาลสันป่าตอง","7,106","664","9,344.22","146","2,054.60","184","2,589.36","147","2,068.67","187","2,631.58"
"11129  :  โรงพยาบาลสันกำแพง","0","318","0.00","71","0.00","73","0.00","90","0.00","84","0.00"
"11130  :  โรงพยาบาลสันทราย","0","284","0.00","61","0.00","84","0.00","66","0.00","73","0.00"
"11131  :  โรงพยาบาลหางดง","5,863","664","11,325.26","154","2,626.64","176","3,001.88","163","2,780.15","171","2,916.60"
"11132  :  โรงพยาบาลฮอด","6,309","995","15,771.12","251","3,978.44","293","4,644.16","254","4,025.99","197","3,122.52"
"11133  :  โรงพยาบาลดอยเต่า","2,111","943","44,670.77","231","10,942.68","226","10,705.83","238","11,274.28","248","11,747.99"
"11134  :  โรงพยาบาลอมก๋อย","6,744","611","9,059.91","144","2,135.23","129","1,912.81","157","2,328.00","181","2,683.87"
"11135  :  โรงพยาบาลสารภี","2","321","16,050,000.00","52","2,600,000.00","105","5,250,000.00","71","3,550,000.00","93","4,650,000.00"
"11136  :  โรงพยาบาลเวียงแหง","0","151","0.00","29","0.00","34","0.00","41","0.00","47","0.00"
"11137  :  โรงพยาบาลไชยปราการ","2,883","362","12,556.36","64","2,219.91","101","3,503.30","66","2,289.28","131","4,543.88"
"11138  :  โรงพยาบาลแม่วาง","3,820","434","11,361.26","99","2,591.62","111","2,905.76","133","3,481.68","91","2,382.20"
"11139  :  โรงพยาบาลแม่ออน","0","367","0.00","77","0.00","99","0.00","101","0.00","90","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1,526","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,921","250","13,014.06","57","2,967.20","76","3,956.27","64","3,331.60","53","2,758.98"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,593","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","10,558","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","11,640","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","14,832","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,313","161","12,262.00","22","1,675.55","51","3,884.23","54","4,112.72","34","2,589.49"
"10714  :  โรงพยาบาลลำพูน","156","587","376,282.05","126","80,769.23","187","119,871.79","143","91,666.67","131","83,974.36"
"11140  :  โรงพยาบาลแม่ทา","6,101","177","2,901.16","45","737.58","45","737.58","44","721.19","43","704.80"
"11141  :  โรงพยาบาลบ้านโฮ่ง","7,365","271","3,679.57","58","787.51","64","868.97","72","977.60","77","1,045.49"
"11142  :  โรงพยาบาลลี้","0","1,474","0.00","329","0.00","408","0.00","385","0.00","352","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3,825","574","15,006.54","156","4,078.43","156","4,078.43","128","3,346.41","134","3,503.27"
"11144  :  โรงพยาบาลป่าซาง","5,148","360","6,993.01","73","1,418.03","87","1,689.98","103","2,000.78","97","1,884.23"
"11145  :  โรงพยาบาลบ้านธิ","8,228","142","1,725.81","40","486.14","39","473.99","22","267.38","41","498.30"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,889","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,845","50","2,710.03","18","975.61","14","758.81","13","704.61","5","271.00"
"10672  :  โรงพยาบาลลำปาง","36,138","1,758","4,864.69","455","1,259.06","493","1,364.21","412","1,140.07","398","1,101.33"
"11146  :  โรงพยาบาลแม่เมาะ","9,157","515","5,624.11","135","1,474.28","144","1,572.57","126","1,376.00","110","1,201.27"
"11147  :  โรงพยาบาลเกาะคา","1,388","617","44,452.45","184","13,256.48","178","12,824.21","164","11,815.56","91","6,556.20"
"11148  :  โรงพยาบาลเสริมงาม","4,907","1,091","22,233.54","313","6,378.64","339","6,908.50","289","5,889.55","150","3,056.86"
"11149  :  โรงพยาบาลงาว","2,640","467","17,689.39","124","4,696.97","121","4,583.33","131","4,962.12","91","3,446.97"
"11150  :  โรงพยาบาลแจ้ห่ม","5,699","442","7,755.75","118","2,070.54","140","2,456.57","105","1,842.43","79","1,386.21"
"11151  :  โรงพยาบาลวังเหนือ","4,551","726","15,952.54","189","4,152.93","219","4,812.13","172","3,779.39","146","3,208.09"
"11152  :  โรงพยาบาลเถิน","4,028","461","11,444.89","119","2,954.32","115","2,855.01","126","3,128.10","101","2,507.45"
"11153  :  โรงพยาบาลแม่พริก","3,729","214","5,738.80","58","1,555.38","60","1,609.01","55","1,474.93","41","1,099.49"
"11154  :  โรงพยาบาลแม่ทะ","4,933","518","10,500.71","157","3,182.65","145","2,939.39","114","2,310.97","102","2,067.71"
"11155  :  โรงพยาบาลสบปราบ","5,952","420","7,056.45","112","1,881.72","126","2,116.94","118","1,982.53","64","1,075.27"
"11156  :  โรงพยาบาลห้างฉัตร","8,179","695","8,497.37","170","2,078.49","210","2,567.55","192","2,347.48","123","1,503.85"
"11157  :  โรงพยาบาลเมืองปาน","2,951","357","12,097.59","85","2,880.38","111","3,761.44","83","2,812.61","78","2,643.17"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","18,278","867","4,743.41","205","1,121.57","230","1,258.34","230","1,258.34","202","1,105.15"
"11158  :  โรงพยาบาลตรอน","4,531","185","4,082.98","40","882.81","41","904.88","56","1,235.93","48","1,059.37"
"11159  :  โรงพยาบาลท่าปลา","4,148","594","14,320.15","163","3,929.60","173","4,170.68","134","3,230.47","124","2,989.39"
"11160  :  โรงพยาบาลน้ำปาด","3,508","291","8,295.32","49","1,396.81","66","1,881.41","83","2,366.02","93","2,651.08"
"11161  :  โรงพยาบาลฟากท่า","2,923","52","1,778.99","10","342.11","13","444.75","17","581.59","12","410.54"
"11162  :  โรงพยาบาลบ้านโคก","1,975","47","2,379.75","10","506.33","11","556.96","15","759.49","11","556.96"
"11163  :  โรงพยาบาลพิชัย","3,923","361","9,202.14","89","2,268.67","100","2,549.07","99","2,523.58","73","1,860.82"
"11164  :  โรงพยาบาลลับแล","3,146","314","9,980.93","64","2,034.33","70","2,225.05","87","2,765.42","93","2,956.13"
"11165  :  โรงพยาบาลทองแสนขัน","3,299","107","3,243.41","31","939.68","27","818.43","27","818.43","22","666.87"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","3,473","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","625","0.00","161","0.00","160","0.00","159","0.00","145","0.00"
"11166  :  โรงพยาบาลร้องกวาง","3,119","222","7,117.67","63","2,019.88","52","1,667.20","48","1,538.95","59","1,891.63"
"11167  :  โรงพยาบาลลอง","7,101","422","5,942.82","80","1,126.60","125","1,760.32","123","1,732.15","94","1,323.76"
"11169  :  โรงพยาบาลสูงเม่น","0","244","0.00","57","0.00","47","0.00","56","0.00","84","0.00"
"11170  :  โรงพยาบาลสอง","6,524","221","3,387.49","54","827.71","64","980.99","37","567.14","66","1,011.65"
"11171  :  โรงพยาบาลวังชิ้น","3,234","484","14,965.99","140","4,329.00","124","3,834.26","107","3,308.60","113","3,494.12"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,061","248","12,032.99","55","2,668.61","73","3,541.97","68","3,299.37","52","2,523.05"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","7,475","279","3,732.44","73","976.59","66","882.94","71","949.83","69","923.08"
"10716  :  โรงพยาบาลน่าน","20,772","750","3,610.63","182","876.18","184","885.81","188","905.06","196","943.58"
"11173  :  โรงพยาบาลแม่จริม","2,131","159","7,461.29","31","1,454.72","44","2,064.76","42","1,970.91","42","1,970.91"
"11174  :  โรงพยาบาลบ้านหลวง","1,663","168","10,102.22","39","2,345.16","46","2,766.09","43","2,585.69","40","2,405.29"
"11175  :  โรงพยาบาลนาน้อย","3,631","306","8,427.43","77","2,120.63","98","2,698.98","68","1,872.76","63","1,735.06"
"11176  :  โรงพยาบาลท่าวังผา","3,103","504","16,242.35","116","3,738.32","125","4,028.36","125","4,028.36","138","4,447.31"
"11177  :  โรงพยาบาลเวียงสา","6,974","455","6,524.23","97","1,390.88","114","1,634.64","110","1,577.29","134","1,921.42"
"11178  :  โรงพยาบาลทุ่งช้าง","2,072","217","10,472.97","52","2,509.65","61","2,944.02","49","2,364.86","55","2,654.44"
"11179  :  โรงพยาบาลเชียงกลาง","2,612","181","6,929.56","50","1,914.24","61","2,335.38","30","1,148.55","40","1,531.39"
"11180  :  โรงพยาบาลนาหมื่น","2,929","161","5,496.76","47","1,604.64","37","1,263.23","38","1,297.37","39","1,331.51"
"11181  :  โรงพยาบาลสันติสุข","2,577","216","8,381.84","69","2,677.53","58","2,250.68","47","1,823.83","42","1,629.80"
"11182  :  โรงพยาบาลบ่อเกลือ","1,555","99","6,366.56","23","1,479.10","19","1,221.86","26","1,672.03","31","1,993.57"
"11183  :  โรงพยาบาลสองแคว","1,666","132","7,923.17","21","1,260.50","36","2,160.86","44","2,641.06","31","1,860.74"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3,153","885","28,068.51","256","8,119.25","224","7,104.35","202","6,406.60","203","6,438.31"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,301","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","843","125","14,828.00","26","3,084.22","26","3,084.22","35","4,151.84","38","4,507.71"
"25017  :  โรงพยาบาลภูเพียง","17","82","482,352.94","6","35,294.12","11","64,705.88","22","129,411.76","43","252,941.18"
"10717  :  โรงพยาบาลพะเยา","0","846","0.00","222","0.00","224","0.00","204","0.00","196","0.00"
"10718  :  โรงพยาบาลเชียงคำ","7","611","8,728,571.43","122","1,742,857.14","184","2,628,571.43","151","2,157,142.86","154","2,200,000.00"
"11184  :  โรงพยาบาลจุน","4,351","309","7,101.82","79","1,815.67","93","2,137.44","74","1,700.76","63","1,447.94"
"11185  :  โรงพยาบาลเชียงม่วน","0","166","0.00","46","0.00","43","0.00","30","0.00","47","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","3,621","359","9,914.39","82","2,264.57","109","3,010.22","87","2,402.65","81","2,236.95"
"11187  :  โรงพยาบาลปง","2,706","305","11,271.25","44","1,626.02","69","2,549.89","80","2,956.39","112","4,138.95"
"11188  :  โรงพยาบาลแม่ใจ","0","272","0.00","60","0.00","90","0.00","81","0.00","41","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","4,941","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","26,481","292","1,102.68","292","1,102.68","0","0.00","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","7,138","48","672.46","48","672.46","0","0.00","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","39","245","628,205.13","245","628,205.13","0","0.00","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,733","52","3,000.58","52","3,000.58","0","0.00","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","217","0.00","217","0.00","0","0.00","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","2,698","75","2,779.84","75","2,779.84","0","0.00","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","11,970","93","776.94","93","776.94","0","0.00","0","0.00","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","3,764","135","3,586.61","135","3,586.61","0","0.00","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","7,290","131","1,796.98","131","1,796.98","0","0.00","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","2,133","68","3,188.00","68","3,188.00","0","0.00","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","3,419","144","4,211.76","144","4,211.76","0","0.00","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","2,490","48","1,927.71","48","1,927.71","0","0.00","0","0.00","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,998","34","1,701.70","34","1,701.70","0","0.00","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","1,633","58","3,551.75","58","3,551.75","0","0.00","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","2,872","82","2,855.15","82","2,855.15","0","0.00","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","7,172","14","195.20","14","195.20","0","0.00","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,181","42","1,925.72","42","1,925.72","0","0.00","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","630","24","3,809.52","24","3,809.52","0","0.00","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","7,492","234","3,123.33","69","920.98","54","720.77","55","734.12","56","747.46"
"11203  :  โรงพยาบาลขุนยวม","3,662","337","9,202.62","64","1,747.68","104","2,839.98","68","1,856.91","101","2,758.06"
"11204  :  โรงพยาบาลปาย","3,162","314","9,930.42","77","2,435.17","71","2,245.41","90","2,846.30","76","2,403.54"
"11205  :  โรงพยาบาลแม่สะเรียง","8,001","582","7,274.09","165","2,062.24","174","2,174.73","147","1,837.27","96","1,199.85"
"11206  :  โรงพยาบาลแม่ลาน้อย","3,475","344","9,899.28","114","3,280.58","96","2,762.59","67","1,928.06","67","1,928.06"
"11207  :  โรงพยาบาลสบเมย","1,898","103","5,426.77","25","1,317.18","29","1,527.92","28","1,475.24","21","1,106.43"
"11208  :  โรงพยาบาลปางมะผ้า","1,815","62","3,415.98","10","550.96","15","826.45","15","826.45","22","1,212.12"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","526","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","809","0.00","266","0.00","166","0.00","184","0.00","193","0.00"
"11209  :  โรงพยาบาลโกรกพระ","5,002","102","2,039.18","14","279.89","27","539.78","24","479.81","37","739.70"
"11210  :  โรงพยาบาลชุมแสง","2,790","225","8,064.52","54","1,935.48","51","1,827.96","49","1,756.27","71","2,544.80"
"11211  :  โรงพยาบาลหนองบัว","7,939","183","2,305.08","49","617.21","50","629.80","41","516.44","43","541.63"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,538","241","9,495.67","31","1,221.43","60","2,364.07","88","3,467.30","62","2,442.87"
"11213  :  โรงพยาบาลเก้าเลี้ยว","3,133","141","4,500.48","45","1,436.32","30","957.55","27","861.79","39","1,244.81"
"11214  :  โรงพยาบาลตาคลี","5,463","584","10,690.10","134","2,452.86","132","2,416.25","155","2,837.27","163","2,983.71"
"11215  :  โรงพยาบาลท่าตะโก","6,023","645","10,708.95","144","2,390.84","162","2,689.69","157","2,606.67","182","3,021.75"
"11216  :  โรงพยาบาลไพศาลี","5,812","201","3,458.36","64","1,101.17","62","1,066.76","44","757.05","31","533.38"
"11217  :  โรงพยาบาลพยุหะคีรี","3,247","212","6,529.10","65","2,001.85","52","1,601.48","54","1,663.07","41","1,262.70"
"11218  :  โรงพยาบาลลาดยาว","5,452","127","2,329.42","31","568.60","36","660.31","28","513.57","32","586.94"
"11219  :  โรงพยาบาลตากฟ้า","5,274","217","4,114.52","52","985.97","51","967.01","46","872.20","68","1,289.34"
"11220  :  โรงพยาบาลแม่วงก์","2,030","205","10,098.52","42","2,068.97","57","2,807.88","54","2,660.10","52","2,561.58"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","9,039","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","4,472","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1,570","27","1,719.75","4","254.78","9","573.25","9","573.25","5","318.47"
"10720  :  โรงพยาบาลอุทัยธานี","932","38","4,077.25","38","4,077.25","0","0.00","0","0.00","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","3,274","14","427.61","14","427.61","0","0.00","0","0.00","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","2,837","3","105.75","3","105.75","0","0.00","0","0.00","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","2,742","21","765.86","21","765.86","0","0.00","0","0.00","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,897","5","263.57","5","263.57","0","0.00","0","0.00","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","5,482","18","328.35","18","328.35","0","0.00","0","0.00","0","0.00"
"11226  :  โรงพยาบาลลานสัก","2,782","31","1,114.31","31","1,114.31","0","0.00","0","0.00","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","4,136","14","338.49","14","338.49","0","0.00","0","0.00","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","2","693","34,650,000.00","186","9,300,000.00","178","8,900,000.00","158","7,900,000.00","171","8,550,000.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","6,934","30","432.65","10","144.22","5","72.11","6","86.53","9","129.80"
"11229  :  โรงพยาบาลไทรงาม","5,017","88","1,754.04","31","617.90","25","498.31","16","318.92","16","318.92"
"11230  :  โรงพยาบาลคลองลาน","8,894","777","8,736.23","232","2,608.50","206","2,316.17","165","1,855.18","174","1,956.38"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","3,774","301","7,975.62","91","2,411.23","66","1,748.81","62","1,642.82","82","2,172.76"
"11232  :  โรงพยาบาลคลองขลุง","4,653","129","2,772.40","29","623.25","44","945.63","26","558.78","30","644.75"
"11233  :  โรงพยาบาลพรานกระต่าย","7,426","159","2,141.13","40","538.65","41","552.11","38","511.72","40","538.65"
"11234  :  โรงพยาบาลลานกระบือ","6,248","106","1,696.54","29","464.15","29","464.15","28","448.14","20","320.10"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,186","216","6,779.66","51","1,600.75","48","1,506.59","49","1,537.98","68","2,134.34"
"11236  :  โรงพยาบาลปางศิลาทอง","2,428","110","4,530.48","28","1,153.21","29","1,194.40","30","1,235.58","23","947.28"
"14135  :  โรงพยาบาลบึงสามัคคี","3,568","83","2,326.23","15","420.40","18","504.48","21","588.57","29","812.78"
"28010  :  โรงพยาบาลโกสัมพีนคร","2,041","43","2,106.81","9","440.96","7","342.97","8","391.96","19","930.92"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","11,123","681","6,122.45","197","1,771.10","178","1,600.29","161","1,447.45","145","1,303.61"
"10723  :  โรงพยาบาลแม่สอด","6,887","881","12,792.22","213","3,092.78","211","3,063.74","211","3,063.74","246","3,571.95"
"11238  :  โรงพยาบาลบ้านตาก","4,646","497","10,697.37","153","3,293.16","135","2,905.73","109","2,346.10","100","2,152.39"
"11239  :  โรงพยาบาลสามเงา","3,329","211","6,338.24","44","1,321.72","45","1,351.76","63","1,892.46","59","1,772.30"
"11240  :  โรงพยาบาลแม่ระมาด","5,361","340","6,342.10","72","1,343.03","92","1,716.10","70","1,305.73","106","1,977.24"
"11241  :  โรงพยาบาลท่าสองยาง","3,885","259","6,666.67","59","1,518.66","66","1,698.84","49","1,261.26","85","2,187.90"
"11242  :  โรงพยาบาลพบพระ","5,783","282","4,876.36","75","1,296.90","73","1,262.32","67","1,158.57","67","1,158.57"
"11243  :  โรงพยาบาลอุ้มผาง","2,187","119","5,441.24","31","1,417.47","20","914.49","23","1,051.67","45","2,057.61"
"27443  :  โรงพยาบาลวังเจ้า","855","423","49,473.68","115","13,450.29","103","12,046.78","98","11,461.99","107","12,514.62"
"10724  :  โรงพยาบาลสุโขทัย","2,455","440","17,922.61","113","4,602.85","108","4,399.19","105","4,276.99","114","4,643.58"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,939","234","12,068.08","57","2,939.66","56","2,888.09","63","3,249.10","58","2,991.23"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","4,459","132","2,960.31","32","717.65","36","807.36","39","874.64","25","560.66"
"11245  :  โรงพยาบาลคีรีมาศ","4,217","82","1,944.51","27","640.27","19","450.56","18","426.84","18","426.84"
"11246  :  โรงพยาบาลกงไกรลาศ","4","260","6,500,000.00","45","1,125,000.00","91","2,275,000.00","56","1,400,000.00","68","1,700,000.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","5,376","501","9,319.20","123","2,287.95","138","2,566.96","128","2,380.95","112","2,083.33"
"11248  :  โรงพยาบาลสวรรคโลก","43","132","306,976.74","36","83,720.93","29","67,441.86","18","41,860.47","49","113,953.49"
"11249  :  โรงพยาบาลศรีนคร","3,118","33","1,058.37","8","256.57","7","224.50","13","416.93","5","160.36"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","7,902","405","5,125.28","119","1,505.95","127","1,607.19","98","1,240.19","61","771.96"
"10676  :  โรงพยาบาลพุทธชินราช","0","529","0.00","115","0.00","165","0.00","133","0.00","116","0.00"
"11251  :  โรงพยาบาลชาติตระการ","4,098","192","4,685.21","41","1,000.49","59","1,439.73","45","1,098.10","47","1,146.90"
"11252  :  โรงพยาบาลบางระกำ","11,419","226","1,979.16","65","569.23","59","516.68","42","367.81","60","525.44"
"11253  :  โรงพยาบาลบางกระทุ่ม","3,517","158","4,492.47","43","1,222.63","36","1,023.60","44","1,251.07","35","995.17"
"11254  :  โรงพยาบาลพรหมพิราม","10,413","387","3,716.51","99","950.73","89","854.70","92","883.51","107","1,027.56"
"11255  :  โรงพยาบาลวัดโบสถ์","5,118","83","1,621.73","26","508.01","22","429.86","17","332.16","18","351.70"
"11256  :  โรงพยาบาลวังทอง","1","151","15,100,000.00","33","3,300,000.00","45","4,500,000.00","27","2,700,000.00","46","4,600,000.00"
"11257  :  โรงพยาบาลเนินมะปราง","1","271","27,100,000.00","65","6,500,000.00","73","7,300,000.00","57","5,700,000.00","76","7,600,000.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","5,937","430","7,242.72","104","1,751.73","113","1,903.32","108","1,819.10","105","1,768.57"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","25,924","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","4,680","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","16,927","536","3,166.54","131","773.91","139","821.17","115","679.39","151","892.07"
"11258  :  โรงพยาบาลวังทรายพูน","1,897","177","9,330.52","54","2,846.60","43","2,266.74","44","2,319.45","36","1,897.73"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","3,206","279","8,702.43","71","2,214.60","78","2,432.94","59","1,840.30","71","2,214.60"
"11260  :  โรงพยาบาลบางมูลนาก","3,890","264","6,786.63","70","1,799.49","66","1,696.66","56","1,439.59","72","1,850.90"
"11261  :  โรงพยาบาลโพทะเล","4,663","285","6,111.95","66","1,415.40","56","1,200.94","63","1,351.06","100","2,144.54"
"11262  :  โรงพยาบาลสามง่าม","3,332","106","3,181.27","33","990.40","25","750.30","20","600.24","28","840.34"
"11263  :  โรงพยาบาลทับคล้อ","5,282","309","5,850.06","82","1,552.44","72","1,363.12","76","1,438.85","79","1,495.65"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","7,963","324","4,068.82","80","1,004.65","83","1,042.32","82","1,029.76","79","992.09"
"11631  :  โรงพยาบาลวชิรบารมี","2,980","128","4,295.30","35","1,174.50","26","872.48","22","738.26","45","1,510.07"
"27978  :  โรงพยาบาลสากเหล็ก","3,180","64","2,012.58","12","377.36","15","471.70","12","377.36","25","786.16"
