"โรงพยาบาล","เด็กกลุ่มอายุ  12 ปีในเขตรับผิดชอบ"
"ทั้งหมด(C)","ได้รับการตรวจสุขภาพช่องปาก (B)","ฟันดีไม่มีผุ(A)","อัตรา(A/B)*100"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","61","42","17","40.48"
"11434  :  โรงพยาบาลรามัน","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","92","31","8","25.81"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","364","109","29.95"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","80","32","40.00"
"11435  :  โรงพยาบาลตากใบ","0","79","27","34.18"
"11436  :  โรงพยาบาลบาเจาะ","0","52","12","23.08"
"11437  :  โรงพยาบาลระแงะ","0","96","14","14.58"
"11438  :  โรงพยาบาลรือเสาะ","0","38","7","18.42"
"11439  :  โรงพยาบาลศรีสาคร","0","115","51","44.35"
"11440  :  โรงพยาบาลแว้ง","0","1","1","100.00"
"11441  :  โรงพยาบาลสุคิริน","0","3","2","66.67"
"11442  :  โรงพยาบาลสุไหงปาดี","0","116","44","37.93"
"13818  :  โรงพยาบาลจะแนะ","0","133","17","12.78"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","194","76","39.18"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","61","7","11.48"
