"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,716","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","6,940","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,262","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","8,660","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,360","149","10,955.88","55","4,044.12","56","4,117.65","38","2,794.12","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","250","0.00","113","0.00","100","0.00","37","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","5,027","75","1,491.94","32","636.56","32","636.56","11","218.82","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5,103","123","2,410.35","60","1,175.78","50","979.82","13","254.75","0","0.00"
"11142  :  โรงพยาบาลลี้","0","739","0.00","360","0.00","379","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3,627","290","7,995.59","141","3,887.51","93","2,564.10","56","1,543.98","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","5,350","139","2,598.13","66","1,233.64","73","1,364.49","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","7,908","23","290.84","8","101.16","12","151.75","3","37.94","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2,867","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,749","79","4,516.87","33","1,886.79","37","2,115.49","9","514.58","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","689","0.00","337","0.00","233","0.00","119","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","8,915","139","1,559.17","55","616.94","56","628.15","28","314.08","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","1,250","209","16,720.00","92","7,360.00","76","6,080.00","41","3,280.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","4,777","208","4,354.20","77","1,611.89","80","1,674.69","51","1,067.62","0","0.00"
"11149  :  โรงพยาบาลงาว","2,669","139","5,207.94","55","2,060.70","50","1,873.36","34","1,273.89","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","4,435","123","2,773.39","46","1,037.20","48","1,082.30","29","653.89","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","4,142","162","3,911.15","56","1,352.00","61","1,472.72","45","1,086.43","0","0.00"
"11152  :  โรงพยาบาลเถิน","3,897","280","7,185.01","104","2,668.72","98","2,514.75","78","2,001.54","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","3,805","54","1,419.19","10","262.81","30","788.44","14","367.94","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","4,204","69","1,641.29","24","570.88","32","761.18","13","309.23","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","6,528","188","2,879.90","76","1,164.22","76","1,164.22","36","551.47","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","7,667","182","2,373.81","64","834.75","59","769.53","59","769.53","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","2,803","186","6,635.75","71","2,533.00","80","2,854.08","35","1,248.66","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","22,910","217","947.18","89","388.48","93","405.94","35","152.77","0","0.00"
"11158  :  โรงพยาบาลตรอน","4,570","49","1,072.21","18","393.87","20","437.64","11","240.70","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","4,430","227","5,124.15","74","1,670.43","92","2,076.75","61","1,376.98","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","3,531","57","1,614.27","25","708.01","22","623.05","10","283.21","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","3,107","17","547.15","4","128.74","12","386.22","1","32.19","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","2,468","14","567.26","4","162.07","7","283.63","3","121.56","0","0.00"
"11163  :  โรงพยาบาลพิชัย","4,289","117","2,727.91","39","909.30","48","1,119.14","30","699.46","0","0.00"
"11164  :  โรงพยาบาลลับแล","5,755","164","2,849.70","58","1,007.82","65","1,129.45","41","712.42","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","3,966","39","983.36","11","277.36","17","428.64","11","277.36","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,493","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","320","0.00","139","0.00","115","0.00","66","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","3,083","131","4,249.11","45","1,459.62","51","1,654.23","35","1,135.26","0","0.00"
"11167  :  โรงพยาบาลลอง","6,500","113","1,738.46","52","800.00","37","569.23","24","369.23","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","156","0.00","56","0.00","72","0.00","28","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","6,328","103","1,627.69","35","553.10","47","742.73","21","331.86","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","2,724","222","8,149.78","80","2,936.86","101","3,707.78","41","1,505.14","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,065","49","2,372.88","14","677.97","21","1,016.95","14","677.97","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","7,587","81","1,067.62","31","408.59","26","342.69","24","316.33","0","0.00"
"10716  :  โรงพยาบาลน่าน","15,650","246","1,571.88","122","779.55","88","562.30","36","230.03","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","2,088","55","2,634.10","17","814.18","30","1,436.78","8","383.14","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","1,539","55","3,573.75","17","1,104.61","24","1,559.45","14","909.68","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","3,341","102","3,052.98","43","1,287.04","44","1,316.97","15","448.97","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","2,773","197","7,104.22","89","3,209.52","66","2,380.09","42","1,514.61","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","7,203","112","1,554.91","47","652.51","48","666.39","17","236.01","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","1,974","109","5,521.78","47","2,380.95","45","2,279.64","17","861.20","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","2,628","68","2,587.52","26","989.35","29","1,103.50","13","494.67","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","2,618","34","1,298.70","6","229.18","15","572.96","13","496.56","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","2,550","42","1,647.06","12","470.59","20","784.31","10","392.16","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","1,835","121","6,594.01","49","2,670.30","41","2,234.33","31","1,689.37","0","0.00"
"11183  :  โรงพยาบาลสองแคว","1,682","54","3,210.46","29","1,724.14","25","1,486.33","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3,515","310","8,819.35","106","3,015.65","125","3,556.19","79","2,247.51","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,466","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","785","70","8,917.20","41","5,222.93","23","2,929.94","6","764.33","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","820","38","4,634.15","13","1,585.37","15","1,829.27","10","1,219.51","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","458","0.00","183","0.00","161","0.00","114","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","208","0.00","67","0.00","88","0.00","53","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","4,202","220","5,235.60","104","2,475.01","87","2,070.44","29","690.15","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","46","0.00","15","0.00","16","0.00","15","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","3,462","160","4,621.61","85","2,455.23","75","2,166.38","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","2,551","113","4,429.64","56","2,195.22","43","1,685.61","14","548.80","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","112","0.00","46","0.00","42","0.00","24","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","50","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","33","0.00","19","0.00","11","0.00","3","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","83","0.00","36","0.00","27","0.00","20","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","6,409","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","18,489","719","3,888.80","297","1,606.36","300","1,622.59","122","659.85","0","0.00"
"11189  :  โรงพยาบาลเทิง","6,405","262","4,090.55","118","1,842.31","142","2,217.02","2","31.23","0","0.00"
"11190  :  โรงพยาบาลพาน","0","534","0.00","216","0.00","273","0.00","45","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,733","64","3,693.02","27","1,557.99","21","1,211.77","16","923.25","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","416","0.00","172","0.00","185","0.00","59","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","2,181","207","9,491.06","55","2,521.78","88","4,034.85","64","2,934.43","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","13,843","154","1,112.48","67","484.00","58","418.98","29","209.49","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","3,899","375","9,617.85","128","3,282.89","171","4,385.74","76","1,949.22","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","6,725","408","6,066.91","165","2,453.53","182","2,706.32","61","907.06","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","2,320","123","5,301.72","41","1,767.24","42","1,810.34","40","1,724.14","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","3,449","172","4,986.95","75","2,174.54","54","1,565.67","43","1,246.74","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","2,359","105","4,451.04","49","2,077.15","44","1,865.20","12","508.69","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","2,133","188","8,813.88","75","3,516.17","64","3,000.47","49","2,297.23","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","1,523","129","8,470.12","60","3,939.59","55","3,611.29","14","919.24","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","2,815","132","4,689.17","56","1,989.34","59","2,095.91","17","603.91","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","8,102","87","1,073.81","37","456.68","39","481.36","11","135.77","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,058","86","4,178.81","38","1,846.45","36","1,749.27","12","583.09","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","590","77","13,050.85","46","7,796.61","18","3,050.85","13","2,203.39","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","3,304","96","2,905.57","45","1,361.99","36","1,089.59","15","454.00","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","3,385","122","3,604.14","47","1,388.48","50","1,477.10","25","738.55","0","0.00"
"11204  :  โรงพยาบาลปาย","3,421","104","3,040.05","49","1,432.33","42","1,227.71","13","380.01","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","8,388","264","3,147.35","120","1,430.62","116","1,382.93","28","333.81","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","3,254","224","6,883.84","65","1,997.54","89","2,735.10","70","2,151.20","0","0.00"
"11207  :  โรงพยาบาลสบเมย","1,973","94","4,764.32","31","1,571.21","42","2,128.74","21","1,064.37","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","1,890","52","2,751.32","24","1,269.84","19","1,005.29","9","476.19","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","392","0.00","153","0.00","177","0.00","62","0.00","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","4,025","101","2,509.32","43","1,068.32","36","894.41","22","546.58","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","2,711","58","2,139.43","23","848.40","14","516.41","21","774.62","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","7,930","84","1,059.27","28","353.09","38","479.19","18","226.99","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,257","224","9,924.68","84","3,721.75","100","4,430.66","40","1,772.26","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","3,286","72","2,191.11","22","669.51","33","1,004.26","17","517.35","0","0.00"
"11214  :  โรงพยาบาลตาคลี","6,806","194","2,850.43","67","984.43","84","1,234.21","43","631.80","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","5,212","232","4,451.27","92","1,765.16","88","1,688.41","52","997.70","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","5,716","113","1,976.91","51","892.23","50","874.74","12","209.94","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","3,416","82","2,400.47","37","1,083.14","36","1,053.86","9","263.47","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","4,342","98","2,257.02","41","944.27","36","829.11","21","483.65","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","5,873","114","1,941.09","53","902.43","33","561.89","28","476.76","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","1,962","80","4,077.47","29","1,478.08","38","1,936.80","13","662.59","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","12,416","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","4,801","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1,426","53","3,716.69","17","1,192.15","21","1,472.65","15","1,051.89","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","872","209","23,967.89","72","8,256.88","86","9,862.39","51","5,848.62","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","3,336","112","3,357.31","39","1,169.06","46","1,378.90","27","809.35","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","3,020","18","596.03","5","165.56","3","99.34","10","331.13","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","2,960","81","2,736.49","27","912.16","29","979.73","25","844.59","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,486","32","2,153.43","15","1,009.42","10","672.95","7","471.06","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","6,242","117","1,874.40","54","865.11","39","624.80","24","384.49","0","0.00"
"11226  :  โรงพยาบาลลานสัก","5,103","233","4,565.94","66","1,293.36","99","1,940.04","68","1,332.55","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","3,454","46","1,331.79","19","550.09","15","434.28","12","347.42","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","3","202","6,733,333.33","72","2,400,000.00","69","2,300,000.00","61","2,033,333.33","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","6,462","27","417.83","5","77.38","17","263.08","5","77.38","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","4,540","86","1,894.27","33","726.87","39","859.03","14","308.37","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","8,447","253","2,995.15","81","958.92","105","1,243.04","67","793.18","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","3,789","132","3,483.77","60","1,583.53","43","1,134.86","29","765.37","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","3,789","31","818.16","13","343.10","11","290.31","7","184.75","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","7,302","148","2,026.84","56","766.91","53","725.83","39","534.10","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","6,270","77","1,228.07","22","350.88","33","526.32","22","350.88","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,492","89","2,548.68","31","887.74","43","1,231.39","15","429.55","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","1,278","42","3,286.38","19","1,486.70","14","1,095.46","9","704.23","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","4,011","59","1,470.95","21","523.56","24","598.35","14","349.04","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","1,845","125","6,775.07","43","2,330.62","44","2,384.82","38","2,059.62","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","11,781","168","1,426.02","88","746.97","68","577.20","12","101.86","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","7,085","381","5,377.56","122","1,721.95","158","2,230.06","101","1,425.55","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","4,785","154","3,218.39","72","1,504.70","70","1,462.90","12","250.78","0","0.00"
"11239  :  โรงพยาบาลสามเงา","3,267","95","2,907.87","44","1,346.80","42","1,285.58","9","275.48","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","5,932","313","5,276.47","129","2,174.65","135","2,275.79","49","826.03","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","5,364","172","3,206.56","60","1,118.57","76","1,416.85","36","671.14","0","0.00"
"11242  :  โรงพยาบาลพบพระ","6,880","164","2,383.72","61","886.63","75","1,090.12","28","406.98","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","2,068","100","4,835.59","48","2,321.08","38","1,837.52","14","676.98","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","756","94","12,433.86","9","1,190.48","43","5,687.83","42","5,555.56","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","2,370","146","6,160.34","59","2,489.45","53","2,236.29","34","1,434.60","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","2,049","169","8,247.93","61","2,977.06","68","3,318.69","40","1,952.17","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","4,037","31","767.90","13","322.02","13","322.02","5","123.85","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","3,912","67","1,712.68","17","434.56","25","639.06","25","639.06","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","5,169","56","1,083.38","15","290.19","28","541.69","13","251.50","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","4,868","131","2,691.04","36","739.52","43","883.32","52","1,068.20","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","117","0.00","45","0.00","39","0.00","33","0.00","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","3,125","63","2,016.00","25","800.00","33","1,056.00","5","160.00","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","8,033","56","697.12","24","298.77","23","286.32","9","112.04","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","208","0.00","77","0.00","85","0.00","46","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","3,658","95","2,597.05","52","1,421.54","28","765.45","15","410.06","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","13,312","116","871.39","45","338.04","55","413.16","16","120.19","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","3,647","41","1,124.21","19","520.98","14","383.88","8","219.36","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","8,220","112","1,362.53","63","766.42","38","462.29","11","133.82","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","5,282","19","359.71","10","189.32","8","151.46","1","18.93","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","108","0.00","44","0.00","52","0.00","12","0.00","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","111","0.00","59","0.00","34","0.00","18","0.00","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","5,706","50","876.27","27","473.19","21","368.03","2","35.05","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","6,527","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","10","322","3,220,000.00","146","1,460,000.00","114","1,140,000.00","62","620,000.00","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","1,862","113","6,068.74","47","2,524.17","44","2,363.05","22","1,181.53","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","3,035","130","4,283.36","57","1,878.09","46","1,515.65","27","889.62","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","3,838","97","2,527.36","39","1,016.15","35","911.93","23","599.27","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","3,620","186","5,138.12","81","2,237.57","79","2,182.32","26","718.23","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","3,907","62","1,586.90","23","588.69","23","588.69","16","409.52","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","6,025","84","1,394.19","43","713.69","30","497.93","11","182.57","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","7,997","105","1,312.99","48","600.23","32","400.15","25","312.62","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","3,518","111","3,155.20","41","1,165.43","38","1,080.16","32","909.61","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","2,963","77","2,598.72","34","1,147.49","23","776.24","20","674.99","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","194","80","41,237.11","25","12,886.60","33","17,010.31","22","11,340.21","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","293","66","22,525.60","19","6,484.64","26","8,873.72","21","7,167.24","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","17,568","446","2,538.71","213","1,212.43","157","893.67","76","432.60","0","0.00"
"11264  :  โรงพยาบาลชนแดน","5,874","231","3,932.58","90","1,532.18","79","1,344.91","62","1,055.50","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","9,192","237","2,578.33","78","848.56","100","1,087.90","59","641.86","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","3,616","228","6,305.31","103","2,848.45","90","2,488.94","35","967.92","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","4,873","37","759.29","16","328.34","14","287.30","7","143.65","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","7,824","105","1,342.02","42","536.81","47","600.72","16","204.50","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","6,784","53","781.25","19","280.07","23","339.03","11","162.15","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","2,710","28","1,033.21","11","405.90","12","442.80","5","184.50","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","5,977","62","1,037.31","21","351.35","28","468.46","13","217.50","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","1,410","88","6,241.13","34","2,411.35","33","2,340.43","21","1,489.36","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","7,876","142","1,802.95","56","711.02","67","850.69","19","241.24","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","12,259","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","111","0.00","73","0.00","33","0.00","5","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","214","0.00","94","0.00","75","0.00","45","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","9,407","350","3,720.63","144","1,530.77","148","1,573.30","58","616.56","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","107","0.00","49","0.00","44","0.00","14","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","4,851","100","2,061.43","43","886.42","37","762.73","20","412.29","0","0.00"
"11274  :  โรงพยาบาลบางแพ","6,673","135","2,023.08","53","794.25","55","824.22","27","404.62","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","3,721","44","1,182.48","25","671.86","15","403.12","4","107.50","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","4,650","108","2,322.58","45","967.74","49","1,053.76","14","301.08","0","0.00"
