"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11139  :  โรงพยาบาลแม่ออน","0","247","0.00","41","0.00","61","0.00","72","0.00","73","0.00"
"11507  :  โรงพยาบาลกองบิน 41","803","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,935","205","10,594.32","33","1,705.43","38","1,963.82","75","3,875.97","59","3,049.10"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","3,645","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","504","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,236","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","3,924","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,341","101","7,531.69","19","1,416.85","21","1,566.00","29","2,162.57","32","2,386.28"
"10714  :  โรงพยาบาลลำพูน","82","481","586,585.37","126","153,658.54","146","178,048.78","108","131,707.32","101","123,170.73"
"11140  :  โรงพยาบาลแม่ทา","6,236","175","2,806.29","45","721.62","46","737.65","43","689.54","41","657.47"
"11141  :  โรงพยาบาลบ้านโฮ่ง","7,394","220","2,975.39","40","540.98","61","824.99","57","770.90","62","838.52"
"11142  :  โรงพยาบาลลี้","0","1,230","0.00","312","0.00","304","0.00","298","0.00","316","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3,830","755","19,712.79","185","4,830.29","193","5,039.16","197","5,143.60","180","4,699.74"
"11144  :  โรงพยาบาลป่าซาง","4,983","252","5,057.19","61","1,224.16","74","1,485.05","62","1,244.23","55","1,103.75"
"11145  :  โรงพยาบาลบ้านธิ","8,175","119","1,455.66","29","354.74","33","403.67","18","220.18","39","477.06"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2,323","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,783","50","2,804.26","12","673.02","20","1,121.70","11","616.94","7","392.60"
"10672  :  โรงพยาบาลลำปาง","35,719","1,204","3,370.76","242","677.51","322","901.48","278","778.30","362","1,013.47"
"11146  :  โรงพยาบาลแม่เมาะ","9,013","378","4,193.94","88","976.37","96","1,065.13","105","1,164.98","89","987.46"
"11147  :  โรงพยาบาลเกาะคา","1,376","463","33,648.26","103","7,485.47","145","10,537.79","106","7,703.49","109","7,921.51"
"11148  :  โรงพยาบาลเสริมงาม","4,965","1,037","20,886.20","234","4,712.99","271","5,458.21","272","5,478.35","260","5,236.66"
"11149  :  โรงพยาบาลงาว","2,528","480","18,987.34","114","4,509.49","128","5,063.29","96","3,797.47","142","5,617.09"
"11150  :  โรงพยาบาลแจ้ห่ม","5,123","393","7,671.29","81","1,581.10","120","2,342.38","78","1,522.55","114","2,225.26"
"11151  :  โรงพยาบาลวังเหนือ","4,643","782","16,842.56","204","4,393.71","196","4,221.41","190","4,092.18","192","4,135.26"
"11152  :  โรงพยาบาลเถิน","4,056","286","7,051.28","77","1,898.42","65","1,602.56","65","1,602.56","79","1,947.73"
"11153  :  โรงพยาบาลแม่พริก","3,640","140","3,846.15","37","1,016.48","29","796.70","33","906.59","41","1,126.37"
"11154  :  โรงพยาบาลแม่ทะ","4,954","501","10,113.04","139","2,805.81","137","2,765.44","109","2,200.24","116","2,341.54"
"11155  :  โรงพยาบาลสบปราบ","5,895","444","7,531.81","108","1,832.06","122","2,069.55","105","1,781.17","109","1,849.02"
"11156  :  โรงพยาบาลห้างฉัตร","8,084","703","8,696.19","161","1,991.59","209","2,585.35","170","2,102.92","163","2,016.33"
"11157  :  โรงพยาบาลเมืองปาน","2,910","349","11,993.13","85","2,920.96","84","2,886.60","84","2,886.60","96","3,298.97"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","18,650","720","3,860.59","151","809.65","198","1,061.66","171","916.89","200","1,072.39"
"11158  :  โรงพยาบาลตรอน","3,835","121","3,155.15","25","651.89","26","677.97","28","730.12","42","1,095.18"
"11159  :  โรงพยาบาลท่าปลา","4,539","637","14,033.93","147","3,238.60","145","3,194.54","150","3,304.69","195","4,296.10"
"11160  :  โรงพยาบาลน้ำปาด","3,397","275","8,095.38","59","1,736.83","67","1,972.33","75","2,207.83","74","2,178.39"
"11161  :  โรงพยาบาลฟากท่า","3,159","36","1,139.60","8","253.24","10","316.56","6","189.93","12","379.87"
"11162  :  โรงพยาบาลบ้านโคก","2,116","45","2,126.65","15","708.88","14","661.63","7","330.81","9","425.33"
"11163  :  โรงพยาบาลพิชัย","4,008","349","8,707.58","82","2,045.91","93","2,320.36","69","1,721.56","105","2,619.76"
"11164  :  โรงพยาบาลลับแล","3,050","240","7,868.85","46","1,508.20","55","1,803.28","62","2,032.79","77","2,524.59"
"11165  :  โรงพยาบาลทองแสนขัน","4,855","86","1,771.37","21","432.54","25","514.93","19","391.35","21","432.54"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","6,417","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","1,182","0.00","350","0.00","374","0.00","272","0.00","186","0.00"
"11166  :  โรงพยาบาลร้องกวาง","3,036","199","6,554.68","42","1,383.40","51","1,679.84","52","1,712.78","54","1,778.66"
"11167  :  โรงพยาบาลลอง","7,066","386","5,462.78","104","1,471.84","99","1,401.08","87","1,231.25","96","1,358.62"
"11169  :  โรงพยาบาลสูงเม่น","0","256","0.00","67","0.00","78","0.00","53","0.00","58","0.00"
"11170  :  โรงพยาบาลสอง","6,629","282","4,254.04","87","1,312.42","76","1,146.48","59","890.03","60","905.11"
"11171  :  โรงพยาบาลวังชิ้น","3,208","575","17,923.94","118","3,678.30","175","5,455.11","151","4,706.98","131","4,083.54"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,020","185","9,158.42","38","1,881.19","47","2,326.73","47","2,326.73","53","2,623.76"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","7,444","241","3,237.51","52","698.55","73","980.66","68","913.49","48","644.81"
"10716  :  โรงพยาบาลน่าน","20,688","779","3,765.47","185","894.24","210","1,015.08","191","923.24","193","932.91"
"11173  :  โรงพยาบาลแม่จริม","1,986","202","10,171.20","51","2,567.98","55","2,769.39","51","2,567.98","45","2,265.86"
"11174  :  โรงพยาบาลบ้านหลวง","1,656","170","10,265.70","23","1,388.89","40","2,415.46","52","3,140.10","55","3,321.26"
"11175  :  โรงพยาบาลนาน้อย","3,653","347","9,499.04","86","2,354.23","94","2,573.23","93","2,545.85","74","2,025.73"
"11176  :  โรงพยาบาลท่าวังผา","3,109","625","20,102.93","141","4,535.22","199","6,400.77","136","4,374.40","149","4,792.54"
"11177  :  โรงพยาบาลเวียงสา","6,945","519","7,473.00","127","1,828.65","162","2,332.61","120","1,727.86","110","1,583.87"
"11178  :  โรงพยาบาลทุ่งช้าง","2,214","207","9,349.59","33","1,490.51","59","2,664.86","56","2,529.36","59","2,664.86"
"11179  :  โรงพยาบาลเชียงกลาง","2,610","201","7,701.15","39","1,494.25","62","2,375.48","51","1,954.02","49","1,877.39"
"11180  :  โรงพยาบาลนาหมื่น","2,989","189","6,323.19","45","1,505.52","57","1,906.99","48","1,605.89","39","1,304.78"
"11181  :  โรงพยาบาลสันติสุข","2,642","196","7,418.62","40","1,514.00","41","1,551.85","52","1,968.21","63","2,384.56"
"11182  :  โรงพยาบาลบ่อเกลือ","1,545","63","4,077.67","8","517.80","18","1,165.05","18","1,165.05","19","1,229.77"
"11183  :  โรงพยาบาลสองแคว","1,534","105","6,844.85","35","2,281.62","26","1,694.92","21","1,368.97","23","1,499.35"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","2,934","997","33,980.91","229","7,805.04","267","9,100.20","234","7,975.46","267","9,100.20"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","559","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","784","88","11,224.49","19","2,423.47","26","3,316.33","17","2,168.37","26","3,316.33"
"25017  :  โรงพยาบาลภูเพียง","0","39","0.00","12","0.00","9","0.00","9","0.00","9","0.00"
"10717  :  โรงพยาบาลพะเยา","0","1,030","0.00","283","0.00","285","0.00","221","0.00","241","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","572","0.00","137","0.00","175","0.00","127","0.00","133","0.00"
"11184  :  โรงพยาบาลจุน","4,383","546","12,457.22","124","2,829.11","146","3,331.05","153","3,490.76","123","2,806.30"
"11185  :  โรงพยาบาลเชียงม่วน","0","291","0.00","70","0.00","96","0.00","66","0.00","59","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","4,107","470","11,443.88","107","2,605.31","129","3,140.98","119","2,897.49","115","2,800.10"
"11187  :  โรงพยาบาลปง","2,266","374","16,504.85","102","4,501.32","119","5,251.54","70","3,089.14","83","3,662.84"
"11188  :  โรงพยาบาลแม่ใจ","0","176","0.00","45","0.00","52","0.00","38","0.00","41","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","1,710","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","26,074","292","1,119.89","292","1,119.89","0","0.00","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","6,996","48","686.11","48","686.11","0","0.00","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","245","0.00","245","0.00","0","0.00","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,664","52","3,125.00","52","3,125.00","0","0.00","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","217","0.00","217","0.00","0","0.00","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","2,547","75","2,944.64","75","2,944.64","0","0.00","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","10,880","93","854.78","93","854.78","0","0.00","0","0.00","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","3,799","135","3,553.57","135","3,553.57","0","0.00","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","7,510","131","1,744.34","131","1,744.34","0","0.00","0","0.00","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","2,078","68","3,272.38","68","3,272.38","0","0.00","0","0.00","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","3,320","144","4,337.35","144","4,337.35","0","0.00","0","0.00","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","2,434","48","1,972.06","48","1,972.06","0","0.00","0","0.00","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,984","34","1,713.71","34","1,713.71","0","0.00","0","0.00","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","1,651","58","3,513.02","58","3,513.02","0","0.00","0","0.00","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","3,029","82","2,707.16","82","2,707.16","0","0.00","0","0.00","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","8,068","14","173.53","14","173.53","0","0.00","0","0.00","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,004","42","2,095.81","42","2,095.81","0","0.00","0","0.00","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","614","24","3,908.79","24","3,908.79","0","0.00","0","0.00","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","7,198","176","2,445.12","39","541.82","36","500.14","55","764.10","46","639.07"
"11203  :  โรงพยาบาลขุนยวม","3,457","350","10,124.39","83","2,400.93","95","2,748.05","88","2,545.56","84","2,429.85"
"11204  :  โรงพยาบาลปาย","3,675","278","7,564.63","40","1,088.44","55","1,496.60","76","2,068.03","107","2,911.56"
"11205  :  โรงพยาบาลแม่สะเรียง","9,913","813","8,201.35","218","2,199.13","215","2,168.87","194","1,957.03","186","1,876.32"
"11206  :  โรงพยาบาลแม่ลาน้อย","3,249","373","11,480.46","86","2,646.97","93","2,862.42","76","2,339.18","118","3,631.89"
"11207  :  โรงพยาบาลสบเมย","1,639","143","8,724.83","32","1,952.41","35","2,135.45","34","2,074.44","42","2,562.54"
"11208  :  โรงพยาบาลปางมะผ้า","1,939","65","3,352.24","16","825.17","10","515.73","18","928.31","21","1,083.03"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","573","0.00","119","0.00","180","0.00","137","0.00","137","0.00"
"11209  :  โรงพยาบาลโกรกพระ","4,913","65","1,323.02","20","407.08","23","468.15","11","223.90","11","223.90"
"11210  :  โรงพยาบาลชุมแสง","2,606","147","5,640.83","49","1,880.28","41","1,573.29","29","1,112.82","28","1,074.44"
"11211  :  โรงพยาบาลหนองบัว","8,086","221","2,733.12","72","890.43","74","915.16","36","445.21","39","482.32"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,652","96","3,619.91","22","829.56","32","1,206.64","16","603.32","26","980.39"
"11213  :  โรงพยาบาลเก้าเลี้ยว","3,418","120","3,510.83","31","906.96","33","965.48","23","672.91","33","965.48"
"11214  :  โรงพยาบาลตาคลี","5,349","435","8,132.36","105","1,962.98","127","2,374.28","91","1,701.25","112","2,093.85"
"11215  :  โรงพยาบาลท่าตะโก","5,931","432","7,283.76","110","1,854.66","109","1,837.80","92","1,551.17","121","2,040.13"
"11216  :  โรงพยาบาลไพศาลี","5,982","248","4,145.77","68","1,136.74","71","1,186.89","46","768.97","63","1,053.16"
"11217  :  โรงพยาบาลพยุหะคีรี","5,288","242","4,576.40","59","1,115.73","61","1,153.56","53","1,002.27","69","1,304.84"
"11218  :  โรงพยาบาลลาดยาว","5,632","115","2,041.90","33","585.94","33","585.94","24","426.14","25","443.89"
"11219  :  โรงพยาบาลตากฟ้า","6,414","170","2,650.45","68","1,060.18","43","670.41","33","514.50","26","405.36"
"11220  :  โรงพยาบาลแม่วงก์","2,125","239","11,247.06","64","3,011.76","82","3,858.82","42","1,976.47","51","2,400.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","7,679","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1,667","8","479.90","0","0.00","4","239.95","1","59.99","3","179.96"
"10720  :  โรงพยาบาลอุทัยธานี","910","148","16,263.74","35","3,846.15","46","5,054.95","29","3,186.81","38","4,175.82"
"11221  :  โรงพยาบาลทัพทัน","3,232","50","1,547.03","16","495.05","20","618.81","7","216.58","7","216.58"
"11222  :  โรงพยาบาลสว่างอารมณ์","2,731","35","1,281.58","10","366.17","7","256.32","10","366.17","8","292.93"
"11223  :  โรงพยาบาลหนองฉาง","2,750","109","3,963.64","19","690.91","40","1,454.55","30","1,090.91","20","727.27"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,539","11","714.75","4","259.91","2","129.95","2","129.95","3","194.93"
"11225  :  โรงพยาบาลบ้านไร่","5,593","162","2,896.48","39","697.30","42","750.94","41","733.06","40","715.18"
"11226  :  โรงพยาบาลลานสัก","5,405","491","9,084.18","108","1,998.15","168","3,108.23","113","2,090.66","102","1,887.14"
"11227  :  โรงพยาบาลห้วยคต","4,032","172","4,265.87","49","1,215.28","53","1,314.48","39","967.26","31","768.85"
"10721  :  โรงพยาบาลกำแพงเพชร","0","554","0.00","110","0.00","114","0.00","130","0.00","200","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","7,416","46","620.28","14","188.78","11","148.33","10","134.84","11","148.33"
"11229  :  โรงพยาบาลไทรงาม","5,016","163","3,249.60","43","857.26","46","917.07","28","558.21","46","917.07"
"11230  :  โรงพยาบาลคลองลาน","9,720","679","6,985.60","135","1,388.89","215","2,211.93","156","1,604.94","173","1,779.84"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","3,802","418","10,994.21","121","3,182.54","124","3,261.44","78","2,051.55","95","2,498.68"
"11232  :  โรงพยาบาลคลองขลุง","5,070","116","2,287.97","16","315.58","38","749.51","25","493.10","37","729.78"
"11233  :  โรงพยาบาลพรานกระต่าย","7,593","205","2,699.86","50","658.50","60","790.20","43","566.31","52","684.84"
"11234  :  โรงพยาบาลลานกระบือ","7,211","177","2,454.58","53","734.99","59","818.19","34","471.50","31","429.90"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,230","213","6,594.43","35","1,083.59","64","1,981.42","60","1,857.59","54","1,671.83"
"11236  :  โรงพยาบาลปางศิลาทอง","3,519","147","4,177.32","31","880.93","36","1,023.02","43","1,221.94","37","1,051.44"
"14135  :  โรงพยาบาลบึงสามัคคี","4,475","47","1,050.28","6","134.08","17","379.89","4","89.39","20","446.93"
"28010  :  โรงพยาบาลโกสัมพีนคร","2,557","13","508.41","1","39.11","2","78.22","4","156.43","6","234.65"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","11,234","664","5,910.63","159","1,415.35","198","1,762.51","141","1,255.12","166","1,477.66"
"10723  :  โรงพยาบาลแม่สอด","6,592","608","9,223.30","138","2,093.45","143","2,169.30","121","1,835.56","206","3,125.00"
"11238  :  โรงพยาบาลบ้านตาก","4,928","437","8,867.69","114","2,313.31","129","2,617.69","97","1,968.34","97","1,968.34"
"11239  :  โรงพยาบาลสามเงา","3,914","125","3,193.66","29","740.93","33","843.13","22","562.08","41","1,047.52"
"11240  :  โรงพยาบาลแม่ระมาด","5,613","354","6,306.79","76","1,354.00","87","1,549.97","104","1,852.84","87","1,549.97"
"11241  :  โรงพยาบาลท่าสองยาง","3,780","164","4,338.62","35","925.93","43","1,137.57","38","1,005.29","48","1,269.84"
"11242  :  โรงพยาบาลพบพระ","4,960","256","5,161.29","51","1,028.23","68","1,370.97","70","1,411.29","67","1,350.81"
"11243  :  โรงพยาบาลอุ้มผาง","2,281","75","3,288.03","18","789.13","15","657.61","15","657.61","27","1,183.69"
"27443  :  โรงพยาบาลวังเจ้า","871","286","32,835.82","66","7,577.50","66","7,577.50","68","7,807.12","86","9,873.71"
"10724  :  โรงพยาบาลสุโขทัย","0","414","0.00","110","0.00","111","0.00","108","0.00","85","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,785","176","9,859.94","31","1,736.69","58","3,249.30","45","2,521.01","42","2,352.94"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","5,006","90","1,797.84","24","479.42","27","539.35","21","419.50","18","359.57"
"11245  :  โรงพยาบาลคีรีมาศ","4,140","116","2,801.93","23","555.56","40","966.18","31","748.79","22","531.40"
"11246  :  โรงพยาบาลกงไกรลาศ","0","179","0.00","41","0.00","45","0.00","53","0.00","40","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","5,403","472","8,735.89","98","1,813.81","130","2,406.07","106","1,961.87","138","2,554.14"
"11248  :  โรงพยาบาลสวรรคโลก","12","97","808,333.33","22","183,333.33","33","275,000.00","21","175,000.00","21","175,000.00"
"11249  :  โรงพยาบาลศรีนคร","3,071","76","2,474.76","24","781.50","24","781.50","21","683.82","7","227.94"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","9,586","126","1,314.42","0","0.00","1","10.43","0","0.00","125","1,303.98"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","4,360","133","3,050.46","28","642.20","45","1,032.11","24","550.46","36","825.69"
"11252  :  โรงพยาบาลบางระกำ","11,490","262","2,280.24","81","704.96","76","661.44","40","348.13","65","565.71"
"11253  :  โรงพยาบาลบางกระทุ่ม","3,615","118","3,264.18","33","912.86","42","1,161.83","15","414.94","28","774.55"
"11254  :  โรงพยาบาลพรหมพิราม","12,530","347","2,769.35","90","718.28","108","861.93","78","622.51","71","566.64"
"11255  :  โรงพยาบาลวัดโบสถ์","5,133","206","4,013.25","42","818.23","58","1,129.94","53","1,032.53","53","1,032.53"
"11256  :  โรงพยาบาลวังทอง","37","180","486,486.49","40","108,108.11","56","151,351.35","34","91,891.89","50","135,135.14"
"11257  :  โรงพยาบาลเนินมะปราง","0","303","0.00","80","0.00","86","0.00","76","0.00","61","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","5,970","403","6,750.42","105","1,758.79","98","1,641.54","97","1,624.79","103","1,725.29"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","9,524","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","19,629","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","22,446","388","1,728.59","89","396.51","109","485.61","89","396.51","101","449.97"
"11258  :  โรงพยาบาลวังทรายพูน","1,910","179","9,371.73","60","3,141.36","42","2,198.95","42","2,198.95","35","1,832.46"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","3,362","269","8,001.19","56","1,665.68","76","2,260.56","54","1,606.19","83","2,468.77"
"11260  :  โรงพยาบาลบางมูลนาก","8,047","200","2,485.40","83","1,031.44","42","521.93","26","323.10","49","608.92"
"11261  :  โรงพยาบาลโพทะเล","4,690","237","5,053.30","60","1,279.32","86","1,833.69","40","852.88","51","1,087.42"
"11262  :  โรงพยาบาลสามง่าม","3,362","89","2,647.23","17","505.65","22","654.37","21","624.63","29","862.58"
"11263  :  โรงพยาบาลทับคล้อ","5,654","322","5,695.08","74","1,308.81","85","1,503.36","70","1,238.06","93","1,644.85"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","8,087","255","3,153.21","61","754.30","65","803.76","54","667.74","75","927.41"
"11631  :  โรงพยาบาลวชิรบารมี","2,950","94","3,186.44","12","406.78","27","915.25","28","949.15","27","915.25"
"27978  :  โรงพยาบาลสากเหล็ก","6,668","64","959.81","22","329.93","16","239.95","9","134.97","17","254.95"
"27979  :  โรงพยาบาลบึงนาราง","602","77","12,790.70","39","6,478.41","16","2,657.81","8","1,328.90","14","2,325.58"
"27980  :  โรงพยาบาลดงเจริญ","307","35","11,400.65","1","325.73","6","1,954.40","7","2,280.13","21","6,840.39"
"10727  :  โรงพยาบาลเพชรบูรณ์","16,785","533","3,175.45","129","768.54","158","941.32","119","708.97","127","756.63"
"11264  :  โรงพยาบาลชนแดน","8,546","197","2,305.17","47","549.96","54","631.87","39","456.35","57","666.98"
"11265  :  โรงพยาบาลหล่มสัก","10,093","435","4,309.92","89","881.80","113","1,119.59","84","832.26","149","1,476.27"
"11266  :  โรงพยาบาลวิเชียรบุรี","4,396","558","12,693.36","143","3,252.96","153","3,480.44","123","2,798.00","139","3,161.97"
"11267  :  โรงพยาบาลศรีเทพ","5,000","125","2,500.00","22","440.00","40","800.00","29","580.00","34","680.00"
"11268  :  โรงพยาบาลหนองไผ่","9,334","392","4,199.70","94","1,007.07","112","1,199.91","82","878.51","104","1,114.21"
"11269  :  โรงพยาบาลบึงสามพัน","9,380","68","724.95","10","106.61","23","245.20","10","106.61","25","266.52"
"11270  :  โรงพยาบาลน้ำหนาว","3,204","33","1,029.96","12","374.53","10","312.11","7","218.48","4","124.84"
"11271  :  โรงพยาบาลวังโป่ง","5,309","124","2,335.66","45","847.62","28","527.41","30","565.08","21","395.55"
"11272  :  โรงพยาบาลเขาค้อ","1,092","69","6,318.68","11","1,007.33","19","1,739.93","21","1,923.08","18","1,648.35"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","7,249","255","3,517.73","55","758.73","71","979.45","56","772.52","73","1,007.04"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","7,751","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
