"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11128  :  โรงพยาบาลสันป่าตอง","5,084","846","16,640.44","225","4,425.65","252","4,956.73","162","3,186.47","207","4,071.60"
"11129  :  โรงพยาบาลสันกำแพง","0","373","0.00","80","0.00","119","0.00","82","0.00","92","0.00"
"11130  :  โรงพยาบาลสันทราย","0","367","0.00","85","0.00","119","0.00","102","0.00","61","0.00"
"11131  :  โรงพยาบาลหางดง","0","441","0.00","137","0.00","124","0.00","89","0.00","91","0.00"
"11132  :  โรงพยาบาลฮอด","6,612","979","14,806.41","312","4,718.69","316","4,779.19","159","2,404.72","192","2,903.81"
"11133  :  โรงพยาบาลดอยเต่า","2,303","837","36,343.90","220","9,552.76","231","10,030.40","165","7,164.57","221","9,596.18"
"11134  :  โรงพยาบาลอมก๋อย","6,340","663","10,457.41","201","3,170.35","165","2,602.52","150","2,365.93","147","2,318.61"
"11135  :  โรงพยาบาลสารภี","0","347","0.00","100","0.00","103","0.00","65","0.00","79","0.00"
"11136  :  โรงพยาบาลเวียงแหง","1","173","17,300,000.00","45","4,500,000.00","41","4,100,000.00","44","4,400,000.00","43","4,300,000.00"
"11137  :  โรงพยาบาลไชยปราการ","2,305","608","26,377.44","143","6,203.90","174","7,548.81","131","5,683.30","160","6,941.43"
"11138  :  โรงพยาบาลแม่วาง","3,508","404","11,516.53","141","4,019.38","107","3,050.17","65","1,852.91","91","2,594.07"
"11139  :  โรงพยาบาลแม่ออน","0","363","0.00","86","0.00","102","0.00","89","0.00","86","0.00"
"11507  :  โรงพยาบาลกองบิน 41","338","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","152","0.00","52","0.00","51","0.00","25","0.00","24","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,924","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","7,652","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","1","0.00","1","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6,637","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","8,205","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,361","284","20,867.01","75","5,510.65","95","6,980.16","64","4,702.42","50","3,673.77"
"10714  :  โรงพยาบาลลำพูน","0","550","0.00","147","0.00","197","0.00","96","0.00","110","0.00"
"11140  :  โรงพยาบาลแม่ทา","5,898","269","4,560.87","81","1,373.35","97","1,644.63","51","864.70","40","678.20"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5,119","441","8,614.96","102","1,992.58","112","2,187.93","101","1,973.04","126","2,461.42"
"11142  :  โรงพยาบาลลี้","0","1,531","0.00","392","0.00","433","0.00","319","0.00","387","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3,477","460","13,229.80","120","3,451.25","101","2,904.80","105","3,019.84","134","3,853.90"
"11144  :  โรงพยาบาลป่าซาง","5,214","393","7,537.40","84","1,611.05","130","2,493.29","77","1,476.79","102","1,956.27"
"11145  :  โรงพยาบาลบ้านธิ","7,749","57","735.58","9","116.14","16","206.48","15","193.57","17","219.38"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2,907","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,726","192","11,123.99","39","2,259.56","63","3,650.06","42","2,433.37","48","2,781.00"
"10672  :  โรงพยาบาลลำปาง","0","1,351","0.00","345","0.00","365","0.00","309","0.00","332","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","8,941","246","2,751.37","73","816.46","76","850.02","39","436.19","58","648.70"
"11147  :  โรงพยาบาลเกาะคา","1,254","408","32,535.89","74","5,901.12","144","11,483.25","75","5,980.86","115","9,170.65"
"11148  :  โรงพยาบาลเสริมงาม","4,823","423","8,770.47","96","1,990.46","141","2,923.49","80","1,658.72","106","2,197.80"
"11149  :  โรงพยาบาลงาว","2,525","449","17,782.18","120","4,752.48","126","4,990.10","99","3,920.79","104","4,118.81"
"11150  :  โรงพยาบาลแจ้ห่ม","4,418","291","6,586.69","65","1,471.25","105","2,376.64","62","1,403.35","59","1,335.45"
"11151  :  โรงพยาบาลวังเหนือ","4,130","279","6,755.45","70","1,694.92","80","1,937.05","59","1,428.57","70","1,694.92"
"11152  :  โรงพยาบาลเถิน","3,718","509","13,690.16","124","3,335.13","178","4,787.52","102","2,743.41","105","2,824.10"
"11153  :  โรงพยาบาลแม่พริก","3,716","132","3,552.21","30","807.32","53","1,426.26","31","834.23","18","484.39"
"11154  :  โรงพยาบาลแม่ทะ","4,313","159","3,686.53","36","834.69","59","1,367.96","29","672.39","35","811.50"
"11155  :  โรงพยาบาลสบปราบ","6,317","263","4,163.37","63","997.31","89","1,408.90","53","839.01","58","918.16"
"11156  :  โรงพยาบาลห้างฉัตร","7,157","239","3,339.39","60","838.34","91","1,271.48","51","712.59","37","516.98"
"11157  :  โรงพยาบาลเมืองปาน","2,855","257","9,001.75","80","2,802.10","70","2,451.84","46","1,611.21","61","2,136.60"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","15,501","559","3,606.22","114","735.44","181","1,167.67","143","922.52","121","780.59"
"11158  :  โรงพยาบาลตรอน","4,808","105","2,183.86","23","478.37","32","665.56","24","499.17","26","540.77"
"11159  :  โรงพยาบาลท่าปลา","4,293","312","7,267.65","91","2,119.73","108","2,515.72","60","1,397.62","53","1,234.57"
"11160  :  โรงพยาบาลน้ำปาด","3,416","89","2,605.39","31","907.49","31","907.49","14","409.84","13","380.56"
"11161  :  โรงพยาบาลฟากท่า","2,900","22","758.62","7","241.38","9","310.34","3","103.45","3","103.45"
"11162  :  โรงพยาบาลบ้านโคก","2,341","31","1,324.22","11","469.88","7","299.02","7","299.02","6","256.30"
"11163  :  โรงพยาบาลพิชัย","4,094","219","5,349.29","54","1,319.00","67","1,636.54","53","1,294.58","45","1,099.17"
"11164  :  โรงพยาบาลลับแล","5,784","176","3,042.88","47","812.59","46","795.30","28","484.09","55","950.90"
"11165  :  โรงพยาบาลทองแสนขัน","3,897","82","2,104.18","25","641.52","28","718.50","14","359.25","15","384.91"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,199","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","623","0.00","169","0.00","210","0.00","101","0.00","143","0.00"
"11166  :  โรงพยาบาลร้องกวาง","2,978","197","6,615.18","59","1,981.20","55","1,846.88","40","1,343.18","43","1,443.92"
"11167  :  โรงพยาบาลลอง","6,381","266","4,168.63","87","1,363.42","71","1,112.68","50","783.58","58","908.95"
"11169  :  โรงพยาบาลสูงเม่น","0","284","0.00","76","0.00","86","0.00","57","0.00","65","0.00"
"11170  :  โรงพยาบาลสอง","6,263","186","2,969.82","54","862.21","70","1,117.68","28","447.07","34","542.87"
"11171  :  โรงพยาบาลวังชิ้น","2,700","595","22,037.04","190","7,037.04","202","7,481.48","104","3,851.85","99","3,666.67"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,973","202","10,238.22","68","3,446.53","56","2,838.32","43","2,179.42","35","1,773.95"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","7,430","172","2,314.94","52","699.87","52","699.87","33","444.15","35","471.06"
"10716  :  โรงพยาบาลน่าน","15,161","558","3,680.50","138","910.23","194","1,279.60","114","751.93","112","738.74"
"11173  :  โรงพยาบาลแม่จริม","2,129","113","5,307.66","24","1,127.29","36","1,690.93","31","1,456.08","22","1,033.35"
"11174  :  โรงพยาบาลบ้านหลวง","1,616","156","9,653.47","30","1,856.44","41","2,537.13","29","1,794.55","56","3,465.35"
"11175  :  โรงพยาบาลนาน้อย","3,240","204","6,296.30","56","1,728.40","53","1,635.80","36","1,111.11","59","1,820.99"
"11176  :  โรงพยาบาลท่าวังผา","2,758","423","15,337.20","122","4,423.50","109","3,952.14","102","3,698.33","90","3,263.23"
"11177  :  โรงพยาบาลเวียงสา","6,846","197","2,877.59","58","847.21","55","803.39","45","657.32","39","569.68"
"11178  :  โรงพยาบาลทุ่งช้าง","1,996","236","11,823.65","65","3,256.51","70","3,507.01","41","2,054.11","60","3,006.01"
"11179  :  โรงพยาบาลเชียงกลาง","2,590","241","9,305.02","68","2,625.48","89","3,436.29","40","1,544.40","44","1,698.84"
"11180  :  โรงพยาบาลนาหมื่น","2,600","110","4,230.77","25","961.54","44","1,692.31","22","846.15","19","730.77"
"11181  :  โรงพยาบาลสันติสุข","2,549","173","6,786.98","38","1,490.78","67","2,628.48","44","1,726.17","24","941.55"
"11182  :  โรงพยาบาลบ่อเกลือ","1,587","144","9,073.72","28","1,764.34","49","3,087.59","33","2,079.40","34","2,142.41"
"11183  :  โรงพยาบาลสองแคว","1,641","195","11,883.00","58","3,534.43","71","4,326.63","29","1,767.22","37","2,254.72"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3,455","313","9,059.33","71","2,054.99","88","2,547.03","66","1,910.27","88","2,547.03"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,338","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","767","84","10,951.76","19","2,477.18","23","2,998.70","18","2,346.81","24","3,129.07"
"25017  :  โรงพยาบาลภูเพียง","730","93","12,739.73","27","3,698.63","32","4,383.56","17","2,328.77","17","2,328.77"
"10717  :  โรงพยาบาลพะเยา","0","801","0.00","232","0.00","231","0.00","154","0.00","184","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","740","0.00","181","0.00","240","0.00","147","0.00","172","0.00"
"11184  :  โรงพยาบาลจุน","4,057","285","7,024.90","102","2,514.17","79","1,947.25","41","1,010.60","63","1,552.87"
"11185  :  โรงพยาบาลเชียงม่วน","0","94","0.00","27","0.00","22","0.00","17","0.00","28","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","3,589","431","12,008.92","123","3,427.14","141","3,928.67","87","2,424.07","80","2,229.03"
"11187  :  โรงพยาบาลปง","2,517","267","10,607.87","65","2,582.44","86","3,416.77","67","2,661.90","49","1,946.76"
"11188  :  โรงพยาบาลแม่ใจ","0","232","0.00","54","0.00","66","0.00","54","0.00","58","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","52","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","13","0.00","2","0.00","3","0.00","4","0.00","4","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","22,910","1,887","8,236.58","527","2,300.31","621","2,710.61","340","1,484.07","399","1,741.60"
"11189  :  โรงพยาบาลเทิง","6,436","587","9,120.57","140","2,175.26","150","2,330.64","129","2,004.35","168","2,610.32"
"11190  :  โรงพยาบาลพาน","0","1,554","0.00","365","0.00","380","0.00","419","0.00","390","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,661","154","9,271.52","42","2,528.60","63","3,792.90","24","1,444.91","25","1,505.12"
"11192  :  โรงพยาบาลแม่จัน","0","982","0.00","234","0.00","296","0.00","172","0.00","280","0.00"
"11193  :  โรงพยาบาลเชียงแสน","2,046","305","14,907.14","80","3,910.07","104","5,083.09","72","3,519.06","49","2,394.92"
"11194  :  โรงพยาบาลแม่สาย","12,499","500","4,000.32","149","1,192.10","165","1,320.11","110","880.07","76","608.05"
"11195  :  โรงพยาบาลแม่สรวย","3,883","775","19,958.79","195","5,021.89","283","7,288.18","161","4,146.28","136","3,502.45"
"11196  :  โรงพยาบาลเวียงป่าเป้า","6,745","706","10,467.01","248","3,676.80","227","3,365.46","113","1,675.32","118","1,749.44"
"11197  :  โรงพยาบาลพญาเม็งราย","2,242","353","15,744.87","97","4,326.49","124","5,530.78","68","3,033.01","64","2,854.59"
"11198  :  โรงพยาบาลเวียงแก่น","3,373","319","9,457.46","98","2,905.43","113","3,350.13","53","1,571.30","55","1,630.60"
"11199  :  โรงพยาบาลขุนตาล","2,275","220","9,670.33","62","2,725.27","81","3,560.44","44","1,934.07","33","1,450.55"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,976","307","15,536.44","61","3,087.04","104","5,263.16","58","2,935.22","84","4,251.01"
"11201  :  โรงพยาบาลแม่ลาว","1,429","312","21,833.45","91","6,368.09","106","7,417.77","60","4,198.74","55","3,848.85"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","2,767","341","12,323.82","71","2,565.96","121","4,372.97","64","2,312.97","85","3,071.92"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","8,012","183","2,284.07","41","511.73","62","773.84","22","274.59","58","723.91"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,144","192","8,955.22","59","2,751.87","72","3,358.21","34","1,585.82","27","1,259.33"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","613","93","15,171.29","31","5,057.10","32","5,220.23","18","2,936.38","12","1,957.59"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","3,347","250","7,469.38","67","2,001.79","60","1,792.65","60","1,792.65","63","1,882.28"
"11203  :  โรงพยาบาลขุนยวม","3,309","267","8,068.90","73","2,206.10","75","2,266.55","63","1,903.90","56","1,692.35"
"11204  :  โรงพยาบาลปาย","3,304","291","8,807.51","71","2,148.91","75","2,269.98","73","2,209.44","72","2,179.18"
"11205  :  โรงพยาบาลแม่สะเรียง","8,114","651","8,023.17","150","1,848.66","178","2,193.74","141","1,737.74","182","2,243.04"
"11206  :  โรงพยาบาลแม่ลาน้อย","3,101","517","16,672.04","127","4,095.45","169","5,449.85","106","3,418.25","115","3,708.48"
"11207  :  โรงพยาบาลสบเมย","1,901","166","8,732.25","49","2,577.59","53","2,788.01","41","2,156.76","23","1,209.89"
"11208  :  โรงพยาบาลปางมะผ้า","1,854","107","5,771.31","29","1,564.19","34","1,833.87","17","916.94","27","1,456.31"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","850","0.00","224","0.00","230","0.00","183","0.00","213","0.00"
"11209  :  โรงพยาบาลโกรกพระ","4,077","183","4,488.59","56","1,373.56","68","1,667.89","29","711.31","30","735.84"
"11210  :  โรงพยาบาลชุมแสง","2,764","137","4,956.58","41","1,483.36","27","976.85","26","940.67","43","1,555.72"
"11211  :  โรงพยาบาลหนองบัว","7,867","196","2,491.42","54","686.41","50","635.57","39","495.74","53","673.70"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,334","252","10,796.92","71","3,041.99","81","3,470.44","39","1,670.95","61","2,613.54"
"11213  :  โรงพยาบาลเก้าเลี้ยว","2,984","133","4,457.10","28","938.34","45","1,508.04","26","871.31","34","1,139.41"
"11214  :  โรงพยาบาลตาคลี","6,733","415","6,163.67","114","1,693.15","101","1,500.07","97","1,440.67","103","1,529.78"
"11215  :  โรงพยาบาลท่าตะโก","5,417","609","11,242.39","201","3,710.54","187","3,452.10","109","2,012.18","112","2,067.57"
"11216  :  โรงพยาบาลไพศาลี","5,159","232","4,497.00","56","1,085.48","72","1,395.62","58","1,124.25","46","891.65"
"11217  :  โรงพยาบาลพยุหะคีรี","3,200","180","5,625.00","39","1,218.75","61","1,906.25","39","1,218.75","41","1,281.25"
"11218  :  โรงพยาบาลลาดยาว","4,925","182","3,695.43","61","1,238.58","59","1,197.97","30","609.14","32","649.75"
"11219  :  โรงพยาบาลตากฟ้า","5,802","138","2,378.49","27","465.36","45","775.59","27","465.36","39","672.18"
"11220  :  โรงพยาบาลแม่วงก์","1,914","193","10,083.59","51","2,664.58","47","2,455.59","35","1,828.63","60","3,134.80"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","11,628","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","4,804","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1,389","62","4,463.64","17","1,223.90","23","1,655.87","9","647.95","13","935.93"
"10720  :  โรงพยาบาลอุทัยธานี","887","309","34,836.53","85","9,582.86","93","10,484.78","66","7,440.81","65","7,328.07"
"11221  :  โรงพยาบาลทัพทัน","3,531","227","6,428.77","65","1,840.84","58","1,642.59","42","1,189.46","62","1,755.88"
"11222  :  โรงพยาบาลสว่างอารมณ์","2,842","18","633.36","3","105.56","5","175.93","6","211.12","4","140.75"
"11223  :  โรงพยาบาลหนองฉาง","2,778","84","3,023.76","18","647.95","15","539.96","19","683.95","32","1,151.91"
"11224  :  โรงพยาบาลหนองขาหย่าง","1,445","24","1,660.90","5","346.02","6","415.22","3","207.61","10","692.04"
"11225  :  โรงพยาบาลบ้านไร่","6,156","305","4,954.52","78","1,267.06","94","1,526.97","62","1,007.15","71","1,153.35"
"11226  :  โรงพยาบาลลานสัก","5,306","334","6,294.76","66","1,243.87","101","1,903.51","73","1,375.80","94","1,771.58"
"11227  :  โรงพยาบาลห้วยคต","3,288","106","3,223.84","41","1,246.96","24","729.93","23","699.51","18","547.45"
"10721  :  โรงพยาบาลกำแพงเพชร","26","888","3,415,384.62","249","957,692.31","298","1,146,153.85","183","703,846.15","158","607,692.31"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","6,362","80","1,257.47","24","377.24","33","518.70","15","235.77","8","125.75"
"11229  :  โรงพยาบาลไทรงาม","4,691","129","2,749.95","38","810.06","41","874.01","26","554.25","24","511.62"
"11230  :  โรงพยาบาลคลองลาน","8,377","436","5,204.73","120","1,432.49","149","1,778.68","88","1,050.50","79","943.06"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","3,730","245","6,568.36","68","1,823.06","86","2,305.63","34","911.53","57","1,528.15"
"11232  :  โรงพยาบาลคลองขลุง","3,787","199","5,254.82","78","2,059.68","72","1,901.24","29","765.78","20","528.12"
"11233  :  โรงพยาบาลพรานกระต่าย","7,277","297","4,081.35","72","989.42","79","1,085.61","78","1,071.87","68","934.45"
"11234  :  โรงพยาบาลลานกระบือ","4,369","143","3,273.06","54","1,235.98","44","1,007.10","17","389.11","28","640.88"
"11235  :  โรงพยาบาลทรายทองวัฒนา","3,418","200","5,851.38","65","1,901.70","61","1,784.67","24","702.17","50","1,462.84"
"11236  :  โรงพยาบาลปางศิลาทอง","1,219","57","4,675.96","16","1,312.55","19","1,558.65","15","1,230.52","7","574.24"
"14135  :  โรงพยาบาลบึงสามัคคี","4,251","161","3,787.34","38","893.91","46","1,082.10","40","940.96","37","870.38"
"28010  :  โรงพยาบาลโกสัมพีนคร","1,857","228","12,277.87","38","2,046.31","64","3,446.42","75","4,038.77","51","2,746.37"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","12,360","504","4,077.67","194","1,569.58","143","1,156.96","77","622.98","90","728.16"
"10723  :  โรงพยาบาลแม่สอด","6,806","812","11,930.65","181","2,659.42","243","3,570.38","179","2,630.03","209","3,070.82"
"11238  :  โรงพยาบาลบ้านตาก","4,428","477","10,772.36","110","2,484.19","170","3,839.21","104","2,348.69","93","2,100.27"
"11239  :  โรงพยาบาลสามเงา","3,282","181","5,514.93","38","1,157.83","60","1,828.15","37","1,127.36","46","1,401.58"
"11240  :  โรงพยาบาลแม่ระมาด","5,273","521","9,880.52","113","2,142.99","166","3,148.11","127","2,408.50","115","2,180.92"
"11241  :  โรงพยาบาลท่าสองยาง","5,076","249","4,905.44","62","1,221.43","104","2,048.86","53","1,044.13","30","591.02"
"11242  :  โรงพยาบาลพบพระ","6,233","296","4,748.92","65","1,042.84","79","1,267.45","81","1,299.53","71","1,139.10"
"11243  :  โรงพยาบาลอุ้มผาง","2,038","175","8,586.85","38","1,864.57","45","2,208.05","48","2,355.25","44","2,158.98"
"27443  :  โรงพยาบาลวังเจ้า","783","284","36,270.75","68","8,684.55","95","12,132.82","70","8,939.97","51","6,513.41"
"10724  :  โรงพยาบาลสุโขทัย","2,488","383","15,393.89","142","5,707.40","108","4,340.84","58","2,331.19","75","3,014.47"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","2,027","312","15,392.21","73","3,601.38","99","4,884.07","65","3,206.71","75","3,700.05"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","3,694","42","1,136.98","14","378.99","12","324.85","8","216.57","8","216.57"
"11245  :  โรงพยาบาลคีรีมาศ","4,024","113","2,808.15","42","1,043.74","42","1,043.74","16","397.61","13","323.06"
"11246  :  โรงพยาบาลกงไกรลาศ","5,156","134","2,598.91","42","814.58","38","737.01","32","620.64","22","426.69"
"11247  :  โรงพยาบาลศรีสัชนาลัย","5,042","407","8,072.19","130","2,578.34","184","3,649.35","62","1,229.67","31","614.84"
"11248  :  โรงพยาบาลสวรรคโลก","0","262","0.00","60","0.00","92","0.00","66","0.00","44","0.00"
"11249  :  โรงพยาบาลศรีนคร","2,995","140","4,674.46","46","1,535.89","45","1,502.50","24","801.34","25","834.72"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","7,733","115","1,487.13","26","336.22","28","362.08","35","452.61","26","336.22"
"10676  :  โรงพยาบาลพุทธชินราช","0","356","0.00","87","0.00","128","0.00","65","0.00","76","0.00"
"11251  :  โรงพยาบาลชาติตระการ","3,135","112","3,572.57","45","1,435.41","25","797.45","18","574.16","24","765.55"
"11252  :  โรงพยาบาลบางระกำ","11,889","231","1,942.97","52","437.38","97","815.88","40","336.45","42","353.27"
"11253  :  โรงพยาบาลบางกระทุ่ม","3,565","95","2,664.80","26","729.31","38","1,065.92","20","561.01","11","308.56"
"11254  :  โรงพยาบาลพรหมพิราม","8,404","239","2,843.88","72","856.73","64","761.54","53","630.65","50","594.95"
"11255  :  โรงพยาบาลวัดโบสถ์","4,984","117","2,347.51","26","521.67","43","862.76","22","441.41","26","521.67"
"11256  :  โรงพยาบาลวังทอง","0","150","0.00","45","0.00","46","0.00","29","0.00","30","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","130","0.00","36","0.00","36","0.00","19","0.00","39","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","5,281","241","4,563.53","95","1,798.90","82","1,552.74","26","492.33","38","719.56"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","13,980","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","3,204","919","28,682.90","233","7,272.16","308","9,612.98","186","5,805.24","192","5,992.51"
"11258  :  โรงพยาบาลวังทรายพูน","1,862","136","7,303.97","39","2,094.52","33","1,772.29","20","1,074.11","44","2,363.05"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","2,966","356","12,002.70","105","3,540.12","98","3,304.11","82","2,764.67","71","2,393.80"
"11260  :  โรงพยาบาลบางมูลนาก","3,870","190","4,909.56","68","1,757.11","51","1,317.83","27","697.67","44","1,136.95"
"11261  :  โรงพยาบาลโพทะเล","3,988","365","9,152.46","116","2,908.73","98","2,457.37","69","1,730.19","82","2,056.17"
"11262  :  โรงพยาบาลสามง่าม","3,845","187","4,863.46","61","1,586.48","65","1,690.51","30","780.23","31","806.24"
"11263  :  โรงพยาบาลทับคล้อ","6,603","219","3,316.67","75","1,135.85","64","969.26","41","620.93","39","590.64"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","7,852","169","2,152.32","40","509.42","58","738.67","31","394.80","40","509.42"
"11631  :  โรงพยาบาลวชิรบารมี","2,787","200","7,176.18","50","1,794.04","59","2,116.97","48","1,722.28","43","1,542.88"
"27978  :  โรงพยาบาลสากเหล็ก","2,855","166","5,814.36","46","1,611.21","51","1,786.34","41","1,436.08","28","980.74"
"27979  :  โรงพยาบาลบึงนาราง","210","161","76,666.67","39","18,571.43","45","21,428.57","39","18,571.43","38","18,095.24"
