"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11403  :  โรงพยาบาลควนกาหลง","584","151","59","39.07"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","553","15","8","53.33"
"28786  :  โรงพยาบาลมะนัง","245","29","9","31.03"
"10683  :  โรงพยาบาลตรัง","0","3,580","1,648","46.03"
"11407  :  โรงพยาบาลกันตัง","0","1,368","661","48.32"
"11408  :  โรงพยาบาลย่านตาขาว","0","2,342","1,578","67.38"
"11409  :  โรงพยาบาลปะเหลียน","0","3,558","2,276","63.97"
"11410  :  โรงพยาบาลสิเกา","0","1,045","604","57.80"
"11411  :  โรงพยาบาลห้วยยอด","0","1,914","1,402","73.25"
"11412  :  โรงพยาบาลวังวิเศษ","0","1,031","526","51.02"
"11413  :  โรงพยาบาลนาโยง","0","2,559","1,766","69.01"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","1,810","1,389","76.74"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","416","278","66.83"
"10747  :  โรงพยาบาลพัทลุง","0","8,389","6,036","71.95"
"11414  :  โรงพยาบาลกงหรา","0","1,420","864","60.85"
"11415  :  โรงพยาบาลเขาชัยสน","0","3,521","2,234","63.45"
"11416  :  โรงพยาบาลตะโหมด","0","3,916","2,664","68.03"
"11417  :  โรงพยาบาลควนขนุน","0","1,628","810","49.75"
"11418  :  โรงพยาบาลปากพะยูน","0","3,814","2,404","63.03"
"11419  :  โรงพยาบาลศรีบรรพต","0","1,318","930","70.56"
"11420  :  โรงพยาบาลป่าบอน","0","2,987","1,915","64.11"
"11421  :  โรงพยาบาลบางแก้ว","0","2,009","1,221","60.78"
"11422  :  โรงพยาบาลป่าพะยอม","0","3,704","2,233","60.29"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","439","277","63.10"
"10748  :  โรงพยาบาลปัตตานี","0","6,196","4,672","75.40"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","3,610","2,426","67.20"
"11425  :  โรงพยาบาลปะนาเระ","0","2,170","1,334","61.47"
"11426  :  โรงพยาบาลมายอ","0","547","192","35.10"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","182","164","90.11"
"11428  :  โรงพยาบาลไม้แก่น","0","231","105","45.45"
"11429  :  โรงพยาบาลยะหริ่ง","0","1,818","1,341","73.76"
"11430  :  โรงพยาบาลยะรัง","0","2,145","1,111","51.79"
"11431  :  โรงพยาบาลแม่ลาน","0","1,107","767","69.29"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","1,924","1,246","64.76"
"11464  :  โรงพยาบาลกะพ้อ","0","425","312","73.41"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","377","41","18","43.90"
"11434  :  โรงพยาบาลรามัน","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","275","16","4","25.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","6,204","2,742","44.20"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","2,640","1,821","68.98"
"11435  :  โรงพยาบาลตากใบ","0","890","331","37.19"
"11436  :  โรงพยาบาลบาเจาะ","0","1,803","1,316","72.99"
"11437  :  โรงพยาบาลระแงะ","0","2,211","1,029","46.54"
"11438  :  โรงพยาบาลรือเสาะ","0","1,540","1,018","66.10"
"11439  :  โรงพยาบาลศรีสาคร","0","3,236","2,281","70.49"
"11440  :  โรงพยาบาลแว้ง","0","389","23","5.91"
"11441  :  โรงพยาบาลสุคิริน","0","63","26","41.27"
"11442  :  โรงพยาบาลสุไหงปาดี","0","3,130","1,783","56.96"
"13818  :  โรงพยาบาลจะแนะ","0","2,571","1,645","63.98"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","3,319","2,033","61.25"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","640","330","51.56"
