"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","150","3","1","33.33"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","99","7","2","28.57"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","536","260","78","30.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","1,186","294","93","31.63"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","501","295","122","41.36"
"11420  :  โรงพยาบาลป่าบอน","604","218","75","34.40"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","884","403","153","37.97"
"10748  :  โรงพยาบาลปัตตานี","3","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","468","24","15","62.50"
"11434  :  โรงพยาบาลรามัน","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,879","1","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","1,304","13","5","38.46"
"11437  :  โรงพยาบาลระแงะ","1,896","24","2","8.33"
"11438  :  โรงพยาบาลรือเสาะ","1,286","30","8","26.67"
"11439  :  โรงพยาบาลศรีสาคร","745","30","5","16.67"
"11440  :  โรงพยาบาลแว้ง","925","3","1","33.33"
"11441  :  โรงพยาบาลสุคิริน","487","17","5","29.41"
"11442  :  โรงพยาบาลสุไหงปาดี","1,372","12","5","41.67"
"13818  :  โรงพยาบาลจะแนะ","1,172","27","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","855","30","5","16.67"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","664","3","0","0.00"
