"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11422  :  โรงพยาบาลป่าพะยอม","0","2,340","1,550","66.24"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","287","130","45.30"
"10748  :  โรงพยาบาลปัตตานี","0","157","53","33.76"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","115","34","29.57"
"11425  :  โรงพยาบาลปะนาเระ","0","2","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","2","2","100.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","168","42","25.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","131","38","29.01"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","87","25","28.74"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","198","110","55.56"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","0","241","118","48.96"
"11434  :  โรงพยาบาลรามัน","0","2,700","1,782","66.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","111","12","10.81"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","1,228","865","70.44"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","189","149","78.84"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","567","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","169","153","90.53"
"11435  :  โรงพยาบาลตากใบ","0","4,532","2,962","65.36"
"11436  :  โรงพยาบาลบาเจาะ","0","15","7","46.67"
"11437  :  โรงพยาบาลระแงะ","0","454","323","71.15"
"11438  :  โรงพยาบาลรือเสาะ","0","613","328","53.51"
"11439  :  โรงพยาบาลศรีสาคร","0","1,900","1,311","69.00"
"11440  :  โรงพยาบาลแว้ง","0","343","35","10.20"
"11441  :  โรงพยาบาลสุคิริน","0","1,398","897","64.16"
"11442  :  โรงพยาบาลสุไหงปาดี","0","970","312","32.16"
"13818  :  โรงพยาบาลจะแนะ","0","381","319","83.73"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","2,026","1,479","73.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","1,159","411","35.46"
