"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"14139  :  โรงพยาบาลรัษฎา","156","1","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","112","4","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","551","65","23","35.38"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","1,258","200","67","33.50"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","540","75","36","48.00"
"11420  :  โรงพยาบาลป่าบอน","640","181","62","34.25"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","945","172","68","39.53"
"10748  :  โรงพยาบาลปัตตานี","3","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","41","0","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","3","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,850","2","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","1,363","114","12","10.53"
"11437  :  โรงพยาบาลระแงะ","1,916","6","2","33.33"
"11438  :  โรงพยาบาลรือเสาะ","1,347","18","5","27.78"
"11439  :  โรงพยาบาลศรีสาคร","796","28","5","17.86"
"11440  :  โรงพยาบาลแว้ง","974","6","2","33.33"
"11441  :  โรงพยาบาลสุคิริน","522","156","37","23.72"
"11442  :  โรงพยาบาลสุไหงปาดี","1,372","7","1","14.29"
"13818  :  โรงพยาบาลจะแนะ","1,215","10","1","10.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","896","4","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","703","8","1","12.50"
