"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","557","149","26.75"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","109","25","22.94"
"10747  :  โรงพยาบาลพัทลุง","0","6,632","4,773","71.97"
"11414  :  โรงพยาบาลกงหรา","0","673","496","73.70"
"11415  :  โรงพยาบาลเขาชัยสน","0","2,757","1,880","68.19"
"11416  :  โรงพยาบาลตะโหมด","0","3,670","2,443","66.57"
"11417  :  โรงพยาบาลควนขนุน","0","1,003","519","51.74"
"11418  :  โรงพยาบาลปากพะยูน","0","3,315","2,021","60.97"
"11419  :  โรงพยาบาลศรีบรรพต","0","1,844","1,326","71.91"
"11420  :  โรงพยาบาลป่าบอน","0","2,161","1,439","66.59"
"11421  :  โรงพยาบาลบางแก้ว","0","2,045","1,348","65.92"
"11422  :  โรงพยาบาลป่าพะยอม","0","4,277","2,741","64.09"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","654","302","46.18"
"10748  :  โรงพยาบาลปัตตานี","0","414","129","31.16"
"11423  :  โรงพยาบาลโคกโพธิ์","0","1","1","100.00"
"11424  :  โรงพยาบาลหนองจิก","0","155","20","12.90"
"11425  :  โรงพยาบาลปะนาเระ","0","4","1","25.00"
"11426  :  โรงพยาบาลมายอ","0","329","197","59.88"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","9","1","11.11"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","207","15","7.25"
"11430  :  โรงพยาบาลยะรัง","0","155","23","14.84"
"11431  :  โรงพยาบาลแม่ลาน","0","167","39","23.35"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","204","31","15.20"
"11464  :  โรงพยาบาลกะพ้อ","0","67","14","20.90"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","420","389","92.62"
"10749  :  โรงพยาบาลเบตง","0","705","469","66.52"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","0","2,311","1,412","61.10"
"11434  :  โรงพยาบาลรามัน","0","2,297","1,533","66.74"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","507","201","39.64"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","1,073","657","61.23"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","674","622","92.28"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","119","39","32.77"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","178","66","37.08"
"11435  :  โรงพยาบาลตากใบ","0","331","22","6.65"
"11436  :  โรงพยาบาลบาเจาะ","0","35","8","22.86"
"11437  :  โรงพยาบาลระแงะ","0","0","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","0","106","36","33.96"
"11439  :  โรงพยาบาลศรีสาคร","0","112","19","16.96"
"11440  :  โรงพยาบาลแว้ง","0","0","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","0","82","14","17.07"
"11442  :  โรงพยาบาลสุไหงปาดี","0","180","42","23.33"
"13818  :  โรงพยาบาลจะแนะ","0","95","24","25.26"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","108","16","14.81"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","29","7","24.14"
