"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"27979  :  โรงพยาบาลบึงนาราง","274","251","15","1","8","152","1","0","0","0","58","14","0","0","11","14,905","54,116","6,846","21,443"
"27980  :  โรงพยาบาลดงเจริญ","366","264","45","0","14","187","1","0","0","0","109","22","0","0","14","11,739","46,043","7,536","24,525"
"10727  :  โรงพยาบาลเพชรบูรณ์","20,078","12,245","2,236","4,831","312","6,926","17","14","0","1","5,169","705","0","0","75","152,974","534,060","80,126","221,266"
"11264  :  โรงพยาบาลชนแดน","7,895","6,588","496","632","75","8,335","15","6","0","1","2,046","410","0","0","153","36,751","145,700","20,675","74,144"
"11265  :  โรงพยาบาลหล่มสัก","10,842","5,020","1,232","655","167","8,597","144","9","0","15","3,071","280","0","0","175","79,833","291,438","37,276","117,751"
"11266  :  โรงพยาบาลวิเชียรบุรี","4,551","3,293","526","252","3","2,190","12","2","0","0","1,069","304","0","0","1","72,193","277,541","43,551","140,547"
"11267  :  โรงพยาบาลศรีเทพ","5,975","4,604","892","419","215","5,292","10","6","0","1","1,523","345","0","0","266","34,242","138,649","17,211","58,747"
"11268  :  โรงพยาบาลหนองไผ่","9,573","7,744","1,137","392","220","5,930","16","8","0","0","2,305","574","0","0","3","51,091","215,949","28,876","106,229"
"11269  :  โรงพยาบาลบึงสามพัน","7,892","5,754","803","832","3","4,362","10","6","0","2","1,728","427","0","0","76","46,473","168,775","23,802","77,340"
"11270  :  โรงพยาบาลน้ำหนาว","3,387","1,400","101","120","63","1,848","6","4","0","2","611","203","0","0","54","15,082","61,763","7,321","22,824"
"11271  :  โรงพยาบาลวังโป่ง","7,155","6,150","519","379","130","3,115","13","5","0","2","1,445","428","0","0","6","19,673","95,401","12,120","47,600"
"11272  :  โรงพยาบาลเขาค้อ","1,951","1,364","278","75","2","1,303","4","1","0","0","248","192","0","0","1","30,698","87,278","12,166","26,937"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","7,393","4,904","376","1,164","275","3,496","13","9","0","0","2,180","280","0","0","254","43,525","203,235","24,272","95,614"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","11,871","6,283","4,885","131","0","4,719","2","0","0","0","319","197","0","0","1","16,233","74,934","10,242","30,364"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","10,519","6,608","600","801","150","9,635","81","9","0","0","2,845","236","0","0","226","127,708","474,777","57,267","207,616"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","5,937","3,024","2,482","356","128","2,459","10","5","0","2","1,318","379","0","0","94","29,330","105,162","18,857","56,188"
"11274  :  โรงพยาบาลบางแพ","7,760","4,887","1,252","1,314","83","2,996","11","6","0","0","1,907","360","0","0","159","32,378","113,627","15,583","54,680"
"11275  :  โรงพยาบาลเจ็ดเสมียน","4,229","2,841","676","559","118","2,158","6","3","0","1","1,057","183","0","0","87","19,322","70,801","9,088","29,170"
"11276  :  โรงพยาบาลปากท่อ","5,415","3,755","501","464","83","2,798","8","8","0","2","1,377","213","0","0","81","47,033","151,746","23,633","65,333"
"11277  :  โรงพยาบาลวัดเพลง","3,528","2,381","300","436","58","1,534","10","5","0","0","1,047","169","0","0","79","16,204","71,940","9,344","30,212"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","10,999","5,742","3,151","1,830","196","3,479","9","4","0","0","2,091","522","0","0","241","44,661","170,949","24,651","83,062"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","3,809","1,222","1,685","356","13","2,689","8","0","0","0","256","114","0","0","6","14,891","65,914","6,973","19,956"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","672","618","9","6","0","255","1","1","0","0","141","33","0","0","6","16,534","61,786","7,668","22,443"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","8,407","4,801","776","2,284","95","4,178","11","4","0","1","1,906","283","0","1","38","199,202","674,403","88,563","306,387"
"10732  :  โรงพยาบาลมะการักษ์","12,087","6,599","2,187","1,094","97","5,534","11","6","0","2","2,635","420","0","0","60","100,450","377,736","55,359","194,290"
"11278  :  โรงพยาบาลไทรโยค","4,397","3,438","163","295","1","2,248","6","6","0","1","879","258","0","0","41","25,575","100,130","14,934","46,679"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,982","1,696","81","152","0","579","1","2","0","0","184","92","0","0","9","11,523","43,165","5,886","18,148"
"11280  :  โรงพยาบาลบ่อพลอย","9,169","6,058","620","464","207","3,501","13","4","0","0","1,728","464","0","0","54","40,046","142,582","18,812","53,497"
"11281  :  โรงพยาบาลท่ากระดาน","2,680","2,251","213","146","8","1,244","3","1","0","0","428","210","0","0","47","12,853","47,461","6,269","20,009"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","10,782","7,613","1,338","1,747","196","4,326","5","4","0","4","3,114","373","0","0","108","78,656","285,011","35,996","118,819"
"11283  :  โรงพยาบาลทองผาภูมิ","11,084","8,041","1,213","903","93","5,172","3","5","0","2","1,399","702","0","0","29","46,517","166,607","22,196","69,687"
"11284  :  โรงพยาบาลสังขละบุรี","23,521","21,375","1,378","189","107","4,956","3","2","0","0","3,207","1,383","0","0","69","27,510","94,590","12,883","36,294"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","5,544","3,950","417","1,076","136","2,521","9","3","0","0","1,376","218","0","0","52","42,335","156,257","20,962","67,298"
"11286  :  โรงพยาบาลเลาขวัญ","3,597","2,913","124","324","100","2,037","9","4","0","0","887","189","0","0","59","27,710","101,831","16,747","48,876"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","5,533","4,546","512","377","0","2,231","9","1","0","1","885","324","0","0","110","28,299","103,642","15,629","52,113"
"11288  :  โรงพยาบาลสถานพระบารมี","2,608","1,913","494","159","11","1,307","9","6","0","3","428","159","0","0","82","15,633","54,458","11,139","31,154"
"11520  :  โรงพยาบาลค่ายสุรสีห์","15,904","7,609","3,659","2,131","0","3,674","1","0","0","0","285","441","0","0","4","32,413","150,615","17,174","55,507"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1,890","1,676","82","60","15","987","5","3","0","0","302","155","0","0","25","4,945","20,858","2,744","8,634"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","4,437","3,783","385","218","0","1,913","11","3","0","0","1,014","201","0","0","53","19,622","81,735","11,920","38,715"
"41701  :  โรงพยาบาลหนองปรือ","3,570","3,075","258","133","1","1,300","6","2","0","0","681","212","0","0","45","17,185","61,914","9,765","29,750"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","20,256","12,715","2,986","3,971","223","13,310","37","24","0","0","4,920","581","0","0","98","186,923","827,403","109,203","402,621"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","9,745","6,566","959","1,602","135","3,895","19","6","0","3","2,033","460","0","0","168","92,851","374,472","44,411","151,265"
"11289  :  โรงพยาบาลเดิมบางนางบวช","4,592","3,156","590","796","122","2,611","9","5","0","2","1,369","233","0","0","74","45,383","196,787","27,728","116,769"
"11290  :  โรงพยาบาลด่านช้าง","9,372","7,542","740","748","135","5,473","12","7","0","1","1,840","465","0","0","57","49,395","196,446","27,569","93,428"
"11291  :  โรงพยาบาลบางปลาม้า","4,515","3,618","213","518","133","2,627","12","5","0","4","1,345","226","0","0","68","43,934","159,449","23,023","84,410"
"11292  :  โรงพยาบาลศรีประจันต์","6,278","4,492","826","853","162","3,154","6","5","0","1","1,813","191","0","0","57","40,510","154,550","21,701","78,799"
"11293  :  โรงพยาบาลดอนเจดีย์","8,025","5,929","633","1,051","113","4,364","5","3","0","0","2,153","349","0","0","52","27,534","137,298","16,760","61,758"
"11294  :  โรงพยาบาลสามชุก","9,151","6,422","1,168","1,087","199","3,754","6","7","0","0","2,354","316","0","0","151","31,576","171,721","20,254","79,400"
"11295  :  โรงพยาบาลอู่ทอง","15,937","10,800","2,056","1,176","255","7,063","10","10","0","0","3,275","594","0","0","152","62,483","245,394","38,809","129,998"
"11296  :  โรงพยาบาลหนองหญ้าไซ","8,330","6,868","549","579","288","4,265","13","5","0","3","2,158","384","0","0","166","28,710","126,148","15,067","61,600"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","10,412","6,977","913","824","0","2,814","13","3","0","1","1,189","388","0","0","39","76,137","239,198","34,506","106,603"
"11298  :  โรงพยาบาลนครชัยศรี","8,513","4,888","1,520","1,273","0","3,567","15","5","0","7","2,390","241","0","0","53","30,892","106,261","17,706","59,062"
"11299  :  โรงพยาบาลห้วยพลู","4,770","3,315","761","368","63","2,473","6","3","0","3","1,048","145","0","0","125","47,433","175,304","20,084","73,021"
"11300  :  โรงพยาบาลดอนตูม","5,950","4,172","971","752","0","5,680","11","4","0","0","1,232","274","0","0","65","40,766","181,657","19,196","74,767"
"11301  :  โรงพยาบาลบางเลน","9,566","5,497","1,613","554","0","3,602","11","4","0","1","1,516","509","0","0","91","64,797","215,592","26,791","89,423"
"11302  :  โรงพยาบาลสามพราน","13,480","7,040","684","1,174","0","6,366","10","2","0","3","2,585","819","0","5","153","117,243","396,000","47,813","156,136"
"11303  :  โรงพยาบาลพุทธมณฑล","2,901","1,362","496","361","28","1,403","2","1","0","0","482","85","0","0","18","49,213","151,577","22,175","66,381"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,653","1,302","246","46","6","598","2","1","0","0","414","91","0","0","24","47,713","150,174","12,871","49,192"
"10734  :  โรงพยาบาลสมุทรสาคร","37,469","19,847","3,354","2,215","0","16,824","3","8","0","0","8,070","598","0","0","58","401,779","1,277,704","139,217","432,311"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","13,915","9,784","1,913","30","19","15,730","11","5","0","4","2,568","765","0","0","175","184,078","775,007","97,475","378,765"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4,756","4,185","45","2","0","2,056","1","0","0","0","748","123","0","0","6","18,537","28,709","3,188","6,025"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","1,724","1,306","216","170","40","636","8","1","0","0","542","79","0","0","35","24,143","89,171","12,345","41,185"
"10736  :  โรงพยาบาลพระจอมเกล้า","24,221","7,618","4,924","3,578","0","3","8","2","0","0","6,627","499","0","0","189","273,090","686,389","111,708","246,734"
"11308  :  โรงพยาบาลเขาย้อย","4,143","2,419","764","326","59","3,928","3","2","0","0","855","200","0","0","0","39,861","130,919","17,344","49,717"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,350","1,073","124","73","22","497","2","1","0","0","234","72","0","0","7","15,081","64,113","6,395","21,470"
"11310  :  โรงพยาบาลชะอำ","21,409","15,667","3,168","2,436","232","8,307","24","10","0","3","3,977","903","0","0","255","65,001","250,381","27,250","87,656"
"11311  :  โรงพยาบาลท่ายาง","9,546","7,227","20","2,051","78","4,382","5","3","0","1","2,293","379","0","0","58","58,443","216,286","26,947","80,772"
"11312  :  โรงพยาบาลบ้านลาด","899","659","83","106","21","350","3","0","0","0","258","39","0","0","18","68,898","198,518","21,308","72,502"
"11313  :  โรงพยาบาลบ้านแหลม","15,666","12,151","813","1,504","97","4,257","10","7","0","0","3,098","619","0","0","11","32,385","110,876","12,157","35,140"
"11314  :  โรงพยาบาลแก่งกระจาน","795","612","45","38","9","727","2","0","0","0","160","49","0","0","8","25,066","92,986","9,648","36,473"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","4,712","3,149","416","620","59","1,842","3","0","0","0","1,153","224","0","0","51","24,137","110,796","13,192","48,176"
"11316  :  โรงพยาบาลทับสะแก","4,443","3,449","324","475","71","2,186","7","4","0","0","1,166","236","0","0","102","35,854","144,450","17,350","68,398"
"11317  :  โรงพยาบาลบางสะพาน","6,492","4,019","1,072","633","140","3,813","6","4","0","1","1,266","348","0","0","122","63,242","267,920","29,642","100,830"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","7,289","4,847","646","572","112","2,479","5","0","0","0","1,652","416","0","6","158","31,992","158,034","20,368","86,297"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","4,987","3,856","510","476","15","3,313","4","3","0","3","924","231","0","0","19","12,051","24,881","2,588","6,694"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","5,288","3,273","870","676","86","11,716","37","18","0","0","1,114","265","0","0","4","29,432","100,829","14,630","42,403"
"11324  :  โรงพยาบาลลานสะกา","5,242","3,965","505","583","69","1,885","6","0","0","1","1,221","257","0","0","21","34,799","147,027","18,337","67,546"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","5,138","3,998","267","750","43","2,279","9","9","0","0","1,268","285","0","0","102","37,918","157,331","23,154","88,672"
"11326  :  โรงพยาบาลพิปูน","4,308","3,512","190","302","0","2,368","9","3","0","1","1,022","169","0","0","2","24,393","67,711","15,523","35,942"
"11327  :  โรงพยาบาลเชียรใหญ่","3,092","2,012","31","286","0","2,071","11","4","0","1","952","146","0","0","46","25,869","101,962","16,502","54,666"
"11328  :  โรงพยาบาลชะอวด","6,234","4,534","624","913","1","3,399","14","7","0","0","1,570","348","0","1","4","52,947","185,415","30,995","88,052"
"11329  :  โรงพยาบาลท่าศาลา","21,207","15,307","1,140","1,351","236","10,562","15","12","0","8","3,496","2,011","0","0","485","107,743","435,597","51,711","161,357"
"11330  :  โรงพยาบาลทุ่งสง","4,260","3,077","284","280","0","0","0","0","0","0","668","290","0","0","59","103,070","382,238","58,083","183,647"
"11331  :  โรงพยาบาลนาบอน","3,586","2,442","370","274","0","1,548","6","4","0","3","848","229","0","0","3","16,311","74,122","11,213","42,553"
"11332  :  โรงพยาบาลทุ่งใหญ่","11,933","9,670","452","1,052","243","5,250","12","10","0","0","2,004","927","0","0","2","45,938","173,953","26,977","80,373"
"11333  :  โรงพยาบาลปากพนัง","1,973","1,698","86","137","4","5,106","9","7","0","3","397","283","0","0","0","53,494","186,189","25,508","75,585"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","14,589","11,575","1,257","1,452","0","9,066","10","3","0","0","2,726","792","0","0","114","171,011","436,136","43,671","149,761"
"11336  :  โรงพยาบาลขนอม","11,771","9,164","881","1,063","0","7,343","14","7","0","4","2,261","956","0","0","12","25,471","104,613","14,950","49,501"
"11337  :  โรงพยาบาลหัวไทร","3,584","2,816","288","294","56","2,301","6","4","0","1","770","255","0","0","27","35,228","139,457","22,726","77,753"
"11338  :  โรงพยาบาลบางขัน","7,458","5,611","234","398","2","2,555","8","4","0","1","828","548","0","0","1","26,159","89,661","15,698","40,424"
"11339  :  โรงพยาบาลถ้ำพรรณรา","2,851","2,411","143","244","42","1,139","4","2","0","3","467","201","0","0","59","12,565","51,642","8,103","27,045"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","13,277","8,057","459","3,152","0","7,910","2","5","0","0","2,414","508","0","0","19","47,536","233,251","36,904","128,837"
"11660  :  โรงพยาบาลจุฬาภรณ์","4,490","1,809","211","284","41","1,896","4","3","0","1","701","313","0","0","6","18,318","72,593","11,404","34,898"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","3,898","3,034","142","424","69","1,261","5","6","0","2","631","246","0","0","97","3,720","9,809","826","2,409"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","10,626","4,894","40","2,512","0","1,838","2","0","0","0","455","105","0","0","7","12,388","53,914","8,632","22,812"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","28,436","17,123","1,010","3,974","0","7,437","23","11","0","0","5,993","771","0","0","11","57,482","195,408","28,660","92,389"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","4,405","3,085","241","355","111","5,361","14","3","0","0","852","296","0","0","25","15,508","63,155","9,389","27,291"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","3,799","2,494","315","372","0","1,944","6","4","0","2","894","176","0","0","15","12,774","56,486","6,963","25,085"
"40742  :  โรงพยาบาลนบพิตำ","2,047","1,574","23","2","0","1,105","3","2","0","0","466","111","0","0","13","17,135","65,065","10,372","29,150"
"40743  :  โรงพยาบาลพระพรหม","4,828","3,327","1,053","176","75","1,901","5","2","0","2","904","357","0","0","138","26,568","104,084","15,273","43,013"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","96,928","345,817","51,998","146,087"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","12","8","1","1","0","0","0","0","0","0","1","0","0","0","0","32,375","116,928","18,338","54,068"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","11","9","2","0","0","0","0","0","0","0","0","2","0","0","0","38,466","126,607","19,996","56,310"
"77753  :  โรงพยาบาลเกาะพีพี","477","142","238","6","5","66","2","0","0","0","16","3","0","0","0","5,168","19,785","1,648","4,538"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4,430","3,607","431","232","13","2,309","7","5","0","1","837","311","0","0","99","13,528","53,984","4,203","13,680"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","3,108","2,478","176","337","134","913","4","0","0","0","796","145","0","0","1","12,125","47,448","6,144","20,061"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","9,542","6,457","981","709","0","4,022","9","0","0","0","2,041","366","0","0","186","32,844","101,796","12,844","36,865"
"11350  :  โรงพยาบาลบางไทร","2,505","1,797","338","220","69","1,071","7","0","0","0","519","106","0","0","11","10,052","38,829","4,800","15,380"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","5,335","4,195","387","384","197","2,419","10","0","0","0","1,005","360","0","0","1","13,753","51,798","8,701","25,910"
"11353  :  โรงพยาบาลทับปุด","4,301","3,005","305","519","106","2,432","6","1","0","0","877","239","0","0","64","21,680","82,788","10,750","33,304"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","8,571","6,316","1,018","805","1","5,475","9","0","0","0","2,008","593","0","0","48","25,214","77,697","11,717","30,586"
"10741  :  โรงพยาบาลวชิระภูเก็ต","19,461","6,855","1,633","2,537","38","13,006","4","7","0","0","2,321","453","0","0","22","260,707","955,649","94,413","348,690"
"11355  :  โรงพยาบาลป่าตอง","16,404","6,566","2,227","387","101","21,181","7","3","0","0","1,758","643","0","0","3","100,811","285,211","18,930","61,931"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","11,832","9,286","1,373","167","24","3,464","5","1","0","1","1,678","624","0","0","41","37,074","131,360","16,805","51,613"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","1,826","830","149","40","0","3,488","3","1","0","0","191","40","0","0","4","5,587","18,888","2,059","6,248"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","1,909","742","767","232","0","4,568","2","0","0","0","304","86","0","0","14","66,758","237,508","35,697","109,668"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","8,858","4,122","265","80","304","10,916","16","4","0","0","1,484","457","0","0","142","27,576","109,843","14,687","44,233"
"11359  :  โรงพยาบาลเกาะพงัน","2,934","1,981","166","139","65","3,573","4","2","0","1","446","194","0","0","19","27,162","111,064","10,199","35,459"
"11360  :  โรงพยาบาลไชยา","3,800","2,588","207","411","105","2,925","5","3","0","2","975","150","0","0","94","34,022","117,041","21,466","63,289"
"11361  :  โรงพยาบาลท่าชนะ","6,611","5,205","353","609","144","2,663","10","6","0","3","1,416","286","0","0","5","27,055","100,840","16,091","43,714"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","26,447","102,537","14,771","48,426"
"11363  :  โรงพยาบาลบ้านตาขุน","2,857","2,057","288","239","86","3,104","4","3","0","0","482","149","0","0","21","18,423","77,962","9,613","34,155"
"11364  :  โรงพยาบาลพนม","2,245","1,537","117","115","60","1,402","5","3","0","0","325","148","0","0","31","26,023","101,164","14,623","51,970"
"11365  :  โรงพยาบาลท่าฉาง","4,232","3,475","231","195","67","2,110","5","3","0","1","965","309","0","0","32","25,298","100,944","14,010","47,727"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","3,963","3,058","424","408","113","3,868","4","1","0","0","914","164","0","0","64","21,468","87,162","12,950","38,508"
"11368  :  โรงพยาบาลเคียนซา","6,915","5,484","257","207","139","3,670","7","8","0","0","1,078","442","0","0","54","34,608","132,691","19,476","55,304"
"11369  :  โรงพยาบาลพระแสง","6,193","4,818","589","456","132","5,541","9","5","0","0","1,083","458","0","0","90","44,547","165,526","21,536","64,800"
"11370  :  โรงพยาบาลพุนพิน","17,295","11,559","2,207","1,637","196","10,463","34","10","0","4","3,505","992","0","0","340","47,768","166,229","21,507","66,323"
"11371  :  โรงพยาบาลชัยบุรี","1,689","1,229","111","112","53","1,617","5","2","0","0","234","156","0","0","24","19,108","81,208","11,628","41,939"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","7,020","5,239","477","357","132","4,226","6","4","0","1","1,193","455","0","0","57","48,337","195,829","28,155","92,391"
"11654  :  โรงพยาบาลวิภาวดี","2,190","1,606","64","80","78","1,549","5","3","0","0","332","160","0","0","20","14,544","58,372","8,623","25,510"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","2,472","1,739","207","66","54","1,945","3","2","0","1","457","154","0","0","12","49,970","152,901","21,521","65,638"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","683","15","9","80","0","0","0","0","0","0","86","3","0","0","0","4,572","16,039","2,996","8,327"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2,668","1,213","315","649","5","0","4","0","0","0","111","65","0","1","3","11,952","61,353","7,833","24,289"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
