"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"11273  :  โรงพยาบาลสวนผึ้ง","5,649","2,899","2,380","367","136","2,413","10","5","0","2","1,128","436","0","0","95","29,562","119,394","22,789","73,012"
"11274  :  โรงพยาบาลบางแพ","6,149","4,205","821","1,108","91","2,692","11","6","0","0","1,553","348","0","0","167","23,754","111,710","19,138","76,788"
"11275  :  โรงพยาบาลเจ็ดเสมียน","4,328","2,884","796","634","120","2,019","6","3","0","1","979","245","0","0","97","15,248","71,793","10,786","37,788"
"11276  :  โรงพยาบาลปากท่อ","5,432","3,891","465","441","83","2,431","8","5","0","2","1,200","272","0","0","88","36,051","138,147","29,010","87,000"
"11277  :  โรงพยาบาลวัดเพลง","3,346","2,505","346","481","44","1,460","10","5","0","0","926","196","0","0","96","13,950","72,736","11,395","40,060"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","11,290","5,875","3,335","1,871","197","3,172","9","3","0","0","2,014","699","0","0","175","41,443","178,989","30,796","109,949"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","3,088","608","1,810","166","12","2,635","8","0","0","0","171","165","0","0","6","14,398","48,736","9,244","23,777"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","688","591","53","17","0","252","1","1","0","0","134","46","0","0","7","12,938","54,421","8,936","27,362"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","10,006","5,644","1,065","2,940","111","4,173","10","4","0","1","2,147","521","0","1","45","147,638","633,044","106,124","374,085"
"10732  :  โรงพยาบาลมะการักษ์","11,379","6,708","1,625","1,578","98","5,141","11","6","0","2","2,411","432","0","0","67","86,643","366,514","65,990","236,608"
"11278  :  โรงพยาบาลไทรโยค","4,560","3,574","346","536","1","2,170","6","6","0","1","800","373","0","0","48","23,808","94,723","17,588","54,404"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","2,017","1,734","95","140","0","574","1","2","0","0","164","102","0","0","11","11,769","48,941","8,892","28,867"
"11280  :  โรงพยาบาลบ่อพลอย","9,036","7,422","683","465","208","3,464","13","5","0","0","1,542","509","0","0","59","32,877","143,612","22,853","75,249"
"11281  :  โรงพยาบาลท่ากระดาน","2,493","2,039","224","169","8","1,168","3","1","0","0","378","232","0","0","50","8,784","32,401","7,208","22,123"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","10,838","7,454","1,677","1,693","199","4,185","5","4","0","4","2,852","447","0","0","109","65,362","269,480","45,319","153,330"
"11283  :  โรงพยาบาลทองผาภูมิ","10,938","7,569","1,147","675","95","4,376","3","5","0","2","1,282","882","0","0","33","34,878","145,508","26,385","85,006"
"11284  :  โรงพยาบาลสังขละบุรี","22,640","20,575","1,473","183","116","4,730","3","3","0","0","2,881","1,490","0","0","75","25,108","93,198","16,004","45,018"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","5,552","3,930","418","1,164","137","2,421","9","3","0","0","1,248","290","0","0","59","34,774","146,499","25,602","86,511"
"11286  :  โรงพยาบาลเลาขวัญ","3,760","3,149","102","333","101","1,983","9","4","0","0","842","196","0","0","70","24,316","94,927","18,699","53,822"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","5,245","4,366","436","270","0","2,178","9","1","0","1","779","400","0","0","125","14,790","48,366","9,364","23,154"
"11288  :  โรงพยาบาลสถานพระบารมี","2,717","2,018","486","166","12","888","3","3","0","1","402","211","0","0","67","21,765","92,286","17,429","57,098"
"11520  :  โรงพยาบาลค่ายสุรสีห์","7,914","3,728","2,719","1,453","0","3,182","1","0","0","0","180","234","0","0","3","28,365","130,772","20,368","71,618"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1,905","1,728","67","73","17","941","5","3","0","0","284","152","0","0","28","4,591","23,464","3,591","12,230"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","4,452","3,822","374","225","0","1,857","11","3","0","0","952","246","0","0","58","17,676","84,258","13,716","47,082"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","20,685","13,373","2,956","4,088","370","13,181","37","24","0","0","4,576","777","0","0","72","161,311","787,579","128,965","486,880"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","8,688","5,839","998","1,475","151","0","0","0","0","0","1,709","413","0","0","170","71,609","341,376","56,045","201,378"
"11289  :  โรงพยาบาลเดิมบางนางบวช","4,462","2,972","602","867","125","2,394","9","5","0","2","1,278","237","0","0","63","40,805","193,062","35,263","146,772"
"11290  :  โรงพยาบาลด่านช้าง","9,530","7,857","691","788","127","5,330","12","7","0","1","1,725","557","0","0","61","41,275","177,740","29,141","100,550"
"11291  :  โรงพยาบาลบางปลาม้า","4,933","3,435","470","763","108","2,459","16","6","0","4","1,426","259","0","0","79","33,055","146,627","27,227","105,742"
"11292  :  โรงพยาบาลศรีประจันต์","6,623","4,744","841","939","165","3,109","6","5","0","1","1,725","278","0","0","52","31,166","146,027","25,774","101,931"
"11293  :  โรงพยาบาลดอนเจดีย์","8,483","6,394","678","1,117","119","3,500","5","3","0","0","2,018","428","0","0","53","28,163","148,433","23,379","82,295"
"11294  :  โรงพยาบาลสามชุก","9,432","6,473","1,286","1,157","203","3,722","6","7","0","0","2,135","406","0","0","164","28,138","168,437","23,909","89,875"
"11295  :  โรงพยาบาลอู่ทอง","16,887","10,686","3,099","1,236","254","6,849","10","10","0","0","3,114","751","0","0","131","60,927","256,455","51,842","174,192"
"11296  :  โรงพยาบาลหนองหญ้าไซ","8,233","7,075","576","483","269","4,124","13","5","0","3","2,028","418","0","0","166","20,634","103,958","16,515","67,027"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","523","494","28","0","0","0","0","0","0","0","122","39","0","0","7","1,020","2,019","490","737"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","11,908","9,139","1,040","1,069","0","2,667","13","3","0","1","1,105","453","0","0","40","56,840","231,138","43,211","154,554"
"11298  :  โรงพยาบาลนครชัยศรี","7,790","4,025","1,716","1,082","0","3,126","9","5","0","4","2,022","249","0","0","51","34,765","164,739","24,742","98,779"
"11299  :  โรงพยาบาลห้วยพลู","4,374","3,241","612","332","1","2,265","6","3","0","3","949","174","0","0","2","37,578","187,092","26,636","106,161"
"11300  :  โรงพยาบาลดอนตูม","6,321","4,435","896","753","0","5,656","11","4","0","0","1,391","339","0","0","82","26,566","179,045","18,610","102,422"
"11301  :  โรงพยาบาลบางเลน","7,916","5,206","1,451","526","0","3,296","11","4","0","1","1,221","488","0","0","96","40,502","185,567","30,185","112,058"
"11302  :  โรงพยาบาลสามพราน","13,183","7,017","757","987","0","6,259","10","2","0","3","2,236","802","0","0","158","88,998","409,677","61,245","229,715"
"11303  :  โรงพยาบาลพุทธมณฑล","2,826","1,234","518","366","26","1,247","2","1","0","0","387","130","0","0","13","42,790","157,356","32,499","104,594"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,582","1,290","192","52","4","578","2","1","0","0","369","105","0","0","27","23,741","130,922","15,670","71,202"
"10734  :  โรงพยาบาลสมุทรสาคร","44,796","26,708","4,398","2,972","0","16,646","3","8","0","0","8,792","1,395","0","0","57","216,941","951,515","173,486","580,260"
"11304  :  โรงพยาบาลกระทุ่มแบน","7","2","1","0","0","2","1","0","0","0","5","0","0","1","0","116,197","531,238","76,493","256,736"
"11305  :  โรงพยาบาลบ้านแพ้ว","12,241","8,400","1,780","45","13","6,629","11","5","0","4","2,436","785","0","0","164","139,320","736,023","106,281","453,645"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","5,581","5,236","86","3","0","1,799","1","0","0","0","471","125","0","0","6","6,400","10,061","1,614","3,431"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","1,747","1,402","145","84","44","600","8","1","0","0","517","84","0","0","38","18,356","90,719","14,824","57,374"
"10736  :  โรงพยาบาลพระจอมเกล้า","25,296","6,332","4,083","3,958","0","3","8","2","0","0","6,299","815","0","0","203","127,060","516,043","84,516","289,542"
"11308  :  โรงพยาบาลเขาย้อย","4,537","2,500","944","370","61","3,279","3","2","0","0","813","294","0","0","2","29,337","122,882","22,157","68,718"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,342","1,062","113","57","22","469","2","1","0","0","190","97","0","0","8","10,122","53,177","8,095","29,017"
"11310  :  โรงพยาบาลชะอำ","21,669","15,780","3,326","2,529","232","7,964","24","10","0","3","3,494","1,084","0","0","261","51,248","232,914","37,045","131,190"
"11311  :  โรงพยาบาลท่ายาง","9,566","7,325","5","2,233","84","4,238","5","3","0","1","2,069","426","0","0","61","44,085","201,841","34,858","117,659"
"11312  :  โรงพยาบาลบ้านลาด","917","685","82","95","22","347","3","0","0","0","233","53","0","0","17","25,814","141,576","20,780","97,397"
"11313  :  โรงพยาบาลบ้านแหลม","15,959","12,405","741","1,565","98","3,963","10","7","0","0","3,070","664","0","0","16","22,686","112,093","16,527","56,683"
"11314  :  โรงพยาบาลแก่งกระจาน","770","628","42","37","15","353","2","0","0","0","140","54","0","0","9","17,115","74,744","12,053","42,082"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","4,488","1,497","194","220","60","1,771","3","0","0","0","1,073","257","0","0","55","21,846","102,986","15,466","45,599"
"11316  :  โรงพยาบาลทับสะแก","4,385","3,510","321","500","71","2,130","7","4","0","0","1,079","258","0","0","109","26,534","123,858","21,242","81,910"
"11317  :  โรงพยาบาลบางสะพาน","6,231","3,913","1,225","522","144","3,300","6","4","0","1","1,112","383","0","0","124","47,224","201,794","34,703","105,144"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","7,251","4,712","562","538","117","2,455","5","0","0","0","1,497","529","0","0","158","34,286","182,182","24,790","106,839"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","4,647","3,548","560","469","11","3,145","4","3","0","3","750","266","0","0","19","10,525","29,420","3,162","8,174"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","5,011","3,136","968","688","81","11,153","37","18","0","0","1,052","318","0","0","2","23,086","92,611","17,664","51,615"
"11324  :  โรงพยาบาลลานสะกา","5,304","4,062","517","614","0","1,861","6","0","0","1","1,174","335","0","0","20","29,541","136,039","22,426","83,935"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","5,509","4,286","306","801","39","2,234","9","9","0","0","1,207","360","0","0","115","37,579","173,043","29,176","115,560"
"11326  :  โรงพยาบาลพิปูน","4,137","3,374","181","287","0","2,136","8","3","0","2","861","244","0","0","3","19,373","102,983","16,258","70,128"
"11327  :  โรงพยาบาลเชียรใหญ่","3,162","2,070","42","457","0","1,988","11","4","0","1","931","173","0","0","49","22,014","95,681","17,748","65,855"
"11328  :  โรงพยาบาลชะอวด","6,422","4,618","680","1,024","0","3,232","14","7","0","0","1,455","375","0","0","5","46,967","180,635","35,715","111,300"
"11329  :  โรงพยาบาลท่าศาลา","20,067","16,409","1,085","1,468","0","32,942","147","9","0","8","3,170","2,311","0","0","186","84,061","395,204","63,465","211,072"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","3,491","2,342","360","280","0","1,443","6","4","0","3","752","284","0","0","3","19,022","88,372","13,081","49,368"
"11332  :  โรงพยาบาลทุ่งใหญ่","11,582","9,549","399","1,395","245","5,112","12","10","0","0","1,801","1,076","0","0","4","43,878","184,815","32,747","103,432"
"11333  :  โรงพยาบาลปากพนัง","2,925","2,533","202","155","0","4,904","11","7","0","3","401","638","0","0","0","40,934","167,949","31,096","100,630"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","15,452","12,430","1,294","1,533","0","8,759","10","3","0","0","2,726","1,057","0","0","132","61,771","288,445","49,609","180,160"
"11336  :  โรงพยาบาลขนอม","13,619","11,076","1,161","1,334","0","9,077","27","8","0","4","2,262","1,119","0","0","15","23,668","111,493","17,130","61,926"
"11337  :  โรงพยาบาลหัวไทร","3,389","2,664","298","321","57","1,899","6","4","0","1","720","276","0","0","16","32,963","140,896","27,875","97,200"
"11338  :  โรงพยาบาลบางขัน","7,457","5,747","233","365","0","2,421","8","4","0","1","727","657","0","0","2","25,791","95,407","19,911","53,487"
"11339  :  โรงพยาบาลถ้ำพรรณรา","3,093","2,706","114","229","42","1,111","4","2","0","3","457","268","0","0","69","12,966","56,592","9,920","36,243"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","9,690","6,082","364","2,639","0","7,541","2","5","0","0","1,729","488","0","0","13","51,244","245,489","40,614","139,998"
"11660  :  โรงพยาบาลจุฬาภรณ์","4,686","3,935","153","230","0","1,803","4","3","0","1","712","356","0","0","8","16,666","68,932","13,415","41,613"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","4,743","3,936","195","537","71","1,203","5","6","0","2","578","285","0","0","143","3,782","9,119","1,536","4,392"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","12,037","7,212","34","2,716","0","1,807","2","0","0","0","276","147","0","0","3","11,202","48,060","6,919","20,127"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","26,816","11,179","505","3,019","0","7,322","14","7","0","0","4,864","952","0","0","14","45,004","192,800","35,769","123,680"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","4,303","2,617","164","338","0","1,647","6","3","0","1","729","285","0","0","21","12,077","48,875","9,349","28,056"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","3,692","2,362","252","305","0","1,878","6","4","0","2","814","180","0","0","16","9,823","41,521","7,052","24,234"
"40742  :  โรงพยาบาลนบพิตำ","2,176","1,662","57","0","0","1,018","3","2","0","0","412","168","0","0","17","14,607","54,385","11,714","33,523"
"40743  :  โรงพยาบาลพระพรหม","5,158","4,292","502","281","91","1,797","5","2","0","2","956","466","0","0","2","22,369","107,732","17,887","71,315"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","2","0","0","1","0","1","1","0","0","0","0","0","0","0","0","102,804","372,442","67,683","189,865"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","31","21","2","1","0","0","0","0","0","0","3","0","0","0","1","27,777","98,416","20,392","57,942"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","771","266","329","12","0","58","2","0","0","0","23","12","0","0","0","6,518","16,059","5,127","10,037"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4,225","3,642","318","250","0","2,072","7","5","0","1","770","299","0","0","116","7,243","32,528","4,727","17,411"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","3,113","2,429","180","368","135","897","4","0","0","0","724","165","0","0","2","8,850","43,248","6,694","22,125"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","6,151","4,455","892","561","0","3,780","9","0","0","0","1,270","373","0","0","148","23,454","97,878","16,108","49,447"
"11350  :  โรงพยาบาลบางไทร","2,491","1,738","353","163","67","1,071","7","0","0","0","491","171","0","0","16","8,423","34,572","5,173","16,634"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","5,129","4,071","334","403","199","2,340","10","0","0","0","889","462","0","0","1","14,810","63,717","10,303","31,586"
"11353  :  โรงพยาบาลทับปุด","4,092","3,236","254","533","81","2,223","6","1","0","0","763","311","0","0","68","15,817","65,655","11,165","36,558"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","8,618","6,367","1,010","800","1","5,463","9","0","0","0","1,801","687","0","0","51","20,295","77,111","12,793","37,434"
"10741  :  โรงพยาบาลวชิระภูเก็ต","12,996","4,943","1,460","2,220","45","12,382","4","7","0","0","1,748","626","0","0","14","172,955","733,181","131,550","434,937"
"11355  :  โรงพยาบาลป่าตอง","26,128","7,434","3,213","438","103","19,671","7","3","0","0","1,879","1,717","0","0","9","66,797","182,772","40,369","84,213"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","11,952","9,353","1,201","141","25","3,723","6","1","0","2","1,468","659","0","0","36","48,839","181,678","34,891","114,017"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","2,323","1,732","238","94","0","1,815","3","2","0","0","201","178","0","0","5","14,394","42,435","9,709","21,513"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","2,039","761","808","284","0","4,309","2","0","0","0","335","91","0","0","19","66,145","260,942","49,928","149,111"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","8,801","4,889","190","10","269","10,521","16","3","0","0","1,327","633","0","0","154","19,157","89,912","14,446","51,127"
"11359  :  โรงพยาบาลเกาะพงัน","3,015","2,385","313","257","69","3,107","4","2","0","1","439","235","0","0","22","18,604","85,764","14,026","48,970"
"11360  :  โรงพยาบาลไชยา","3,605","1,995","694","495","107","2,845","5","3","0","2","841","158","0","0","90","34,349","148,702","26,930","96,864"
"11361  :  โรงพยาบาลท่าชนะ","6,559","5,384","262","671","152","2,516","10","6","0","3","1,298","298","0","0","6","25,645","101,844","20,025","61,786"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","1,050","790","90","152","1","0","0","0","0","0","271","41","0","0","4","24,197","104,997","18,856","60,008"
"11363  :  โรงพยาบาลบ้านตาขุน","3,209","2,131","508","284","15","2,446","4","2","0","0","435","229","0","0","18","16,181","80,557","12,390","41,584"
"11364  :  โรงพยาบาลพนม","2,010","1,612","105","104","65","1,307","5","3","0","0","315","145","0","0","32","19,462","81,206","15,420","54,014"
"11365  :  โรงพยาบาลท่าฉาง","4,128","3,400","227","238","66","1,970","5","3","0","1","913","305","0","0","38","21,256","92,334","16,441","58,035"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","4,671","3,832","513","287","109","3,421","4","1","0","0","941","223","0","0","72","20,019","95,012","15,998","58,745"
"11368  :  โรงพยาบาลเคียนซา","6,512","5,509","326","266","115","3,546","7","8","0","0","885","480","0","0","60","30,098","124,976","23,358","75,705"
"11369  :  โรงพยาบาลพระแสง","7,217","5,458","797","746","25","5,042","7","4","0","0","1,085","568","0","0","100","36,163","159,304","27,682","93,665"
"11370  :  โรงพยาบาลพุนพิน","15,895","12,327","1,939","1,413","157","9,620","34","9","0","4","2,904","1,378","0","0","290","36,412","147,462","24,881","79,658"
"11371  :  โรงพยาบาลชัยบุรี","2,304","1,943","134","149","62","1,542","5","2","0","0","272","222","0","0","34","17,476","86,399","13,736","56,068"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","9,480","7,703","492","339","132","4,203","9","5","0","1","1,182","656","0","0","66","41,341","192,240","33,621","125,260"
"11654  :  โรงพยาบาลวิภาวดี","2,059","1,741","78","91","84","1,420","5","3","0","0","286","199","0","0","18","13,733","60,633","10,585","33,616"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","2,618","1,806","289","88","52","1,586","3","2","0","1","425","175","0","0","14","35,034","128,833","27,631","85,425"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","202","2","0","11","0","0","0","0","0","0","24","1","0","0","0","4,236","14,865","3,492","10,571"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","7,008","2,962","495","1,197","0","0","4","0","0","0","467","107","0","0","3","3,668","7,697","2,790","5,362"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","729","510","71","146","23","301","3","0","0","0","149","56","0","0","16","7,628","26,906","5,762","16,207"
"11372  :  โรงพยาบาลกะเปอร์","5,245","4,065","330","678","139","1,913","10","0","0","0","873","360","0","0","3","13,948","60,879","10,076","34,326"
"11373  :  โรงพยาบาลกระบุรี","5,085","4,032","315","594","118","2,895","9","0","0","0","1,111","219","0","0","42","24,786","92,472","18,002","52,584"
"11374  :  โรงพยาบาลสุขสำราญ","1,973","1,590","103","231","80","1,010","4","0","0","0","227","148","0","0","1","8,690","38,148","6,407","21,374"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","8,740","7,455","779","473","42","5,179","10","4","0","0","1,788","738","0","0","95","19,115","77,597","12,998","42,858"
"11376  :  โรงพยาบาลท่าแซะ","6,570","4,150","653","505","0","1,647","6","1","0","2","756","258","0","0","42","37,109","137,824","28,081","86,619"
"11377  :  โรงพยาบาลปะทิว","1,883","1,319","231","320","0","915","5","4","0","0","434","100","0","0","0","16,886","73,551","12,959","46,453"
"11378  :  โรงพยาบาลมาบอำมฤต","6,625","5,242","696","362","145","4,322","16","6","0","0","1,066","429","0","0","10","15,399","63,834","11,790","34,684"
"11379  :  โรงพยาบาลหลังสวน","6,035","4,864","311","517","0","3,382","13","4","0","1","1,125","447","0","0","49","48,027","167,770","36,337","99,481"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","4,196","3,261","215","259","0","1,781","6","2","0","0","1,013","182","0","0","0","13,494","60,565","9,730","36,415"
"11381  :  โรงพยาบาลละแม","5,001","4,102","310","588","151","2,979","12","7","0","1","1,009","412","0","0","66","20,087","93,882","14,532","46,317"
"11382  :  โรงพยาบาลพะโต๊ะ","7,871","6,861","346","523","158","3,679","19","7","0","1","1,098","565","0","0","68","15,209","76,176","10,926","37,236"
"11383  :  โรงพยาบาลสวี","5,940","4,985","800","10","0","2,977","8","4","0","2","1,384","390","0","0","71","35,806","130,357","27,823","79,723"
"11385  :  โรงพยาบาลทุ่งตะโก","5,130","4,333","375","405","107","2,016","8","5","0","0","973","316","0","0","17","15,464","49,175","10,717","28,455"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","5,232","4,279","321","451","0","523","1","0","0","0","293","26","0","0","1","7,021","35,136","4,787","27,245"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
