"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"11252  :  โรงพยาบาลบางระกำ","13,767","10,441","2,307","733","251","5,223","19","9","0","0","2,972","659","0","0","0","48,107","172,563","27,020","79,789"
"11253  :  โรงพยาบาลบางกระทุ่ม","4,362","3,604","347","254","114","2,129","9","4","0","3","1,101","286","0","0","93","29,499","133,828","18,667","70,578"
"11254  :  โรงพยาบาลพรหมพิราม","10,048","6,735","1,083","1,918","0","5,053","15","5","0","5","2,333","486","0","0","266","38,808","147,283","22,030","68,188"
"11255  :  โรงพยาบาลวัดโบสถ์","6,065","4,421","721","820","9","3,035","10","5","0","0","1,496","368","0","0","117","24,404","104,729","17,058","56,498"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","6,144","4,610","879","518","0","2,974","13","6","0","4","1,955","243","0","0","145","42,649","163,440","28,255","88,646"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","14,768","8,063","729","4,442","0","4,000","4","0","0","0","895","71","0","0","4","45,003","223,355","32,568","123,539"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","3,601","1,414","259","160","4","0","0","0","0","0","488","70","0","0","25","90,696","420,788","64,190","236,098"
"11258  :  โรงพยาบาลวังทรายพูน","2,271","1,976","127","52","68","1,252","6","2","0","0","659","115","0","0","37","13,922","67,034","11,118","44,047"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","3,608","2,841","495","223","120","2,014","12","4","0","0","970","188","0","0","160","18,539","73,795","14,988","49,061"
"11260  :  โรงพยาบาลบางมูลนาก","4,466","2,774","679","534","49","3,479","20","6","0","0","1,512","183","0","0","72","34,714","146,375","23,869","85,153"
"11261  :  โรงพยาบาลโพทะเล","4,766","4,129","236","204","163","3,049","9","5","0","0","1,260","251","0","0","79","26,086","108,812","17,238","60,897"
"11262  :  โรงพยาบาลสามง่าม","4,573","3,439","282","242","113","2,089","11","4","0","0","1,246","255","0","0","127","19,218","87,428","12,206","41,452"
"11263  :  โรงพยาบาลทับคล้อ","7,634","5,068","1,592","759","117","8,247","5","5","0","0","2,609","320","0","0","173","20,748","100,644","14,138","53,829"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","8,763","5,455","726","1,501","135","4,610","16","8","0","0","2,538","213","0","0","342","45,416","195,651","34,838","118,832"
"11631  :  โรงพยาบาลวชิรบารมี","3,607","1,879","1,540","136","95","2,064","7","3","0","0","603","292","0","0","122","15,792","67,921","11,833","40,971"
"27978  :  โรงพยาบาลสากเหล็ก","3,396","2,579","561","159","99","2,412","3","2","0","0","851","150","0","0","67","12,207","60,774","8,856","32,983"
"27979  :  โรงพยาบาลบึงนาราง","273","251","13","1","8","150","1","0","0","0","53","15","0","0","11","9,600","36,891","6,857","21,827"
"27980  :  โรงพยาบาลดงเจริญ","366","271","41","0","14","183","1","0","0","0","106","25","0","0","14","10,261","41,975","8,511","28,309"
"10727  :  โรงพยาบาลเพชรบูรณ์","20,196","12,390","2,237","4,887","183","6,890","17","14","0","0","4,982","721","0","0","74","121,891","460,955","79,410","252,567"
"11264  :  โรงพยาบาลชนแดน","6,536","5,468","414","522","74","7,971","16","7","0","1","1,553","416","0","0","149","28,745","130,085","22,061","86,977"
"11265  :  โรงพยาบาลหล่มสัก","10,660","5,086","1,240","655","166","7,746","11","9","0","8","2,834","326","0","0","176","65,607","267,180","43,148","144,232"
"11266  :  โรงพยาบาลวิเชียรบุรี","4,530","3,307","553","234","2","2,185","12","2","0","0","1,005","355","0","0","1","63,440","242,149","49,181","167,180"
"11267  :  โรงพยาบาลศรีเทพ","6,037","4,741","879","360","215","5,280","10","6","0","1","1,456","435","0","0","253","29,549","122,090","20,163","66,176"
"11268  :  โรงพยาบาลหนองไผ่","9,652","7,583","1,536","364","0","5,895","16","8","0","0","2,166","597","0","0","2","43,086","187,234","32,669","116,224"
"11269  :  โรงพยาบาลบึงสามพัน","7,900","5,852","758","787","2","4,347","10","6","0","2","1,650","430","0","0","66","35,534","135,125","26,608","86,068"
"11270  :  โรงพยาบาลน้ำหนาว","3,418","1,251","89","112","64","1,784","6","4","0","2","585","217","0","0","55","9,780","42,362","7,625","24,869"
"11271  :  โรงพยาบาลวังโป่ง","7,163","6,257","510","396","130","3,063","13","5","0","2","1,422","443","0","0","5","16,403","86,671","12,850","53,380"
"11272  :  โรงพยาบาลเขาค้อ","2,009","1,669","140","91","1","1,287","4","1","0","0","247","216","0","0","1","21,200","62,290","15,679","35,439"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","7,439","4,943","407","1,276","276","3,474","13","9","0","0","2,114","308","0","0","265","34,867","167,898","27,762","111,304"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","10,828","5,759","4,934","95","0","4,654","2","0","0","0","279","233","0","0","2","14,567","60,889","10,499","30,838"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","10,374","6,488","636","955","152","9,613","81","9","0","0","2,741","219","0","0","245","94,309","399,035","64,856","238,698"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","5,672","2,917","2,387","366","134","2,429","10","5","0","2","1,193","401","0","0","95","27,064","101,406","21,489","66,124"
"11274  :  โรงพยาบาลบางแพ","7,531","4,888","1,290","1,346","92","2,817","11","6","0","0","1,839","399","0","0","169","22,884","96,613","18,019","65,856"
"11275  :  โรงพยาบาลเจ็ดเสมียน","4,216","2,860","741","610","121","2,104","6","3","0","1","1,015","209","0","0","87","16,930","66,144","10,286","34,042"
"11276  :  โรงพยาบาลปากท่อ","5,383","3,627","564","613","83","2,552","8","10","0","2","1,310","254","0","0","81","36,779","127,164","27,493","77,812"
"11277  :  โรงพยาบาลวัดเพลง","3,401","2,541","342","500","44","1,492","10","5","0","0","972","194","0","0","91","13,846","67,426","10,731","34,771"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","11,178","5,819","3,296","1,889","199","3,318","9","4","0","0","2,056","625","0","0","258","40,246","162,659","29,284","100,154"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","3,865","1,266","1,935","159","14","2,684","8","0","0","0","207","122","0","0","6","13,504","54,671","8,328","23,689"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","677","597","22","11","0","252","1","1","0","0","137","39","0","0","7","12,243","44,882","8,054","24,319"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","8,544","4,910","751","2,279","94","4,176","11","4","0","1","1,801","379","0","1","41","142,325","554,999","100,509","348,125"
"10732  :  โรงพยาบาลมะการักษ์","11,903","6,749","2,157","1,188","97","5,383","11","6","0","2","2,563","461","0","0","66","81,082","346,409","62,047","221,809"
"11278  :  โรงพยาบาลไทรโยค","4,527","3,579","285","458","1","2,227","6","6","0","1","841","310","0","0","43","22,949","88,142","17,176","51,443"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,894","1,644","77","139","0","578","1","2","0","0","174","95","0","0","9","11,453","42,531","8,170","23,200"
"11280  :  โรงพยาบาลบ่อพลอย","9,195","6,559","620","541","209","3,497","13","4","0","0","1,629","531","0","0","56","32,088","127,389","21,935","64,480"
"11281  :  โรงพยาบาลท่ากระดาน","2,751","2,263","295","140","8","1,211","3","1","0","0","408","225","0","0","49","10,205","39,685","7,511","23,726"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","10,885","7,707","1,376","1,796","198","4,260","5","4","0","4","3,020","428","0","0","108","62,538","243,986","41,442","134,294"
"11283  :  โรงพยาบาลทองผาภูมิ","11,005","7,736","1,207","773","94","5,102","3","5","0","2","1,343","795","0","0","31","38,874","142,484","27,676","82,851"
"11284  :  โรงพยาบาลสังขละบุรี","23,607","21,452","1,364","172","107","4,956","3","2","0","0","3,018","1,699","0","0","72","22,592","77,993","15,607","43,190"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","5,547","3,920","438","1,145","137","2,462","9","3","0","0","1,306","255","0","0","54","34,561","139,402","23,701","77,616"
"11286  :  โรงพยาบาลเลาขวัญ","3,710","3,094","117","395","98","2,010","9","4","0","0","853","200","0","0","61","22,493","88,744","17,272","51,331"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","5,595","4,444","610","318","0","2,225","9","1","0","1","840","394","0","0","117","14,318","46,512","7,800","18,255"
"11288  :  โรงพยาบาลสถานพระบารมี","2,917","2,231","452","183","11","1,306","9","6","0","3","637","259","0","0","72","21,746","85,567","17,545","54,076"
"11520  :  โรงพยาบาลค่ายสุรสีห์","9,559","4,701","3,256","1,573","0","3,536","1","0","0","0","148","289","0","0","2","27,695","127,995","20,023","67,182"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1,881","1,683","124","34","16","962","5","3","0","0","287","163","0","0","27","4,146","19,780","3,182","10,186"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","4,451","3,765","419","232","0","1,874","11","3","0","0","970","226","0","0","53","18,305","81,845","14,188","46,230"
"41701  :  โรงพยาบาลหนองปรือ","341","314","10","16","1","1,280","6","2","0","0","84","15","0","0","3","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","20,425","13,158","2,985","4,004","224","13,254","37","24","0","0","4,771","653","0","0","79","157,614","737,679","122,960","458,873"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","10,171","7,159","1,025","1,738","156","3,833","19","6","0","3","2,121","524","0","0","185","68,035","318,119","50,416","181,656"
"11289  :  โรงพยาบาลเดิมบางนางบวช","4,547","3,013","681","839","127","2,517","9","5","0","2","1,331","237","0","0","58","37,364","166,190","31,931","123,040"
"11290  :  โรงพยาบาลด่านช้าง","9,443","7,655","765","765","131","5,413","12","7","0","1","1,764","471","0","0","60","39,495","170,136","31,966","106,407"
"11291  :  โรงพยาบาลบางปลาม้า","4,602","3,725","155","570","133","2,579","12","5","0","4","1,297","264","0","0","68","31,587","127,019","25,460","92,473"
"11292  :  โรงพยาบาลศรีประจันต์","6,340","4,567","807","870","164","3,123","6","5","0","1","1,749","237","0","0","50","30,601","138,280","24,992","96,226"
"11293  :  โรงพยาบาลดอนเจดีย์","7,995","5,993","649","1,025","113","3,700","5","3","0","0","2,056","380","0","0","52","24,149","128,740","19,513","72,209"
"11294  :  โรงพยาบาลสามชุก","9,188","6,421","1,180","1,137","199","3,743","6","7","0","0","2,224","356","0","0","153","27,225","157,279","22,615","91,516"
"11295  :  โรงพยาบาลอู่ทอง","16,505","10,515","2,728","1,183","249","6,905","10","10","0","0","3,177","682","0","0","120","55,527","222,797","46,556","151,242"
"11296  :  โรงพยาบาลหนองหญ้าไซ","8,205","7,177","494","471","265","4,131","13","5","0","3","2,109","378","0","0","159","19,215","92,937","15,589","61,338"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","11,322","8,134","976","928","0","2,808","13","3","0","1","1,144","463","0","0","40","53,557","200,888","40,132","136,805"
"11298  :  โรงพยาบาลนครชัยศรี","8,339","4,198","1,598","1,147","0","3,373","11","5","0","4","2,207","301","0","0","52","40,769","154,102","24,119","85,004"
"11299  :  โรงพยาบาลห้วยพลู","4,471","3,304","756","370","1","2,317","6","3","0","3","963","158","0","0","113","36,684","159,094","24,272","89,381"
"11300  :  โรงพยาบาลดอนตูม","5,974","4,180","993","757","0","5,669","11","4","0","0","1,170","325","0","0","66","39,142","202,575","23,209","113,818"
"11301  :  โรงพยาบาลบางเลน","8,550","5,284","1,609","518","0","3,395","11","4","0","1","1,284","491","0","0","91","40,575","163,639","27,768","95,761"
"11302  :  โรงพยาบาลสามพราน","13,590","7,150","728","1,179","0","6,335","10","2","0","3","2,441","873","0","5","162","90,149","383,805","56,452","195,581"
"11303  :  โรงพยาบาลพุทธมณฑล","2,788","1,284","510","356","28","1,398","2","1","0","0","415","106","0","0","15","44,532","154,176","31,314","97,948"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,669","1,340","230","46","4","598","2","1","0","0","384","108","0","0","26","22,057","118,122","14,304","59,594"
"10734  :  โรงพยาบาลสมุทรสาคร","30,347","20,520","3,365","2,286","0","16,766","3","8","0","0","7,094","969","0","0","52","237,896","914,546","161,882","529,424"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","17,100","12,423","2,201","55","16","15,461","11","5","0","4","2,958","1,627","0","0","211","140,832","719,273","102,855","422,667"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","5,467","5,001","45","1","0","2,056","1","0","0","0","726","118","0","0","7","12,778","22,243","3,391","8,125"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","1,731","1,307","217","181","44","619","8","1","0","0","514","93","0","0","35","18,114","86,333","14,667","54,914"
"10736  :  โรงพยาบาลพระจอมเกล้า","24,898","7,430","4,755","3,826","0","3","8","2","0","0","6,536","635","0","0","202","125,356","480,325","81,952","258,115"
"11308  :  โรงพยาบาลเขาย้อย","4,132","2,325","851","333","60","3,731","3","2","0","0","794","210","0","0","0","26,709","105,527","19,789","56,765"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,324","1,071","109","66","22","481","2","1","0","0","221","71","0","0","7","9,573","47,960","7,379","25,719"
"11310  :  โรงพยาบาลชะอำ","21,189","15,419","3,233","2,494","233","8,144","24","10","0","3","3,623","975","0","0","255","48,855","211,132","32,948","102,331"
"11311  :  โรงพยาบาลท่ายาง","9,586","7,284","9","2,290","81","4,298","5","3","0","1","2,176","408","0","0","60","42,050","174,238","31,650","99,474"
"11312  :  โรงพยาบาลบ้านลาด","908","677","84","96","22","349","3","0","0","0","246","46","0","0","17","30,813","137,570","23,531","90,620"
"11313  :  โรงพยาบาลบ้านแหลม","15,611","12,194","774","1,449","99","3,980","10","7","0","0","2,928","653","0","0","13","23,413","102,604","15,427","48,017"
"11314  :  โรงพยาบาลแก่งกระจาน","775","619","43","38","15","353","2","0","0","0","148","56","0","0","8","15,726","66,968","11,133","39,562"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","4,732","3,134","378","507","59","1,840","3","0","0","0","1,093","265","0","0","53","21,983","97,783","14,326","44,942"
"11316  :  โรงพยาบาลทับสะแก","4,274","3,391","353","482","69","2,141","7","4","0","0","1,102","228","0","0","108","26,008","116,080","19,451","75,586"
"11317  :  โรงพยาบาลบางสะพาน","6,238","3,998","1,067","634","140","3,548","6","4","0","1","1,170","384","0","0","125","50,195","206,219","31,932","101,366"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","7,314","4,850","638","569","116","2,458","5","0","0","0","1,575","481","0","0","153","33,684","174,931","22,881","97,155"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","4,880","3,804","525","477","15","3,242","4","3","0","3","880","262","0","0","19","13,176","31,880","2,980","7,428"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","4,887","3,176","879","665","86","11,317","37","18","0","0","1,039","324","0","0","3","21,947","86,476","16,805","49,142"
"11324  :  โรงพยาบาลลานสะกา","5,334","4,061","517","607","0","1,861","6","0","0","1","1,231","296","0","0","20","27,933","125,353","20,435","74,707"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","5,523","4,292","304","793","39","2,257","9","9","0","0","1,251","340","0","0","109","35,552","158,756","26,743","105,225"
"11326  :  โรงพยาบาลพิปูน","4,349","3,534","188","292","0","2,292","9","3","0","1","976","217","0","0","3","16,555","84,005","14,135","59,063"
"11327  :  โรงพยาบาลเชียรใหญ่","3,058","1,993","30","306","0","2,048","4","3","0","1","930","166","0","0","45","20,382","83,637","17,214","58,308"
"11328  :  โรงพยาบาลชะอวด","6,064","4,416","637","927","1","3,265","14","7","0","0","1,448","358","0","1","4","43,765","165,776","32,988","100,772"
"11329  :  โรงพยาบาลท่าศาลา","19,449","15,214","994","1,441","236","10,020","15","12","0","8","3,209","1,854","0","0","492","80,684","364,251","57,748","187,325"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","3,488","2,296","373","267","0","1,533","6","4","0","3","777","253","0","0","1","16,887","77,097","12,482","47,824"
"11332  :  โรงพยาบาลทุ่งใหญ่","11,751","9,498","527","1,310","244","5,183","12","10","0","0","1,872","987","0","0","3","42,140","167,623","30,066","93,372"
"11333  :  โรงพยาบาลปากพนัง","2,567","2,242","152","148","2","5,014","9","7","0","3","375","604","0","0","0","38,849","153,702","29,414","91,686"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","14,709","11,781","1,271","1,477","0","8,902","10","3","0","0","2,643","832","0","0","118","64,406","288,030","46,992","170,733"
"11336  :  โรงพยาบาลขนอม","11,576","9,490","934","1,112","0","8,913","14","7","0","4","2,096","1,008","0","0","12","23,217","99,533","16,057","56,283"
"11337  :  โรงพยาบาลหัวไทร","3,463","2,862","300","234","56","2,110","6","4","0","1","733","277","0","0","14","31,876","129,721","25,571","87,601"
"11338  :  โรงพยาบาลบางขัน","7,400","5,678","236","360","0","2,477","8","4","0","1","769","571","0","0","1","22,312","80,677","17,735","46,547"
"11339  :  โรงพยาบาลถ้ำพรรณรา","3,022","2,630","131","216","42","1,124","4","2","0","3","447","238","0","0","63","11,652","52,728","9,265","33,169"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","11,304","7,201","400","2,864","0","7,542","2","5","0","0","2,025","486","0","0","14","51,519","266,257","40,145","148,608"
"11660  :  โรงพยาบาลจุฬาภรณ์","4,629","2,379","233","268","0","0","0","0","0","0","712","341","0","0","8","16,021","64,229","12,650","38,560"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","4,080","3,415","150","456","70","1,253","5","6","0","1","565","256","0","0","100","4,038","11,849","997","2,808"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","13,017","8,004","31","2,565","0","1,812","2","0","0","0","356","120","0","0","4","12,503","52,113","8,122","22,624"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","26,768","16,260","668","3,488","0","7,402","23","11","0","0","5,305","826","0","0","10","53,718","194,394","32,961","110,048"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","4,189","2,791","194","361","0","1,678","6","3","0","0","779","261","0","0","22","13,444","53,457","10,615","31,271"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","3,676","2,420","302","362","0","1,903","6","4","0","2","858","179","0","0","15","10,958","49,600","7,736","28,136"
"40742  :  โรงพยาบาลนบพิตำ","2,106","1,616","31","1","0","1,090","3","2","0","0","428","142","0","0","14","14,739","56,047","11,599","33,341"
"40743  :  โรงพยาบาลพระพรหม","5,174","4,267","534","288","91","1,873","5","2","0","2","988","417","0","0","150","22,825","98,839","17,691","58,572"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","2","0","0","1","0","1","1","0","0","0","0","0","0","0","0","97,520","336,223","58,589","159,910"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","28,989","99,583","20,066","62,605"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","753","267","317","8","9","66","2","0","0","0","29","8","0","0","0","4,858","11,720","3,400","6,862"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4,378","3,629","444","274","11","2,159","7","5","0","1","796","312","0","0","107","7,578","33,817","4,584","15,268"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","3,144","2,503","171","351","137","912","4","0","0","0","757","182","0","0","2","9,438","42,858","6,589","21,454"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","6,404","4,792","810","561","0","3,988","9","0","0","0","1,323","389","0","0","136","23,934","90,729","14,644","44,130"
"11350  :  โรงพยาบาลบางไทร","2,398","1,726","317","189","69","1,071","7","0","0","0","489","135","0","0","10","12,364","38,120","4,964","16,164"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","5,078","4,055","357","371","196","2,341","10","0","0","0","934","403","0","0","2","17,163","68,283","10,580","33,141"
"11353  :  โรงพยาบาลทับปุด","3,993","3,098","307","548","78","2,282","6","1","0","0","797","268","0","0","66","15,249","59,024","10,038","32,344"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","8,403","6,292","1,022","800","1","5,478","9","0","0","0","1,889","639","0","0","51","21,617","75,957","12,592","34,298"
"10741  :  โรงพยาบาลวชิระภูเก็ต","16,195","6,419","1,620","2,858","39","12,727","4","7","0","0","1,897","489","0","0","15","142,513","583,431","105,313","358,010"
"11355  :  โรงพยาบาลป่าตอง","17,159","7,041","2,343","421","102","20,641","7","3","0","0","1,706","751","0","0","3","54,359","160,029","34,307","86,610"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","11,950","9,385","1,420","159","25","3,456","5","1","0","1","1,572","651","0","0","42","43,107","149,848","27,208","85,734"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","2,040","1,335","175","61","0","2,546","3","2","0","0","203","76","0","0","5","5,749","19,158","3,035","8,623"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","2,028","761","819","285","0","4,415","2","0","0","0","355","82","0","0","20","66,286","237,961","44,408","123,767"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","8,832","3,503","284","55","273","10,693","16","4","0","0","1,417","551","0","0","146","21,760","93,530","16,026","50,995"
"11359  :  โรงพยาบาลเกาะพงัน","2,809","2,306","165","127","65","3,317","4","2","0","1","437","218","0","0","20","21,606","91,981","13,227","47,101"
