"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"11265  :  โรงพยาบาลหล่มสัก","10,491","4,252","816","592","170","8,611","144","9","0","15","3,031","386","0","0","150","115,004","324,020","36,771","86,174"
"11266  :  โรงพยาบาลวิเชียรบุรี","4,457","2,731","362","182","3","2,193","12","2","0","0","1,111","242","0","0","1","95,052","271,255","32,606","79,058"
"11267  :  โรงพยาบาลศรีเทพ","5,989","3,855","718","288","215","5,318","10","6","0","1","1,590","289","0","0","253","46,118","131,179","18,675","40,221"
"11268  :  โรงพยาบาลหนองไผ่","9,586","6,827","1,007","385","220","5,930","16","8","0","0","2,439","500","0","0","3","69,693","198,319","23,306","62,222"
"11269  :  โรงพยาบาลบึงสามพัน","8,125","4,368","525","598","3","4,383","10","6","0","2","1,949","341","0","0","85","55,361","145,273","19,389","41,284"
"11270  :  โรงพยาบาลน้ำหนาว","3,353","1,528","35","119","64","1,849","6","4","0","2","636","178","0","0","53","24,753","54,698","6,879","16,800"
"11271  :  โรงพยาบาลวังโป่ง","7,190","5,869","267","332","130","3,128","13","5","0","2","1,515","397","0","0","101","23,562","85,751","11,998","32,298"
"11272  :  โรงพยาบาลเขาค้อ","1,969","1,056","145","45","2","1,308","4","1","0","0","259","190","0","0","1","28,493","64,469","8,870","17,201"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","9,066","3,882","270","875","276","3,573","13","9","0","0","2,546","355","0","0","266","50,574","173,909","21,401","63,929"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","12,801","3,705","2,380","149","0","4,733","2","0","0","0","409","164","0","0","1","17,692","62,899","8,757","19,025"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","10,344","5,809","404","525","149","9,690","81","9","0","0","2,899","233","0","0","213","171,078","485,276","58,857","159,125"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","5,882","2,430","2,068","326","127","2,484","10","5","0","2","1,357","319","0","0","94","37,420","121,848","14,121","35,014"
"11274  :  โรงพยาบาลบางแพ","7,717","4,368","1,015","397","86","3,063","11","6","0","0","1,936","328","0","0","149","35,741","99,593","12,762","34,097"
"11275  :  โรงพยาบาลเจ็ดเสมียน","4,288","2,631","663","187","118","2,197","6","3","0","1","1,119","173","0","0","85","19,786","51,640","6,077","15,656"
"11276  :  โรงพยาบาลปากท่อ","5,491","3,951","69","172","83","2,886","8","7","0","2","1,432","219","0","0","82","59,051","158,964","17,888","38,478"
"11277  :  โรงพยาบาลวัดเพลง","3,521","2,092","108","292","58","1,538","10","5","0","0","1,101","145","0","0","76","19,166","65,582","7,430","19,382"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","10,927","4,791","2,162","1,639","196","3,547","9","4","0","0","2,222","489","0","0","227","57,657","167,961","19,733","46,948"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","3,684","861","1,256","213","13","2,692","8","0","0","0","300","51","0","0","6","13,038","42,906","4,748","9,847"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","674","582","8","6","0","261","1","1","0","0","148","26","0","0","6","18,134","56,836","6,384","16,078"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","8,343","4,311","719","2,002","90","4,180","11","4","0","1","2,017","217","0","5","36","202,524","585,343","70,419","200,117"
"10732  :  โรงพยาบาลมะการักษ์","12,138","5,253","1,507","750","96","5,591","11","6","0","2","2,789","395","0","0","60","118,653","359,560","57,997","157,080"
"11278  :  โรงพยาบาลไทรโยค","4,385","2,988","124","296","1","2,251","6","6","0","1","947","196","0","0","41","25,429","76,918","13,457","33,661"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","2,062","1,189","45","138","0","580","1","2","0","0","188","73","0","0","9","11,347","35,558","5,145","12,333"
"11280  :  โรงพยาบาลบ่อพลอย","9,154","5,813","457","359","207","3,501","13","4","0","0","1,823","372","0","0","53","51,172","128,905","18,536","36,306"
"11281  :  โรงพยาบาลท่ากระดาน","2,669","1,766","71","134","8","1,263","3","1","0","0","457","175","0","0","46","13,873","48,587","5,436","13,382"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","10,454","6,570","399","1,460","195","4,339","5","4","0","4","3,175","326","0","0","108","74,119","214,383","28,389","73,083"
"11283  :  โรงพยาบาลทองผาภูมิ","11,042","5,034","323","432","95","5,208","3","5","0","2","1,481","586","0","0","29","53,644","167,607","22,299","52,870"
"11284  :  โรงพยาบาลสังขละบุรี","23,302","18,036","814","179","107","4,956","3","2","0","0","3,378","1,131","0","0","70","26,464","68,919","10,714","22,611"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","5,519","3,414","295","1,029","136","2,549","9","3","0","0","1,443","182","0","0","51","51,642","140,843","20,665","49,007"
"11286  :  โรงพยาบาลเลาขวัญ","3,584","2,416","47","142","97","2,050","9","4","0","0","908","185","0","0","56","32,053","91,648","14,118","32,256"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","5,561","4,114","505","373","0","2,237","9","1","0","1","943","293","0","0","110","34,792","97,978","12,785","33,467"
"11288  :  โรงพยาบาลสถานพระบารมี","2,470","1,884","73","178","11","1,309","9","6","0","3","446","119","0","0","78","15,996","42,701","7,088","16,428"
"11520  :  โรงพยาบาลค่ายสุรสีห์","19,369","6,193","1,735","1,168","0","3,725","1","0","0","0","365","420","0","0","5","30,782","119,402","12,939","31,211"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1,957","1,275","47","49","15","1,023","5","3","0","0","323","145","0","0","24","6,008","21,014","2,705","7,103"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","4,431","2,622","209","112","0","1,929","11","3","0","0","1,068","176","0","0","53","23,275","74,886","9,957","24,693"
"41701  :  โรงพยาบาลหนองปรือ","3,323","2,442","113","86","1","1,324","6","2","0","0","665","160","0","0","45","18,080","53,415","9,117","21,250"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","20,163","11,890","2,858","2,955","221","13,312","37","24","0","0","5,126","520","0","0","92","198,688","631,427","84,308","245,738"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","9,799","5,998","918","1,429","135","3,898","19","6","0","3","2,082","390","0","0","162","101,096","287,006","34,131","81,648"
"11289  :  โรงพยาบาลเดิมบางนางบวช","4,604","2,830","568","744","121","2,653","9","5","0","2","1,427","198","0","0","67","53,904","183,241","23,120","79,415"
"11290  :  โรงพยาบาลด่านช้าง","9,304","5,426","518","422","136","5,502","12","7","0","1","1,948","397","0","0","55","55,748","165,359","21,965","56,118"
"11291  :  โรงพยาบาลบางปลาม้า","4,442","3,267","172","429","131","2,651","12","5","0","4","1,397","175","0","0","69","43,959","115,766","19,054","46,919"
"11292  :  โรงพยาบาลศรีประจันต์","6,267","3,756","520","804","162","3,184","6","5","0","1","1,897","152","0","0","81","43,203","129,400","20,255","55,802"
"11293  :  โรงพยาบาลดอนเจดีย์","7,765","3,591","514","810","112","4,507","5","3","0","0","2,197","334","0","0","52","34,357","129,052","15,840","42,978"
"11294  :  โรงพยาบาลสามชุก","8,996","5,105","587","490","198","3,766","6","7","0","0","2,433","266","0","0","145","29,091","112,912","17,173","49,717"
"11295  :  โรงพยาบาลอู่ทอง","15,818","9,054","1,723","616","255","7,071","10","10","0","0","3,440","464","0","0","150","73,348","234,036","35,406","85,154"
"11296  :  โรงพยาบาลหนองหญ้าไซ","8,323","5,446","1,060","572","287","4,265","13","5","0","3","2,286","340","0","0","159","30,620","93,789","13,062","35,043"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","8,841","5,112","410","612","0","2,929","13","3","0","1","1,247","364","0","0","39","77,790","184,900","25,145","56,963"
"11298  :  โรงพยาบาลนครชัยศรี","8,493","4,315","686","1,148","0","3,612","15","5","0","7","2,516","204","0","0","53","40,318","113,339","14,131","41,739"
"11299  :  โรงพยาบาลห้วยพลู","4,775","2,236","24","140","61","2,475","6","3","0","3","1,120","132","0","0","125","45,637","115,824","17,459","39,224"
"11300  :  โรงพยาบาลดอนตูม","5,917","3,690","910","670","0","5,685","11","4","0","0","1,295","229","0","0","64","37,012","130,481","15,553","41,774"
"11301  :  โรงพยาบาลบางเลน","10,135","4,580","340","496","0","3,715","11","4","0","1","1,620","504","0","0","91","70,411","191,282","22,363","53,667"
"11302  :  โรงพยาบาลสามพราน","13,351","6,632","451","1,059","0","6,375","10","2","0","3","2,776","673","0","5","151","151,229","339,532","38,547","92,170"
"11303  :  โรงพยาบาลพุทธมณฑล","2,973","1,071","243","264","28","1,617","2","1","0","0","509","85","0","0","16","66,710","136,793","16,612","36,320"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,680","1,199","218","38","6","613","2","1","0","0","448","86","0","0","24","40,177","111,424","12,167","32,054"
"10734  :  โรงพยาบาลสมุทรสาคร","36,923","14,517","5,341","459","0","16,864","3","9","0","0","8,365","426","0","0","56","396,014","980,000","112,038","289,508"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","13,762","8,847","1,662","30","20","15,808","11","5","0","4","2,706","543","0","0","171","183,939","623,692","90,665","279,465"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4,689","4,021","48","3","0","0","1","0","0","0","817","68","0","0","7","14,105","22,477","1,671","3,322"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","1,725","1,140","54","76","40","653","8","1","0","0","559","62","0","0","34","22,464","62,473","8,046","21,376"
"10736  :  โรงพยาบาลพระจอมเกล้า","19,004","5,663","3,788","796","1","3","8","2","0","0","5,500","304","0","0","151","158,780","425,522","53,535","148,474"
"11308  :  โรงพยาบาลเขาย้อย","4,267","2,202","327","151","60","4,119","3","2","0","0","909","197","0","0","0","49,991","119,341","12,605","26,535"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,336","882","26","49","21","498","2","1","0","0","241","60","0","0","7","14,946","49,413","4,683","11,545"
"11310  :  โรงพยาบาลชะอำ","20,751","13,623","1,299","1,997","227","7,756","23","8","0","2","4,122","764","0","0","247","66,201","188,207","21,355","50,860"
"11311  :  โรงพยาบาลท่ายาง","9,417","4,999","16","1,581","79","4,419","5","3","0","1","2,372","329","0","0","59","66,765","175,410","20,848","45,576"
"11312  :  โรงพยาบาลบ้านลาด","895","552","18","77","21","352","3","0","0","0","272","34","0","0","17","63,330","171,362","18,068","50,195"
"11313  :  โรงพยาบาลบ้านแหลม","15,266","9,698","400","1,270","95","4,426","10","7","0","0","3,145","549","0","0","9","37,809","96,243","10,588","22,372"
"11314  :  โรงพยาบาลแก่งกระจาน","811","474","12","35","0","446","1","0","0","0","164","40","0","0","8","31,001","82,302","7,086","17,999"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","4,688","2,910","384","609","58","1,842","3","0","0","0","1,201","189","0","0","49","20,618","66,917","12,400","29,914"
"11316  :  โรงพยาบาลทับสะแก","4,542","2,792","189","438","70","2,188","7","4","0","0","1,300","220","0","0","100","42,247","126,119","13,983","41,692"
"11317  :  โรงพยาบาลบางสะพาน","6,583","3,495","845","603","139","3,899","6","4","0","1","1,310","308","0","0","118","72,596","261,014","29,927","85,403"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","7,263","4,317","451","561","112","2,479","5","0","0","0","1,742","356","0","6","151","30,688","112,005","16,447","54,563"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","5,036","3,044","154","461","15","3,345","4","3","0","3","984","209","0","0","19","5,627","12,383","1,695","3,410"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","5,068","2,564","522","272","88","11,957","37","18","0","0","1,173","229","0","0","6","34,541","98,368","10,170","23,238"
"11324  :  โรงพยาบาลลานสะกา","5,196","2,891","247","541","69","1,885","6","0","0","1","1,259","198","0","0","21","44,249","140,590","12,014","31,691"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","5,129","3,194","114","419","43","2,286","9","9","0","0","1,343","255","0","0","103","59,261","172,662","18,220","52,543"
"11326  :  โรงพยาบาลพิปูน","4,739","3,121","144","304","0","2,386","9","3","0","1","1,157","151","0","0","2","26,795","56,530","6,666","9,955"
"11327  :  โรงพยาบาลเชียรใหญ่","3,039","1,453","18","277","0","2,081","11","4","0","1","953","134","0","0","42","28,885","90,791","15,045","37,807"
"11328  :  โรงพยาบาลชะอวด","6,472","2,762","450","392","1","3,638","14","7","0","0","1,659","307","0","1","6","68,843","219,074","24,344","53,475"
"11329  :  โรงพยาบาลท่าศาลา","21,784","12,761","854","1,145","260","10,946","15","12","0","8","3,768","1,881","0","0","482","123,866","398,266","36,250","90,261"
"11330  :  โรงพยาบาลทุ่งสง","3,896","2,382","192","273","0","0","0","0","0","0","691","199","0","0","53","135,948","377,557","50,615","124,043"
"11331  :  โรงพยาบาลนาบอน","3,566","2,060","251","172","0","1,556","6","4","0","3","875","208","0","0","3","20,611","70,879","7,743","21,869"
"11332  :  โรงพยาบาลทุ่งใหญ่","11,965","7,789","287","863","242","5,278","12","10","0","0","2,105","817","0","0","3","59,218","172,747","20,777","47,084"
"11333  :  โรงพยาบาลปากพนัง","1,991","1,493","71","122","4","5,145","9","7","0","3","420","286","0","0","0","71,247","190,865","17,739","38,670"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","14,612","8,238","411","935","0","9,185","10","3","0","0","2,928","769","0","0","115","99,607","365,655","30,962","83,366"
"11336  :  โรงพยาบาลขนอม","12,683","6,916","641","923","0","9,155","15","7","0","4","2,550","877","0","0","16","32,166","105,129","11,905","29,575"
"11337  :  โรงพยาบาลหัวไทร","3,782","2,428","203","235","56","2,372","6","4","0","1","837","241","0","0","40","49,307","144,474","17,216","44,508"
"11338  :  โรงพยาบาลบางขัน","7,520","4,388","123","261","2","2,598","8","4","0","1","888","460","0","0","2","32,523","88,068","11,370","22,195"
"11339  :  โรงพยาบาลถ้ำพรรณรา","2,907","1,744","33","198","43","1,157","4","2","0","3","507","176","0","0","63","18,214","57,342","6,574","16,552"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","14,002","6,138","287","1,534","0","7,911","2","5","0","0","2,656","472","0","0","101","35,852","117,533","25,840","55,643"
"11660  :  โรงพยาบาลจุฬาภรณ์","4,487","1,898","61","65","45","1,939","4","3","0","1","747","269","0","0","7","28,438","77,335","9,923","21,027"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","3,816","2,366","131","406","69","1,292","5","6","0","2","669","201","0","0","89","2,166","4,816","334","1,314"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","11,089","4,613","33","524","0","1,842","2","0","0","0","565","89","0","0","6","13,866","65,953","7,492","15,350"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","28,136","13,352","580","1,899","0","7,571","23","11","0","0","6,351","614","0","0","12","66,357","179,434","21,792","57,161"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","4,376","2,814","194","347","110","5,674","14","4","0","0","900","243","0","0","29","18,041","54,656","8,337","16,666"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","4,228","2,134","294","302","0","2,014","6","4","0","2","1,016","162","0","0","30","14,493","53,438","5,237","12,205"
"40742  :  โรงพยาบาลนบพิตำ","2,065","1,364","24","2","0","1,117","3","2","0","0","505","92","0","0","16","21,584","71,097","7,809","17,884"
"40743  :  โรงพยาบาลพระพรหม","4,710","2,702","895","168","75","1,909","5","2","0","2","947","300","0","0","134","34,882","109,086","12,228","27,041"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","101,604","278,471","39,845","95,133"
"11340  :  โรงพยาบาลเขาพนม","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28,125","76,052","12,557","27,842"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37,059","95,267","9,361","18,927"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","28,687","74,014","14,986","34,010"
"77753  :  โรงพยาบาลเกาะพีพี","450","131","42","9","5","66","2","0","0","0","15","1","0","0","0","6,355","15,196","2,229","4,406"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4,371","2,536","115","58","87","2,319","7","5","0","1","852","293","0","0","90","13,438","35,374","2,751","6,934"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","3,092","2,228","159","328","135","913","4","0","0","0","830","113","0","0","3","12,771","35,583","5,252","12,186"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","7,159","4,502","644","557","0","4,096","9","0","0","0","1,545","350","0","0","145","34,569","85,819","9,756","21,314"
"11350  :  โรงพยาบาลบางไทร","2,432","1,612","264","207","67","1,071","7","0","0","0","524","95","0","0","11","10,354","28,624","5,352","12,080"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","5,135","3,451","332","366","197","2,419","10","0","0","0","1,022","296","0","0","0","12,598","35,238","4,970","12,320"
"11353  :  โรงพยาบาลทับปุด","4,275","2,140","105","33","108","2,445","6","1","0","0","908","222","0","0","63","21,443","67,770","11,563","25,490"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","8,373","5,241","614","721","1","5,477","9","0","0","0","2,091","496","0","0","48","37,401","92,261","9,506","19,955"
"10741  :  โรงพยาบาลวชิระภูเก็ต","19,704","5,842","1,466","2,230","36","13,179","4","7","0","0","2,516","352","0","0","25","263,503","641,239","84,143","199,777"
"11355  :  โรงพยาบาลป่าตอง","15,578","6,077","1,221","376","100","21,301","7","3","0","0","1,836","519","0","0","2","90,098","187,008","20,438","44,973"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","11,797","7,088","967","168","21","3,478","5","1","0","2","1,590","581","0","0","48","25,246","76,511","16,714","41,972"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","1,707","711","121","38","0","4,341","3","1","0","0","174","30","0","0","4","5,701","18,262","1,473","3,731"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","2,012","611","242","120","0","4,662","2","0","0","0","352","63","0","0","16","98,861","215,146","27,827","63,188"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","8,931","4,866","80","24","299","11,131","16","4","0","0","1,565","387","0","0","140","30,011","94,022","13,705","31,069"
"11359  :  โรงพยาบาลเกาะพงัน","2,902","1,606","73","97","64","3,649","4","2","0","1","485","194","0","0","18","30,381","82,368","9,933","24,398"
"11360  :  โรงพยาบาลไชยา","3,670","2,085","159","404","104","1,211","4","0","0","1","1,022","121","0","0","91","55,495","165,178","17,936","48,135"
"11361  :  โรงพยาบาลท่าชนะ","6,616","4,426","121","482","144","2,708","10","6","0","3","1,496","277","0","0","6","41,119","131,357","12,400","27,133"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","35,629","105,389","11,704","26,911"
"11363  :  โรงพยาบาลบ้านตาขุน","3,114","1,571","139","136","88","3,374","4","3","0","0","547","149","0","0","19","23,382","79,558","8,016","23,653"
"11364  :  โรงพยาบาลพนม","2,039","984","41","54","60","1,411","5","3","0","0","337","119","0","0","30","36,854","113,509","10,600","31,446"
"11365  :  โรงพยาบาลท่าฉาง","4,114","3,142","93","128","67","2,156","5","3","0","1","960","274","0","0","30","31,225","93,257","11,230","28,625"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","3,952","2,828","196","130","113","3,945","4","1","0","0","977","139","0","0","61","26,993","77,014","8,775","19,808"
"11368  :  โรงพยาบาลเคียนซา","6,941","3,415","181","174","137","3,705","7","8","0","0","1,141","393","0","0","53","46,569","134,766","15,729","36,347"
"11369  :  โรงพยาบาลพระแสง","6,142","4,328","280","289","125","5,627","9","5","0","0","1,135","384","0","0","87","56,754","176,841","17,886","39,309"
"11370  :  โรงพยาบาลพุนพิน","16,846","10,178","335","251","197","10,568","34","10","0","4","3,609","849","0","0","337","69,140","165,775","24,223","49,388"
"11371  :  โรงพยาบาลชัยบุรี","1,488","990","39","46","49","1,658","5","2","0","0","250","131","0","0","21","23,976","81,133","9,847","27,039"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","7,894","5,221","246","106","132","4,350","6","4","0","1","1,263","408","0","0","58","58,772","199,165","19,591","55,930"
"11654  :  โรงพยาบาลวิภาวดี","2,082","1,276","92","71","76","1,578","5","3","0","0","338","133","0","0","19","15,001","43,423","5,162","11,238"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","2,375","1,571","155","60","54","2,120","3","2","0","1","464","126","0","0","11","49,522","123,263","14,725","36,470"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","715","20","10","79","0","0","0","0","0","0","99","4","0","0","0","3,725","10,746","1,902","3,814"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","3,130","1,153","308","502","5","0","4","0","0","0","134","56","0","1","2","11,952","58,610","6,788","19,045"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","728","378","84","145","22","324","3","0","0","0","161","39","0","0","16","16,153","39,849","4,198","9,394"
"11372  :  โรงพยาบาลกะเปอร์","5,537","3,375","279","635","136","1,935","10","0","0","0","1,018","264","0","0","5","18,715","54,135","7,042","18,188"
"11373  :  โรงพยาบาลกระบุรี","4,807","3,421","237","491","117","2,895","9","0","0","0","1,193","127","0","0","41","34,350","81,418","13,268","31,294"
"11374  :  โรงพยาบาลสุขสำราญ","2,036","1,712","18","108","5","1,224","4","0","0","0","291","143","0","0","2","13,910","43,301","4,218","12,482"
