"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10726  :  โรงพยาบาลพิจิตร","213","2","0.94","2","0","0","212","2","2","0","0","0","0","0","0","0","1","0","0","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","654","6","0.92","6","0","0","619","5","5","0","0","23","1","1","0","0","12","0","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","893","2","0.22","2","0","0","871","2","2","0","0","18","0","0","0","0","4","0","0","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","1,267","1","0.08","1","0","0","1,256","1","1","0","0","5","0","0","0","0","6","0","0","0","0"
"11261  :  โรงพยาบาลโพทะเล","621","0","0.00","0","0","0","611","0","0","0","0","8","0","0","0","0","2","0","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","1,174","2","0.17","2","0","0","1,151","2","2","0","0","13","0","0","0","0","10","0","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","2,095","6","0.29","6","0","0","2,067","6","6","0","0","11","0","0","0","0","17","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,360","0","0.00","0","0","0","2,321","0","0","0","0","28","0","0","0","0","11","0","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","572","0","0.00","0","0","0","548","0","0","0","0","22","0","0","0","0","2","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","476","0","0.00","0","0","0","476","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","52","51","98.08","51","0","0","52","51","51","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","101","0","0.00","0","0","0","89","0","0","0","0","10","0","0","0","0","2","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,623","1","0.06","1","0","0","1,543","1","1","0","0","68","0","0","0","0","12","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","789","239","30.29","236","3","0","776","238","235","3","0","12","1","1","0","0","1","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","2,025","3","0.15","3","0","0","1,956","2","2","0","0","45","0","0","0","0","24","1","1","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","313","0","0.00","0","0","0","305","0","0","0","0","6","0","0","0","0","2","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","845","0","0.00","0","0","0","803","0","0","0","0","36","0","0","0","0","6","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","1,331","4","0.30","4","0","0","1,238","4","4","0","0","91","0","0","0","0","2","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","436","0","0.00","0","0","0","431","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","1,261","0","0.00","0","0","0","1,211","0","0","0","0","32","0","0","0","0","18","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","225","56","24.89","56","0","0","224","56","56","0","0","1","0","0","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,019","0","0.00","0","0","0","1,990","0","0","0","0","16","0","0","0","0","13","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","15","0","0.00","0","0","0","14","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","2,705","4","0.15","4","0","0","2,647","3","3","0","0","38","0","0","0","0","20","1","1","0","0"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","1,123","0","0.00","0","0","0","1,089","0","0","0","0","31","0","0","0","0","3","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","1,287","3","0.23","3","0","0","1,243","3","3","0","0","24","0","0","0","0","20","0","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","946","30","3.17","30","0","0","916","29","29","0","0","19","1","1","0","0","11","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","724","297","41.02","297","0","0","704","294","294","0","0","15","1","1","0","0","5","2","2","0","0"
"11277  :  โรงพยาบาลวัดเพลง","862","1","0.12","1","0","0","845","1","1","0","0","9","0","0","0","0","8","0","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,846","1,341","72.64","1,341","0","0","1,810","1,316","1,316","0","0","28","19","19","0","0","8","6","6","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","26","0","0.00","0","0","0","22","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","105","0","0.00","0","0","0","104","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,544","2","0.13","2","0","0","1,538","2","2","0","0","6","0","0","0","0","0","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","2,108","31","1.47","31","0","0","2,059","31","31","0","0","42","0","0","0","0","7","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","552","109","19.75","109","0","0","527","103","103","0","0","22","5","5","0","0","3","1","1","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","162","39","24.07","38","1","0","156","39","38","1","0","2","0","0","0","0","4","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","1,570","1","0.06","1","0","0","1,528","1","1","0","0","35","0","0","0","0","7","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","344","3","0.87","3","0","0","333","3","3","0","0","6","0","0","0","0","5","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","2,903","2","0.07","2","0","0","2,884","2","2","0","0","6","0","0","0","0","13","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","841","803","95.48","803","0","0","757","722","722","0","0","78","76","76","0","0","6","5","5","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","484","1","0.21","1","0","0","478","1","1","0","0","4","0","0","0","0","2","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,247","0","0.00","0","0","0","1,187","0","0","0","0","54","0","0","0","0","6","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","760","3","0.39","3","0","0","705","3","3","0","0","52","0","0","0","0","3","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","802","1","0.12","1","0","0","786","1","1","0","0","11","0","0","0","0","5","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","600","0","0.00","0","0","0","572","0","0","0","0","24","0","0","0","0","4","0","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","17","5","29.41","5","0","0","17","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","230","0","0.00","0","0","0","223","0","0","0","0","4","0","0","0","0","3","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","915","96","10.49","96","0","0","915","96","96","0","0","0","0","0","0","0","0","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","82","0","0.00","0","0","0","75","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,564","2","0.04","2","0","0","4,483","2","2","0","0","38","0","0","0","0","43","0","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,283","0","0.00","0","0","0","1,234","0","0","0","0","45","0","0","0","0","4","0","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,163","8","0.69","6","2","0","1,104","7","5","2","0","42","0","0","0","0","17","1","1","0","0"
"11290  :  โรงพยาบาลด่านช้าง","1,299","940","72.36","940","0","0","1,241","940","940","0","0","47","0","0","0","0","11","0","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","878","0","0.00","0","0","0","868","0","0","0","0","7","0","0","0","0","3","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","1,523","0","0.00","0","0","0","1,456","0","0","0","0","58","0","0","0","0","9","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","1,976","2","0.10","2","0","0","1,946","2","2","0","0","21","0","0","0","0","9","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","1,958","0","0.00","0","0","0","1,896","0","0","0","0","53","0","0","0","0","9","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","1,937","0","0.00","0","0","0","1,923","0","0","0","0","8","0","0","0","0","6","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,070","0","0.00","0","0","0","2,021","0","0","0","0","39","0","0","0","0","10","0","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","636","2","0.31","2","0","0","627","2","2","0","0","9","0","0","0","0","0","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","1,013","4","0.39","4","0","0","981","4","4","0","0","16","0","0","0","0","16","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","462","383","82.90","383","0","0","76","2","2","0","0","383","381","381","0","0","3","0","0","0","0"
"11300  :  โรงพยาบาลดอนตูม","1,140","0","0.00","0","0","0","1,122","0","0","0","0","9","0","0","0","0","9","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","1,067","1","0.09","1","0","0","1,035","1","1","0","0","28","0","0","0","0","4","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","2,137","4","0.19","4","0","0","2,091","3","3","0","0","24","1","1","0","0","22","0","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","149","2","1.34","2","0","0","148","2","2","0","0","1","0","0","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","238","2","0.84","2","0","0","229","2","2","0","0","6","0","0","0","0","3","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","4,410","5","0.11","5","0","0","4,355","5","5","0","0","34","0","0","0","0","21","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,122","3","0.14","3","0","0","2,041","3","3","0","0","45","0","0","0","0","36","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","671","2","0.30","2","0","0","671","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","481","0","0.00","0","0","0","438","0","0","0","0","35","0","0","0","0","8","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,220","7","0.32","7","0","0","2,174","7","7","0","0","21","0","0","0","0","25","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","679","1","0.15","1","0","0","671","1","1","0","0","5","0","0","0","0","3","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","208","15","7.21","15","0","0","196","15","15","0","0","8","0","0","0","0","4","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","3,031","0","0.00","0","0","0","3,008","0","0","0","0","11","0","0","0","0","12","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","1,658","0","0.00","0","0","0","1,647","0","0","0","0","5","0","0","0","0","6","0","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","235","1","0.43","1","0","0","232","1","1","0","0","2","0","0","0","0","1","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","2,749","2","0.07","2","0","0","2,600","2","2","0","0","112","0","0","0","0","37","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","122","0","0.00","0","0","0","117","0","0","0","0","3","0","0","0","0","2","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","1,055","0","0.00","0","0","0","1,040","0","0","0","0","12","0","0","0","0","3","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","926","6","0.65","6","0","0","899","6","6","0","0","10","0","0","0","0","17","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","1,079","53","4.91","53","0","0","1,053","51","51","0","0","20","2","2","0","0","6","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","1,499","0","0.00","0","0","0","1,478","0","0","0","0","18","0","0","0","0","3","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","856","0","0.00","0","0","0","795","0","0","0","0","49","0","0","0","0","12","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","804","4","0.50","4","0","0","766","3","3","0","0","33","1","1","0","0","5","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","1,057","2","0.19","2","0","0","1,029","2","2","0","0","25","0","0","0","0","3","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","952","0","0.00","0","0","0","942","0","0","0","0","6","0","0","0","0","4","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","290","0","0.00","0","0","0","267","0","0","0","0","13","0","0","0","0","10","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","831","3","0.36","3","0","0","799","3","3","0","0","16","0","0","0","0","16","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","1,193","18","1.51","18","0","0","1,129","17","17","0","0","52","1","1","0","0","12","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","2,104","3","0.14","3","0","0","2,043","3","3","0","0","36","0","0","0","0","25","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","719","4","0.56","4","0","0","698","4","4","0","0","17","0","0","0","0","4","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,561","0","0.00","0","0","0","1,512","0","0","0","0","35","0","0","0","0","14","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","298","1","0.34","1","0","0","291","1","1","0","0","3","0","0","0","0","4","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","2,385","0","0.00","0","0","0","2,178","0","0","0","0","190","0","0","0","0","17","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","1,352","0","0.00","0","0","0","1,295","0","0","0","0","46","0","0","0","0","11","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","698","141","20.20","141","0","0","603","140","140","0","0","84","1","1","0","0","11","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","675","0","0.00","0","0","0","655","0","0","0","0","15","0","0","0","0","5","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","441","0","0.00","0","0","0","432","0","0","0","0","8","0","0","0","0","1","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","152","4","2.63","4","0","0","138","3","3","0","0","8","1","1","0","0","6","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","587","0","0.00","0","0","0","569","0","0","0","0","8","0","0","0","0","10","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","528","0","0.00","0","0","0","487","0","0","0","0","34","0","0","0","0","7","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","7","1","14.29","1","0","0","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","131","9","6.87","9","0","0","121","9","9","0","0","7","0","0","0","0","3","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","750","683","91.07","678","5","0","685","625","622","3","0","58","52","52","0","0","7","6","4","2","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","632","608","96.20","607","1","0","612","590","589","1","0","16","15","15","0","0","4","3","3","0","0"
"40742  :  โรงพยาบาลนบพิตำ","374","0","0.00","0","0","0","361","0","0","0","0","11","0","0","0","0","2","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","961","11","1.14","9","2","0","947","11","9","2","0","7","0","0","0","0","7","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","21","1","4.76","1","0","0","20","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","773","22","2.85","22","0","0","742","21","21","0","0","20","0","0","0","0","11","1","1","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","698","1","0.14","1","0","0","678","1","1","0","0","16","0","0","0","0","4","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,246","31","2.49","30","1","0","1,229","30","29","1","0","15","1","1","0","0","2","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","383","2","0.52","2","0","0","381","2","2","0","0","2","0","0","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","884","0","0.00","0","0","0","864","0","0","0","0","14","0","0","0","0","6","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","750","612","81.60","573","39","0","728","597","565","32","0","21","15","8","7","0","1","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,826","0","0.00","0","0","0","1,798","0","0","0","0","19","0","0","0","0","9","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,325","25","1.89","25","0","0","1,313","25","25","0","0","9","0","0","0","0","3","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","1,244","0","0.00","0","0","0","1,180","0","0","0","0","56","0","0","0","0","8","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","901","3","0.33","3","0","0","871","3","3","0","0","19","0","0","0","0","11","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","194","0","0.00","0","0","0","190","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","289","0","0.00","0","0","0","270","0","0","0","0","14","0","0","0","0","5","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","1,365","338","24.76","336","2","0","1,280","318","317","1","0","69","18","17","1","0","16","2","2","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","411","0","0.00","0","0","0","399","0","0","0","0","8","0","0","0","0","4","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","692","0","0.00","0","0","0","667","0","0","0","0","22","0","0","0","0","3","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","1,138","399","35.06","399","0","0","1,101","398","398","0","0","23","1","1","0","0","14","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","402","90","22.39","90","0","0","360","80","80","0","0","37","10","10","0","0","5","0","0","0","0"
"11364  :  โรงพยาบาลพนม","281","35","12.46","35","0","0","271","34","34","0","0","10","1","1","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","829","4","0.48","4","0","0","802","4","4","0","0","9","0","0","0","0","18","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","963","491","50.99","483","8","0","930","478","470","8","0","26","11","11","0","0","7","2","2","0","0"
"11368  :  โรงพยาบาลเคียนซา","903","195","21.59","184","11","0","844","190","179","11","0","38","4","4","0","0","21","1","1","0","0"
"11369  :  โรงพยาบาลพระแสง","882","0","0.00","0","0","0","868","0","0","0","0","12","0","0","0","0","2","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","2,618","16","0.61","16","0","0","2,567","16","16","0","0","34","0","0","0","0","17","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","272","41","15.07","41","0","0","249","33","33","0","0","21","6","6","0","0","2","2","2","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,145","62","5.41","62","0","0","1,144","61","61","0","0","1","1","1","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","259","254","98.07","254","0","0","258","254","254","0","0","1","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","398","0","0.00","0","0","0","387","0","0","0","0","9","0","0","0","0","2","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","5","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","37","2","5.41","2","0","0","37","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","147","0","0.00","0","0","0","144","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","867","1","0.12","1","0","0","811","1","1","0","0","50","0","0","0","0","6","0","0","0","0"
