"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11263  :  โรงพยาบาลทับคล้อ","1,935","2","0.10","2","0","0","1,912","2","2","0","0","8","0","0","0","0","15","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,283","0","0.00","0","0","0","2,218","0","0","0","0","57","0","0","0","0","8","0","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","531","1","0.19","1","0","0","509","1","1","0","0","18","0","0","0","0","4","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","690","0","0.00","0","0","0","690","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","45","18","40.00","18","0","0","45","18","18","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","107","0","0.00","0","0","0","100","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","170","0","0.00","0","0","0","130","0","0","0","0","22","0","0","0","0","18","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","960","147","15.31","147","0","0","932","147","147","0","0","25","0","0","0","0","3","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","1,897","2","0.11","2","0","0","1,849","0","0","0","0","35","2","2","0","0","13","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","427","0","0.00","0","0","0","412","0","0","0","0","13","0","0","0","0","2","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","838","0","0.00","0","0","0","792","0","0","0","0","38","0","0","0","0","8","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","1,475","0","0.00","0","0","0","1,373","0","0","0","0","100","0","0","0","0","2","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","31","0","0.00","0","0","0","29","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","347","0","0.00","0","0","0","341","0","0","0","0","5","0","0","0","0","1","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","1,132","0","0.00","0","0","0","1,109","0","0","0","0","13","0","0","0","0","10","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","225","0","0.00","0","0","0","222","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1,855","0","0.00","0","0","0","1,834","0","0","0","0","13","0","0","0","0","8","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","24","0","0.00","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","1,890","15","0.79","15","0","0","1,840","15","15","0","0","36","0","0","0","0","14","0","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","1,058","2","0.19","2","0","0","1,018","2","2","0","0","35","0","0","0","0","5","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","1,472","0","0.00","0","0","0","1,440","0","0","0","0","17","0","0","0","0","15","0","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","904","545","60.29","544","1","0","874","517","516","1","0","20","18","18","0","0","10","10","10","0","0"
"11276  :  โรงพยาบาลปากท่อ","1,055","492","46.64","492","0","0","993","491","491","0","0","54","1","1","0","0","8","0","0","0","0"
"11277  :  โรงพยาบาลวัดเพลง","893","0","0.00","0","0","0","867","0","0","0","0","15","0","0","0","0","11","0","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,835","4","0.22","4","0","0","1,809","4","4","0","0","20","0","0","0","0","6","0","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","42","0","0.00","0","0","0","38","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","131","0","0.00","0","0","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","570","6","1.05","5","1","0","550","6","5","1","0","14","0","0","0","0","6","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","1,820","6","0.33","6","0","0","1,626","6","6","0","0","189","0","0","0","0","5","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","375","0","0.00","0","0","0","357","0","0","0","0","18","0","0","0","0","0","0","0","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","141","45","31.91","45","0","0","138","42","42","0","0","1","1","1","0","0","2","2","2","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","1,506","1","0.07","1","0","0","1,446","1","1","0","0","39","0","0","0","0","21","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","343","2","0.58","2","0","0","334","2","2","0","0","6","0","0","0","0","3","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","2,757","0","0.00","0","0","0","2,736","0","0","0","0","16","0","0","0","0","5","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","722","683","94.60","683","0","0","714","677","677","0","0","4","4","4","0","0","4","2","2","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","555","1","0.18","1","0","0","550","1","1","0","0","5","0","0","0","0","0","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,198","0","0.00","0","0","0","1,137","0","0","0","0","51","0","0","0","0","10","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","346","0","0.00","0","0","0","337","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","669","0","0.00","0","0","0","619","0","0","0","0","49","0","0","0","0","1","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","361","0","0.00","0","0","0","334","0","0","0","0","21","0","0","0","0","6","0","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","3","1","33.33","1","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","212","0","0.00","0","0","0","207","0","0","0","0","4","0","0","0","0","1","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","878","863","98.29","863","0","0","875","860","860","0","0","3","3","3","0","0","0","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,405","0","0.00","0","0","0","4,314","0","0","0","0","67","0","0","0","0","24","0","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,466","0","0.00","0","0","0","1,383","0","0","0","0","76","0","0","0","0","7","0","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,221","3","0.25","1","2","0","1,162","3","1","2","0","45","0","0","0","0","14","0","0","0","0"
"11290  :  โรงพยาบาลด่านช้าง","1,261","701","55.59","701","0","0","1,136","612","612","0","0","110","75","75","0","0","15","14","14","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","995","1","0.10","1","0","0","984","1","1","0","0","4","0","0","0","0","7","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","1,448","0","0.00","0","0","0","1,424","0","0","0","0","15","0","0","0","0","9","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","1,898","1","0.05","0","1","0","1,867","1","0","1","0","11","0","0","0","0","20","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","1,850","0","0.00","0","0","0","1,741","0","0","0","0","100","0","0","0","0","9","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","2,089","0","0.00","0","0","0","2,054","0","0","0","0","26","0","0","0","0","9","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,017","0","0.00","0","0","0","1,965","0","0","0","0","41","0","0","0","0","11","0","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","53","0","0.00","0","0","0","50","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","799","2","0.25","2","0","0","786","2","2","0","0","11","0","0","0","0","2","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","1,169","3","0.26","3","0","0","1,145","3","3","0","0","11","0","0","0","0","13","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","849","2","0.24","2","0","0","844","2","2","0","0","1","0","0","0","0","4","0","0","0","0"
"11300  :  โรงพยาบาลดอนตูม","1,223","0","0.00","0","0","0","1,185","0","0","0","0","23","0","0","0","0","15","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","984","0","0.00","0","0","0","952","0","0","0","0","21","0","0","0","0","11","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","2,097","33","1.57","33","0","0","2,062","33","33","0","0","16","0","0","0","0","19","0","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","224","73","32.59","73","0","0","223","73","73","0","0","1","0","0","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","363","0","0.00","0","0","0","346","0","0","0","0","10","0","0","0","0","7","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","5,235","2","0.04","2","0","0","5,151","2","2","0","0","49","0","0","0","0","35","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","2","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,858","6","0.32","6","0","0","1,809","6","6","0","0","26","0","0","0","0","23","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","255","0","0.00","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","492","3","0.61","3","0","0","452","3","3","0","0","32","0","0","0","0","8","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,361","2","0.15","2","0","0","1,329","1","1","0","0","12","0","0","0","0","20","1","1","0","0"
"11308  :  โรงพยาบาลเขาย้อย","685","0","0.00","0","0","0","670","0","0","0","0","7","0","0","0","0","8","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","179","174","97.21","174","0","0","171","166","166","0","0","6","6","6","0","0","2","2","2","0","0"
"11310  :  โรงพยาบาลชะอำ","3,046","4","0.13","4","0","0","3,031","4","4","0","0","7","0","0","0","0","8","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","1,850","0","0.00","0","0","0","1,842","0","0","0","0","4","0","0","0","0","4","0","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","231","0","0.00","0","0","0","228","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","1,679","3","0.18","3","0","0","1,452","3","3","0","0","196","0","0","0","0","31","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","113","1","0.88","1","0","0","107","1","1","0","0","2","0","0","0","0","4","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","1,059","0","0.00","0","0","0","1,039","0","0","0","0","13","0","0","0","0","7","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","956","146","15.27","144","2","0","911","138","136","2","0","32","8","8","0","0","13","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","953","3","0.31","3","0","0","906","3","3","0","0","38","0","0","0","0","9","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","1,483","2","0.13","2","0","0","1,464","1","1","0","0","10","0","0","0","0","9","1","1","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","713","0","0.00","0","0","0","661","0","0","0","0","40","0","0","0","0","12","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","775","0","0.00","0","0","0","735","0","0","0","0","26","0","0","0","0","14","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","761","1","0.13","1","0","0","708","1","1","0","0","52","0","0","0","0","1","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,004","1","0.10","1","0","0","984","1","1","0","0","15","0","0","0","0","5","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","426","0","0.00","0","0","0","398","0","0","0","0","18","0","0","0","0","10","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","843","5","0.59","5","0","0","819","5","5","0","0","2","0","0","0","0","22","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","922","0","0.00","0","0","0","860","0","0","0","0","54","0","0","0","0","8","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","3,010","9","0.30","9","0","0","2,929","9","9","0","0","50","0","0","0","0","31","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","680","0","0.00","0","0","0","659","0","0","0","0","14","0","0","0","0","7","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,426","1","0.07","1","0","0","1,367","0","0","0","0","49","1","1","0","0","10","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","302","0","0.00","0","0","0","302","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","2,468","2","0.08","2","0","0","2,380","2","2","0","0","84","0","0","0","0","4","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","928","0","0.00","0","0","0","892","0","0","0","0","24","0","0","0","0","12","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","681","4","0.59","4","0","0","589","4","4","0","0","81","0","0","0","0","11","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","608","1","0.16","1","0","0","588","1","1","0","0","17","0","0","0","0","3","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","444","0","0.00","0","0","0","435","0","0","0","0","5","0","0","0","0","4","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","188","2","1.06","2","0","0","182","2","2","0","0","4","0","0","0","0","2","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","621","10","1.61","10","0","0","586","10","10","0","0","23","0","0","0","0","12","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","400","0","0.00","0","0","0","371","0","0","0","0","23","0","0","0","0","6","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","8","0","0.00","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","203","15","7.39","15","0","0","196","15","15","0","0","7","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","627","1","0.16","1","0","0","473","1","1","0","0","144","0","0","0","0","10","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","255","124","48.63","124","0","0","247","118","118","0","0","4","2","2","0","0","4","4","4","0","0"
"40742  :  โรงพยาบาลนบพิตำ","389","0","0.00","0","0","0","383","0","0","0","0","5","0","0","0","0","1","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","921","16","1.74","14","2","0","912","16","14","2","0","4","0","0","0","0","5","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","2","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","7","1","14.29","1","0","0","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","733","0","0.00","0","0","0","699","0","0","0","0","25","0","0","0","0","9","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","664","4","0.60","4","0","0","643","3","3","0","0","13","1","1","0","0","8","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,240","1","0.08","1","0","0","1,227","1","1","0","0","7","0","0","0","0","6","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","346","5","1.45","5","0","0","343","5","5","0","0","2","0","0","0","0","1","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","846","2","0.24","2","0","0","826","2","2","0","0","11","0","0","0","0","9","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","716","2","0.28","2","0","0","696","2","2","0","0","20","0","0","0","0","0","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,724","3","0.17","2","1","0","1,687","3","2","1","0","21","0","0","0","0","16","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,162","19","1.64","19","0","0","1,138","18","18","0","0","16","1","1","0","0","8","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","244","0","0.00","0","0","0","209","0","0","0","0","27","0","0","0","0","8","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","767","3","0.39","3","0","0","728","3","3","0","0","27","0","0","0","0","12","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","190","0","0.00","0","0","0","182","0","0","0","0","5","0","0","0","0","3","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","308","1","0.32","1","0","0","286","1","1","0","0","22","0","0","0","0","0","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","1,286","738","57.39","727","11","0","1,220","710","702","8","0","54","20","17","3","0","12","8","8","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","412","0","0.00","0","0","0","380","0","0","0","0","25","0","0","0","0","7","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","725","0","0.00","0","0","0","683","0","0","0","0","31","0","0","0","0","11","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","1,190","3","0.25","3","0","0","1,140","3","3","0","0","33","0","0","0","0","17","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","251","0","0.00","0","0","0","246","0","0","0","0","4","0","0","0","0","1","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","365","0","0.00","0","0","0","349","0","0","0","0","14","0","0","0","0","2","0","0","0","0"
"11364  :  โรงพยาบาลพนม","300","58","19.33","58","0","0","288","58","58","0","0","11","0","0","0","0","1","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","861","0","0.00","0","0","0","826","0","0","0","0","14","0","0","0","0","21","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","918","290","31.59","280","10","0","890","280","270","10","0","23","8","8","0","0","5","2","2","0","0"
"11368  :  โรงพยาบาลเคียนซา","838","675","80.55","666","9","0","771","619","612","7","0","60","50","48","2","0","7","6","6","0","0"
"11369  :  โรงพยาบาลพระแสง","1,014","0","0.00","0","0","0","994","0","0","0","0","17","0","0","0","0","3","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","1,911","5","0.26","5","0","0","1,801","5","5","0","0","94","0","0","0","0","16","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","247","38","15.38","38","0","0","223","34","34","0","0","22","4","4","0","0","2","0","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","976","107","10.96","0","107","0","975","106","0","106","0","1","1","0","1","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","260","201","77.31","201","0","0","257","200","200","0","0","0","0","0","0","0","3","1","1","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","406","1","0.25","1","0","0","385","1","1","0","0","14","0","0","0","0","7","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","1","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","44","1","2.27","1","0","0","43","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","142","0","0.00","0","0","0","139","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","820","1","0.12","1","0","0","765","1","1","0","0","50","0","0","0","0","5","0","0","0","0"
"11373  :  โรงพยาบาลกระบุรี","1,094","1","0.09","1","0","0","993","1","1","0","0","90","0","0","0","0","11","0","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","227","188","82.82","188","0","0","222","184","184","0","0","4","4","4","0","0","1","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,658","103","6.21","102","1","0","1,627","103","102","1","0","20","0","0","0","0","11","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","716","4","0.56","4","0","0","701","4","4","0","0","12","0","0","0","0","3","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","388","350","90.21","349","1","0","382","347","346","1","0","6","3","3","0","0","0","0","0","0","0"
