"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","668","386","57.78","386","0","382","381","381","0","4","4","4","0","1","1","1","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","647","13","2.01","13","0","30","12","12","0","6","1","1","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","1,255","1,146","91.31","1,131","15","1,132","1,123","1,110","13","18","18","18","0","3","3","2","1"
"11105  :  โรงพยาบาลท่าอุเทน","773","573","74.13","573","0","571","508","508","0","69","58","58","0","7","6","6","0"
"11106  :  โรงพยาบาลบ้านแพง","1,352","1,099","81.29","1,079","20","1,226","1,033","1,030","3","5","4","1","3","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","433","395","91.22","395","0","393","393","393","0","2","1","1","0","1","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","1,476","1,379","93.43","1,379","0","1,280","1,274","1,274","0","99","89","89","0","16","15","15","0"
"11109  :  โรงพยาบาลนาแก","1,317","49","3.72","47","2","46","39","39","0","4","4","3","1","1","1","1","0"
"11110  :  โรงพยาบาลศรีสงคราม","1,292","951","73.61","951","0","954","948","948","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,824","4","0.22","4","0","4","3","3","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,457","1,419","97.39","1,417","2","1,413","1,410","1,410","0","6","6","5","1","3","2","1","1"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","318","243","76.42","240","3","284","233","232","1","6","5","5","0","5","4","2","2"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","420","406","96.67","405","1","380","373","372","1","28","28","28","0","5","5","5","0"
"10712  :  โรงพยาบาลมุกดาหาร","4,071","1,307","32.11","1,307","0","1,418","1,305","1,305","0","1","1","1","0","3","1","1","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,052","927","88.12","925","2","917","913","913","0","8","8","7","1","6","6","5","1"
"11114  :  โรงพยาบาลดอนตาล","1,062","815","76.74","815","0","905","776","776","0","6","1","1","0","3","3","3","0"
"11115  :  โรงพยาบาลดงหลวง","1,056","453","42.90","453","0","929","443","443","0","10","7","7","0","2","2","2","0"
"11116  :  โรงพยาบาลคำชะอี","1,125","875","77.78","875","0","24","17","17","0","9","9","9","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","314","271","86.31","268","3","232","232","231","1","32","32","32","0","5","5","3","2"
"11118  :  โรงพยาบาลหนองสูง","561","482","85.92","474","8","418","413","407","6","66","46","44","2","9","7","7","0"
"06009  :  โรงพยาบาลแม่ตื่น","630","10","1.59","10","0","619","10","10","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","23","3","13.04","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","4,921","3,423","69.56","3,423","0","4,649","3,369","3,369","0","26","11","11","0","13","5","5","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,268","2,123","93.61","2,097","26","2,006","1,986","1,960","26","25","21","21","0","8","6","6","0"
"11121  :  โรงพยาบาลเชียงดาว","2,949","462","15.67","458","4","32","3","3","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1,260","33","2.62","33","0","2","1","1","0","0","0","0","0","1","1","1","0"
"11125  :  โรงพยาบาลฝาง","1,311","807","61.56","807","0","845","743","743","0","12","12","12","0","6","6","6","0"
"11126  :  โรงพยาบาลแม่อาย","946","726","76.74","722","4","711","686","683","3","1","1","1","0","4","4","3","1"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,779","60","3.37","60","0","5","2","2","0","2","1","1","0","5","1","1","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","2,111","719","34.06","719","0","25","7","7","0","3","1","1","0","3","2","2","0"
"11133  :  โรงพยาบาลดอยเต่า","750","599","79.87","576","23","620","583","564","19","8","8","5","3","6","6","5","1"
"11134  :  โรงพยาบาลอมก๋อย","1,064","107","10.06","107","0","94","74","74","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","965","99","10.26","99","0","11","9","9","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,339","223","16.65","223","0","968","206","206","0","37","7","7","0","9","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","65","2","3.08","2","0","2","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","688","65","9.45","65","0","16","12","12","0","1","1","1","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,705","1,306","48.28","1,306","0","320","286","286","0","12","10","10","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,839","352","19.14","352","0","349","315","315","0","3","2","2","0","4","4","4","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,294","210","9.15","210","0","130","70","70","0","4","2","2","0","2","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","244","207","84.84","207","0","54","48","48","0","2","2","2","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,517","1,420","93.61","1,414","6","1,487","1,394","1,388","6","18","18","18","0","8","8","8","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,260","2,188","96.81","2,186","2","2,140","2,138","2,137","1","41","40","39","1","10","10","10","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","936","781","83.44","692","89","685","680","654","26","96","94","34","60","5","4","1","3"
"11144  :  โรงพยาบาลป่าซาง","1,402","17","1.21","15","2","14","10","10","0","1","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","2,587","881","34.05","874","7","865","812","811","1","40","37","34","3","11","10","7","3"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","446","24","5.38","24","0","63","6","6","0","1","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","609","546","89.66","545","1","541","534","534","0","4","4","4","0","3","3","2","1"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,925","1,598","54.63","1,593","5","1,799","1,571","1,568","3","19","15","14","1","5","2","1","1"
"11147  :  โรงพยาบาลเกาะคา","590","229","38.81","229","0","313","225","225","0","5","1","1","0","1","1","1","0"
"11148  :  โรงพยาบาลเสริมงาม","2,047","1,770","86.47","1,766","4","1,745","1,710","1,707","3","18","18","18","0","14","13","13","0"
"11149  :  โรงพยาบาลงาว","1,102","437","39.66","437","0","601","399","399","0","23","16","16","0","10","9","9","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,917","1,751","91.34","1,743","8","1,719","1,712","1,706","6","26","26","24","2","6","6","6","0"
"11151  :  โรงพยาบาลวังเหนือ","1,775","1,500","84.51","1,500","0","1,510","1,492","1,492","0","4","4","4","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","1,481","1,326","89.53","1,275","51","1,369","1,280","1,248","32","8","7","3","4","8","7","1","6"
"11153  :  โรงพยาบาลแม่พริก","1,544","1,221","79.08","1,220","1","1,169","1,152","1,151","1","45","44","44","0","9","9","9","0"
"11154  :  โรงพยาบาลแม่ทะ","1,613","650","40.30","649","1","760","629","629","0","21","19","18","1","2","1","1","0"
"11155  :  โรงพยาบาลสบปราบ","2,674","2,491","93.16","2,482","9","2,454","2,443","2,435","8","36","36","36","0","12","12","11","1"
"11156  :  โรงพยาบาลห้างฉัตร","2,443","1,401","57.35","1,399","2","153","49","48","1","1","1","1","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,297","99","7.63","98","1","3","1","1","0","54","4","4","0","9","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","6,145","1,394","22.69","1,392","2","1,528","1,347","1,346","1","30","18","18","0","11","5","5","0"
"11158  :  โรงพยาบาลตรอน","1,705","1,584","92.90","1,584","0","1,566","1,560","1,560","0","15","15","15","0","5","5","5","0"
"11159  :  โรงพยาบาลท่าปลา","1,523","1,516","99.54","1,502","14","1,475","1,474","1,468","6","14","14","11","3","11","11","6","5"
"11160  :  โรงพยาบาลน้ำปาด","1,308","1,210","92.51","1,199","11","1,197","1,160","1,150","10","41","41","41","0","2","2","1","1"
"11161  :  โรงพยาบาลฟากท่า","1,194","1,051","88.02","1,008","43","1,024","911","875","36","47","38","37","1","12","11","9","2"
"11162  :  โรงพยาบาลบ้านโคก","656","455","69.36","442","13","166","124","124","0","1","1","1","0","2","1","1","0"
"11163  :  โรงพยาบาลพิชัย","1,617","1,550","95.86","1,550","0","1,508","1,503","1,503","0","20","20","20","0","11","11","11","0"
"11164  :  โรงพยาบาลลับแล","2,045","1,260","61.61","1,255","5","1,883","1,223","1,219","4","5","1","1","0","3","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","1,141","1,104","96.76","1,103","1","1,065","1,060","1,059","1","18","18","18","0","9","9","9","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","75","1","1.33","1","0","4","1","1","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","1,055","894","84.74","894","0","892","875","875","0","11","11","11","0","2","2","2","0"
"11167  :  โรงพยาบาลลอง","2,540","2,056","80.94","2,042","14","2,255","2,011","2,002","9","27","27","24","3","12","10","8","2"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,873","2,828","98.43","2,826","2","2,766","2,766","2,764","2","45","44","44","0","19","18","18","0"
"11171  :  โรงพยาบาลวังชิ้น","1,183","1,122","94.84","1,119","3","1,083","1,078","1,075","3","15","15","15","0","1","1","1","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","789","772","97.85","771","1","747","746","745","1","7","7","7","0","3","3","3","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,299","1,993","86.69","1,993","0","1,955","1,953","1,953","0","33","33","33","0","7","7","7","0"
"10716  :  โรงพยาบาลน่าน","5,438","18","0.33","18","0","29","17","17","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","716","108","15.08","108","0","3","1","1","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","507","410","80.87","410","0","441","402","402","0","3","3","3","0","3","3","3","0"
"11175  :  โรงพยาบาลนาน้อย","1,504","374","24.87","374","0","1,062","328","328","0","32","25","25","0","13","10","10","0"
"11176  :  โรงพยาบาลท่าวังผา","1,078","1,031","95.64","1,030","1","1,008","1,004","1,004","0","23","21","20","1","6","6","6","0"
"11177  :  โรงพยาบาลเวียงสา","2,841","6","0.21","6","0","7","4","4","0","2","1","1","0","1","1","1","0"
"11178  :  โรงพยาบาลทุ่งช้าง","661","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","1,210","0","0.00","0","0","4","0","0","0","2","0","0","0","1","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","1,192","832","69.80","831","1","1,114","815","814","1","15","12","12","0","6","5","5","0"
"11181  :  โรงพยาบาลสันติสุข","915","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","342","272","79.53","272","0","273","272","272","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","595","5","0.84","5","0","8","5","5","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,314","1,235","93.99","1,235","0","1,253","1,225","1,225","0","0","0","0","0","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","26","2","7.69","2","0","2","1","1","0","1","1","1","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","153","75","49.02","75","0","85","73","73","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","259","188","72.59","188","0","183","180","180","0","3","3","3","0","5","5","5","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,924","1,873","97.35","1,870","3","1,845","1,835","1,832","3","30","30","30","0","7","7","7","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,358","1,278","94.11","1,278","0","1,219","1,218","1,218","0","56","55","55","0","5","5","5","0"
"11187  :  โรงพยาบาลปง","1,105","1,066","96.47","1,066","0","1,021","1,013","1,013","0","44","44","44","0","5","5","5","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","14","1","7.14","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5,112","289","5.65","276","13","787","262","261","1","27","16","5","11","18","5","4","1"
"11189  :  โรงพยาบาลเทิง","2,491","399","16.02","397","2","297","287","286","1","1","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","728","570","78.30","556","14","643","515","503","12","15","12","10","2","5","2","2","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","617","392","63.53","391","1","530","365","364","1","13","8","8","0","5","4","4","0"
"11194  :  โรงพยาบาลแม่สาย","2,779","110","3.96","109","1","175","97","97","0","2","0","0","0","3","1","1","0"
"11195  :  โรงพยาบาลแม่สรวย","1,392","876","62.93","874","2","1,314","867","865","2","7","5","5","0","4","4","4","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,311","1,417","61.32","1,417","0","24","20","20","0","6","5","5","0","5","5","5","0"
"11197  :  โรงพยาบาลพญาเม็งราย","741","32","4.32","32","0","646","27","27","0","39","2","2","0","3","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","718","601","83.70","601","0","613","594","594","0","1","1","1","0","1","1","1","0"
"11199  :  โรงพยาบาลขุนตาล","854","665","77.87","648","17","812","633","617","16","32","25","24","1","3","3","3","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","371","184","49.60","184","0","341","179","179","0","0","0","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","532","263","49.44","260","3","459","258","255","3","5","0","0","0","5","4","4","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,066","666","62.48","663","3","899","663","660","3","3","0","0","0","1","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","2,101","1,416","67.40","1,416","0","1,412","1,392","1,392","0","1","0","0","0","8","2","2","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","686","499","72.74","498","1","632","481","481","0","8","8","8","0","6","6","5","1"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","214","194","90.65","192","2","189","178","176","2","6","6","6","0","4","4","4","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,042","1,013","97.22","1,007","6","943","939","936","3","58","58","56","2","18","15","14","1"
"11203  :  โรงพยาบาลขุนยวม","997","602","60.38","601","1","608","583","582","1","7","7","7","0","8","8","8","0"
"11204  :  โรงพยาบาลปาย","808","33","4.08","28","5","561","27","23","4","7","0","0","0","2","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","2,306","328","14.22","312","16","45","3","3","0","1","0","0","0","1","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","906","649","71.63","649","0","666","587","587","0","3","3","3","0","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","460","2","0.43","2","0","305","1","1","0","9","0","0","0","1","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","298","287","96.31","284","3","285","279","277","2","7","7","6","1","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","2","1","50.00","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","1,490","1,273","85.44","1,271","2","1,267","1,229","1,227","2","6","6","6","0","6","6","6","0"
"11210  :  โรงพยาบาลชุมแสง","862","833","96.64","833","0","836","822","822","0","7","7","7","0","4","4","4","0"
"11211  :  โรงพยาบาลหนองบัว","2,988","2,617","87.58","2,534","83","2,628","2,573","2,495","78","13","7","5","2","22","10","7","3"
"11212  :  โรงพยาบาลบรรพตพิสัย","733","115","15.69","110","5","405","14","13","1","5","0","0","0","1","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1,104","1,020","92.39","1,020","0","936","935","935","0","29","29","29","0","18","18","18","0"
"11214  :  โรงพยาบาลตาคลี","2,147","691","32.18","689","2","688","682","680","2","2","2","2","0","0","0","0","0"
"11215  :  โรงพยาบาลท่าตะโก","1,802","1,531","84.96","1,508","23","1,482","1,463","1,448","15","50","50","44","6","16","16","14","2"
"11216  :  โรงพยาบาลไพศาลี","1,692","3","0.18","3","0","64","3","3","0","1","0","0","0","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","1,343","201","14.97","197","4","3","3","3","0","0","0","0","0","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","1,766","1,683","95.30","1,679","4","1,651","1,604","1,600","4","66","65","65","0","10","10","10","0"
"11219  :  โรงพยาบาลตากฟ้า","1,657","1,252","75.56","1,252","0","1,297","1,188","1,188","0","40","35","35","0","10","7","7","0"
"11220  :  โรงพยาบาลแม่วงก์","606","585","96.53","584","1","583","565","564","1","18","18","18","0","2","2","2","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,235","16","1.30","15","1","25","8","7","1","1","1","1","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","2,092","24","1.15","23","1","33","18","18","0","2","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","396","376","94.95","376","0","371","366","366","0","9","9","9","0","1","1","1","0"
"10720  :  โรงพยาบาลอุทัยธานี","240","199","82.92","199","0","186","185","185","0","11","11","11","0","1","1","1","0"
"11221  :  โรงพยาบาลทัพทัน","1,045","1,019","97.51","1,015","4","974","971","969","2","16","16","14","2","15","15","15","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","899","667","74.19","667","0","762","655","655","0","0","0","0","0","11","11","11","0"
"11223  :  โรงพยาบาลหนองฉาง","1,073","974","90.77","972","2","927","912","912","0","35","33","32","1","17","17","16","1"
"11224  :  โรงพยาบาลหนองขาหย่าง","558","443","79.39","443","0","547","432","432","0","7","7","7","0","4","4","4","0"
"11225  :  โรงพยาบาลบ้านไร่","1,487","960","64.56","959","1","1,353","917","916","1","13","9","9","0","7","6","6","0"
"11226  :  โรงพยาบาลลานสัก","1,551","1,514","97.61","1,514","0","1,413","1,397","1,397","0","105","105","105","0","9","9","9","0"
"11227  :  โรงพยาบาลห้วยคต","925","657","71.03","653","4","718","617","614","3","9","9","9","0","9","8","8","0"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,782","1,742","97.76","1,716","26","1,734","1,717","1,691","26","17","17","17","0","8","8","8","0"
"11229  :  โรงพยาบาลไทรงาม","1,457","1,220","83.73","1,208","12","1,414","1,184","1,172","12","33","26","26","0","10","10","10","0"
"11230  :  โรงพยาบาลคลองลาน","2,513","2,511","99.92","2,505","6","2,480","2,479","2,474","5","16","16","16","0","16","16","15","1"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,218","1,191","97.78","1,191","0","1,192","1,187","1,187","0","1","1","1","0","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","1,275","1,265","99.22","1,254","11","1,248","1,238","1,227","11","20","20","20","0","7","7","7","0"
"11233  :  โรงพยาบาลพรานกระต่าย","2,082","2,073","99.57","2,073","0","2,066","2,057","2,057","0","10","10","10","0","6","6","6","0"
"11234  :  โรงพยาบาลลานกระบือ","1,200","1,166","97.17","1,165","1","1,144","1,134","1,133","1","31","31","31","0","1","1","1","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,154","1,090","94.45","1,090","0","1,076","1,070","1,070","0","16","15","15","0","3","3","3","0"
"11236  :  โรงพยาบาลปางศิลาทอง","363","344","94.77","342","2","354","340","339","1","1","1","1","0","1","1","1","0"
"14135  :  โรงพยาบาลบึงสามัคคี","1,218","964","79.15","964","0","1,028","945","945","0","17","15","15","0","3","3","3","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","486","314","64.61","314","0","477","310","310","0","6","3","3","0","1","1","1","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","3,476","3,054","87.86","3,035","19","3,152","2,884","2,873","11","144","133","125","8","29","28","28","0"
"10723  :  โรงพยาบาลแม่สอด","1,747","1,673","95.76","1,664","9","1,647","1,610","1,601","9","0","0","0","0","0","0","0","0"
"11238  :  โรงพยาบาลบ้านตาก","1,694","1,668","98.47","1,648","20","1,639","1,621","1,602","19","29","29","29","0","14","14","14","0"
