"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"11103  :  โรงพยาบาลโพนนาแก้ว","460","3","0.65","3","0","321","0","0","0","60","3","3","0","2","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4,614","3,052","66.15","3,045","7","2,851","2,819","2,817","2","203","202","198","4","7","7","6","1"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,322","25","1.89","25","0","40","25","25","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","626","607","96.96","607","0","596","592","592","0","12","12","12","0","2","2","2","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","603","259","42.95","259","0","357","254","254","0","6","1","1","0","5","4","4","0"
"11104  :  โรงพยาบาลปลาปาก","1,168","1,111","95.12","1,073","38","1,092","1,077","1,042","35","29","29","26","3","3","3","3","0"
"11105  :  โรงพยาบาลท่าอุเทน","770","299","38.83","299","0","545","295","295","0","12","4","4","0","2","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","1,325","1,092","82.42","956","136","1,171","1,015","912","103","50","44","25","19","10","10","3","7"
"11107  :  โรงพยาบาลนาทม","430","413","96.05","412","1","410","408","407","1","0","0","0","0","1","1","1","0"
"11108  :  โรงพยาบาลเรณูนคร","1,458","1,418","97.26","1,414","4","1,298","1,283","1,280","3","104","104","103","1","19","19","19","0"
"11109  :  โรงพยาบาลนาแก","1,226","956","77.98","955","1","931","920","920","0","19","18","17","1","13","12","12","0"
"11110  :  โรงพยาบาลศรีสงคราม","1,173","1,092","93.09","1,091","1","1,102","1,045","1,044","1","7","6","6","0","5","5","5","0"
"11111  :  โรงพยาบาลนาหว้า","1,717","1,668","97.15","1,642","26","5","2","2","0","1","1","1","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,357","1,263","93.07","1,262","1","1,283","1,229","1,228","1","24","20","20","0","7","6","6","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","312","216","69.23","208","8","257","207","200","7","10","7","6","1","2","1","1","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","403","346","85.86","345","1","313","277","277","0","71","61","60","1","7","6","6","0"
"10712  :  โรงพยาบาลมุกดาหาร","3,832","2,126","55.48","2,126","0","2,268","2,120","2,120","0","5","3","3","0","2","1","1","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","977","813","83.21","813","0","809","796","796","0","11","11","11","0","6","6","6","0"
"11114  :  โรงพยาบาลดอนตาล","987","865","87.64","796","69","866","767","704","63","57","55","55","0","7","7","7","0"
"11115  :  โรงพยาบาลดงหลวง","997","286","28.69","285","1","904","282","281","1","18","1","1","0","10","3","3","0"
"11116  :  โรงพยาบาลคำชะอี","1,060","181","17.08","181","0","169","146","146","0","27","26","26","0","6","6","6","0"
"11117  :  โรงพยาบาลหว้านใหญ่","291","277","95.19","277","0","246","246","246","0","15","14","14","0","2","2","2","0"
"11118  :  โรงพยาบาลหนองสูง","535","502","93.83","498","4","416","412","412","0","61","60","57","3","5","5","4","1"
"06009  :  โรงพยาบาลแม่ตื่น","640","466","72.81","466","0","469","458","458","0","5","5","5","0","2","2","2","0"
"10713  :  โรงพยาบาลนครพิงค์","24","0","0.00","0","0","11","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","4,700","2,471","52.57","2,470","1","4,209","2,407","2,406","1","55","29","29","0","25","14","14","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,172","1,864","85.82","1,799","65","2,041","1,804","1,740","64","44","41","40","1","8","7","7","0"
"11121  :  โรงพยาบาลเชียงดาว","2,759","209","7.58","205","4","42","6","6","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1,218","1,030","84.56","1,030","0","1,041","1,012","1,012","0","18","12","12","0","7","4","4","0"
"11125  :  โรงพยาบาลฝาง","553","439","79.39","437","2","490","424","422","2","10","9","9","0","4","2","2","0"
"11126  :  โรงพยาบาลแม่อาย","889","615","69.18","614","1","749","602","601","1","0","0","0","0","3","3","3","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,783","1,478","82.89","1,471","7","1,498","1,406","1,400","6","19","18","17","1","5","4","4","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","1,983","1,554","78.37","1,552","2","1,721","1,484","1,482","2","23","22","22","0","10","3","3","0"
"11133  :  โรงพยาบาลดอยเต่า","708","353","49.86","351","2","573","348","347","1","4","3","2","1","3","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","1,002","321","32.04","321","0","451","307","307","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","909","679","74.70","661","18","699","666","649","17","7","7","6","1","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,228","613","49.92","604","9","1,152","591","582","9","28","17","17","0","3","3","3","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","48","6","12.50","6","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","660","119","18.03","116","3","195","76","73","3","15","5","5","0","2","2","2","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,452","1,344","54.81","1,343","1","1,184","1,021","1,021","0","11","8","7","1","8","6","6","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,739","806","46.35","802","4","796","728","727","1","8","4","2","2","3","3","3","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,197","241","10.97","241","0","326","148","148","0","11","8","8","0","10","7","7","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","230","180","78.26","178","2","203","166","164","2","9","7","7","0","1","1","1","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,664","1,452","87.26","1,445","7","1,418","1,406","1,399","7","28","28","28","0","12","11","11","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,133","2,071","97.09","2,070","1","2,033","2,030","2,029","1","34","33","33","0","7","7","7","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","888","848","95.50","783","65","776","762","743","19","65","65","26","39","7","6","3","3"
"11144  :  โรงพยาบาลป่าซาง","1,330","42","3.16","40","2","31","28","28","0","1","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","2,366","2,254","95.27","2,250","4","2,250","2,179","2,177","2","42","38","36","2","12","11","11","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","434","101","23.27","100","1","159","101","100","1","1","0","0","0","1","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","563","510","90.59","510","0","525","494","494","0","0","0","0","0","1","1","1","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,705","1,776","65.66","1,774","2","2,167","1,724","1,724","0","32","20","19","1","14","3","2","1"
"11147  :  โรงพยาบาลเกาะคา","570","306","53.68","305","1","517","295","294","1","6","3","3","0","5","5","5","0"
"11148  :  โรงพยาบาลเสริมงาม","1,918","1,836","95.72","1,808","28","1,802","1,779","1,752","27","22","21","20","1","23","23","23","0"
"11149  :  โรงพยาบาลงาว","1,036","622","60.04","622","0","745","578","578","0","27","22","22","0","7","7","7","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,810","1,466","80.99","1,448","18","1,535","1,445","1,429","16","12","12","12","0","4","4","2","2"
"11151  :  โรงพยาบาลวังเหนือ","1,664","1,409","84.68","1,408","1","1,553","1,377","1,376","1","25","24","24","0","9","7","7","0"
"11152  :  โรงพยาบาลเถิน","1,473","1,184","80.38","1,175","9","1,279","1,163","1,156","7","5","4","3","1","5","5","4","1"
"11153  :  โรงพยาบาลแม่พริก","1,490","1,373","92.15","1,288","85","1,301","1,293","1,210","83","72","65","64","1","6","6","5","1"
"11154  :  โรงพยาบาลแม่ทะ","1,554","430","27.67","430","0","1,166","425","425","0","11","4","4","0","6","1","1","0"
"11155  :  โรงพยาบาลสบปราบ","2,567","2,530","98.56","2,502","28","2,506","2,489","2,462","27","31","28","28","0","15","12","11","1"
"11156  :  โรงพยาบาลห้างฉัตร","2,238","1,621","72.43","1,612","9","1,691","1,582","1,573","9","3","3","3","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,217","935","76.83","935","0","925","921","921","0","26","6","6","0","9","2","2","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","5,598","4,796","85.67","4,790","6","5,419","4,725","4,719","6","57","55","55","0","16","14","14","0"
"11158  :  โรงพยาบาลตรอน","1,637","1,428","87.23","1,428","0","1,406","1,386","1,386","0","19","19","19","0","8","8","8","0"
"11159  :  โรงพยาบาลท่าปลา","1,418","1,388","97.88","1,384","4","1,328","1,327","1,327","0","18","18","16","2","5","5","3","2"
"11160  :  โรงพยาบาลน้ำปาด","1,253","1,098","87.63","1,092","6","1,188","1,065","1,063","2","28","27","24","3","6","4","3","1"
"11161  :  โรงพยาบาลฟากท่า","1,129","1,021","90.43","1,016","5","1,072","983","978","5","30","26","26","0","11","11","11","0"
"11162  :  โรงพยาบาลบ้านโคก","626","278","44.41","273","5","380","179","177","2","9","3","3","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","1,516","1,441","95.05","1,439","2","1,438","1,415","1,415","0","17","17","15","2","8","7","7","0"
"11164  :  โรงพยาบาลลับแล","1,952","1,644","84.22","1,626","18","1,799","1,614","1,596","18","7","6","6","0","3","3","3","0"
"11165  :  โรงพยาบาลทองแสนขัน","1,054","926","87.86","894","32","978","899","870","29","22","21","19","2","3","2","1","1"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","60","2","3.33","2","0","6","1","1","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","1,004","621","61.85","618","3","730","583","582","1","10","9","8","1","4","4","4","0"
"11167  :  โรงพยาบาลลอง","2,446","1,785","72.98","1,766","19","2,295","1,735","1,725","10","36","31","27","4","16","14","9","5"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,791","2,731","97.85","2,730","1","2,642","2,641","2,641","0","71","69","68","1","19","18","18","0"
"11171  :  โรงพยาบาลวังชิ้น","1,132","40","3.53","40","0","1,052","33","33","0","56","5","5","0","18","1","1","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","736","684","92.93","682","2","706","662","660","2","20","20","20","0","2","2","2","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,209","2,111","95.56","2,111","0","2,086","2,083","2,083","0","17","17","17","0","11","11","11","0"
"10716  :  โรงพยาบาลน่าน","5,330","5,001","93.83","5,001","0","4,774","4,764","4,764","0","221","221","221","0","15","15","15","0"
"11173  :  โรงพยาบาลแม่จริม","682","570","83.58","569","1","627","545","544","1","1","0","0","0","1","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","480","302","62.92","302","0","424","297","297","0","2","1","1","0","7","3","3","0"
"11175  :  โรงพยาบาลนาน้อย","1,437","1,397","97.22","1,397","0","1,386","1,369","1,369","0","32","20","20","0","10","6","6","0"
"11176  :  โรงพยาบาลท่าวังผา","1,014","983","96.94","982","1","948","947","947","0","26","26","25","1","11","10","10","0"
"11177  :  โรงพยาบาลเวียงสา","2,799","2,591","92.57","2,591","0","2,541","2,475","2,475","0","75","71","71","0","32","31","31","0"
"11178  :  โรงพยาบาลทุ่งช้าง","641","456","71.14","456","0","494","447","447","0","7","3","3","0","2","2","2","0"
"11179  :  โรงพยาบาลเชียงกลาง","1,130","1,080","95.58","1,080","0","1,073","1,072","1,072","0","6","6","6","0","2","2","2","0"
"11180  :  โรงพยาบาลนาหมื่น","1,141","1,089","95.44","1,086","3","1,094","1,058","1,058","0","21","21","19","2","8","7","6","1"
"11181  :  โรงพยาบาลสันติสุข","889","703","79.08","701","2","698","698","696","2","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","330","285","86.36","285","0","313","281","281","0","4","3","3","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","548","511","93.25","510","1","508","488","487","1","1","0","0","0","1","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,274","1,216","95.45","1,216","0","1,235","1,203","1,203","0","2","2","2","0","4","4","4","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","14","1","7.14","1","0","2","1","1","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","130","70","53.85","70","0","85","70","70","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","253","242","95.65","242","0","209","207","207","0","5","5","5","0","5","5","5","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,817","1,808","99.50","1,806","2","1,787","1,787","1,785","2","14","14","14","0","4","4","4","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,331","1,099","82.57","1,098","1","1,033","1,025","1,024","1","67","65","65","0","8","8","8","0"
"11187  :  โรงพยาบาลปง","1,058","1,012","95.65","1,009","3","957","953","950","3","51","51","51","0","4","4","4","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","13","1","7.69","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6,358","811","12.76","775","36","1,576","763","737","26","38","24","19","5","24","10","6","4"
"11189  :  โรงพยาบาลเทิง","2,340","236","10.09","235","1","475","39","39","0","30","4","4","0","2","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","686","387","56.41","385","2","672","379","377","2","5","4","4","0","5","4","4","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","596","262","43.96","259","3","382","207","206","1","24","13","13","0","6","3","3","0"
"11194  :  โรงพยาบาลแม่สาย","2,578","1,100","42.67","1,098","2","1,216","540","539","1","1","1","1","0","2","1","1","0"
"11195  :  โรงพยาบาลแม่สรวย","1,328","960","72.29","956","4","1,223","935","932","3","8","4","4","0","6","4","4","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,179","1,091","50.07","1,090","1","1,942","993","993","0","55","38","37","1","18","10","10","0"
"11197  :  โรงพยาบาลพญาเม็งราย","707","42","5.94","42","0","644","35","35","0","26","0","0","0","4","1","1","0"
"11198  :  โรงพยาบาลเวียงแก่น","668","585","87.57","584","1","579","570","570","0","7","7","7","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","790","625","79.11","618","7","733","587","581","6","49","33","32","1","6","4","4","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","350","203","58.00","203","0","328","203","203","0","0","0","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","507","316","62.33","306","10","463","310","301","9","1","0","0","0","8","5","4","1"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","996","395","39.66","395","0","971","391","391","0","9","3","3","0","2","1","1","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","2,028","1,723","84.96","1,723","0","1,729","1,678","1,678","0","4","3","3","0","13","12","12","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","675","316","46.81","315","1","619","308","307","1","8","5","5","0","3","2","2","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","197","188","95.43","187","1","178","177","176","1","6","6","6","0","4","4","4","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,006","908","90.26","895","13","835","825","816","9","54","46","44","2","28","26","24","2"
"11203  :  โรงพยาบาลขุนยวม","935","687","73.48","687","0","814","654","654","0","11","10","10","0","9","8","8","0"
"11204  :  โรงพยาบาลปาย","780","308","39.49","292","16","208","203","203","0","19","19","13","6","9","9","7","2"
"11205  :  โรงพยาบาลแม่สะเรียง","2,162","1,473","68.13","1,425","48","1,450","1,407","1,369","38","50","47","41","6","18","11","7","4"
"11206  :  โรงพยาบาลแม่ลาน้อย","844","579","68.60","579","0","586","572","572","0","0","0","0","0","8","7","7","0"
"11207  :  โรงพยาบาลสบเมย","428","278","64.95","263","15","301","199","187","12","8","5","4","1","0","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","284","276","97.18","264","12","276","268","257","11","7","7","6","1","1","1","1","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","1,426","1,177","82.54","1,177","0","1,106","1,043","1,043","0","30","26","26","0","16","16","16","0"
"11210  :  โรงพยาบาลชุมแสง","826","789","95.52","780","9","795","770","761","9","9","9","9","0","5","5","5","0"
"11211  :  โรงพยาบาลหนองบัว","2,873","2,011","70.00","2,003","8","2,322","1,953","1,946","7","10","6","6","0","20","14","14","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","718","709","98.75","659","50","556","554","512","42","19","19","15","4","5","5","2","3"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1,043","978","93.77","970","8","956","951","948","3","14","14","9","5","7","7","7","0"
"11214  :  โรงพยาบาลตาคลี","2,087","1,949","93.39","1,945","4","1,930","1,899","1,895","4","25","25","25","0","10","10","10","0"
"11215  :  โรงพยาบาลท่าตะโก","1,691","1,526","90.24","1,520","6","1,498","1,449","1,444","5","17","17","16","1","8","8","8","0"
"11216  :  โรงพยาบาลไพศาลี","1,583","786","49.65","786","0","845","739","739","0","17","15","15","0","2","2","2","0"
"11217  :  โรงพยาบาลพยุหะคีรี","1,191","933","78.34","920","13","443","441","438","3","18","18","17","1","9","9","9","0"
"11218  :  โรงพยาบาลลาดยาว","1,885","1,302","69.07","1,302","0","484","356","356","0","8","5","5","0","1","1","1","0"
"11219  :  โรงพยาบาลตากฟ้า","1,576","1,227","77.86","1,227","0","1,408","1,166","1,166","0","34","33","33","0","11","9","9","0"
"11220  :  โรงพยาบาลแม่วงก์","623","492","78.97","491","1","565","471","470","1","15","14","14","0","2","1","1","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,131","39","3.45","37","2","52","31","30","1","2","2","2","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","1,974","21","1.06","18","3","25","9","9","0","1","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","390","364","93.33","357","7","348","342","337","5","7","7","5","2","1","1","1","0"
"10720  :  โรงพยาบาลอุทัยธานี","224","152","67.86","152","0","183","143","143","0","7","5","5","0","3","2","2","0"
"11221  :  โรงพยาบาลทัพทัน","1,046","837","80.02","833","4","957","796","792","4","23","14","14","0","19","18","18","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","861","628","72.94","628","0","744","607","607","0","10","9","9","0","10","9","9","0"
"11223  :  โรงพยาบาลหนองฉาง","1,029","928","90.18","928","0","927","924","924","0","2","1","1","0","4","2","2","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","539","533","98.89","533","0","519","516","516","0","8","8","8","0","9","9","9","0"
"11225  :  โรงพยาบาลบ้านไร่","1,441","631","43.79","631","0","1,307","600","600","0","45","16","16","0","5","1","1","0"
"11226  :  โรงพยาบาลลานสัก","1,563","1,498","95.84","1,495","3","1,447","1,410","1,409","1","80","78","76","2","8","8","8","0"
"11227  :  โรงพยาบาลห้วยคต","903","779","86.27","777","2","816","752","751","1","22","21","21","0","5","5","4","1"
"10721  :  โรงพยาบาลกำแพงเพชร","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,737","1,435","82.61","1,405","30","1,715","1,415","1,387","28","5","4","4","0","7","6","5","1"
"11229  :  โรงพยาบาลไทรงาม","1,386","1,096","79.08","1,095","1","1,355","1,069","1,068","1","25","22","22","0","6","5","5","0"
"11230  :  โรงพยาบาลคลองลาน","2,389","2,388","99.96","2,370","18","2,356","2,355","2,337","18","18","18","18","0","15","15","15","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,187","1,184","99.75","1,184","0","1,177","1,175","1,175","0","5","5","5","0","4","4","4","0"
"11232  :  โรงพยาบาลคลองขลุง","1,226","1,214","99.02","1,199","15","1,187","1,180","1,165","15","27","27","27","0","6","6","6","0"
"11233  :  โรงพยาบาลพรานกระต่าย","1,990","706","35.48","706","0","1,971","696","696","0","10","7","7","0","5","2","2","0"
"11234  :  โรงพยาบาลลานกระบือ","810","653","80.62","650","3","788","645","642","3","16","8","8","0","3","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,119","1,117","99.82","1,116","1","1,073","1,071","1,071","0","31","31","30","1","14","14","14","0"
"11236  :  โรงพยาบาลปางศิลาทอง","341","299","87.68","298","1","328","294","293","1","5","2","2","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","1,143","975","85.30","973","2","1,113","962","960","2","7","7","7","0","2","2","2","0"
