"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11631  :  โรงพยาบาลวชิรบารมี","709","0","0.00","0","0","0","555","0","0","0","0","76","0","0","0","0","4","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","994","0","0.00","0","0","0","912","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","61","15","24.59","15","0","0","56","14","14","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","113","104","92.04","104","0","0","104","104","104","0","0","0","0","0","0","0","0","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","5,361","0","0.00","0","0","0","83","0","0","0","0","9","0","0","0","0","8","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","1,853","104","5.61","104","0","0","579","104","104","0","0","16","0","0","0","0","6","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","3,021","2","0.07","2","0","0","604","2","2","0","0","11","0","0","0","0","1","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,079","103","9.55","103","0","0","785","102","102","0","0","13","1","1","0","0","1","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","1,586","0","0.00","0","0","0","620","0","0","0","0","23","0","0","0","0","5","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","2,420","2","0.08","2","0","0","1,207","2","2","0","0","88","0","0","0","0","2","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","1,949","2","0.10","2","0","0","5","2","2","0","0","1","0","0","0","0","2","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","636","0","0.00","0","0","0","112","0","0","0","0","4","0","0","0","0","1","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","1,512","354","23.41","354","0","0","1,160","325","325","0","0","18","18","18","0","0","11","10","10","0","0"
"11272  :  โรงพยาบาลเขาค้อ","256","57","22.27","57","0","0","57","55","55","0","0","4","2","2","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,541","1","0.04","1","0","0","2,212","1","1","0","0","1","0","0","0","0","3","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","409","0","0.00","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","2,896","10","0.35","10","0","0","978","10","10","0","0","1","0","0","0","0","1","0","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","1,357","2","0.15","2","0","0","1,227","2","2","0","0","43","0","0","0","0","8","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","1,936","4","0.21","4","0","0","1,489","4","4","0","0","56","0","0","0","0","20","0","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,118","67","5.99","67","0","0","483","67","67","0","0","13","0","0","0","0","9","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","1,431","474","33.12","474","0","0","536","470","470","0","0","6","3","3","0","0","6","1","1","0","0"
"11277  :  โรงพยาบาลวัดเพลง","1,100","1","0.09","1","0","0","921","1","1","0","0","26","0","0","0","0","11","0","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,221","2","0.09","2","0","0","1,443","2","2","0","0","25","0","0","0","0","16","0","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","300","1","0.33","1","0","0","24","1","1","0","0","0","0","0","0","0","3","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","147","0","0.00","0","0","0","116","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,017","3","0.15","3","0","0","147","3","3","0","0","8","0","0","0","0","7","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","2,765","7","0.25","7","0","0","1,986","7","7","0","0","219","0","0","0","0","0","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","946","0","0.00","0","0","0","547","0","0","0","0","13","0","0","0","0","2","0","0","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","178","1","0.56","1","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","1,818","0","0.00","0","0","0","1,675","0","0","0","0","31","0","0","0","0","8","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","442","1","0.23","1","0","0","437","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","3,171","0","0.00","0","0","0","2,713","0","0","0","0","37","0","0","0","0","7","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","1,316","964","73.25","964","0","0","962","957","957","0","0","5","4","4","0","0","1","1","1","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","833","59","7.08","58","1","0","565","54","54","0","0","0","0","0","0","0","0","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,442","0","0.00","0","0","0","1,182","0","0","0","0","50","0","0","0","0","6","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","908","4","0.44","4","0","0","5","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","943","8","0.85","8","0","0","748","8","8","0","0","78","0","0","0","0","10","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","446","0","0.00","0","0","0","290","0","0","0","0","6","0","0","0","0","3","0","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","362","0","0.00","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","307","1","0.33","1","0","0","264","1","1","0","0","7","0","0","0","0","1","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1,068","0","0.00","0","0","0","866","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","665","0","0.00","0","0","0","562","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","5,117","15","0.29","15","0","0","4,770","14","14","0","0","28","1","1","0","0","35","0","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","2,078","1","0.05","1","0","0","466","1","1","0","0","10","0","0","0","0","1","0","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,427","352","24.67","349","3","0","1,317","338","336","2","0","22","5","5","0","0","15","5","5","0","0"
"11290  :  โรงพยาบาลด่านช้าง","1,912","3","0.16","3","0","0","1,423","3","3","0","0","7","0","0","0","0","2","0","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","1,396","3","0.21","3","0","0","467","3","3","0","0","5","0","0","0","0","3","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","1,895","0","0.00","0","0","0","1,080","0","0","0","0","14","0","0","0","0","11","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","2,189","1","0.05","1","0","0","2,107","0","0","0","0","4","1","1","0","0","0","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","2,425","0","0.00","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","3,421","8","0.23","8","0","0","2,479","8","8","0","0","3","0","0","0","0","1","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,285","0","0.00","0","0","0","2,214","0","0","0","0","24","0","0","0","0","12","0","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","1,246","2","0.16","2","0","0","500","2","2","0","0","2","0","0","0","0","0","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","2,364","0","0.00","0","0","0","585","0","0","0","0","13","0","0","0","0","5","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","1,120","34","3.04","34","0","0","93","34","34","0","0","0","0","0","0","0","2","0","0","0","0"
"11300  :  โรงพยาบาลดอนตูม","1,295","0","0.00","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","1,643","0","0.00","0","0","0","395","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","2,776","0","0.00","0","0","0","23","0","0","0","0","3","0","0","0","0","4","0","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","509","0","0.00","0","0","0","57","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","447","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","8,364","6","0.07","6","0","0","339","6","6","0","0","6","0","0","0","0","7","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,704","2","0.07","2","0","0","2,346","2","2","0","0","69","0","0","0","0","37","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","817","0","0.00","0","0","0","756","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","559","0","0.00","0","0","0","96","0","0","0","0","15","0","0","0","0","9","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","5,032","3","0.06","3","0","0","1,690","3","3","0","0","16","0","0","0","0","17","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","909","0","0.00","0","0","0","13","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","240","0","0.00","0","0","0","202","0","0","0","0","7","0","0","0","0","4","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","4,122","7","0.17","7","0","0","963","7","7","0","0","1","0","0","0","0","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","2,372","66","2.78","66","0","0","64","48","48","0","0","9","9","9","0","0","9","9","9","0","0"
"11312  :  โรงพยาบาลบ้านลาด","272","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","3,138","0","0.00","0","0","0","2,927","0","0","0","0","29","0","0","0","0","12","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","162","1","0.62","0","1","0","140","1","0","1","0","4","0","0","0","0","1","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","1,200","0","0.00","0","0","0","1,115","0","0","0","0","7","0","0","0","0","6","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","1,300","7","0.54","6","1","0","1,038","7","6","1","0","34","0","0","0","0","18","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","1,306","1,241","95.02","1,241","0","0","1,256","1,229","1,229","0","0","10","10","10","0","0","3","2","2","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","1,742","0","0.00","0","0","0","1,701","0","0","0","0","17","0","0","0","0","16","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","983","0","0.00","0","0","0","322","0","0","0","0","50","0","0","0","0","15","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","1,172","0","0.00","0","0","0","70","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","1,258","1","0.08","1","0","0","1,151","1","1","0","0","14","0","0","0","0","6","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,341","0","0.00","0","0","0","268","0","0","0","0","4","0","0","0","0","3","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","1,157","1","0.09","1","0","0","52","1","1","0","0","2","0","0","0","0","1","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","953","0","0.00","0","0","0","881","0","0","0","0","16","0","0","0","0","15","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","1,659","3","0.18","3","0","0","553","3","3","0","0","14","0","0","0","0","6","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","3,762","3","0.08","3","0","0","1,650","3","3","0","0","11","0","0","0","0","3","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","689","1","0.15","1","0","0","34","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","873","0","0.00","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","2,105","2","0.10","2","0","0","69","1","1","0","0","30","0","0","0","0","11","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","420","1","0.24","1","0","0","64","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","2,926","8","0.27","7","1","0","2,200","8","7","1","0","209","0","0","0","0","32","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","2,547","0","0.00","0","0","0","1,913","0","0","0","0","37","0","0","0","0","1","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","835","23","2.75","23","0","0","151","22","22","0","0","17","1","1","0","0","3","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","888","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","506","0","0.00","0","0","0","456","0","0","0","0","28","0","0","0","0","2","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","2,652","1","0.04","1","0","0","72","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","747","1","0.13","1","0","0","605","1","1","0","0","13","0","0","0","0","11","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","669","1","0.15","1","0","0","385","1","1","0","0","61","0","0","0","0","7","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","558","0","0.00","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","6,342","5","0.08","5","0","0","87","4","4","0","0","3","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","900","5","0.56","4","1","0","8","1","1","0","0","0","0","0","0","0","4","2","1","1","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1,012","81","8.00","80","1","0","186","79","79","0","0","1","0","0","0","0","0","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","505","0","0.00","0","0","0","469","0","0","0","0","4","0","0","0","0","2","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","947","11","1.16","4","7","0","905","11","4","7","0","11","0","0","0","0","9","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","15","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","851","838","98.47","782","56","0","815","809","757","52","0","23","23","19","4","0","5","5","5","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","830","2","0.24","2","0","0","646","2","2","0","0","18","0","0","0","0","3","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,544","4","0.26","4","0","0","1,442","4","4","0","0","13","0","0","0","0","6","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","524","333","63.55","333","0","0","480","313","313","0","0","2","1","1","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,022","0","0.00","0","0","0","922","0","0","0","0","9","0","0","0","0","6","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","906","25","2.76","20","5","0","870","16","13","3","0","19","9","7","2","0","3","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,091","2","0.10","2","0","0","977","2","2","0","0","5","0","0","0","0","2","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,514","15","0.60","15","0","0","1,174","15","15","0","0","5","0","0","0","0","1","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","1,834","0","0.00","0","0","0","501","0","0","0","0","21","0","0","0","0","3","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,584","2","0.13","2","0","0","439","2","2","0","0","28","0","0","0","0","12","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","174","0","0.00","0","0","0","166","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","352","1","0.28","1","0","0","331","1","1","0","0","14","0","0","0","0","4","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","1,565","426","27.22","426","0","0","803","223","223","0","0","65","22","22","0","0","16","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","483","0","0.00","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","1,020","0","0.00","0","0","0","807","0","0","0","0","18","0","0","0","0","17","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","1,495","3","0.20","3","0","0","1,260","2","2","0","0","162","1","1","0","0","30","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","546","103","18.86","103","0","0","441","89","89","0","0","13","5","5","0","0","5","1","1","0","0"
"11364  :  โรงพยาบาลพนม","337","26","7.72","26","0","0","256","19","19","0","0","33","3","3","0","0","1","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","960","5","0.52","5","0","0","785","5","5","0","0","9","0","0","0","0","13","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","977","943","96.52","941","2","0","920","914","913","1","0","2","2","2","0","0","0","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","1,141","43","3.77","43","0","0","946","37","37","0","0","57","2","2","0","0","5","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","1,135","3","0.26","3","0","0","893","2","2","0","0","4","0","0","0","0","6","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","3,609","987","27.35","987","0","0","3,280","906","906","0","0","47","18","18","0","0","9","3","3","0","0"
"11371  :  โรงพยาบาลชัยบุรี","250","219","87.60","219","0","0","189","186","186","0","0","12","12","12","0","0","2","2","2","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,259","24","1.91","24","0","0","1,082","24","24","0","0","1","0","0","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","337","1","0.30","1","0","0","255","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","464","148","31.90","148","0","0","410","130","130","0","0","21","9","9","0","0","6","1","1","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","99","4","4.04","4","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","134","1","0.75","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","161","0","0.00","0","0","0","149","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","1,015","2","0.20","2","0","0","893","1","1","0","0","79","0","0","0","0","7","0","0","0","0"
"11373  :  โรงพยาบาลกระบุรี","1,193","86","7.21","86","0","0","1,049","80","80","0","0","30","0","0","0","0","14","0","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","288","0","0.00","0","0","0","268","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,965","0","0.00","0","0","0","76","0","0","0","0","34","0","0","0","0","12","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","255","0","0.00","0","0","0","152","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","471","1","0.21","1","0","0","428","1","1","0","0","10","0","0","0","0","2","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","1,198","0","0.00","0","0","0","1,131","0","0","0","0","12","0","0","0","0","5","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","1,249","108","8.65","108","0","0","1,116","108","108","0","0","25","0","0","0","0","10","0","0","0","0"
