"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11260  :  โรงพยาบาลบางมูลนาก","1,289","1","0.08","1","0","0","1,287","1","1","0","0","2","0","0","0","0","0","0","0","0","0"
"11261  :  โรงพยาบาลโพทะเล","1,184","2","0.17","2","0","0","1,162","2","2","0","0","16","0","0","0","0","6","0","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","1,057","0","0.00","0","0","0","1,048","0","0","0","0","3","0","0","0","0","6","0","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","1,692","0","0.00","0","0","0","1,688","0","0","0","0","1","0","0","0","0","3","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,149","0","0.00","0","0","0","2,103","0","0","0","0","35","0","0","0","0","11","0","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","502","0","0.00","0","0","0","502","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","524","1","0.19","1","0","0","524","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","46","0","0.00","0","0","0","45","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","102","0","0.00","0","0","0","93","0","0","0","0","6","0","0","0","0","3","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","157","0","0.00","0","0","0","118","0","0","0","0","22","0","0","0","0","17","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","848","0","0.00","0","0","0","807","0","0","0","0","36","0","0","0","0","5","0","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","1,875","614","32.75","614","0","0","1,847","590","590","0","0","20","18","18","0","0","8","6","6","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","672","1","0.15","1","0","0","646","1","1","0","0","18","0","0","0","0","8","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","833","0","0.00","0","0","0","790","0","0","0","0","34","0","0","0","0","9","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","1,782","0","0.00","0","0","0","1,640","0","0","0","0","140","0","0","0","0","2","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","7","0","0.00","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","318","0","0.00","0","0","0","310","0","0","0","0","7","0","0","0","0","1","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","1,025","15","1.46","15","0","0","993","15","15","0","0","19","0","0","0","0","13","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","199","2","1.01","2","0","0","196","2","2","0","0","1","0","0","0","0","2","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1,808","0","0.00","0","0","0","1,791","0","0","0","0","7","0","0","0","0","10","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","84","0","0.00","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","160","4","2.50","4","0","0","157","4","4","0","0","3","0","0","0","0","0","0","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","998","0","0.00","0","0","0","952","0","0","0","0","40","0","0","0","0","6","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","1,363","1","0.07","1","0","0","1,330","1","1","0","0","16","0","0","0","0","17","0","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","833","10","1.20","10","0","0","806","10","10","0","0","14","0","0","0","0","13","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","977","0","0.00","0","0","0","912","0","0","0","0","55","0","0","0","0","10","0","0","0","0"
"11277  :  โรงพยาบาลวัดเพลง","843","0","0.00","0","0","0","809","0","0","0","0","23","0","0","0","0","11","0","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,538","0","0.00","0","0","0","1,495","0","0","0","0","40","0","0","0","0","3","0","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","34","1","2.94","1","0","0","30","1","1","0","0","0","0","0","0","0","4","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","111","0","0.00","0","0","0","110","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,190","0","0.00","0","0","0","1,176","0","0","0","0","12","0","0","0","0","2","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","1,732","57","3.29","57","0","0","1,649","57","57","0","0","48","0","0","0","0","35","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","609","1","0.16","0","1","0","596","0","0","0","0","11","1","0","1","0","2","0","0","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","95","0","0.00","0","0","0","45","0","0","0","0","47","0","0","0","0","3","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","1,412","0","0.00","0","0","0","1,380","0","0","0","0","28","0","0","0","0","4","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","329","0","0.00","0","0","0","325","0","0","0","0","1","0","0","0","0","3","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","2,657","0","0.00","0","0","0","2,649","0","0","0","0","2","0","0","0","0","6","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","753","0","0.00","0","0","0","717","0","0","0","0","30","0","0","0","0","6","0","0","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","612","0","0.00","0","0","0","594","0","0","0","0","16","0","0","0","0","2","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,101","0","0.00","0","0","0","1,054","0","0","0","0","43","0","0","0","0","4","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","668","0","0.00","0","0","0","632","0","0","0","0","33","0","0","0","0","3","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","682","2","0.29","2","0","0","670","2","2","0","0","11","0","0","0","0","1","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","336","0","0.00","0","0","0","294","0","0","0","0","39","0","0","0","0","3","0","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","17","0","0.00","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","247","0","0.00","0","0","0","229","0","0","0","0","15","0","0","0","0","3","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","569","111","19.51","111","0","0","563","111","111","0","0","3","0","0","0","0","3","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,346","1","0.02","1","0","0","4,264","1","1","0","0","53","0","0","0","0","29","0","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,480","0","0.00","0","0","0","1,389","0","0","0","0","81","0","0","0","0","10","0","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,280","0","0.00","0","0","0","1,213","0","0","0","0","49","0","0","0","0","18","0","0","0","0"
"11290  :  โรงพยาบาลด่านช้าง","994","567","57.04","567","0","0","942","529","529","0","0","48","36","36","0","0","4","2","2","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","889","0","0.00","0","0","0","888","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","1,383","0","0.00","0","0","0","1,356","0","0","0","0","23","0","0","0","0","4","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","1,200","0","0.00","0","0","0","1,183","0","0","0","0","13","0","0","0","0","4","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","1,839","0","0.00","0","0","0","1,784","0","0","0","0","51","0","0","0","0","4","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","1,883","0","0.00","0","0","0","1,816","0","0","0","0","58","0","0","0","0","9","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1,911","0","0.00","0","0","0","1,845","0","0","0","0","53","0","0","0","0","13","0","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","65","0","0.00","0","0","0","62","0","0","0","0","1","0","0","0","0","2","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","825","0","0.00","0","0","0","816","0","0","0","0","7","0","0","0","0","2","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","775","279","36.00","279","0","0","771","279","279","0","0","3","0","0","0","0","1","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","766","0","0.00","0","0","0","753","0","0","0","0","5","0","0","0","0","8","0","0","0","0"
"11300  :  โรงพยาบาลดอนตูม","1,098","0","0.00","0","0","0","1,037","0","0","0","0","38","0","0","0","0","23","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","950","0","0.00","0","0","0","920","0","0","0","0","22","0","0","0","0","8","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","1,946","0","0.00","0","0","0","1,900","0","0","0","0","32","0","0","0","0","14","0","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","204","8","3.92","8","0","0","203","8","8","0","0","1","0","0","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","25","0","0.00","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","348","0","0.00","0","0","0","330","0","0","0","0","12","0","0","0","0","6","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","2,894","0","0.00","0","0","0","2,760","0","0","0","0","77","0","0","0","0","57","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,582","0","0.00","0","0","0","1,510","0","0","0","0","42","0","0","0","0","30","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","578","0","0.00","0","0","0","577","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","464","2","0.43","2","0","0","417","2","2","0","0","40","0","0","0","0","7","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,545","0","0.00","0","0","0","2,497","0","0","0","0","21","0","0","0","0","27","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","509","0","0.00","0","0","0","489","0","0","0","0","14","0","0","0","0","6","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","19","12","63.16","12","0","0","19","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","1,296","7","0.54","7","0","0","1,276","7","7","0","0","14","0","0","0","0","6","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","1,624","0","0.00","0","0","0","1,619","0","0","0","0","4","0","0","0","0","1","0","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","214","1","0.47","1","0","0","212","1","1","0","0","1","0","0","0","0","1","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","782","0","0.00","0","0","0","653","0","0","0","0","109","0","0","0","0","20","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","94","0","0.00","0","0","0","89","0","0","0","0","2","0","0","0","0","3","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","998","0","0.00","0","0","0","981","0","0","0","0","10","0","0","0","0","7","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","987","4","0.41","4","0","0","863","4","4","0","0","104","0","0","0","0","20","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","859","0","0.00","0","0","0","822","0","0","0","0","31","0","0","0","0","6","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","1,593","0","0.00","0","0","0","1,573","0","0","0","0","12","0","0","0","0","8","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","782","1","0.13","1","0","0","747","1","1","0","0","27","0","0","0","0","8","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","756","4","0.53","4","0","0","723","4","4","0","0","20","0","0","0","0","13","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","750","0","0.00","0","0","0","685","0","0","0","0","61","0","0","0","0","4","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,024","0","0.00","0","0","0","999","0","0","0","0","17","0","0","0","0","8","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","229","0","0.00","0","0","0","220","0","0","0","0","4","0","0","0","0","5","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","637","2","0.31","2","0","0","616","1","1","0","0","12","0","0","0","0","9","1","1","0","0"
"11328  :  โรงพยาบาลชะอวด","866","0","0.00","0","0","0","795","0","0","0","0","62","0","0","0","0","9","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","2,788","1","0.04","1","0","0","2,741","1","1","0","0","34","0","0","0","0","13","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","573","0","0.00","0","0","0","547","0","0","0","0","14","0","0","0","0","12","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,373","0","0.00","0","0","0","1,283","0","0","0","0","74","0","0","0","0","16","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","393","0","0.00","0","0","0","391","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","2,477","1","0.04","1","0","0","2,450","1","1","0","0","23","0","0","0","0","4","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","711","1","0.14","1","0","0","675","1","1","0","0","22","0","0","0","0","14","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","597","2","0.34","2","0","0","496","2","2","0","0","87","0","0","0","0","14","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","104","0","0.00","0","0","0","90","0","0","0","0","11","0","0","0","0","3","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","365","1","0.27","0","1","0","355","1","0","1","0","8","0","0","0","0","2","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","44","0","0.00","0","0","0","42","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","564","7","1.24","7","0","0","547","7","7","0","0","8","0","0","0","0","9","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","466","0","0.00","0","0","0","446","0","0","0","0","10","0","0","0","0","10","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","51","5","9.80","5","0","0","46","5","5","0","0","5","0","0","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","13","0","0.00","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","27","0","0.00","0","0","0","20","0","0","0","0","4","0","0","0","0","3","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","379","0","0.00","0","0","0","372","0","0","0","0","4","0","0","0","0","3","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","828","27","3.26","27","0","0","815","21","21","0","0","9","5","5","0","0","4","1","1","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","78","0","0.00","0","0","0","77","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","702","0","0.00","0","0","0","661","0","0","0","0","32","0","0","0","0","9","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","662","0","0.00","0","0","0","638","0","0","0","0","12","0","0","0","0","12","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,197","0","0.00","0","0","0","1,178","0","0","0","0","18","0","0","0","0","1","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","414","0","0.00","0","0","0","401","0","0","0","0","10","0","0","0","0","3","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","827","1","0.12","1","0","0","803","1","1","0","0","13","0","0","0","0","11","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","707","0","0.00","0","0","0","680","0","0","0","0","25","0","0","0","0","2","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,466","0","0.00","0","0","0","1,417","0","0","0","0","37","0","0","0","0","12","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","846","47","5.56","47","0","0","813","46","46","0","0","26","1","1","0","0","7","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","130","1","0.77","1","0","0","117","1","1","0","0","10","0","0","0","0","3","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","945","8","0.85","8","0","0","877","8","8","0","0","55","0","0","0","0","13","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","174","0","0.00","0","0","0","167","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","244","0","0.00","0","0","0","235","0","0","0","0","8","0","0","0","0","1","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","1","1","100.00","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","1,162","139","11.96","135","4","0","1,095","132","129","3","0","60","6","5","1","0","7","1","1","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","49","1","2.04","1","0","0","36","0","0","0","0","8","1","1","0","0","5","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","347","5","1.44","4","1","0","277","2","1","1","0","55","3","3","0","0","15","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","1,054","33","3.13","26","7","0","892","33","26","7","0","146","0","0","0","0","16","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","240","0","0.00","0","0","0","231","0","0","0","0","8","0","0","0","0","1","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","363","1","0.28","1","0","0","346","1","1","0","0","13","0","0","0","0","4","0","0","0","0"
"11364  :  โรงพยาบาลพนม","265","75","28.30","75","0","0","261","75","75","0","0","4","0","0","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","776","2","0.26","2","0","0","754","2","2","0","0","8","0","0","0","0","14","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","902","0","0.00","0","0","0","885","0","0","0","0","8","0","0","0","0","9","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","778","41","5.27","37","4","0","724","37","35","2","0","44","3","2","1","0","10","1","0","1","0"
"11369  :  โรงพยาบาลพระแสง","1,165","3","0.26","2","1","0","1,135","3","2","1","0","22","0","0","0","0","8","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","1,978","20","1.01","19","1","0","1,574","13","12","1","0","375","7","7","0","0","29","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","245","1","0.41","1","0","0","214","1","1","0","0","26","0","0","0","0","5","0","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,199","5","0.42","5","0","0","1,193","5","5","0","0","3","0","0","0","0","3","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","241","0","0.00","0","0","0","240","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","351","0","0.00","0","0","0","339","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","8","0","0.00","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","88","0","0.00","0","0","0","86","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","138","1","0.72","1","0","0","136","1","1","0","0","2","0","0","0","0","0","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","790","0","0.00","0","0","0","707","0","0","0","0","74","0","0","0","0","9","0","0","0","0"
"11373  :  โรงพยาบาลกระบุรี","1,001","0","0.00","0","0","0","888","0","0","0","0","99","0","0","0","0","14","0","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","213","0","0.00","0","0","0","206","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,618","2","0.12","2","0","0","1,564","2","2","0","0","39","0","0","0","0","15","0","0","0","0"
