"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"10711  :  โรงพยาบาลนครพนม","125","82","65.60","82","0","106","82","82","0","15","0","0","0","4","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","1,066","787","73.83","781","6","1,064","785","779","6","1","1","1","0","1","1","1","0"
"11105  :  โรงพยาบาลท่าอุเทน","746","578","77.48","577","1","703","548","547","1","35","25","25","0","8","5","5","0"
"11106  :  โรงพยาบาลบ้านแพง","1,172","139","11.86","121","18","1,106","125","117","8","58","12","3","9","8","2","1","1"
"11107  :  โรงพยาบาลนาทม","355","324","91.27","322","2","341","314","314","0","12","8","8","0","2","2","0","2"
"11108  :  โรงพยาบาลเรณูนคร","1,336","1,304","97.60","1,232","72","1,292","1,263","1,201","62","31","28","20","8","13","13","11","2"
"11109  :  โรงพยาบาลนาแก","1,162","1,067","91.82","1,065","2","1,106","1,013","1,013","0","42","41","41","0","14","13","11","2"
"11110  :  โรงพยาบาลศรีสงคราม","1,023","650","63.54","650","0","1,013","643","643","0","10","7","7","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,658","1,641","98.97","1,628","13","1,634","1,619","1,618","1","24","22","10","12","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,188","1,049","88.30","1,049","0","1,142","1,008","1,008","0","27","25","25","0","19","16","16","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","272","268","98.53","268","0","265","261","261","0","6","6","6","0","1","1","1","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","335","283","84.48","283","0","320","272","272","0","12","8","8","0","3","3","3","0"
"10712  :  โรงพยาบาลมุกดาหาร","2,101","1,459","69.44","1,459","0","2,090","1,451","1,451","0","10","8","8","0","1","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","868","777","89.52","776","1","848","758","757","1","19","18","18","0","1","1","1","0"
"11114  :  โรงพยาบาลดอนตาล","841","88","10.46","85","3","829","87","84","3","11","1","1","0","1","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","877","768","87.57","756","12","856","747","740","7","13","13","11","2","8","8","5","3"
"11116  :  โรงพยาบาลคำชะอี","788","170","21.57","170","0","771","170","170","0","17","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","305","280","91.80","280","0","294","272","272","0","4","4","4","0","7","4","4","0"
"11118  :  โรงพยาบาลหนองสูง","470","272","57.87","260","12","388","214","210","4","77","54","46","8","5","4","4","0"
"06009  :  โรงพยาบาลแม่ตื่น","618","74","11.97","73","1","606","74","73","1","10","0","0","0","2","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","31","21","67.74","21","0","31","21","21","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","4,255","2,513","59.06","2,513","0","4,204","2,494","2,494","0","31","11","11","0","20","8","8","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,774","1,472","82.98","1,458","14","1,735","1,448","1,434","14","31","19","19","0","8","5","5","0"
"11121  :  โรงพยาบาลเชียงดาว","2,496","2,151","86.18","2,142","9","2,414","2,076","2,067","9","71","66","66","0","11","9","9","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1,079","968","89.71","968","0","1,058","955","955","0","16","10","10","0","5","3","3","0"
"11125  :  โรงพยาบาลฝาง","2,093","1,665","79.55","1,664","1","2,038","1,613","1,612","1","49","46","46","0","6","6","6","0"
"11126  :  โรงพยาบาลแม่อาย","736","339","46.06","339","0","708","329","329","0","19","8","8","0","9","2","2","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,662","1,474","88.69","1,470","4","1,617","1,437","1,436","1","36","28","28","0","9","9","6","3"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","1,748","1,175","67.22","1,174","1","1,736","1,170","1,169","1","9","2","2","0","3","3","3","0"
"11133  :  โรงพยาบาลดอยเต่า","612","395","64.54","388","7","604","388","382","6","7","6","5","1","1","1","1","0"
"11134  :  โรงพยาบาลอมก๋อย","879","634","72.13","634","0","869","627","627","0","8","6","6","0","2","1","1","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","779","31","3.98","31","0","779","31","31","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,029","792","76.97","781","11","1,009","776","766","10","10","8","8","0","10","8","7","1"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","2","1","50.00","1","0","2","1","1","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","526","80","15.21","80","0","517","75","75","0","0","0","0","0","9","5","5","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","11","11","100.00","11","0","11","11","11","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,050","303","28.86","298","5","1,019","296","291","5","29","5","5","0","2","2","2","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,958","1,578","80.59","1,577","1","1,918","1,561","1,560","1","33","11","11","0","7","6","6","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","208","155","74.52","151","4","206","154","150","4","1","1","1","0","1","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,386","1,270","91.63","1,266","4","1,344","1,229","1,226","3","36","36","35","1","6","5","5","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","1,848","1,373","74.30","1,373","0","1,817","1,348","1,348","0","23","18","18","0","8","7","7","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","808","753","93.19","637","116","706","664","595","69","83","78","37","41","19","11","5","6"
"11144  :  โรงพยาบาลป่าซาง","1,167","612","52.44","608","4","1,145","601","597","4","17","9","9","0","5","2","2","0"
"11145  :  โรงพยาบาลบ้านธิ","2,179","1,986","91.14","1,978","8","2,141","1,952","1,946","6","24","20","19","1","14","14","13","1"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","682","541","79.33","534","7","649","514","509","5","31","25","23","2","2","2","2","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","515","469","91.07","469","0","503","458","458","0","4","3","3","0","8","8","8","0"
"10672  :  โรงพยาบาลลำปาง","3,228","762","23.61","729","33","3,163","751","719","32","40","8","7","1","25","3","3","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,264","1,246","55.04","1,242","4","2,218","1,226","1,224","2","37","17","15","2","9","3","3","0"
"11147  :  โรงพยาบาลเกาะคา","515","275","53.40","274","1","503","272","272","0","6","1","1","0","6","2","1","1"
"11148  :  โรงพยาบาลเสริมงาม","1,672","1,163","69.56","1,124","39","1,622","1,121","1,083","38","39","34","33","1","11","8","8","0"
"11149  :  โรงพยาบาลงาว","868","831","95.74","831","0","841","807","807","0","20","18","18","0","7","6","6","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,605","1,436","89.47","1,424","12","1,595","1,427","1,415","12","9","9","9","0","1","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","1,483","1,185","79.91","1,178","7","1,475","1,177","1,172","5","4","4","2","2","4","4","4","0"
"11152  :  โรงพยาบาลเถิน","1,253","979","78.13","974","5","1,233","960","955","5","20","19","19","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","1,327","896","67.52","895","1","1,295","873","872","1","28","19","19","0","4","4","4","0"
"11154  :  โรงพยาบาลแม่ทะ","1,437","875","60.89","871","4","1,418","867","866","1","18","7","5","2","1","1","0","1"
"11155  :  โรงพยาบาลสบปราบ","2,287","1,630","71.27","1,629","1","2,254","1,603","1,602","1","23","21","21","0","10","6","6","0"
"11156  :  โรงพยาบาลห้างฉัตร","1,905","1,164","61.10","1,160","4","1,887","1,154","1,151","3","15","7","7","0","3","3","2","1"
"11157  :  โรงพยาบาลเมืองปาน","1,042","543","52.11","543","0","996","531","531","0","40","12","12","0","6","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","3,839","2,274","59.23","2,265","9","3,776","2,226","2,217","9","54","42","42","0","9","6","6","0"
"11158  :  โรงพยาบาลตรอน","1,407","1,102","78.32","1,101","1","1,358","1,056","1,055","1","44","42","42","0","5","4","4","0"
"11159  :  โรงพยาบาลท่าปลา","1,233","1,071","86.86","1,069","2","1,224","1,065","1,063","2","2","1","1","0","7","5","5","0"
"11160  :  โรงพยาบาลน้ำปาด","1,088","836","76.84","836","0","1,076","824","824","0","8","8","8","0","4","4","4","0"
"11161  :  โรงพยาบาลฟากท่า","1,036","923","89.09","922","1","1,035","923","922","1","1","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","544","264","48.53","264","0","543","263","263","0","1","1","1","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","1,337","607","45.40","604","3","1,326","600","597","3","6","4","4","0","5","3","3","0"
"11164  :  โรงพยาบาลลับแล","1,690","1,457","86.21","1,452","5","1,682","1,450","1,445","5","3","2","2","0","5","5","5","0"
"11165  :  โรงพยาบาลทองแสนขัน","903","659","72.98","657","2","890","647","645","2","9","9","9","0","4","3","3","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","5","0","0.00","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","864","738","85.42","738","0","851","726","726","0","9","8","8","0","4","4","4","0"
"11167  :  โรงพยาบาลลอง","2,073","2,061","99.42","2,031","30","2,037","2,026","2,000","26","25","25","22","3","11","10","9","1"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,510","2,504","99.76","2,491","13","2,429","2,429","2,420","9","66","61","58","3","15","14","13","1"
"11171  :  โรงพยาบาลวังชิ้น","916","614","67.03","588","26","887","589","567","22","19","18","14","4","10","7","7","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","671","670","99.85","669","1","651","650","649","1","18","18","18","0","2","2","2","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,739","1,739","100.00","1,738","1","1,685","1,685","1,684","1","36","36","36","0","18","18","18","0"
"10716  :  โรงพยาบาลน่าน","4,982","90","1.81","88","2","4,899","65","63","2","63","20","20","0","20","5","5","0"
"11173  :  โรงพยาบาลแม่จริม","612","595","97.22","595","0","606","589","589","0","6","6","6","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","406","231","56.90","231","0","395","224","224","0","7","5","5","0","4","2","2","0"
"11175  :  โรงพยาบาลนาน้อย","1,294","1,113","86.01","1,113","0","1,262","1,100","1,100","0","23","10","10","0","9","3","3","0"
"11176  :  โรงพยาบาลท่าวังผา","836","814","97.37","813","1","824","802","802","0","1","1","1","0","11","11","10","1"
"11177  :  โรงพยาบาลเวียงสา","2,471","2,351","95.14","2,351","0","2,431","2,314","2,314","0","26","24","24","0","14","13","13","0"
"11178  :  โรงพยาบาลทุ่งช้าง","583","558","95.71","558","0","582","557","557","0","1","1","1","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","975","954","97.85","954","0","968","948","948","0","5","4","4","0","2","2","2","0"
"11180  :  โรงพยาบาลนาหมื่น","1,033","715","69.22","713","2","1,009","692","690","2","20","19","19","0","4","4","4","0"
"11181  :  โรงพยาบาลสันติสุข","774","487","62.92","487","0","767","482","482","0","6","4","4","0","1","1","1","0"
"11182  :  โรงพยาบาลบ่อเกลือ","285","271","95.09","270","1","284","270","269","1","1","1","1","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","482","394","81.74","386","8","480","394","386","8","1","0","0","0","1","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,110","1,079","97.21","1,075","4","1,098","1,068","1,065","3","8","7","6","1","4","4","4","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","5","2","40.00","2","0","5","2","2","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","114","98","85.96","98","0","114","98","98","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","211","167","79.15","167","0","206","165","165","0","4","2","2","0","1","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,630","1,598","98.04","1,596","2","1,620","1,589","1,587","2","6","6","6","0","4","3","3","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,185","1,120","94.51","1,119","1","1,051","993","993","0","129","122","121","1","5","5","5","0"
"11187  :  โรงพยาบาลปง","939","902","96.06","897","5","874","838","833","5","59","58","58","0","6","6","6","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","1","1","100.00","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","4,315","2,798","64.84","2,752","46","4,117","2,727","2,685","42","142","60","56","4","56","11","11","0"
"11189  :  โรงพยาบาลเทิง","2,116","2,064","97.54","2,063","1","2,086","2,049","2,048","1","20","10","10","0","10","5","5","0"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","571","317","55.52","317","0","560","313","313","0","5","1","1","0","6","3","3","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","509","259","50.88","258","1","478","248","247","1","23","9","9","0","8","2","2","0"
"11194  :  โรงพยาบาลแม่สาย","2,345","387","16.50","387","0","2,342","385","385","0","1","1","1","0","2","1","1","0"
"11195  :  โรงพยาบาลแม่สรวย","1,123","295","26.27","295","0","1,111","292","292","0","8","2","2","0","4","1","1","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","1,950","998","51.18","991","7","1,888","979","973","6","49","13","13","0","13","6","5","1"
"11197  :  โรงพยาบาลพญาเม็งราย","619","214","34.57","212","2","613","211","209","2","2","2","2","0","4","1","1","0"
"11198  :  โรงพยาบาลเวียงแก่น","625","363","58.08","362","1","606","352","351","1","19","11","11","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","592","199","33.61","198","1","575","194","194","0","12","2","2","0","5","3","2","1"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","301","201","66.78","201","0","299","200","200","0","2","1","1","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","444","327","73.65","311","16","435","320","306","14","8","7","5","2","1","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","876","821","93.72","821","0","872","817","817","0","4","4","4","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","1,667","1,521","91.24","1,516","5","1,626","1,485","1,480","5","17","16","16","0","24","20","20","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","506","436","86.17","436","0","499","433","433","0","6","3","3","0","1","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","168","164","97.62","162","2","162","158","156","2","2","2","2","0","4","4","4","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","809","717","88.63","714","3","785","695","693","2","18","17","17","0","6","5","4","1"
"11203  :  โรงพยาบาลขุนยวม","832","612","73.56","610","2","810","601","599","2","16","8","8","0","6","3","3","0"
"11204  :  โรงพยาบาลปาย","606","545","89.93","540","5","588","528","523","5","15","14","14","0","3","3","3","0"
"11205  :  โรงพยาบาลแม่สะเรียง","1,947","1,718","88.24","1,690","28","1,910","1,703","1,676","27","32","15","14","1","5","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","723","400","55.33","399","1","706","390","389","1","9","6","6","0","8","4","4","0"
"11207  :  โรงพยาบาลสบเมย","402","179","44.53","177","2","380","168","166","2","16","7","7","0","6","4","4","0"
"11208  :  โรงพยาบาลปางมะผ้า","258","200","77.52","192","8","250","193","187","6","7","6","4","2","1","1","1","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","1,222","1,157","94.68","1,156","1","1,190","1,126","1,126","0","27","26","26","0","5","5","4","1"
"11210  :  โรงพยาบาลชุมแสง","780","578","74.10","576","2","766","570","569","1","7","6","5","1","7","2","2","0"
"11211  :  โรงพยาบาลหนองบัว","1,967","1,581","80.38","1,580","1","1,943","1,571","1,570","1","18","9","9","0","6","1","1","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","622","144","23.15","143","1","610","141","140","1","9","1","1","0","3","2","2","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","946","916","96.83","848","68","923","893","826","67","15","15","15","0","8","8","7","1"
"11214  :  โรงพยาบาลตาคลี","1,386","1,139","82.18","1,131","8","1,340","1,098","1,093","5","27","25","25","0","19","16","13","3"
"11215  :  โรงพยาบาลท่าตะโก","1,263","572","45.29","571","1","1,214","536","535","1","39","32","32","0","10","4","4","0"
"11216  :  โรงพยาบาลไพศาลี","1,024","931","90.92","929","2","1,006","914","913","1","14","13","12","1","4","4","4","0"
"11217  :  โรงพยาบาลพยุหะคีรี","37","33","89.19","32","1","35","31","30","1","1","1","1","0","1","1","1","0"
"11218  :  โรงพยาบาลลาดยาว","603","57","9.45","56","1","577","57","56","1","20","0","0","0","6","0","0","0"
"11219  :  โรงพยาบาลตากฟ้า","1,074","475","44.23","473","2","933","385","385","0","111","83","81","2","30","7","7","0"
"11220  :  โรงพยาบาลแม่วงก์","537","484","90.13","484","0","532","484","484","0","4","0","0","0","1","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","92","40","43.48","40","0","89","38","38","0","3","2","2","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","342","293","85.67","293","0","337","288","288","0","3","3","3","0","2","2","2","0"
"10720  :  โรงพยาบาลอุทัยธานี","205","177","86.34","177","0","189","163","163","0","14","13","13","0","2","1","1","0"
"11221  :  โรงพยาบาลทัพทัน","931","887","95.27","886","1","910","875","874","1","12","9","9","0","9","3","3","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","667","621","93.10","620","1","656","610","610","0","0","0","0","0","11","11","10","1"
"11223  :  โรงพยาบาลหนองฉาง","961","778","80.96","776","2","950","771","769","2","8","5","5","0","3","2","2","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","511","452","88.45","450","2","489","434","432","2","14","12","12","0","8","6","6","0"
"11225  :  โรงพยาบาลบ้านไร่","1,187","375","31.59","372","3","1,171","371","369","2","11","3","2","1","5","1","1","0"
"11226  :  โรงพยาบาลลานสัก","1,283","1,192","92.91","1,177","15","1,238","1,154","1,142","12","36","31","31","0","9","7","4","3"
"11227  :  โรงพยาบาลห้วยคต","905","807","89.17","796","11","886","791","782","9","16","13","11","2","3","3","3","0"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,246","5","0.40","5","0","1,228","5","5","0","11","0","0","0","7","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","1,350","1,282","94.96","1,275","7","1,316","1,280","1,274","6","23","2","1","1","11","0","0","0"
"11230  :  โรงพยาบาลคลองลาน","2,263","2,227","98.41","2,186","41","2,218","2,184","2,146","38","28","28","26","2","17","15","14","1"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","871","3","0.34","3","0","864","3","3","0","7","0","0","0","0","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","1,183","1,174","99.24","1,174","0","1,154","1,145","1,145","0","24","24","24","0","5","5","5","0"
"11233  :  โรงพยาบาลพรานกระต่าย","1,294","710","54.87","708","2","1,276","704","703","1","10","6","5","1","8","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","248","0","0.00","0","0","221","0","0","0","19","0","0","0","8","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,015","973","95.86","972","1","943","904","903","1","60","57","57","0","12","12","12","0"
"11236  :  โรงพยาบาลปางศิลาทอง","316","297","93.99","293","4","314","295","291","4","2","2","2","0","0","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","866","833","96.19","828","5","838","805","802","3","28","28","26","2","0","0","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","430","282","65.58","282","0","421","275","275","0","8","6","6","0","1","1","1","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","2,691","1,279","47.53","1,270","9","2,607","1,235","1,228","7","55","24","24","0","29","20","18","2"
"10723  :  โรงพยาบาลแม่สอด","1,614","881","54.58","879","2","1,604","875","874","1","5","4","3","1","5","2","2","0"
"11238  :  โรงพยาบาลบ้านตาก","1,355","1,210","89.30","1,165","45","1,315","1,173","1,134","39","37","34","28","6","3","3","3","0"
"11239  :  โรงพยาบาลสามเงา","1,108","5","0.45","5","0","1,075","3","3","0","26","1","1","0","7","1","1","0"
"11240  :  โรงพยาบาลแม่ระมาด","1,413","1,033","73.11","1,033","0","1,358","999","999","0","44","33","33","0","11","1","1","0"
"11241  :  โรงพยาบาลท่าสองยาง","731","640","87.55","639","1","723","633","633","0","8","7","6","1","0","0","0","0"
"11242  :  โรงพยาบาลพบพระ","1,086","87","8.01","87","0","1,065","86","86","0","20","1","1","0","1","0","0","0"
