"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11262  :  โรงพยาบาลสามง่าม","1,299","0","0.00","0","0","0","1,223","0","0","0","0","28","0","0","0","0","12","0","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","2,616","13","0.50","13","0","0","2,395","12","12","0","0","24","0","0","0","0","9","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,664","0","0.00","0","0","0","2,423","0","0","0","0","54","0","0","0","0","13","0","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","655","0","0.00","0","0","0","569","0","0","0","0","66","0","0","0","0","6","0","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","956","1","0.10","1","0","0","829","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","58","1","1.72","1","0","0","51","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","109","0","0.00","0","0","0","96","0","0","0","0","7","0","0","0","0","3","0","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","5,123","2","0.04","2","0","0","339","2","2","0","0","13","0","0","0","0","13","0","0","0","0"
"11264  :  โรงพยาบาลชนแดน","2,037","778","38.19","777","1","0","1,049","767","767","0","0","13","4","3","1","0","2","1","1","0","0"
"11265  :  โรงพยาบาลหล่มสัก","3,064","1","0.03","1","0","0","771","1","1","0","0","17","0","0","0","0","11","0","0","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,037","286","27.58","286","0","0","646","286","286","0","0","7","0","0","0","0","3","0","0","0","0"
"11267  :  โรงพยาบาลศรีเทพ","1,520","48","3.16","48","0","0","736","48","48","0","0","29","0","0","0","0","5","0","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","2,286","1","0.04","1","0","0","1,216","1","1","0","0","88","0","0","0","0","2","0","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","1,728","1","0.06","1","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","611","0","0.00","0","0","0","277","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","1,442","2","0.14","1","1","0","1,133","2","1","1","0","16","0","0","0","0","13","0","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","245","213","86.94","213","0","0","220","208","208","0","0","7","3","3","0","0","0","0","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,177","2","0.09","2","0","0","1,953","2","2","0","0","15","0","0","0","0","9","0","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","319","1","0.31","1","0","0","12","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","2,843","3","0.11","3","0","0","2,534","3","3","0","0","23","0","0","0","0","8","0","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","1,318","0","0.00","0","0","0","1,181","0","0","0","0","38","0","0","0","0","2","0","0","0","0"
"11274  :  โรงพยาบาลบางแพ","1,907","8","0.42","8","0","0","1,682","8","8","0","0","42","0","0","0","0","13","0","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,056","1","0.09","1","0","0","960","1","1","0","0","7","0","0","0","0","12","0","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","1,376","797","57.92","797","0","0","858","776","776","0","0","27","11","11","0","0","14","5","5","0","0"
"11277  :  โรงพยาบาลวัดเพลง","1,045","0","0.00","0","0","0","950","0","0","0","0","16","0","0","0","0","9","0","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,090","11","0.53","11","0","0","1,893","6","6","0","0","2","2","2","0","0","10","3","3","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","256","0","0.00","0","0","0","20","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","140","0","0.00","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,906","7","0.37","7","0","0","1,266","7","7","0","0","4","0","0","0","0","10","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","2,620","10","0.38","10","0","0","1,931","10","10","0","0","79","0","0","0","0","0","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","878","87","9.91","85","2","0","348","50","50","0","0","14","1","1","0","0","3","1","1","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","174","0","0.00","0","0","0","166","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","1,727","0","0.00","0","0","0","1,396","0","0","0","0","36","0","0","0","0","7","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","413","0","0.00","0","0","0","377","0","0","0","0","23","0","0","0","0","5","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","3,110","2","0.06","2","0","0","2,917","2","2","0","0","12","0","0","0","0","13","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","1,244","150","12.06","150","0","0","986","150","150","0","0","2","0","0","0","0","0","0","0","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","788","1","0.13","1","0","0","377","1","1","0","0","0","0","0","0","0","1","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,375","1","0.07","1","0","0","1,316","1","1","0","0","24","0","0","0","0","7","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","887","3","0.34","3","0","0","23","3","3","0","0","1","0","0","0","0","1","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","885","1","0.11","1","0","0","232","1","1","0","0","1","0","0","0","0","2","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","428","0","0.00","0","0","0","369","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","282","1","0.35","1","0","0","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","287","0","0.00","0","0","0","250","0","0","0","0","6","0","0","0","0","2","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1,014","1","0.10","1","0","0","943","1","1","0","0","32","0","0","0","0","3","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","681","2","0.29","2","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,912","0","0.00","0","0","0","4,547","0","0","0","0","26","0","0","0","0","23","0","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","2,024","0","0.00","0","0","0","1,756","0","0","0","0","23","0","0","0","0","4","0","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,369","13","0.95","12","1","0","1,279","12","11","1","0","36","1","1","0","0","20","0","0","0","0"
"11290  :  โรงพยาบาลด่านช้าง","1,808","0","0.00","0","0","0","1,305","0","0","0","0","24","0","0","0","0","8","0","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","1,345","0","0.00","0","0","0","1,278","0","0","0","0","5","0","0","0","0","4","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","1,810","1","0.06","1","0","0","1,671","1","1","0","0","42","0","0","0","0","20","0","0","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","2,146","0","0.00","0","0","0","2,053","0","0","0","0","16","0","0","0","0","12","0","0","0","0"
"11294  :  โรงพยาบาลสามชุก","2,346","1","0.04","1","0","0","1,786","1","1","0","0","2","0","0","0","0","18","0","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","3,257","4","0.12","4","0","0","1,810","4","4","0","0","6","0","0","0","0","2","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,157","0","0.00","0","0","0","2,116","0","0","0","0","22","0","0","0","0","12","0","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","1,188","1","0.08","1","0","0","513","1","1","0","0","4","0","0","0","0","0","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","2,261","0","0.00","0","0","0","861","0","0","0","0","20","0","0","0","0","11","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","1,048","59","5.63","59","0","0","105","45","45","0","0","5","5","5","0","0","8","7","7","0","0"
"11300  :  โรงพยาบาลดอนตูม","1,232","1","0.08","1","0","0","1,170","1","1","0","0","18","0","0","0","0","9","0","0","0","0"
"11301  :  โรงพยาบาลบางเลน","1,511","7","0.46","6","1","0","1,189","7","6","1","0","19","0","0","0","0","8","0","0","0","0"
"11302  :  โรงพยาบาลสามพราน","2,585","0","0.00","0","0","0","2,409","0","0","0","0","21","0","0","0","0","21","0","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","482","279","57.88","279","0","0","334","272","272","0","0","4","1","1","0","0","2","1","1","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","413","3","0.73","3","0","0","9","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","8,070","3","0.04","3","0","0","1,631","2","2","0","0","32","0","0","0","0","21","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,568","4","0.16","4","0","0","2,357","4","4","0","0","97","0","0","0","0","45","0","0","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","748","1","0.13","1","0","0","722","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","542","0","0.00","0","0","0","67","0","0","0","0","2","0","0","0","0","26","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","6,064","4","0.07","4","0","0","2,122","4","4","0","0","18","0","0","0","0","18","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","855","0","0.00","0","0","0","278","0","0","0","0","9","0","0","0","0","5","0","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","234","0","0.00","0","0","0","191","0","0","0","0","7","0","0","0","0","5","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","3,977","0","0.00","0","0","0","1,970","0","0","0","0","7","0","0","0","0","12","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","2,293","848","36.98","848","0","0","1,150","728","728","0","0","14","13","13","0","0","10","6","6","0","0"
"11312  :  โรงพยาบาลบ้านลาด","258","0","0.00","0","0","0","239","0","0","0","0","3","0","0","0","0","2","0","0","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","3,090","0","0.00","0","0","0","2,834","0","0","0","0","49","0","0","0","0","29","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","158","0","0.00","0","0","0","133","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","1,152","0","0.00","0","0","0","1,099","0","0","0","0","4","0","0","0","0","5","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","1,166","6","0.51","5","1","0","1,044","6","5","1","0","24","0","0","0","0","13","0","0","0","0"
"11317  :  โรงพยาบาลบางสะพาน","1,262","1,123","88.99","1,123","0","0","1,132","1,089","1,089","0","0","19","19","19","0","0","5","5","5","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","1,652","0","0.00","0","0","0","1,608","0","0","0","0","17","0","0","0","0","12","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","923","0","0.00","0","0","0","850","0","0","0","0","53","0","0","0","0","16","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","1,112","3","0.27","3","0","0","943","3","3","0","0","13","0","0","0","0","9","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","1,220","1","0.08","1","0","0","910","1","1","0","0","25","0","0","0","0","9","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,267","1","0.08","1","0","0","277","1","1","0","0","4","0","0","0","0","3","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","1,022","1","0.10","1","0","0","957","1","1","0","0","9","0","0","0","0","12","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","952","0","0.00","0","0","0","682","0","0","0","0","13","0","0","0","0","14","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","1,569","4","0.25","4","0","0","64","4","4","0","0","1","0","0","0","0","0","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","3,492","3","0.09","3","0","0","3,059","3","3","0","0","56","0","0","0","0","25","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","664","2","0.30","2","0","0","85","2","2","0","0","6","0","0","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","846","0","0.00","0","0","0","754","0","0","0","0","18","0","0","0","0","7","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","2,004","0","0.00","0","0","0","1,614","0","0","0","0","23","0","0","0","0","8","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","397","2","0.50","2","0","0","136","2","2","0","0","1","0","0","0","0","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","2,724","1","0.04","1","0","0","2,135","1","1","0","0","221","0","0","0","0","29","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","2,258","0","0.00","0","0","0","1,061","0","0","0","0","48","0","0","0","0","9","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","769","4","0.52","4","0","0","108","4","4","0","0","19","0","0","0","0","6","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","828","0","0.00","0","0","0","185","0","0","0","0","5","0","0","0","0","1","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","466","0","0.00","0","0","0","449","0","0","0","0","2","0","0","0","0","5","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","2,411","4","0.17","4","0","0","128","4","4","0","0","0","0","0","0","0","1","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","701","0","0.00","0","0","0","512","0","0","0","0","16","0","0","0","0","6","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","631","0","0.00","0","0","0","549","0","0","0","0","41","0","0","0","0","4","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","448","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","5,984","5","0.08","5","0","0","146","3","3","0","0","6","1","1","0","0","1","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","852","798","93.66","798","0","0","786","774","774","0","0","20","19","19","0","0","5","5","5","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","891","289","32.44","289","0","0","187","75","75","0","0","11","5","5","0","0","4","1","1","0","0"
"40742  :  โรงพยาบาลนบพิตำ","466","0","0.00","0","0","0","410","0","0","0","0","6","0","0","0","0","2","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","904","16","1.77","10","6","0","833","16","10","6","0","5","0","0","0","0","6","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","16","0","0.00","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","836","772","92.34","510","262","0","761","738","494","244","0","25","24","11","13","0","10","10","5","5","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","796","5","0.63","5","0","0","639","5","5","0","0","15","0","0","0","0","2","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2,040","110","5.39","110","0","0","1,761","110","110","0","0","16","0","0","0","0","7","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","519","479","92.29","479","0","0","419","397","397","0","0","3","2","2","0","0","3","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,005","2","0.20","2","0","0","947","2","2","0","0","10","0","0","0","0","8","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","876","493","56.28","477","16","0","782","482","470","12","0","13","8","5","3","0","2","1","1","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,008","3","0.15","3","0","0","1,528","3","3","0","0","19","0","0","0","0","14","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,319","32","1.38","32","0","0","1,260","32","32","0","0","4","0","0","0","0","2","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","1,757","4","0.23","4","0","0","1,201","4","4","0","0","15","0","0","0","0","6","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,674","1","0.06","1","0","0","610","1","1","0","0","30","0","0","0","0","12","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","191","1","0.52","1","0","0","170","1","1","0","0","4","0","0","0","0","2","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","303","0","0.00","0","0","0","281","0","0","0","0","9","0","0","0","0","6","0","0","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","1,484","540","36.39","538","2","0","1,327","494","492","2","0","83","32","32","0","0","15","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","445","1","0.22","1","0","0","389","1","1","0","0","9","0","0","0","0","3","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","973","0","0.00","0","0","0","783","0","0","0","0","24","0","0","0","0","15","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","1,415","174","12.30","174","0","0","1,226","173","173","0","0","38","0","0","0","0","24","1","1","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","482","367","76.14","367","0","0","383","319","319","0","0","38","32","32","0","0","6","6","6","0","0"
"11364  :  โรงพยาบาลพนม","325","19","5.85","19","0","0","295","17","17","0","0","14","2","2","0","0","1","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","965","9","0.93","9","0","0","873","8","8","0","0","2","0","0","0","0","10","0","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","914","843","92.23","841","2","0","865","812","810","2","0","13","13","13","0","0","7","4","4","0","0"
"11368  :  โรงพยาบาลเคียนซา","1,078","96","8.91","87","9","0","887","79","70","9","0","55","9","9","0","0","5","0","0","0","0"
"11369  :  โรงพยาบาลพระแสง","1,083","0","0.00","0","0","0","855","0","0","0","0","17","0","0","0","0","5","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","3,505","1,047","29.87","1,047","0","0","2,405","894","894","0","0","26","16","16","0","0","8","3","3","0","0"
"11371  :  โรงพยาบาลชัยบุรี","234","222","94.87","221","1","0","202","195","194","1","0","21","21","21","0","0","3","3","3","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,192","5","0.42","5","0","0","1,056","4","4","0","0","12","1","1","0","0","2","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","332","2","0.60","2","0","0","253","2","2","0","0","1","0","0","0","0","2","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","457","437","95.62","429","8","0","402","397","391","6","0","10","10","9","1","0","5","5","5","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","86","1","1.16","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","111","4","3.60","4","0","0","9","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","150","0","0.00","0","0","0","140","0","0","0","0","3","0","0","0","0","1","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","1,018","1","0.10","0","1","0","894","1","0","1","0","11","0","0","0","0","7","0","0","0","0"
"11373  :  โรงพยาบาลกระบุรี","1,164","214","18.38","214","0","0","1,028","198","198","0","0","74","11","11","0","0","18","1","1","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","278","0","0.00","0","0","0","245","0","0","0","0","10","0","0","0","0","1","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,978","1","0.05","1","0","0","1,832","1","1","0","0","42","0","0","0","0","17","0","0","0","0"
